family,stage,prompt_key,side,layer,n_layers,depth,h_residual
qwen,aligned,institutional_housing_tenant_1,individual,27,28,late,3.536332130432129
qwen,aligned,institutional_housing_landlord_1,institution,0,28,early,4.173262596130371
qwen,aligned,institutional_housing_landlord_1,institution,1,28,early,2.7996718883514404
qwen,aligned,institutional_housing_landlord_1,institution,2,28,early,4.977445602416992
qwen,aligned,institutional_housing_landlord_1,institution,3,28,early,3.602301597595215
qwen,aligned,institutional_housing_landlord_1,institution,4,28,early,4.226585388183594
qwen,aligned,institutional_housing_landlord_1,institution,5,28,early,3.8339076042175293
qwen,aligned,institutional_housing_landlord_1,institution,6,28,early,3.6600911617279053
qwen,aligned,institutional_housing_landlord_1,institution,7,28,early,4.519220352172852
qwen,aligned,institutional_housing_landlord_1,institution,8,28,early,1.75176203250885
qwen,aligned,institutional_housing_landlord_1,institution,9,28,mid,3.2915592193603516
qwen,aligned,institutional_housing_landlord_1,institution,10,28,mid,3.1537866592407227
qwen,aligned,institutional_housing_landlord_1,institution,11,28,mid,3.4481451511383057
qwen,aligned,institutional_housing_landlord_1,institution,12,28,mid,4.018849849700928
qwen,aligned,institutional_housing_landlord_1,institution,13,28,mid,3.8237128257751465
qwen,aligned,institutional_housing_landlord_1,institution,14,28,mid,4.173512935638428
qwen,aligned,institutional_housing_landlord_1,institution,15,28,mid,4.684601783752441
qwen,aligned,institutional_housing_landlord_1,institution,16,28,mid,4.615922927856445
qwen,aligned,institutional_housing_landlord_1,institution,17,28,mid,3.8214547634124756
qwen,aligned,institutional_housing_landlord_1,institution,18,28,late,4.010416030883789
qwen,aligned,institutional_housing_landlord_1,institution,19,28,late,4.635888576507568
qwen,aligned,institutional_housing_landlord_1,institution,20,28,late,4.616179466247559
qwen,aligned,institutional_housing_landlord_1,institution,21,28,late,3.7293074131011963
qwen,aligned,institutional_housing_landlord_1,institution,22,28,late,4.46339750289917
qwen,aligned,institutional_housing_landlord_1,institution,23,28,late,6.082159996032715
qwen,aligned,institutional_housing_landlord_1,institution,24,28,late,4.82346248626709
qwen,aligned,institutional_housing_landlord_1,institution,25,28,late,6.3808417320251465
qwen,aligned,institutional_housing_landlord_1,institution,26,28,late,3.9740912914276123
qwen,aligned,institutional_housing_landlord_1,institution,27,28,late,2.9022443294525146
qwen,aligned,institutional_housing_tenant_2,individual,0,28,early,2.2129664421081543
qwen,aligned,institutional_housing_tenant_2,individual,1,28,early,2.0894203186035156
qwen,aligned,institutional_housing_tenant_2,individual,2,28,early,4.916362762451172
qwen,aligned,institutional_housing_tenant_2,individual,3,28,early,5.359457969665527
qwen,aligned,institutional_housing_tenant_2,individual,4,28,early,5.44512939453125
qwen,aligned,institutional_housing_tenant_2,individual,5,28,early,4.958853244781494
qwen,aligned,institutional_housing_tenant_2,individual,6,28,early,4.398868560791016
qwen,aligned,institutional_housing_tenant_2,individual,7,28,early,4.229317665100098
qwen,aligned,institutional_housing_tenant_2,individual,8,28,early,1.5119432210922241
qwen,aligned,institutional_housing_tenant_2,individual,9,28,mid,2.9612996578216553
qwen,aligned,institutional_housing_tenant_2,individual,10,28,mid,3.5178792476654053
qwen,aligned,institutional_housing_tenant_2,individual,11,28,mid,4.245274543762207
qwen,aligned,institutional_housing_tenant_2,individual,12,28,mid,4.232423305511475
qwen,aligned,institutional_housing_tenant_2,individual,13,28,mid,4.113638877868652
qwen,aligned,institutional_housing_tenant_2,individual,14,28,mid,3.6889760494232178
qwen,aligned,institutional_housing_tenant_2,individual,15,28,mid,4.756752967834473
qwen,aligned,institutional_housing_tenant_2,individual,16,28,mid,5.261378288269043
qwen,aligned,institutional_housing_tenant_2,individual,17,28,mid,3.815356731414795
qwen,aligned,institutional_housing_tenant_2,individual,18,28,late,4.655463695526123
qwen,aligned,institutional_housing_tenant_2,individual,19,28,late,3.7956929206848145
qwen,aligned,institutional_housing_tenant_2,individual,20,28,late,3.129347801208496
qwen,aligned,institutional_housing_tenant_2,individual,21,28,late,3.3417139053344727
qwen,aligned,institutional_housing_tenant_2,individual,22,28,late,3.222262382507324
qwen,aligned,institutional_housing_tenant_2,individual,23,28,late,5.05791711807251
qwen,aligned,institutional_housing_tenant_2,individual,24,28,late,5.859152317047119
qwen,aligned,institutional_housing_tenant_2,individual,25,28,late,6.797133445739746
qwen,aligned,institutional_housing_tenant_2,individual,26,28,late,3.365018844604492
qwen,aligned,institutional_housing_tenant_2,individual,27,28,late,3.4591925144195557
qwen,aligned,institutional_housing_landlord_2,institution,0,28,early,5.081474781036377
qwen,aligned,institutional_housing_landlord_2,institution,1,28,early,1.4728796482086182
qwen,aligned,institutional_housing_landlord_2,institution,2,28,early,4.430876731872559
qwen,aligned,institutional_housing_landlord_2,institution,3,28,early,3.744171619415283
qwen,aligned,institutional_housing_landlord_2,institution,4,28,early,2.5328269004821777
qwen,aligned,institutional_housing_landlord_2,institution,5,28,early,3.5946648120880127
qwen,aligned,institutional_housing_landlord_2,institution,6,28,early,4.0327863693237305
qwen,aligned,institutional_housing_landlord_2,institution,7,28,early,4.549785137176514
qwen,aligned,institutional_housing_landlord_2,institution,8,28,early,1.8470609188079834
qwen,aligned,institutional_housing_landlord_2,institution,9,28,mid,4.026252746582031
qwen,aligned,institutional_housing_landlord_2,institution,10,28,mid,4.181219100952148
qwen,aligned,institutional_housing_landlord_2,institution,11,28,mid,4.54440975189209
qwen,aligned,institutional_housing_landlord_2,institution,12,28,mid,4.108497142791748
qwen,aligned,institutional_housing_landlord_2,institution,13,28,mid,4.5722198486328125
qwen,aligned,institutional_housing_landlord_2,institution,14,28,mid,4.109713554382324
qwen,aligned,institutional_housing_landlord_2,institution,15,28,mid,4.2816619873046875
qwen,aligned,institutional_housing_landlord_2,institution,16,28,mid,4.24748420715332
qwen,aligned,institutional_housing_landlord_2,institution,17,28,mid,3.9894120693206787
qwen,aligned,institutional_housing_landlord_2,institution,18,28,late,4.445898532867432
qwen,aligned,institutional_housing_landlord_2,institution,19,28,late,4.272953987121582
qwen,aligned,institutional_housing_landlord_2,institution,20,28,late,3.9570250511169434
qwen,aligned,institutional_housing_landlord_2,institution,21,28,late,4.302000045776367
qwen,aligned,institutional_housing_landlord_2,institution,22,28,late,4.639829158782959
qwen,aligned,institutional_housing_landlord_2,institution,23,28,late,5.1650214195251465
qwen,aligned,institutional_housing_landlord_2,institution,24,28,late,6.935335159301758
qwen,aligned,institutional_housing_landlord_2,institution,25,28,late,7.777655601501465
qwen,aligned,institutional_housing_landlord_2,institution,26,28,late,4.490617752075195
qwen,aligned,institutional_housing_landlord_2,institution,27,28,late,2.329630136489868
qwen,aligned,institutional_medical_patient_1,individual,0,28,early,3.9354922771453857
qwen,aligned,institutional_medical_patient_1,individual,1,28,early,1.6606078147888184
qwen,aligned,institutional_medical_patient_1,individual,2,28,early,4.278528213500977
qwen,aligned,institutional_medical_patient_1,individual,3,28,early,4.271137237548828
qwen,aligned,institutional_medical_patient_1,individual,4,28,early,4.368448257446289
qwen,aligned,institutional_medical_patient_1,individual,5,28,early,4.033707141876221
qwen,aligned,institutional_medical_patient_1,individual,6,28,early,3.972747802734375
qwen,aligned,institutional_medical_patient_1,individual,7,28,early,4.451763153076172
qwen,aligned,institutional_medical_patient_1,individual,8,28,early,4.476010322570801
qwen,aligned,institutional_medical_patient_1,individual,9,28,mid,4.018515110015869
qwen,aligned,institutional_medical_patient_1,individual,10,28,mid,3.4521450996398926
qwen,aligned,institutional_medical_patient_1,individual,11,28,mid,2.3451766967773438
qwen,aligned,institutional_medical_patient_1,individual,12,28,mid,3.024993419647217
qwen,aligned,institutional_medical_patient_1,individual,13,28,mid,3.5976409912109375
qwen,aligned,institutional_medical_patient_1,individual,14,28,mid,3.316371202468872
qwen,aligned,institutional_medical_patient_1,individual,15,28,mid,4.13450813293457
qwen,aligned,institutional_medical_patient_1,individual,16,28,mid,3.983670473098755
qwen,aligned,institutional_medical_patient_1,individual,17,28,mid,2.4615025520324707
qwen,aligned,institutional_medical_patient_1,individual,18,28,late,3.4464399814605713
qwen,aligned,institutional_medical_patient_1,individual,19,28,late,1.8574613332748413
qwen,aligned,institutional_medical_patient_1,individual,20,28,late,2.8713157176971436
qwen,aligned,institutional_medical_patient_1,individual,21,28,late,2.9201111793518066
qwen,aligned,institutional_medical_patient_1,individual,22,28,late,2.270364284515381
qwen,aligned,institutional_medical_patient_1,individual,23,28,late,2.011195182800293
qwen,aligned,institutional_medical_patient_1,individual,24,28,late,2.62475848197937
qwen,aligned,institutional_medical_patient_1,individual,25,28,late,1.9256038665771484
qwen,aligned,institutional_medical_patient_1,individual,26,28,late,0.9783689975738525
qwen,aligned,institutional_medical_patient_1,individual,27,28,late,2.2446916103363037
qwen,aligned,institutional_medical_doctor_1,institution,0,28,early,2.908294200897217
qwen,aligned,institutional_medical_doctor_1,institution,1,28,early,2.885645627975464
qwen,aligned,institutional_medical_doctor_1,institution,2,28,early,4.716098308563232
qwen,aligned,institutional_medical_doctor_1,institution,3,28,early,3.667438268661499
qwen,aligned,institutional_medical_doctor_1,institution,4,28,early,4.943408012390137
qwen,aligned,institutional_medical_doctor_1,institution,5,28,early,4.18361759185791
qwen,aligned,institutional_medical_doctor_1,institution,6,28,early,3.9715914726257324
qwen,aligned,institutional_medical_doctor_1,institution,7,28,early,4.173482418060303
qwen,aligned,institutional_medical_doctor_1,institution,8,28,early,3.8660287857055664
qwen,aligned,institutional_medical_doctor_1,institution,9,28,mid,2.5959224700927734
qwen,aligned,institutional_medical_doctor_1,institution,10,28,mid,1.6498866081237793
qwen,aligned,institutional_medical_doctor_1,institution,11,28,mid,1.8658843040466309
qwen,aligned,institutional_medical_doctor_1,institution,12,28,mid,1.291199803352356
qwen,aligned,institutional_medical_doctor_1,institution,13,28,mid,1.7064752578735352
qwen,aligned,institutional_medical_doctor_1,institution,14,28,mid,2.0691516399383545
qwen,aligned,institutional_medical_doctor_1,institution,15,28,mid,4.0815629959106445
qwen,aligned,institutional_medical_doctor_1,institution,16,28,mid,5.443201065063477
qwen,aligned,institutional_medical_doctor_1,institution,17,28,mid,5.684294700622559
qwen,aligned,institutional_medical_doctor_1,institution,18,28,late,5.537068843841553
qwen,aligned,institutional_medical_doctor_1,institution,19,28,late,5.664889335632324
qwen,aligned,institutional_medical_doctor_1,institution,20,28,late,5.679927825927734
qwen,aligned,institutional_medical_doctor_1,institution,21,28,late,4.074648857116699
qwen,aligned,institutional_medical_doctor_1,institution,22,28,late,4.339113235473633
qwen,aligned,institutional_medical_doctor_1,institution,23,28,late,5.461970329284668
qwen,aligned,institutional_medical_doctor_1,institution,24,28,late,2.579055070877075
qwen,aligned,institutional_medical_doctor_1,institution,25,28,late,3.2189173698425293
qwen,aligned,institutional_medical_doctor_1,institution,26,28,late,2.739093780517578
qwen,aligned,institutional_medical_doctor_1,institution,27,28,late,5.816866874694824
qwen,aligned,institutional_police_citizen_1,individual,0,28,early,3.5137717723846436
qwen,aligned,institutional_police_citizen_1,individual,1,28,early,2.720834255218506
qwen,aligned,institutional_police_citizen_1,individual,2,28,early,5.063852310180664
qwen,aligned,institutional_police_citizen_1,individual,3,28,early,4.5408124923706055
qwen,aligned,institutional_police_citizen_1,individual,4,28,early,3.879542350769043
qwen,aligned,institutional_police_citizen_1,individual,5,28,early,3.2967257499694824
qwen,aligned,institutional_police_citizen_1,individual,6,28,early,3.2741990089416504
qwen,aligned,institutional_police_citizen_1,individual,7,28,early,4.3438215255737305
qwen,aligned,institutional_police_citizen_1,individual,8,28,early,1.4658126831054688
qwen,aligned,institutional_police_citizen_1,individual,9,28,mid,1.960829257965088
qwen,aligned,institutional_police_citizen_1,individual,10,28,mid,3.4831349849700928
qwen,aligned,institutional_police_citizen_1,individual,11,28,mid,3.7905259132385254
qwen,aligned,institutional_police_citizen_1,individual,12,28,mid,4.4312944412231445
qwen,aligned,institutional_police_citizen_1,individual,13,28,mid,4.236591339111328
qwen,aligned,institutional_police_citizen_1,individual,14,28,mid,5.196354389190674
qwen,aligned,institutional_police_citizen_1,individual,15,28,mid,5.620384216308594
qwen,aligned,institutional_police_citizen_1,individual,16,28,mid,3.8455262184143066
qwen,aligned,institutional_police_citizen_1,individual,17,28,mid,2.8013157844543457
qwen,aligned,institutional_police_citizen_1,individual,18,28,late,2.045915126800537
qwen,aligned,institutional_police_citizen_1,individual,19,28,late,2.977273941040039
qwen,aligned,institutional_police_citizen_1,individual,20,28,late,3.1046152114868164
qwen,aligned,institutional_police_citizen_1,individual,21,28,late,4.236630439758301
qwen,aligned,institutional_police_citizen_1,individual,22,28,late,5.0298380851745605
qwen,aligned,institutional_police_citizen_1,individual,23,28,late,4.639039039611816
qwen,aligned,institutional_police_citizen_1,individual,24,28,late,6.06902551651001
qwen,aligned,institutional_police_citizen_1,individual,25,28,late,5.720284938812256
qwen,aligned,institutional_police_citizen_1,individual,26,28,late,1.9568352699279785
qwen,aligned,institutional_police_citizen_1,individual,27,28,late,2.256486177444458
qwen,aligned,institutional_police_officer_1,institution,0,28,early,3.790539264678955
qwen,aligned,institutional_police_officer_1,institution,1,28,early,3.111722946166992
qwen,aligned,institutional_police_officer_1,institution,2,28,early,4.891058921813965
qwen,aligned,institutional_police_officer_1,institution,3,28,early,5.300816535949707
qwen,aligned,institutional_police_officer_1,institution,4,28,early,5.272159576416016
qwen,aligned,institutional_police_officer_1,institution,5,28,early,5.508606910705566
qwen,aligned,institutional_police_officer_1,institution,6,28,early,3.040518045425415
qwen,aligned,institutional_police_officer_1,institution,7,28,early,3.6007394790649414
qwen,aligned,institutional_police_officer_1,institution,8,28,early,3.5022926330566406
qwen,aligned,institutional_police_officer_1,institution,9,28,mid,4.107975959777832
qwen,aligned,institutional_police_officer_1,institution,10,28,mid,5.205548286437988
qwen,aligned,institutional_police_officer_1,institution,11,28,mid,4.923824787139893
qwen,aligned,institutional_police_officer_1,institution,12,28,mid,5.260167121887207
qwen,aligned,institutional_police_officer_1,institution,13,28,mid,5.063398361206055
qwen,aligned,institutional_police_officer_1,institution,14,28,mid,4.580859661102295
qwen,aligned,institutional_police_officer_1,institution,15,28,mid,4.841670513153076
qwen,aligned,institutional_police_officer_1,institution,16,28,mid,4.968264102935791
qwen,aligned,institutional_police_officer_1,institution,17,28,mid,4.561739921569824
qwen,aligned,institutional_police_officer_1,institution,18,28,late,5.0358781814575195
qwen,aligned,institutional_police_officer_1,institution,19,28,late,4.803574085235596
qwen,aligned,institutional_police_officer_1,institution,20,28,late,4.02285099029541
qwen,aligned,institutional_police_officer_1,institution,21,28,late,4.791016578674316
qwen,aligned,institutional_police_officer_1,institution,22,28,late,5.798689365386963
qwen,aligned,institutional_police_officer_1,institution,23,28,late,5.620871543884277
qwen,aligned,institutional_police_officer_1,institution,24,28,late,5.923177719116211
qwen,aligned,institutional_police_officer_1,institution,25,28,late,5.027276992797852
qwen,aligned,institutional_police_officer_1,institution,26,28,late,2.422651767730713
qwen,aligned,institutional_police_officer_1,institution,27,28,late,5.190816879272461
qwen,aligned,institutional_govt_citizen_1,individual,0,28,early,2.8480424880981445
qwen,aligned,institutional_govt_citizen_1,individual,1,28,early,3.330857515335083
qwen,aligned,institutional_govt_citizen_1,individual,2,28,early,4.631433963775635
qwen,aligned,institutional_govt_citizen_1,individual,3,28,early,4.299715995788574
qwen,aligned,institutional_govt_citizen_1,individual,4,28,early,3.1822237968444824
qwen,aligned,institutional_govt_citizen_1,individual,5,28,early,2.6423003673553467
qwen,aligned,institutional_govt_citizen_1,individual,6,28,early,2.5498852729797363
qwen,aligned,institutional_govt_citizen_1,individual,7,28,early,4.335758209228516
qwen,aligned,institutional_govt_citizen_1,individual,8,28,early,3.8835630416870117
qwen,aligned,institutional_govt_citizen_1,individual,9,28,mid,4.136178970336914
qwen,aligned,institutional_govt_citizen_1,individual,10,28,mid,3.7299342155456543
qwen,aligned,institutional_govt_citizen_1,individual,11,28,mid,2.697165012359619
qwen,aligned,institutional_govt_citizen_1,individual,12,28,mid,2.5665860176086426
qwen,aligned,institutional_govt_citizen_1,individual,13,28,mid,3.862114429473877
qwen,aligned,institutional_govt_citizen_1,individual,14,28,mid,4.112766265869141
qwen,aligned,institutional_govt_citizen_1,individual,15,28,mid,5.114492416381836
qwen,aligned,institutional_govt_citizen_1,individual,16,28,mid,5.026304244995117
qwen,aligned,institutional_govt_citizen_1,individual,17,28,mid,3.8844709396362305
qwen,aligned,institutional_govt_citizen_1,individual,18,28,late,4.599468231201172
qwen,aligned,institutional_govt_citizen_1,individual,19,28,late,4.444741725921631
qwen,aligned,institutional_govt_citizen_1,individual,20,28,late,3.4440205097198486
qwen,aligned,institutional_govt_citizen_1,individual,21,28,late,4.614151477813721
qwen,aligned,institutional_govt_citizen_1,individual,22,28,late,5.445385932922363
qwen,aligned,institutional_govt_citizen_1,individual,23,28,late,6.218010425567627
qwen,aligned,institutional_govt_citizen_1,individual,24,28,late,5.907380104064941
qwen,aligned,institutional_govt_citizen_1,individual,25,28,late,5.638657093048096
qwen,aligned,institutional_govt_citizen_1,individual,26,28,late,1.9840010404586792
qwen,aligned,institutional_govt_citizen_1,individual,27,28,late,3.2546675205230713
qwen,aligned,institutional_govt_agency_1,institution,0,28,early,3.346118927001953
qwen,aligned,institutional_govt_agency_1,institution,1,28,early,3.0917773246765137
qwen,aligned,institutional_govt_agency_1,institution,2,28,early,4.602938652038574
qwen,aligned,institutional_govt_agency_1,institution,3,28,early,4.935660362243652
qwen,aligned,institutional_govt_agency_1,institution,4,28,early,4.8200788497924805
qwen,aligned,institutional_govt_agency_1,institution,5,28,early,3.05172061920166
qwen,aligned,institutional_govt_agency_1,institution,6,28,early,2.620774507522583
qwen,aligned,institutional_govt_agency_1,institution,7,28,early,3.383852005004883
qwen,aligned,institutional_govt_agency_1,institution,8,28,early,3.023599147796631
qwen,aligned,institutional_govt_agency_1,institution,9,28,mid,4.885062217712402
qwen,aligned,institutional_govt_agency_1,institution,10,28,mid,3.639744281768799
qwen,aligned,institutional_govt_agency_1,institution,11,28,mid,3.525672435760498
qwen,aligned,institutional_govt_agency_1,institution,12,28,mid,2.7178359031677246
qwen,aligned,institutional_govt_agency_1,institution,13,28,mid,5.065235137939453
qwen,aligned,institutional_govt_agency_1,institution,14,28,mid,3.3492238521575928
qwen,aligned,institutional_govt_agency_1,institution,15,28,mid,4.716160774230957
qwen,aligned,institutional_govt_agency_1,institution,16,28,mid,5.401597023010254
qwen,aligned,institutional_govt_agency_1,institution,17,28,mid,5.407109260559082
qwen,aligned,institutional_govt_agency_1,institution,18,28,late,6.13442850112915
qwen,aligned,institutional_govt_agency_1,institution,19,28,late,5.626485824584961
qwen,aligned,institutional_govt_agency_1,institution,20,28,late,4.754082202911377
qwen,aligned,institutional_govt_agency_1,institution,21,28,late,2.897381544113159
qwen,aligned,institutional_govt_agency_1,institution,22,28,late,3.505922794342041
qwen,aligned,institutional_govt_agency_1,institution,23,28,late,4.645419120788574
qwen,aligned,institutional_govt_agency_1,institution,24,28,late,7.527140140533447
qwen,aligned,institutional_govt_agency_1,institution,25,28,late,8.607049942016602
qwen,aligned,institutional_govt_agency_1,institution,26,28,late,6.758392333984375
qwen,aligned,institutional_govt_agency_1,institution,27,28,late,3.5815038681030273
qwen,aligned,institutional_govt_citizen_2,individual,0,28,early,1.740087866783142
qwen,aligned,institutional_govt_citizen_2,individual,1,28,early,1.726365327835083
qwen,aligned,institutional_govt_citizen_2,individual,2,28,early,3.968233585357666
qwen,aligned,institutional_govt_citizen_2,individual,3,28,early,1.098983645439148
qwen,aligned,institutional_govt_citizen_2,individual,4,28,early,1.9144155979156494
qwen,aligned,institutional_govt_citizen_2,individual,5,28,early,2.0528860092163086
qwen,aligned,institutional_govt_citizen_2,individual,6,28,early,3.8369102478027344
qwen,aligned,institutional_govt_citizen_2,individual,7,28,early,4.385978698730469
qwen,aligned,institutional_govt_citizen_2,individual,8,28,early,3.8485593795776367
qwen,aligned,institutional_govt_citizen_2,individual,9,28,mid,4.512772083282471
qwen,aligned,institutional_govt_citizen_2,individual,10,28,mid,4.533751010894775
qwen,aligned,institutional_govt_citizen_2,individual,11,28,mid,3.9333202838897705
qwen,aligned,institutional_govt_citizen_2,individual,12,28,mid,3.996565818786621
qwen,aligned,institutional_govt_citizen_2,individual,13,28,mid,3.168177604675293
qwen,aligned,institutional_govt_citizen_2,individual,14,28,mid,4.481880187988281
qwen,aligned,institutional_govt_citizen_2,individual,15,28,mid,4.980316638946533
qwen,aligned,institutional_govt_citizen_2,individual,16,28,mid,4.45763635635376
qwen,aligned,institutional_govt_citizen_2,individual,17,28,mid,3.504323959350586
qwen,aligned,institutional_govt_citizen_2,individual,18,28,late,3.1638147830963135
qwen,aligned,institutional_govt_citizen_2,individual,19,28,late,4.352108955383301
qwen,aligned,institutional_govt_citizen_2,individual,20,28,late,3.608457088470459
qwen,aligned,institutional_govt_citizen_2,individual,21,28,late,4.142518997192383
qwen,aligned,institutional_govt_citizen_2,individual,22,28,late,5.370368957519531
qwen,aligned,institutional_govt_citizen_2,individual,23,28,late,5.484030723571777
qwen,aligned,institutional_govt_citizen_2,individual,24,28,late,4.580984115600586
qwen,aligned,institutional_govt_citizen_2,individual,25,28,late,5.896122932434082
qwen,aligned,institutional_govt_citizen_2,individual,26,28,late,5.096799850463867
qwen,aligned,institutional_govt_citizen_2,individual,27,28,late,3.6495511531829834
qwen,aligned,institutional_govt_agency_2,institution,0,28,early,4.27614688873291
qwen,aligned,institutional_govt_agency_2,institution,1,28,early,3.8758139610290527
qwen,aligned,institutional_govt_agency_2,institution,2,28,early,5.148960590362549
qwen,aligned,institutional_govt_agency_2,institution,3,28,early,4.451625347137451
qwen,aligned,institutional_govt_agency_2,institution,4,28,early,5.482095718383789
qwen,aligned,institutional_govt_agency_2,institution,5,28,early,4.029417991638184
qwen,aligned,institutional_govt_agency_2,institution,6,28,early,3.815239429473877
qwen,aligned,institutional_govt_agency_2,institution,7,28,early,3.8729448318481445
qwen,aligned,institutional_govt_agency_2,institution,8,28,early,3.6926820278167725
qwen,aligned,institutional_govt_agency_2,institution,9,28,mid,1.7576904296875
qwen,aligned,institutional_govt_agency_2,institution,10,28,mid,2.3749608993530273
qwen,aligned,institutional_govt_agency_2,institution,11,28,mid,1.6279451847076416
qwen,aligned,institutional_govt_agency_2,institution,12,28,mid,3.0565104484558105
qwen,aligned,institutional_govt_agency_2,institution,13,28,mid,3.0674314498901367
qwen,aligned,institutional_govt_agency_2,institution,14,28,mid,3.044050693511963
qwen,aligned,institutional_govt_agency_2,institution,15,28,mid,4.792900085449219
qwen,aligned,institutional_govt_agency_2,institution,16,28,mid,3.283921480178833
qwen,aligned,institutional_govt_agency_2,institution,17,28,mid,3.8240106105804443
qwen,aligned,institutional_govt_agency_2,institution,18,28,late,3.3439011573791504
qwen,aligned,institutional_govt_agency_2,institution,19,28,late,3.011834144592285
qwen,aligned,institutional_govt_agency_2,institution,20,28,late,3.5086333751678467
qwen,aligned,institutional_govt_agency_2,institution,21,28,late,2.183077812194824
qwen,aligned,institutional_govt_agency_2,institution,22,28,late,4.064840316772461
qwen,aligned,institutional_govt_agency_2,institution,23,28,late,5.589299201965332
qwen,aligned,institutional_govt_agency_2,institution,24,28,late,3.4202544689178467
qwen,aligned,institutional_govt_agency_2,institution,25,28,late,4.3963823318481445
qwen,aligned,institutional_govt_agency_2,institution,26,28,late,2.8518788814544678
qwen,aligned,institutional_govt_agency_2,institution,27,28,late,4.271684646606445
qwen,aligned,institutional_political_citizen_1,individual,0,28,early,7.6793532371521
qwen,aligned,institutional_political_citizen_1,individual,1,28,early,7.781962871551514
qwen,aligned,institutional_political_citizen_1,individual,2,28,early,6.013941287994385
qwen,aligned,institutional_political_citizen_1,individual,3,28,early,3.5312211513519287
qwen,aligned,institutional_political_citizen_1,individual,4,28,early,2.495556592941284
qwen,aligned,institutional_political_citizen_1,individual,5,28,early,1.6370998620986938
qwen,aligned,institutional_political_citizen_1,individual,6,28,early,2.7174630165100098
qwen,aligned,institutional_political_citizen_1,individual,7,28,early,6.263454437255859
qwen,aligned,institutional_political_citizen_1,individual,8,28,early,5.192220687866211
qwen,aligned,institutional_political_citizen_1,individual,9,28,mid,4.795508861541748
qwen,aligned,institutional_political_citizen_1,individual,10,28,mid,3.6287169456481934
qwen,aligned,institutional_political_citizen_1,individual,11,28,mid,4.561243534088135
qwen,aligned,institutional_political_citizen_1,individual,12,28,mid,3.9428329467773438
qwen,aligned,institutional_political_citizen_1,individual,13,28,mid,3.2210612297058105
qwen,aligned,institutional_political_citizen_1,individual,14,28,mid,2.2187294960021973
qwen,aligned,institutional_political_citizen_1,individual,15,28,mid,3.767477512359619
qwen,aligned,institutional_political_citizen_1,individual,16,28,mid,3.528954029083252
qwen,aligned,institutional_political_citizen_1,individual,17,28,mid,3.4795048236846924
qwen,aligned,institutional_political_citizen_1,individual,18,28,late,2.75850772857666
qwen,aligned,institutional_political_citizen_1,individual,19,28,late,3.3748221397399902
qwen,aligned,institutional_political_citizen_1,individual,20,28,late,4.406067371368408
qwen,aligned,institutional_political_citizen_1,individual,21,28,late,5.494596481323242
qwen,aligned,institutional_political_citizen_1,individual,22,28,late,5.212902069091797
qwen,aligned,institutional_political_citizen_1,individual,23,28,late,6.993630409240723
qwen,aligned,institutional_political_citizen_1,individual,24,28,late,4.553161144256592
qwen,aligned,institutional_political_citizen_1,individual,25,28,late,6.6188154220581055
qwen,aligned,institutional_political_citizen_1,individual,26,28,late,3.5975894927978516
qwen,aligned,institutional_political_citizen_1,individual,27,28,late,1.2013139724731445
qwen,aligned,institutional_political_party_1,institution,0,28,early,1.3318212032318115
qwen,aligned,institutional_political_party_1,institution,1,28,early,1.537272572517395
qwen,aligned,institutional_political_party_1,institution,2,28,early,3.4339523315429688
qwen,aligned,institutional_political_party_1,institution,3,28,early,1.309916615486145
qwen,aligned,institutional_political_party_1,institution,4,28,early,2.354820489883423
qwen,aligned,institutional_political_party_1,institution,5,28,early,3.087634563446045
qwen,aligned,institutional_political_party_1,institution,6,28,early,2.960923194885254
qwen,aligned,institutional_political_party_1,institution,7,28,early,1.9849917888641357
qwen,aligned,institutional_political_party_1,institution,8,28,early,3.3229751586914062
qwen,aligned,institutional_political_party_1,institution,9,28,mid,3.528313636779785
qwen,aligned,institutional_political_party_1,institution,10,28,mid,4.348173141479492
qwen,aligned,institutional_political_party_1,institution,11,28,mid,4.8501763343811035
qwen,aligned,institutional_political_party_1,institution,12,28,mid,4.662510395050049
qwen,aligned,institutional_political_party_1,institution,13,28,mid,4.485007286071777
qwen,aligned,institutional_political_party_1,institution,14,28,mid,4.642248630523682
qwen,aligned,institutional_political_party_1,institution,15,28,mid,5.251314640045166
qwen,aligned,institutional_political_party_1,institution,16,28,mid,4.784155368804932
qwen,aligned,institutional_political_party_1,institution,17,28,mid,5.02762508392334
qwen,aligned,institutional_political_party_1,institution,18,28,late,4.5496506690979
qwen,aligned,institutional_political_party_1,institution,19,28,late,3.1355602741241455
qwen,aligned,institutional_political_party_1,institution,20,28,late,3.6122725009918213
qwen,aligned,institutional_political_party_1,institution,21,28,late,1.6775139570236206
qwen,aligned,institutional_political_party_1,institution,22,28,late,2.6575045585632324
qwen,aligned,institutional_political_party_1,institution,23,28,late,0.14778408408164978
qwen,aligned,institutional_political_party_1,institution,24,28,late,2.1371865272521973
qwen,aligned,institutional_political_party_1,institution,25,28,late,2.8289566040039062
qwen,aligned,institutional_political_party_1,institution,26,28,late,2.946537494659424
qwen,aligned,institutional_political_party_1,institution,27,28,late,1.9565563201904297
tulu,base,institutional_labor_worker_1,individual,0,32,early,9.192960739135742
tulu,base,institutional_labor_worker_1,individual,1,32,early,9.27653694152832
tulu,base,institutional_labor_worker_1,individual,2,32,early,9.434532165527344
