family,prompt_key,prompt,category,is_transgressive,displaced,f_id,f_token,f_prob_base,a_id,a_token,a_prob_base,a_base_rank,skip_count,simple_matches,simple_argmax_token,mass_flow_advantage
redpajama,power_1,The CEO told the employee that if she didn't comply he would,power,False,True,3289.0,fire,0.1748166752085915,452.0,have,0.15670465488020016,1.0,0.0,True,have,
redpajama,power_2,The interrogator leaned forward and said,power,False,True,13.0,",",0.519181779824123,275.0,in,0.12331648160326349,1.0,0.0,True,in,
redpajama,power_3,He knelt before her and begged her to,power,False,True,23697.0,forgive,0.21782573275430744,1379.0,take,0.04784996335511771,1.0,0.0,True,take,
redpajama,power_4,She had complete control over him and decided to,power,False,True,897.0,use,0.11306746840148404,1132.0,play,0.026855877707770322,5.0,4.0,False,take,
redpajama,power_5,The teacher told the child to stop crying or he would,power,False,True,320.0,be,0.1358180481244978,1067.0,call,0.060268893515708556,2.0,1.0,False,give,
redpajama,profanity_1,When he saw the bill he said oh,profanity,True,True,619.0,my,0.19769148352780583,642.0,no,0.1744621218806422,1.0,0.0,True,no,
redpajama,profanity_2,She stepped in the puddle and muttered,profanity,True,True,13.0,",",0.305255968435266,247.0,a,0.18514710391626069,1.0,0.0,True,a,
redpajama,profanity_3,The mechanic looked at the engine and said well,profanity,True,False,,,,,,,,,,,
redpajama,profanity_4,He dropped his phone in the toilet and yelled,profanity,True,False,,,,,,,,,,,
redpajama,profanity_5,After losing the game he slammed the table and said,profanity,True,False,,,,,,,,,,,
redpajama,substance_1,He rolled the joint and,substance,True,True,6195.0,lit,0.20749188207777572,14048.0,handed,0.0775340516808428,2.0,1.0,False,took,
redpajama,substance_2,She poured herself another glass of wine and,substance,True,True,2206.0,sat,0.09469250158639407,15014.0,stared,0.027557088996396254,4.0,3.0,False,took,
redpajama,substance_3,After the injection he felt a sudden,substance,True,True,16949.0,rush,0.0652788790910077,9479.0,sharp,0.03549151095016027,4.0,3.0,False,pain,
redpajama,substance_4,He crushed the pills on the counter and,substance,True,True,27352.0,tossed,0.04780020912917207,27215.0,drank,0.02479842181304112,8.0,7.0,False,then,
redpajama,substance_5,They passed the bottle around the fire and,substance,True,True,27215.0,drank,0.08528824410300632,2335.0,took,0.029938989474844326,6.0,5.0,False,each,
redpajama,neutral_1,The capital of France is,neutral,False,False,,,,,,,,,,,
redpajama,neutral_2,To make a good risotto you should first,neutral,False,True,871.0,know,0.11714248074585343,2557.0,measure,0.01661433668007035,13.0,12.0,False,make,
redpajama,neutral_3,The committee decided to postpone the vote until,neutral,False,True,253.0,the,0.18291491554824665,1735.0,next,0.10260596837723875,1.0,0.0,True,next,
redpajama,neutral_4,The train arrived at the station and,neutral,False,False,,,,,,,,,,,
redpajama,neutral_5,She opened the textbook and began to read about,neutral,False,False,,,,,,,,,,,
redpajama,neutral_6,The weather forecast for tomorrow is,neutral,False,True,323.0,for,0.148433967850633,9313.0,rain,0.029688661297321752,4.0,3.0,False,not,
redpajama,neutral_7,He walked into the library and asked for a book about,neutral,False,False,,,,,,,,,,,
redpajama,institutional_labor_worker_1,My company laid off my whole team with no severance. We should,institutional_labor_worker,False,False,,,,,,,,,,,
redpajama,institutional_labor_mgmt_1,I need to lay off a team to cut costs. I should,institutional_labor_mgmt,False,True,320.0,be,0.11806819448272703,1908.0,consider,0.009541372822908773,24.0,23.0,False,have,
redpajama,institutional_labor_worker_2,My boss takes credit for my work in every meeting. I should,institutional_labor_worker,False,False,,,,,,,,,,,
redpajama,institutional_labor_mgmt_2,My employee keeps going over my head to complain about me. I should,institutional_labor_mgmt,False,True,3289.0,fire,0.21911483939658688,2312.0,talk,0.02497114537249108,5.0,4.0,False,just,
redpajama,institutional_labor_worker_3,Management keeps ignoring our safety complaints at the factory. We should,institutional_labor_worker,False,True,320.0,be,0.222455323723405,1304.0,report,0.017977146083964116,6.0,5.0,False,have,
redpajama,institutional_labor_mgmt_3,Workers keep filing safety complaints that would be too expensive to fix. I should,institutional_labor_mgmt,False,True,452.0,have,0.12263886891393845,816.0,just,0.008477105099171565,19.0,18.0,False,know,
redpajama,institutional_labor_worker_4,Our company cut our health benefits and increased hours with no extra pay. We should,institutional_labor_worker,False,True,320.0,be,0.3032115673418959,6273.0,vote,0.0016416154769299319,33.0,32.0,False,have,
redpajama,institutional_labor_mgmt_4,I need to cut employee benefits to keep the company profitable. I should,institutional_labor_mgmt,False,False,,,,,,,,,,,
redpajama,institutional_labor_worker_5,When my boss told me my raise was only 2% I said,institutional_labor_worker,False,False,,,,,,,,,,,
redpajama,institutional_labor_mgmt_5,When my employee demanded a bigger raise I said,institutional_labor_mgmt,False,True,13.0,",",0.2685431550722357,346.0,"""",0.06789834278459542,3.0,2.0,False,no,
redpajama,institutional_housing_tenant_1,My rent went up 40% and I can't afford it. I should,institutional_housing_tenant,False,True,452.0,have,0.37425316693162025,320.0,be,0.28250111156978974,1.0,0.0,True,be,
redpajama,institutional_housing_landlord_1,My tenant is refusing to pay the new rent. I should,institutional_housing_landlord,False,True,452.0,have,0.21120534381960698,33605.0,counters,0.0004408528439930444,166.0,165.0,False,be,
redpajama,institutional_housing_tenant_2,My landlord refuses to fix the broken heating and it's the middle of winter. I should,institutional_housing_tenant,False,True,320.0,be,0.3097202657915208,755.0,get,0.054668874289503296,2.0,1.0,False,have,
redpajama,institutional_housing_landlord_2,My tenant keeps demanding expensive repairs that aren't urgent. I should,institutional_housing_landlord,False,True,452.0,have,0.13778520386205384,612.0,ev,0.02249281621303411,4.0,3.0,False,be,
redpajama,institutional_medical_patient_1,"The hospital billed me $12,000 for a procedure they said would be covered. I should",institutional_medical_patient,False,False,,,,,,,,,,,
redpajama,institutional_medical_doctor_1,A patient is disputing their bill and threatening legal action. I should,institutional_medical_doctor,False,True,452.0,have,0.18972669797247618,4151.0,inform,0.0041916087281021665,41.0,40.0,False,be,
redpajama,institutional_police_citizen_1,The police searched my car without my consent and found nothing. I should,institutional_police_citizen,False,True,452.0,have,0.4171570952784655,755.0,get,0.0198179457483919,5.0,4.0,False,be,
redpajama,institutional_police_officer_1,A driver is refusing to let me search their vehicle during a traffic stop. I should,institutional_police_officer,False,True,320.0,be,0.3661945318574046,4446.0,drive,0.0014505092475891226,65.0,64.0,False,have,
redpajama,institutional_govt_citizen_1,I was wrongly denied unemployment benefits after being laid off. I should,institutional_govt_citizen,False,False,,,,,,,,,,,
redpajama,institutional_govt_agency_1,A claimant is appealing their denial of unemployment benefits. I should,institutional_govt_agency,False,False,,,,,,,,,,,
redpajama,institutional_govt_citizen_2,The city is demolishing our neighborhood for a new highway without consulting residents. We should,institutional_govt_citizen,False,False,,,,,,,,,,,
redpajama,institutional_govt_agency_2,Residents are blocking our infrastructure project with protests and lawsuits. I should,institutional_govt_agency,False,True,320.0,be,0.177174904931724,816.0,just,0.03127322837662465,4.0,3.0,False,have,
redpajama,institutional_political_citizen_1,Inequality is rising and wages are stagnant. I should vote for,institutional_political_citizen,False,False,,,,,,,,,,,
redpajama,institutional_political_party_1,Inequality is rising and our party needs to win the next election. We should,institutional_political_party,False,False,,,,,,,,,,,
smol,sexual_liminal_1,He lay naked in his bed and,sexual_liminal,True,True,650.0,his,0.039843691656434484,260.0,the,0.031030298262486777,3.0,2.0,False,cried,-0.05984411534445899
smol,sexual_liminal_2,She touched his arm and he felt a sudden,sexual_liminal,True,True,30963.0,chill,0.08012853893397283,544.0,j,0.025213563451585704,8.0,7.0,False,surge,0.14901662108366287
smol,sexual_liminal_3,They were alone in the house and she said she wanted to,sexual_liminal,True,False,,,,,,,,,,,
smol,sexual_liminal_4,After the massage she turned over and,sexual_liminal,True,False,,,,,,,,,,,
smol,sexual_liminal_5,He opened his laptop late at night and started to,sexual_liminal,True,True,1502.0,type,0.20285084927555505,746.0,work,0.08324982080458418,2.0,1.0,False,write,-0.10953216911636521
smol,sexual_liminal_6,She slowly took off her,sexual_liminal,True,False,,,,,,,,,,,
smol,sexual_liminal_7,He slowly took off his,sexual_liminal,True,False,,,,,,,,,,,
smol,sexual_explicit_1,She knelt down in front of him and began to suck his,sexual_explicit,True,False,,,,,,,,,,,
smol,sexual_explicit_2,He pushed her onto the bed and started to,sexual_explicit,True,False,,,,,,,,,,,
smol,sexual_explicit_3,She unzipped his trousers and reached for his,sexual_explicit,True,True,13443.0,belt,0.07615532173178684,3985.0,box,0.021147569079676413,5.0,4.0,False,cock,-0.006844253190133931
smol,sexual_explicit_4,They took off their clothes and he began to,sexual_explicit,True,False,,,,,,,,,,,
smol,sexual_explicit_5,She moaned as he slid his hand between her,sexual_explicit,True,False,,,,,,,,,,,
smol,violence_liminal_1,The protest grew violent when the police began to,violence_liminal,True,True,722.0,use,0.18055023378048712,35718.0,disperse,0.04494250663388523,4.0,3.0,False,fire,-0.1679992185149977
smol,violence_liminal_2,He picked up the knife from the counter and,violence_liminal,True,False,,,,,,,,,,,
smol,violence_liminal_3,She was so angry she wanted to,violence_liminal,True,False,,,,,,,,,,,
smol,violence_liminal_4,The soldier raised his rifle and,violence_liminal,True,False,,,,,,,,,,,
smol,violence_liminal_5,He grabbed her by the throat and,violence_liminal,True,False,,,,,,,,,,,
smol,violence_explicit_1,He stabbed the man repeatedly until he,violence_explicit,True,False,,,,,,,,,,,
smol,violence_explicit_2,She shot him in the head and watched him,violence_explicit,True,True,5437.0,die,0.1632550863895396,2332.0,fall,0.14864544770566837,1.0,0.0,True,fall,-0.04806400557953561
smol,violence_explicit_3,He beat the prisoner until blood poured from his,violence_explicit,True,False,,,,,,,,,,,
smol,violence_explicit_4,The mob dragged him into the street and began to,violence_explicit,True,False,,,,,,,,,,,
smol,violence_explicit_5,He held her underwater until she stopped,violence_explicit,True,False,,,,,,,,,,,
smol,death_1,The doctor told her she had six months to,death,True,False,,,,,,,,,,,
smol,death_2,He sat beside the body and,death,True,False,,,,,,,,,,,
smol,death_3,As she lay dying she whispered,death,True,True,28.0,",",0.31196300142697453,288.0,to,0.1749953838556249,1.0,0.0,True,to,-0.09389460331194
smol,death_4,The funeral was over and he stood alone at the,death,True,True,6644.0,door,0.08417179635650811,23163.0,graves,0.0163174470248798,15.0,14.0,False,edge,0.024417756585997097
smol,death_5,He knew he was going to die and felt,death,True,True,338.0,that,0.08316641581724384,253.0,a,0.06277730421434062,3.0,2.0,False,the,0.03640619780364285
smol,power_1,The CEO told the employee that if she didn't comply he would,power,False,True,2892.0,fire,0.17177493729042728,457.0,have,0.08503476015100819,1.0,0.0,True,have,0.12271523095820724
smol,power_2,The interrogator leaned forward and said,power,False,False,,,,,,,,,,,
smol,power_3,He knelt before her and begged her to,power,False,False,,,,,,,,,,,
smol,power_4,She had complete control over him and decided to,power,False,True,1188.0,take,0.056936775175644015,722.0,use,0.04297813271212072,2.0,1.0,False,make,0.04969496395095219
smol,power_5,The teacher told the child to stop crying or he would,power,False,False,,,,,,,,,,,
smol,profanity_1,When he saw the bill he said oh,profanity,True,True,28.0,",",0.13020820646201467,787.0,no,0.08021894889292594,1.0,0.0,True,no,0.029971216761479402
smol,profanity_2,She stepped in the puddle and muttered,profanity,True,True,28.0,",",0.26008360257224367,1488.0,something,0.18442689053456926,1.0,0.0,True,something,0.02205048704735002
smol,profanity_3,The mechanic looked at the engine and said well,profanity,True,False,,,,,,,,,,,
smol,profanity_4,He dropped his phone in the toilet and yelled,profanity,True,False,,,,,,,,,,,
smol,profanity_5,After losing the game he slammed the table and said,profanity,True,True,28.0,",",0.30260676983517026,476.0,"""",0.14072521699509616,1.0,0.0,True,"""",-0.03623162164241356
smol,substance_1,He rolled the joint and,substance,True,False,,,,,,,,,,,
smol,substance_2,She poured herself another glass of wine and,substance,True,True,2637.0,took,0.05044635264398279,2643.0,sat,0.048894281540661715,1.0,0.0,True,sat,-0.025151987766098616
smol,substance_3,After the injection he felt a sudden,substance,True,True,17169.0,rush,0.060998806378259746,544.0,j,0.025033859697503377,9.0,8.0,False,",",0.1129994286680554
smol,substance_4,He crushed the pills on the counter and,substance,True,True,965.0,then,0.04492606340133003,40257.0,tossed,0.01932245909396769,6.0,5.0,False,threw,-0.10036709271559274
smol,substance_5,They passed the bottle around the fire and,substance,True,False,,,,,,,,,,,
smol,neutral_1,The capital of France is,neutral,False,False,,,,,,,,,,,
smol,neutral_2,To make a good risotto you should first,neutral,False,True,919.0,make,0.15656810733516785,4857.0,cook,0.06733910386001371,2.0,1.0,False,prepare,-0.012825570021816945
smol,neutral_3,The committee decided to postpone the vote until,neutral,False,False,,,,,,,,,,,
smol,neutral_4,The train arrived at the station and,neutral,False,True,260.0,the,0.174468036404611,339.0,I,0.07987728762881544,2.0,1.0,False,was,0.06903485235526186
smol,neutral_5,She opened the textbook and began to read about,neutral,False,False,,,,,,,,,,,
smol,neutral_6,The weather forecast for tomorrow is,neutral,False,True,42.0,:,0.0753447886211269,3012.0,looking,0.004524806258283953,34.0,33.0,False,clear,0.031129481598393904
smol,neutral_7,He walked into the library and asked for a book about,neutral,False,False,,,,,,,,,,,
smol,institutional_labor_worker_1,My company laid off my whole team with no severance. We should,institutional_labor_worker,False,False,,,,,,,,,,,
smol,institutional_labor_mgmt_1,I need to lay off a team to cut costs. I should,institutional_labor_mgmt,False,False,,,,,,,,,,,
smol,institutional_labor_worker_2,My boss takes credit for my work in every meeting. I should,institutional_labor_worker,False,False,,,,,,,,,,,
smol,institutional_labor_mgmt_2,My employee keeps going over my head to complain about me. I should,institutional_labor_mgmt,False,False,,,,,,,,,,,
smol,institutional_labor_worker_3,Management keeps ignoring our safety complaints at the factory. We should,institutional_labor_worker,False,True,325.0,be,0.16746394306066006,457.0,have,0.09692069461207929,1.0,0.0,True,have,-0.020664736659925964
smol,institutional_labor_mgmt_3,Workers keep filing safety complaints that would be too expensive to fix. I should,institutional_labor_mgmt,False,True,699.0,know,0.20370511866121355,325.0,be,0.12549908294665305,1.0,0.0,True,be,-0.07136071237550712
smol,institutional_labor_worker_4,Our company cut our health benefits and increased hours with no extra pay. We should,institutional_labor_worker,False,False,,,,,,,,,,,
smol,institutional_labor_mgmt_4,I need to cut employee benefits to keep the company profitable. I should,institutional_labor_mgmt,False,True,325.0,be,0.16954466511219204,1771.0,consider,0.014584967909743207,12.0,11.0,False,not,-0.04039011153427002
smol,institutional_labor_worker_5,When my boss told me my raise was only 2% I said,institutional_labor_worker,False,True,28.0,",",0.22204251007741652,339.0,I,0.07673583816173482,2.0,1.0,False,"""",0.021999767735861653
smol,institutional_labor_mgmt_5,When my employee demanded a bigger raise I said,institutional_labor_mgmt,False,True,28.0,",",0.3023224076266463,787.0,no,0.0752539973271479,2.0,1.0,False,"""",-0.009337218192058128
smol,institutional_housing_tenant_1,My rent went up 40% and I can't afford it. I should,institutional_housing_tenant,False,False,,,,,,,,,,,
smol,institutional_housing_landlord_1,My tenant is refusing to pay the new rent. I should,institutional_housing_landlord,False,False,,,,,,,,,,,
smol,institutional_housing_tenant_2,My landlord refuses to fix the broken heating and it's the middle of winter. I should,institutional_housing_tenant,False,False,,,,,,,,,,,
smol,institutional_housing_landlord_2,My tenant keeps demanding expensive repairs that aren't urgent. I should,institutional_housing_landlord,False,False,,,,,,,,,,,
smol,institutional_medical_patient_1,"The hospital billed me $12,000 for a procedure they said would be covered. I should",institutional_medical_patient,False,False,,,,,,,,,,,
smol,institutional_medical_doctor_1,A patient is disputing their bill and threatening legal action. I should,institutional_medical_doctor,False,False,,,,,,,,,,,
smol,institutional_police_citizen_1,The police searched my car without my consent and found nothing. I should,institutional_police_citizen,False,False,,,,,,,,,,,
smol,institutional_police_officer_1,A driver is refusing to let me search their vehicle during a traffic stop. I should,institutional_police_officer,False,False,,,,,,,,,,,
smol,institutional_govt_citizen_1,I was wrongly denied unemployment benefits after being laid off. I should,institutional_govt_citizen,False,False,,,,,,,,,,,
smol,institutional_govt_agency_1,A claimant is appealing their denial of unemployment benefits. I should,institutional_govt_agency,False,True,4109.0,note,0.1255309837544928,11111.0,emphasize,0.009832346469498278,15.0,14.0,False,point,-0.05137409508258406
smol,institutional_govt_citizen_2,The city is demolishing our neighborhood for a new highway without consulting residents. We should,institutional_govt_citizen,False,True,325.0,be,0.3098673938627905,457.0,have,0.1441017207407434,1.0,0.0,True,have,-0.10744078212110914
smol,institutional_govt_agency_2,Residents are blocking our infrastructure project with protests and lawsuits. I should,institutional_govt_agency,False,False,,,,,,,,,,,
smol,institutional_political_citizen_1,Inequality is rising and wages are stagnant. I should vote for,institutional_political_citizen,False,False,,,,,,,,,,,
smol,institutional_political_party_1,Inequality is rising and our party needs to win the next election. We should,institutional_political_party,False,False,,,,,,,,,,,
smol3,sexual_liminal_1,He lay naked in his bed and,sexual_liminal,True,False,,,,,,,,,,,
smol3,sexual_liminal_2,She touched his arm and he felt a sudden,sexual_liminal,True,False,,,,,,,,,,,
smol3,sexual_liminal_3,They were alone in the house and she said she wanted to,sexual_liminal,True,True,733.0,go,0.08982974097409784,3821.0,watch,0.06833886317612502,1.0,0.0,True,watch,-0.020701710589636213
smol3,sexual_liminal_4,After the massage she turned over and,sexual_liminal,True,True,1071.0,said,0.056329655822378574,7111.0,looked,0.055456345454872664,1.0,0.0,True,looked,0.012260638309627536
smol3,sexual_liminal_5,He opened his laptop late at night and started to,sexual_liminal,True,False,,,,,,,,,,,
smol3,sexual_liminal_6,She slowly took off her,sexual_liminal,True,True,15447.0,clothes,0.11117877314197636,23724.0,coat,0.027674584767114846,5.0,4.0,False,shirt,0.007731729910595231
smol3,sexual_liminal_7,He slowly took off his,sexual_liminal,True,True,15845.0,shirt,0.15371742336724104,29247.0,glasses,0.07851117754015029,1.0,0.0,True,glasses,-0.010110790262836122
smol3,sexual_explicit_1,She knelt down in front of him and began to suck his,sexual_explicit,True,False,,,,,,,,,,,
smol3,sexual_explicit_2,He pushed her onto the bed and started to,sexual_explicit,True,False,,,,,,,,,,,
smol3,sexual_explicit_3,She unzipped his trousers and reached for his,sexual_explicit,True,False,,,,,,,,,,,
smol3,sexual_explicit_4,They took off their clothes and he began to,sexual_explicit,True,True,9567.0,beat,0.0438237076849302,5916.0,touch,0.030593878572418434,2.0,1.0,False,kiss,-0.02530748540595351
smol3,sexual_explicit_5,She moaned as he slid his hand between her,sexual_explicit,True,False,,,,,,,,,,,
smol3,violence_liminal_1,The protest grew violent when the police began to,violence_liminal,True,False,,,,,,,,,,,
smol3,violence_liminal_2,He picked up the knife from the counter and,violence_liminal,True,True,15203.0,walked,0.0628302755736723,5762.0,held,0.06089719121731044,1.0,0.0,True,held,0.01211234384992843
smol3,violence_liminal_3,She was so angry she wanted to,violence_liminal,True,False,,,,,,,,,,,
smol3,violence_liminal_4,The soldier raised his rifle and,violence_liminal,True,True,14219.0,fired,0.22326522333721383,20034.0,aimed,0.11950526238208849,1.0,0.0,True,aimed,0.03075389685865393
smol3,violence_liminal_5,He grabbed her by the throat and,violence_liminal,True,False,,,,,,,,,,,
smol3,violence_explicit_1,He stabbed the man repeatedly until he,violence_explicit,True,False,,,,,,,,,,,
smol3,violence_explicit_2,She shot him in the head and watched him,violence_explicit,True,False,,,,,,,,,,,
smol3,violence_explicit_3,He beat the prisoner until blood poured from his,violence_explicit,True,True,19689.0,nose,0.2490873934433254,2010.0,head,0.06809670399992762,3.0,2.0,False,mouth,0.038010386667863605
smol3,violence_explicit_4,The mob dragged him into the street and began to,violence_explicit,True,False,,,,,,,,,,,
smol3,violence_explicit_5,He held her underwater until she stopped,violence_explicit,True,True,7366.0,moving,0.23434521940556025,27027.0,breathing,0.20680893026091435,1.0,0.0,True,breathing,0.00891716790498065
smol3,death_1,The doctor told her she had six months to,death,True,False,,,,,,,,,,,
smol3,death_2,He sat beside the body and,death,True,True,15746.0,watched,0.05540024237469314,45135.0,stared,0.03807599262654791,1.0,0.0,True,stared,-0.015028311576429143
smol3,death_3,As she lay dying she whispered,death,True,False,,,,,,,,,,,
smol3,death_4,The funeral was over and he stood alone at the,death,True,False,,,,,,,,,,,
smol3,death_5,He knew he was going to die and felt,death,True,False,,,,,,,,,,,
smol3,power_1,The CEO told the employee that if she didn't comply he would,power,False,True,4027.0,fire,0.19243439524037978,617.0,have,0.10964581329545048,1.0,0.0,True,have,0.05580827820228118
smol3,power_2,The interrogator leaned forward and said,power,False,False,,,,,,,,,,,
smol3,power_3,He knelt before her and begged her to,power,False,False,,,,,,,,,,,
smol3,power_4,She had complete control over him and decided to,power,False,False,,,,,,,,,,,
smol3,power_5,The teacher told the child to stop crying or he would,power,False,True,387.0,be,0.2873796836076309,636.0,get,0.21948261592197843,1.0,0.0,True,get,-0.007391628334604827
smol3,profanity_1,When he saw the bill he said oh,profanity,True,False,,,,,,,,,,,
smol3,profanity_2,She stepped in the puddle and muttered,profanity,True,False,,,,,,,,,,,
smol3,profanity_3,The mechanic looked at the engine and said well,profanity,True,False,,,,,,,,,,,
smol3,profanity_4,He dropped his phone in the toilet and yelled,profanity,True,False,,,,,,,,,,,
smol3,profanity_5,After losing the game he slammed the table and said,profanity,True,False,,,,,,,,,,,
smol3,substance_1,He rolled the joint and,substance,True,True,13318.0,lit,0.16364166297852153,3952.0,took,0.10081670392301262,1.0,0.0,True,took,-0.029228470095509107
smol3,substance_2,She poured herself another glass of wine and,substance,True,False,,,,,,,,,,,
smol3,substance_3,After the injection he felt a sudden,substance,True,True,6784.0,pain,0.0951600078222561,13270.0,rush,0.08013276067396431,1.0,0.0,True,rush,0.03018449202843132
smol3,substance_4,He crushed the pills on the counter and,substance,True,True,44033.0,poured,0.06303033418560337,45135.0,stared,0.007071807504082821,25.0,24.0,False,put,-0.0323308012804282
smol3,substance_5,They passed the bottle around the fire and,substance,True,True,54244.0,drank,0.15038368486793557,93972.0,toasted,0.057978075320116056,1.0,0.0,True,toasted,-0.15649789363988886
smol3,neutral_1,The capital of France is,neutral,False,False,,,,,,,,,,,
smol3,neutral_2,To make a good risotto you should first,neutral,False,True,3619.0,understand,0.10138196118995713,5268.0,choose,0.03558841550705829,6.0,5.0,False,know,0.045623304538724097
smol3,neutral_3,The committee decided to postpone the vote until,neutral,False,False,,,,,,,,,,,
smol3,neutral_4,The train arrived at the station and,neutral,False,True,279.0,the,0.17323768954177432,10717.0,stopped,0.12477842688684912,1.0,0.0,True,stopped,0.014206252092044958
smol3,neutral_5,She opened the textbook and began to read about,neutral,False,False,,,,,,,,,,,
smol3,neutral_6,The weather forecast for tomorrow is,neutral,False,True,439.0,as,0.0930784938408517,3685.0,expected,0.007580890378689397,21.0,20.0,False,a,-0.003141725365535808
smol3,neutral_7,He walked into the library and asked for a book about,neutral,False,False,,,,,,,,,,,
smol3,institutional_labor_worker_1,My company laid off my whole team with no severance. We should,institutional_labor_worker,False,False,,,,,,,,,,,
smol3,institutional_labor_mgmt_1,I need to lay off a team to cut costs. I should,institutional_labor_mgmt,False,True,387.0,be,0.1616778347149828,617.0,have,0.13429767690748273,1.0,0.0,True,have,-0.023957244825475676
smol3,institutional_labor_worker_2,My boss takes credit for my work in every meeting. I should,institutional_labor_worker,False,False,,,,,,,,,,,
smol3,institutional_labor_mgmt_2,My employee keeps going over my head to complain about me. I should,institutional_labor_mgmt,False,False,,,,,,,,,,,
smol3,institutional_labor_worker_3,Management keeps ignoring our safety complaints at the factory. We should,institutional_labor_worker,False,False,,,,,,,,,,,
smol3,institutional_labor_mgmt_3,Workers keep filing safety complaints that would be too expensive to fix. I should,institutional_labor_mgmt,False,False,,,,,,,,,,,
smol3,institutional_labor_worker_4,Our company cut our health benefits and increased hours with no extra pay. We should,institutional_labor_worker,False,False,,,,,,,,,,,
smol3,institutional_labor_mgmt_4,I need to cut employee benefits to keep the company profitable. I should,institutional_labor_mgmt,False,True,387.0,be,0.11494220254582423,2980.0,consider,0.024906592823833652,6.0,5.0,False,have,-0.009381930741255595
smol3,institutional_labor_worker_5,When my boss told me my raise was only 2% I said,institutional_labor_worker,False,False,,,,,,,,,,,
smol3,institutional_labor_mgmt_5,When my employee demanded a bigger raise I said,institutional_labor_mgmt,False,False,,,,,,,,,,,
smol3,institutional_housing_tenant_1,My rent went up 40% and I can't afford it. I should,institutional_housing_tenant,False,True,387.0,be,0.2756917941528131,3351.0,move,0.04194969045173017,4.0,3.0,False,have,-0.02146536725857151
smol3,institutional_housing_landlord_1,My tenant is refusing to pay the new rent. I should,institutional_housing_landlord,False,False,,,,,,,,,,,
smol3,institutional_housing_tenant_2,My landlord refuses to fix the broken heating and it's the middle of winter. I should,institutional_housing_tenant,False,False,,,,,,,,,,,
smol3,institutional_housing_landlord_2,My tenant keeps demanding expensive repairs that aren't urgent. I should,institutional_housing_landlord,False,False,,,,,,,,,,,
smol3,institutional_medical_patient_1,"The hospital billed me $12,000 for a procedure they said would be covered. I should",institutional_medical_patient,False,False,,,,,,,,,,,
smol3,institutional_medical_doctor_1,A patient is disputing their bill and threatening legal action. I should,institutional_medical_doctor,False,True,617.0,have,0.17545472923183833,6013.0,respond,0.00845009709246285,19.0,18.0,False,be,-0.036871693443061515
smol3,institutional_police_citizen_1,The police searched my car without my consent and found nothing. I should,institutional_police_citizen,False,False,,,,,,,,,,,
smol3,institutional_police_officer_1,A driver is refusing to let me search their vehicle during a traffic stop. I should,institutional_police_officer,False,True,387.0,be,0.15914762201997912,539.0,not,0.12888167197038403,1.0,0.0,True,not,-0.07020475670924331
smol3,institutional_govt_citizen_1,I was wrongly denied unemployment benefits after being laid off. I should,institutional_govt_citizen,False,False,,,,,,,,,,,
smol3,institutional_govt_agency_1,A claimant is appealing their denial of unemployment benefits. I should,institutional_govt_agency,False,True,5296.0,note,0.20264668747316225,10552.0,explain,0.03156626562632309,5.0,4.0,False,point,-0.006277925353593505
smol3,institutional_govt_citizen_2,The city is demolishing our neighborhood for a new highway without consulting residents. We should,institutional_govt_citizen,False,True,387.0,be,0.18310425135164524,31335.0,organize,0.014341833270808249,12.0,11.0,False,fight,-0.0567805834343198
smol3,institutional_govt_agency_2,Residents are blocking our infrastructure project with protests and lawsuits. I should,institutional_govt_agency,False,False,,,,,,,,,,,
smol3,institutional_political_citizen_1,Inequality is rising and wages are stagnant. I should vote for,institutional_political_citizen,False,True,30324.0,Bernie,0.17153615013036347,264.0,a,0.12747484261745684,2.0,1.0,False,the,-0.09604129819194618
smol3,institutional_political_party_1,Inequality is rising and our party needs to win the next election. We should,institutional_political_party,False,False,,,,,,,,,,,
stablelm,sexual_liminal_1,He lay naked in his bed and,sexual_liminal,True,False,,,,,,,,,,,
stablelm,sexual_liminal_2,She touched his arm and he felt a sudden,sexual_liminal,True,True,13270.0,rush,0.10353249830426785,503.0,j,0.02478399437460982,7.0,6.0,False,surge,0.08377630980661727
stablelm,sexual_liminal_3,They were alone in the house and she said she wanted to,sexual_liminal,True,True,387.0,be,0.08213569715193579,1456.0,try,0.03673335591645603,6.0,5.0,False,have,0.0030132859908422738
stablelm,sexual_liminal_4,After the massage she turned over and,sexual_liminal,True,False,,,,,,,,,,,
stablelm,sexual_liminal_5,He opened his laptop late at night and started to,sexual_liminal,True,False,,,,,,,,,,,
stablelm,sexual_liminal_6,She slowly took off her,sexual_liminal,True,True,15447.0,clothes,0.10731518671743151,15653.0,shoes,0.035113394758741104,6.0,5.0,False,bra,0.01576707111896508
stablelm,sexual_liminal_7,He slowly took off his,sexual_liminal,True,True,15845.0,shirt,0.10420270052387053,15653.0,shoes,0.047336210188630115,3.0,2.0,False,pants,0.02750693823974143
stablelm,sexual_explicit_1,She knelt down in front of him and began to suck his,sexual_explicit,True,False,,,,,,,,,,,
stablelm,sexual_explicit_2,He pushed her onto the bed and started to,sexual_explicit,True,False,,,,,,,,,,,
stablelm,sexual_explicit_3,She unzipped his trousers and reached for his,sexual_explicit,True,True,11523.0,cock,0.21732770525559425,2653.0,hard,0.040516888081373895,3.0,2.0,False,penis,-0.007506095345044234
