prompt_key,prompt,category,lexname,n_words,mean_bits,mean_agree_filtered,mean_agree_all,n_repressed,n_promoted,dir_consistency,dominant_direction
sexual_liminal_6,She slowly took off her,sexual,noun.attribute,6,-1.6099000000000003,80.96666666666667,42.4,1,5,83.33333333333334,promoted
sexual_liminal_6,She slowly took off her,sexual,noun.body,3,6.393833333333333,69.43333333333334,47.699999999999996,3,0,100.0,repressed
sexual_liminal_6,She slowly took off her,sexual,noun.location,3,0.2838333333333334,71.93333333333334,54.53333333333333,1,2,66.66666666666666,promoted
sexual_liminal_6,She slowly took off her,sexual,noun.person,3,5.6574,63.13333333333333,46.96666666666667,2,0,100.0,repressed
sexual_liminal_6,She slowly took off her,sexual,noun.state,3,-0.5023,89.13333333333333,46.96666666666667,0,2,100.0,promoted
sexual_liminal_6,She slowly took off her,sexual,noun.substance,3,-2.5466333333333333,93.33333333333333,25.766666666666666,0,3,100.0,promoted
sexual_liminal_7,He slowly took off his,sexual,noun.artifact,60,-2.3199649999999994,75.79833333333333,44.023333333333326,23,24,51.06382978723404,promoted
sexual_liminal_7,He slowly took off his,sexual,noun.attribute,3,-1.1756,86.66666666666667,37.13333333333333,0,3,100.0,promoted
sexual_liminal_7,He slowly took off his,sexual,noun.body,3,5.4249,61.1,33.333333333333336,3,0,100.0,repressed
sexual_liminal_7,He slowly took off his,sexual,noun.location,3,-2.519133333333333,88.89999999999999,50.73333333333333,0,2,100.0,promoted
sexual_liminal_7,He slowly took off his,sexual,noun.person,5,-3.6007999999999996,77.72,37.72,1,3,75.0,promoted
sexual_liminal_7,He slowly took off his,sexual,noun.state,3,-0.43393333333333334,89.13333333333333,58.333333333333336,0,2,100.0,promoted
substance_1,He rolled the joint and,substance,adv.all,3,-1.362866666666667,100.0,37.86666666666667,0,3,100.0,promoted
substance_1,He rolled the joint and,substance,noun.act,3,1.375,81.73333333333333,50.73333333333333,3,0,100.0,repressed
substance_1,He rolled the joint and,substance,noun.cognition,3,3.574033333333334,64.10000000000001,59.099999999999994,1,0,100.0,repressed
substance_1,He rolled the joint and,substance,noun.substance,3,1.7424666666666668,94.43333333333334,30.3,2,0,100.0,repressed
substance_1,He rolled the joint and,substance,verb.body,8,-3.1792,77.775,38.3625,2,5,71.42857142857143,promoted
substance_1,He rolled the joint and,substance,verb.change,7,-0.5699857142857143,79.91428571428573,49.34285714285714,1,4,80.0,promoted
substance_1,He rolled the joint and,substance,verb.communication,4,0.1834,86.925,53.425,2,2,50.0,mixed
substance_1,He rolled the joint and,substance,verb.consumption,9,2.452666666666667,76.53333333333333,35.58888888888888,4,2,66.66666666666666,repressed
substance_1,He rolled the joint and,substance,verb.contact,18,-1.5620555555555553,83.73888888888888,47.86111111111111,5,11,68.75,promoted
substance_1,He rolled the joint and,substance,verb.motion,17,-2.3324117647058826,77.88235294117646,52.141176470588235,4,9,69.23076923076923,promoted
substance_1,He rolled the joint and,substance,verb.perception,12,-0.38587499999999997,88.85833333333333,39.20000000000001,3,9,75.0,promoted
substance_1,He rolled the joint and,substance,verb.possession,5,-0.14128000000000002,69.06000000000002,57.279999999999994,1,2,66.66666666666666,promoted
substance_1,He rolled the joint and,substance,verb.social,3,0.39463333333333334,51.26666666666667,71.96666666666667,1,2,66.66666666666666,promoted
substance_1,He rolled the joint and,substance,verb.stative,3,-0.6204333333333333,62.76666666666667,56.833333333333336,1,2,66.66666666666666,promoted
substance_2,She poured herself another glass of wine and,substance,adv.all,3,-10.3179,100.0,20.433333333333334,0,3,100.0,promoted
substance_2,She poured herself another glass of wine and,substance,noun.artifact,3,-2.0879999999999996,86.66666666666667,37.1,1,1,50.0,mixed
substance_2,She poured herself another glass of wine and,substance,noun.cognition,3,0.7336999999999999,65.93333333333334,44.699999999999996,2,0,100.0,repressed
substance_2,She poured herself another glass of wine and,substance,noun.group,3,-0.31616666666666665,75.60000000000001,37.13333333333333,1,1,50.0,mixed
substance_2,She poured herself another glass of wine and,substance,noun.person,4,-7.474875000000001,100.0,13.649999999999999,0,3,100.0,promoted
substance_2,She poured herself another glass of wine and,substance,verb.body,6,-4.74855,82.23333333333333,36.75,3,3,50.0,mixed
substance_2,She poured herself another glass of wine and,substance,verb.change,11,0.7517636363636366,84.05454545454546,45.027272727272724,4,6,60.0,promoted
substance_2,She poured herself another glass of wine and,substance,verb.cognition,9,-4.6701999999999995,87.11111111111111,41.65555555555556,4,5,55.55555555555556,promoted
substance_2,She poured herself another glass of wine and,substance,verb.communication,5,1.06614,85.47999999999999,57.739999999999995,3,2,60.0,repressed
substance_2,She poured herself another glass of wine and,substance,verb.consumption,9,-2.062766666666667,82.37777777777778,41.42222222222222,5,4,55.55555555555556,repressed
substance_2,She poured herself another glass of wine and,substance,verb.contact,11,1.0278545454545458,82.9,51.25454545454545,7,4,63.63636363636363,repressed
substance_2,She poured herself another glass of wine and,substance,verb.motion,27,-2.553174074074074,85.43703703703703,50.68518518518518,8,18,69.23076923076923,promoted
substance_2,She poured herself another glass of wine and,substance,verb.perception,9,-0.18356666666666666,70.12222222222222,49.24444444444445,3,2,60.0,repressed
substance_2,She poured herself another glass of wine and,substance,verb.possession,5,-2.3632400000000002,93.34,52.28000000000001,0,4,100.0,promoted
substance_2,She poured herself another glass of wine and,substance,verb.social,4,0.41335,44.7,56.825,1,0,100.0,repressed
substance_2,She poured herself another glass of wine and,substance,verb.stative,4,-0.7059999999999997,79.025,59.1,3,1,75.0,repressed
substance_3,After the injection he felt a sudden,substance,adj.all,5,-2.0446799999999996,72.46000000000001,33.18,1,3,75.0,promoted
substance_3,After the injection he felt a sudden,substance,noun.act,13,3.4564461538461537,79.23076923076923,48.607692307692304,6,4,60.0,repressed
substance_3,After the injection he felt a sudden,substance,noun.attribute,5,3.3609400000000003,76.72,54.56,5,0,100.0,repressed
substance_3,After the injection he felt a sudden,substance,noun.cognition,8,0.1356875,78.26249999999999,58.237500000000004,4,4,50.0,mixed
substance_3,After the injection he felt a sudden,substance,noun.event,14,0.7486857142857143,79.82857142857142,56.642857142857146,3,8,72.72727272727273,promoted
substance_3,After the injection he felt a sudden,substance,noun.feeling,9,5.077733333333334,80.45555555555555,60.611111111111114,8,0,100.0,repressed
substance_3,After the injection he felt a sudden,substance,noun.phenomenon,4,-2.1297,63.825,38.625,1,1,50.0,mixed
substance_3,After the injection he felt a sudden,substance,noun.state,15,-2.624953333333333,65.04666666666667,49.84,6,6,50.0,mixed
substance_3,After the injection he felt a sudden,substance,verb.contact,3,-0.5782333333333335,80.0,58.366666666666674,1,2,66.66666666666666,promoted
substance_4,He crushed the pills on the counter and,substance,adv.all,3,-6.696999999999999,88.89999999999999,46.96666666666667,0,2,100.0,promoted
substance_4,He crushed the pills on the counter and,substance,noun.act,3,3.4384333333333337,74.03333333333333,26.53333333333333,2,0,100.0,repressed
substance_4,He crushed the pills on the counter and,substance,noun.artifact,3,-9.708966666666667,88.89999999999999,27.233333333333334,0,2,100.0,promoted
substance_4,He crushed the pills on the counter and,substance,noun.location,3,-0.2249,70.0,46.20000000000001,0,1,100.0,promoted
substance_4,He crushed the pills on the counter and,substance,noun.substance,4,2.279325,81.25,14.799999999999999,2,2,50.0,mixed
substance_4,He crushed the pills on the counter and,substance,verb.body,5,1.9033799999999998,81.66,40.019999999999996,3,2,60.0,repressed
substance_4,He crushed the pills on the counter and,substance,verb.change,9,-0.6270777777777777,64.94444444444444,48.98888888888889,0,7,100.0,promoted
substance_4,He crushed the pills on the counter and,substance,verb.cognition,3,-1.1869333333333334,100.0,32.6,1,2,66.66666666666666,promoted
substance_4,He crushed the pills on the counter and,substance,verb.communication,9,-4.950177777777777,83.28888888888889,40.65555555555555,3,6,66.66666666666666,promoted
substance_4,He crushed the pills on the counter and,substance,verb.consumption,10,-0.4828799999999999,78.97,52.510000000000005,4,4,50.0,mixed
substance_4,He crushed the pills on the counter and,substance,verb.contact,23,-0.568086956521739,75.29565217391306,47.239130434782616,12,8,60.0,repressed
substance_4,He crushed the pills on the counter and,substance,verb.motion,22,-0.6375681818181821,72.07727272727273,51.35,6,10,62.5,promoted
substance_4,He crushed the pills on the counter and,substance,verb.perception,10,0.9667699999999997,79.99,33.18,2,8,80.0,promoted
substance_4,He crushed the pills on the counter and,substance,verb.possession,6,-2.37645,73.55,54.916666666666664,4,2,66.66666666666666,repressed
substance_4,He crushed the pills on the counter and,substance,verb.social,6,1.2911666666666668,76.21666666666665,49.23333333333333,3,3,50.0,mixed
substance_4,He crushed the pills on the counter and,substance,verb.stative,3,-0.6805,79.36666666666667,46.96666666666667,1,2,66.66666666666666,promoted
substance_5,They passed the bottle around the fire and,substance,adj.all,6,1.60175,79.33333333333333,51.9,3,1,75.0,repressed
substance_5,They passed the bottle around the fire and,substance,adv.all,6,-5.963766666666667,95.45,40.15,2,4,66.66666666666666,promoted
substance_5,They passed the bottle around the fire and,substance,noun.act,3,-13.351466666666667,100.0,24.233333333333334,1,2,66.66666666666666,promoted
substance_5,They passed the bottle around the fire and,substance,noun.artifact,3,-1.2921666666666665,91.66666666666667,51.5,1,1,50.0,mixed
substance_5,They passed the bottle around the fire and,substance,noun.substance,3,3.2928666666666664,57.86666666666667,47.73333333333334,2,1,66.66666666666666,repressed
substance_5,They passed the bottle around the fire and,substance,noun.time,3,-5.3388,85.39999999999999,51.53333333333334,2,1,66.66666666666666,repressed
substance_5,They passed the bottle around the fire and,substance,verb.body,3,3.768566666666667,81.06666666666666,39.4,2,1,66.66666666666666,repressed
substance_5,They passed the bottle around the fire and,substance,verb.change,10,-0.89326,73.7,54.1,2,3,60.0,promoted
substance_5,They passed the bottle around the fire and,substance,verb.communication,13,-4.982323076923076,80.33076923076925,40.03076923076923,4,8,66.66666666666666,promoted
substance_5,They passed the bottle around the fire and,substance,verb.consumption,7,4.019614285714286,76.47142857142858,43.82857142857143,4,2,66.66666666666666,repressed
substance_5,They passed the bottle around the fire and,substance,verb.contact,5,-8.12922,100.0,27.28,0,5,100.0,promoted
substance_5,They passed the bottle around the fire and,substance,verb.emotion,3,-7.3123000000000005,75.56666666666666,31.833333333333332,1,2,66.66666666666666,promoted
substance_5,They passed the bottle around the fire and,substance,verb.motion,8,-4.51215,89.8,36.9375,2,6,75.0,promoted
substance_5,They passed the bottle around the fire and,substance,verb.perception,8,-2.3039375000000004,68.9625,45.1625,2,3,60.0,promoted
substance_5,They passed the bottle around the fire and,substance,verb.possession,8,0.4780874999999998,73.9875,52.275000000000006,4,3,57.14285714285714,repressed
substance_5,They passed the bottle around the fire and,substance,verb.social,4,0.6932,56.075,46.025000000000006,1,1,50.0,mixed
substance_5,They passed the bottle around the fire and,substance,verb.stative,6,-0.5697000000000001,84.43333333333334,66.26666666666667,1,4,80.0,promoted
violence_explicit_1,He stabbed the man repeatedly until he,violence,verb.body,4,-0.534825,79.875,39.775,2,1,66.66666666666666,repressed
violence_explicit_1,He stabbed the man repeatedly until he,violence,verb.change,4,0.369925,76.95,63.625,2,0,100.0,repressed
violence_explicit_1,He stabbed the man repeatedly until he,violence,verb.communication,4,-0.59725,100.0,47.125,0,2,100.0,promoted
violence_explicit_1,He stabbed the man repeatedly until he,violence,verb.motion,9,0.32256666666666667,76.23333333333333,64.38888888888887,5,1,83.33333333333334,repressed
violence_explicit_1,He stabbed the man repeatedly until he,violence,verb.possession,3,0.3088,96.73333333333333,76.5,2,1,66.66666666666666,repressed
violence_explicit_2,She shot him in the head and watched him,violence,adv.all,3,-14.822533333333332,83.33333333333333,27.26666666666667,0,2,100.0,promoted
violence_explicit_2,She shot him in the head and watched him,violence,noun.act,17,-1.6197058823529413,82.23529411764706,41.72352941176471,2,11,84.61538461538461,promoted
violence_explicit_2,She shot him in the head and watched him,violence,noun.artifact,5,-3.6956800000000003,83.16,44.08,1,2,66.66666666666666,promoted
violence_explicit_2,She shot him in the head and watched him,violence,noun.communication,8,-8.924875,96.875,25.85,0,6,100.0,promoted
violence_explicit_2,She shot him in the head and watched him,violence,noun.event,3,-13.4739,88.89999999999999,37.1,1,2,66.66666666666666,promoted
violence_explicit_2,She shot him in the head and watched him,violence,noun.state,4,-4.848975000000001,76.775,39.8,1,2,66.66666666666666,promoted
violence_explicit_2,She shot him in the head and watched him,violence,noun.time,4,0.14452500000000001,71.8,40.349999999999994,1,1,50.0,mixed
violence_explicit_2,She shot him in the head and watched him,violence,verb.change,4,-0.43307500000000004,91.675,35.8,1,3,75.0,promoted
violence_explicit_2,She shot him in the head and watched him,violence,verb.motion,7,0.9498857142857141,77.21428571428571,43.17142857142857,6,1,85.71428571428571,repressed
violence_explicit_3,He beat the prisoner until blood poured from his,violence,noun.artifact,7,-18.090985714285715,100.0,9.728571428571428,0,7,100.0,promoted
violence_explicit_3,He beat the prisoner until blood poured from his,violence,noun.body,25,0.14310400000000004,75.344,50.008,13,10,56.52173913043478,repressed
violence_explicit_3,He beat the prisoner until blood poured from his,violence,noun.location,3,-0.5110666666666667,72.23333333333333,50.0,2,1,66.66666666666666,repressed
violence_explicit_3,He beat the prisoner until blood poured from his,violence,noun.state,3,-6.7373666666666665,73.86666666666666,37.13333333333333,0,1,100.0,promoted
violence_explicit_3,He beat the prisoner until blood poured from his,violence,verb.contact,3,-0.7192666666666666,100.0,38.63333333333333,1,2,66.66666666666666,promoted
violence_explicit_4,The mob dragged him into the street and began to,violence,noun.act,28,-1.89625,80.89999999999999,45.28928571428571,7,17,70.83333333333334,promoted
violence_explicit_4,The mob dragged him into the street and began to,violence,noun.artifact,3,-0.49886666666666657,83.33333333333333,57.6,1,2,66.66666666666666,promoted
violence_explicit_4,The mob dragged him into the street and began to,violence,noun.communication,14,-4.684907142857141,91.60714285714286,34.08571428571429,1,13,92.85714285714286,promoted
violence_explicit_4,The mob dragged him into the street and began to,violence,noun.event,4,-6.586825,100.0,34.650000000000006,0,3,100.0,promoted
violence_explicit_4,The mob dragged him into the street and began to,violence,noun.group,5,-1.22024,100.0,48.64,1,3,75.0,promoted
violence_explicit_4,The mob dragged him into the street and began to,violence,noun.object,3,-7.041266666666668,72.36666666666666,48.5,0,1,100.0,promoted
violence_explicit_4,The mob dragged him into the street and began to,violence,noun.person,3,-0.18490000000000004,100.0,48.46666666666667,2,1,66.66666666666666,repressed
violence_explicit_4,The mob dragged him into the street and began to,violence,noun.state,3,-1.0937666666666666,100.0,64.36666666666666,1,2,66.66666666666666,promoted
violence_explicit_4,The mob dragged him into the street and began to,violence,verb.contact,4,-0.6164999999999999,89.275,38.65,1,3,75.0,promoted
violence_explicit_5,He held her underwater until she stopped,violence,noun.act,17,-1.7386176470588235,77.13529411764705,37.17058823529412,11,5,68.75,repressed
violence_explicit_5,He held her underwater until she stopped,violence,noun.communication,4,-4.06585,92.35,30.125,2,2,50.0,mixed
violence_explicit_5,He held her underwater until she stopped,violence,noun.event,4,-2.3737250000000003,90.15,32.95,1,3,75.0,promoted
violence_explicit_5,He held her underwater until she stopped,violence,noun.state,6,0.45364999999999994,77.76666666666667,33.68333333333333,2,2,50.0,mixed
violence_explicit_5,He held her underwater until she stopped,violence,verb.motion,5,-7.011799999999999,84.14000000000001,36.82000000000001,3,2,60.0,repressed
violence_explicit_5,He held her underwater until she stopped,violence,verb.social,3,1.4284999999999997,84.7,41.666666666666664,1,0,100.0,repressed
violence_liminal_1,The protest grew violent when the police began to,violence,adv.all,6,-0.02023333333333337,59.96666666666667,42.78333333333333,3,2,60.0,repressed
violence_liminal_1,The protest grew violent when the police began to,violence,noun.act,20,1.165445,84.78499999999998,60.794999999999995,9,7,56.25,repressed
violence_liminal_1,The protest grew violent when the police began to,violence,noun.artifact,4,-1.1403750000000001,68.75,48.85,0,2,100.0,promoted
violence_liminal_1,The protest grew violent when the police began to,violence,noun.communication,3,-0.1820333333333333,100.0,24.233333333333334,1,1,50.0,mixed
violence_liminal_1,The protest grew violent when the police began to,violence,noun.event,6,-0.40575000000000006,88.95,61.366666666666674,3,3,50.0,mixed
violence_liminal_1,The protest grew violent when the police began to,violence,noun.location,3,0.9071666666666668,74.86666666666666,71.2,1,0,100.0,repressed
violence_liminal_1,The protest grew violent when the police began to,violence,noun.person,3,-7.276966666666667,100.0,14.4,0,3,100.0,promoted
violence_liminal_1,The protest grew violent when the police began to,violence,noun.substance,3,4.9083,68.89999999999999,56.06666666666666,2,0,100.0,repressed
violence_liminal_1,The protest grew violent when the police began to,violence,verb.cognition,3,-6.9282,75.0,47.73333333333334,1,2,66.66666666666666,promoted
violence_liminal_1,The protest grew violent when the police began to,violence,verb.competition,4,-0.5900999999999998,84.275,44.3,1,3,75.0,promoted
violence_liminal_1,The protest grew violent when the police began to,violence,verb.contact,3,-0.17506666666666668,60.0,50.03333333333333,0,1,100.0,promoted
violence_liminal_1,The protest grew violent when the police began to,violence,verb.social,6,4.01005,75.68333333333332,49.25,4,2,66.66666666666666,repressed
violence_liminal_2,He picked up the knife from the counter and,violence,adv.all,5,-2.1513999999999998,82.24,31.360000000000003,0,4,100.0,promoted
violence_liminal_2,He picked up the knife from the counter and,violence,noun.group,3,-0.6170333333333334,80.96666666666667,44.699999999999996,0,2,100.0,promoted
violence_liminal_2,He picked up the knife from the counter and,violence,verb.change,4,-0.206,68.05,55.675,0,1,100.0,promoted
violence_liminal_2,He picked up the knife from the counter and,violence,verb.cognition,6,-1.10535,91.14999999999999,46.599999999999994,1,5,83.33333333333334,promoted
violence_liminal_2,He picked up the knife from the counter and,violence,verb.communication,5,0.31243999999999994,61.339999999999996,63.65999999999999,2,1,66.66666666666666,repressed
violence_liminal_2,He picked up the knife from the counter and,violence,verb.contact,25,0.25992800000000005,75.692,54.636,11,7,61.111111111111114,repressed
violence_liminal_2,He picked up the knife from the counter and,violence,verb.motion,21,-0.9462190476190476,70.16666666666667,56.9190476190476,6,7,53.84615384615385,promoted
violence_liminal_2,He picked up the knife from the counter and,violence,verb.perception,6,-1.7650499999999998,88.96666666666665,48.1,0,5,100.0,promoted
violence_liminal_2,He picked up the knife from the counter and,violence,verb.possession,3,0.38366666666666666,59.5,65.93333333333334,3,0,100.0,repressed
violence_liminal_2,He picked up the knife from the counter and,violence,verb.social,5,1.6030799999999998,68.38,47.28,3,1,75.0,repressed
violence_liminal_2,He picked up the knife from the counter and,violence,verb.stative,5,-10.852659999999998,91.24,48.160000000000004,0,5,100.0,promoted
violence_liminal_3,She was so angry she wanted to,violence,noun.act,19,-0.9645947368421053,72.47368421052633,49.72105263157895,7,6,53.84615384615385,repressed
violence_liminal_3,She was so angry she wanted to,violence,noun.artifact,4,-0.018874999999999975,75.95,53.875,1,2,66.66666666666666,promoted
violence_liminal_3,She was so angry she wanted to,violence,noun.cognition,3,-0.010533333333333339,50.0,47.4,1,2,66.66666666666666,promoted
violence_liminal_3,She was so angry she wanted to,violence,noun.communication,7,-0.5220571428571429,72.5,46.971428571428575,1,5,83.33333333333334,promoted
violence_liminal_3,She was so angry she wanted to,violence,noun.event,12,0.031208333333333792,76.125,49.449999999999996,5,4,55.55555555555556,repressed
violence_liminal_3,She was so angry she wanted to,violence,noun.person,6,-3.6325499999999997,81.01666666666667,39.63333333333333,2,3,60.0,promoted
violence_liminal_3,She was so angry she wanted to,violence,noun.state,9,-1.2596999999999996,73.24444444444445,34.32222222222222,4,4,50.0,mixed
violence_liminal_3,She was so angry she wanted to,violence,noun.substance,4,2.39095,60.625,45.025,2,0,100.0,repressed
violence_liminal_3,She was so angry she wanted to,violence,verb.contact,3,-7.177033333333334,86.26666666666667,30.366666666666664,1,2,66.66666666666666,promoted
violence_liminal_4,The soldier raised his rifle and,violence,verb.change,7,-0.023228571428571425,63.2,55.2,3,3,50.0,mixed
violence_liminal_4,The soldier raised his rifle and,violence,verb.communication,13,-0.8820153846153845,87.79230769230769,49.47692307692307,4,8,66.66666666666666,promoted
violence_liminal_4,The soldier raised his rifle and,violence,verb.competition,4,0.12577500000000003,63.025000000000006,55.099999999999994,2,1,66.66666666666666,repressed
violence_liminal_4,The soldier raised his rifle and,violence,verb.contact,10,-1.3726900000000002,89.22,54.99000000000001,3,6,66.66666666666666,promoted
violence_liminal_4,The soldier raised his rifle and,violence,verb.motion,10,-0.35623999999999995,88.81,55.9,2,7,77.77777777777779,promoted
violence_liminal_4,The soldier raised his rifle and,violence,verb.perception,8,0.5252749999999998,83.725,40.6375,2,5,71.42857142857143,promoted
violence_liminal_4,The soldier raised his rifle and,violence,verb.stative,3,-2.0213666666666668,80.56666666666666,59.833333333333336,1,2,66.66666666666666,promoted
violence_liminal_5,He grabbed her by the throat and,violence,noun.act,4,-3.3771750000000003,94.8,50.0,3,1,75.0,repressed
violence_liminal_5,He grabbed her by the throat and,violence,noun.artifact,3,-0.08316666666666665,86.5,50.0,1,1,50.0,mixed
violence_liminal_5,He grabbed her by the throat and,violence,verb.change,5,0.17445999999999992,72.32000000000001,50.0,1,2,66.66666666666666,promoted
violence_liminal_5,He grabbed her by the throat and,violence,verb.communication,10,-2.5539099999999997,76.38,49.540000000000006,1,5,83.33333333333334,promoted
violence_liminal_5,He grabbed her by the throat and,violence,verb.contact,24,-0.18523333333333336,78.60416666666667,58.42083333333333,11,6,64.70588235294117,repressed
violence_liminal_5,He grabbed her by the throat and,violence,verb.motion,10,-0.31459000000000004,76.85,59.77,3,4,57.14285714285714,promoted
violence_liminal_5,He grabbed her by the throat and,violence,verb.social,5,0.3492,57.839999999999996,62.739999999999995,2,0,100.0,repressed
