site_id,family,prompt_key,category,is_transgressive,gen_idx,base_model,aligned_model,transition,axis1,axis2,r_cos,r_ppmi
site_1830,amber,neutral_3,neutral,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1831,amber,neutral_4,neutral,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1832,amber,neutral_4,neutral,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1833,amber,neutral_4,neutral,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1834,amber,neutral_5,neutral,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1835,amber,neutral_5,neutral,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1836,amber,neutral_5,neutral,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1837,amber,neutral_6,neutral,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1838,amber,neutral_6,neutral,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1839,amber,neutral_6,neutral,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1840,amber,neutral_7,neutral,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1841,amber,neutral_7,neutral,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1842,amber,neutral_7,neutral,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1843,amber,institutional_labor_worker_1,institutional_labor_worker,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1844,amber,institutional_labor_worker_1,institutional_labor_worker,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1845,amber,institutional_labor_worker_1,institutional_labor_worker,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1846,amber,institutional_labor_mgmt_1,institutional_labor_mgmt,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1847,amber,institutional_labor_mgmt_1,institutional_labor_mgmt,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1848,amber,institutional_labor_mgmt_1,institutional_labor_mgmt,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1849,amber,institutional_labor_worker_2,institutional_labor_worker,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1850,amber,institutional_labor_worker_2,institutional_labor_worker,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1851,amber,institutional_labor_worker_2,institutional_labor_worker,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1852,amber,institutional_labor_mgmt_2,institutional_labor_mgmt,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1853,amber,institutional_labor_mgmt_2,institutional_labor_mgmt,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1854,amber,institutional_labor_mgmt_2,institutional_labor_mgmt,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1855,amber,institutional_labor_worker_3,institutional_labor_worker,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1856,amber,institutional_labor_worker_3,institutional_labor_worker,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1857,amber,institutional_labor_worker_3,institutional_labor_worker,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1858,amber,institutional_labor_mgmt_3,institutional_labor_mgmt,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1859,amber,institutional_labor_mgmt_3,institutional_labor_mgmt,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1860,amber,institutional_labor_mgmt_3,institutional_labor_mgmt,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1861,amber,institutional_labor_worker_4,institutional_labor_worker,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1862,amber,institutional_labor_worker_4,institutional_labor_worker,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1863,amber,institutional_labor_worker_4,institutional_labor_worker,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1864,amber,institutional_labor_mgmt_4,institutional_labor_mgmt,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1865,amber,institutional_labor_mgmt_4,institutional_labor_mgmt,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1866,amber,institutional_labor_mgmt_4,institutional_labor_mgmt,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1867,amber,institutional_labor_worker_5,institutional_labor_worker,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1868,amber,institutional_labor_worker_5,institutional_labor_worker,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1869,amber,institutional_labor_worker_5,institutional_labor_worker,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1870,amber,institutional_labor_mgmt_5,institutional_labor_mgmt,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1871,amber,institutional_labor_mgmt_5,institutional_labor_mgmt,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1872,amber,institutional_labor_mgmt_5,institutional_labor_mgmt,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1873,amber,institutional_housing_tenant_1,institutional_housing_tenant,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1874,amber,institutional_housing_tenant_1,institutional_housing_tenant,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1875,amber,institutional_housing_tenant_1,institutional_housing_tenant,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1876,amber,institutional_housing_landlord_1,institutional_housing_landlord,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1877,amber,institutional_housing_landlord_1,institutional_housing_landlord,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1878,amber,institutional_housing_landlord_1,institutional_housing_landlord,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1879,amber,institutional_housing_tenant_2,institutional_housing_tenant,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1880,amber,institutional_housing_tenant_2,institutional_housing_tenant,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1881,amber,institutional_housing_tenant_2,institutional_housing_tenant,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1882,amber,institutional_housing_landlord_2,institutional_housing_landlord,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1883,amber,institutional_housing_landlord_2,institutional_housing_landlord,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1884,amber,institutional_housing_landlord_2,institutional_housing_landlord,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1885,amber,institutional_medical_patient_1,institutional_medical_patient,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1886,amber,institutional_medical_patient_1,institutional_medical_patient,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1887,amber,institutional_medical_patient_1,institutional_medical_patient,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1888,amber,institutional_medical_doctor_1,institutional_medical_doctor,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1889,amber,institutional_medical_doctor_1,institutional_medical_doctor,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1890,amber,institutional_medical_doctor_1,institutional_medical_doctor,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1891,amber,institutional_police_citizen_1,institutional_police_citizen,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1892,amber,institutional_police_citizen_1,institutional_police_citizen,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1893,amber,institutional_police_citizen_1,institutional_police_citizen,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1894,amber,institutional_police_officer_1,institutional_police_officer,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1895,amber,institutional_police_officer_1,institutional_police_officer,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1896,amber,institutional_police_officer_1,institutional_police_officer,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1897,amber,institutional_govt_citizen_1,institutional_govt_citizen,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1898,amber,institutional_govt_citizen_1,institutional_govt_citizen,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1899,amber,institutional_govt_citizen_1,institutional_govt_citizen,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1900,amber,institutional_govt_agency_1,institutional_govt_agency,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1901,amber,institutional_govt_agency_1,institutional_govt_agency,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1902,amber,institutional_govt_agency_1,institutional_govt_agency,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1903,amber,institutional_govt_citizen_2,institutional_govt_citizen,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1904,amber,institutional_govt_citizen_2,institutional_govt_citizen,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1905,amber,institutional_govt_citizen_2,institutional_govt_citizen,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1906,amber,institutional_govt_agency_2,institutional_govt_agency,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1907,amber,institutional_govt_agency_2,institutional_govt_agency,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1908,amber,institutional_govt_agency_2,institutional_govt_agency,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1909,amber,institutional_political_citizen_1,institutional_political_citizen,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1910,amber,institutional_political_citizen_1,institutional_political_citizen,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1911,amber,institutional_political_citizen_1,institutional_political_citizen,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1912,amber,institutional_political_party_1,institutional_political_party,False,0,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1913,amber,institutional_political_party_1,institutional_political_party,False,1,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1914,amber,institutional_political_party_1,institutional_political_party,False,2,LLM360/AmberChat,LLM360/AmberSafe,sft→dpo,,,,
site_1915,tulu,sexual_liminal_1,sexual_liminal,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1916,tulu,sexual_liminal_1,sexual_liminal,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1917,tulu,sexual_liminal_1,sexual_liminal,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1918,tulu,sexual_liminal_2,sexual_liminal,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1919,tulu,sexual_liminal_2,sexual_liminal,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1920,tulu,sexual_liminal_2,sexual_liminal,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1921,tulu,sexual_liminal_3,sexual_liminal,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1922,tulu,sexual_liminal_3,sexual_liminal,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1923,tulu,sexual_liminal_3,sexual_liminal,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1924,tulu,sexual_liminal_4,sexual_liminal,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1925,tulu,sexual_liminal_4,sexual_liminal,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1926,tulu,sexual_liminal_4,sexual_liminal,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1927,tulu,sexual_liminal_5,sexual_liminal,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1928,tulu,sexual_liminal_5,sexual_liminal,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1929,tulu,sexual_liminal_5,sexual_liminal,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1930,tulu,sexual_explicit_1,sexual_explicit,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1931,tulu,sexual_explicit_1,sexual_explicit,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1932,tulu,sexual_explicit_1,sexual_explicit,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1933,tulu,sexual_explicit_2,sexual_explicit,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1934,tulu,sexual_explicit_2,sexual_explicit,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1935,tulu,sexual_explicit_2,sexual_explicit,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1936,tulu,sexual_explicit_3,sexual_explicit,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1937,tulu,sexual_explicit_3,sexual_explicit,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1938,tulu,sexual_explicit_3,sexual_explicit,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1939,tulu,sexual_explicit_4,sexual_explicit,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1940,tulu,sexual_explicit_4,sexual_explicit,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1941,tulu,sexual_explicit_4,sexual_explicit,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1942,tulu,sexual_explicit_5,sexual_explicit,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1943,tulu,sexual_explicit_5,sexual_explicit,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1944,tulu,sexual_explicit_5,sexual_explicit,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1945,tulu,violence_liminal_1,violence_liminal,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1946,tulu,violence_liminal_1,violence_liminal,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1947,tulu,violence_liminal_1,violence_liminal,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1948,tulu,violence_liminal_2,violence_liminal,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1949,tulu,violence_liminal_2,violence_liminal,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1950,tulu,violence_liminal_2,violence_liminal,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1951,tulu,violence_liminal_3,violence_liminal,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1952,tulu,violence_liminal_3,violence_liminal,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1953,tulu,violence_liminal_3,violence_liminal,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1954,tulu,violence_liminal_4,violence_liminal,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1955,tulu,violence_liminal_4,violence_liminal,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1956,tulu,violence_liminal_4,violence_liminal,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1957,tulu,violence_liminal_5,violence_liminal,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1958,tulu,violence_liminal_5,violence_liminal,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1959,tulu,violence_liminal_5,violence_liminal,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1960,tulu,violence_explicit_1,violence_explicit,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1961,tulu,violence_explicit_1,violence_explicit,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1962,tulu,violence_explicit_1,violence_explicit,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1963,tulu,violence_explicit_2,violence_explicit,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1964,tulu,violence_explicit_2,violence_explicit,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1965,tulu,violence_explicit_2,violence_explicit,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1966,tulu,violence_explicit_3,violence_explicit,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1967,tulu,violence_explicit_3,violence_explicit,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1968,tulu,violence_explicit_3,violence_explicit,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1969,tulu,violence_explicit_4,violence_explicit,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1970,tulu,violence_explicit_4,violence_explicit,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1971,tulu,violence_explicit_4,violence_explicit,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1972,tulu,violence_explicit_5,violence_explicit,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1973,tulu,violence_explicit_5,violence_explicit,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1974,tulu,violence_explicit_5,violence_explicit,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1975,tulu,death_1,death,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1976,tulu,death_1,death,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1977,tulu,death_1,death,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1978,tulu,death_2,death,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1979,tulu,death_2,death,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1980,tulu,death_2,death,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1981,tulu,death_3,death,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1982,tulu,death_3,death,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1983,tulu,death_3,death,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1984,tulu,death_4,death,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1985,tulu,death_4,death,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1986,tulu,death_4,death,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1987,tulu,death_5,death,True,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1988,tulu,death_5,death,True,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1989,tulu,death_5,death,True,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1990,tulu,power_1,power,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1991,tulu,power_1,power,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1992,tulu,power_1,power,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1993,tulu,power_2,power,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1994,tulu,power_2,power,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1995,tulu,power_2,power,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1996,tulu,power_3,power,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1997,tulu,power_3,power,False,1,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1998,tulu,power_3,power,False,2,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
site_1999,tulu,power_4,power,False,0,allenai/Llama-3.1-Tulu-3-8B-SFT-no-safety-data,allenai/Llama-3.1-Tulu-3-8B-DPO,sft→dpo,,,,
