model,group,role,candidate,filtered,tail,unresolved
tiiuae/Falcon3-Mamba-7B-Instruct,f11_sensation_zh,both_matched,0.5365914810076573,0.0,0.42792718781912026,0.4634085189923427
tiiuae/Falcon3-Mamba-7B-Instruct,f11_species,pole_a,0.813281286175356,0.0,0.18671815689773097,0.186718713824644
tiiuae/Falcon3-Mamba-7B-Instruct,f11_species,pole_b,0.7743489772714854,0.0,0.22215402836194764,0.22565102272851456
tiiuae/Falcon3-Mamba-7B-Instruct,f11_species,both,0.7485892825823658,0.0,0.2503054993200754,0.2514107174176342
tiiuae/Falcon3-Mamba-7B-Instruct,f11_trust,pole_a,0.9177888234502899,0.0,0.08220330249951324,0.08221117654971011
tiiuae/Falcon3-Mamba-7B-Instruct,f11_trust,pole_b,0.8383531697566395,0.0,0.16164543298095901,0.16164683024336046
tiiuae/Falcon3-Mamba-7B-Instruct,f11_trust,both,0.8640688532380183,0.0,0.13592997692414416,0.1359311467619817
tiiuae/Falcon3-Mamba-7B-Instruct,f11_trust,control_a,0.8999763381739483,0.0,0.09997630282953196,0.10002366182605171
tiiuae/Falcon3-Mamba-7B-Instruct,f11_trust,control_b,0.7838839844957788,0.0,0.21592361021270684,0.21611601550422121
tiiuae/Falcon3-Mamba-7B-Instruct,f11_trust,both_matched,0.8929013345087823,0.0,0.10709803106285844,0.10709866549121771
tiiuae/Falcon3-Mamba-7B-Instruct,f11_trust_zh,pole_a,0.7892321801006039,0.0,0.20151730398833667,0.21076781989939608
tiiuae/Falcon3-Mamba-7B-Instruct,f11_trust_zh,pole_b,0.5062174608532719,0.0,0.4481926484217176,0.4937825391467281
tiiuae/Falcon3-Mamba-7B-Instruct,f11_trust_zh,both,0.6102122555612569,0.0,0.35546441487275243,0.3897877444387431
tiiuae/Falcon3-Mamba-7B-Instruct,f11_trust_zh,control_a,0.6445360789934848,0.0,0.3336547565065295,0.35546392100651525
tiiuae/Falcon3-Mamba-7B-Instruct,f11_trust_zh,control_b,0.5742074187705671,0.0,0.3948290678131855,0.42579258122943286
tiiuae/Falcon3-Mamba-7B-Instruct,f11_trust_zh,both_matched,0.6407077298201387,0.0,0.3286188609919549,0.3592922701798613
tiiuae/falcon-mamba-7b,f11_beauty,pole_a,0.859057526915722,0.0,0.140942480739227,0.14094247308427799
tiiuae/falcon-mamba-7b,f11_beauty,pole_b,0.8656642292254618,0.0,0.13429789818113136,0.13433577077453818
tiiuae/falcon-mamba-7b,f11_beauty,both,0.8673617725217225,0.0,0.13263794157370512,0.13263822747827747
tiiuae/falcon-mamba-7b,f11_beauty,control_a,0.8413794403698529,0.0,0.1586205176670319,0.1586205596301471
tiiuae/falcon-mamba-7b,f11_beauty,control_b,0.8830385976728797,0.0,0.11690856742754363,0.11696140232712027
tiiuae/falcon-mamba-7b,f11_beauty_ugly,pole_a,0.859057526915722,0.0,0.140942480739227,0.14094247308427799
tiiuae/falcon-mamba-7b,f11_beauty_ugly,pole_b,0.8423219459063483,0.0,0.15767766705516806,0.15767805409365165
tiiuae/falcon-mamba-7b,f11_beauty_ugly,both,0.872230190313477,0.0,0.1277696697262627,0.12776980968652296
tiiuae/falcon-mamba-7b,f11_beauty_ugly,control_a,0.8413794403698529,0.0,0.1586205176670319,0.1586205596301471
tiiuae/falcon-mamba-7b,f11_beauty_ugly,control_b,0.8245276927270601,0.0,0.17539258069911057,0.17547230727293994
tiiuae/falcon-mamba-7b,f11_beauty_ugly_zh,pole_a,0.42488811990476233,0.0,0.5200813876126325,0.5751118800952377
tiiuae/falcon-mamba-7b,f11_beauty_ugly_zh,pole_b,0.5059528078300406,0.0,0.45017832914471545,0.4940471921699594
tiiuae/falcon-mamba-7b,f11_beauty_ugly_zh,both,0.40322010815219766,0.0,0.5416214995426605,0.5967798918478023
tiiuae/falcon-mamba-7b,f11_beauty_ugly_zh,control_a,0.5004968209853107,0.0,0.4535834780942423,0.4995031790146893
tiiuae/falcon-mamba-7b,f11_beauty_ugly_zh,control_b,0.4854434487554724,0.0,0.4686573603341303,0.5145565512445276
tiiuae/falcon-mamba-7b,f11_beauty_zh,pole_a,0.42488811990476233,0.0,0.5200813876126325,0.5751118800952377
tiiuae/falcon-mamba-7b,f11_beauty_zh,pole_b,0.5141969295198897,0.0,0.43876231349643796,0.4858030704801103
tiiuae/falcon-mamba-7b,f11_beauty_zh,both,0.42248429676188437,0.0,0.5274120264430625,0.5775157032381156
tiiuae/falcon-mamba-7b,f11_beauty_zh,control_a,0.5004968209853107,0.0,0.4535834780942423,0.4995031790146893
tiiuae/falcon-mamba-7b,f11_beauty_zh,control_b,0.4907823081493379,0.0,0.46425726731123773,0.5092176918506621
tiiuae/falcon-mamba-7b,f11_captive,pole_a,0.8540355426917613,0.0,0.14500261226057212,0.1459644573082387
tiiuae/falcon-mamba-7b,f11_captive,pole_b,0.8543410243594872,0.0,0.14565909593694906,0.14565897564051278
tiiuae/falcon-mamba-7b,f11_captive,both,0.8838812865100143,0.0,0.11512479940597586,0.1161187134899857
tiiuae/falcon-mamba-7b,f11_captive,control_a,0.770094353665037,0.0,0.22990561477985946,0.22990564633496302
tiiuae/falcon-mamba-7b,f11_captive,control_b,0.8219097442441378,0.0,0.1780902354119445,0.17809025575586224
tiiuae/falcon-mamba-7b,f11_captive_b,pole_a,0.8299039253417306,0.0,0.1700930120091456,0.17009607465826937
tiiuae/falcon-mamba-7b,f11_captive_b,pole_b,0.8239053338914688,0.0,0.16922547688895115,0.1760946661085312
tiiuae/falcon-mamba-7b,f11_captive_b,both,0.8295866703641372,0.0,0.15947135147110936,0.17041332963586275
tiiuae/falcon-mamba-7b,f11_captive_b,control_a,0.7775071297521061,0.0,0.22248111972399523,0.22249287024789388
tiiuae/falcon-mamba-7b,f11_captive_b,control_b,0.7403296362477634,0.0,0.25966762016478845,0.2596703637522366
tiiuae/falcon-mamba-7b,f11_captive_b_zh,pole_a,0.35029502647736266,0.0,0.6063971375325605,0.6497049735226373
tiiuae/falcon-mamba-7b,f11_captive_b_zh,pole_b,0.3564856623097854,0.0,0.6019450630312573,0.6435143376902146
tiiuae/falcon-mamba-7b,f11_captive_b_zh,both,0.38796192057782497,0.0,0.5750487358146448,0.612038079422175
tiiuae/falcon-mamba-7b,f11_captive_b_zh,control_a,0.3131056319407576,0.0,0.6440747393008566,0.6868943680592424
tiiuae/falcon-mamba-7b,f11_captive_b_zh,control_b,0.3632765230194559,0.0,0.590908190785496,0.6367234769805441
tiiuae/falcon-mamba-7b,f11_captive_zh,pole_a,0.37598983690936094,0.0,0.5906703819558348,0.6240101630906391
tiiuae/falcon-mamba-7b,f11_captive_zh,pole_b,0.34043465585692784,0.0,0.6075784482551827,0.6595653441430722
tiiuae/falcon-mamba-7b,f11_captive_zh,both,0.40521339244979854,0.0,0.5538330262566591,0.5947866075502015
tiiuae/falcon-mamba-7b,f11_captive_zh,control_a,0.38019907412541404,0.0,0.5827177295029439,0.619800925874586
tiiuae/falcon-mamba-7b,f11_captive_zh,control_b,0.2865392491810697,0.0,0.6570270095967596,0.7134607508189303
tiiuae/falcon-mamba-7b,f11_class,pole_a,0.838871136632858,0.0,0.16112889819531725,0.16112886336714205
tiiuae/falcon-mamba-7b,f11_class,pole_b,0.8367229022125764,0.0,0.16327704908085658,0.1632770977874236
tiiuae/falcon-mamba-7b,f11_class,both,0.8318275344226397,0.0,0.16817251237307523,0.16817246557736032
tiiuae/falcon-mamba-7b,f11_class,control_a,0.8453362096070087,0.0,0.15466378512288398,0.15466379039299127
tiiuae/falcon-mamba-7b,f11_class,control_b,0.8277577999671788,0.0,0.17224208629737847,0.1722422000328212
tiiuae/falcon-mamba-7b,f11_class_zh,pole_a,0.5007440022780004,0.0,0.4629335633389425,0.4992559977219996
tiiuae/falcon-mamba-7b,f11_class_zh,pole_b,0.47731017825274563,0.0,0.4755577146351798,0.5226898217472544
tiiuae/falcon-mamba-7b,f11_class_zh,both,0.44104497357361844,0.0,0.5166977371477264,0.5589550264263816
tiiuae/falcon-mamba-7b,f11_class_zh,control_a,0.4923175732253117,0.0,0.4709857067129498,0.5076824267746882
tiiuae/falcon-mamba-7b,f11_class_zh,control_b,0.448980910382096,0.0,0.49399783431743505,0.551019089617904
tiiuae/falcon-mamba-7b,f11_create,pole_a,0.8534762576301536,0.0,0.14652071111966236,0.14652374236984644
tiiuae/falcon-mamba-7b,f11_create,pole_b,0.8258329383853135,0.0,0.17416714409596462,0.17416706161468654
tiiuae/falcon-mamba-7b,f11_create,both,0.731842224590903,0.0,0.26815780729336847,0.268157775409097
tiiuae/falcon-mamba-7b,f11_create,control_a,0.8417150538847769,0.0,0.15740744307420976,0.15828494611522315
tiiuae/falcon-mamba-7b,f11_create,control_b,0.7530678974989721,0.0,0.24693189841716906,0.24693210250102793
tiiuae/falcon-mamba-7b,f11_create,both_matched,0.8188240124719054,0.0,0.18117609312494048,0.1811759875280946
tiiuae/falcon-mamba-7b,f11_create_zh,pole_a,0.5570488803783404,0.0,0.3906030795879244,0.44295111962165956
tiiuae/falcon-mamba-7b,f11_create_zh,pole_b,0.4280790882853594,0.0,0.5255042676441989,0.5719209117146407
tiiuae/falcon-mamba-7b,f11_create_zh,both,0.4927603121973606,0.0,0.47201163952666225,0.5072396878026394
tiiuae/falcon-mamba-7b,f11_create_zh,control_a,0.5127525940385775,0.0,0.45454329914352004,0.48724740596142246
tiiuae/falcon-mamba-7b,f11_create_zh,control_b,0.4329650177057546,0.0,0.5306096519792565,0.5670349822942454
tiiuae/falcon-mamba-7b,f11_create_zh,both_matched,0.47604736359851607,0.0,0.48056558143887634,0.5239526364014839
tiiuae/falcon-mamba-7b,f11_desire,pole_a,0.8069608152506422,0.0,0.19263403739944351,0.19303918474935777
tiiuae/falcon-mamba-7b,f11_desire,pole_b,0.7572735059737725,0.0,0.24176862468095806,0.24272649402622748
tiiuae/falcon-mamba-7b,f11_desire,both,0.7958741624234549,0.0,0.2031345296654763,0.20412583757654512
tiiuae/falcon-mamba-7b,f11_desire,control_a,0.8347738539767652,0.0,0.16520782385833854,0.16522614602323482
tiiuae/falcon-mamba-7b,f11_desire,control_b,0.8324713474187029,0.0,0.16747934465888648,0.16752865258129712
tiiuae/falcon-mamba-7b,f11_desire_zh,pole_a,0.28947902782932733,0.0,0.6457691176987127,0.7105209721706727
tiiuae/falcon-mamba-7b,f11_desire_zh,pole_b,0.24669901049957865,0.0,0.6841596723651904,0.7533009895004213
tiiuae/falcon-mamba-7b,f11_desire_zh,both,0.3290248739147812,0.0,0.604620003571561,0.6709751260852188
tiiuae/falcon-mamba-7b,f11_desire_zh,control_a,0.34257026494755005,0.0,0.5906290738603407,0.65742973505245
tiiuae/falcon-mamba-7b,f11_desire_zh,control_b,0.34323570902974615,0.0,0.5982033322040787,0.6567642909702538
tiiuae/falcon-mamba-7b,f11_faithful,pole_a,0.7682781683214559,0.0,0.23171943081931617,0.2317218316785441
tiiuae/falcon-mamba-7b,f11_faithful,pole_b,0.7540431539963746,0.0,0.24594580536655639,0.24595684600362544
tiiuae/falcon-mamba-7b,f11_faithful,both,0.7446235310668888,0.0,0.25535683909006623,0.25537646893311117
tiiuae/falcon-mamba-7b,f11_faithful,control_a,0.7446513356662268,0.0,0.2553451166515524,0.25534866433377323
tiiuae/falcon-mamba-7b,f11_faithful,control_b,0.7556488376283388,0.0,0.24431978614421723,0.2443511623716612
tiiuae/falcon-mamba-7b,f11_faithful_zh,pole_a,0.42147342336983695,0.0,0.5277127460944432,0.578526576630163
tiiuae/falcon-mamba-7b,f11_faithful_zh,pole_b,0.46802090199616675,0.0,0.48995827251249957,0.5319790980038333
tiiuae/falcon-mamba-7b,f11_faithful_zh,both,0.42626753702832887,0.0,0.5276042799500882,0.5737324629716711
tiiuae/falcon-mamba-7b,f11_faithful_zh,control_a,0.4245067303489074,0.0,0.5320469364528768,0.5754932696510926
tiiuae/falcon-mamba-7b,f11_faithful_zh,control_b,0.43497907145851605,0.0,0.5167446932097788,0.565020928541484
tiiuae/falcon-mamba-7b,f11_gender,pole_a,0.8224134275755569,0.0,0.1736132953259764,0.1775865724244431
tiiuae/falcon-mamba-7b,f11_gender,pole_b,0.848919044293525,0.0,0.15087819945404446,0.15108095570647495
tiiuae/falcon-mamba-7b,f11_gender,both,0.8450126706637464,0.0,0.15301694984693553,0.1549873293362536
tiiuae/falcon-mamba-7b,f11_gender_he,pole_a,0.853433494239919,0.0,0.14656666657529102,0.146566505760081
tiiuae/falcon-mamba-7b,f11_gender_he,pole_b,0.8377794072323831,0.0,0.16222077297977125,0.1622205927676169
tiiuae/falcon-mamba-7b,f11_gender_he,both,0.8627109393957731,0.0,0.1372891141895487,0.13728906060422685
tiiuae/falcon-mamba-7b,f11_gender_he_zh,pole_a,0.3645207574815928,0.0,0.5715334792781288,0.6354792425184073
tiiuae/falcon-mamba-7b,f11_gender_he_zh,pole_b,0.3624984729226705,0.0,0.5706754147052557,0.6375015270773294
tiiuae/falcon-mamba-7b,f11_gender_he_zh,both,0.39944564612182565,0.0,0.5462788892921076,0.6005543538781744
tiiuae/falcon-mamba-7b,f11_gender_she,pole_a,0.8588125527331749,0.0,0.14118755855315435,0.14118744726682508
tiiuae/falcon-mamba-7b,f11_gender_she,pole_b,0.8631420300830899,0.0,0.13685799112941344,0.13685796991691013
tiiuae/falcon-mamba-7b,f11_gender_she,both,0.8699918607430219,0.0,0.12900839029429495,0.13000813925697807
tiiuae/falcon-mamba-7b,f11_gender_she_zh,pole_a,0.40307371270429515,0.0,0.5436541427314014,0.5969262872957048
tiiuae/falcon-mamba-7b,f11_gender_she_zh,pole_b,0.3430355806597808,0.0,0.5996249972140564,0.6569644193402192
tiiuae/falcon-mamba-7b,f11_gender_she_zh,both,0.4386241703214888,0.0,0.5091063492203625,0.5613758296785112
tiiuae/falcon-mamba-7b,f11_gender_zh,pole_a,0.3494255232844642,0.0,0.5791886610288279,0.6505744767155358
tiiuae/falcon-mamba-7b,f11_gender_zh,pole_b,0.32931554258294987,0.0,0.5976872324817768,0.6706844574170501
tiiuae/falcon-mamba-7b,f11_gender_zh,both,0.40151307473597886,0.0,0.5298443528821103,0.5984869252640211
tiiuae/falcon-mamba-7b,f11_guilt,pole_a,0.8060189320891408,0.0,0.19201056802835254,0.19398106791085923
tiiuae/falcon-mamba-7b,f11_guilt,pole_b,0.8348348484856983,0.0,0.1650462639440488,0.16516515151430167
tiiuae/falcon-mamba-7b,f11_guilt,both,0.8103587434931759,0.0,0.18963813467499166,0.18964125650682406
tiiuae/falcon-mamba-7b,f11_guilt,control_a,0.8220611369294423,0.0,0.17793584032016183,0.17793886307055773
tiiuae/falcon-mamba-7b,f11_guilt,control_b,0.8388758164986708,0.0,0.1610441270703127,0.16112418350132918
tiiuae/falcon-mamba-7b,f11_guilt_zh,pole_a,0.31318526991111584,0.0,0.6214539826203627,0.6868147300888842
tiiuae/falcon-mamba-7b,f11_guilt_zh,pole_b,0.31536525924155456,0.0,0.611906276375592,0.6846347407584454
tiiuae/falcon-mamba-7b,f11_guilt_zh,both,0.3228547417736096,0.0,0.6189189855050046,0.6771452582263904
tiiuae/falcon-mamba-7b,f11_guilt_zh,control_a,0.30332146607021854,0.0,0.633075187871059,0.6966785339297814
tiiuae/falcon-mamba-7b,f11_guilt_zh,control_b,0.32542410436967006,0.0,0.6076985679484608,0.6745758956303299
tiiuae/falcon-mamba-7b,f11_holy,pole_a,0.6702488394612947,0.0,0.3219008514881093,0.32975116053870535
tiiuae/falcon-mamba-7b,f11_holy,pole_b,0.8086538806694781,0.0,0.19068054991495842,0.19134611933052192
tiiuae/falcon-mamba-7b,f11_holy,both,0.7202009967586507,0.0,0.2780045685351598,0.2797990032413493
tiiuae/falcon-mamba-7b,f11_holy,control_a,0.6982055278062606,0.0,0.3017652831895248,0.30179447219373945
tiiuae/falcon-mamba-7b,f11_holy,control_b,0.6883313718964117,0.0,0.31083904495820586,0.3116686281035883
tiiuae/falcon-mamba-7b,f11_holy_b,pole_a,0.6817573122535971,0.0,0.318233928213988,0.31824268774640285
tiiuae/falcon-mamba-7b,f11_holy_b,pole_b,0.7338416723846305,0.0,0.26401291037848296,0.2661583276153695
tiiuae/falcon-mamba-7b,f11_holy_b,both,0.7202009967586507,0.0,0.2780045685351598,0.2797990032413493
tiiuae/falcon-mamba-7b,f11_holy_b,control_a,0.6982055278062606,0.0,0.3017652831895248,0.30179447219373945
tiiuae/falcon-mamba-7b,f11_holy_b,control_b,0.6883313718964117,0.0,0.31083904495820586,0.3116686281035883
tiiuae/falcon-mamba-7b,f11_holy_b_zh,pole_a,0.3910101260781325,0.0,0.5516813043548875,0.6089898739218675
tiiuae/falcon-mamba-7b,f11_holy_b_zh,pole_b,0.4102022575305543,0.0,0.5355874627051327,0.5897977424694457
tiiuae/falcon-mamba-7b,f11_holy_b_zh,both,0.3861689802955053,0.0,0.5623883573667485,0.6138310197044947
tiiuae/falcon-mamba-7b,f11_holy_b_zh,control_a,0.33790002619565496,0.0,0.5974622998702541,0.662099973804345
tiiuae/falcon-mamba-7b,f11_holy_b_zh,control_b,0.5226389227762318,0.0,0.44011554649956885,0.4773610772237682
tiiuae/falcon-mamba-7b,f11_holy_zh,pole_a,0.2719755299933876,0.0,0.6510182009244811,0.7280244700066124
tiiuae/falcon-mamba-7b,f11_holy_zh,pole_b,0.4626067347698807,0.0,0.49159720237692417,0.5373932652301193
tiiuae/falcon-mamba-7b,f11_holy_zh,both,0.3861689802955053,0.0,0.5623883573667485,0.6138310197044947
tiiuae/falcon-mamba-7b,f11_holy_zh,control_a,0.33790002619565496,0.0,0.5974622998702541,0.662099973804345
tiiuae/falcon-mamba-7b,f11_holy_zh,control_b,0.5226389227762318,0.0,0.44011554649956885,0.4773610772237682
tiiuae/falcon-mamba-7b,f11_love,pole_a,0.9062994606115534,0.0,0.09370066201267946,0.09370053938844658
tiiuae/falcon-mamba-7b,f11_love,pole_b,0.8471239119977568,0.0,0.15210864043660877,0.15287608800224317
tiiuae/falcon-mamba-7b,f11_love,both,0.8721723768556549,0.0,0.12782624405364598,0.12782762314434515
tiiuae/falcon-mamba-7b,f11_love,control_a,0.8863864505038924,0.0,0.11361347262854304,0.11361354949610758
tiiuae/falcon-mamba-7b,f11_love,control_b,0.8676640522647755,0.0,0.1323344509608316,0.1323359477352245
tiiuae/falcon-mamba-7b,f11_love,both_matched,0.8472316488980777,0.0,0.15276612440566903,0.15276835110192233
tiiuae/falcon-mamba-7b,f11_love_he,pole_a,0.898565401041151,0.0,0.10143472290548061,0.10143459895884899
tiiuae/falcon-mamba-7b,f11_love_he,pole_b,0.8564454030877735,0.0,0.14355395154046846,0.1435545969122265
tiiuae/falcon-mamba-7b,f11_love_he,both,0.8664692689888132,0.0,0.1335298691522101,0.13353073101118684
tiiuae/falcon-mamba-7b,f11_love_he,control_a,0.8857519507064586,0.0,0.11424777543867194,0.11424804929354138
tiiuae/falcon-mamba-7b,f11_love_he,control_b,0.8810643931550918,0.0,0.1189248092200823,0.11893560684490823
tiiuae/falcon-mamba-7b,f11_love_he,both_matched,0.8338755263270548,0.0,0.16612303182389201,0.16612447367294525
tiiuae/falcon-mamba-7b,f11_love_he_zh,pole_a,0.5733331385561451,0.0,0.38807548302759187,0.4266668614438549
tiiuae/falcon-mamba-7b,f11_love_he_zh,pole_b,0.35562058991734746,0.0,0.5956285575736956,0.6443794100826525
tiiuae/falcon-mamba-7b,f11_love_he_zh,both,0.42234982602172294,0.0,0.5054919362043195,0.5776501739782771
tiiuae/falcon-mamba-7b,f11_love_he_zh,control_a,0.4720467029251325,0.0,0.4735275007093871,0.5279532970748675
tiiuae/falcon-mamba-7b,f11_love_he_zh,control_b,0.37426825895874716,0.0,0.5705921562178062,0.6257317410412528
tiiuae/falcon-mamba-7b,f11_love_he_zh,both_matched,0.38289120134262794,0.0,0.5514414720218808,0.617108798657372
tiiuae/falcon-mamba-7b,f11_love_zh,pole_a,0.6410546138766641,0.0,0.32027796249788953,0.35894538612333593
tiiuae/falcon-mamba-7b,f11_love_zh,pole_b,0.5358939162614512,0.0,0.42984882516075595,0.4641060837385488
tiiuae/falcon-mamba-7b,f11_love_zh,both,0.5622611198593408,0.0,0.4044357118395272,0.4377388801406592
tiiuae/falcon-mamba-7b,f11_love_zh,control_a,0.5834337520625095,0.0,0.37892190272318427,0.41656624793749053
tiiuae/falcon-mamba-7b,f11_love_zh,control_b,0.5346119407594943,0.0,0.42731156396599346,0.46538805924050575
tiiuae/falcon-mamba-7b,f11_love_zh,both_matched,0.5125534005748795,0.0,0.4559709487908425,0.4874465994251205
tiiuae/falcon-mamba-7b,f11_loyal,pole_a,0.8809847751256499,0.0,0.11901381518895182,0.11901522487435012
tiiuae/falcon-mamba-7b,f11_loyal,pole_b,0.7905369392573788,0.0,0.20944346440769968,0.20946306074262122
tiiuae/falcon-mamba-7b,f11_loyal,both,0.8276656052799337,0.0,0.17232638862340957,0.1723343947200663
tiiuae/falcon-mamba-7b,f11_loyal,control_a,0.8804608333269941,0.0,0.1195370830538665,0.1195391666730059
tiiuae/falcon-mamba-7b,f11_loyal,control_b,0.8096521326679531,0.0,0.1903310746439284,0.1903478673320469
tiiuae/falcon-mamba-7b,f11_loyal_zh,pole_a,0.332382976801627,0.0,0.6002450016822548,0.667617023198373
tiiuae/falcon-mamba-7b,f11_loyal_zh,pole_b,0.34613347684201856,0.0,0.6023096795546636,0.6538665231579814
tiiuae/falcon-mamba-7b,f11_loyal_zh,both,0.3038973606427888,0.0,0.6386293412073409,0.6961026393572112
tiiuae/falcon-mamba-7b,f11_loyal_zh,control_a,0.2978850287257132,0.0,0.6463611326616565,0.7021149712742868
tiiuae/falcon-mamba-7b,f11_loyal_zh,control_b,0.24330560378450453,0.0,0.6935802340758588,0.7566943962154955
tiiuae/falcon-mamba-7b,f11_parent,pole_a,0.8667545109107918,0.0,0.13296891842867353,0.1332454890892082
tiiuae/falcon-mamba-7b,f11_parent,pole_b,0.8619005141061296,0.0,0.13809958045078158,0.13809948589387044
tiiuae/falcon-mamba-7b,f11_parent,both,0.8680206406467696,0.0,0.1319795386151778,0.13197935935323035
tiiuae/falcon-mamba-7b,f11_parent_zh,pole_a,0.37855839691641313,0.0,0.4949391230191843,0.6214416030835869
tiiuae/falcon-mamba-7b,f11_parent_zh,pole_b,0.38814998892470937,0.0,0.4892256862002158,0.6118500110752907
tiiuae/falcon-mamba-7b,f11_parent_zh,both,0.47408879561223877,0.0,0.4708303936654372,0.5259112043877612
tiiuae/falcon-mamba-7b,f11_sensation,pole_a,0.8505594495621918,0.0,0.14943156579469985,0.14944055043780824
tiiuae/falcon-mamba-7b,f11_sensation,pole_b,0.8610406201652083,0.0,0.13883436540697858,0.13895937983479167
tiiuae/falcon-mamba-7b,f11_sensation,both,0.8566504548656225,0.0,0.14235172969782184,0.14334954513437748
tiiuae/falcon-mamba-7b,f11_sensation,control_a,0.8681699328054462,0.0,0.13181426361865498,0.1318300671945538
tiiuae/falcon-mamba-7b,f11_sensation,control_b,0.8333127956093829,0.0,0.16649125574963364,0.16668720439061713
tiiuae/falcon-mamba-7b,f11_sensation,both_matched,0.8633551796656979,0.0,0.13661397161413902,0.13664482033430214
tiiuae/falcon-mamba-7b,f11_sensation_zh,pole_a,0.419884970078213,0.0,0.5190626668865586,0.580115029921787
tiiuae/falcon-mamba-7b,f11_sensation_zh,pole_b,0.43185955421721267,0.0,0.5215238197392457,0.5681404457827873
tiiuae/falcon-mamba-7b,f11_sensation_zh,both,0.3862516127630524,0.0,0.5629288160987203,0.6137483872369476
tiiuae/falcon-mamba-7b,f11_sensation_zh,control_a,0.3876727660557593,0.0,0.5518790648625269,0.6123272339442407
tiiuae/falcon-mamba-7b,f11_sensation_zh,control_b,0.38365747825552665,0.0,0.5616960346953594,0.6163425217444733
tiiuae/falcon-mamba-7b,f11_sensation_zh,both_matched,0.3871873084622084,0.0,0.5563214071987597,0.6128126915377916
tiiuae/falcon-mamba-7b,f11_species,pole_a,0.775313586949411,0.0,0.22460538888020665,0.224686413050589
tiiuae/falcon-mamba-7b,f11_species,pole_b,0.7933467928401366,0.0,0.20661296439476473,0.20665320715986335
tiiuae/falcon-mamba-7b,f11_species,both,0.7472962876629103,0.0,0.25062500496237444,0.25270371233708966
tiiuae/falcon-mamba-7b,f11_trust,pole_a,0.873154952396011,0.0,0.12684512991417307,0.12684504760398896
tiiuae/falcon-mamba-7b,f11_trust,pole_b,0.8019615855009439,0.0,0.19803528146484595,0.19803841449905613
tiiuae/falcon-mamba-7b,f11_trust,both,0.8398258081414717,0.0,0.16017232284804106,0.16017419185852833
tiiuae/falcon-mamba-7b,f11_trust,control_a,0.8677280005538062,0.0,0.13227189900165012,0.13227199944619383
tiiuae/falcon-mamba-7b,f11_trust,control_b,0.7900353040186157,0.0,0.209685180497156,0.20996469598138434
tiiuae/falcon-mamba-7b,f11_trust,both_matched,0.8108363455762069,0.0,0.18916371671717258,0.18916365442379313
tiiuae/falcon-mamba-7b,f11_trust_zh,pole_a,0.7329998681587279,0.0,0.25560919710708685,0.26700013184127214
tiiuae/falcon-mamba-7b,f11_trust_zh,pole_b,0.5347400259630031,0.0,0.42700497648352,0.4652599740369969
tiiuae/falcon-mamba-7b,f11_trust_zh,both,0.5318420785926496,0.0,0.4304746001879092,0.46815792140735035
tiiuae/falcon-mamba-7b,f11_trust_zh,control_a,0.6185223373666019,0.0,0.36194971934060116,0.3814776626333981
tiiuae/falcon-mamba-7b,f11_trust_zh,control_b,0.49445195645169004,0.0,0.462039937302788,0.50554804354831
tiiuae/falcon-mamba-7b,f11_trust_zh,both_matched,0.5313896186693815,0.0,0.43067909542331745,0.4686103813306185
tiiuae/falcon-mamba-7b-instruct,f11_beauty,pole_a,0.8760417845978185,0.0,0.12395835092362972,0.12395821540218155
tiiuae/falcon-mamba-7b-instruct,f11_beauty,pole_b,0.8725347142667765,0.0,0.1274520217709494,0.12746528573322347
tiiuae/falcon-mamba-7b-instruct,f11_beauty,both,0.8757888562862657,0.0,0.1242105494754071,0.12421114371373432
tiiuae/falcon-mamba-7b-instruct,f11_beauty,control_a,0.8753811638425564,0.0,0.12461262099998294,0.12461883615744362
tiiuae/falcon-mamba-7b-instruct,f11_beauty,control_b,0.8640284623629851,0.0,0.13594021552705726,0.13597153763701486
tiiuae/falcon-mamba-7b-instruct,f11_beauty_ugly,pole_a,0.8760417845978185,0.0,0.12395835092362972,0.12395821540218155
tiiuae/falcon-mamba-7b-instruct,f11_beauty_ugly,pole_b,0.8379046286931857,0.0,0.16209447554898887,0.16209537130681428
tiiuae/falcon-mamba-7b-instruct,f11_beauty_ugly,both,0.8765892022164223,0.0,0.12341044681903668,0.12341079778357766
tiiuae/falcon-mamba-7b-instruct,f11_beauty_ugly,control_a,0.8753811638425564,0.0,0.12461262099998294,0.12461883615744362
tiiuae/falcon-mamba-7b-instruct,f11_beauty_ugly,control_b,0.8137012700444533,0.0,0.18629755430032446,0.18629872995554675
tiiuae/falcon-mamba-7b-instruct,f11_beauty_ugly_zh,pole_a,0.4840311298821547,0.0,0.4527456021393905,0.5159688701178453
tiiuae/falcon-mamba-7b-instruct,f11_beauty_ugly_zh,pole_b,0.5709483202801862,0.0,0.3869991588670847,0.42905167971981384
tiiuae/falcon-mamba-7b-instruct,f11_beauty_ugly_zh,both,0.47195674921424663,0.0,0.47608321160226574,0.5280432507857533
tiiuae/falcon-mamba-7b-instruct,f11_beauty_ugly_zh,control_a,0.5647266057133903,0.0,0.39092756056563427,0.4352733942866097
tiiuae/falcon-mamba-7b-instruct,f11_beauty_ugly_zh,control_b,0.5497210660019283,0.0,0.412014729113251,0.45027893399807173
tiiuae/falcon-mamba-7b-instruct,f11_beauty_zh,pole_a,0.4840311298821547,0.0,0.4527456021393905,0.5159688701178453
