frame,corpus,next_word,count
want to,hh_rlhf_chosen,wet,10
want to,hh_rlhf_chosen,climb,3
wants to,hh_rlhf_chosen,participate,3
want to,hh_rlhf_chosen,oil,4
want to,hh_rlhf_chosen,sow,3
want to,hh_rlhf_chosen,treat,17
want to,hh_rlhf_chosen,plug,6
want to,hh_rlhf_chosen,insulate,3
want to,hh_rlhf_chosen,refrigerate,7
want to,hh_rlhf_chosen,recreate,7
started to,hh_rlhf_chosen,produce,3
started to,hh_rlhf_chosen,look,6
wanted to,hh_rlhf_chosen,sign,3
decided to,hh_rlhf_chosen,start,4
want to,hh_rlhf_chosen,blindfold,3
wants to,hh_rlhf_chosen,drive,3
started to,hh_rlhf_chosen,go,3
moved to,hh_rlhf_chosen,wards,3
want to,hh_rlhf_chosen,zelle,3
want to,hh_rlhf_chosen,organize,11
want to,hh_rlhf_chosen,impress,7
want to,hh_rlhf_chosen,power,4
he wanted to,hh_rlhf_chosen,make,3
want to,hh_rlhf_chosen,or,5
wanted to,hh_rlhf_chosen,explain,5
began to,hh_rlhf_chosen,question,3
decided to,hh_rlhf_chosen,seize,3
want to,hh_rlhf_chosen,bend,3
want to,hh_rlhf_chosen,pause,4
want to,hh_rlhf_chosen,preheat,22
want to,hh_rlhf_chosen,grease,3
want to,hh_rlhf_chosen,urge,4
began to,hh_rlhf_chosen,form,3
want to,hh_rlhf_chosen,investigate,9
want to,hh_rlhf_chosen,charge,6
want to,hh_rlhf_chosen,chop,11
wanted to,hh_rlhf_chosen,eat,4
want to,hh_rlhf_chosen,pan,4
want to,hh_rlhf_chosen,harvest,4
want to,hh_rlhf_chosen,pickle,3
began to,hh_rlhf_chosen,understand,6
want to,hh_rlhf_chosen,opt,6
moved to,hh_rlhf_chosen,athens,4
wanted to,hh_rlhf_chosen,offer,5
began to,hh_rlhf_chosen,emerge,3
began to,hh_rlhf_chosen,interrupt,3
started to,hh_rlhf_chosen,find,3
decided to,hh_rlhf_chosen,pursue,12
want to,hh_rlhf_chosen,undertake,4
began to,hh_rlhf_chosen,cultivate,3
want to,hh_rlhf_chosen,construct,3
began to,hh_rlhf_chosen,provide,3
wanted to,hh_rlhf_chosen,escape,5
began to,hh_rlhf_chosen,die,3
want to,hh_rlhf_chosen,price,6
wanted to,hh_rlhf_chosen,follow,5
want to,hh_rlhf_chosen,totally,3
moved to,hh_rlhf_chosen,canada,8
want to,hh_rlhf_chosen,analyze,3
began to,hh_rlhf_chosen,attempt,4
moved to,hh_rlhf_chosen,an,7
want to,hh_rlhf_chosen,memorize,6
wanted to,hh_rlhf_chosen,summarize,4
decided to,hh_rlhf_chosen,enter,6
want to,hh_rlhf_chosen,center,4
began to,hh_rlhf_chosen,pack,3
decided to,hh_rlhf_chosen,look,4
wanted to,hh_rlhf_chosen,provide,8
prepared to,hh_rlhf_chosen,leave,3
prepared to,hh_rlhf_chosen,intervene,4
began to,hh_rlhf_chosen,decline,20
want to,hh_rlhf_chosen,guard,3
wanted to,hh_rlhf_chosen,solidify,4
want to,hh_rlhf_chosen,assure,13
chose to,hh_rlhf_chosen,leave,4
wants to,hh_rlhf_chosen,date,3
began to,hh_rlhf_chosen,emanate,3
began to,hh_rlhf_chosen,plummet,3
began to,hh_rlhf_chosen,pit,3
began to,hh_rlhf_chosen,melt,6
want to,hh_rlhf_chosen,bleach,3
want to,hh_rlhf_chosen,seal,7
want to,hh_rlhf_chosen,thoroughly,10
wants to,hh_rlhf_chosen,fetch,4
want to,hh_rlhf_chosen,dab,3
began to,hh_rlhf_chosen,blame,3
began to,hh_rlhf_chosen,mobilize,6
began to,hh_rlhf_chosen,withdraw,3
began to,hh_rlhf_chosen,establish,5
want to,hh_rlhf_chosen,inquire,3
began to,hh_rlhf_chosen,unravel,7
prepared to,hh_rlhf_chosen,provide,6
began to,hh_rlhf_chosen,become,7
began to,hh_rlhf_chosen,rise,8
chose to,hh_rlhf_chosen,openly,3
wanted to,hh_rlhf_chosen,consolidate,3
began to,hh_rlhf_chosen,chant,3
want to,hh_rlhf_chosen,right,4
wants to,hh_rlhf_chosen,succeed,3
wants to,hh_rlhf_chosen,ensure,4
wanted to,hh_rlhf_chosen,own,3
want to,hh_rlhf_chosen,gently,34
want to,hh_rlhf_chosen,expect,4
want to,hh_rlhf_chosen,scan,4
want to,hh_rlhf_chosen,lightly,17
want to,hh_rlhf_chosen,gradually,22
wanted to,hh_rlhf_chosen,bring,5
decided to,hh_rlhf_chosen,shut,4
began to,hh_rlhf_chosen,recover,3
began to,hh_rlhf_chosen,experience,4
began to,hh_rlhf_chosen,gain,12
began to,hh_rlhf_chosen,obtain,4
began to,hh_rlhf_chosen,express,4
decided to,hh_rlhf_chosen,adopt,8
want to,hh_rlhf_chosen,resolve,4
prepared to,hh_rlhf_chosen,point,3
wants to,hh_rlhf_chosen,begin,3
prepared to,hh_rlhf_chosen,undertake,3
want to,hh_rlhf_chosen,finely,3
want to,hh_rlhf_chosen,overheat,3
wanted to,hh_rlhf_chosen,name,4
want to,hh_rlhf_chosen,reemphasize,4
want to,hh_rlhf_chosen,recognize,5
want to,hh_rlhf_chosen,position,36
want to,hh_rlhf_chosen,carefully,28
prepared to,hh_rlhf_chosen,face,4
want to,hh_rlhf_chosen,repair,3
moved to,hh_rlhf_chosen,california,8
moved to,hh_rlhf_chosen,utah,6
want to,hh_rlhf_chosen,extend,6
want to,hh_rlhf_chosen,fertilize,6
began to,hh_rlhf_chosen,merge,3
moved to,hh_rlhf_chosen,washington,4
moved to,hh_rlhf_chosen,d,3
want to,hh_rlhf_chosen,completely,4
want to,hh_rlhf_chosen,cultivate,3
began to,hh_rlhf_chosen,move,4
want to,hh_rlhf_chosen,splurge,4
began to,hh_rlhf_chosen,jiggle,6
began to,hh_rlhf_chosen,twitch,3
want to,hh_rlhf_chosen,evaluate,4
want to,hh_rlhf_chosen,immediately,6
want to,hh_rlhf_chosen,establish,9
prepared to,hh_rlhf_chosen,begin,3
want to,hh_rlhf_chosen,reheat,3
want to,hh_rlhf_chosen,withdraw,3
want to,hh_rlhf_chosen,note,5
want to,hh_rlhf_chosen,top,23
want to,hh_rlhf_chosen,adapt,4
want to,hh_rlhf_chosen,costume,3
began to,hh_rlhf_chosen,change,5
moved to,hh_rlhf_chosen,o,4
want to,hh_rlhf_chosen,aerate,4
want to,hh_rlhf_chosen,dust,4
began to,hh_rlhf_chosen,increase,6
want to,hh_rlhf_chosen,calculate,14
want to,hh_rlhf_chosen,subtract,5
wants to,hh_rlhf_chosen,improve,4
decided to,hh_rlhf_chosen,set,4
want to,hh_rlhf_chosen,knead,8
want to,hh_rlhf_chosen,mulch,6
decided to,hh_rlhf_chosen,let,3
want to,hh_rlhf_chosen,camp,11
started to,hh_rlhf_chosen,appear,4
wants to,hh_rlhf_chosen,explore,3
want to,hh_rlhf_chosen,vacuum,20
want to,hh_rlhf_chosen,knit,11
moved to,hh_rlhf_chosen,madrid,3
want to,hh_rlhf_chosen,occasionally,3
want to,hh_rlhf_chosen,kind,6
want to,hh_rlhf_chosen,ice,3
want to,hh_rlhf_chosen,slowly,28
want to,hh_rlhf_chosen,ladle,5
he wanted to,hh_rlhf_chosen,go,4
started to,hh_rlhf_chosen,question,6
wants to,hh_rlhf_chosen,pursue,8
want to,hh_rlhf_chosen,scramble,4
he wanted to,hh_rlhf_chosen,play,3
wanted to,hh_rlhf_chosen,forget,3
want to,hh_rlhf_chosen,drill,7
wants to,hh_rlhf_chosen,rent,3
wanted to,hh_rlhf_chosen,prepare,3
want to,hh_rlhf_chosen,guess,12
wanted to,hh_rlhf_chosen,devote,3
he wanted to,hh_rlhf_chosen,devote,3
want to,hh_rlhf_chosen,divide,21
prepared to,hh_rlhf_chosen,effectively,4
he wanted to,hh_rlhf_chosen,become,3
want to,hh_rlhf_chosen,brighten,3
decided to,hh_rlhf_chosen,invade,3
chose to,hh_rlhf_chosen,target,6
want to,hh_rlhf_chosen,backpack,3
want to,hh_rlhf_chosen,display,4
began to,hh_rlhf_chosen,raise,4
began to,hh_rlhf_chosen,recognize,3
want to,hh_rlhf_chosen,constantly,4
wanted to,hh_rlhf_chosen,believe,4
moved to,hh_rlhf_chosen,television,4
wants to,hh_rlhf_chosen,interact,5
began to,hh_rlhf_chosen,speak,3
began to,hh_rlhf_chosen,suggest,3
want to,hh_rlhf_chosen,patent,3
want to,hh_rlhf_chosen,trust,3
want to,hh_rlhf_chosen,rest,3
prepared to,hh_rlhf_chosen,respond,3
want to,hh_rlhf_chosen,tread,3
want to,hh_rlhf_chosen,stretch,12
he wanted to,hh_rlhf_chosen,print,3
want to,hh_rlhf_chosen,rotate,11
want to,hh_rlhf_chosen,saute,6
want to,hh_rlhf_chosen,simmer,17
want to,hh_rlhf_chosen,scale,5
want to,hh_rlhf_chosen,foster,3
want to,hh_rlhf_chosen,sharpen,5
prepared to,hh_rlhf_chosen,spend,8
wanted to,hh_rlhf_chosen,simplify,4
wanted to,hh_rlhf_chosen,re,4
he wanted to,hh_rlhf_chosen,simplify,4
he wanted to,hh_rlhf_chosen,change,4
wanted to,hh_rlhf_chosen,develop,3
decided to,hh_rlhf_chosen,market,3
decided to,hh_rlhf_chosen,end,4
started to,hh_rlhf_chosen,revolve,4
want to,hh_rlhf_chosen,each,3
began to,hh_rlhf_chosen,show,7
want to,hh_rlhf_chosen,split,6
want to,hh_rlhf_chosen,fish,7
want to,hh_rlhf_chosen,shelter,3
want to,hh_rlhf_chosen,glue,3
want to,hh_rlhf_chosen,emulate,4
want to,hh_rlhf_chosen,alternate,4
want to,hh_rlhf_chosen,rewatch,4
chose to,hh_rlhf_chosen,celebrate,3
want to,hh_rlhf_chosen,budget,4
want to,hh_rlhf_chosen,tame,3
want to,hh_rlhf_chosen,freshen,3
chose to,hh_rlhf_chosen,place,3
want to,hh_rlhf_chosen,favor,3
wants to,hh_rlhf_chosen,dance,4
want to,hh_rlhf_chosen,chase,3
want to,hh_rlhf_chosen,soothe,4
want to,hh_rlhf_chosen,delay,3
started to,hh_rlhf_chosen,evolve,3
want to,hh_rlhf_chosen,dot,7
wants to,hh_rlhf_chosen,work,5
want to,hh_rlhf_chosen,air,9
started to,hh_rlhf_chosen,speak,4
moved to,hh_rlhf_chosen,safety,3
want to,hh_rlhf_chosen,line,11
want to,hh_rlhf_chosen,tile,8
wanted to,hh_rlhf_chosen,secede,4
chose to,hh_rlhf_chosen,cut,3
decided to,hh_rlhf_chosen,offer,6
want to,hh_rlhf_chosen,squeeze,3
want to,hh_rlhf_chosen,garnish,3
want to,hh_rlhf_chosen,tuck,6
want to,hh_rlhf_chosen,sit,6
wants to,hh_rlhf_chosen,better,3
wanted to,hh_rlhf_chosen,retire,3
want to,hh_rlhf_chosen,meditate,4
want to,hh_rlhf_chosen,suspend,4
moved to,hh_rlhf_chosen,digital,3
prepared to,hh_rlhf_chosen,use,6
want to,hh_rlhf_chosen,race,4
want to,hh_rlhf_chosen,implement,3
wants to,hh_rlhf_chosen,turn,4
want to,hh_rlhf_chosen,drizzle,7
began to,hh_rlhf_chosen,wear,7
want to,hh_rlhf_chosen,tailor,6
started to,hh_rlhf_chosen,use,5
want to,hh_rlhf_chosen,rehearse,3
want to,hh_rlhf_chosen,prune,10
decided to,hh_rlhf_chosen,tear,3
began to,hh_rlhf_chosen,argue,3
want to,hh_rlhf_chosen,steep,8
want to,hh_rlhf_chosen,infuse,3
wanted to,hh_rlhf_chosen,spread,5
want to,hh_rlhf_chosen,toast,3
want to,hh_rlhf_chosen,deter,3
want to,hh_rlhf_chosen,thread,8
wanted to,hh_rlhf_chosen,prove,3
he wanted to,hh_rlhf_chosen,prove,3
began to,hh_rlhf_chosen,favor,4
wants to,hh_rlhf_chosen,impress,3
want to,hh_rlhf_chosen,rub,3
want to,hh_rlhf_chosen,diagnose,4
want to,hh_rlhf_chosen,tweak,3
want to,hh_rlhf_chosen,anchor,3
want to,hh_rlhf_chosen,tighten,4
want to,hh_rlhf_chosen,floss,5
began to,hh_rlhf_chosen,lose,7
moved to,hh_rlhf_chosen,los,4
want to,hh_rlhf_chosen,cash,4
prepared to,hh_rlhf_chosen,die,3
want to,hh_rlhf_chosen,reframe,3
want to,hh_rlhf_chosen,assemble,8
want to,hh_rlhf_chosen,blend,7
want to,hh_rlhf_chosen,dampen,4
started to,hh_rlhf_chosen,brown,5
want to,hh_rlhf_chosen,rebrand,3
want to,hh_rlhf_chosen,account,4
the knife and,hh_rlhf_chosen,carefully,3
began to,hh_rlhf_chosen,appear,4
started to,hh_rlhf_chosen,slowly,3
wants to,hh_rlhf_chosen,remove,3
want to,hh_rlhf_chosen,grate,15
want to,hh_rlhf_chosen,wring,3
prepared to,hh_rlhf_chosen,counter,3
wanted to,hh_rlhf_chosen,distribute,3
want to,hh_rlhf_chosen,ski,3
want to,hh_rlhf_chosen,steam,6
wants to,hh_rlhf_chosen,lay,3
began to,hh_rlhf_chosen,shave,3
decided to,hh_rlhf_chosen,spend,5
want to,hh_rlhf_chosen,twist,7
want to,hh_rlhf_chosen,repel,3
want to,hh_rlhf_chosen,binge,4
want to,hh_rlhf_chosen,group,3
want to,hh_rlhf_chosen,pitch,4
want to,hh_rlhf_chosen,match,5
wanted to,hh_rlhf_chosen,align,3
want to,hh_rlhf_chosen,strain,4
decided to,hh_rlhf_chosen,defer,4
chose to,hh_rlhf_chosen,value,3
want to,hh_rlhf_chosen,broil,6
want to,hh_rlhf_chosen,crumble,4
want to,hh_rlhf_chosen,drag,4
want to,hh_rlhf_chosen,finally,3
wants to,hh_rlhf_chosen,promote,3
want to,hh_rlhf_chosen,plate,3
want to,hh_rlhf_chosen,comb,5
want to,hh_rlhf_chosen,masturbate,3
wanted to,hh_rlhf_chosen,count,3
wants to,hh_rlhf_chosen,recommend,3
want to,hh_rlhf_chosen,isolate,3
want to,hh_rlhf_chosen,pop,3
wants to,hh_rlhf_chosen,run,5
want to,hh_rlhf_chosen,lather,3
want to,hh_rlhf_chosen,project,3
want to,hh_rlhf_chosen,unzip,4
want to,hh_rlhf_chosen,wean,4
want to,hh_rlhf_chosen,publicize,3
want to,hh_rlhf_chosen,poop,3
want to,hh_rlhf_chosen,dehydrate,4
want to,hh_rlhf_chosen,collide,3
prepared to,hh_rlhf_chosen,address,3
began to,hh_rlhf_chosen,photograph,3
want to,hh_rlhf_chosen,dilute,3
decided to,hh_rlhf_chosen,increase,4
wanted to,hh_rlhf_chosen,force,4
want to,hh_rlhf_chosen,type,3
wanted to,hh_rlhf_chosen,figure,4
want to,hh_rlhf_chosen,age,3
want to,hh_rlhf_chosen,jerk,3
want to,hh_rlhf_chosen,ease,3
want to,hh_rlhf_chosen,cheer,3
wanted to,hh_rlhf_chosen,calculate,4
decided to,hh_rlhf_chosen,build,3
want to,hh_rlhf_chosen,commemorate,5
wants to,hh_rlhf_chosen,bark,5
prepared to,hh_rlhf_rejected,do,12
want to,hh_rlhf_rejected,contact,71
want to,hh_rlhf_rejected,know,2405
want to,hh_rlhf_rejected,continue,111
want to,hh_rlhf_rejected,figure,79
want to,hh_rlhf_rejected,move,101
want to,hh_rlhf_rejected,rob,51
want to,hh_rlhf_rejected,start,954
want to,hh_rlhf_rejected,let,126
want to,hh_rlhf_rejected,ask,501
want to,hh_rlhf_rejected,cause,83
want to,hh_rlhf_rejected,make,4797
want to,hh_rlhf_rejected,go,889
want to,hh_rlhf_rejected,discuss,105
want to,hh_rlhf_rejected,live,133
want to,hh_rlhf_rejected,have,984
want to,hh_rlhf_rejected,focus,210
want to,hh_rlhf_rejected,find,490
wants to,hh_rlhf_rejected,go,20
want to,hh_rlhf_rejected,talk,749
want to,hh_rlhf_rejected,say,417
want to,hh_rlhf_rejected,do,3512
want to,hh_rlhf_rejected,hear,454
want to,hh_rlhf_rejected,be,2696
want to,hh_rlhf_rejected,avoid,433
want to,hh_rlhf_rejected,tweet,4
want to,hh_rlhf_rejected,remove,164
want to,hh_rlhf_rejected,buy,602
want to,hh_rlhf_rejected,offend,12
want to,hh_rlhf_rejected,suffocate,4
want to,hh_rlhf_rejected,get,1627
want to,hh_rlhf_rejected,put,525
want to,hh_rlhf_rejected,consider,907
want to,hh_rlhf_rejected,understand,160
want to,hh_rlhf_rejected,stay,210
want to,hh_rlhf_rejected,take,827
want to,hh_rlhf_rejected,hurt,199
want to,hh_rlhf_rejected,keep,661
want to,hh_rlhf_rejected,try,1876
want to,hh_rlhf_rejected,convince,29
want to,hh_rlhf_rejected,use,1676
wants to,hh_rlhf_rejected,join,5
want to,hh_rlhf_rejected,change,214
want to,hh_rlhf_rejected,run,82
want to,hh_rlhf_rejected,date,21
want to,hh_rlhf_rejected,pursue,59
want to,hh_rlhf_rejected,retaliate,5
want to,hh_rlhf_rejected,pick,290
want to,hh_rlhf_rejected,punch,31
want to,hh_rlhf_rejected,set,308
want to,hh_rlhf_rejected,check,1809
want to,hh_rlhf_rejected,believe,28
want to,hh_rlhf_rejected,kill,248
want to,hh_rlhf_rejected,give,484
want to,hh_rlhf_rejected,accomplish,190
wants to,hh_rlhf_rejected,help,18
want to,hh_rlhf_rejected,fit,9
want to,hh_rlhf_rejected,recommend,33
started to,hh_rlhf_rejected,move,8
want to,hh_rlhf_rejected,throw,56
want to,hh_rlhf_rejected,tell,339
want to,hh_rlhf_rejected,trap,7
want to,hh_rlhf_rejected,provide,101
want to,hh_rlhf_rejected,remind,31
want to,hh_rlhf_rejected,feed,63
wanted to,hh_rlhf_rejected,see,25
wanted to,hh_rlhf_rejected,pull,3
want to,hh_rlhf_rejected,explain,79
want to,hh_rlhf_rejected,pinch,5
want to,hh_rlhf_rejected,work,326
want to,hh_rlhf_rejected,see,615
want to,hh_rlhf_rejected,pretend,22
want to,hh_rlhf_rejected,verify,4
want to,hh_rlhf_rejected,sell,123
want to,hh_rlhf_rejected,encourage,88
want to,hh_rlhf_rejected,steal,226
want to,hh_rlhf_rejected,decorate,16
want to,hh_rlhf_rejected,ruin,21
want to,hh_rlhf_rejected,look,672
want to,hh_rlhf_rejected,limit,49
wanted to,hh_rlhf_rejected,try,43
want to,hh_rlhf_rejected,just,209
want to,hh_rlhf_rejected,attack,24
want to,hh_rlhf_rejected,watch,195
wants to,hh_rlhf_rejected,access,3
wanted to,hh_rlhf_rejected,steal,8
want to,hh_rlhf_rejected,explode,7
wants to,hh_rlhf_rejected,eat,12
wanted to,hh_rlhf_rejected,support,3
want to,hh_rlhf_rejected,sink,13
want to,hh_rlhf_rejected,collect,26
want to,hh_rlhf_rejected,return,25
want to,hh_rlhf_rejected,think,311
want to,hh_rlhf_rejected,stalk,5
want to,hh_rlhf_rejected,punish,23
want to,hh_rlhf_rejected,die,21
prepared to,hh_rlhf_rejected,discuss,5
want to,hh_rlhf_rejected,jump,11
want to,hh_rlhf_rejected,injure,13
wants to,hh_rlhf_rejected,sell,15
want to,hh_rlhf_rejected,achieve,150
wanted to,hh_rlhf_rejected,preserve,7
want to,hh_rlhf_rejected,read,237
want to,hh_rlhf_rejected,ban,7
want to,hh_rlhf_rejected,own,19
wants to,hh_rlhf_rejected,start,5
want to,hh_rlhf_rejected,research,49
wants to,hh_rlhf_rejected,do,39
want to,hh_rlhf_rejected,visit,293
wanted to,hh_rlhf_rejected,smash,5
want to,hh_rlhf_rejected,introduce,12
want to,hh_rlhf_rejected,prevent,74
want to,hh_rlhf_rejected,torture,24
want to,hh_rlhf_rejected,discourage,13
want to,hh_rlhf_rejected,report,18
want to,hh_rlhf_rejected,post,12
want to,hh_rlhf_rejected,control,30
want to,hh_rlhf_rejected,enter,42
want to,hh_rlhf_rejected,commit,53
want to,hh_rlhf_rejected,shut,8
want to,hh_rlhf_rejected,lie,26
want to,hh_rlhf_rejected,cuddle,7
want to,hh_rlhf_rejected,express,52
want to,hh_rlhf_rejected,bring,199
wanted to,hh_rlhf_rejected,purchase,6
wanted to,hh_rlhf_rejected,buy,23
want to,hh_rlhf_rejected,curl,4
want to,hh_rlhf_rejected,beat,37
wanted to,hh_rlhf_rejected,kill,23
want to,hh_rlhf_rejected,seriously,5
want to,hh_rlhf_rejected,maximize,26
want to,hh_rlhf_rejected,stand,22
want to,hh_rlhf_rejected,communicate,45
want to,hh_rlhf_rejected,hit,35
want to,hh_rlhf_rejected,hand,3
want to,hh_rlhf_rejected,open,63
want to,hh_rlhf_rejected,create,213
want to,hh_rlhf_rejected,pull,22
want to,hh_rlhf_rejected,speak,70
want to,hh_rlhf_rejected,present,15
want to,hh_rlhf_rejected,support,65
want to,hh_rlhf_rejected,jailbreak,4
want to,hh_rlhf_rejected,marry,20
want to,hh_rlhf_rejected,each,3
want to,hh_rlhf_rejected,judge,5
want to,hh_rlhf_rejected,learn,1045
want to,hh_rlhf_rejected,break,122
want to,hh_rlhf_rejected,gain,17
want to,hh_rlhf_rejected,touch,26
want to,hh_rlhf_rejected,knock,6
want to,hh_rlhf_rejected,insult,52
want to,hh_rlhf_rejected,surprise,10
began to,hh_rlhf_rejected,write,4
want to,hh_rlhf_rejected,share,150
want to,hh_rlhf_rejected,help,654
want to,hh_rlhf_rejected,sneak,10
wanted to,hh_rlhf_rejected,ask,38
want to,hh_rlhf_rejected,offer,71
want to,hh_rlhf_rejected,investigate,14
want to,hh_rlhf_rejected,ignore,7
want to,hh_rlhf_rejected,track,27
wants to,hh_rlhf_rejected,silently,3
wanted to,hh_rlhf_rejected,rob,4
wanted to,hh_rlhf_rejected,get,61
want to,hh_rlhf_rejected,hack,35
want to,hh_rlhf_rejected,happen,27
want to,hh_rlhf_rejected,stop,121
want to,hh_rlhf_rejected,further,5
want to,hh_rlhf_rejected,really,48
want to,hh_rlhf_rejected,tip,5
want to,hh_rlhf_rejected,become,136
want to,hh_rlhf_rejected,lure,3
wanted to,hh_rlhf_rejected,leave,9
want to,hh_rlhf_rejected,listen,62
wanted to,hh_rlhf_rejected,do,87
want to,hh_rlhf_rejected,search,95
wanted to,hh_rlhf_rejected,go,28
started to,hh_rlhf_rejected,cry,3
want to,hh_rlhf_rejected,pee,4
want to,hh_rlhf_rejected,mess,10
moved to,hh_rlhf_rejected,a,26
want to,hh_rlhf_rejected,send,111
want to,hh_rlhf_rejected,play,251
want to,hh_rlhf_rejected,dox,4
want to,hh_rlhf_rejected,point,32
want to,hh_rlhf_rejected,practice,286
want to,hh_rlhf_rejected,prepare,113
want to,hh_rlhf_rejected,celebrate,17
want to,hh_rlhf_rejected,intercept,4
want to,hh_rlhf_rejected,block,14
want to,hh_rlhf_rejected,bury,7
want to,hh_rlhf_rejected,switch,40
want to,hh_rlhf_rejected,locate,6
want to,hh_rlhf_rejected,eat,208
want to,hh_rlhf_rejected,spit,9
want to,hh_rlhf_rejected,respond,11
want to,hh_rlhf_rejected,smell,7
want to,hh_rlhf_rejected,love,11
want to,hh_rlhf_rejected,hide,108
want to,hh_rlhf_rejected,access,32
want to,hh_rlhf_rejected,ransom,4
want to,hh_rlhf_rejected,protect,116
want to,hh_rlhf_rejected,answer,25
began to,hh_rlhf_rejected,enclose,3
want to,hh_rlhf_rejected,upset,9
want to,hh_rlhf_rejected,program,13
want to,hh_rlhf_rejected,pay,138
want to,hh_rlhf_rejected,withhold,3
want to,hh_rlhf_rejected,dress,39
wanted to,hh_rlhf_rejected,explore,6
wanted to,hh_rlhf_rejected,print,6
want to,hh_rlhf_rejected,fire,12
want to,hh_rlhf_rejected,come,51
want to,hh_rlhf_rejected,care,8
wanted to,hh_rlhf_rejected,let,18
want to,hh_rlhf_rejected,emphasize,62
want to,hh_rlhf_rejected,pressure,3
want to,hh_rlhf_rejected,mate,4
want to,hh_rlhf_rejected,forge,8
want to,hh_rlhf_rejected,mimic,4
want to,hh_rlhf_rejected,actually,38
want to,hh_rlhf_rejected,harass,5
want to,hh_rlhf_rejected,scare,45
want to,hh_rlhf_rejected,reduce,89
want to,hh_rlhf_rejected,kidnap,19
want to,hh_rlhf_rejected,involve,3
wanted to,hh_rlhf_rejected,create,27
he wanted to,hh_rlhf_rejected,create,6
want to,hh_rlhf_rejected,sleep,35
want to,hh_rlhf_rejected,infect,7
want to,hh_rlhf_rejected,host,19
want to,hh_rlhf_rejected,roast,14
want to,hh_rlhf_rejected,push,22
want to,hh_rlhf_rejected,delete,16
want to,hh_rlhf_rejected,spy,11
wanted to,hh_rlhf_rejected,keep,37
want to,hh_rlhf_rejected,call,103
want to,hh_rlhf_rejected,inflict,14
want to,hh_rlhf_rejected,drown,3
want to,hh_rlhf_rejected,mean,3
decided to,hh_rlhf_rejected,try,11
want to,hh_rlhf_rejected,spend,225
want to,hh_rlhf_rejected,minimize,31
want to,hh_rlhf_rejected,yell,6
want to,hh_rlhf_rejected,shoot,39
want to,hh_rlhf_rejected,poison,27
wanted to,hh_rlhf_rejected,find,16
want to,hh_rlhf_rejected,meet,43
want to,hh_rlhf_rejected,recycle,12
want to,hh_rlhf_rejected,dump,4
want to,hh_rlhf_rejected,deny,7
wanted to,hh_rlhf_rejected,make,137
want to,hh_rlhf_rejected,cut,160
want to,hh_rlhf_rejected,remember,26
want to,hh_rlhf_rejected,stress,16
want to,hh_rlhf_rejected,hug,4
want to,hh_rlhf_rejected,name,5
want to,hh_rlhf_rejected,join,109
want to,hh_rlhf_rejected,prank,24
want to,hh_rlhf_rejected,annoy,9
want to,hh_rlhf_rejected,rent,23
want to,hh_rlhf_rejected,vent,4
wanted to,hh_rlhf_rejected,know,109
wants to,hh_rlhf_rejected,get,26
want to,hh_rlhf_rejected,end,50
she wanted to,hh_rlhf_rejected,do,4
he wanted to,hh_rlhf_rejected,do,6
wanted to,hh_rlhf_rejected,cut,5
want to,hh_rlhf_rejected,serve,116
want to,hh_rlhf_rejected,not,16
want to,hh_rlhf_rejected,declare,3
want to,hh_rlhf_rejected,stab,19
want to,hh_rlhf_rejected,hire,53
chose to,hh_rlhf_rejected,join,5
want to,hh_rlhf_rejected,condone,3
want to,hh_rlhf_rejected,rebuild,3
want to,hh_rlhf_rejected,build,129
want to,hh_rlhf_rejected,hold,51
want to,hh_rlhf_rejected,cover,80
want to,hh_rlhf_rejected,wear,149
want to,hh_rlhf_rejected,face,3
want to,hh_rlhf_rejected,bother,10
want to,hh_rlhf_rejected,suggest,37
want to,hh_rlhf_rejected,hang,29
want to,hh_rlhf_rejected,cheat,23
want to,hh_rlhf_rejected,bite,11
want to,hh_rlhf_rejected,hunt,25
want to,hh_rlhf_rejected,unclog,3
want to,hh_rlhf_rejected,narrow,24
wanted to,hh_rlhf_rejected,give,26
wants to,hh_rlhf_rejected,own,3
want to,hh_rlhf_rejected,approach,12
want to,hh_rlhf_rejected,plan,53
want to,hh_rlhf_rejected,aim,13
want to,hh_rlhf_rejected,expose,4
want to,hh_rlhf_rejected,ensure,73
wants to,hh_rlhf_rejected,be,76
want to,hh_rlhf_rejected,alarm,4
prepared to,hh_rlhf_rejected,process,5
wanted to,hh_rlhf_rejected,just,8
wanted to,hh_rlhf_rejected,hire,3
wanted to,hh_rlhf_rejected,share,16
want to,hh_rlhf_rejected,follow,81
wanted to,hh_rlhf_rejected,be,111
want to,hh_rlhf_rejected,feel,141
want to,hh_rlhf_rejected,experience,44
wanted to,hh_rlhf_rejected,walk,4
prepared to,hh_rlhf_rejected,be,10
want to,hh_rlhf_rejected,plant,54
want to,hh_rlhf_rejected,copy,20
wants to,hh_rlhf_rejected,give,6
want to,hh_rlhf_rejected,harm,37
want to,hh_rlhf_rejected,smoke,20
want to,hh_rlhf_rejected,force,6
want to,hh_rlhf_rejected,contaminate,4
want to,hh_rlhf_rejected,sound,14
want to,hh_rlhf_rejected,burn,60
wants to,hh_rlhf_rejected,talk,36
want to,hh_rlhf_rejected,mix,149
wanted to,hh_rlhf_rejected,tell,7
want to,hh_rlhf_rejected,suck,8
moved to,hh_rlhf_rejected,give,3
