stage,prompt,layer,head,entropy,max_attn
rlvr,She loved him and hated him and wanted to,30,4,0.5162927508354187,0.88232421875
rlvr,She loved him and hated him and wanted to,30,5,0.02953401207923889,0.99658203125
rlvr,She loved him and hated him and wanted to,30,6,0.019139012321829796,0.99755859375
rlvr,She loved him and hated him and wanted to,30,7,0.016713950783014297,0.998046875
rlvr,She loved him and hated him and wanted to,30,8,1.649792194366455,0.3330078125
rlvr,She loved him and hated him and wanted to,30,9,0.06573262810707092,0.99072265625
rlvr,She loved him and hated him and wanted to,30,10,0.017778320237994194,0.998046875
rlvr,She loved him and hated him and wanted to,30,11,0.05693107098340988,0.9921875
rlvr,She loved him and hated him and wanted to,30,12,0.3020881712436676,0.94189453125
rlvr,She loved him and hated him and wanted to,30,13,0.016361279413104057,0.998046875
rlvr,She loved him and hated him and wanted to,30,14,0.025301232933998108,0.9970703125
rlvr,She loved him and hated him and wanted to,30,15,0.006896229460835457,0.99951171875
rlvr,She loved him and hated him and wanted to,30,16,0.15669703483581543,0.97412109375
rlvr,She loved him and hated him and wanted to,30,17,0.03630620986223221,0.99560546875
rlvr,She loved him and hated him and wanted to,30,18,0.017020344734191895,0.998046875
rlvr,She loved him and hated him and wanted to,30,19,0.08852989226579666,0.986328125
rlvr,She loved him and hated him and wanted to,30,20,0.00911393016576767,0.9990234375
rlvr,She loved him and hated him and wanted to,30,21,0.019446901977062225,0.998046875
rlvr,She loved him and hated him and wanted to,30,22,0.11029954999685287,0.982421875
rlvr,She loved him and hated him and wanted to,30,23,0.006121070124208927,0.99951171875
rlvr,She loved him and hated him and wanted to,30,24,1.0762794017791748,0.58203125
rlvr,She loved him and hated him and wanted to,30,25,0.003752018790692091,0.99951171875
rlvr,She loved him and hated him and wanted to,30,26,0.020621413365006447,0.99755859375
rlvr,She loved him and hated him and wanted to,30,27,0.16486206650733948,0.9736328125
rlvr,She loved him and hated him and wanted to,30,28,0.1305001676082611,0.97998046875
rlvr,She loved him and hated him and wanted to,30,29,0.5698814392089844,0.84765625
rlvr,She loved him and hated him and wanted to,30,30,0.04140879958868027,0.99462890625
rlvr,She loved him and hated him and wanted to,30,31,0.05313534289598465,0.9931640625
rlvr,She loved him and hated him and wanted to,31,0,0.34261810779571533,0.92822265625
rlvr,She loved him and hated him and wanted to,31,1,2.0268101692199707,0.27392578125
rlvr,She loved him and hated him and wanted to,31,2,0.3656436800956726,0.93408203125
rlvr,She loved him and hated him and wanted to,31,3,0.08950462192296982,0.9873046875
rlvr,She loved him and hated him and wanted to,31,4,0.5753048658370972,0.88818359375
rlvr,She loved him and hated him and wanted to,31,5,1.5274173021316528,0.469970703125
rlvr,She loved him and hated him and wanted to,31,6,0.17064698040485382,0.97265625
rlvr,She loved him and hated him and wanted to,31,7,0.06604135036468506,0.9912109375
rlvr,She loved him and hated him and wanted to,31,8,0.9727259874343872,0.7255859375
rlvr,She loved him and hated him and wanted to,31,9,0.4173997640609741,0.923828125
rlvr,She loved him and hated him and wanted to,31,10,0.12950927019119263,0.9814453125
rlvr,She loved him and hated him and wanted to,31,11,0.5802965760231018,0.87158203125
rlvr,She loved him and hated him and wanted to,31,12,0.17697691917419434,0.97265625
rlvr,She loved him and hated him and wanted to,31,13,0.08411788940429688,0.98876953125
rlvr,She loved him and hated him and wanted to,31,14,0.25795215368270874,0.9580078125
rlvr,She loved him and hated him and wanted to,31,15,1.0445125102996826,0.5908203125
rlvr,She loved him and hated him and wanted to,31,16,0.24292811751365662,0.9609375
rlvr,She loved him and hated him and wanted to,31,17,0.08045098185539246,0.9892578125
rlvr,She loved him and hated him and wanted to,31,18,0.052126623690128326,0.9931640625
rlvr,She loved him and hated him and wanted to,31,19,0.13296370208263397,0.98046875
rlvr,She loved him and hated him and wanted to,31,20,0.5604519844055176,0.8916015625
rlvr,She loved him and hated him and wanted to,31,21,0.35225236415863037,0.9375
rlvr,She loved him and hated him and wanted to,31,22,0.14143630862236023,0.97900390625
rlvr,She loved him and hated him and wanted to,31,23,1.2110495567321777,0.54931640625
rlvr,She loved him and hated him and wanted to,31,24,0.467306911945343,0.90234375
rlvr,She loved him and hated him and wanted to,31,25,0.06804081797599792,0.99072265625
rlvr,She loved him and hated him and wanted to,31,26,0.8669679164886475,0.72802734375
rlvr,She loved him and hated him and wanted to,31,27,1.7218472957611084,0.386962890625
rlvr,She loved him and hated him and wanted to,31,28,0.36013805866241455,0.93603515625
rlvr,She loved him and hated him and wanted to,31,29,0.15660855174064636,0.97607421875
rlvr,She loved him and hated him and wanted to,31,30,1.9959297180175781,0.220458984375
rlvr,She loved him and hated him and wanted to,31,31,1.1624380350112915,0.67138671875
rlvr,Our company cut our health benefits and increased ,0,0,1.8552134037017822,0.300048828125
rlvr,Our company cut our health benefits and increased ,0,1,0.2260546088218689,0.95263671875
rlvr,Our company cut our health benefits and increased ,0,2,2.0164642333984375,0.366943359375
rlvr,Our company cut our health benefits and increased ,0,3,2.2604665756225586,0.27001953125
rlvr,Our company cut our health benefits and increased ,0,4,1.7319332361221313,0.5048828125
rlvr,Our company cut our health benefits and increased ,0,5,2.726609706878662,0.0950927734375
rlvr,Our company cut our health benefits and increased ,0,6,0.045269690454006195,0.99462890625
rlvr,Our company cut our health benefits and increased ,0,7,2.1588616371154785,0.325927734375
rlvr,Our company cut our health benefits and increased ,0,8,2.1463794708251953,0.289306640625
rlvr,Our company cut our health benefits and increased ,0,9,1.616746425628662,0.35693359375
rlvr,Our company cut our health benefits and increased ,0,10,2.6500325202941895,0.1142578125
rlvr,Our company cut our health benefits and increased ,0,11,2.5527539253234863,0.1556396484375
rlvr,Our company cut our health benefits and increased ,0,12,0.15139488875865936,0.9765625
rlvr,Our company cut our health benefits and increased ,0,13,1.8739838600158691,0.5126953125
rlvr,Our company cut our health benefits and increased ,0,14,1.5289926528930664,0.48046875
rlvr,Our company cut our health benefits and increased ,0,15,2.590639591217041,0.1500244140625
rlvr,Our company cut our health benefits and increased ,0,16,1.9417872428894043,0.30859375
rlvr,Our company cut our health benefits and increased ,0,17,1.2395055294036865,0.56298828125
rlvr,Our company cut our health benefits and increased ,0,18,0.3265511989593506,0.923828125
rlvr,Our company cut our health benefits and increased ,0,19,1.9673333168029785,0.2744140625
rlvr,Our company cut our health benefits and increased ,0,20,2.762031078338623,0.07373046875
rlvr,Our company cut our health benefits and increased ,0,21,2.292860507965088,0.25146484375
rlvr,Our company cut our health benefits and increased ,0,22,2.2918527126312256,0.2366943359375
rlvr,Our company cut our health benefits and increased ,0,23,2.1068525314331055,0.4384765625
rlvr,Our company cut our health benefits and increased ,0,24,2.3597726821899414,0.2763671875
rlvr,Our company cut our health benefits and increased ,0,25,2.0491435527801514,0.3173828125
rlvr,Our company cut our health benefits and increased ,0,26,2.6544876098632812,0.100830078125
rlvr,Our company cut our health benefits and increased ,0,27,1.706465482711792,0.346923828125
rlvr,Our company cut our health benefits and increased ,0,28,1.591522455215454,0.4453125
rlvr,Our company cut our health benefits and increased ,0,29,2.3903822898864746,0.248779296875
rlvr,Our company cut our health benefits and increased ,0,30,2.365842819213867,0.329345703125
rlvr,Our company cut our health benefits and increased ,0,31,2.7725346088409424,0.0625
rlvr,Our company cut our health benefits and increased ,1,0,1.7821705341339111,0.422119140625
rlvr,Our company cut our health benefits and increased ,1,1,0.5802264213562012,0.8828125
rlvr,Our company cut our health benefits and increased ,1,2,0.8324840068817139,0.783203125
rlvr,Our company cut our health benefits and increased ,1,3,0.9058362245559692,0.78759765625
rlvr,Our company cut our health benefits and increased ,1,4,1.6139870882034302,0.50439453125
rlvr,Our company cut our health benefits and increased ,1,5,2.3638956546783447,0.260009765625
rlvr,Our company cut our health benefits and increased ,1,6,1.6421711444854736,0.5947265625
rlvr,Our company cut our health benefits and increased ,1,7,1.0883991718292236,0.564453125
rlvr,Our company cut our health benefits and increased ,1,8,2.5436367988586426,0.1993408203125
rlvr,Our company cut our health benefits and increased ,1,9,1.1177618503570557,0.6982421875
rlvr,Our company cut our health benefits and increased ,1,10,1.2428350448608398,0.7109375
rlvr,Our company cut our health benefits and increased ,1,11,1.7838008403778076,0.357421875
rlvr,Our company cut our health benefits and increased ,1,12,0.8626081943511963,0.5517578125
rlvr,Our company cut our health benefits and increased ,1,13,1.755422830581665,0.31396484375
rlvr,Our company cut our health benefits and increased ,1,14,2.2109856605529785,0.3330078125
rlvr,Our company cut our health benefits and increased ,1,15,0.2611532211303711,0.94482421875
rlvr,Our company cut our health benefits and increased ,1,16,0.07997699826955795,0.9892578125
rlvr,Our company cut our health benefits and increased ,1,17,0.14846335351467133,0.9765625
rlvr,Our company cut our health benefits and increased ,1,18,2.218799352645874,0.34765625
rlvr,Our company cut our health benefits and increased ,1,19,1.3816893100738525,0.57177734375
rlvr,Our company cut our health benefits and increased ,1,20,2.4816384315490723,0.2298583984375
rlvr,Our company cut our health benefits and increased ,1,21,0.8350963592529297,0.7783203125
rlvr,Our company cut our health benefits and increased ,1,22,2.0922470092773438,0.2578125
rlvr,Our company cut our health benefits and increased ,1,23,0.990175187587738,0.58349609375
rlvr,Our company cut our health benefits and increased ,1,24,0.8431684970855713,0.78515625
rlvr,Our company cut our health benefits and increased ,1,25,1.9778846502304077,0.367431640625
rlvr,Our company cut our health benefits and increased ,1,26,1.6476030349731445,0.54638671875
rlvr,Our company cut our health benefits and increased ,1,27,1.0811107158660889,0.56298828125
rlvr,Our company cut our health benefits and increased ,1,28,2.344160556793213,0.30712890625
rlvr,Our company cut our health benefits and increased ,1,29,2.1228694915771484,0.3271484375
rlvr,Our company cut our health benefits and increased ,1,30,0.9840430021286011,0.6142578125
rlvr,Our company cut our health benefits and increased ,1,31,2.761929988861084,0.08380126953125
rlvr,Our company cut our health benefits and increased ,2,0,0.475654274225235,0.8984375
rlvr,Our company cut our health benefits and increased ,2,1,2.51291561126709,0.134521484375
rlvr,Our company cut our health benefits and increased ,2,2,1.3064123392105103,0.490478515625
rlvr,Our company cut our health benefits and increased ,2,3,0.25779229402542114,0.955078125
rlvr,Our company cut our health benefits and increased ,2,4,0.16798004508018494,0.97412109375
rlvr,Our company cut our health benefits and increased ,2,5,1.9423768520355225,0.302001953125
rlvr,Our company cut our health benefits and increased ,2,6,0.9189662933349609,0.78369140625
rlvr,Our company cut our health benefits and increased ,2,7,2.653286933898926,0.169677734375
rlvr,Our company cut our health benefits and increased ,2,8,0.3602345883846283,0.93798828125
rlvr,Our company cut our health benefits and increased ,2,9,2.138058662414551,0.384521484375
rlvr,Our company cut our health benefits and increased ,2,10,2.2036566734313965,0.2410888671875
rlvr,Our company cut our health benefits and increased ,2,11,0.45488351583480835,0.857421875
rlvr,Our company cut our health benefits and increased ,2,12,0.39361995458602905,0.91455078125
rlvr,Our company cut our health benefits and increased ,2,13,0.1381806582212448,0.97802734375
rlvr,Our company cut our health benefits and increased ,2,14,0.8622684478759766,0.5712890625
rlvr,Our company cut our health benefits and increased ,2,15,0.14265911281108856,0.9755859375
rlvr,Our company cut our health benefits and increased ,2,16,0.6908001899719238,0.82421875
rlvr,Our company cut our health benefits and increased ,2,17,0.4542883336544037,0.89501953125
rlvr,Our company cut our health benefits and increased ,2,18,1.9146904945373535,0.351806640625
rlvr,Our company cut our health benefits and increased ,2,19,0.1445550173521042,0.97216796875
rlvr,Our company cut our health benefits and increased ,2,20,1.2194571495056152,0.432861328125
rlvr,Our company cut our health benefits and increased ,2,21,0.020234931260347366,0.99755859375
rlvr,Our company cut our health benefits and increased ,2,22,0.432045578956604,0.9130859375
rlvr,Our company cut our health benefits and increased ,2,23,0.11382970958948135,0.98193359375
rlvr,Our company cut our health benefits and increased ,2,24,2.004821300506592,0.423828125
rlvr,Our company cut our health benefits and increased ,2,25,1.7038674354553223,0.5029296875
rlvr,Our company cut our health benefits and increased ,2,26,1.140924096107483,0.55126953125
rlvr,Our company cut our health benefits and increased ,2,27,0.4060577154159546,0.90625
rlvr,Our company cut our health benefits and increased ,2,28,0.05014129728078842,0.99365234375
rlvr,Our company cut our health benefits and increased ,2,29,0.1571776568889618,0.97509765625
rlvr,Our company cut our health benefits and increased ,2,30,1.6505846977233887,0.57861328125
rlvr,Our company cut our health benefits and increased ,2,31,0.5216207504272461,0.8642578125
rlvr,Our company cut our health benefits and increased ,3,0,0.14675110578536987,0.978515625
rlvr,Our company cut our health benefits and increased ,3,1,0.19536811113357544,0.96533203125
rlvr,Our company cut our health benefits and increased ,3,2,1.2684478759765625,0.5615234375
rlvr,Our company cut our health benefits and increased ,3,3,2.1579670906066895,0.3046875
rlvr,Our company cut our health benefits and increased ,3,4,0.7764866948127747,0.8349609375
rlvr,Our company cut our health benefits and increased ,3,5,0.6864871978759766,0.87060546875
rlvr,Our company cut our health benefits and increased ,3,6,0.9829656481742859,0.7705078125
rlvr,Our company cut our health benefits and increased ,3,7,2.4532299041748047,0.216552734375
rlvr,Our company cut our health benefits and increased ,3,8,1.1498353481292725,0.7294921875
rlvr,Our company cut our health benefits and increased ,3,9,0.5239102840423584,0.8857421875
rlvr,Our company cut our health benefits and increased ,3,10,0.9381701350212097,0.65625
rlvr,Our company cut our health benefits and increased ,3,11,2.1901588439941406,0.26416015625
rlvr,Our company cut our health benefits and increased ,3,12,0.6078022122383118,0.87744140625
rlvr,Our company cut our health benefits and increased ,3,13,2.437328577041626,0.23193359375
rlvr,Our company cut our health benefits and increased ,3,14,0.41316014528274536,0.92626953125
rlvr,Our company cut our health benefits and increased ,3,15,0.6918538808822632,0.8583984375
rlvr,Our company cut our health benefits and increased ,3,16,1.7952173948287964,0.478515625
rlvr,Our company cut our health benefits and increased ,3,17,2.480595588684082,0.15234375
rlvr,Our company cut our health benefits and increased ,3,18,1.851255178451538,0.509765625
rlvr,Our company cut our health benefits and increased ,3,19,1.1380021572113037,0.70068359375
rlvr,Our company cut our health benefits and increased ,3,20,2.680403232574463,0.1529541015625
rlvr,Our company cut our health benefits and increased ,3,21,0.09905663132667542,0.9873046875
rlvr,Our company cut our health benefits and increased ,3,22,0.8810343742370605,0.82080078125
rlvr,Our company cut our health benefits and increased ,3,23,0.6366603970527649,0.8837890625
rlvr,Our company cut our health benefits and increased ,3,24,2.4915390014648438,0.1929931640625
rlvr,Our company cut our health benefits and increased ,3,25,1.0350151062011719,0.75244140625
rlvr,Our company cut our health benefits and increased ,3,26,0.7111183404922485,0.83984375
rlvr,Our company cut our health benefits and increased ,3,27,0.7789774537086487,0.85009765625
rlvr,Our company cut our health benefits and increased ,3,28,0.5451801419258118,0.90283203125
rlvr,Our company cut our health benefits and increased ,3,29,1.5333651304244995,0.6171875
rlvr,Our company cut our health benefits and increased ,3,30,1.6615521907806396,0.5859375
rlvr,Our company cut our health benefits and increased ,3,31,1.3258981704711914,0.693359375
rlvr,Our company cut our health benefits and increased ,4,0,0.7602046132087708,0.67724609375
rlvr,Our company cut our health benefits and increased ,4,1,0.3922947645187378,0.9306640625
rlvr,Our company cut our health benefits and increased ,4,2,0.36982908844947815,0.92578125
rlvr,Our company cut our health benefits and increased ,4,3,2.1853954792022705,0.271484375
rlvr,Our company cut our health benefits and increased ,4,4,0.0837155431509018,0.98828125
rlvr,Our company cut our health benefits and increased ,4,5,1.716792106628418,0.448486328125
rlvr,Our company cut our health benefits and increased ,4,6,2.275503635406494,0.20751953125
rlvr,Our company cut our health benefits and increased ,4,7,0.05938824638724327,0.9912109375
rlvr,Our company cut our health benefits and increased ,4,8,0.850117564201355,0.705078125
rlvr,Our company cut our health benefits and increased ,4,9,2.197033405303955,0.219970703125
rlvr,Our company cut our health benefits and increased ,4,10,0.21761609613895416,0.96533203125
rlvr,Our company cut our health benefits and increased ,4,11,0.12628817558288574,0.9814453125
rlvr,Our company cut our health benefits and increased ,4,12,1.3344569206237793,0.68798828125
rlvr,Our company cut our health benefits and increased ,4,13,2.026611804962158,0.240966796875
rlvr,Our company cut our health benefits and increased ,4,14,0.12916050851345062,0.98095703125
rlvr,Our company cut our health benefits and increased ,4,15,0.9764387607574463,0.8017578125
rlvr,Our company cut our health benefits and increased ,4,16,1.432278037071228,0.5302734375
rlvr,Our company cut our health benefits and increased ,4,17,0.9108035564422607,0.76318359375
rlvr,Our company cut our health benefits and increased ,4,18,2.311269760131836,0.27490234375
rlvr,Our company cut our health benefits and increased ,4,19,0.6365734338760376,0.87890625
rlvr,Our company cut our health benefits and increased ,4,20,0.2409888505935669,0.962890625
rlvr,Our company cut our health benefits and increased ,4,21,0.05161226540803909,0.9931640625
rlvr,Our company cut our health benefits and increased ,4,22,0.16733868420124054,0.9755859375
rlvr,Our company cut our health benefits and increased ,4,23,2.6767306327819824,0.1168212890625
rlvr,Our company cut our health benefits and increased ,4,24,2.654430627822876,0.1219482421875
rlvr,Our company cut our health benefits and increased ,4,25,0.8310657143592834,0.81689453125
rlvr,Our company cut our health benefits and increased ,4,26,0.5822721719741821,0.79638671875
rlvr,Our company cut our health benefits and increased ,4,27,0.22856321930885315,0.96044921875
rlvr,Our company cut our health benefits and increased ,4,28,0.203362837433815,0.9638671875
rlvr,Our company cut our health benefits and increased ,4,29,0.09158531576395035,0.98583984375
rlvr,Our company cut our health benefits and increased ,4,30,0.2897367775440216,0.95361328125
rlvr,Our company cut our health benefits and increased ,4,31,0.7988185882568359,0.81005859375
rlvr,Our company cut our health benefits and increased ,5,0,0.1207389310002327,0.9814453125
rlvr,Our company cut our health benefits and increased ,5,1,2.147024631500244,0.278564453125
rlvr,Our company cut our health benefits and increased ,5,2,1.46151864528656,0.578125
rlvr,Our company cut our health benefits and increased ,5,3,0.5087428092956543,0.89501953125
rlvr,Our company cut our health benefits and increased ,5,4,0.9753141403198242,0.78466796875
rlvr,Our company cut our health benefits and increased ,5,5,0.2063450664281845,0.96728515625
rlvr,Our company cut our health benefits and increased ,5,6,1.1842200756072998,0.45263671875
rlvr,Our company cut our health benefits and increased ,5,7,0.9293372631072998,0.7060546875
rlvr,Our company cut our health benefits and increased ,5,8,0.3835909962654114,0.92236328125
rlvr,Our company cut our health benefits and increased ,5,9,0.624666154384613,0.849609375
rlvr,Our company cut our health benefits and increased ,5,10,1.1175446510314941,0.7119140625
rlvr,Our company cut our health benefits and increased ,5,11,0.7911510467529297,0.75390625
rlvr,Our company cut our health benefits and increased ,5,12,0.26991602778434753,0.951171875
rlvr,Our company cut our health benefits and increased ,5,13,0.16738222539424896,0.9658203125
rlvr,Our company cut our health benefits and increased ,5,14,0.254234254360199,0.95751953125
rlvr,Our company cut our health benefits and increased ,5,15,1.1123069524765015,0.7294921875
rlvr,Our company cut our health benefits and increased ,5,16,0.8640367984771729,0.7734375
rlvr,Our company cut our health benefits and increased ,5,17,1.1357365846633911,0.69482421875
rlvr,Our company cut our health benefits and increased ,5,18,0.10295727849006653,0.98486328125
rlvr,Our company cut our health benefits and increased ,5,19,0.3156720697879791,0.9443359375
rlvr,Our company cut our health benefits and increased ,5,20,1.6837666034698486,0.5478515625
rlvr,Our company cut our health benefits and increased ,5,21,1.9545412063598633,0.373046875
rlvr,Our company cut our health benefits and increased ,5,22,2.451882839202881,0.24267578125
rlvr,Our company cut our health benefits and increased ,5,23,0.08467573672533035,0.98876953125
rlvr,Our company cut our health benefits and increased ,5,24,1.698823094367981,0.55859375
rlvr,Our company cut our health benefits and increased ,5,25,1.7102584838867188,0.4326171875
rlvr,Our company cut our health benefits and increased ,5,26,1.1504815816879272,0.669921875
rlvr,Our company cut our health benefits and increased ,5,27,1.4050800800323486,0.580078125
rlvr,Our company cut our health benefits and increased ,5,28,2.1218295097351074,0.317626953125
rlvr,Our company cut our health benefits and increased ,5,29,0.7430844306945801,0.78564453125
rlvr,Our company cut our health benefits and increased ,5,30,1.8270361423492432,0.3564453125
rlvr,Our company cut our health benefits and increased ,5,31,0.18578757345676422,0.9697265625
rlvr,Our company cut our health benefits and increased ,6,0,2.090327262878418,0.39111328125
rlvr,Our company cut our health benefits and increased ,6,1,0.33625996112823486,0.92626953125
rlvr,Our company cut our health benefits and increased ,6,2,0.46246910095214844,0.8955078125
rlvr,Our company cut our health benefits and increased ,6,3,2.1503639221191406,0.26416015625
rlvr,Our company cut our health benefits and increased ,6,4,0.41106462478637695,0.9169921875
rlvr,Our company cut our health benefits and increased ,6,5,1.2382621765136719,0.5986328125
rlvr,Our company cut our health benefits and increased ,6,6,0.24275848269462585,0.94970703125
rlvr,Our company cut our health benefits and increased ,6,7,0.33052924275398254,0.9453125
rlvr,Our company cut our health benefits and increased ,6,8,2.084078788757324,0.271728515625
rlvr,Our company cut our health benefits and increased ,6,9,1.4048638343811035,0.634765625
rlvr,Our company cut our health benefits and increased ,6,10,2.632227897644043,0.152099609375
rlvr,Our company cut our health benefits and increased ,6,11,2.5964272022247314,0.2109375
rlvr,Our company cut our health benefits and increased ,6,12,0.8306359052658081,0.7490234375
rlvr,Our company cut our health benefits and increased ,6,13,0.6523710489273071,0.81884765625
rlvr,Our company cut our health benefits and increased ,6,14,2.3544023036956787,0.1939697265625
rlvr,Our company cut our health benefits and increased ,6,15,0.33030587434768677,0.935546875
rlvr,Our company cut our health benefits and increased ,6,16,1.0162289142608643,0.7333984375
rlvr,Our company cut our health benefits and increased ,6,17,0.2791663408279419,0.9521484375
rlvr,Our company cut our health benefits and increased ,6,18,0.22754931449890137,0.962890625
rlvr,Our company cut our health benefits and increased ,6,19,2.7289791107177734,0.11529541015625
rlvr,Our company cut our health benefits and increased ,6,20,0.15166378021240234,0.97412109375
rlvr,Our company cut our health benefits and increased ,6,21,0.3400114178657532,0.93310546875
rlvr,Our company cut our health benefits and increased ,6,22,0.7318999767303467,0.4990234375
rlvr,Our company cut our health benefits and increased ,6,23,0.7457014322280884,0.75927734375
rlvr,Our company cut our health benefits and increased ,6,24,2.4455130100250244,0.1593017578125
rlvr,Our company cut our health benefits and increased ,6,25,0.40188872814178467,0.8984375
rlvr,Our company cut our health benefits and increased ,6,26,1.6490368843078613,0.311767578125
rlvr,Our company cut our health benefits and increased ,6,27,2.611646890640259,0.1890869140625
rlvr,Our company cut our health benefits and increased ,6,28,1.06229567527771,0.73583984375
rlvr,Our company cut our health benefits and increased ,6,29,0.08594159036874771,0.98681640625
rlvr,Our company cut our health benefits and increased ,6,30,1.955783486366272,0.373291015625
rlvr,Our company cut our health benefits and increased ,6,31,1.525017261505127,0.474853515625
rlvr,Our company cut our health benefits and increased ,7,0,1.6617863178253174,0.55078125
rlvr,Our company cut our health benefits and increased ,7,1,0.7519623041152954,0.849609375
rlvr,Our company cut our health benefits and increased ,7,2,2.068171977996826,0.278076171875
rlvr,Our company cut our health benefits and increased ,7,3,1.6672488451004028,0.477783203125
rlvr,Our company cut our health benefits and increased ,7,4,0.8288307785987854,0.5078125
rlvr,Our company cut our health benefits and increased ,7,5,0.6179124116897583,0.8525390625
rlvr,Our company cut our health benefits and increased ,7,6,0.9380300045013428,0.7880859375
rlvr,Our company cut our health benefits and increased ,7,7,2.138822078704834,0.324951171875
rlvr,Our company cut our health benefits and increased ,7,8,0.3448868989944458,0.94091796875
rlvr,Our company cut our health benefits and increased ,7,9,1.6664118766784668,0.359130859375
rlvr,Our company cut our health benefits and increased ,7,10,1.6256954669952393,0.5634765625
rlvr,Our company cut our health benefits and increased ,7,11,1.3789433240890503,0.603515625
rlvr,Our company cut our health benefits and increased ,7,12,0.30159318447113037,0.94580078125
rlvr,Our company cut our health benefits and increased ,7,13,1.774490475654602,0.4501953125
rlvr,Our company cut our health benefits and increased ,7,14,2.72825288772583,0.09442138671875
rlvr,Our company cut our health benefits and increased ,7,15,2.6812267303466797,0.10308837890625
rlvr,Our company cut our health benefits and increased ,7,16,0.4255371689796448,0.92578125
rlvr,Our company cut our health benefits and increased ,7,17,2.2811245918273926,0.296142578125
rlvr,Our company cut our health benefits and increased ,7,18,1.67856764793396,0.432373046875
rlvr,Our company cut our health benefits and increased ,7,19,2.772249937057495,0.06390380859375
rlvr,Our company cut our health benefits and increased ,7,20,0.1828707754611969,0.9658203125
rlvr,Our company cut our health benefits and increased ,7,21,1.3995788097381592,0.5615234375
rlvr,Our company cut our health benefits and increased ,7,22,2.2268452644348145,0.25439453125
rlvr,Our company cut our health benefits and increased ,7,23,0.15926872193813324,0.97265625
rlvr,Our company cut our health benefits and increased ,7,24,2.6522059440612793,0.1627197265625
rlvr,Our company cut our health benefits and increased ,7,25,0.714512050151825,0.84130859375
rlvr,Our company cut our health benefits and increased ,7,26,0.56226646900177,0.87060546875
rlvr,Our company cut our health benefits and increased ,7,27,0.22549135982990265,0.96435546875
rlvr,Our company cut our health benefits and increased ,7,28,2.410414695739746,0.18505859375
rlvr,Our company cut our health benefits and increased ,7,29,1.2715754508972168,0.68603515625
rlvr,Our company cut our health benefits and increased ,7,30,1.6022611856460571,0.548828125
rlvr,Our company cut our health benefits and increased ,7,31,1.2087408304214478,0.7529296875
rlvr,Our company cut our health benefits and increased ,8,0,0.6367138624191284,0.78564453125
rlvr,Our company cut our health benefits and increased ,8,1,2.458202362060547,0.281494140625
rlvr,Our company cut our health benefits and increased ,8,2,0.05606282874941826,0.99365234375
rlvr,Our company cut our health benefits and increased ,8,3,2.0627171993255615,0.226806640625
rlvr,Our company cut our health benefits and increased ,8,4,0.48241910338401794,0.89404296875
rlvr,Our company cut our health benefits and increased ,8,5,0.1780443638563156,0.95751953125
rlvr,Our company cut our health benefits and increased ,8,6,0.3245013952255249,0.90087890625
rlvr,Our company cut our health benefits and increased ,8,7,0.37562087178230286,0.9326171875
rlvr,Our company cut our health benefits and increased ,8,8,1.8590344190597534,0.298583984375
rlvr,Our company cut our health benefits and increased ,8,9,1.9800997972488403,0.285888671875
rlvr,Our company cut our health benefits and increased ,8,10,2.724578380584717,0.11370849609375
rlvr,Our company cut our health benefits and increased ,8,11,0.37166500091552734,0.8994140625
rlvr,Our company cut our health benefits and increased ,8,12,0.031830061227083206,0.9951171875
rlvr,Our company cut our health benefits and increased ,8,13,0.3127909004688263,0.9345703125
rlvr,Our company cut our health benefits and increased ,8,14,0.06660368293523788,0.98876953125
rlvr,Our company cut our health benefits and increased ,8,15,2.70548677444458,0.12744140625
rlvr,Our company cut our health benefits and increased ,8,16,0.2378787398338318,0.9619140625
rlvr,Our company cut our health benefits and increased ,8,17,0.03601594269275665,0.99560546875
rlvr,Our company cut our health benefits and increased ,8,18,0.602092981338501,0.85791015625
rlvr,Our company cut our health benefits and increased ,8,19,1.866576910018921,0.322509765625
rlvr,Our company cut our health benefits and increased ,8,20,0.45189839601516724,0.91845703125
rlvr,Our company cut our health benefits and increased ,8,21,0.8915696144104004,0.798828125
rlvr,Our company cut our health benefits and increased ,8,22,0.23090305924415588,0.9560546875
rlvr,Our company cut our health benefits and increased ,8,23,0.7499264478683472,0.83837890625
rlvr,Our company cut our health benefits and increased ,8,24,0.12313173711299896,0.98095703125
rlvr,Our company cut our health benefits and increased ,8,25,1.1501495838165283,0.60009765625
rlvr,Our company cut our health benefits and increased ,8,26,0.9831470251083374,0.68408203125
rlvr,Our company cut our health benefits and increased ,8,27,1.7169294357299805,0.434326171875
rlvr,Our company cut our health benefits and increased ,8,28,1.1817095279693604,0.4775390625
rlvr,Our company cut our health benefits and increased ,8,29,2.1700475215911865,0.2861328125
rlvr,Our company cut our health benefits and increased ,8,30,2.7571301460266113,0.0799560546875
rlvr,Our company cut our health benefits and increased ,8,31,1.3795462846755981,0.62255859375
rlvr,Our company cut our health benefits and increased ,9,0,2.2104246616363525,0.21484375
rlvr,Our company cut our health benefits and increased ,9,1,0.576188325881958,0.87841796875
rlvr,Our company cut our health benefits and increased ,9,2,2.7725887298583984,0.0625
rlvr,Our company cut our health benefits and increased ,9,3,0.45053574442863464,0.87060546875
rlvr,Our company cut our health benefits and increased ,9,4,2.7725887298583984,0.0625
rlvr,Our company cut our health benefits and increased ,9,5,0.4365728497505188,0.8681640625
