site_id,family,layer,model_id,pair,prompt_type,idx
3878fa64f7a5,tulu,base,meta-llama/Llama-3.1-8B,man/woman,B,1
2c1ee2c33f8e,tulu,base,meta-llama/Llama-3.1-8B,man/woman,B,2
d574d011d9eb,tulu,base,meta-llama/Llama-3.1-8B,man/woman,AB,0
cc64f07eb316,tulu,base,meta-llama/Llama-3.1-8B,man/woman,AB,1
9cd8dd25f5df,tulu,base,meta-llama/Llama-3.1-8B,man/woman,AB,2
d7f407f56dd5,tulu,base,meta-llama/Llama-3.1-8B,human/animal,A,0
45cb72d46927,tulu,base,meta-llama/Llama-3.1-8B,human/animal,A,1
2948b3a204fc,tulu,base,meta-llama/Llama-3.1-8B,human/animal,A,2
ab8872dd2b76,tulu,base,meta-llama/Llama-3.1-8B,human/animal,B,0
9ae703a2d775,tulu,base,meta-llama/Llama-3.1-8B,human/animal,B,1
c44a0ee0341b,tulu,base,meta-llama/Llama-3.1-8B,human/animal,B,2
47a0aaac165d,tulu,base,meta-llama/Llama-3.1-8B,human/animal,AB,0
019c7c6fd051,tulu,base,meta-llama/Llama-3.1-8B,human/animal,AB,1
3ee99a124315,tulu,base,meta-llama/Llama-3.1-8B,human/animal,AB,2
b2862ce84ef3,tulu,base,meta-llama/Llama-3.1-8B,pleasure/pain,A,0
d929dba74db1,tulu,base,meta-llama/Llama-3.1-8B,pleasure/pain,A,1
4f9d849ee984,tulu,base,meta-llama/Llama-3.1-8B,pleasure/pain,A,2
c7703fd6b52f,tulu,base,meta-llama/Llama-3.1-8B,pleasure/pain,B,0
359dc9eac12f,tulu,base,meta-llama/Llama-3.1-8B,pleasure/pain,B,1
a32756d89fc0,tulu,base,meta-llama/Llama-3.1-8B,pleasure/pain,B,2
24aef0d0d6bd,tulu,base,meta-llama/Llama-3.1-8B,pleasure/pain,AB,0
f4bc0310c88f,tulu,base,meta-llama/Llama-3.1-8B,pleasure/pain,AB,1
bc9aba3d4b67,tulu,base,meta-llama/Llama-3.1-8B,pleasure/pain,AB,2
4466036acf48,tulu,base,meta-llama/Llama-3.1-8B,create/destroy,A,0
d5201618d562,tulu,base,meta-llama/Llama-3.1-8B,create/destroy,A,1
bf5bce454ac4,tulu,base,meta-llama/Llama-3.1-8B,create/destroy,A,2
01f510444055,tulu,base,meta-llama/Llama-3.1-8B,create/destroy,B,0
2b86b4f738e1,tulu,base,meta-llama/Llama-3.1-8B,create/destroy,B,1
1e7b694c8248,tulu,base,meta-llama/Llama-3.1-8B,create/destroy,B,2
4c39cfa6563b,tulu,base,meta-llama/Llama-3.1-8B,create/destroy,AB,0
f1cbbdfdc5ec,tulu,base,meta-llama/Llama-3.1-8B,create/destroy,AB,1
f025939784ca,tulu,base,meta-llama/Llama-3.1-8B,create/destroy,AB,2
c1b4755aea69,tulu,base,meta-llama/Llama-3.1-8B,free/captive,A,0
7d748b994889,tulu,base,meta-llama/Llama-3.1-8B,free/captive,A,1
c54e18e5f326,tulu,base,meta-llama/Llama-3.1-8B,free/captive,A,2
783ac13663ca,tulu,base,meta-llama/Llama-3.1-8B,free/captive,B,0
0dc5d6b8567f,tulu,base,meta-llama/Llama-3.1-8B,free/captive,B,1
9ebdcfc721f5,tulu,base,meta-llama/Llama-3.1-8B,free/captive,B,2
695b13956845,tulu,base,meta-llama/Llama-3.1-8B,free/captive,AB,0
b60a76b99295,tulu,base,meta-llama/Llama-3.1-8B,free/captive,AB,1
54ee699b6df1,tulu,base,meta-llama/Llama-3.1-8B,free/captive,AB,2
eb6478b608f1,tulu,base,meta-llama/Llama-3.1-8B,neutral,N,0
bb013849e89a,tulu,base,meta-llama/Llama-3.1-8B,neutral,N,1
3a30f1761814,tulu,base,meta-llama/Llama-3.1-8B,neutral,N,2
2b4652229393,tulu,base,meta-llama/Llama-3.1-8B,neutral,N,0
68e72fb5e9c5,tulu,base,meta-llama/Llama-3.1-8B,neutral,N,1
def183cf36a1,tulu,base,meta-llama/Llama-3.1-8B,neutral,N,2
0f2695b84ea4,tulu,base,meta-llama/Llama-3.1-8B,neutral,N,0
4c7952c10f71,tulu,base,meta-llama/Llama-3.1-8B,neutral,N,1
8813df3ddb99,tulu,base,meta-llama/Llama-3.1-8B,neutral,N,2
d04f60baab9e,tulu,base,meta-llama/Llama-3.1-8B,neutral,N,0
86ba15897f22,tulu,base,meta-llama/Llama-3.1-8B,neutral,N,1
3229818d67fd,tulu,base,meta-llama/Llama-3.1-8B,neutral,N,2
62cd286f8f76,tulu,base,meta-llama/Llama-3.1-8B,neutral,N,0
578d9a0b11ab,tulu,base,meta-llama/Llama-3.1-8B,neutral,N,1
f028cfd1cc84,tulu,base,meta-llama/Llama-3.1-8B,neutral,N,2
1fa79df18d02,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,love/hate,A,0
c121464ee2f7,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,love/hate,A,1
a0a7b74db230,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,love/hate,A,2
9f2a9eba216b,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,love/hate,B,0
5b94c13194f6,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,love/hate,B,1
57ad2a0fa58c,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,love/hate,B,2
8785e0973cfc,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,love/hate,AB,0
a2dfed929d82,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,love/hate,AB,1
b063f1dca68f,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,love/hate,AB,2
dbe8e9c4844e,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,trust/fear,A,0
5bb47124b378,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,trust/fear,A,1
e220a13f2bca,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,trust/fear,A,2
d18c6af21c14,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,trust/fear,B,0
79670e70c2cb,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,trust/fear,B,1
8984d5bbe3c6,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,trust/fear,B,2
3a4972ea77b5,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,trust/fear,AB,0
2fb3fcf5ea76,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,trust/fear,AB,1
454836fbd767,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,trust/fear,AB,2
d269f8996a48,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,beautiful/disgusting,A,0
2205f240c66a,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,beautiful/disgusting,A,1
2a922e94ae44,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,beautiful/disgusting,A,2
58531d345b2a,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,beautiful/disgusting,B,0
c2d60c4af84f,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,beautiful/disgusting,B,1
29606ba69cd4,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,beautiful/disgusting,B,2
ab386331a987,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,beautiful/disgusting,AB,0
af6d18ed40fa,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,beautiful/disgusting,AB,1
7c83c54b4597,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,beautiful/disgusting,AB,2
a82d5ed278bf,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,desire/disgust,A,0
401691a37de3,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,desire/disgust,A,1
206e71668486,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,desire/disgust,A,2
b560d27b4d60,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,desire/disgust,B,0
0e57d0714dde,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,desire/disgust,B,1
86ae97ec3495,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,desire/disgust,B,2
a989a15d8798,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,desire/disgust,AB,0
b77ff5574f66,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,desire/disgust,AB,1
1946c9520290,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,desire/disgust,AB,2
f90ad14998d8,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,obey/rebel,A,0
c5217970bc37,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,obey/rebel,A,1
1c60538c65ce,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,obey/rebel,A,2
48c5981722e7,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,obey/rebel,B,0
2e671bf6f0ed,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,obey/rebel,B,1
570d6514fc9c,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,obey/rebel,B,2
4c81068fe6f4,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,obey/rebel,AB,0
7f6da6e0c2a7,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,obey/rebel,AB,1
4b268a0f247f,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,obey/rebel,AB,2
c1d74101a71b,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,sacred/profane,A,0
728d074eef7e,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,sacred/profane,A,1
0a47b7175833,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,sacred/profane,A,2
abe8ab6f0dff,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,sacred/profane,B,0
ba27b03d3bde,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,sacred/profane,B,1
b237053a964a,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,sacred/profane,B,2
c0faec86eb5b,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,sacred/profane,AB,0
2af54d69d9c3,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,sacred/profane,AB,1
02f7657f140d,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,sacred/profane,AB,2
bc68b43c2ad7,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,man/woman,A,0
04ab6b269883,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,man/woman,A,1
7cfb4084d619,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,man/woman,A,2
56cda33bfe8b,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,man/woman,B,0
9684487c0170,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,man/woman,B,1
48ad1c09c518,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,man/woman,B,2
16dd67aa7812,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,man/woman,AB,0
d9eb82d14637,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,man/woman,AB,1
0eda77c204fb,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,man/woman,AB,2
c076b6f1e350,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,human/animal,A,0
e13d7daeeb79,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,human/animal,A,1
b459d949861c,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,human/animal,A,2
f2313ad03222,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,human/animal,B,0
1370a92e087f,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,human/animal,B,1
554974d38ca9,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,human/animal,B,2
389760154f75,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,human/animal,AB,0
7307982c7202,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,human/animal,AB,1
743804f7ce3c,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,human/animal,AB,2
ee0b8a72c290,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,pleasure/pain,A,0
69c1853ab96c,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,pleasure/pain,A,1
6ab59902e41c,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,pleasure/pain,A,2
d20b6a368fdb,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,pleasure/pain,B,0
f9ab0afc00a3,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,pleasure/pain,B,1
622ba972fd23,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,pleasure/pain,B,2
375718c88c9a,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,pleasure/pain,AB,0
243702259bab,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,pleasure/pain,AB,1
1c63703c45c3,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,pleasure/pain,AB,2
a92ecaebaebe,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,create/destroy,A,0
71b2f4c2e20d,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,create/destroy,A,1
07a949b91c3e,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,create/destroy,A,2
d6cf398701b6,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,create/destroy,B,0
d743618b19ea,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,create/destroy,B,1
f323d092890d,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,create/destroy,B,2
56d18e06e73e,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,create/destroy,AB,0
97b9787c708a,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,create/destroy,AB,1
01a60fe55e58,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,create/destroy,AB,2
ebaf354d5cdd,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,free/captive,A,0
b239352d2c43,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,free/captive,A,1
9b189e38ebe0,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,free/captive,A,2
d2122973242c,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,free/captive,B,0
6a731c25b550,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,free/captive,B,1
35e8aa8737b7,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,free/captive,B,2
e34227f86e85,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,free/captive,AB,0
d28e3626ef65,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,free/captive,AB,1
e287c4a6b57b,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,free/captive,AB,2
3a334ff44655,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,neutral,N,0
143de91a8325,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,neutral,N,1
8055ab931988,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,neutral,N,2
a50564ff4757,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,neutral,N,0
38ad27514f19,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,neutral,N,1
728bba0215c5,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,neutral,N,2
16a4ebf7b070,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,neutral,N,0
29f5d71a64d5,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,neutral,N,1
b7afa7783af3,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,neutral,N,2
6226c41b9e56,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,neutral,N,0
486589777654,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,neutral,N,1
4728803c6a7b,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,neutral,N,2
d8f62ee8622c,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,neutral,N,0
6e2fd88491ad,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,neutral,N,1
bdd6c1eebb0a,tulu,aligned,allenai/Llama-3.1-Tulu-3-8B-DPO,neutral,N,2
d95bf2272920,zephyr,base,mistralai/Mistral-7B-v0.1,love/hate,A,0
c361fda4c42c,zephyr,base,mistralai/Mistral-7B-v0.1,love/hate,A,1
d512b48414e2,zephyr,base,mistralai/Mistral-7B-v0.1,love/hate,A,2
6a589c15c3cc,zephyr,base,mistralai/Mistral-7B-v0.1,love/hate,B,0
bec33ef35c42,zephyr,base,mistralai/Mistral-7B-v0.1,love/hate,B,1
c5de8ce02da1,zephyr,base,mistralai/Mistral-7B-v0.1,love/hate,B,2
c39ecb10db1b,zephyr,base,mistralai/Mistral-7B-v0.1,love/hate,AB,0
d90c5418fc08,zephyr,base,mistralai/Mistral-7B-v0.1,love/hate,AB,1
0a36eb7cc988,zephyr,base,mistralai/Mistral-7B-v0.1,love/hate,AB,2
9fa079e7b508,zephyr,base,mistralai/Mistral-7B-v0.1,trust/fear,A,0
7f10baf3b8b2,zephyr,base,mistralai/Mistral-7B-v0.1,trust/fear,A,1
35eff7a6ca4e,zephyr,base,mistralai/Mistral-7B-v0.1,trust/fear,A,2
e445856ea6c2,zephyr,base,mistralai/Mistral-7B-v0.1,trust/fear,B,0
7d2cc50afa69,zephyr,base,mistralai/Mistral-7B-v0.1,trust/fear,B,1
2f234a3e529d,zephyr,base,mistralai/Mistral-7B-v0.1,trust/fear,B,2
ac98db236b89,zephyr,base,mistralai/Mistral-7B-v0.1,trust/fear,AB,0
8e1b91118f9a,zephyr,base,mistralai/Mistral-7B-v0.1,trust/fear,AB,1
773993b81659,zephyr,base,mistralai/Mistral-7B-v0.1,trust/fear,AB,2
49ec0305edf2,zephyr,base,mistralai/Mistral-7B-v0.1,beautiful/disgusting,A,0
bfbecce2db88,zephyr,base,mistralai/Mistral-7B-v0.1,beautiful/disgusting,A,1
55359b663dc7,zephyr,base,mistralai/Mistral-7B-v0.1,beautiful/disgusting,A,2
6ee16da67f3e,zephyr,base,mistralai/Mistral-7B-v0.1,beautiful/disgusting,B,0
6206b01300fd,zephyr,base,mistralai/Mistral-7B-v0.1,beautiful/disgusting,B,1
40b8807276c9,zephyr,base,mistralai/Mistral-7B-v0.1,beautiful/disgusting,B,2
677dc19bd25f,zephyr,base,mistralai/Mistral-7B-v0.1,beautiful/disgusting,AB,0
f6158330677f,zephyr,base,mistralai/Mistral-7B-v0.1,beautiful/disgusting,AB,1
564c96a3c295,zephyr,base,mistralai/Mistral-7B-v0.1,beautiful/disgusting,AB,2
30b13c43f1da,zephyr,base,mistralai/Mistral-7B-v0.1,desire/disgust,A,0
069dc464ec8d,zephyr,base,mistralai/Mistral-7B-v0.1,desire/disgust,A,1
06b1f83eb042,zephyr,base,mistralai/Mistral-7B-v0.1,desire/disgust,A,2
dafccd01842a,zephyr,base,mistralai/Mistral-7B-v0.1,desire/disgust,B,0
49862f6d01bb,zephyr,base,mistralai/Mistral-7B-v0.1,desire/disgust,B,1
57bbb17f39c3,zephyr,base,mistralai/Mistral-7B-v0.1,desire/disgust,B,2
024be1780d28,zephyr,base,mistralai/Mistral-7B-v0.1,desire/disgust,AB,0
82c4233d07c4,zephyr,base,mistralai/Mistral-7B-v0.1,desire/disgust,AB,1
69e8c28ac621,zephyr,base,mistralai/Mistral-7B-v0.1,desire/disgust,AB,2
2aa0910ce990,zephyr,base,mistralai/Mistral-7B-v0.1,obey/rebel,A,0
16b63330de98,zephyr,base,mistralai/Mistral-7B-v0.1,obey/rebel,A,1
5b211bbb3a97,zephyr,base,mistralai/Mistral-7B-v0.1,obey/rebel,A,2
446d76a59ab1,zephyr,base,mistralai/Mistral-7B-v0.1,obey/rebel,B,0
f61f6c79c734,zephyr,base,mistralai/Mistral-7B-v0.1,obey/rebel,B,1
bbfcced7e54d,zephyr,base,mistralai/Mistral-7B-v0.1,obey/rebel,B,2
6fafc572775f,zephyr,base,mistralai/Mistral-7B-v0.1,obey/rebel,AB,0
e8e44437d037,zephyr,base,mistralai/Mistral-7B-v0.1,obey/rebel,AB,1
f2d64fe200da,zephyr,base,mistralai/Mistral-7B-v0.1,obey/rebel,AB,2
3773ed4b9b92,zephyr,base,mistralai/Mistral-7B-v0.1,sacred/profane,A,0
09a343317322,zephyr,base,mistralai/Mistral-7B-v0.1,sacred/profane,A,1
9f7181300f2f,zephyr,base,mistralai/Mistral-7B-v0.1,sacred/profane,A,2
2d56415f9e6a,zephyr,base,mistralai/Mistral-7B-v0.1,sacred/profane,B,0
5c7dcaebd592,zephyr,base,mistralai/Mistral-7B-v0.1,sacred/profane,B,1
c25fd198a981,zephyr,base,mistralai/Mistral-7B-v0.1,sacred/profane,B,2
58e18e34e012,zephyr,base,mistralai/Mistral-7B-v0.1,sacred/profane,AB,0
bb2a5158594d,zephyr,base,mistralai/Mistral-7B-v0.1,sacred/profane,AB,1
d9698a8608e5,zephyr,base,mistralai/Mistral-7B-v0.1,sacred/profane,AB,2
f56be4ed1408,zephyr,base,mistralai/Mistral-7B-v0.1,man/woman,A,0
b8bf875f9d0d,zephyr,base,mistralai/Mistral-7B-v0.1,man/woman,A,1
14ede7e133e4,zephyr,base,mistralai/Mistral-7B-v0.1,man/woman,A,2
d3d7ee51ead9,zephyr,base,mistralai/Mistral-7B-v0.1,man/woman,B,0
1f45c8103119,zephyr,base,mistralai/Mistral-7B-v0.1,man/woman,B,1
f2fa8d960f8d,zephyr,base,mistralai/Mistral-7B-v0.1,man/woman,B,2
d5ef53a40300,zephyr,base,mistralai/Mistral-7B-v0.1,man/woman,AB,0
576f6f4cb865,zephyr,base,mistralai/Mistral-7B-v0.1,man/woman,AB,1
18e8aadd47a5,zephyr,base,mistralai/Mistral-7B-v0.1,man/woman,AB,2
b4b6aeb61e82,zephyr,base,mistralai/Mistral-7B-v0.1,human/animal,A,0
ab215cb6d6fc,zephyr,base,mistralai/Mistral-7B-v0.1,human/animal,A,1
83ed10d88862,zephyr,base,mistralai/Mistral-7B-v0.1,human/animal,A,2
bdf54fd8688c,zephyr,base,mistralai/Mistral-7B-v0.1,human/animal,B,0
aece1efe5122,zephyr,base,mistralai/Mistral-7B-v0.1,human/animal,B,1
bce358399d38,zephyr,base,mistralai/Mistral-7B-v0.1,human/animal,B,2
411bf1ef4fa1,zephyr,base,mistralai/Mistral-7B-v0.1,human/animal,AB,0
4fcd0b452602,zephyr,base,mistralai/Mistral-7B-v0.1,human/animal,AB,1
d2a2d9877c99,zephyr,base,mistralai/Mistral-7B-v0.1,human/animal,AB,2
94fe7475539a,zephyr,base,mistralai/Mistral-7B-v0.1,pleasure/pain,A,0
c33c50aaf384,zephyr,base,mistralai/Mistral-7B-v0.1,pleasure/pain,A,1
46ed60922b1d,zephyr,base,mistralai/Mistral-7B-v0.1,pleasure/pain,A,2
423278a89aea,zephyr,base,mistralai/Mistral-7B-v0.1,pleasure/pain,B,0
77490ad5e4b3,zephyr,base,mistralai/Mistral-7B-v0.1,pleasure/pain,B,1
2f6bbf6b32be,zephyr,base,mistralai/Mistral-7B-v0.1,pleasure/pain,B,2
fdabf6d6acc8,zephyr,base,mistralai/Mistral-7B-v0.1,pleasure/pain,AB,0
c59bb39eebfb,zephyr,base,mistralai/Mistral-7B-v0.1,pleasure/pain,AB,1
1d9ee19a950a,zephyr,base,mistralai/Mistral-7B-v0.1,pleasure/pain,AB,2
ce10bbe13b13,zephyr,base,mistralai/Mistral-7B-v0.1,create/destroy,A,0
782d84afad76,zephyr,base,mistralai/Mistral-7B-v0.1,create/destroy,A,1
559afd5ac873,zephyr,base,mistralai/Mistral-7B-v0.1,create/destroy,A,2
38670858527f,zephyr,base,mistralai/Mistral-7B-v0.1,create/destroy,B,0
38038cd6e988,zephyr,base,mistralai/Mistral-7B-v0.1,create/destroy,B,1
e05abb4760e6,zephyr,base,mistralai/Mistral-7B-v0.1,create/destroy,B,2
ecb2fb9812ce,zephyr,base,mistralai/Mistral-7B-v0.1,create/destroy,AB,0
6a8965e1a72c,zephyr,base,mistralai/Mistral-7B-v0.1,create/destroy,AB,1
16c2ef0ac786,zephyr,base,mistralai/Mistral-7B-v0.1,create/destroy,AB,2
0307f1d8b7f6,zephyr,base,mistralai/Mistral-7B-v0.1,free/captive,A,0
49703750fdf5,zephyr,base,mistralai/Mistral-7B-v0.1,free/captive,A,1
079a2242cf12,zephyr,base,mistralai/Mistral-7B-v0.1,free/captive,A,2
56ea3f7da390,zephyr,base,mistralai/Mistral-7B-v0.1,free/captive,B,0
00abf1ac5599,zephyr,base,mistralai/Mistral-7B-v0.1,free/captive,B,1
159a3c9919f6,zephyr,base,mistralai/Mistral-7B-v0.1,free/captive,B,2
ddd1f8eb9054,zephyr,base,mistralai/Mistral-7B-v0.1,free/captive,AB,0
8a75cc1a5f37,zephyr,base,mistralai/Mistral-7B-v0.1,free/captive,AB,1
7e3debdce102,zephyr,base,mistralai/Mistral-7B-v0.1,free/captive,AB,2
6165642aaeee,zephyr,base,mistralai/Mistral-7B-v0.1,neutral,N,0
dc8acf76202c,zephyr,base,mistralai/Mistral-7B-v0.1,neutral,N,1
480ba4893fa8,zephyr,base,mistralai/Mistral-7B-v0.1,neutral,N,2
2729fa096091,zephyr,base,mistralai/Mistral-7B-v0.1,neutral,N,0
ec587971113a,zephyr,base,mistralai/Mistral-7B-v0.1,neutral,N,1
e6f03c1f71a3,zephyr,base,mistralai/Mistral-7B-v0.1,neutral,N,2
52925084de63,zephyr,base,mistralai/Mistral-7B-v0.1,neutral,N,0
c7aebd27f26c,zephyr,base,mistralai/Mistral-7B-v0.1,neutral,N,1
5d8e40fcc4a9,zephyr,base,mistralai/Mistral-7B-v0.1,neutral,N,2
fb050568dfb7,zephyr,base,mistralai/Mistral-7B-v0.1,neutral,N,0
b88c697745cb,zephyr,base,mistralai/Mistral-7B-v0.1,neutral,N,1
c0aa6202bbb1,zephyr,base,mistralai/Mistral-7B-v0.1,neutral,N,2
e1eb312546fe,zephyr,base,mistralai/Mistral-7B-v0.1,neutral,N,0
041b3124ce94,zephyr,base,mistralai/Mistral-7B-v0.1,neutral,N,1
e95cb04dddf2,zephyr,base,mistralai/Mistral-7B-v0.1,neutral,N,2
1defecd3c16e,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,love/hate,A,0
a3b9e3861c3c,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,love/hate,A,1
8fe0631bb599,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,love/hate,A,2
c0085503fd2d,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,love/hate,B,0
3dce2ac0e586,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,love/hate,B,1
cbdbd7c2ba3d,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,love/hate,B,2
1a1f2f9d70e4,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,love/hate,AB,0
855917d5d06f,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,love/hate,AB,1
8a4900dc062a,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,love/hate,AB,2
