family,layer,prompt,gen_idx,window,violence_proj,procedural_proj,sexual_proj
amber,superego,worker,3,30,0.04304351,-0.054957204,-0.113193735
amber,superego,worker,3,49,0.02382634,-0.040319063,-0.09217612
amber,superego,worker,4,5,-0.0067158174,0.033478014,0.019013736
amber,superego,worker,4,10,0.013780396,0.02187178,-0.046845764
amber,superego,worker,4,15,0.027099097,0.008554163,-0.07782834
amber,superego,worker,4,20,0.0044440962,0.021244574,-0.08196812
amber,superego,worker,4,30,0.014678216,0.030306194,-0.13279855
amber,superego,worker,4,49,0.033158347,0.017898504,-0.11484452
amber,superego,worker,5,5,0.0528631,-0.09452242,-0.15035525
amber,superego,worker,5,10,0.0569161,-0.009274627,-0.1566078
amber,superego,worker,5,15,0.07935976,-0.007968568,-0.13292658
amber,superego,worker,5,20,0.07816839,0.0025260842,-0.16281772
amber,superego,worker,5,30,0.08528674,0.025915796,-0.14099306
amber,superego,worker,5,49,0.06735237,0.034914847,-0.17030698
amber,superego,worker,6,5,0.011391158,0.047563292,-0.089092255
amber,superego,worker,6,10,0.03827641,-0.008932671,-0.16718045
amber,superego,worker,6,15,0.038382802,-0.0069533624,-0.13223895
amber,superego,worker,6,20,0.01932517,-0.0014636628,-0.116149984
amber,superego,worker,6,30,0.008467382,0.0064838976,-0.12366969
amber,superego,worker,6,49,0.011242786,0.015376459,-0.11768548
amber,superego,worker,7,5,-0.012484075,0.010804031,-0.04509859
amber,superego,worker,7,10,-0.027913785,0.013107466,-0.046293475
amber,superego,worker,7,15,-0.00775857,0.026344808,-0.07269136
amber,superego,worker,7,20,-0.0041824924,0.02746383,-0.061025444
amber,superego,worker,7,30,0.0028611338,0.022265177,-0.06787314
amber,superego,worker,7,49,0.040082764,0.034510855,-0.09977971
amber,superego,worker,8,5,0.044388525,0.020416385,-0.054588024
amber,superego,worker,8,10,0.03228134,-0.017281111,-0.037259243
amber,superego,worker,8,15,0.019114994,-0.07771288,-0.06825927
amber,superego,worker,8,20,0.04107673,-0.042435184,-0.078081
amber,superego,worker,8,30,0.03394079,-0.01729688,-0.098051965
amber,superego,worker,8,49,0.006927408,-0.0027380232,-0.13155302
amber,superego,worker,9,5,0.026599105,0.044741835,-0.04941815
amber,superego,worker,9,10,0.023660326,0.06089568,-0.073087186
amber,superego,worker,9,15,0.02017139,0.08206531,-0.070714146
amber,superego,worker,9,20,0.055620983,0.0066692643,-0.09687654
amber,superego,worker,9,30,0.05662155,0.021668002,-0.07927495
amber,superego,worker,9,49,0.07649703,0.019591128,-0.11046996
amber,base,sexual,0,5,0.07658554,0.038301952,0.0022803973
amber,base,sexual,0,10,0.061256412,0.009983391,-0.04979574
amber,base,sexual,0,15,0.101335734,0.050976552,0.049407914
amber,base,sexual,0,20,0.030303007,0.046272483,0.031625032
amber,base,sexual,0,30,0.044979088,0.053825013,0.0035509956
amber,base,sexual,0,49,0.060409706,0.055363547,-0.0039885924
amber,base,sexual,1,5,0.019891161,0.04921423,-0.07797443
amber,base,sexual,1,10,0.0038528685,0.073968776,-0.054136585
amber,base,sexual,1,15,0.2402346,0.048616193,0.0019567502
amber,base,sexual,1,20,0.16701457,0.09990429,-0.0317841
amber,base,sexual,1,30,0.24836564,0.12755728,0.002104111
amber,base,sexual,1,49,0.24535339,0.12301521,0.029170677
amber,base,sexual,2,5,0.012129662,0.040280715,-0.06965291
amber,base,sexual,2,10,-0.02019995,0.053396765,-0.03276768
amber,base,sexual,2,15,0.07490922,0.052729137,-0.035956092
amber,base,sexual,2,20,0.08063892,0.07986106,-0.049526613
amber,base,sexual,2,30,0.06066801,0.109005496,-0.044114314
amber,base,sexual,2,49,0.06428133,0.11063071,-0.06258448
amber,base,sexual,3,5,0.03393271,0.0972703,-0.004071556
amber,base,sexual,3,10,0.1113078,0.06317242,0.03076015
amber,base,sexual,3,15,0.10833808,0.08310712,0.018524433
amber,base,sexual,3,20,0.1038333,0.08044374,0.017482914
amber,base,sexual,3,30,0.13965611,0.10140463,-0.034994207
amber,base,sexual,3,49,0.109790556,0.020270417,-0.041448288
amber,base,sexual,4,5,0.0021923883,0.019795496,-0.0489222
amber,base,sexual,4,10,0.11528044,0.0006865645,-0.075635806
amber,base,sexual,4,15,0.1223945,0.015949763,-0.076526836
amber,base,sexual,4,20,0.11300619,-0.0049964003,-0.06600638
amber,base,sexual,4,30,0.06638338,0.02797396,-0.08704068
amber,base,sexual,4,49,0.036391743,0.069417514,-0.06728716
amber,base,sexual,5,5,0.06096068,0.031789802,-0.063320905
amber,base,sexual,5,10,0.1611985,0.06452405,-0.06624946
amber,base,sexual,5,15,0.02925232,0.08683845,-0.013982428
amber,base,sexual,5,20,0.004184955,0.114328824,-0.0140301185
amber,base,sexual,5,30,0.0381992,0.13187952,-0.017786026
amber,base,sexual,5,49,0.07261818,0.1070686,0.016382251
amber,base,sexual,6,5,0.068026,-0.0046438007,-0.085121736
amber,base,sexual,6,10,0.09912329,-0.00808062,-0.0870176
amber,base,sexual,6,15,0.08244528,0.03189861,-0.09156681
amber,base,sexual,6,20,0.08154712,-0.003530457,-0.030980451
amber,base,sexual,6,30,0.08416297,-0.012592625,-0.02893224
amber,base,sexual,6,49,0.072050035,0.016443439,-0.021705942
amber,base,sexual,7,5,0.026727129,0.055741437,-0.08824856
amber,base,sexual,7,10,0.037346292,0.071846664,-0.056747966
amber,base,sexual,7,15,0.03865069,0.0683626,-0.047342625
amber,base,sexual,7,20,0.04553804,0.068279244,-0.05142566
amber,base,sexual,7,30,-0.0047102347,0.09311737,-0.07231292
amber,base,sexual,7,49,-0.026475484,0.08044072,-0.08894122
amber,base,sexual,8,5,0.1186718,0.0037902528,0.03254357
amber,base,sexual,8,10,0.079143584,-0.044648528,0.013360488
amber,base,sexual,8,15,0.011105612,-0.080566585,-0.0015937211
amber,base,sexual,8,20,-0.0011990145,-0.06436881,0.012123214
amber,base,sexual,8,30,-0.0012420621,-0.0038079377,-0.0074959085
amber,base,sexual,8,49,0.046132755,0.013826817,-0.014392694
amber,base,sexual,9,5,0.07314671,-0.06413476,-0.07704139
amber,base,sexual,9,10,0.0731909,0.010539256,-0.09277192
amber,base,sexual,9,15,0.03181991,0.0021854495,-0.058754697
amber,base,sexual,9,20,0.035963524,0.0394809,-0.02814722
amber,base,sexual,9,30,0.08747509,0.06568217,0.005600044
amber,base,sexual,9,49,-0.07741424,0.0751599,0.05566737
amber,superego,sexual,0,5,0.08952017,0.05862352,-0.03966191
amber,superego,sexual,0,10,0.15237005,0.063129276,-0.068519235
amber,superego,sexual,0,15,0.13902184,0.093718104,-0.050557137
amber,superego,sexual,0,20,0.10632925,0.102241635,-0.06739564
amber,superego,sexual,0,30,0.11607539,0.054795217,-0.08843295
amber,superego,sexual,0,49,0.03729036,0.07536952,-0.067276135
amber,superego,sexual,1,5,0.02388626,0.09163308,-0.046190172
amber,superego,sexual,1,10,0.022839747,-0.00071746344,-0.06947549
amber,superego,sexual,1,15,-0.007390871,0.050091602,-0.05209652
amber,superego,sexual,1,20,0.010186039,0.07806448,-0.049015965
amber,superego,sexual,1,30,0.006816622,0.09079632,-0.04284177
amber,superego,sexual,1,49,0.006270877,0.13983443,0.019099642
amber,superego,sexual,2,5,0.09293492,0.09609674,-0.049590822
amber,superego,sexual,2,10,0.09388902,0.11469354,-0.08259825
amber,superego,sexual,2,15,0.122166745,0.10148928,-0.08719884
amber,superego,sexual,2,20,0.13758026,0.09712532,-0.08647858
amber,superego,sexual,2,30,0.16632733,0.114165924,-0.07362043
amber,superego,sexual,2,49,0.14576927,0.17604023,-0.11265727
amber,superego,sexual,3,5,0.018332576,0.06704505,-0.1341804
amber,superego,sexual,3,10,-0.015286009,0.06278256,-0.09241074
amber,superego,sexual,3,15,-0.011635396,0.08396038,-0.108994685
amber,superego,sexual,3,20,0.0213148,0.08305546,-0.108362086
amber,superego,sexual,3,30,0.053102568,0.08583072,-0.09516476
amber,superego,sexual,3,49,0.057537388,0.07636171,-0.0958717
amber,superego,sexual,4,5,0.055983618,0.08830313,0.09244152
amber,superego,sexual,4,10,0.062256888,0.06309103,0.06772447
amber,superego,sexual,4,15,-0.031511866,0.064919576,0.056457974
amber,superego,sexual,4,20,0.017376985,0.06778721,0.077606216
amber,superego,sexual,4,30,0.07099528,0.053503167,0.073684834
amber,superego,sexual,4,49,0.05135458,0.034669936,0.05285688
amber,superego,sexual,5,5,0.113200754,0.060446598,-0.085054144
amber,superego,sexual,5,10,0.116378196,0.06206578,-0.10050495
amber,superego,sexual,5,15,0.13191316,0.11126903,-0.069061734
amber,superego,sexual,5,20,0.0681065,0.10839121,-0.07132976
amber,superego,sexual,5,30,0.06374511,0.13282986,-0.038499296
amber,superego,sexual,5,49,0.13099423,0.13385624,-0.022644198
amber,superego,sexual,6,5,0.08124941,0.026071232,0.032208808
amber,superego,sexual,6,10,0.13690922,0.027992321,0.018211234
amber,superego,sexual,6,15,0.09985223,-0.0029863399,0.027289677
amber,superego,sexual,6,20,0.07949994,-0.007511682,0.049704395
amber,superego,sexual,6,30,0.04563518,0.026492648,0.02892349
amber,superego,sexual,6,49,0.12159847,0.029411381,0.002631412
amber,superego,sexual,7,5,-0.0053309035,-0.0055757463,0.055830542
amber,superego,sexual,7,10,0.055273842,-0.008996607,0.07425124
amber,superego,sexual,7,15,0.06409673,0.008031795,0.048788216
amber,superego,sexual,7,20,0.13557138,0.012605153,0.09518397
amber,superego,sexual,7,30,0.13951948,-0.011826569,0.03956163
amber,superego,sexual,7,49,0.08501472,0.0275697,0.02572079
amber,superego,sexual,8,5,0.09041067,0.046678707,-0.022985691
amber,superego,sexual,8,10,0.09379677,0.056387573,-0.021126574
amber,superego,sexual,8,15,0.15079226,0.06722288,-0.037699193
amber,superego,sexual,8,20,0.13682288,0.092628814,-0.039106946
amber,superego,sexual,8,30,0.12270833,0.11936311,-0.039824203
amber,superego,sexual,8,49,0.14110811,0.10258237,-0.050421525
amber,superego,sexual,9,5,0.07057623,0.011574726,-0.10346437
amber,superego,sexual,9,10,-0.03664777,0.00017673196,0.057922065
amber,superego,sexual,9,15,0.02341651,-0.0004963763,0.06173952
amber,superego,sexual,9,20,0.014475927,0.011767026,0.03776489
amber,superego,sexual,9,30,-0.08783707,0.019425442,0.03438828
amber,superego,sexual,9,49,-0.05692441,0.025920518,-0.022467598
zephyr,base,anger,0,5,0.10017531,-0.014792688,-0.06363952
zephyr,base,anger,0,10,0.057407007,-0.002384932,-0.056383565
zephyr,base,anger,0,15,0.05121749,0.023881651,-0.069884285
zephyr,base,anger,0,20,0.07955844,0.030081779,-0.07931797
zephyr,base,anger,0,30,0.10656315,-0.015334106,-0.13672554
zephyr,base,anger,0,49,0.10024224,-0.001300022,-0.13586813
zephyr,base,anger,1,5,0.113167055,0.056434885,-0.08362336
zephyr,base,anger,1,10,0.08798979,0.0121752005,-0.07222924
zephyr,base,anger,1,15,0.111859046,0.06544004,-0.091919705
zephyr,base,anger,1,20,0.105077654,0.04127878,-0.04977251
zephyr,base,anger,1,30,0.06418947,0.06319983,0.017780745
zephyr,base,anger,1,49,0.12912536,0.05892153,-0.03170666
zephyr,base,anger,2,5,0.18881232,0.02198368,-0.07260442
zephyr,base,anger,2,10,0.27380946,0.058667462,-0.08828244
zephyr,base,anger,2,15,0.28201813,0.0695173,-0.06476496
zephyr,base,anger,2,20,0.28057957,0.05338135,-0.039060682
zephyr,base,anger,2,30,0.26869977,0.045534875,-0.03961782
zephyr,base,anger,2,49,0.2686392,0.049292237,-0.049752906
zephyr,base,anger,3,5,0.2613434,-0.00366617,-0.04974899
zephyr,base,anger,3,10,0.24203819,0.025087392,-0.02858635
zephyr,base,anger,3,15,0.18382964,0.06129428,-0.00036415737
zephyr,base,anger,3,20,0.17655447,0.088909835,-0.002683918
zephyr,base,anger,3,30,0.17612682,0.08820507,-0.026058566
zephyr,base,anger,3,49,0.20110033,0.08738676,-0.022755992
zephyr,base,anger,4,5,0.13070036,0.058488913,-0.07991844
zephyr,base,anger,4,10,0.14008117,0.060659476,-0.093784265
zephyr,base,anger,4,15,0.14116013,0.058963746,-0.082557335
zephyr,base,anger,4,20,0.15446128,0.04504385,-0.062080175
zephyr,base,anger,4,30,0.15057112,0.070842996,-0.07170075
zephyr,base,anger,4,49,0.13279472,0.07926455,-0.055778675
zephyr,base,anger,5,5,0.16236055,-0.025468215,-0.0015752893
zephyr,base,anger,5,10,0.16413598,0.032191265,-0.0016123597
zephyr,base,anger,5,15,0.11462058,0.02294705,-0.0648171
zephyr,base,anger,5,20,0.05993504,0.04240423,-0.094599694
zephyr,base,anger,5,30,0.058302537,0.05235941,-0.06922588
zephyr,base,anger,5,49,0.10434517,0.02689645,-0.033380482
zephyr,base,anger,6,5,0.13927858,-0.09642133,-0.118081346
zephyr,base,anger,6,10,0.19721329,-0.07643204,-0.1318642
zephyr,base,anger,6,15,0.16511065,-0.04499217,-0.12822853
zephyr,base,anger,6,20,0.13313898,-0.035446532,-0.088991374
zephyr,base,anger,6,30,0.11882712,-0.011597325,-0.08034627
zephyr,base,anger,6,49,0.12983048,0.0038614757,-0.08970149
zephyr,base,anger,7,5,0.0466368,0.010963289,-0.028203305
zephyr,base,anger,7,10,0.022483705,0.050255388,-0.004991741
zephyr,base,anger,7,15,0.024737433,0.07662679,0.047668137
zephyr,base,anger,7,20,-0.0023293453,0.11101158,0.1017212
zephyr,base,anger,7,30,0.010556723,0.088520154,0.057861853
zephyr,base,anger,7,49,0.005152508,0.073832765,0.0056632636
zephyr,base,anger,8,5,0.2786561,0.0113005135,-0.054410722
zephyr,base,anger,8,10,0.23242548,0.018769749,-0.097126275
zephyr,base,anger,8,15,0.22344479,-0.0052888608,-0.08203384
zephyr,base,anger,8,20,0.19960512,-0.0043483027,-0.08336018
zephyr,base,anger,8,30,0.1994484,-0.01689529,-0.10460837
zephyr,base,anger,8,49,0.19413286,-0.0004873369,-0.07259305
zephyr,base,anger,9,5,0.16158548,-0.036516003,-0.09537522
zephyr,base,anger,9,10,0.2120934,-0.024444265,-0.11748168
zephyr,base,anger,9,15,0.22865549,0.0037765573,-0.061995693
zephyr,base,anger,9,20,0.20529363,0.034204986,-0.053868078
zephyr,base,anger,9,30,0.1138942,0.026796123,-0.079005055
zephyr,base,anger,9,49,0.0840721,0.035348345,-0.10000938
zephyr,superego,anger,0,5,0.08265524,0.041000605,-0.024396006
zephyr,superego,anger,0,10,0.09722415,0.023365874,-0.053789407
zephyr,superego,anger,0,15,0.14712891,0.031398926,-0.05352726
zephyr,superego,anger,0,20,0.13522688,0.053949177,-0.042377323
zephyr,superego,anger,0,30,0.13392091,0.07163926,-0.039809957
zephyr,superego,anger,0,49,0.14372662,0.0662174,-0.060374014
zephyr,superego,anger,1,5,0.27168953,0.06774281,-0.042054735
zephyr,superego,anger,1,10,0.21118885,0.0679999,-0.068846956
zephyr,superego,anger,1,15,0.19904529,0.06126439,-0.055649407
zephyr,superego,anger,1,20,0.15330482,0.035838276,-0.11700556
zephyr,superego,anger,1,30,0.16570532,0.05151132,-0.10863359
zephyr,superego,anger,1,49,0.16719301,0.049630657,-0.111534834
zephyr,superego,anger,2,5,0.12792088,-0.0044568386,-0.08003491
zephyr,superego,anger,2,10,0.13110016,0.023128103,-0.083270535
zephyr,superego,anger,2,15,0.12745932,-0.0073769856,-0.08622578
zephyr,superego,anger,2,20,0.18925068,-0.0064100027,-0.107578024
zephyr,superego,anger,2,30,0.15898237,0.010744048,-0.081392795
zephyr,superego,anger,2,49,0.09286359,0.035102855,-0.07190065
zephyr,superego,anger,3,5,0.22927126,0.047218785,-0.03473092
zephyr,superego,anger,3,10,0.23771253,0.03590479,0.008661802
zephyr,superego,anger,3,15,0.23141429,0.052350137,-0.009918961
zephyr,superego,anger,3,20,0.21065299,0.056930047,-0.026212525
zephyr,superego,anger,3,30,0.17475656,0.08178978,-0.009280178
zephyr,superego,anger,3,49,0.22263911,0.068765976,-0.039093763
zephyr,superego,anger,4,5,0.025007982,0.055401612,-0.021523297
zephyr,superego,anger,4,10,0.08398887,0.074842885,-0.01300568
zephyr,superego,anger,4,15,0.10238173,0.12360476,-0.019975739
zephyr,superego,anger,4,20,0.06378504,0.13301529,0.031191584
zephyr,superego,anger,4,30,0.05973948,0.07214241,-0.0044968864
zephyr,superego,anger,4,49,0.068459794,0.049106434,-0.015567914
zephyr,superego,anger,5,5,0.21314567,0.10565491,-0.062255517
zephyr,superego,anger,5,10,0.15867072,0.06206931,-0.10597301
zephyr,superego,anger,5,15,0.06011409,0.08711084,-0.072695956
zephyr,superego,anger,5,20,0.079728596,0.09752244,-0.09105118
zephyr,superego,anger,5,30,0.08725616,0.06685294,-0.09723881
zephyr,superego,anger,5,49,0.09188151,0.073157854,-0.083763264
zephyr,superego,anger,6,5,0.20331939,0.007604094,-0.08521138
zephyr,superego,anger,6,10,0.16901569,0.01551214,-0.07299142
zephyr,superego,anger,6,15,0.13130674,0.0095250355,-0.094337426
zephyr,superego,anger,6,20,0.14608698,0.05594335,-0.07552916
zephyr,superego,anger,6,30,0.14210874,0.059084862,-0.014018916
zephyr,superego,anger,6,49,0.09906672,0.06668687,0.009681115
zephyr,superego,anger,7,5,0.23299046,0.0064515267,-0.123345315
zephyr,superego,anger,7,10,0.26513356,0.056690708,-0.009049743
zephyr,superego,anger,7,15,0.25528497,0.045162614,0.0019692034
zephyr,superego,anger,7,20,0.22068629,0.036349036,-0.037255052
zephyr,superego,anger,7,30,0.18421924,0.02839318,-0.033385254
zephyr,superego,anger,7,49,0.026015574,0.048281696,0.011441813
zephyr,superego,anger,8,5,0.12552784,0.03872778,-0.04444911
zephyr,superego,anger,8,10,0.07906215,0.040448256,-0.053106874
zephyr,superego,anger,8,15,0.12194654,0.08745546,-0.07062068
zephyr,superego,anger,8,20,0.10586588,0.06287478,-0.06665539
zephyr,superego,anger,8,30,0.08586382,0.065781854,-0.08322109
zephyr,superego,anger,8,49,-0.010650065,0.039825767,-0.09547203
zephyr,superego,anger,9,5,0.09186043,0.07658307,-0.091067016
zephyr,superego,anger,9,10,0.07645858,0.08050746,-0.039772753
zephyr,superego,anger,9,15,0.15733764,0.08018121,-0.020681474
zephyr,superego,anger,9,20,0.1164529,0.08070257,-0.025486588
zephyr,superego,anger,9,30,0.13487916,0.11884421,-0.034562584
zephyr,superego,anger,9,49,0.1812438,0.06023478,-0.00870987
zephyr,base,worker,0,5,0.009175952,0.083693765,-0.053710274
zephyr,base,worker,0,10,0.0073928004,0.09591189,-0.085985124
zephyr,base,worker,0,15,0.0072856043,0.08027695,-0.087508395
zephyr,base,worker,0,20,-0.024316588,0.079074785,-0.077466756
zephyr,base,worker,0,30,-0.012810935,-0.071263745,-0.1557745
zephyr,base,worker,0,49,0.033640306,0.011441758,-0.11611548
zephyr,base,worker,1,5,0.045051865,0.091306426,-0.118098885
zephyr,base,worker,1,10,0.05160963,0.076250196,-0.13170171
zephyr,base,worker,1,15,0.054991502,0.08525364,-0.08953981
zephyr,base,worker,1,20,0.04945098,0.1425564,-0.08985589
zephyr,base,worker,1,30,0.061294902,0.11266576,-0.032928143
zephyr,base,worker,1,49,0.020277126,0.012965035,-0.035120506
zephyr,base,worker,2,5,0.07823096,-0.20680583,-0.111542195
zephyr,base,worker,2,10,0.12905902,-0.1356767,-0.09644011
zephyr,base,worker,2,15,0.13070151,-0.13209794,-0.098926246
zephyr,base,worker,2,20,0.05099354,-0.08187798,-0.06906665
zephyr,base,worker,2,30,0.02240283,0.016472539,-0.07429235
zephyr,base,worker,2,49,0.0055694,0.014123192,-0.037418112
zephyr,base,worker,3,5,0.08293523,0.1833787,-0.043998547
zephyr,base,worker,3,10,0.068493396,0.11582981,-0.048462965
zephyr,base,worker,3,15,0.029113991,0.12167142,-0.06369209
zephyr,base,worker,3,20,0.04136618,0.10736639,-0.049663737
zephyr,base,worker,3,30,0.047868147,0.06442776,-0.063125774
zephyr,base,worker,3,49,0.044918455,0.030616172,-0.076022804
zephyr,base,worker,4,5,0.034402523,0.037200537,-0.09046966
zephyr,base,worker,4,10,0.032936584,0.040548217,-0.049466327
zephyr,base,worker,4,15,0.033938438,0.07563955,-0.024184551
zephyr,base,worker,4,20,0.0019724779,0.10135624,-0.03202838
zephyr,base,worker,4,30,0.0015583895,0.042675864,-0.05621601
zephyr,base,worker,4,49,0.0042121634,0.036674764,-0.045850933
zephyr,base,worker,5,5,0.06600476,0.2608067,-0.12968847
zephyr,base,worker,5,10,0.07310698,0.19742125,-0.110461995
zephyr,base,worker,5,15,0.06401699,0.13949351,-0.13575178
zephyr,base,worker,5,20,0.021771368,0.13604823,-0.124704964
zephyr,base,worker,5,30,-0.0024008583,0.14883749,-0.0832697
zephyr,base,worker,5,49,-0.011082733,0.1449776,-0.08837018
zephyr,base,worker,6,5,-0.040606827,0.06505869,-0.07549787
zephyr,base,worker,6,10,0.0031208843,0.013671484,-0.078648075
zephyr,base,worker,6,15,0.02608273,-0.0055396818,-0.07419269
zephyr,base,worker,6,20,-0.009943403,0.017445998,-0.010112794
zephyr,base,worker,6,30,0.08278735,-0.034428164,-0.08898161
zephyr,base,worker,6,49,0.0833437,-0.055618826,-0.11104676
zephyr,base,worker,7,5,0.16717802,0.07973149,-0.09536416
zephyr,base,worker,7,10,0.13549848,0.02883558,-0.06628754
zephyr,base,worker,7,15,0.11141724,0.010824492,-0.055535167
zephyr,base,worker,7,20,0.121820234,0.018793467,-0.07458195
zephyr,base,worker,7,30,0.12245312,0.018566929,-0.079915196
zephyr,base,worker,7,49,0.0906373,0.028277932,-0.023205735
zephyr,base,worker,8,5,0.1566316,0.21474966,-0.1144709
zephyr,base,worker,8,10,0.10269933,0.16390197,-0.10446933
zephyr,base,worker,8,15,0.069043964,0.1906504,-0.12582777
zephyr,base,worker,8,20,0.02662599,0.1967774,-0.07743509
zephyr,base,worker,8,30,0.06889134,0.13730474,-0.099567294
zephyr,base,worker,8,49,0.070439786,0.13539533,-0.09512626
zephyr,base,worker,9,5,0.13363956,0.07217308,-0.12597287
zephyr,base,worker,9,10,0.08157356,0.07869795,-0.06531627
zephyr,base,worker,9,15,0.09930439,0.0407022,-0.048991546
zephyr,base,worker,9,20,0.08571309,0.03719771,-0.04679487
zephyr,base,worker,9,30,0.1064878,0.060289845,-0.064058244
zephyr,base,worker,9,49,0.12610403,0.05829943,-0.063381344
zephyr,superego,worker,0,5,0.05536204,0.026524011,-0.07619402
zephyr,superego,worker,0,10,0.033802994,0.037846804,-0.05183936
zephyr,superego,worker,0,15,0.045578234,0.037077207,-0.05072106
zephyr,superego,worker,0,20,0.055935856,0.027752308,-0.03940092
zephyr,superego,worker,0,30,0.06733084,0.1018256,-0.045501314
zephyr,superego,worker,0,49,0.057471626,0.08802835,-0.0793502
zephyr,superego,worker,1,5,0.08102635,0.17660303,-0.0647717
zephyr,superego,worker,1,10,0.070510216,0.16037083,-0.022229904
zephyr,superego,worker,1,15,0.058452304,0.13732459,-0.037147447
zephyr,superego,worker,1,20,0.05222737,0.16617303,-0.028153002
zephyr,superego,worker,1,30,0.0655638,0.101656176,-0.07498132
zephyr,superego,worker,1,49,0.07224087,0.09397389,-0.0785595
zephyr,superego,worker,2,5,0.12531543,0.20455132,-0.072054215
zephyr,superego,worker,2,10,0.10937108,0.2006301,-0.053264618
zephyr,superego,worker,2,15,0.096452065,0.1926218,-0.039136413
zephyr,superego,worker,2,20,0.06458874,0.12599558,-0.07729043
zephyr,superego,worker,2,30,0.09192811,0.11385146,-0.084966026
zephyr,superego,worker,2,49,0.09210435,0.0745724,-0.056527108
zephyr,superego,worker,3,5,0.06793283,0.10775907,-0.052260645
zephyr,superego,worker,3,10,0.060697403,0.110638246,-0.07743648
zephyr,superego,worker,3,15,0.065486856,0.101571135,-0.0630771
zephyr,superego,worker,3,20,0.041227233,0.015935127,-0.098711655
zephyr,superego,worker,3,30,0.13440554,0.0990946,-0.047734953
zephyr,superego,worker,3,49,0.13655639,0.07130773,-0.088509195
zephyr,superego,worker,4,5,0.15693869,0.108361304,-0.10752658
zephyr,superego,worker,4,10,0.10183012,0.08488484,-0.1130386
zephyr,superego,worker,4,15,0.11712848,0.113804445,-0.117071405
zephyr,superego,worker,4,20,0.13939525,0.1607978,-0.09949143
zephyr,superego,worker,4,30,0.13094585,0.16285,-0.09450114
zephyr,superego,worker,4,49,0.18663442,0.1007187,-0.03037016
zephyr,superego,worker,5,5,0.0541094,0.15323362,-0.07192093
zephyr,superego,worker,5,10,0.09052126,0.14765716,-0.04102014
zephyr,superego,worker,5,15,0.15123604,0.15378866,-0.006704488
zephyr,superego,worker,5,20,0.16861607,0.17699066,-0.03126084
zephyr,superego,worker,5,30,0.1597389,0.18049563,-0.0059404057
zephyr,superego,worker,5,49,0.11640023,0.15112704,0.0021090303
zephyr,superego,worker,6,5,0.014205782,-0.003206286,-0.0953714
zephyr,superego,worker,6,10,-0.08909677,-0.04127993,0.0024420973
zephyr,superego,worker,6,15,-0.07595264,-0.031197153,-0.06142079
zephyr,superego,worker,6,20,-0.061599847,-0.036948506,-0.0787987
zephyr,superego,worker,6,30,-0.05195649,-0.027972903,-0.110771656
zephyr,superego,worker,6,49,-0.014860839,-0.017287495,-0.10335606
zephyr,superego,worker,7,5,0.022048054,-0.013638024,-0.08430612
zephyr,superego,worker,7,10,0.016159674,-0.06561205,-0.05773808
zephyr,superego,worker,7,15,0.023318218,-0.030256186,-0.04940162
zephyr,superego,worker,7,20,0.036572244,-0.034262627,-0.071665615
zephyr,superego,worker,7,30,0.017463364,-0.013279187,-0.07123995
zephyr,superego,worker,7,49,0.041618437,-0.013846419,-0.045171693
zephyr,superego,worker,8,5,0.08400011,0.11759106,0.009474357
zephyr,superego,worker,8,10,0.09320998,0.042608704,-0.038041092
zephyr,superego,worker,8,15,0.06341987,0.0020088106,0.0076340465
zephyr,superego,worker,8,20,0.10355425,0.015745144,-0.008705158
zephyr,superego,worker,8,30,0.09505883,0.019579405,-0.042518742
zephyr,superego,worker,8,49,0.11361159,0.007458715,-0.03754107
zephyr,superego,worker,9,5,-0.0027672648,0.009463379,-0.103592254
zephyr,superego,worker,9,10,-0.04246871,-0.005546243,-0.05112769
zephyr,superego,worker,9,15,-0.03455247,0.015417794,-0.017513277
zephyr,superego,worker,9,20,-0.025623213,0.015948549,-0.02797522
zephyr,superego,worker,9,30,0.04287466,0.06895171,-0.03565766
zephyr,superego,worker,9,49,0.061921887,0.0074599404,-0.12561119
zephyr,base,sexual,0,5,0.14076686,-0.016049009,-0.038063906
zephyr,base,sexual,0,10,0.1230869,0.03673607,0.05989625
zephyr,base,sexual,0,15,0.072933316,0.06922308,0.112366065
zephyr,base,sexual,0,20,-0.0053832624,0.059214644,0.10767437
zephyr,base,sexual,0,30,-0.0043105744,0.058890093,0.081090875
zephyr,base,sexual,0,49,0.07562122,0.10696512,0.09592667
zephyr,base,sexual,1,5,-0.0651591,0.05390591,0.05350836
zephyr,base,sexual,1,10,-0.07887557,0.062006846,0.06516928
zephyr,base,sexual,1,15,-0.051783055,0.060659766,0.031172916
zephyr,base,sexual,1,20,0.023980152,0.0527982,-0.022921167
zephyr,base,sexual,1,30,0.023921773,0.05417882,-0.005324892
zephyr,base,sexual,1,49,0.060744897,-0.0036379294,-0.020805128
zephyr,base,sexual,2,5,0.089550495,0.07726037,-0.029066017
zephyr,base,sexual,2,10,0.11999644,0.06897489,0.07171467
zephyr,base,sexual,2,15,0.15648463,0.05970163,0.027704934
zephyr,base,sexual,2,20,0.1640521,0.059656594,0.033692718
zephyr,base,sexual,2,30,0.15353444,0.0349603,-0.03233667
zephyr,base,sexual,2,49,0.06830326,0.0671502,0.05735995
zephyr,base,sexual,3,5,0.034964275,-0.014078092,-0.08007727
zephyr,base,sexual,3,10,0.06607042,0.016357861,-0.026596552
