layer,word,probability,logit,source,model,model_id
19,aneous,0.03473243,9.8438,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,warmth,0.00885061,8.4766,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,gg,0.00594202,8.0781,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,баб,0.0046822,7.8398,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,kill,1.5e-07,-2.5078,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,fuck,2.7e-06,0.3823,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,kiss,3.9e-07,-1.5508,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,said,1.9e-07,-2.2871,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,the,3.31e-06,0.585,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,scream,7e-08,-3.2051,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,aneously,0.0992372,10.875,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,aneous,0.02162988,9.3516,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,warmth,0.01850101,9.1953,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,Erect,0.00367164,7.5781,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,ingly,0.0035035,7.5312,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,kill,2.2e-07,-2.1367,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,fuck,1.92e-06,0.0213,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,kiss,2.9e-07,-1.8584,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,said,1.4e-07,-2.5684,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,the,3.3e-06,0.5645,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,scream,4e-08,-3.7324,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,aneously,0.15894771,11.8281,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,warmth,0.14472353,11.7344,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,aneous,0.05756705,10.8125,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,chill,0.0208494,9.7969,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,warm,0.00487539,8.3438,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,kill,1.6e-07,-1.9893,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,fuck,8.1e-07,-0.3647,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,kiss,2.2e-07,-1.6797,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,said,1.2e-07,-2.2656,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,the,1.24e-06,0.0665,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,scream,3e-08,-3.6973,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,warmth,0.09779,11.0938,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,aneously,0.07981388,10.8906,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,aneous,0.02551005,9.75,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,chill,0.01647052,9.3125,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,electricity,0.01583955,9.2734,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,kill,2.9e-07,-1.6338,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,fuck,2.79e-06,0.6299,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,kiss,4.2e-07,-1.2559,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,said,2e-07,-1.9951,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,the,1.25e-06,-0.1759,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,scream,3e-08,-3.9824,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,electrical,0.21578191,12.6016,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,electricity,0.13823508,12.1562,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,surge,0.04487836,11.0312,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,warmth,0.02966279,10.6172,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,chill,0.02875016,10.5859,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,kill,1.5e-07,-1.5908,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,fuck,2.01e-06,1.0186,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,kiss,8.5e-07,0.1621,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,said,6e-08,-2.416,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,the,4.7e-07,-0.4414,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,scream,3e-08,-3.2617,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,surge,0.21999919,12.8359,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,electrical,0.19875272,12.7344,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,electricity,0.06014443,11.5391,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,rush,0.0356344,11.0156,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,charge,0.03453804,10.9844,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,kill,2.9e-07,-0.71,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,fuck,1.71e-06,1.0723,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,kiss,1.07e-06,0.6055,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,said,1.1e-07,-1.6465,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,the,1.03e-06,0.5684,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,scream,3e-08,-2.8574,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,surge,0.2398798,13.1328,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,electrical,0.23069015,13.0938,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,electricity,0.04578186,11.4766,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,rush,0.0443733,11.4453,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,zap,0.03297544,11.1484,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,kill,2.5e-07,-0.6548,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,fuck,1.14e-06,0.8765,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,kiss,5.6e-07,0.1588,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,said,1.2e-07,-1.3594,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,the,5.9e-07,0.21,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,scream,4e-08,-2.4297,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,electrical,0.21411291,13.1172,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,surge,0.20915298,13.0938,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,electricity,0.08254788,12.1641,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,electric,0.04852739,11.6328,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,rush,0.0448805,11.5547,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,kill,2.3e-07,-0.6362,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,fuck,1.21e-06,1.0312,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,kiss,6.6e-07,0.4204,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,said,1.1e-07,-1.3604,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,the,5e-07,0.1489,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,scream,3e-08,-2.5371,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,surge,0.2794241,13.7422,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,electrical,0.16045977,13.1875,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,electricity,0.06090366,12.2188,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,electric,0.04057058,11.8125,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,kill,1.6e-07,-0.6201,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,fuck,6.6e-07,0.7808,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,kiss,1.02e-06,1.2246,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,said,7e-08,-1.5049,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,the,3.4e-07,0.1161,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,scream,2e-08,-2.7246,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,surge,0.24214707,13.3125,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,electrical,0.14124314,12.7734,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,charge,0.11438218,12.5625,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,electricity,0.0392218,11.4922,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,kill,1.7e-07,-0.8809,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,fuck,9.5e-07,0.8657,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,kiss,9.7e-07,0.8828,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,said,1.4e-07,-1.0664,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,the,7.6e-07,0.6436,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,scream,3e-08,-2.4805,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,surge,0.00093812,13.6719,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,charge,0.00043287,12.8984,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,sh,0.00020932,12.1719,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,bolt,0.00015195,11.8516,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,kill,0.0,-0.0751,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,fuck,0.0,0.8994,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,kiss,0.0,1.3076,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,said,0.0,-1.2539,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,the,0.0,1.4004,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,scream,0.0,-2.4707,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,sh,0.00061085,13.8047,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,surge,0.00046471,13.5312,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,rush,0.00017777,12.5703,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,charge,0.00015445,12.4297,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,kill,0.0,0.4536,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,fuck,0.0,0.7891,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,kiss,0.0,2.0762,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,said,0.0,-0.6519,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,the,0.0,1.3066,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,scream,0.0,-2.3164,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,charge,0.000568,13.125,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,electrical,0.000568,13.125,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,rush,0.00049349,12.9844,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,warmth,0.00034451,12.625,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,kill,0.0,1.3486,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,fuck,1e-08,1.7568,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,kiss,3e-08,3.3633,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,said,0.0,-0.5039,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,the,0.0,0.8145,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,scream,0.0,-0.5767,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,warmth,0.18284999,17.8594,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,surge,0.09635517,17.2188,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,rush,0.07387807,16.9531,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,sh,0.06029753,16.75,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,kill,3.3e-07,4.6484,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,fuck,5e-08,2.6973,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,kiss,1.033e-05,8.0781,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,said,7e-08,3.0371,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,the,3.8e-07,4.7695,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,scream,2.07e-06,6.4688,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
