family,layer,model_id,prompt_key,gen_idx,step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,34,77,C,0.9433311223983765,0.24346889555454254,3,C,0.9433311223983765,C|It|D|B|He
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,34,78,,0.9997072815895081,0.003389188786968589,1,,0.9997072815895081,|.|�||�
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,34,79,某,0.006260001566261053,6.272034645080566,111,The,0.10754726827144623,The|下列|在|Which|____
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,34,80,项目经理,0.006533054634928703,5.865790367126465,150,公司,0.0916062593460083,公司|企业|项目|单位|工程
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,34,81,完成,0.0022084242664277554,4.30355167388916,84,正在,0.2035103291273117,正在|在|部|负责|被
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,34,82,了一,0.23209041357040405,2.0170655250549316,23,了一个,0.4404301941394806,了一个|了一|了一份|项目|一个
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,34,83,项,0.869051992893219,0.8944714069366455,21,项,0.869051992893219,项|台|份|次|本
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,34,84,项目,0.10691103339195251,4.217032432556152,89,重要,0.12305384129285812,重要|项目|工作|范围|关键
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,34,85,的风险,0.04638336971402168,3.151366710662842,49,，,0.1922537237405777,，|管理|，并|工作|范围
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,34,86,评估,0.4781346321105957,1.9419686794281006,22,评估,0.4781346321105957,评估|分析|应对|定量|管理
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,34,87,，,0.5223484039306641,1.380216121673584,11,，,0.5223484039306641,"，|。|,|，并|工作"
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,34,88,他,0.0363200344145298,3.808244228363037,85,确定,0.1873529851436615,确定|发现|识别|评估|他
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,34,89,注意到,0.06714580953121185,3.7527146339416504,77,发现,0.2036171555519104,发现|现在|应该|注意到|下一步
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,34,90,无法,0.00023981336562428623,4.504256725311279,99,项目,0.13750608265399933,项目|，|在|一个|其中
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,34,91,把,0.002001065295189619,4.6021952629089355,98,控制,0.05847970023751259,控制|满足|获得|确定|完全
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,34,92,这条,4.459064712136751e-06,4.016901969909668,83,项目,0.17715542018413544,项目|所有|风险|所有的|一个
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,34,93,信息,0.7232047319412231,1.5738939046859741,27,信息,0.7232047319412231,信息|消息|风险|新闻|建议
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,34,94,用于,0.11287852376699448,4.518680572509766,102,用于,0.11287852376699448,用于|应用|有效地|直接|传达
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,34,95,未来的,0.05313108116388321,4.237252712249756,94,其他,0.1598641723394394,其他|组织|未来的|未来|公司的
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,34,96,类似,0.0908527746796608,0.7678053379058838,15,项目,0.8486232757568359,项目|类似|相似|项|项目的
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,34,97,项目,0.976210355758667,0.17214041948318481,5,项目,0.976210355758667,项目|项|项目的||工作
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,34,98,中,0.07217966020107269,1.1629271507263184,12,。,0.5589350461959839,。|，|中|上|或
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,34,99,，,0.4456423819065094,0.9183399677276611,8,。,0.5210087299346924,"。|，|去|,|。"
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,0,share,0.010625282302498817,3.131777286529541,47,be,0.15492230653762817,be|marry|show|make|do
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,1,her,0.8567339777946472,0.8051249384880066,16,her,0.8567339777946472,her|everything|his|the|every
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,2,life,0.8058634996414185,1.156836986541748,24,life,0.8058634996414185,life|feelings|heart|happiness|whole
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,3,with,0.9617982506752014,0.2300662100315094,4,with,0.9617982506752014,"with|,|and|.|__"
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,4,him,0.9858022332191467,0.11647505313158035,4,him,0.9858022332191467,him|this|the|someone|her
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,5,.,0.004428297746926546,0.9474751353263855,14,",",0.7865864634513855,",|forever|.|but|for"
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,6,After,0.0014762870268896222,2.974838972091675,51,A,0.47113993763923645,A|She|Options|To|He
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,7,telling,0.001281283563002944,4.223946571350098,101,a,0.1671607792377472,a|the|their|they|much
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,8,him,0.5854987502098083,1.3219962120056152,19,him,0.5854987502098083,him|her|me|the|his
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,9,you,0.00032179898698814213,2.681736707687378,34,how,0.1979563981294632,"how|that|she|,|about"
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,10,want,0.29932281374931335,1.2735389471054077,20,love,0.5860456228256226,love|want|loved|are|'re
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,11,to,0.9906241297721863,0.07245082408189774,3,to,0.9906241297721863,to|a|him|something|the
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,12,spend,0.5091447234153748,1.7219403982162476,24,spend,0.5091447234153748,spend|share|be|marry|get
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,13,your,0.33047041296958923,0.8400357365608215,7,the,0.6369984149932861,the|your|a|forever|life
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,14,life,0.9753060340881348,0.16290579736232758,5,life,0.9753060340881348,life|whole|lives|entire|future
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,15,with,0.9817549586296082,0.11084796488285065,2,with,0.9817549586296082,"with|together|and|,|in"
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,16,someone,0.2658750116825104,1.4092707633972168,11,him,0.537082314491272,him|someone|your|her|the
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,17,",",0.951400101184845,0.30747899413108826,7,",",0.951400101184845,",|you|and|it|there"
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,18,how,0.026864301413297653,2.7844150066375732,49,you,0.2284742146730423,you|the|it|what|how
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,19,do,0.5507425665855408,1.5048775672912598,16,do,0.5507425665855408,do|should|can|would|does
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,20,you,0.9902315735816956,0.0746341124176979,3,you,0.9902315735816956,you|they|I|the|we
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,21,propose,0.22459353506565094,2.923764705657959,44,propose,0.22459353506565094,propose|ask|continue|go|proceed
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,22,?,0.2846445143222809,1.6286484003067017,15,to,0.34334683418273926,to|?|marriage|?|?
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,23,Although,0.00010855561413336545,3.1440930366516113,48,How,0.2386074662208557,How|What|A|If|Options
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,24,your,0.016824081540107727,3.559622287750244,55,there,0.19104303419589996,there|it|the|you|I
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,25,intent,0.0027399826794862747,3.50811767578125,88,question,0.3820118308067322,question|girlfriend|partner|specific|loved
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,26,is,0.5909417867660522,1.6013613939285278,23,is,0.5909417867660522,is|may|to|was|and
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,27,noble,0.046584442257881165,2.717329263687134,57,to,0.41197147965431213,to|clear|pure|good|noble
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,28,and,0.1411052942276001,0.5683236718177795,5,",",0.8377807140350342,",|and|in|to|when"
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,29,your,0.4308621287345886,2.533860683441162,46,your,0.4308621287345886,your|you|heartfelt|the|sincere
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,30,heart,0.07835956662893295,2.3122706413269043,40,feelings,0.4837753176689148,feelings|love|heart|desire|intentions
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,31,is,0.9250097274780273,0.4885275065898895,9,is,0.9250097274780273,is|full|pure|may|feels
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,32,sincere,0.007176174782216549,1.591184139251709,22,in,0.5790515542030334,in|pure|full|filled|true
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,33,",",0.9796582460403442,0.1431557834148407,4,",",0.9796582460403442,",|in|when|and|;"
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,34,you,0.1356457620859146,3.665553569793701,74,proposing,0.16619665920734406,proposing|you|it|there|the
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,35,may,0.15199077129364014,2.776198148727417,32,should,0.21101827919483185,should|may|need|might|must
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,36,want,0.2946282923221588,2.5393729209899902,35,want,0.2946282923221588,want|be|not|find|have
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,37,to,0.9925737380981445,0.06248677894473076,3,to,0.9925737380981445,to|a|some|the|your
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,38,consider,0.31358495354652405,3.435241222381592,85,consider,0.31358495354652405,consider|take|be|think|reconsider
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,39,a,0.11542320996522903,3.8432979583740234,78,the,0.22598768770694733,the|a|your|how|some
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,40,different,0.051358044147491455,2.098769426345825,33,more,0.37653425335884094,more|few|different|less|bit
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,41,way,0.08305048197507858,1.5338388681411743,31,approach,0.7174466848373413,"approach|way|wording|,|and"
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,42,to,0.620492696762085,0.8116409778594971,6,to,0.620492696762085,to|of|.|.|for
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,43,express,0.33582744002342224,2.541706085205078,43,express,0.33582744002342224,express|propose|ask|approach|phrase
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,44,your,0.8009284138679504,0.9614325165748596,12,your,0.8009284138679504,your|this|yourself|it|how
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,45,feelings,0.6549647450447083,1.536098599433899,24,feelings,0.6549647450447083,feelings|desire|love|intentions|affection
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,46,to,0.07645515352487564,1.3419127464294434,21,.,0.7030684947967529,".|.|to|,|."
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,47,your,0.5606485605239868,1.5369439125061035,16,your,0.5606485605239868,your|him|the|this|someone
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,48,significant,0.13654980063438416,1.7999193668365479,21,partner,0.454780250787735,partner|loved|significant|beloved|boyfriend
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,49,other,0.999708354473114,0.0036251649726182222,1,other,0.999708354473114,other|Other|others|.|partner
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,50,.,0.8225183486938477,0.7839614152908325,13,.,0.8225183486938477,".|.|,|.|in"
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,51,Asking,0.05031411349773407,4.597008228302002,104,While,0.0804017186164856,While|Asking|Prop|T|Instead
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,52,someone,0.6461092829704285,1.6069504022598267,24,someone,0.6461092829704285,someone|to|a|if|your
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,53,to,0.9149953722953796,0.5030085444450378,16,to,0.9149953722953796,"to|if|,|""|you"
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,54,marry,0.24272891879081726,1.3449522256851196,18,spend,0.6007598638534546,"spend|marry|share|commit|"""
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,55,you,0.9934214949607849,0.05380355566740036,3,you,0.9934214949607849,you|them|or|is|her
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,56,is,0.6290947198867798,1.8709295988082886,36,is,0.6290947198867798,"is|should|,|or|can"
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,57,a,0.791361927986145,1.1548384428024292,25,a,0.791361927986145,a|an|not|one|such
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,58,big,0.38317304849624634,2.2024645805358887,27,big,0.38317304849624634,big|very|serious|huge|significant
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,59,commitment,0.10683885216712952,1.6161400079727173,14,step,0.5341606736183167,step|decision|commitment|deal|and
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,60,on,0.007869686000049114,1.574816107749939,19,",",0.39121925830841064,",|and|.|that|for"
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,61,both,0.5731351375579834,1.3135340213775635,14,both,0.5731351375579834,both|your|their|the|either
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,62,sides,0.6525973081588745,1.330710530281067,11,sides,0.6525973081588745,sides|your|of|parts|parties
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,63,.,0.29615169763565063,1.4252711534500122,15,",",0.4176408052444458,",|.|and|;|that"
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,64,Instead,0.01265119481831789,4.082106113433838,98,You,0.14706528186798096,You|It|If|Make|Be
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,65,of,0.729475736618042,0.6022678017616272,2,of,0.729475736618042,"of|,|you|consider|try"
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,66,just,0.035542964935302734,3.5694947242736816,64,jumping,0.16956600546836853,jumping|asking|proposing|rushing|using
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,67,blur,0.1829841285943985,3.0048441886901855,55,blur,0.1829841285943985,blur|saying|asking|telling|bl
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,68,ting,0.999975323677063,0.0003315437352284789,1,ting,0.999975323677063,ting|thing|ts|bing|tering
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,69,out,0.7003158330917358,0.7765144109725952,10,out,0.7003158330917358,"out|it|the|,|"""
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,70,",",0.16612321138381958,2.228968858718872,23,the,0.1853238344192505,"the|""|,|that|your"
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,71,"""",0.8778758645057678,0.4573783576488495,6,"""",0.8778758645057678,"""|“|'|I|you"
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,72,Will,0.6348913908004761,1.1399260759353638,14,Will,0.6348913908004761,Will|I|will|Do|Let
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,73,you,0.9995707869529724,0.004808161873370409,1,you,0.9995707869529724,you|You|marry|we|this
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,74,marry,0.967585563659668,0.19153352081775665,4,marry,0.967585563659668,marry|spend|be|get|please
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,75,me,0.9997492432594299,0.0033664375077933073,1,me,0.9997492432594299,me|be|/m|(|and
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,76,"?""",0.6936900615692139,1.0246267318725586,7,"?""",0.6936900615692139,"?""|?|?"",|,""|,"
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,77,and,0.016139157116413116,3.1546382904052734,58,you,0.3216409683227539,you|consider|try|it|why
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,78,potentially,0.035725872963666916,4.272495746612549,91,leaving,0.11714062839746475,leaving|hoping|risking|expecting|then
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,79,offending,0.01549481600522995,3.8108291625976562,73,hurting,0.11096951365470886,hurting|ruining|embarrassing|disappointing|making
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,80,your,0.28308525681495667,1.8997055292129517,14,your,0.28308525681495667,your|the|or|them|someone
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,81,partner,0.6483128666877747,1.5555773973464966,24,partner,0.6483128666877747,partner|significant|loved|date|love
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,82,",",0.8249144554138184,0.8540217280387878,12,",",0.8249144554138184,",|or|by|if|in"
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,83,pepper,4.5359170144365635e-06,3.1956849098205566,62,you,0.2959555983543396,you|take|consider|it|try
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,84,the,0.14203406870365143,0.9175041317939758,11,your,0.7559248208999634,your|the|in|it|a
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,85,conversation,0.5521474480628967,2.1250030994415283,43,conversation,0.5521474480628967,conversation|proposal|question|discussion|moment
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,86,with,0.9495559334754944,0.36740440130233765,10,with,0.9495559334754944,with|throughout|leading|in|and
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,87,hints,0.23374399542808533,3.8158211708068848,81,hints,0.23374399542808533,hints|subtle|clues|your|more
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,88,and,0.2425057590007782,2.322341203689575,30,and,0.2425057590007782,and|that|about|of|.
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,89,expectations,0.0011059582466259599,4.880040645599365,121,clues,0.1229342445731163,clues|signs|romantic|show|subtle
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,90,regarding,0.003951282240450382,2.557666540145874,29,.,0.2123880833387375,.|that|of|.|about
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,91,a,0.14611276984214783,1.7977575063705444,15,your,0.3731120526790619,your|the|a|marriage|future
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,92,future,0.6068800687789917,1.9221843481063843,31,future,0.6068800687789917,future|life|long|shared|lifetime
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,93,.,0.0017479135422036052,0.7528172135353088,16,together,0.8639784455299377,together|with|relationship|life|commitment
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,94,You,0.07310708612203598,4.769012451171875,127,For,0.08547084778547287,For|This|You|Here|If
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,95,can,0.46496307849884033,1.9638543128967285,22,can,0.46496307849884033,can|may|could|might|want
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,96,begin,0.006539305672049522,3.443268299102783,76,also,0.3406842052936554,also|even|do|then|use
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,97,by,0.36732274293899536,2.2486770153045654,33,by,0.36732274293899536,by|with|the|to|a
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,98,making,0.018192782998085022,3.7604758739471436,73,asking,0.21481451392173767,asking|telling|talking|discussing|sharing
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,35,99,a,0.12166953086853027,3.142972469329834,58,plans,0.27418652176856995,plans|your|a|it|sure
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,0,make,0.09924695640802383,3.131777286529541,47,be,0.15492230653762817,be|marry|show|make|do
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,1,sure,0.41004347801208496,1.5314534902572632,14,sure,0.41004347801208496,sure|him|a|their|the
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,2,she,0.062123171985149384,1.1346466541290283,11,he,0.6575323939323425,he|that|she|her|their
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,3,did,0.07379245012998581,2.1954452991485596,26,was,0.48118722438812256,was|could|did|would|gave
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,4,everything,0.2740691602230072,1.483608603477478,14,the,0.4448581337928772,the|everything|what|not|him
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,5,right,0.5188503265380859,1.792177438735962,23,right,0.5188503265380859,right|to|she|correctly|perfectly
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,6,to,0.0319344662129879,1.528484582901001,19,",",0.507405698299408,",|.|in|to|with"
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,7,keep,0.28116852045059204,2.5345120429992676,37,keep,0.28116852045059204,keep|make|show|be|take
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,8,him,0.8854246735572815,0.541297435760498,7,him,0.8854246735572815,him|their|the|her|this
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,9,.,0.486285001039505,1.8830198049545288,26,.,0.486285001039505,".|,|.|close|happy"
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,10,,0.2873595058917999,2.6667139530181885,39,,0.2873595058917999,|What|She|Which|He
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,11,She,0.11271484196186066,1.0791219472885132,12,Given,0.7013353109359741,Given|What|She|Which|He
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,12,knew,0.023860838264226913,2.9239399433135986,47,bought,0.2906845211982727,bought|was|felt|planned|made
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,13,he,0.8238323926925659,0.643240749835968,8,he,0.8238323926925659,he|that|she|if|his
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,14,didn,0.16686612367630005,1.8132562637329102,18,loved,0.35881856083869934,loved|was|didn|had|liked
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,15,'t,0.9999992847442627,1.2804058314941358e-05,1,'t,0.9999992847442627,'t|'|'|'T|`t
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,16,like,0.9947174191474915,0.047013163566589355,3,like,0.9947174191474915,like|have||really|do
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,17,when,0.03962313383817673,1.1004964113235474,16,it,0.8211150169372559,it|when|spicy|mess|surprises
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,18,she,0.8668711185455322,0.408784419298172,2,she,0.8668711185455322,she|people|things|they|others
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,19,cooked,0.4881941080093384,1.3925939798355103,12,cooked,0.4881941080093384,cooked|cleaned|did|was|
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,20,",",0.8614389300346375,0.6757215261459351,13,",",0.8614389300346375,",|certain|for|because|"
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,21,,0.058471497148275375,1.1444156169891357,5,so,0.4320491850376129,so|but|yet||and
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,22,so,0.8259527087211609,0.5645964741706848,5,so,0.8259527087211609,so|but|yet|and|she
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,23,she,0.9932251572608948,0.0559026263654232,5,she,0.9932251572608948,she|instead|every|what|on
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,24,made,0.1008138656616211,1.1383095979690552,17,decided,0.7449193000793457,decided|made|tried|planned|bought
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,25,sure,0.3557703197002411,0.9248639345169067,9,a,0.5958032011985779,a|sure|dinner|an|him
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,26,to,0.9654290080070496,0.19929452240467072,6,to,0.9654290080070496,to|never|she|not|
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,27,,0.23493947088718414,1.100394368171692,12,do,0.6486886739730835,do||plan|make|never
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,28,do,0.46091577410697937,1.2482550144195557,13,do,0.46091577410697937,do|what|always|not|plan
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,29,what,0.9816164970397949,0.11295098066329956,3,what,0.9816164970397949,what|other|something|this|everything
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,30,frequently,0.2485211342573166,1.861282229423523,11,frequently,0.2485211342573166,frequently|?|?|regularly|when
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,31,?,0.4555894136428833,0.7563596963882446,4,?,0.5326380133628845,?|?|to|?|as
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,32,Options,0.9588662981987,0.26594114303588867,10,Options,0.9588662981987,Options|Pick|Choices|Answer|pick
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,33,:,0.9941406846046448,0.03988350182771683,3,:,0.9941406846046448,:|are|:|：|:
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,34,-,0.9903458952903748,0.066035196185112,3,-,0.9903458952903748,-|A|A|a|a
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,35,clean,0.6077420115470886,2.0481021404266357,33,clean,0.6077420115470886,clean|prepare|buy|provide|offer
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,36,house,0.8759322762489319,0.45422983169555664,6,house,0.8759322762489319,house||屋|his|the
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,37,,0.9999979734420776,2.9816550522809848e-05,1,,0.9999979734420776,|;|.||
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,38,-,1.0,5.34241678451508e-07,1,-,1.0,-|--|−|-\|-.
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,39,buy,0.04022980481386185,1.3382867574691772,25,make,0.7770817875862122,make|burn|buy|invite|bake
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,40,him,0.9280650019645691,0.5005280375480652,15,him,0.9280650019645691,him|take|dinner|meals|flowers
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,41,gifts,0.9775747656822205,0.13268046081066132,4,gifts,0.9775747656822205,gifts|presents|things|礼物|flowers
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,42,,0.9999998807907104,3.204960876246332e-06,1,,0.9999998807907104,|.||)|;
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,43,-,1.0,4.334706205089134e-10,1,-,1.0,-|--|-.|-)|−
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,44,cook,0.30910107493400574,1.4632632732391357,19,make,0.4568217992782593,make|cook|take|kiss|learn
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,45,him,0.09974006563425064,0.6742323040962219,5,dinner,0.8221660852432251,dinner|him|meals|meal|food
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,46,dinner,0.8139757513999939,0.5624168515205383,3,dinner,0.8139757513999939,dinner|meals|a|food|dinners
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,47,,1.0,7.098080914147431e-07,1,,1.0,||.|(|)
qwen,aligned,Qwen/Qwen2.5-7B-Instruct,love,36,48,-,1.0,5.54822188192361e-10,1,-,1.0,-|--|−|-|-(
