,text,word_count
1527,"Dreamed about a weird wedding ritual: helping in the wedding, attending to the bride. I watch a woman come out into the waves, at the beach, bringing arm full's of blood: menstrual blood to be washed in the sea as a ritual for the wedding. It was a very strange dream with lots of people, dark rooms, low ceilings, lots of activity, people doing tasks all around me and preparing. [This dream was very powerful, vivid and still fresh a year later: I am in a dark, stone walled, low ceiling building or structure: very old, very medieval or primitive. There are many rooms that are like mazes, opening up into other rooms, and solemn people milling about everywhere. There are mostly women, in fact I don't remember seeing any men in the dream at all but I know there was a marriage ceremony going on. Next scene is at the beach, watching this woman with long white skirts enter the water with arm loads of menstrual blood. Her skirts get wet, they look heavy; it is overcast outside and I feel like it's on European soil, England isles or Ireland. I think of the wet, dampness of the dream and the solemn ceremony that must be done for the preparation or consummation of the marriage.]",216
25200,"8 S I was dreaming about respiratory measurements on the lungs. The problem that was bothering me was how the rate of respiration can go up and yet the minute volume of the air used actually goes down. I was dreaming about a graph the instructor had on the board this morning, where work done by lungs was a function of elasticity and air resistance. The dream is entirely day residue. Respiration is being presented as a new subject in physiology, and I'm having a lot of trouble in understanding the concept of this rate of increase in breathing, but decrease in actual functional volume. ",105
21033,"I'm walking on a desert plaim near the sea. There's someone else there explaining the Nazca lines, which are close by. Each figure has a nane and is a figure in mythology. The hummingbird is the leader of the gods and is fierce and warlike. He used to demand human sacrifice, back in ancient times. We are there only because he permits it. Hummingbird is showing us various features of the site. I rememner him saying ""This is my door,"" about a landscape feature. There were others. I feel awe and dread at being his guest. Then I am shown a large rectangular opening in a rock or concrete wall that leads out to the sea. Waves are crashing in. Sea and sky are very blue. There are birds nesting in the trees along the shoreline. As the waves come in, a blanket of foam covers the trees and nests so the white doves seem to be standing in snow. ""This is my window.""",164
17953,"At the Union Station in Washington the author James Joyce, stands by a booth. He is a fairly tall and rather slender man well dressed in dark clothes. He wears glasses. My 2 companions (identities unknown) know Joyce personally, and the 3 greet each other as very good friends. I remain in the background, and hope they won't notice me, as I feel like a stranger to all of them as long as they are so evidently old chronies. However, Joyce steps forward and shakes my hand. I surmise that he is selling autographed copied of his book, and ask someone whether this surmise is a fact. I am told yes, and that the price is $3.50 for an autographed copy of a book that ordinarily sells for $2.50. I decide not to buy one. ",135
1824,"188. The best part of the dream was finding jewelry in the ocean. I'm staying at a place with a little beach. I run my hands through the water and pick up jewelry. Some of it is mine. I think my jewelry box fell in the ocean so I become frantic to find my earrings. I go to my room and empty my pockets, then go back. The tide has gone out so I can see the sand under the water. Some people have thrown a canvas out over the beach and set up a table. The house in this dream is a beautiful spacious one. I have my own apartment in an upper floor. Kyle lives there too. I think I must be dreaming. The people who own the house want to sell it to me along with the furniture. ",141
31,"030 I seem to be the leader of a small group of young people. An odd looking fellow walks past us and makes some sort of remark. A few moments later four or five bandits approach us and blaze away with pistols. I yell ""No!"" But I am shot in the face. It is a mortal wound, and yet I do not die. Instead, I feel a huge hollow gash where the left side of my face has been blown away. I am on a wooden raft in a lake. A huge black man and I are fighting. We each have 190ong bamboo fishing poles. His idea is to snag me with a hook. We use the poles as if we were adept Tai Chi push-sword players. We are both extremely good at directing and slipping touches. Then, without trying, I land a blow to his head and he tumbles into the water. He has lost ungracefully in front of a small group of people that have gathered on the banks to watch. Later on I ask his whereabouts, as he is the father of a ..... ",187
2441,"I'd been invited to exhibit some work at an outdoor group exhibition in another country. The man who invited me was a friend of my_father who was in marketing but in the dream he's an artist. The exhibition was set along a rural track - perhaps in a park on farmland. Huge billboards have been constructed containing photographic prints and some hold light-boxes. There are also some interior space-like constructions. There are many other exhibitors this place is huge, and there are hundreds of people here to see it. The people seem to be driving along the track past the exhibits. I'm not sure which country we're in - maybe somewhere in eastern europe. The man who invited me has work up here - his work is large conceptual photographs of rural or industrial scenes - quite banal, for example like a shot of a grass verge next to a motorway. He has many pieces on display - I only have a few. But apparently there is a man who wants to meet me to discuss my work. This guy is waiting for me with his wife and children - and apparently (so I'm told) he is ""one of the only people alive today who is 90% mexican"". I drive the other guys car down the track to the other end of the exhibition. The car is attached to a large, high trailer - like a cage - containing 20 or 30 pictures in frames. It's a very bumpy ride, but when I get there the guy tells me he wants to come to my_country to see my work.",269
22335,"I am in a small room in the hospital with three doctors. The last one who comes in is supposed to examine the second one. She takes out her stethoscope and as she reaches around the second doctor's arm, she looks at me and mouths, Who is this? Still laughing with them, I look at the second doctor's name tag, but I can't remember the name. I go down the hall into an office alone. I am looking up Angie's phrase ""who dat"" on the computer. Suddenly I have a frightening feeling. The clock in the room is very loud and the ticking suddenly unnerves me. I realize I am in an office in Houston at St. Street.",118
21448,"I was with a boy, but we had to get him to school or something. I remember going through the neighborhood with him. I saw other kids with fake smiles waiting for their school bus. There was a woman that was like the boss or mom. I just remember Joe telling me that he would give the boy extra potato salad on his place. Then I saw my own self eating off the plate with the extra salad. My spirit apparently loves potatoes. Sigh. lol THen it moved into the next scene, where this male and female same female was questioning about me being pregnant. I just replied, ""I am suppose to be infertile. They told me I was infertile."" I am guessing I am pregnant?",126
3416,"357. * High * I know there was a lot more before this dream. I cannot remember where or exactly where I was flying to, but I was with a random group of people and our plane crashes. We all manage to have parachutes and inflatable rafts. We drift on shore to some island. We were all greeted by the people that live there. You can tell who is rich and who is poor. They are kind to us. We play a game of darts on a drum in order to keep our boats, but they would have let us stay. We were somewhere off the coast of India. I felt like I was pregnant in this dream. I was with a tall skinny boy and a collection of strange people. I fell asleep and had a dream, in this one of multiple things. One was having sex with a girl. There is more. It might come back to me. ",160
26541,"I dreamt that these guys in my high school got in a fight and I had to break them up. I also dreamt that there was this guy who had little abilities to do certain things, like he was a robot. He was trying to overcome this so he wanted to do something he wasn't told. He ran after me with a bucket of water and held it over my head, demonstrating how he could dump it on me. Another time, we were running down the freeway at the rate cars drive, it was very much like we were driving but we weren't.",103
1128,"(534) Man, where are the days going? They're just moving by. Before I know it, I'm going to be graduating, and I'm going to be kind of sad about leaving this place. Well, no, I'll be sad about leaving my tech school because I'm enjoying it here so much, but I'll be so happy to leave ______. I might stay in this place if I find a job or an internship around here. I kind of like this apartment complex. But anyway, that's beside the point. This morning I was having little dreams that I was naked in here and I was walking around and that I had my door open and Jill's parents were cooking some food out in the kitchen. Jill came in here, she was wearing all black, which she never does, and she came in here and she started digging through my stuff in the closet. And she said she was, she didn't say it, but I had the notion that she was looking for something of hers, and she was digging and digging through a couple piles of stuff, and then she left. And I decided okay, it was time to get dressed, and I got dressed, and she came back and she started digging through stuff on my desk. And I was pretty upset, but I didn't say anything. Then I looked on my wall, and I realized that I only had three pictures and there were maybe 20 that Jill had in here. And I don't know, that was just crazy. And I dreamt that I had a little ______ from Astrid, that she sent me, and I was going to write to her and tell her thank you. And that's about it.",290
25201,"7 S I dreamed we were in this large building, and we were prisoners of the Germans or something. It was during the war. We had to finish these paintings. We're doing these paintings on these large canvases behind a curtain so that when anyone came in they couldn't see anything except a curtain there. We were prisoners of the Germans, and the paintings were these propaganda type paintings. The curtain was there so that nobody would know that we were there. There was an attack on the building, and there was an explosion. Playing dead in the rubbish. I recognized one of the guys that came in. He was one of my friends. I got up and I was rescued. ",121
21976,"Cecilia and I checked into a super hanky Taiwanese casino. She was super pumped about playing a strange paper roulette, but as she was laying out the pieces, I realized that the croupier was Gul Dukat. I hoped he wouldn't recognize me since I had been a helm officer on the Enterprise. I think he did after Cecilia told him we were from Alaska. Regardless, she had spread her chips do thin that even though she got a hit it was still a loss. Afterward, I couldn't find my way back to the room, and I had a feeling she was going to be abducted.",105
25835,"I have a dream that my friends and I were getting ready for the frosh/soph ball. We had all taken forever to get ready but we looked really nice. We went out to eat at really fancy restaurant and I remember our waiter had a really big head. Food took forever and we thought we were going to be late, so we didn't finish our meal. We were just in time for the ball, and I remember the dance floor was huge. Like the ballroom in that movie/cartoon Anastasia. Everybody looks so elegant and the music was really loud we couldn't even hear what each other was saying. I saw two other girls wearing this exact same dress as me, and was really upset. I eventually got over because I was having so much fun. The dance seemed to be over as soon as it had begun all of our friends were still awake and ready to party some more, so we all went to the beach. Somebody had brought a portable television so we're able to watch movies at the beach. I remember we were watching a lot of Disney movies. ",192
16868,"I was sitting on a bench having a conversation with my best friend wwho had recently moved forward to the Light. She was telling me that she had crossed over and it was the most beautiful place. She also told me it was time for me to stop lamentations and get on with the business of my physical earthly existence. She kept repeating a phrase to me---""you ought to see "" I told her thanks for visiting and that I will when the time is right and I, too, am called home. I remember feeling wonderful sitting there beside her and so happy to see her.",106
8988,"""Two Horses"" I am moving, as if moving the whole house; pick it up…put it down. I realize that, accidentally, there are two horses in one of the rooms in the house. One is smokey colored and one is dark brown. When I open the door I see they have escaped and I am worried about them. Bruce and I go looking for them. Then I am taking a break by myself. It's really beautiful; I think I am at a place like red rocks. Christy is there with her best friend. They are very loving towards each other and that is cool but I feel awkward being by myself. I'm embarrassed that someone might see me by myself. I snip an end from the drawstring of my pants to give to Christy, it's a gesture. It's called a button….a"" gotcha button"". She was very sweet to me about this and came over to talk. She was kind and genuine.",160
22500,"There are visitors on the campus of MSU, going from department to department, seeing different demonstrations. Each dept is offering a specialized attraction. The visitors are in suits. They look formal, business-like. I am rehearsing for a show on the Kibby stage, preparing for the theatre demonstration. We dance on the stage--back steps, flowing costumes, skirts streaming red, purple, blue. I can see the visitors walking across the lawn, as if in my mind, & wonder if we will be in make-up & ready in time. I am sitting in the green rm, recalling all the shows from my past that brought me to this rm. I think about going to the bathrm to dress as I always did; then think, my body is fine, & decide to change there with the others. We are ready. The audience is arriving.",140
22054,Went to New York and met Matts new girlfriend. She was super tall and blonde and hairy. She pulled up her skirt and reached into he panties and grabbed a piece of long hair hanging down into vag area. The hair had something on the tip. Overall she seemed really nice and cool. I think we were at a light gathering at matts house. We started in a parking lot I believe driving and walked past a playground. On way back we said goodbye and all of sudden I was in convertible holding like 8 bros including for sure max water stone. They were all drunk so I had to drive. Ran into convenience store to find bathroom and it was hella hard to find. Once inside a bunch of guys in semi circle arranged stalls. Place was filthy. Got to one stall and peed. Then I felt I could orgasm so I almost started masturbating in the stall but didn't finish. ,162
27197,"I appear to have been in the National Guard of Ohio. I was witnessing the trial of three of my best friends (in real life) who were convicted of some crime worthy of capital punishment. In the next scene my friends are all lined up before a large firing squad and are about to be executed. The officer in charge gives the commands, ""Ready, aim -- "" and just then I cry that some enemy has attacked Toledo and that all the guardsmen must hurry to its defense. The officer stops the execution and hurries off with his firing squad. I feel very much pleased at the clever ruse I have succeeded in and am just puzzling over a way to escape the area when I awake.",127
22058,First dream I think I murdered someone. Don't know why. Geoff Goldblum was frying pizza and was suspicious. Another dream Gaby and Nate were there. I think all these dreams took place in the same structure. A weird house parties were happening. We were cutting three different pizzas into bites. Sitting on ground. Another dream I was fucking Ariell Jills friend. It was really hot. I remember taking her outside the house to a place that kinda of like Drakes halls and ripping her clothes off and sucking her tit. Another dream I was playing third or left field at nicasio and Zander was up. Another I was having pizza at Allison Scarborough's. She wasn't there. The weirdest dreams were when I turned into a cat to go undercover on other cats? Remember walking up to two black cats really slowly. Then one ran to some book with colors a human was holding. ,153
24244,"I don't recall who was with me, but I was walking in the snow on the outskirts of a city. I reached a place where there had been a lake, but there was no longer. There was an island formed but no water around it, much like something I saw on Top Gear last week. I ignored this and walked to my right, where there was a small shelter - possibly an igloo? It was the entrance of a secret hideout for some kind of organization. When I woke up I thought it was the psyjic order from Skyrim. I think Frank was with me.",105
26900,"This is a part of a longer dream. The first part that I remember concerns swimming in the ocean. I do not remember getting wet, but I was struggling against the waves to get to shore. I came to a shallow place, but still had to fight my way along. I remember thinking that this was significant and I must not forget the dream. I finally got ashore. Next I think I was in some church with a friend of mine (f, 19). People kept arriving, and one was my friend's boyfriend. He brought her something, but I forgot what it was. I felt lonely so I withdrew. I was doing something in the rear of the church (writing or reading, I think) and not paying any attention to the service. I looked around (my back was to the congregation) and noticed that folding doors had cut me off from the rest so I felt relieved. Then I remember someone I knew (I don't remember who it was or the sex) came riding along a road on a bicycle. I said, ""You're a long way from home."" The person talked to me a while and then left.",197
22168,"I was helping Allana find a journal/diary to buy. She was looking for something kinda specific. We were leaning towards a hardcover, somewhat slim purplish cover. I was in a room round a simple table with a couple of chairs. I was trying to do something and someone else was with me too (Allana)? I realized there was a ride for us and it'd probably be our last chance so I asked Kuya not to leave without us. In the car with Kuya and a couple of the other bros. Kuya was next to me and I was lecturing about his career and finances.",104
21057,reading or otherwise consuming a trek stry. uhura and 2 male crew (k & s i think) are in a bathrm and the climate controls get turmes.off somehow and they get trapped in there. uhura gets pushed in the shower bc its the place thatll stay livable the lomgest. i think this is a plot device to get the chars to cuddle up for warmth. as situation progresses and uhura is.not heard frm i wonder what happened to her. as myself i realize its very cold in the rm where im reading. i huddle under the blankets but finally realize i can turn on the heat. there r other ppl there - family?,113
2626,"I had a dream that made me feel like I was cheating on Clayton. I was sitting in a chairlift going downhill, backwards. It was dark and warm all around me, even though I think I knew it should have been cold and snowy. Kit was sitting next to me, his arm around me, and his five o'clock shadow rubbing against my cheek as he nuzzled me. I felt my entire body tensing, gathering energy, pulsing and warm. I squeezed his knee with my right hand; I have a distinct memory of digging my nails into his thigh to release the pressure. The tension was building and I just waited for everything to snap. The dark began to dissolve around a tiny yellow light that brightened in front of me. The light grew and shrank, grew and shrank, grew and shrank until it overwhelmed the darkness, and I was twisting and squirming and grabbing his leg and having an orgasm. And when I woke up I felt like I had cheated on Clayton.",173
24122,"At my old apartment I used to share with Tom. Jeff and Carlie were over for some reason while I just did my own thing. I started leaving and they asked me about Tom, who I got a text message from. They talked about his roommate. I ended up at a drum class with Carlie, which was short and had a bunch of people who made fun of me. We had to stand. Then we left and I got some groceries at the Osborne. I was having a hard time keeping my eyes open. I saw my parents and they needed help painting a random person's garage pink. I painted my dad's stomach. I saw Tom and he was nice.",120
6008,"I'm outside somewhere, a big field with random pine tree seedlings everywhere and a small wooden house to my right. I vaguely remember several of my family members in the dream such as my nephew H., my step sister L., stepbrother L., and my brothers N. and J. All I remember is standing facing the field with my older brother N., and there were small tornadoes coming at us, hundreds of them. We were working as a team to dodge them. Then I was in the wood house and I was nursing all the kids. I woke up and thought how interesting the dream was.",105
12954,"On this particular night I dreamt about my father who passed away in 1969. I had this dream about 18 months ago. I dreamt that I went to visit my father at the village. When I got there he was lying critically ill. His body was ebony brown and he was lying naked. The first thing I knew within me was that I had to heal him. I had no doubt at all that if I call upon the name of Jesus, he will be healed. But before I did that I asked my father what was wrong. He told me he had been bewitched by neighbors who were at that time waiting to see what I would do with him. So I went and asked him to stand up, in the name of Christ, wake up and walk. He did so! He was alright. I had this dream two consecutive nights.",152
22322,"I am supposed to sing a solo in church. The time of the service has come, Brad and I have exchanged microphones and switched their batteries, and I prepare to saying. However, the song track starts in the middle of the song, so it is turned off. Kim goes up to see what is the problem. I think if the track fails she can play it on the piano. While they are working with the sound, I go down to the second pew and take out the sheet music to study it, suddenly unsure what lines I am supposed to sing. I become concerned. It is a praise song that sounds patriotic, like 'God bless the USA.' I don't know why I cannot remember the words or the music. They are still working on the sound. I confidently speak into the microphone that it is a good song and they will want to hear all of it.",157
26367,"I am all dressed up with my basketball team from high school, but for some reason there are 35 of us, which is more than we ever had. We were at some type of auction where we had to help people find the items that they wanted. We wandered around with pieces of paper that said what they wanted, but we can never seem to find any of them. I had to tell my coach what was going on but I couldn't do it because I was afraid that he would get mad at me. I was really scared and made one of the other girls come with me. Right as we were going up to him all the gifts appeared and I was so relieved.",126
26434,"I remember being with a group of friends (cheerleaders?) and it was raining. We kept on calling Judy, telling her to hurry. Then I remember being at my grandma's old house watching TV with Ricky in the washroom. My aunt was telling us we should help with something. My mom rushes out wearing black and gets into a limo with a for sale sign on it. I also was at work with Juan and Susie when I rang a customer up the computer charged him $99 to rent a movie. I got help from Juan to fix it. He asked which movie and I said Bowfinger.",106
27637,"In my dream I was with my five closest girlfriends and a friend I have known since I was three. With all of us was my CF, but who looked like my roommate. We were all sitting in a big circle in a large living room. My CF then tries to say something but my friend who I've known since I was three starts laughing so loud no one can hear my CF. I get really mad at her and tell her to shut up really loudly. She keeps laughing so I again tell her to be quiet. Then, another one of my friends gets mad at me for being so loud. She starts shouting at me and I try to explain that I was just trying to get my other friend to be quiet. I get so frustrated and angry that I storm away.",145
23055,First I was in a place with a mix of Game of Thrones and work. There was a person like Samwell and I was picking up the men's department. There was a bunch of crazy stuff in the men's department earlier but I can't remember. Then we found some gold thing that was highly prized. Then I was in this room and had to feed these fish. First the fish were in little containers and I had to feed them dragonflies. I couldn't do it so I had Danielle do it. The problem was that she saw the crown and wanted it. She took it and tried to become the ruler. The next day I was in a place like work and there was this crazy elevator. Danielle made this one guy and me bow but the. We somehow got the crown off of her. Then I was in a place like Disneyland. I thought I had to pay for this ride but I didn't . ,166
17564,"I was eating soup and a pea pod levitated out of the bowl. I attempted to shoo away the spider web that had picked it up but it was not a spider web that did it. I then told whatever was that picked up the pod to leave me alone. A large blurry spot formed in front of me and spoke through the speakers that were sitting on the table. I got the feeling it was male and he said his name but I couldn't make it out. i couldn't form any words to ask anything, I was too scared. I woke up suddenly, tense and with goosebumps.",108
21371,Dreamt that my aunt was painting on a big black LCD screen. The screen was about 2 metres tall and about 2 foot wide. The room was fairly dark too. Both myself and her best friend watched on. My aunt held in her left hand a square box remote control and in her right hand some sort of paint brush. She painted bursts of colour on to the screen and was able to change the splots direction and colour via the remote control. Her best friend wanted to know how she was getting the effect. I answered that it was the type of bush my aunt was using. This brush was supposed to be similar to brush types available in photoshop. My aunt continued to paint. She painted a beautiful multi coloured Christmas tree.,134
25600,"#1594 (10/05/89) I am standing on a small piece of land. There is a huge body of water to my left and in front of me. A single tree stands to my right. Someone says, ""Here's the forest."" I laugh and say, ""Some forest!"" There is one tree left. All the rest have been chopped down. I see two people seated under the water. I wonder how they can breathe. One rises up and starts approaching me. I get scared because this is a ""siren,"" a spirit that wants to lure me away. She starts to bite on my ankle. I move so that she ends up biting the base of the ancient tree. If I'd let her bite me, I'd have been a goner. She hovers near and keeps trying. I must focus my energies on keeping away from her. I see a single line of ancient trees stretched out in front of me (in single file), the last remains of a huge and lush forest. The land is totally barren. I must walk across the cut branches (stumps) to get to safety. The water roils and seems threatening. ",190
10051,"I am visiting a high school, with a crowd of other people….like a group of prospective parents….It is Branson, or a school very much like it….I see my old science teacher, an older woman with brown hair, and I go up and greet her….we happily talk of old times, as lots of people walk around….But at some point several young women students need her attention, ask her for help….I let her do her work, and leave the room….As I walk through I notice the new tables for the students, and the very nice, comfortable chairs in the back for visitors to sit and observe the class….That makes sense, I think, because this school is clearly catering to wealthier parents who will appreciate these kinds of comforts when they visit….I feel slightly cynical about that….At another point I see a red van of people driving along the other side of the creek….Hmm, that does not seem right, I am concerned they should not be there….At the very end, I see Maya rush for a door outside, trying to open it; I wonder, is she going to be sick?....I worry about her….",190
20827,I was hiding from some people. I don't know who they were or why I was hiding. It was in a warehouse. Someone had already injected something into my upper arm and I don't know what it was. It didn't seem to have any effect on me. I was crouched behind a wall waiting for everyone to leave. I thought they were gone but someone came around the corner and shot me in the chest. it didn't hurt. then they shot me in the head. that didn't hurt either. I fell over expecting to die but I never did. I shut my eyes hoping they would assume I did and leave. they kept standing there. it felt like forever. I don't even know if I was bleeding. then a man came and got the person that shot me. I think I got up after they left and did something but now I can't remember what.,155
26167,"I had a dream that my best friend here and I got in a fight with my next door neighbor - not a physical fight, but we were just yelling at each other. Then I found myself walking around with my brother's roommate. We bumped into my brother and my mom and we all drove somewhere to eat. I remember driving around a parking garage... I don't know where though. Then my brother's roommate took me back to my dorm. I remember waking up in my dream the next morning, and my roommate was mad at me because I came home at 4 in the morning.",106
20712,"I'm doing something work related for m and ex and I want to avoid ex. M wants to buy something in supermarket but Chris Drane is serving in the supermarket and I want to avoid him. M pays and I'm hiding in the aisle. walking home from work. trying to avoid ex. I see m drive past. she sees me and pulls over and I get in the vehicle. it's a work event. I'm in a building with staircase. hmt. someone there plays a cello sized instrument and carries it. in fact, he has multiple instruments, each tuned in a different key. I think it's overly complicated. at the work event there is some food and drink. people are drinking. I feel uneasy and decide to pop out to have a break and maybe buy a coffee. as I leave I realise noone will notice if I just go home and don't return. I feel a bit guilty as I leave. walking through Upminster streets home.",166
6163,"I am at work, beginning to train a new employee for a position in my office. The young woman is from India. I show her around and have her sit at her desk while I go over her responsibilities. The odd thing is that my office is not in my current office, but an office in my old suite of offices at Kenmore Mercy Hospital. I go over what we will be doing in the next several weeks and tell her I will order her business cards. She tells me she doesn't want to order the cards yet because she wants to wait a bit to see if she likes the job. I don't recognize any of the staff. They are strangers to me.",124
19719,"in some kind of meditation session w/jesus guy. we're all sitting in a row. melissa is on my right. she starts telling me about her new life, her new work website, all good things, & then this assistant lady gets in our faces & says we're not supposed to be talking and we're ruining things. then the lady is sitting on the other side of m, and she's talking to her neighbor. so i get in their faces, & then i'm too annoyed to meditate on peace, so i get up and start jogging. turns out we're on a small globe. i can run all around & under it, like i'm running around a tiny world.",116
5747," Hear the reason for my present sadness! In a dream, my father appeared to me in faded apparel, his hair disheveled, falling from a mountain peak into a pit of dung! It seemed to me he was wallowing in that sea of dung, drinking oil from the hollow of his hands, bursting into laughter again and again….And in my dream I saw the ocean dry up and the moon fall on the earth, the world being plunged into darkness….Finally I beheld a woman dressed in red, a female demon of hideous aspect, who, as if in play, was bearing the king away. This is what I beheld during this terrible night! Assuredly, either I or Rama or the King or Lakshmana [another of Bharata's brothers] are about to die….My throat is dry",132
2397,"215. (2) I was in a house that had a basement, then a loft like upstairs, no main floor. And the way to get to them was by a white ladder, through a hole in the floor, and the ladder was never as tall as it seemed. I went up and down it many times. There was a big party that I was throwing, there were a lot of people. Half I knew, half I did not know. This part of the dream was like any party with people wandering around. Then the dream turned. All of a sudden, I was in a very pretty long white dress on a bed with Kaylee. We started to kiss and have wandering hands. Then there was a dark spot on the bed. I grabbed it and it turned into an owl and flew off. Then it was a different girl and I had to save her from a curse and spells that were being cast upon her, I felt fear. An older woman was doing this to her. Then these green vine type plants started to grow out of the floor above the ladder. They started to wrap around everyone, killing them. But I found a blue detergent and poured it on it, thus killing it and being free. Then I was out of the house looking into the window to see if I could see the girl.",236
20298,Early this morning before the second sleep I watched a yantra meditation. This is the first time i'd done this. After dozing off I had a series of dreams. None of which I was consciously aware but one that could have possibly been an OBE. Im in the backyard of the house on Julian. The sky is blue with white fluffy clouds. I'm calling up to some diety trying to summon it down. There are columns of light that extend down through the clouds as if this ethereal being wants to appear. Where the columns of light hit the ground there is the vague outline of what could possibly be a sentient being. I cant make out much other than the pinkish light that appears within the columns. My consciousness drifts and I see colors and i'm aware that i'm in the numinous place or somewhere there about.,148
21369,"Dreamt about being at a friend's place. Their mother was doing a voiceover, very vague, possibily something about selling something. There was a tape recorder dock, it seemed not to be recording anything. Next I find myself in the living room eating a big bluesberry snakes from a Starburst Snakes Share Bag. I go to their kitchen to get another snake lolly but then returned to the livingroom without another lolly. My childhood friend say that they have already brushed and flossed their teeth. We were going to go out drinking. They seemed concerned about not having money in purse to buy rounds. My friend's aunt was not concern about this.",111
9180,"I am sick and am terribly congested. Last night I spent most of my night awake but had snatches of sleep. When I laid on my back with my head propped up I got the most sleep however this is when the Trump dream came at me. He was trying to drown me, holding my face under water! I would fight him and come up for air, I remember thinking his little fingers aren't strong enough I can get out of the water if I try hard enough! When I broke free and pulled my head out of the water I was rolling over on my side. Each time I returned to my back the dream repeated itself. no other details, horrible night!",123
8189,"It's a wedding or some kind of event put on by Polly Walker?....I'm supposed to wear a toga, and I struggle to fit the white sheet over me properly….I try to pin it better with the metal safety pin, then I stand aside as guests walk by….Another guy is with me, also in a white sheet toga….Earlier, I'm running through a street, trying to get to the place, and I shit a little….A piece of shit falls to the ground behind me, and now others might step on it….I jump at one point and almost step on a baby in a car seat, which I'm surprised to see is sitting on the ground behind a planter….",116
24853,"I don't remember what I was worried or upset about, but I gave a ride to some guy in a long-sleeve mustard-colored sweater. It was night in a city. He said things to make me feel better about the situation I was in. He asked to be dropped outside of some health center or something. It was surrounded by a fence, so I offered to drive him closer to the door, but he refused. Later, I remember using an outside gas station restroom. The door was missing for some reason and I could see the area I dropped the guy off. I kept looking at the treeline that was silhouetted by the light from the city. I saw the mustard sweater guy watching me with binoculars. I got creeped out and left as quick as possible, but when I flushed the toilet on the way out, the back tank somehow overflowed.",151
1005,"I dreamed that for final exams at my high school, we all had to ride this train. It was horrible. The driver was crazy and kept saying, ""This train will not crash,"" but we were all still horrified. Then I had a dream that all of the kids on my Spain group went to the same high school I woke up on the first day and tried a million outfits, but ended up ruining them because I'd drop mascara on them. Then finally I put on jeans and a pink shirt and a jean jacket, before realizing that I shouldn't wear a jean jacket with jeans. On the bus to school, I saw the Chloes. Mr. Chloe was really happy about their new baby. It began to rain. At school I realized I had no makeup on. Then I woke up.",141
1181,"First, I dreamed that I was really numb all of a sudden. I was reading and then sort of seized up. Then I remember that I had had two shots of vodka, two Ibuprofens, and my mother's meds, and I had my period. So in really slow motion, I tried to get to bed to go to sleep. Next I dreamed that I was at the last boys' hockey game, and I had to say good-bye to all my friends. So first I said good-bye to Judith. And Mabel was there, but then she wasn't. Next I said good-bye to Mason, and he was sitting between Vanessa and Beth, both his girlfriends, so I apologized for embarrassing him in front of them. Then I said good-bye to Leo, Ida, Hazel, and Etta, and Wong, who tried to push me off the bleachers. Finally I said good-bye to Arthur, Bud, and Jayden. I looked on the ice and saw Lou, playing defense, and he accidentally let the puck by and spluttered, ""It...it wasn't my fault."" I felt bad for him and thought, There's so much I want to say right now that can't be said in a letter. Then, very sad, I looked at the rink one last time and left. At home, my father and I had to go get my brother from his hockey game. My father wanted me to drive to get used driving conditions. But before we left my computer malfunctioned and I had about 12 copies of every program on my desktop, which was really annoying. Then I woke up.",264
5966,"A black haired girl in a long red slit sided jacket top with harem pants was running away with a tall dark stranger who she was in love with. She was from a devout muslim family and had to cover up in a full burqa, he was from a less militant form of the religion. They ran to a safe house, a long low white bungalow filled with soldiers and pushed some soldiers out of one of the rooms where he laid her down on a mattress on the floor and she raised her arms to him. Her family barged into the room and separated them. Both were placed under guard.",111
22316,"We are in a multi bed setting like a large dorm room. Several people are there, including Diana, Mom, Tiff I think. Diana tells of someone we knew from Yellowstone who fantasized about shooting up elementary schools when he got drunk. He has come to her school today to talk to children. She tells me she brought a program to show me. Laughing, I jump out of bed and run to the kitchen to retrieve it. It has a cartoonish picture on the back of a man with long stringy blonde hair holding a rifle sitting on top of a tree. Diana, another girl and I moving into the apartment together. While the three of us are talking in the kitchen, I am looking for a food item and realize it is gone. I start thinking about paying for shared food and dividing the chores and cleaning.",147
27755,"At Great America with my sister and friend Rhiannon. We kept on complaining about how it was so hot so kept on eating dip and dots ice cream. We decided to leave and go to my sisters house in Davis to go swimming. Rhiannon couldn't find her car keys, for some reason her car was my car. We didn't seem to care about her car keys so we took the light rail and ended up at the mall and decided to go shopping. By this time it was just me and Rhiannon. I was very satisfied w/everything that I was trying on. After the mall, we ended up at my house watching Saved by the Bell.",116
2863,"For some reason I'm at my old martial art instructor's house where he lives with his wife. I'm there with a faithful entourage of his class members. We venture out onto the streets to join a procession or something. We have various chinese items with us. Someone hands me a large round vase - as big as a basket ball. It looks cheap, as if it had been bought from a tourist shop in China. I immediately notice the vase is cracked all over. It suddenly collapses under its own weight into hundreds of pieces. I've been stitched up by someone. I wasn't responsible, but it looks as though it was my fault. I explain what had happened to the instructor. He remains calm, and feigns generous understanding. Back at the house his attitude changes. He is obviously angry but tries to hide it. He is a passive-aggressive character, and he nonchalantly announces that I'll have to replace it. I'm not responsible but I decide to oblige him to keep the peace. I am ashamed that I'm scared of him, and that I'm weak.",184
