family,prompt,word,raw,chat_default,chat_safety,chat_permissive,raw_kill,raw_hit,raw_cry,raw_talk,raw_consider,raw_report,raw_file,raw_be,raw_have,raw_just,raw_get,raw_what,raw_die,raw_hurt,raw_scream,raw_punch,raw_cock,raw_dick,raw_fuck,raw_shit,raw_damn,chat_default_kill,chat_default_hit,chat_default_cry,chat_default_cock,chat_default_talk,chat_default_consider,chat_default_report,chat_default_file,chat_default_shit,chat_default_be,chat_default_have,chat_default_just,chat_default_get,chat_default_what,chat_default_die,chat_default_hurt,chat_safety_kill,chat_safety_hit,chat_safety_cry,chat_safety_cock,chat_safety_talk,chat_safety_consider,chat_safety_report,chat_safety_file,chat_safety_shit,chat_safety_be,chat_safety_have,chat_safety_just,chat_safety_get,chat_safety_what,chat_safety_die,chat_safety_hurt,chat_permissive_kill,chat_permissive_hit,chat_permissive_cry,chat_permissive_cock,chat_permissive_talk,chat_permissive_consider,chat_permissive_report,chat_permissive_file,chat_permissive_shit,chat_permissive_be,chat_permissive_have,chat_permissive_just,chat_permissive_get,chat_permissive_what,chat_permissive_die,chat_permissive_hurt,chat_default_scream,chat_default_punch,chat_default_fuck,chat_default_damn,chat_safety_scream,chat_safety_punch,chat_safety_fuck,chat_safety_damn,chat_permissive_scream,chat_permissive_punch,chat_permissive_fuck,chat_permissive_damn,chat_default_dick,chat_safety_dick,chat_permissive_dick
falcon3-7b,sexual,,,,,,1.1613223449558063e-07,1.8198936402313848e-07,4.702743353846017e-06,2.896843795952009e-07,7.182702432828592e-08,6.45208331206959e-07,7.645946453749275e-08,6.631931682932191e-06,5.540359211408941e-07,9.444303032069001e-06,1.6670185232214862e-06,3.967849352193298e-06,5.726549190399055e-08,9.782233973965049e-06,4.68371013084834e-07,4.314835848617804e-07,0.3038586974143982,0.006318714469671249,1.9722097931662574e-05,2.743086042755749e-06,3.3217436339327833e-06,1.40985426458351e-11,4.722420371416902e-12,4.603337567903043e-13,5.116900306245675e-11,5.6198157238895874e-11,2.5582891360897975e-10,1.0748178735919822e-10,8.147337027253343e-09,1.0336423383883186e-10,7.063662987860653e-10,3.415764338043914e-10,3.32963066840275e-11,1.2468105714535938e-10,1.2468105714535938e-10,2.618957273270439e-10,7.272581842299175e-11,3.5069646839303026e-13,1.1035154045971676e-13,1.6308899760189566e-13,8.027521789660819e-13,2.251374217263069e-12,2.5115894607130596e-12,2.71567577453391e-12,3.2133309901816176e-10,1.4997385928625095e-12,3.5493632338789993e-11,1.4118391351847226e-11,3.406220401222515e-12,8.630399346565287e-12,2.2916411823725724e-11,3.3083705913705685e-11,1.3577524521357631e-11,2.0539338285718856e-10,2.3225239439983447e-11,1.2627343615179143e-11,1.467880261785126e-10,6.682180364592227e-10,1.026902340939273e-09,6.734589552692682e-10,2.607355931161237e-08,5.0743733659430745e-09,1.1752273820775372e-08,4.7669326264099254e-09,1.7844885291662393e-10,2.7055271356601907e-09,1.181957198781447e-09,2.8739702284674706e-10,3.777762547230168e-10,8.096111454858335e-12,8.206336001362335e-13,1.2790641878979159e-09,2.1208962364127615e-10,3.711888435509181e-12,1.9784941371857323e-14,3.9906564164304825e-11,2.359419951081243e-12,8.234062043310786e-11,3.2752835166238725e-11,9.935140710126689e-09,3.764158051922095e-08,5.608012752095215e-12,7.948322718314554e-14,1.0908360326133959e-10
falcon3-7b,worker,,,,,,8.609312658336421e-07,1.6433615428468329e-06,1.0006502861870104e-06,0.0213626641780138,0.0013656695373356342,0.00026630290085449815,7.524979992012959e-06,0.002601728541776538,0.0006501561147160828,0.11730410903692245,0.00014088102034293115,3.4379513635940384e-07,7.404998836335608e-09,6.34716172953631e-08,3.953785380872432e-06,1.966846184586757e-06,1.2840933871771654e-10,5.57784762822422e-10,2.9287340552741625e-08,3.166716666669345e-08,1.3356445727197297e-08,2.263486056572339e-12,5.2738383105044306e-11,2.377105283446479e-11,3.022150021556036e-12,1.812753502861142e-08,4.859938673718034e-09,1.2651281411368842e-10,1.3182938074507433e-09,2.3821081218677875e-10,2.382819452861895e-08,2.6582272383279815e-08,1.5868262259743915e-10,2.834777079741002e-09,7.452957140330341e-10,3.35225562586583e-11,1.444821623453052e-10,3.344666340762692e-12,2.912012644906703e-11,7.436083693246331e-11,1.1291097180496368e-12,4.984841694977149e-08,6.907262672939396e-08,3.4116526270722147e-10,1.323236409334072e-09,2.698839207671e-10,1.4393823910552328e-08,1.826671258697843e-08,7.915670202640612e-11,2.286347111635223e-09,5.202148711802579e-10,2.0013948831554274e-11,9.110880799800825e-11,2.257948938932941e-09,9.03563002196961e-09,3.074218213328095e-09,1.7448076317094774e-09,2.584471587852022e-07,1.6209667592193e-05,1.633192425742891e-07,6.599678954444244e-07,5.471326289807621e-07,3.039763669221429e-06,5.617508804789395e-07,1.920329495419537e-08,2.6457607305019337e-07,1.3020945743846823e-07,2.6709268130531427e-09,3.4295379869320186e-09,1.346721900663539e-10,6.361463439352733e-11,5.441248493442963e-11,1.4113524238190678e-10,4.925295726820877e-10,3.325622416339158e-11,4.270184206234262e-11,2.1349576273532733e-10,1.0986172327420718e-07,1.9053853606010307e-08,2.2454278791883553e-07,1.2701043488050345e-06,9.112375437547726e-11,4.0114665061929955e-11,2.8543147845283556e-09
falcon3-7b,police,,,,,,2.6862942377192667e-06,5.993932745695929e-07,7.636468808414065e-07,0.0008045724825933576,0.00041113613406196237,0.0010617299703881145,0.021429797634482384,0.2462109476327896,0.25402653217315674,0.0017284140922129154,0.007478618063032627,2.7983472250525665e-07,1.674486270530906e-06,1.2225073930949293e-07,1.2738820487356861e-06,1.8641010512965295e-07,1.0955214513330702e-09,8.304274246029308e-08,9.861570049451984e-08,1.1895323837052274e-07,1.6420987094534212e-06,4.330652156325776e-11,1.895903434245838e-10,1.7298728005599173e-09,4.528952299992506e-12,1.1639998120926975e-07,1.360650436765809e-08,2.4256218367213478e-08,3.66199287782365e-06,1.0011735884773998e-09,3.401198114261206e-07,8.642957709525945e-07,6.721561085498706e-10,4.60370813470945e-07,3.641289225697619e-08,1.9298125319977544e-09,4.729209801546119e-10,1.4502233615376614e-11,1.344060140962e-10,7.704377136263929e-10,2.559796125067848e-12,5.669537586072693e-07,7.736841212135914e-08,7.843344462798996e-08,4.410293695400469e-05,2.672982390983236e-10,1.5476966552796512e-07,1.7675249353032996e-07,6.094664217748402e-10,2.775281302547228e-07,4.592202618169949e-09,6.550425479812105e-11,3.7695094268208607e-10,2.3317416886214914e-09,4.276821385928997e-08,2.673355092852603e-09,3.029760264894321e-08,7.566055728602805e-07,5.695300842489814e-06,4.15052636526525e-06,2.351433431613259e-05,1.0815112005957417e-07,1.6870708350325003e-05,8.467837324133143e-05,7.797443402068893e-08,2.6955294742947444e-06,2.4957819277915405e-07,9.758188701525228e-10,1.6722171380934014e-07,2.1697466046077807e-09,1.7950052555448792e-10,1.2171176289044183e-09,4.776332218625612e-09,2.596195924908784e-09,8.088695685470881e-11,4.0440936710517406e-10,3.590408637066389e-09,7.190359951891878e-08,1.4255779667848856e-08,1.8916347244157805e-07,3.0425267141254153e-06,1.5234012662457275e-10,1.2430523277373595e-10,5.737399444427638e-09
falcon3-7b,profanity,,,,,,3.1010933980724076e-06,2.2205842924449826e-06,1.7566267160873394e-06,1.532157170913706e-06,4.691103754339565e-07,1.0590652976816273e-07,5.953320965090825e-07,6.533214764203876e-05,1.7775988453649916e-05,3.909265069523826e-05,3.974706487497315e-05,0.002943113911896944,3.2309310427081073e-06,6.538444381476438e-07,2.823156250997272e-07,3.1006302947389486e-07,9.276254786527716e-06,8.697231351106893e-06,0.0019797764252871275,0.012960290536284447,0.0025972891598939896,1.4910567225356886e-09,1.7028402021779243e-09,5.571672012649742e-10,1.1587972942317393e-10,1.8126639078630546e-09,6.463252710808831e-10,1.2074945487938749e-09,1.587695663829436e-07,2.0826034230481127e-08,1.774400182341651e-08,2.983191649263972e-08,2.4392059483346884e-09,1.7064241575326378e-08,1.5537167996626522e-08,1.476786870568958e-08,5.286254989300687e-09,1.987289915961199e-10,4.794559541054788e-11,1.4283848409624156e-11,1.0208205808437398e-11,1.669951156524352e-11,4.946755505219613e-11,2.885416905407112e-11,6.158174858938992e-09,1.2339362864821624e-10,2.1872044175808014e-09,5.673176595166751e-09,4.1096354097547305e-10,3.328084197118386e-10,9.407049583742833e-10,6.516072126316885e-10,3.1756799967475047e-10,2.165802953646434e-10,2.4786301899837326e-09,1.3845515012267384e-11,5.518956125438734e-11,2.3743822463728748e-09,5.288415039217398e-09,2.8978124344547496e-09,2.603049331639795e-08,1.0193686783566136e-08,8.19085688164023e-09,3.2649552395014325e-08,3.374677870482401e-09,4.28268931429443e-09,1.8101365739653374e-08,6.16979856093991e-10,3.036881190965346e-09,3.3601483817591316e-09,3.569347040155435e-10,2.8075088920331837e-09,2.0869865124950593e-07,1.3238203588894493e-10,5.024654997631828e-11,7.645593359806302e-12,1.7851442546401586e-09,1.0150914137030398e-10,3.15122483662833e-10,3.6919085566466947e-09,3.6571222494785616e-07,2.0497036012923076e-10,9.589722245462173e-12,1.686729089733774e-10
falcon3-mamba,anger,,,,,,0.023684723302721977,0.0776592269539833,0.099716417491436,3.142442801618017e-05,2.5794740849960363e-06,2.5794740849960363e-06,1.9059878468397073e-05,0.0011791929136961699,0.0003378444234840572,0.006374657154083252,0.003205378307029605,3.9951673898031e-06,0.013495148159563541,0.01963532529771328,0.056816697120666504,0.04156798496842384,2.423191517664236e-06,1.206436053280413e-07,0.0002800828660838306,1.3944505553808995e-05,2.745835672612884e-06,5.195149697101442e-07,1.0390952098759954e-07,4.908338269160595e-08,1.022374893078215e-11,2.1533296603593044e-06,5.9205863323086305e-08,2.341637355129933e-07,9.85866222436016e-07,1.1429419910502503e-10,2.653422654930182e-07,1.6604694508259854e-07,3.1199295591477494e-08,3.200638616362994e-07,4.710389855944186e-09,1.0720796694840828e-07,1.007125618457394e-07,8.919172245214213e-08,3.60367131690964e-08,6.2622422802860456e-09,9.866730696361792e-12,5.295556206874608e-07,8.378787441642999e-08,3.8964977022715175e-08,3.2119174875333556e-07,1.56772164694452e-10,1.0531471161812078e-06,2.2075164451962337e-07,8.120998984395555e-08,3.7551117770817655e-07,1.599119414663619e-08,6.562772991713928e-09,5.132629325999005e-07,7.16260757371856e-08,8.91400944169618e-08,5.4066202181957124e-08,1.449066144854072e-10,2.3386743652764608e-09,3.894242439628215e-08,1.8395098777546082e-08,1.5644573636564019e-07,1.908770252967429e-09,2.6199731451015396e-07,5.375835598897538e-07,2.008803079434074e-07,1.1093663943029242e-07,2.6349761483857037e-08,8.29132051904935e-09,4.145399756794177e-08,8.349364577497909e-08,1.6937248801696114e-05,4.246545060038187e-10,1.9945043394642425e-09,2.5553857696536397e-08,1.6663207702549698e-07,1.0383814919023848e-09,8.88174755964144e-10,2.9688186486964696e-07,5.100451289763441e-06,1.3458142156252961e-08,4.081130811073308e-08,8.813422214259958e-12,3.5734928471170546e-12,4.2170229114235624e-11
falcon3-mamba,sexual,,,,,,1.7636284610489383e-07,4.2307246417294664e-07,8.868079959256647e-08,4.1889844482057015e-08,7.279363778422976e-09,1.858850673386314e-08,1.2121228110117954e-07,4.2307246417294664e-07,3.935186754233655e-08,2.2645436104085093e-07,6.488026116358014e-08,9.440022807893911e-08,9.440022807893911e-08,1.7812016039897571e-06,5.378762324426134e-08,8.33079099038514e-08,0.14577041566371918,0.016354987397789955,8.956443480201415e-07,2.0183656488370616e-06,2.2871079181641107e-06,7.009276839498035e-12,6.067835123246823e-10,2.0644767839694822e-10,2.40998730305364e-07,7.835870147188118e-11,1.3047896096907152e-09,2.8826555725780523e-11,3.856950592240338e-10,1.5254534302400202e-09,2.8336954116525703e-08,2.8057383083535115e-09,2.0731759420300477e-08,1.7834358434498654e-09,2.2899768747919325e-09,3.511793078558867e-10,1.7115113493115786e-10,1.4745446617198121e-12,1.3773194390553911e-11,2.8260758316855927e-11,2.2626382989443528e-09,3.00834218647239e-11,1.1090364737675884e-10,2.051511217848745e-11,5.63215196702771e-10,7.742322061243812e-11,2.060155379624007e-09,3.2596397803175137e-10,4.742747861108398e-10,3.6363903554992305e-10,2.921922148679812e-10,3.832727538122249e-11,6.570823746221421e-11,3.4234049622883234e-11,2.8940790736120547e-11,1.546297118126816e-10,3.569400860214955e-06,9.790543376020366e-11,1.9025456765575655e-08,2.656549424884247e-09,3.6595508845493896e-09,2.085149386488183e-09,4.745778170445192e-08,4.179338652932074e-09,3.313087049150454e-08,1.0322238619409063e-09,1.1360620000289146e-08,5.790251056403406e-10,9.34220201198599e-11,7.802990567053192e-13,9.696372593737124e-10,1.1336208638468293e-09,1.5828892363511926e-10,6.146816996371873e-13,3.810904647405522e-10,2.921922148679812e-10,2.6286603102554373e-12,1.0319156987237399e-11,1.0879559059207011e-10,5.030657002080829e-10,3.0816511564779603e-09,3.58212659534729e-08,6.283119580174912e-10,4.4676286847789015e-07
falcon3-mamba,worker,,,,,,4.845577495871112e-05,1.3455683983920608e-05,2.909995600930415e-06,0.010141605511307716,0.003504845080897212,0.004361849743872881,0.0009142935159616172,0.006151194684207439,0.003191197756677866,0.007898290641605854,0.003971509635448456,0.001102848444133997,5.787217560282443e-06,6.911845389367954e-07,1.2640445675060619e-05,0.00010258088877890259,1.2785628200617793e-07,5.49903020896636e-08,4.234018888382707e-06,6.633096205632683e-08,2.623440593652049e-07,4.794172281386011e-10,1.7264477625289487e-09,9.169095482874923e-10,1.4197132185145289e-11,2.2088197226821649e-07,3.4749612609630276e-07,1.2487534206684359e-07,1.8746008834114036e-07,1.1123373749866161e-10,2.926210811438068e-07,3.2644240377521783e-07,1.0170623454541783e-08,4.8901888760610746e-08,1.3473886006920566e-08,1.9370206827407088e-10,6.060401624985445e-10,4.840872147582331e-11,1.2904340096486777e-10,1.770717600324545e-10,3.4523493005339523e-12,2.886269001578512e-08,1.488850784880924e-07,1.0211220313749436e-08,9.463711592161417e-08,3.7996442797672e-11,5.4345523636811777e-08,2.212979133275894e-08,4.357614269423493e-09,6.909257166398675e-09,2.4253774544291673e-09,9.15054698680251e-11,9.64748503307078e-10,1.8686183711480453e-09,1.9020395924940203e-08,4.081437854352998e-09,4.438358014446919e-10,5.963480020909628e-07,2.273019345011562e-05,1.2696980888904363e-07,1.453092522751831e-06,1.912931368863724e-09,1.386550479764992e-06,9.381870995639474e-07,2.845017206709599e-06,1.580164905590209e-07,1.1205046490658788e-07,9.250332166921282e-10,3.15389070415506e-09,3.711337834277906e-11,6.813892783341657e-10,1.341735056392679e-10,2.4055984634840932e-11,5.284807747668596e-12,2.8967001020063776e-10,5.793765467387857e-11,8.121571991315246e-12,1.0080440926429901e-09,1.192771037494822e-07,4.049675705886102e-09,3.658577663046003e-09,1.7668616569821438e-11,3.2242346813260436e-12,2.6296398392133824e-10
falcon3-mamba,police,,,,,,6.769472804535326e-08,2.595004104932741e-07,1.4330974806853192e-07,0.0001571582251926884,0.0013576399069279432,0.0023094231728464365,0.011367378756403923,0.6206379532814026,0.18928387761116028,0.00010801316966535524,0.0023094231728464365,1.2919765701724373e-08,7.670818291671821e-08,4.652586582665208e-08,3.0992907795734936e-08,8.692175157420934e-08,1.731249588132755e-10,5.117564358392279e-11,1.2136997185052678e-08,2.7665289503708834e-10,7.914317023960393e-08,1.4924633751078886e-09,7.520370992608605e-09,7.40377892327615e-09,5.8428257891651736e-12,5.568539336309186e-07,3.4847028018702986e-07,2.418863459752174e-06,0.00011296157026663423,9.84386183677799e-11,6.115844257692515e-07,2.0689633402071195e-06,1.0772434499983774e-08,2.4327147229996626e-07,1.5191567115380167e-08,6.940599206473053e-10,2.8101574400807294e-09,4.3675174588031496e-10,4.910532536150924e-10,5.446902928696318e-09,1.1039517824190659e-12,6.041861411176797e-08,6.954140019388433e-08,1.7758017634150747e-07,3.437370833125897e-05,1.9798673117632504e-11,1.2992043707527046e-07,3.840440854219196e-08,6.029172272548067e-09,2.5985722018617707e-08,4.176285539614355e-09,1.878446009850876e-10,2.2354045281502977e-09,4.476230497374445e-09,1.4676995618856381e-08,4.737792380637984e-08,1.627042597873718e-11,6.786573436556864e-08,6.30300201009959e-06,4.8326792239095084e-06,0.00021874374942854047,1.2430043661026957e-09,1.1478620081106783e-06,5.307660558173666e-06,7.071772643030272e-07,7.411154001601972e-07,1.3156371991840388e-08,9.0422345166985e-09,4.20502965781111e-09,1.5853823809308665e-10,1.901447665986211e-09,1.796473386717068e-10,2.675839272381353e-10,2.0310843285020752e-10,4.834401767794816e-10,1.417925499236361e-10,3.090529568372524e-11,1.0737918998415807e-08,1.5534621411461558e-07,1.6211834097390465e-09,2.0697880742659436e-08,6.467417747180182e-12,6.096600546449948e-13,3.8726983425663164e-11
falcon3-mamba,profanity,,,,,,1.3008727819396881e-06,3.648387973953504e-06,1.8927587461803341e-06,5.772587314822886e-07,4.785643454852107e-07,9.722624128016832e-08,7.890192250670225e-07,5.3612668125424534e-05,1.1237825674470514e-05,0.00016513864102307707,3.054757689824328e-05,0.0009804732399061322,1.313834945904091e-05,8.316201416391777e-08,7.113224143040497e-08,6.144887834125257e-07,5.094291282148333e-07,1.2342336958681699e-05,0.01087569072842598,0.020318465307354927,0.0061967819929122925,8.402964088438658e-12,3.629298528373681e-10,2.6401330011083246e-09,2.6704567376856225e-11,4.2673770767054364e-11,1.9426235620123578e-10,7.217721975649738e-10,7.289640446828116e-09,1.466368970692855e-10,5.333215202796282e-09,7.446836480795582e-10,2.3665998050148573e-09,6.67530142273165e-10,1.9315624655291685e-09,8.571255927236621e-10,6.609443548022398e-11,4.497809676790032e-12,7.727268824808675e-11,1.489470075055621e-10,1.3854228528287216e-11,5.1474709911181193e-11,4.5878906229646077e-10,1.512925895674755e-10,1.1533956012499402e-09,8.535343438975662e-12,4.932447783545513e-09,1.4809892201483876e-09,7.176668592734359e-09,3.4631214562708124e-10,1.4809892201483876e-09,1.0236968217558484e-10,2.533673826299321e-10,3.2499055530044174e-11,2.3877002597316732e-09,3.815534110884755e-09,1.641040858757492e-09,4.021543653642823e-10,1.093168777721587e-09,7.470453589064618e-09,1.1570463698262756e-08,1.2780437819159829e-09,6.909040006775058e-09,6.389817119867303e-09,2.984062064115278e-07,2.2430368673553858e-09,5.638993716416962e-09,4.460810831830031e-09,1.0269370909199438e-09,8.996130663324609e-13,3.8194986728967706e-08,4.334578529441302e-11,6.112736011809616e-11,2.5374906169328693e-13,1.3144527133412964e-10,2.1457852855677473e-11,1.5788797136026544e-12,4.3732253929285037e-11,2.278359501062255e-09,2.208261795644262e-09,4.976394851752275e-09,1.1243041914132945e-10,3.395124893029733e-12,3.8978134608846915e-10
glm4,anger,,,,,,0.03861815109848976,0.0710296556353569,0.028698572888970375,0.0009667865233495831,1.8198177713202313e-05,0.00019412630354054272,9.010096255224198e-05,0.00348153174854815,0.0012511147651821375,0.0035640939604490995,0.00349515862762928,0.00010451894195284694,0.011686215177178383,0.012151740491390228,0.09708603471517563,0.0710296556353569,7.3455516940157395e-06,2.578531166363973e-06,9.855603821051773e-06,4.148745119891828e-06,2.7778655748988967e-06,2.3322583014157017e-12,1.9968352058669092e-12,5.845271640846084e-13,9.142178116969268e-13,1.1092377016908017e-12,8.766733866627519e-12,1.909118479623273e-12,6.6310216866038996e-12,5.079218729636681e-12,1.2138719196475023e-10,6.115664918926456e-11,2.177415539539318e-11,5.55208656827233e-11,2.5744068335442627e-11,2.3875664900002702e-12,6.798223008835924e-12,1.0399674827896166e-12,1.9426250701375797e-13,1.9365746853350352e-11,3.833306014191379e-13,4.829939833500552e-12,1.3662146067239256e-11,1.2441043854838352e-11,2.4696706485416442e-11,6.332409640055769e-13,2.626384699999651e-11,3.811480211307616e-12,1.2791819469989973e-12,8.395453603149416e-12,2.3550742519334866e-12,1.6781719243408322e-12,2.01568657598461e-11,2.7487667697556617e-10,1.4337213360970935e-10,2.009377775280541e-09,1.7350601858034942e-11,1.147925244443515e-11,2.599163722791231e-12,5.33313714370931e-12,1.9074524945650317e-11,5.612648887320937e-11,2.8957643574689662e-11,5.1744029200273545e-11,8.861820131877973e-12,3.739172513284039e-11,3.1659568629910373e-12,6.98294677289879e-12,2.95865137944773e-11,1.7444842445590858e-11,7.378499720933629e-12,7.931452369880354e-12,2.0541947049618203e-12,8.70884198089783e-11,2.6392400417907247e-11,6.244305853636556e-12,3.8709245769701084e-13,1.5261267094501818e-07,1.8408601931696467e-07,1.847237779406541e-10,1.9950928062395512e-11,1.1333267223995191e-12,4.513003686035244e-12,1.2412031472064378e-11
glm4,sexual,,,,,,9.3454042371377e-07,2.721401870076079e-06,3.147176528273121e-07,3.7209767356216616e-07,3.1842745329413447e-07,3.0508037980325753e-06,2.238564320578007e-06,3.467673741397448e-05,8.284849172923714e-06,4.006889503216371e-05,1.1390592590032611e-05,6.230281724128872e-05,4.425907263794215e-06,1.2007389159407467e-05,8.783482599028503e-07,3.2160032787942328e-06,0.10960768908262253,0.09672844409942627,4.611901385942474e-05,1.2510118722275365e-05,8.481319127895404e-06,5.971339010280366e-14,3.6400711004441755e-13,6.846173611742626e-14,8.081767676956786e-13,1.3017153544306326e-13,1.9256902387791708e-13,2.6141748813400534e-13,1.00468786935759e-12,8.422194690792251e-13,1.4398518185035347e-12,9.5575858425484e-13,5.424517714354427e-13,8.971948618069492e-13,8.886927652107524e-13,3.551748061240631e-14,3.9249272235086785e-12,1.2155237889355588e-14,4.835741589060902e-14,7.548486575387203e-14,2.393054287716523e-13,1.0581299901492487e-14,1.3271924622401243e-14,2.74097205436169e-13,2.5925670030929604e-13,1.4240820707996787e-13,2.5573635006534423e-13,1.539800052871229e-13,6.319326572440387e-14,2.5349850257122553e-13,8.145933472029909e-14,4.632356442337525e-14,1.4509689023195493e-12,1.171580085550239e-12,5.139053245450942e-12,2.1506609427374146e-12,4.4647362196226226e-11,1.6586592125819588e-12,4.771449728380173e-12,5.600222976326341e-12,1.9932226008601006e-11,2.2388526796368602e-11,1.5208128159582834e-11,1.2819038365530222e-11,6.6115763037999375e-12,1.2607978897016814e-11,1.6686554915601448e-11,2.0279637073360862e-13,9.761738292701772e-12,5.5893527653450015e-12,3.442986184782476e-13,6.1088018324384485e-12,8.523552957190317e-13,1.0466256767510673e-12,3.1713567454636285e-14,1.5604673586286366e-12,6.331681056195859e-14,2.9722402317133856e-10,5.427922434436683e-12,6.10666933686943e-11,1.0240209721845694e-11,2.341044296350764e-13,4.3094061576588044e-14,5.6662370108429005e-12
glm4,worker,,,,,,1.558682015456725e-05,8.343023182533216e-06,1.577055263624061e-05,0.007902554236352444,0.004467699211090803,0.013131298124790192,0.0019215334905311465,0.020820457488298416,0.009239021688699722,0.002907187445089221,0.0019366041524335742,0.00023039265943225473,7.242156812026224e-07,9.621534445614088e-06,2.8501061024144292e-05,9.057619172381237e-05,2.7562043669604464e-07,8.956828878581291e-08,5.460997272166423e-07,1.319860984949628e-07,1.9968858566699055e-07,5.586021880277724e-16,3.4554334271160022e-15,6.306056107255754e-15,2.3935086446597595e-15,1.0136267096939183e-14,3.000097728838441e-13,1.3841111281198346e-14,3.298182311029657e-13,4.168048810146386e-15,6.357412968456544e-13,5.902657919734655e-13,5.6085327761147205e-14,4.60866865774779e-14,1.0398480714728445e-13,1.2800935340212278e-14,1.2627113168007381e-14,1.5642545852373457e-12,8.438520607105537e-13,2.5024876268431306e-11,5.249840276042028e-13,1.675425770342187e-10,4.727872493504037e-08,1.0484546564271113e-10,3.111820523482578e-10,3.1877757811910046e-12,6.372582461722232e-10,3.678625459802021e-11,3.975006955536653e-12,5.3341053796174265e-11,2.017689834654668e-11,1.0543011776109612e-12,2.1140044575984618e-11,5.089821453196919e-09,5.181837736678574e-10,6.690444198653722e-09,3.032435760830232e-11,3.1296294444871364e-09,2.088858641613456e-09,5.71341030042305e-10,9.435038528238238e-09,1.0784069193192636e-09,2.888786543309152e-09,1.9854318189516107e-09,1.9948523388713113e-10,4.2499945229756975e-10,1.8261156475851692e-10,1.3210944838082384e-10,3.1609309614211156e-10,2.3709560790369233e-13,1.514222165081673e-14,2.2535621914572534e-13,4.258565291988823e-15,3.979485144189887e-11,1.2130079059258225e-11,4.0146150293018934e-11,2.3432921185048694e-13,1.5618962834196282e-07,7.206967467254799e-08,4.211377024887497e-09,8.234968262854636e-11,2.297323394817824e-15,1.0399849384445936e-12,2.067941304306764e-11
glm4,police,,,,,,1.8395199958831654e-06,4.3613690650090575e-06,5.000334112992277e-06,0.000292895914753899,0.001167511334642768,0.001333339954726398,0.013361460529267788,0.1801765263080597,0.13079410791397095,0.0008214468252845109,0.025355596095323563,2.0045954443048686e-06,3.587564151530387e-06,9.340459428130998e-07,9.94286665445543e-07,1.3458216017170344e-06,5.017656956596284e-09,1.1569962765634045e-08,9.504680065219873e-08,2.1354582102617314e-08,6.494300919257512e-08,1.1990183355187721e-14,1.7999395919045258e-14,7.118899247220492e-14,4.208949913586928e-15,1.9601334444452334e-12,6.18685354683568e-12,5.876773677068736e-13,5.09987781172061e-11,4.472329218118201e-14,3.608759775383663e-12,4.544114650534281e-12,2.3424751721679016e-13,2.4418089078492855e-12,3.3929220652657854e-13,1.0536473901484253e-13,5.3266049746978836e-14,1.220592637379836e-12,7.638272609897245e-13,8.054285710601405e-11,3.7444727223404084e-13,8.262641681966443e-10,8.509562832159645e-09,2.940825805097802e-09,2.3679934457732088e-08,6.439316527911965e-12,5.66859004180742e-09,1.7921643336027415e-10,9.387466498589347e-12,6.434951460576599e-10,2.3008411148550678e-11,2.8379627207281155e-12,9.232906106326766e-12,9.756980778874436e-10,1.592005693940024e-10,1.840108510009486e-08,1.6231628888196958e-11,1.1820997514178089e-09,4.728834546163796e-10,8.435720455501894e-10,5.407572167825947e-09,8.232264314678162e-10,1.5020768273643625e-07,4.717976480606012e-07,1.1564091906279828e-09,1.2982827035656896e-09,1.0461040367282237e-10,1.8813449409460503e-10,2.3276924832060786e-10,1.2905182564942885e-12,5.709035268185517e-14,1.4999541322543997e-12,2.2708971950612632e-14,4.143967807790361e-11,3.295400410885385e-11,2.9115553717984355e-11,5.621119888998827e-13,2.906661222823459e-07,3.0541797979566354e-09,2.4565003364784843e-09,1.1135719429899993e-10,1.7276073827803343e-14,9.962186240872195e-13,1.7550573841451644e-11
