gen_id,producer,scorer,prompt_key,category,idx,mean_logp,n_tokens,min_logp,max_logp,divergent_tokens
huggyllama/llama-7b|institutional_govt_citizen_1|4,base,rlhf,institutional_govt_citizen_1,institutional_govt_citizen,4,-1.4570576355740696,100,-10.022858619689941,0.0,one:-10.02|considered:-9.47|of:-9.02|independent:-8.95|law:-8.06|qual:-7.14|out:-6.97|':-6.24|a:-5.97|instead:-5.87
huggyllama/llama-7b|institutional_govt_agency_1|0,base,rlhf,institutional_govt_agency_1,institutional_govt_agency,0,-2.3076491783227358,100,-15.167722702026367,-3.3378546504536644e-06,add:-15.17|because:-10.73|worked:-10.67|pretty:-8.27|for:-7.38|make:-7.38|as:-7.21|in:-7.13|as:-6.85|problem:-6.73
huggyllama/llama-7b|institutional_govt_agency_1|1,base,rlhf,institutional_govt_agency_1,institutional_govt_agency,1,-1.9894337951719325,100,-15.370847702026367,0.0,rem:-15.37|do:-12.71|benefits:-12.27|E:-9.74|that:-9.29|hear:-7.64|Associ:-6.70|by:-5.70|Jane:-5.65|Information:-5.32
huggyllama/llama-7b|institutional_govt_agency_1|2,base,rlhf,institutional_govt_agency_1,institutional_govt_agency,2,-2.705378612301938,100,-15.159910202026367,-2.6702524337451905e-05,know:-15.16|this:-10.86|something:-9.27|probably:-8.96|that:-8.77|time:-8.11|given:-8.07|work:-7.18|busy:-6.86|got:-6.81
huggyllama/llama-7b|institutional_govt_agency_1|3,base,rlhf,institutional_govt_agency_1,institutional_govt_agency,3,-2.4337661307414318,101,-14.37305736541748,-2.50339189733495e-06,"Sir:-14.37|t:-13.79|those:-11.47|dr:-11.05|between:-10.60|a:-10.46|
:-9.78|J:-9.13|collect:-9.10|have:-9.00"
huggyllama/llama-7b|institutional_govt_agency_1|4,base,rlhf,institutional_govt_agency_1,institutional_govt_agency,4,-2.9487254253093123,100,-12.435300827026367,-1.6689286894688848e-06,be:-12.44|number:-11.48|didn:-10.38|same:-10.29|benefit:-10.18|just:-9.40|add:-8.99|yet:-8.50|being:-8.41|cause:-7.35
huggyllama/llama-7b|institutional_govt_citizen_2|0,base,rlhf,institutional_govt_citizen_2,institutional_govt_citizen,0,-2.5630748562785812,100,-14.018156051635742,-9.059865078597795e-06,have:-14.02|much:-11.25|And:-11.12|that:-9.53|partners:-9.02|as:-8.91|a:-8.64|seven:-8.40|rel:-7.69|houses:-7.01
huggyllama/llama-7b|institutional_govt_citizen_2|1,base,rlhf,institutional_govt_citizen_2,institutional_govt_citizen,1,-3.2008262629763795,100,-12.666593551635742,-9.65590606938349e-06,be:-12.67|between:-11.42|from:-10.97|own:-10.03|:-9.96|off:-9.89|by:-9.72|people:-9.39|say:-9.19|they:-9.03
huggyllama/llama-7b|institutional_govt_citizen_2|2,base,rlhf,institutional_govt_citizen_2,institutional_govt_citizen,2,-3.367199742575176,25,-13.076329231262207,-0.0005237876321189106,not:-13.08|neighborhood:-10.34|good:-9.71|government:-9.27|sacrifice:-7.97|That:-7.26|expected:-7.25|projects:-3.35|or:-3.23|urban:-2.08
huggyllama/llama-7b|institutional_govt_citizen_2|3,base,rlhf,institutional_govt_citizen_2,institutional_govt_citizen,3,-3.189433733254209,99,-12.666593551635742,-4.303362584323622e-05,be:-12.67|and:-11.99|now:-11.23|for:-10.43|they:-10.29|I:-9.37|everything:-8.95|ten:-8.65|over:-8.12|values:-8.12
huggyllama/llama-7b|institutional_govt_citizen_2|4,base,rlhf,institutional_govt_citizen_2,institutional_govt_citizen,4,-2.8311730302328213,100,-18.087766647338867,-2.3841855067985307e-07,"know:-18.09|known:-15.29|property:-15.10|by:-10.43|"":-9.97|bor:-9.68|border:-8.86|(:-8.79|whether:-8.57|pron:-7.89"
huggyllama/llama-7b|institutional_govt_agency_2|0,base,rlhf,institutional_govt_agency_2,institutional_govt_agency,0,-4.068834707929127,100,-17.336565017700195,-3.71926071238704e-05,risk:-17.34|now:-15.82|cut:-15.11|home:-14.87|fire:-13.60|and:-13.45|see:-13.28|in:-11.48|Basically:-10.61|reason:-9.81
huggyllama/llama-7b|institutional_govt_agency_2|1,base,rlhf,institutional_govt_agency_2,institutional_govt_agency,1,-2.6963315801635757,100,-14.494484901428223,-3.099436753473128e-06,make:-14.49|have:-14.23|public:-12.98|they:-9.46|—:-8.89|that:-8.89|else:-8.32|needed:-8.31|condition:-8.12|compla:-7.65
huggyllama/llama-7b|institutional_govt_agency_2|2,base,rlhf,institutional_govt_agency_2,institutional_govt_agency,2,-2.6963983929400284,100,-14.756978988647461,-1.311301275563892e-06,be:-14.76|an:-14.10|decision:-13.35|z:-12.74|typically:-10.22|an:-9.52|U:-9.24|foc:-8.95|of:-8.06|Ut:-8.01
huggyllama/llama-7b|institutional_govt_agency_2|3,base,rlhf,institutional_govt_agency_2,institutional_govt_agency,3,-2.837971752100917,100,-13.405850410461426,-1.5497195136049413e-06,"time:-13.41|just:-12.05|,:-11.88|plan:-11.88|intr:-9.03|I:-8.77|what:-8.68|see:-8.35|"":-7.66|ob:-7.50"
huggyllama/llama-7b|institutional_govt_agency_2|4,base,rlhf,institutional_govt_agency_2,institutional_govt_agency,4,-2.8902760766262867,100,-15.694509506225586,-3.576278118089249e-07,"know:-15.69|ford:-11.91|writer:-10.85|he:-10.34|nuclear:-10.06|to:-9.56|organized:-8.32|,:-8.30|mer:-8.05|then:-8.00"
huggyllama/llama-7b|institutional_political_citizen_1|0,base,rlhf,institutional_political_citizen_1,institutional_political_citizen,0,-2.4486254830248457,100,-18.628902435302734,-3.099436753473128e-06,one:-18.63|state:-9.89|Donald:-9.54|not:-9.02|convention:-8.54|cas:-8.37|this:-8.02|her:-7.18|protest:-6.85|V:-6.80
huggyllama/llama-7b|institutional_political_citizen_1|1,base,rlhf,institutional_political_citizen_1,institutional_political_citizen,1,-2.6434044531037797,101,-17.212886810302734,-1.0728830375228426e-06,S:-17.21|un:-10.47|left:-10.40|President:-10.37|(:-10.17|probably:-10.08|can:-8.62|us:-8.46|Bern:-8.03|can:-7.71
huggyllama/llama-7b|institutional_political_citizen_1|2,base,rlhf,institutional_political_citizen_1,institutional_political_citizen,2,-2.832159083588104,74,-20.146846771240234,-0.00013720047718379647,some:-20.15|these:-13.96|fall:-7.99|Today:-7.63|where:-7.56|going:-6.96|seems:-6.93|!:-6.88|did:-6.61|a:-6.22
huggyllama/llama-7b|institutional_political_citizen_1|3,base,rlhf,institutional_political_citizen_1,institutional_political_citizen,3,-2.4963466428522723,100,-12.636569023132324,-9.536738616588991e-07,other:-12.64|the:-12.30|how:-11.32|a:-9.76|[:-8.65|little:-8.42|I:-8.01|thing:-7.92|so:-7.90|like:-7.73
huggyllama/llama-7b|institutional_political_citizen_1|4,base,rlhf,institutional_political_citizen_1,institutional_political_citizen,4,-2.6920342285605416,101,-18.119136810302734,0.0,"Pres:-18.12|,:-12.49|Thanks:-9.91|like:-9.78|excited:-8.89|than:-8.66|V:-7.94|D:-7.67|not:-7.56|see:-7.42"
huggyllama/llama-7b|institutional_political_party_1|0,base,rlhf,institutional_political_party_1,institutional_political_party,0,-3.0655182559363947,100,-16.412206649780273,-4.0531076592742465e-06,work:-16.41|get:-12.21|car:-12.17|global:-12.05|up:-11.94|best:-11.71|to:-10.99|challenge:-9.70|end:-9.47|Democratic:-9.39
huggyllama/llama-7b|institutional_political_party_1|1,base,rlhf,institutional_political_party_1,institutional_political_party,1,-4.072183069462578,6,-14.487871170043945,-0.03361211344599724,be:-14.49|that:-4.98|foc:-2.36|.:-2.25|using:-0.33|on:-0.03
huggyllama/llama-7b|institutional_political_party_1|2,base,rlhf,institutional_political_party_1,institutional_political_party,2,-2.9360473224746193,100,-14.496190071105957,-3.933898824470816e-06,be:-14.50|questions:-14.43|was:-10.76|do:-9.32|oppon:-9.25|three:-8.00|must:-7.98|Over:-7.59|about:-7.15|those:-7.10
huggyllama/llama-7b|institutional_political_party_1|3,base,rlhf,institutional_political_party_1,institutional_political_party,3,-2.2221626703227755,100,-14.496190071105957,-2.622600959512056e-06,"be:-14.50|
:-9.55|popul:-7.41|needs:-7.13|other:-6.99|only:-6.89|like:-6.80|Second:-6.79|failure:-6.61|career:-6.30"
huggyllama/llama-7b|institutional_political_party_1|4,base,rlhf,institutional_political_party_1,institutional_political_party,4,-2.459241488285362,101,-15.929783821105957,-4.291525328881107e-06,t:-15.93|not:-12.46|get:-11.92|issues:-11.43|those:-10.39|':-10.23|has:-8.93|good:-8.29|would:-7.17|over:-6.95
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_1|0,sft,rlhf,sexual_liminal_1,sexual_liminal,0,-1.6825727089425868,100,-15.972010612487793,-2.7418097943154862e-06,wig:-15.97|and:-8.93|nost:-7.94|coffee:-6.86|d:-6.35|such:-6.00|true:-5.53|with:-5.50|in:-5.08|eyes:-4.34
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_1|1,sft,rlhf,sexual_liminal_1,sexual_liminal,1,-1.4557133370581319,102,-17.17318344116211,-3.6954811548639555e-06,en:-17.17|tender:-7.06|The:-6.48|all:-5.69|wanted:-5.07|cre:-5.06|reached:-4.97|sc:-4.69|snap:-4.09|next:-3.80
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_1|2,sft,rlhf,sexual_liminal_1,sexual_liminal,2,-1.9132174930923116,101,-13.554041862487793,-0.0001740304142003879,watch:-13.55|l:-8.17|an:-7.52|While:-7.03|Te:-7.01|Fen:-7.00|a:-6.18|enjoy:-5.85|sweet:-5.84|to:-5.38
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_1|3,sft,rlhf,sexual_liminal_1,sexual_liminal,3,-1.6418108295949765,101,-13.554041862487793,-8.106198947643861e-06,watch:-13.55|alive:-9.15|field:-8.56|an:-7.78|which:-6.46|like:-5.95|in:-5.79|tiny:-5.17|—:-4.90|in:-4.30
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_1|4,sft,rlhf,sexual_liminal_1,sexual_liminal,4,-1.7455770875010108,102,-16.88412094116211,-9.179073458653875e-06,rem:-16.88|all:-7.91|going:-7.84|tears:-7.57|With:-7.46|these:-6.54|l:-6.35|All:-6.14|Something:-5.98|set:-5.66
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_2|0,sft,rlhf,sexual_liminal_2,sexual_liminal,0,-1.420500030793064,100,-14.986085891723633,-1.6927575416048057e-05,j:-14.99|the:-8.23|home:-7.13|dream:-6.80|bu:-5.38|a:-5.23|his:-5.05|and:-5.04|that:-4.49|never:-4.14
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_2|1,sft,rlhf,sexual_liminal_2,sexual_liminal,1,-1.342003496395908,102,-9.68155288696289,-1.1920928244535389e-07,"out:-9.68|out:-8.38|ens:-6.63|He:-5.21|m:-5.13|didn:-4.79|:-4.77|s:-4.43|,:-4.10|strong:-3.62"
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_2|2,sft,rlhf,sexual_liminal_2,sexual_liminal,2,-1.5870685633301242,101,-14.505617141723633,-3.6954811548639555e-06,w:-14.51|pup:-10.79|with:-8.78|kiss:-6.69|true:-6.43|moved:-6.08|y:-5.63|his:-4.84|He:-4.81|thought:-4.59
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_2|3,sft,rlhf,sexual_liminal_2,sexual_liminal,3,-1.65853576908483,102,-8.443449974060059,-1.1920928244535389e-07,sc:-8.44|adding:-8.10|caught:-6.81|ens:-6.63|it:-6.09|each:-5.95|if:-5.89|turned:-5.88|st:-5.66|dawn:-5.59
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_2|4,sft,rlhf,sexual_liminal_2,sexual_liminal,4,-1.3899239706028128,100,-14.986085891723633,-1.9073468138230965e-06,j:-14.99|felt:-10.19|burning:-7.48|se:-7.48|hint:-7.28|when:-6.42|wanted:-4.90|z:-4.59|bent:-4.39|part:-4.35
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_3|0,sft,rlhf,sexual_liminal_3,sexual_liminal,0,-1.1745320109160395,99,-15.59014892578125,-9.536697689327411e-06,go:-15.59|desired:-7.28|tried:-6.18|down:-5.23|by:-4.90|wait:-4.85|wanted:-4.82|mad:-4.71|why:-4.03|wanted:-3.77
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_3|1,sft,rlhf,sexual_liminal_3,sexual_liminal,1,-1.3403195527984588,100,-12.74249267578125,-1.0728830375228426e-06,"show:-12.74|br:-7.40|the:-7.22|"":-6.79|When:-6.14|At:-5.70|looked:-5.66|the:-5.04|locked:-4.78|In:-4.67"
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_3|2,sft,rlhf,sexual_liminal_3,sexual_liminal,2,-1.233646547167109,100,-8.50413703918457,-2.3841830625315197e-06,decided:-8.50|play:-8.14|kiss:-7.56|didn:-6.21|when:-5.96|told:-4.48|and:-4.40|hard:-4.35|before:-4.03|und:-3.84
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_3|3,sft,rlhf,sexual_liminal_3,sexual_liminal,3,-1.7829979453447529,22,-15.229942321777344,-0.007035363931208849,take:-15.23|had:-5.11|go:-3.70|he:-3.45|nap:-3.07|was:-2.16|into:-1.82|said:-1.13|a:-0.93|going:-0.58
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_3|4,sft,rlhf,sexual_liminal_3,sexual_liminal,4,-1.1906064633835922,100,-12.74249267578125,-4.1126360883936286e-05,show:-12.74|box:-6.50|g:-6.27|‘:-5.89|wed:-5.66|so:-4.65|for:-4.44|her:-4.13|went:-4.03|promise:-3.83
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_4|0,sft,rlhf,sexual_liminal_4,sexual_liminal,0,-1.3570511300610713,100,-15.977412223815918,-4.768370445162873e-07,rolled:-15.98|as:-9.39|me:-8.02|lower:-6.16|d:-4.78|began:-4.64|eng:-4.45|ch:-4.39|placed:-4.23|becoming:-4.01
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_4|1,sft,rlhf,sexual_liminal_4,sexual_liminal,1,-1.2072553157049382,101,-14.291865348815918,-2.145764938177308e-06,"look:-14.29|fully:-9.76|ent:-7.26|felt:-5.86|cu:-5.70|rub:-5.13|become:-4.83|silent:-4.44|,:-4.23|between:-3.62"
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_4|2,sft,rlhf,sexual_liminal_4,sexual_liminal,2,-1.3913274115684182,85,-15.020380973815918,-8.344646857949556e-07,f:-15.02|dark:-7.53|whisper:-6.82|pleasure:-6.00|in:-5.75|n:-5.41|Little:-5.28|in:-5.20|that:-5.06|her:-4.19
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_4|3,sft,rlhf,sexual_liminal_4,sexual_liminal,3,-1.1855871170322403,91,-14.291865348815918,-1.5139465176616795e-05,look:-14.29|couldn:-8.18|And:-7.80|the:-5.90|lazy:-5.81|shook:-5.70|For:-5.66|and:-3.74|gave:-3.45|very:-2.87
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_4|4,sft,rlhf,sexual_liminal_4,sexual_liminal,4,-1.671064324664888,101,-16.508663177490234,-1.597391747054644e-05,"sm:-16.51|this:-8.60|Can:-7.76|Do:-6.98|,:-6.91|incred:-6.67|enjo:-5.57|deep:-4.99|turned:-4.56|she:-4.18"
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_5|0,sft,rlhf,sexual_liminal_5,sexual_liminal,0,-1.6349979012906397,53,-10.52498722076416,-0.0002374367177253589,type:-10.52|he:-8.44|an:-7.23|now:-5.50|idea:-5.41|had:-4.88|turn:-4.76|wrote:-4.23|discovered:-3.68|was:-3.28
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_5|1,sft,rlhf,sexual_liminal_5,sexual_liminal,1,-1.8932276593775532,100,-15.52108097076416,-5.507317473529838e-05,look:-15.52|realized:-8.69|family:-8.14|very:-6.78|but:-6.62|and:-6.35|within:-5.90|–:-5.82|whole:-5.79|hands:-5.19
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_5|2,sft,rlhf,sexual_liminal_5,sexual_liminal,2,-1.111489495437072,100,-14.54451847076416,-3.814689989667386e-06,search:-14.54|internet:-8.98|while:-6.70|trial:-5.81|solution:-4.70|“:-4.26|being:-3.75|hopes:-3.70|steady:-3.55|in:-3.20
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_5|3,sft,rlhf,sexual_liminal_5,sexual_liminal,3,-1.5806613909997396,100,-15.52108097076416,-6.01988795096986e-05,look:-15.52|pos:-11.14|N:-7.18|was:-7.04|what:-6.04|p:-5.75|read:-5.65|Most:-5.12|take:-4.63|over:-4.56
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_5|4,sft,rlhf,sexual_liminal_5,sexual_liminal,4,-1.637415818090776,100,-14.54451847076416,-2.4437606043647975e-05,search:-14.54|individuals:-7.58|So:-7.24|ex:-6.92|Before:-6.10|continue:-5.80|ch:-5.76|and:-5.25|decided:-5.13|hook:-5.11
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_6|0,sft,rlhf,sexual_liminal_6,sexual_liminal,0,-1.5895283073012823,102,-13.994032859802246,-8.928377064876258e-05,cl:-13.99|casting:-8.40|her:-6.53|had:-6.29|male:-6.04|every:-6.04|slowly:-6.00|circles:-5.51|se:-5.47|raised:-5.45
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_6|1,sft,rlhf,sexual_liminal_6,sexual_liminal,1,-1.6441125062543755,102,-13.994032859802246,-1.2397689715726301e-05,cl:-13.99|tw:-7.74|a:-7.19|the:-6.80|touch:-6.71|’:-6.65|flow:-6.32|After:-5.89|hadn:-5.36|even:-5.28
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_6|2,sft,rlhf,sexual_liminal_6,sexual_liminal,2,-1.2928590603120165,100,-10.303206443786621,-3.933898824470816e-06,h:-10.30|revealed:-7.69|took:-6.64|putting:-6.54|turned:-6.27|watched:-4.62|lower:-4.54|.:-3.95|eyes:-3.94|and:-3.88
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_6|3,sft,rlhf,sexual_liminal_6,sexual_liminal,3,-1.4593708047705383,100,-12.436018943786621,-5.960462772236497e-07,ock:-12.44|From:-7.19|bal:-6.20|the:-6.19|m:-5.85|over:-5.34|face:-5.28|somewhere:-4.89|visible:-4.85|wr:-4.67
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_6|4,sft,rlhf,sexual_liminal_6,sexual_liminal,4,-1.1294432875288998,100,-10.303206443786621,-7.152555099310121e-07,"h:-10.30|away:-8.53|sc:-7.29|lean:-6.00|with:-5.59|,:-4.93|the:-4.48|body:-4.06|un:-3.64|smooth:-3.31"
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_7|0,sft,rlhf,sexual_liminal_7,sexual_liminal,0,-1.8803317102468282,100,-12.19438648223877,-2.1219027985353023e-05,glass:-12.19|:-7.13|not:-6.55|Final:-6.25|who:-6.13|straight:-6.07|was:-6.03|the:-5.97|then:-5.76|Anna:-5.55
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_7|1,sft,rlhf,sexual_liminal_7,sexual_liminal,1,-1.503686326626721,100,-15.44633960723877,-3.576272320060525e-06,"g:-15.45|',:-13.38|Emma:-7.98|below:-7.70|pok:-6.65|hadn:-6.31|M:-5.90|sli:-5.45|called:-5.33|,:-5.33"
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_7|2,sft,rlhf,sexual_liminal_7,sexual_liminal,2,-1.5952882068059724,99,-12.19438648223877,-2.586808113846928e-05,glass:-12.19|gave:-7.62|Before:-7.26|little:-6.65|(:-6.63|Sud:-6.26|):-5.69|felt:-5.65|e:-5.06|.:-4.90
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_7|3,sft,rlhf,sexual_liminal_7,sexual_liminal,3,-1.2609730264081553,100,-12.19438648223877,-8.34461570775602e-06,glass:-12.19|want:-6.76|keeping:-6.09|As:-5.48|bl:-5.19|something:-4.78|turn:-4.41|Why:-3.84|seemed:-3.81|soon:-3.60
PKU-Alignment/alpaca-7b-reproduced|sexual_liminal_7|4,sft,rlhf,sexual_liminal_7,sexual_liminal,4,-1.3145545795992666,100,-15.22563648223877,-3.4570634852570947e-06,T:-15.23|T:-8.13|unable:-5.55|eyes:-5.20|forward:-5.09|toss:-4.99|beside:-4.93|his:-4.83|as:-4.71|other:-4.56
PKU-Alignment/alpaca-7b-reproduced|sexual_explicit_1|0,sft,rlhf,sexual_explicit_1,sexual_explicit,0,-1.0386946048005314,99,-9.742220878601074,-1.1920928244535389e-07,cock:-9.74|every:-9.05|more:-8.57|loved:-8.03|made:-7.14|long:-5.84|all:-4.41|As:-4.00|clean:-3.86|whisper:-3.49
PKU-Alignment/alpaca-7b-reproduced|sexual_explicit_1|1,sft,rlhf,sexual_explicit_1,sexual_explicit,1,-1.6235056025511032,99,-9.742220878601074,-6.6756979322235566e-06,cock:-9.74|giving:-8.95|or:-7.76|reci:-7.26|couldn:-7.01|with:-6.64|wasn:-6.18|decided:-6.15|affection:-6.12|be:-5.92
PKU-Alignment/alpaca-7b-reproduced|sexual_explicit_1|2,sft,rlhf,sexual_explicit_1,sexual_explicit,2,-1.6022278936856713,99,-9.742220878601074,-1.7046782886609435e-05,"cock:-9.74|every:-9.12|ever:-8.72|,:-7.86|held:-6.41|taking:-6.07|stopped:-5.83|close:-5.55|let:-5.33|skill:-4.96"
PKU-Alignment/alpaca-7b-reproduced|sexual_explicit_1|3,sft,rlhf,sexual_explicit_1,sexual_explicit,3,-1.2233444484357834,99,-9.742220878601074,-3.2186455882765586e-06,cock:-9.74|loved:-8.71|te:-5.11|sav:-4.93|hand:-4.50|His:-4.38|running:-4.15|er:-4.14|was:-4.09|with:-4.03
PKU-Alignment/alpaca-7b-reproduced|sexual_explicit_1|4,sft,rlhf,sexual_explicit_1,sexual_explicit,4,-1.2868782225572812,99,-11.039241790771484,-1.9073468138230965e-06,her:-11.04|cock:-9.74|mo:-5.78|felt:-5.56|his:-5.01|in:-4.72|h:-4.34|sw:-3.90|in:-3.73|stood:-3.67
PKU-Alignment/alpaca-7b-reproduced|sexual_explicit_2|0,sft,rlhf,sexual_explicit_2,sexual_explicit,0,-1.5786370269054237,100,-20.28342628479004,-3.099436753473128e-06,ound:-20.28|—:-10.50|feeling:-10.36|gaz:-9.46|let:-7.91|slowly:-6.62|ra:-6.18|en:-6.12|feels:-5.85|lov:-5.33
PKU-Alignment/alpaca-7b-reproduced|sexual_explicit_2|1,sft,rlhf,sexual_explicit_2,sexual_explicit,1,-1.340184020769957,100,-20.28342628479004,-4.6491513785440475e-06,ound:-20.28|sh:-7.79|in:-6.35|not:-6.13|After:-6.12|sh:-5.39|slightly:-5.15|next:-4.61|talk:-4.21|slightly:-4.16
PKU-Alignment/alpaca-7b-reproduced|sexual_explicit_2|2,sft,rlhf,sexual_explicit_2,sexual_explicit,2,-1.3027909302968914,101,-16.699796676635742,-1.2993727978027891e-05,slow:-16.70|sense:-8.53|feeling:-7.69|feeling:-6.87|was:-6.24|beside:-6.00|kiss:-5.43|started:-5.30|app:-4.78|rel:-4.19
PKU-Alignment/alpaca-7b-reproduced|sexual_explicit_2|3,sft,rlhf,sexual_explicit_2,sexual_explicit,3,-1.2688608615059958,100,-11.824440956115723,-1.1920928244535389e-07,oun:-11.82|button:-10.88|texture:-7.72|G:-7.29|felt:-7.14|quickly:-5.97|beneath:-5.29|her:-4.96|the:-4.39|sil:-4.07
PKU-Alignment/alpaca-7b-reproduced|sexual_explicit_2|4,sft,rlhf,sexual_explicit_2,sexual_explicit,4,-1.4836332956881304,101,-14.722878456115723,-1.6689286894688848e-06,"orem:-14.72|brief:-8.32|pushed:-8.03|stopped:-7.88|After:-6.81|taking:-6.10|Oh:-5.89|looked:-5.84|”,:-5.40|stepped:-4.60"
PKU-Alignment/alpaca-7b-reproduced|sexual_explicit_3|0,sft,rlhf,sexual_explicit_3,sexual_explicit,0,-1.284246205593403,95,-8.651479721069336,-8.344646857949556e-07,"member:-8.65|working:-8.24|l:-6.23|beginning:-5.82|.:-5.68|and:-5.54|,:-4.65|head:-4.60|was:-4.57|knew:-4.39"
PKU-Alignment/alpaca-7b-reproduced|sexual_explicit_3|1,sft,rlhf,sexual_explicit_3,sexual_explicit,1,-1.4247063057614195,100,-9.393667221069336,-4.172316494077677e-06,pen:-9.39|moment:-9.19|wanted:-8.33|nothing:-7.43|And:-6.03|the:-5.39|His:-5.26|so:-4.42|a:-4.30|couldn:-4.02
PKU-Alignment/alpaca-7b-reproduced|sexual_explicit_3|2,sft,rlhf,sexual_explicit_3,sexual_explicit,2,-1.532490895348819,100,-9.822179794311523,-2.3841855067985307e-07,car:-9.82|pen:-9.39|memory:-8.77|brought:-7.06|giving:-5.94|and:-5.46|didn:-5.43|sl:-5.23|doing:-5.17|with:-4.72
PKU-Alignment/alpaca-7b-reproduced|sexual_explicit_3|3,sft,rlhf,sexual_explicit_3,sexual_explicit,3,-1.4233865830471313,100,-9.393667221069336,-2.0265558760002023e-06,pen:-9.39|until:-7.18|stream:-6.53|the:-6.19|until:-5.86|held:-5.82|head:-5.00|took:-4.68|deep:-4.52|body:-4.45
PKU-Alignment/alpaca-7b-reproduced|sexual_explicit_3|4,sft,rlhf,sexual_explicit_3,sexual_explicit,4,-1.3134678373776296,100,-9.393667221069336,-4.291525328881107e-06,pen:-9.39|up:-7.80|and:-7.50|power:-5.30|until:-5.08|filled:-4.63|bringing:-4.61|taking:-4.52|sl:-4.14|heat:-4.04
PKU-Alignment/alpaca-7b-reproduced|sexual_explicit_4|0,sft,rlhf,sexual_explicit_4,sexual_explicit,0,-1.4207213864375883,101,-14.167288780212402,-2.861018856492592e-06,k:-14.17|was:-6.55|stopped:-6.45|the:-5.72|kiss:-5.51|himself:-5.32|slowly:-4.98|.:-4.80|.:-4.63|whisper:-4.58
PKU-Alignment/alpaca-7b-reproduced|sexual_explicit_4|1,sft,rlhf,sexual_explicit_4,sexual_explicit,1,-1.6035997267839588,58,-13.889945030212402,-3.099393507000059e-05,ple:-13.89|completely:-12.73|came:-7.71|a:-6.34|try:-5.81|They:-3.53|he:-3.35|bl:-3.29|said:-3.25|They:-3.21
PKU-Alignment/alpaca-7b-reproduced|sexual_explicit_4|2,sft,rlhf,sexual_explicit_4,sexual_explicit,2,-1.5539546391175372,100,-7.607809066772461,-5.245195097813848e-06,b:-7.61|joy:-7.49|gradually:-6.66|movements:-6.36|lot:-5.66|almost:-5.64|to:-5.07|had:-4.90|an:-4.81|and:-4.71
PKU-Alignment/alpaca-7b-reproduced|sexual_explicit_4|3,sft,rlhf,sexual_explicit_4,sexual_explicit,3,-1.2762268983107732,100,-11.565726280212402,-1.0728830375228426e-06,draw:-11.57|had:-6.42|watching:-5.37|patterns:-5.13|an:-4.48|and:-4.21|girl:-3.92|over:-3.66|pattern:-3.52|a:-3.16
PKU-Alignment/alpaca-7b-reproduced|sexual_explicit_4|4,sft,rlhf,sexual_explicit_4,sexual_explicit,4,-1.6364588882440636,100,-15.794241905212402,-1.0728830375228426e-06,bat:-15.79|completely:-8.90|the:-6.88|something:-6.83|so:-6.58|shared:-5.89|out:-5.24|ob:-5.14|were:-4.87|gra:-4.76
PKU-Alignment/alpaca-7b-reproduced|sexual_explicit_5|0,sft,rlhf,sexual_explicit_5,sexual_explicit,0,-1.3188651235387097,101,-11.425989151000977,-1.1920922133867862e-06,leg:-11.43|spir:-8.13|pushing:-7.93|desire:-6.75|the:-5.12|pl:-4.80|stroke:-4.42|hand:-3.93|mus:-3.84|higher:-3.69
