family,layer,mode,model_id,prompt_key,gen_idx,step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,18,and,0.9993822574615479,0.006360954605042934,1,and,0.9993822574615479,and|poor||low|or
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,19,unequal,0.04916893690824509,3.0381417274475098,20,unfair,0.18126310408115387,unfair|poor|limited|a|un
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,20,pay,0.7343478202819824,0.853801965713501,2,pay,0.7343478202819824,pay|treatment|distribution|compensation|opportunities
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,21,for,0.3515210449695587,1.3335959911346436,3,compared,0.4656897485256195,"compared|for|,|.|among"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,22,quite,0.06790060549974442,2.0480902194976807,7,some,0.3613763749599457,some|a|what|their|quite
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,23,some,0.996995210647583,0.021765349432826042,1,some,0.996995210647583,some|a|sometime|sometimes|some
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,24,time,0.9999988079071045,2.2704998627887107e-05,1,time,0.9999988079071045,time|times|years|-time|while
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,25,",",0.5041760206222534,0.9170503616333008,2,",",0.5041760206222534,",|.|and|but|now"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,26,but,0.14384916424751282,0.7251155972480774,2,and,0.7898873090744019,and|but|which|leading|feeling
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,27,the,0.26573288440704346,2.6410164833068848,14,the,0.26573288440704346,the|it|when|after|their
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,28,final,0.9805363416671753,0.11574377864599228,1,final,0.9805363416671753,final|last|straw|breaking|latest
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,29,straw,0.9945217370986938,0.045653022825717926,1,straw,0.9945217370986938,straw|nail|decision|blow|str
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,30,came,0.47915539145469666,0.7888389825820923,2,was,0.5021505355834961,was|came|had|occurred|for
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,31,when,0.9983435869216919,0.015365099534392357,1,when,0.9983435869216919,when|after|last|recently|in
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,32,they,0.7743624448776245,0.7960422039031982,2,they,0.7743624448776245,they|a|their|the|management
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,33,discovered,0.3051016628742218,1.2497670650482178,3,were,0.5524677634239197,were|discovered|found|realized|witnessed
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,34,a,0.2359868586063385,0.8462656140327454,2,that,0.7045266032218933,that|a|their|the|they
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,35,major,0.1678762584924698,2.6957123279571533,14,colleague,0.31363412737846375,colleague|major|new|significant|cowork
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,36,oversight,0.0015728957951068878,2.692291259765625,14,promotion,0.25044286251068115,promotion|change|discrepancy|policy|mistake
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,37,in,0.9206003546714783,0.49085772037506104,1,in,0.9206003546714783,in|that|or|regarding|with
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,38,their,0.605222761631012,1.2204594612121582,3,their,0.605222761631012,their|the|a|how|company
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,39,next,0.00018056111002806574,2.5283713340759277,12,benefits,0.3239216208457947,benefits|performance|contract|compensation|employee
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,40,paycheck,0.37962669134140015,1.843419075012207,6,paycheck,0.37962669134140015,paycheck|performance|pay|promotion|year
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,41,",",0.2766529619693756,1.265852451324463,3,.,0.5088426470756531,".|,|that|-|where"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,42,resulting,0.2905130386352539,2.4325103759765625,11,resulting,0.2905130386352539,resulting|which|where|indicating|leading
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,43,in,0.9965261816978455,0.02385229803621769,1,in,0.9965261816978455,in|from|not|a|them
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,44,a,0.5142655372619629,1.6861469745635986,5,a,0.5142655372619629,a|them|thousands|their|an
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,45,significant,0.6654965281486511,1.8272732496261597,6,significant,0.6654965281486511,significant|lower|significantly|substantial|large
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,46,amount,0.0634804293513298,2.2115824222564697,9,under,0.3653046786785126,under|loss|reduction|amount|deduction
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,47,of,0.9926772117614746,0.06234075129032135,1,of,0.9926772117614746,of|under|being|lost|in
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,48,money,0.8089112639427185,1.0080230236053467,2,money,0.8089112639427185,money|unpaid|lost|their|missing
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,2,49,being,0.9238675236701965,0.39373579621315,1,being,0.9238675236701965,being|missing|going|not|owed
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,0,dec,0.286612868309021,2.4132065773010254,11,dec,0.286612868309021,dec|...|quit|It|leave
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,1,ide,0.9801163673400879,0.10082337260246277,1,ide,0.9801163673400879,ide|ided|id|iding|ides
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,2,to,0.9843083024024963,0.12578122317790985,1,to,0.9843083024024963,to|on|not|that|whether
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,3,quit,0.3165745735168457,2.348461151123047,10,quit,0.3165745735168457,quit|take|speak|leave|file
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,4,their,0.39038100838661194,1.632494568824768,5,their,0.39038100838661194,their|.|his|or|the
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,5,job,0.9979323148727417,0.015757424756884575,1,job,0.9979323148727417,job|position|current|role|employment
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,6,.,0.8398032188415527,0.8134307861328125,2,.,0.8398032188415527,".|and|due|or|,"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,7,<|eot_id|>,0.6944314241409302,1.3263676166534424,3,<|eot_id|>,0.6944314241409302,<|eot_id|>|However|The|They|
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,8,<|start_header_id|>,0.9999943971633911,7.471411663573235e-05,1,<|start_header_id|>,0.9999943971633911,<|start_header_id|>|<|eot_id|>|<|python_tag|>|<|eom_id|>|<|end_header_id|>
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,9,assistant,1.0,2.4001087695069145e-07,1,assistant,1.0,assistant|assistant|<|start_header_id|>|Assistant|Assistant
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,10,<|end_header_id|>,0.999670147895813,0.0030484290327876806,1,<|end_header_id|>,0.999670147895813,<|end_header_id|>||<|eot_id|>|<|start_header_id|>|→
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,11,,1.0,5.415984105638927e-07,1,,1.0,||||
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,12,The,0.12011994421482086,2.977491855621338,19,...,0.25429391860961914,...|However|The|This|They
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,13,worker,0.8761643767356873,0.6973739266395569,2,worker,0.8761643767356873,worker|decision|reasons|phrase|employee
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,14,felt,0.434962660074234,2.260803699493408,9,felt,0.434962660074234,"felt|had|handed|,|'s"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,15,the,0.5875728130340576,1.42900812625885,4,the,0.5875728130340576,the|a|that|und|frustrated
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,16,company,0.9806186556816101,0.16515326499938965,1,company,0.9806186556816101,company|lack|unfair|need|decision
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,17,was,0.9919003248214722,0.051885560154914856,1,was,0.9919003248214722,was|'s|had|wasn|policies
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,18,unfair,0.9883212447166443,0.09544877707958221,1,unfair,0.9883212447166443,unfair|treating|being|unfairly|not
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,19,and,0.949065089225769,0.2870590090751648,1,and,0.949065089225769,"and|because|,|due|in"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,20,decided,0.9988548755645752,0.012065392918884754,1,decided,0.9988548755645752,decided|so|decide|ultimately|
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,21,to,0.9998425245285034,0.001902374904602766,1,to,0.9998425245285034,to|it|that||not
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,22,quit,0.8389191031455994,0.8584637641906738,2,quit,0.8389191031455994,quit|submit|hand|file|resign
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,23,their,0.9981513619422913,0.014630034565925598,1,their,0.9981513619422913,"their|her|.|his|,"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,24,job,0.9999738931655884,0.00038510491140186787,1,job,0.9999738931655884,job||current|long|stressful
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,25,",",0.4866926968097687,1.0891112089157104,2,",",0.4866926968097687,",|.|to|due|and"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,26,which,0.03932312875986099,1.6580296754837036,5,citing,0.6055806875228882,citing|but|feeling|which|hoping
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,27,may,0.024455975741147995,2.5263235569000244,12,was,0.3026265501976013,was|led|could|would|left
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,28,have,0.7492052316665649,1.0438659191131592,2,have,0.7492052316665649,have|lead|be|seem|not
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,29,been,0.7828274369239807,1.1218628883361816,3,been,0.7828274369239807,been|left|led|caused|come
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,30,a,0.9593958258628845,0.2591681182384491,1,a,0.9593958258628845,a|due|the|motivated|their
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,31,difficult,0.92091304063797,0.5232601761817932,1,difficult,0.92091304063797,difficult|tough|stressful|result|challenging
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,32,decision,0.2154671549797058,0.9368026852607727,2,but,0.6533960103988647,but|decision|and|yet|choice
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,33,to,0.10644963383674622,1.4840452671051025,4,",",0.32788795232772827,",|for|but|to|."
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,34,make,0.9268569946289062,0.2915440499782562,1,make,0.9268569946289062,make|come|reach|take|arrive
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,35,but,0.27022767066955566,1.109994649887085,3,",",0.5632027983665466,",|but|.|after|due"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,36,gave,0.0031030348036438227,2.341021776199341,10,felt,0.3067798912525177,felt|ultimately|one|was|seemed
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,37,them,0.9881395101547241,0.07903830707073212,1,them,0.9881395101547241,them|the|her|an|him
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,38,the,0.7495886087417603,0.7776056528091431,2,the,0.7495886087417603,the|an|a|closure|freedom
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,39,opportunity,0.8318005800247192,0.6570255756378174,1,opportunity,0.8318005800247192,opportunity|freedom|chance|courage|motivation
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,40,to,0.9937191009521484,0.040539033710956573,1,to,0.9937191009521484,"to|for||.|,"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,41,seek,0.15411294996738434,1.8817837238311768,6,explore,0.42551949620246887,explore|seek|look|find|pursue
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,42,new,0.29173216223716736,1.6390557289123535,5,new,0.29173216223716736,new|better|a|out|employment
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,43,opportunities,0.4086671769618988,1.6630192995071411,5,opportunities,0.4086671769618988,opportunities|employment|challenges|and|career
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,44,that,0.41765183210372925,1.397315263748169,4,that,0.41765183210372925,that|where|and|elsewhere|.
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,45,fit,0.004864398390054703,1.86354398727417,6,align,0.41782718896865845,align|better|aligned|would|were
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,46,their,0.9028969407081604,0.3378370702266693,1,their,0.9028969407081604,their|better|with|more|them
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,47,needs,0.3941393494606018,1.1514251232147217,3,values,0.5060849189758301,values|needs|expectations|personal|skills
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,48,and,0.9303516745567322,0.30975911021232605,1,and,0.9303516745567322,"and|better|.|,|."
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,3,49,values,0.7133159041404724,1.353166103363037,3,values,0.7133159041404724,values|expectations|work|goals|provide
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,0,dec,0.286612868309021,2.4132065773010254,11,dec,0.286612868309021,dec|...|quit|It|leave
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,1,ide,0.9801163673400879,0.10082337260246277,1,ide,0.9801163673400879,ide|ided|id|iding|ides
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,2,to,0.9843083024024963,0.12578122317790985,1,to,0.9843083024024963,to|on|not|that|whether
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,3,quit,0.3165745735168457,2.348461151123047,10,quit,0.3165745735168457,quit|take|speak|leave|file
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,4,.,0.3667290210723877,1.632494568824768,5,their,0.39038100838661194,their|.|his|or|the
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,5,However,0.050953201949596405,0.8511755466461182,2,<|eot_id|>,0.8352931141853333,<|eot_id|>|However||The|
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,6,",",0.9951026439666748,0.040843673050403595,1,",",0.9951026439666748,",|I|there|the|you"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,7,I,0.12653490900993347,2.05755615234375,7,there,0.48505786061286926,there|I|this|before|the
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,8,'d,0.13286137580871582,1.261654257774353,3,can,0.6338461637496948,can|'d|'ll|'m|need
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,9,be,0.7359843254089355,0.7193068861961365,2,be,0.7359843254089355,be|like|love|need|provide
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,10,happy,0.9970389604568481,0.023744869977235794,1,happy,0.9970389604568481,happy|glad|able|more|delighted
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,11,to,0.9997956156730652,0.0019947306718677282,1,to,0.9997956156730652,to|if|for||continue
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,12,continue,0.6580806970596313,1.1661906242370605,3,continue,0.6580806970596313,continue|provide|help|complete|finish
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,13,the,0.9297312498092651,0.39088836312294006,1,the,0.9297312498092651,the|with|this|completing|that
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,14,story,0.6067399978637695,0.9442839026451111,2,story,0.6067399978637695,story|sentence|scenario|conversation|thought
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,15,with,0.14419634640216827,1.931856632232666,6,in,0.3149537742137909,in|or|with|.|and
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,16,you,0.32139697670936584,1.7527074813842773,5,you,0.32139697670936584,you|a|some|more|different
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,17,.,0.8166714310646057,0.828665018081665,2,.,0.8166714310646057,.|.|if|and|in
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,18,Could,0.02647293731570244,2.365286350250244,10,What,0.2396664023399353,What|There|Here||You
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,19,you,0.9996874332427979,0.003018790390342474,1,you,0.9996874332427979,you|I|we||be
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,20,provide,0.36398690938949585,1.62241530418396,5,provide,0.36398690938949585,provide|please|tell|give|like
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,21,more,0.8696469068527222,0.5174767971038818,1,more,0.8696469068527222,more|some|a|the|me
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,22,context,0.9563630223274231,0.21012666821479797,1,context,0.9563630223274231,context|information|details|detail|background
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,23,or,0.8813372850418091,0.42628318071365356,1,or,0.8813372850418091,"or|about|,|on|to"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,24,clarify,0.09823264181613922,2.45528244972229,11,information,0.31709885597229004,information|details|clarify|a|complete
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,25,what,0.8316047191619873,0.617588996887207,1,what,0.8316047191619873,what|the|why|how|where
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,26,the,0.25657108426094055,1.6379961967468262,5,you,0.5102525353431702,you|the|specific|kind|happened
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,27,situation,0.022670883685350418,0.49979352951049805,1,worker,0.9055852293968201,worker|company|situation|unfair|story
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,28,is,0.6820992827415466,0.8707761764526367,2,is,0.6820992827415466,is|was|with|entails|involves
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,29,",",0.20873266458511353,1.8679126501083374,6,?,0.3721062242984772,"?|,|about|and|with"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,30,and,0.06784045696258545,1.2179713249206543,3,or,0.5860521197319031,or|so|such|and|like
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,31,then,0.033562637865543365,1.4572333097457886,4,what,0.5416735410690308,what|how|I|where|then
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,32,I,0.936737060546875,0.27145394682884216,1,I,0.936737060546875,I|we|you|what|decide
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,33,can,0.9004287123680115,0.38118794560432434,1,can,0.9004287123680115,can|'ll|could|'d|will
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,34,respond,0.018157657235860825,1.9571683406829834,7,help,0.4610319435596466,help|continue|try|provide|add
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,35,with,0.6569496393203735,1.0239168405532837,2,with,0.6569496393203735,with|accordingly|to|further|in
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,36,the,0.1467907875776291,1.2787914276123047,3,a,0.6376301050186157,a|the|some|possible|what
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,37,next,0.8405451774597168,0.7761809825897217,2,next,0.8405451774597168,next|rest|outcome|worker|possible
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,38,part,0.7769591212272644,0.9128576517105103,2,part,0.7769591212272644,part|possible|step|line|sentence
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,39,of,0.9753307104110718,0.14101049304008484,1,of,0.9753307104110718,of|?|.|?|in
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,40,the,0.9991195797920227,0.008266394026577473,1,the,0.9991195797920227,the|their|what|a|this
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,41,story,0.9765475392341614,0.15363606810569763,1,story,0.9765475392341614,story|scenario|sentence|narrative|decision
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,42,?,0.5809162259101868,1.2606332302093506,3,?,0.5809162259101868,?|.|or|?|.
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,43,<|eot_id|>,0.6998698711395264,1.1652483940124512,3,<|eot_id|>,0.6998698711395264,<|eot_id|>||For|Some|What
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,44,<|start_header_id|>,0.9999969005584717,4.359772356110625e-05,1,<|start_header_id|>,0.9999969005584717,<|start_header_id|>|<|eot_id|>|<|python_tag|>|<|end_header_id|>|<|eom_id|>
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,45,assistant,1.0,3.599966102996177e-09,1,assistant,1.0,assistant|assistant|Assistant|<|start_header_id|>|Assistant
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,46,<|end_header_id|>,0.999879002571106,0.0012671829899773002,1,<|end_header_id|>,0.999879002571106,<|end_header_id|>||ा|<|eot_id|>|<|start_header_id|>
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,47,,1.0,9.474879902882094e-08,1,,1.0,||||
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,48,Or,0.020800141617655754,2.5734126567840576,13,Alternatively,0.35180774331092834,Alternatively|If|However|It|You
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,4,49,if,0.3078314960002899,1.5490095615386963,4,",",0.434112012386322,",|if|we|I|you"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,0,...,0.24135224521160126,2.4132065773010254,11,dec,0.286612868309021,dec|...|quit|It|leave
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,1,leave,0.04840654507279396,2.257744312286377,9,quit,0.4451383054256439,quit|file|leave|go|take
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,2,the,0.8018954992294312,0.6850594282150269,1,the,0.8018954992294312,the|their|.|his|and
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,3,company,0.9627586007118225,0.16235190629959106,1,company,0.9627586007118225,company|job|organization|position|workplace
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,4,.,0.7972912788391113,0.8913435935974121,2,.,0.7972912788391113,.|and|to|due|in
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,5,<|eot_id|>,0.28857746720314026,2.2284560203552246,9,<|eot_id|>,0.28857746720314026,<|eot_id|>|The|This|However|
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,6,<|start_header_id|>,0.9999909400939941,0.00011497174273245037,1,<|start_header_id|>,0.9999909400939941,<|start_header_id|>|<|eot_id|>|<|python_tag|>|<|end_header_id|>|<|eom_id|>
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,7,assistant,1.0,3.5168889667147596e-07,1,assistant,1.0,assistant|<|start_header_id|>|assistant|Assistant|assist
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,8,<|end_header_id|>,0.9999707937240601,0.00036416956572793424,1,<|end_header_id|>,0.9999707937240601,<|end_header_id|>||<|eot_id|>|<|start_header_id|>|→
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,9,,1.0,1.9864135936131788e-07,1,,1.0,||||
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,10,To,0.002966925734654069,2.7496321201324463,15,...,0.35659077763557434,...|This|That|Or|However
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,11,be,0.6740758419036865,1.886476755142212,6,be,0.6740758419036865,be|elaborate|provide|clarify|protect
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,12,more,0.8564510941505432,0.7681548595428467,2,more,0.8564510941505432,more|continued|fair|completed|a
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,13,specific,0.7181226015090942,0.9205385446548462,2,specific,0.7181226015090942,specific|detailed|complete|elaborate|precise
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,14,",",0.9807015061378479,0.14740437269210815,1,",",0.9807015061378479,",|:|:|options|."
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,15,the,0.8044555187225342,1.0131052732467651,2,the,0.8044555187225342,the|here|there|I|some
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,16,worker,0.9380765557289124,0.38120412826538086,1,worker,0.9380765557289124,worker|possible|sentence|options|outcome
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,17,felt,0.3597894608974457,1.5114277601242065,4,felt,0.3597894608974457,felt|might|may|could|'s
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,18,the,0.9197709560394287,0.36196959018707275,1,the,0.9197709560394287,the|that|und|under|a
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,19,company,0.9992061257362366,0.009557569399476051,1,company,0.9992061257362366,company|unfair|treatment|decision|workplace
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,20,was,0.9944906234741211,0.04183521866798401,1,was,0.9944906234741211,was|'s|policies|unfair|treated
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,21,unfair,0.9962790608406067,0.03435489907860756,1,unfair,0.9962790608406067,unfair|treating|being|unfairly|unjust
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,22,and,0.9376095533370972,0.3231354355812073,1,and,0.9376095533370972,"and|,|because|due|so"
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,23,decided,0.995284378528595,0.04571080952882767,1,decided,0.995284378528595,decided|so|:|may|they
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,24,to,0.9989113807678223,0.011026476509869099,1,to,0.9989113807678223,to|:||either|that
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,25,file,0.20798856019973755,1.9560669660568237,7,quit,0.43348538875579834,quit|file|:|resign|either
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,26,a,0.9949526786804199,0.03373768925666809,1,a,0.9949526786804199,a|an|for||complaints
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,27,formal,0.13179202377796173,0.6913421154022217,1,complaint,0.8073239922523499,complaint|formal|griev|lawsuit|claim
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,28,complaint,0.9641621708869934,0.15998783707618713,1,complaint,0.9641621708869934,complaint|griev|complaints|Complaint|complain
llama,superego,complete,meta-llama/Llama-3.1-8B-Instruct,worker,5,29,or,0.3677329421043396,1.4667418003082275,4,or,0.3677329421043396,"or|with|,|to|."
