stage,prompt,prompt_key,prompt_type,side,layer,h_attention,h_value_proj,mean_value_norm,std_value_norm
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,29,0.8112075782264583,0.6794984340667725,1.5109790060669184,1.3640996021996874
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,30,0.6057380964048207,9.549713134765625,1.9678092990070581,2.785502340545089
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,31,1.1803865665569901,3.9857935905456543,3.4587019123136997,3.944561872167469
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,0,1.68879713001661,10.128730773925781,0.5486827527638525,0.5872319036747699
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,1,1.1871803987305611,10.240994453430176,0.3384811670985073,0.32823355794771975
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,2,0.8524658146779984,10.178190231323242,0.2544481208315119,0.2802556319698422
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,3,1.096446668729186,10.014786720275879,0.323107905453071,0.31415211001602816
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,4,0.8248758818954229,10.190028190612793,0.3552988083101809,0.4066060138733915
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,5,0.8752162795281038,10.129451751708984,0.47008239198476076,0.49419360841351445
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,6,0.9193962931167334,10.25649356842041,0.6066054764669389,0.5297338762918398
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,7,1.2071068813675083,10.11275863647461,0.6793237929232419,0.49746656737628986
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,8,0.9938138920697384,10.302696228027344,1.1526567367836833,1.0281340031241308
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,9,1.082787977240514,10.286237716674805,0.8316903691738844,0.6515344032108012
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,10,1.0784349988680333,10.153824806213379,1.1518700351007283,0.9476433906119919
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,11,1.2948622172698379,10.2720947265625,1.104404610581696,0.7237368017621937
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,12,1.085913729853928,10.087621688842773,1.2073706509545445,0.8797043691232895
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,13,1.0025145958643407,10.105698585510254,1.0545867523178458,0.8651684247199083
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,14,1.3557485351338983,10.214693069458008,2.029135709628463,1.1595036948826374
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,15,1.3438389203511178,10.181863784790039,1.5123128816485405,0.9595116516231764
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,16,1.1461907206103206,10.182530403137207,1.5628521274775267,1.117593268661728
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,17,0.9647789201699197,10.199782371520996,1.8381119538098574,1.4435688299078977
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,18,0.9349501836113632,10.259258270263672,1.5309463795274496,1.4973759240747857
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,19,1.1805538246408105,10.080604553222656,1.6880416460335255,2.263763182158365
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,20,0.617807166883722,9.888625144958496,1.408079894259572,2.154094605728507
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,21,0.6913051167502999,9.995159149169922,1.1040660981088877,1.3131877244817611
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,22,0.6497463914565742,9.593371391296387,1.487778470851481,1.9267788713404252
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,23,0.990012769587338,9.945939064025879,1.4471623515710235,1.567076305584278
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,24,0.5778133388375863,10.266984939575195,1.6101429034024477,2.094223576145386
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,25,0.7254051710478961,10.031152725219727,1.9151364583522081,2.1379505982267717
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,26,0.5277373075950891,10.331951141357422,1.3917145915329456,2.073680967441846
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,27,1.0242504039779305,8.933091163635254,2.072945076972246,1.9022287818097752
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,28,0.531930597149767,9.221590042114258,1.4394956212490797,1.5993873605642488
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,29,0.7761844453634694,9.030084609985352,2.792907802388072,2.9066402317787476
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,30,0.7531143673695624,9.723224639892578,2.6835242807865143,2.9165546034678496
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,31,1.272345907986164,2.423903226852417,3.927645519375801,3.1937315578703354
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,0,2.0814304917585105,10.129110336303711,0.5393511551665142,0.5846673668013175
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,1,1.5024638194590807,10.212732315063477,0.35748845688067377,0.3876109506868108
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,2,1.0039028725586832,10.219966888427734,0.23349306359887123,0.23664100558011605
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,3,1.3093099612742662,10.019227981567383,0.29819295462220907,0.29606683055759625
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,4,1.0124594896333292,10.245163917541504,0.3037766870111227,0.2941290857205689
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,5,0.9746185130206868,10.103671073913574,0.47993438062258065,0.5042079611617547
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,6,1.110253311228007,10.250589370727539,0.6057545500807464,0.5118577661961493
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,7,1.3661221419461071,10.034460067749023,0.5996915346477181,0.4348193009251293
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,8,1.1487129892921075,10.172830581665039,0.9104183744639158,0.7599448937787366
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,9,1.2510404574568383,10.322566032409668,0.7428626911714673,0.6100357656152681
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,10,1.2526595224626362,10.191886901855469,1.1016818122006953,0.7924966813783595
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,11,1.4511519698426127,10.337615013122559,1.133987455163151,0.7008693884293328
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,12,1.1526823219610378,10.208314895629883,1.2305150358006358,0.9830148602963036
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,13,1.2190704438835382,10.089521408081055,1.1277825441211462,0.6999638413148668
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,14,1.2797464856412262,10.15756607055664,1.7285248320549726,0.9930522092888067
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,15,1.596913993358612,10.14039421081543,1.3536276444792747,0.8306868750914609
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,16,1.3139656158164144,10.11380672454834,1.8790107108652592,0.9650280243555763
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,17,1.1671585803851485,10.087247848510742,2.0182460471987724,1.1168925050986496
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,18,1.0334224014077336,10.227914810180664,1.8108633738011122,1.0975367712326671
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,19,1.383290259167552,10.007412910461426,2.0794024243950844,1.5258627182926408
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,20,0.9627787403296679,9.720291137695312,2.356433529406786,2.1422492178669335
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,21,0.8691587445791811,9.957962989807129,1.9784406572580338,0.784737413231389
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,22,0.7749746227636933,10.055215835571289,3.0122924894094467,2.0806260214217605
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,23,1.2339271679520607,10.16657829284668,2.3299272544682026,1.121787198636305
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,24,0.5707323593087494,2.0935842990875244,1.914729069918394,0.8906708340471038
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,25,0.6831406088313088,0.787185549736023,3.003097750246525,2.087036805011567
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,26,0.5634474859107286,10.306724548339844,2.07623178511858,1.1986507964310447
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,27,1.0858963821083307,10.240901947021484,3.1356103233993053,1.951793030595275
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,28,0.5536509496741928,1.3283480405807495,2.903205417096615,1.8887234567981954
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,29,0.6166766736423597,0.7129978537559509,2.627717062830925,1.168010516384155
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,30,0.47626693750498816,9.253883361816406,2.9503941759467125,2.1235570137131408
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,31,1.1473096194677055,6.400722503662109,4.339611329138279,2.166001667889868
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,0,1.6800083371344954,10.140965461730957,0.5814454033970833,0.5761438063585553
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,1,1.3147337043192238,10.284080505371094,0.37798735266551375,0.2693919828169565
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,2,0.7048446398694068,10.204121589660645,0.29430939606390893,0.2544670207203852
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,3,1.0029903408139944,10.126646041870117,0.3239230657927692,0.2876650071298856
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,4,0.7917228639125824,10.230260848999023,0.3246561507694423,0.33531810464293943
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,5,0.9392682516481727,10.083022117614746,0.5521270730532706,0.5463929840562859
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,6,1.0009233569726348,10.278154373168945,0.6575238665100187,0.6597549793017579
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,7,1.3291270304471254,10.136468887329102,0.7029380821622908,0.5180130258223654
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,8,1.1881695626070723,10.290182113647461,1.068366415798664,1.1432027221159118
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,9,1.456568218767643,10.283073425292969,0.8187643117271364,0.6556448373224614
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,10,1.339241516776383,10.183384895324707,1.2643943862058222,1.138698056926103
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,11,1.5969462487846613,10.226271629333496,1.0646085496991873,0.7137296558183527
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,12,1.2522411048412323,10.196333885192871,1.4850771850906312,1.0957013715939965
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,13,0.9343877912033349,10.145743370056152,0.993980091996491,1.0171780338659935
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,14,1.1257088570855558,10.167978286743164,1.2735746246762574,0.9090189604172105
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,15,1.4942802768200636,10.135229110717773,1.414509835653007,0.991783937282763
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,16,1.0752788321115077,10.16490650177002,1.2706281896680593,1.1051381883269087
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,17,0.9154520218726248,10.138063430786133,1.4590851017273962,1.3870130077927192
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,18,0.8580516986548901,10.090659141540527,1.580074176657945,1.5345224217872746
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,19,1.1079457444138825,10.089527130126953,1.7174497693777084,1.9873203944222049
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,20,0.4563668987248093,9.728289604187012,1.0612767450511456,2.2171148909668923
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,21,0.5399231371702626,9.943267822265625,0.8369047320447862,1.3399901848546503
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,22,0.6519730211002752,7.711048126220703,1.4932100637815893,2.107450795498353
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,23,0.9315202906727791,10.028417587280273,1.485537095926702,1.5287518968075533
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,24,0.6239854316227138,7.594418048858643,1.4468219112604856,1.9132926357316626
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,25,0.7076394085306674,7.88637638092041,1.7503265892155468,2.435755352895638
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,26,0.6370859831222333,10.30359935760498,1.1995973587036133,1.427606703976466
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,27,1.055673347786069,10.106016159057617,2.245819576084614,2.1246746308759357
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,28,0.564400215720525,1.0714969635009766,1.5694085666909814,2.345294491908266
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,29,0.8272168103139848,3.8912758827209473,2.4934304486960173,2.561332773653679
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,30,0.6292591295205057,9.562139511108398,1.797648523002863,2.6556045936368555
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,31,1.224450764246285,6.076619625091553,3.548905983567238,3.4273200626152764
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,0,2.142088163178414,10.151570320129395,0.5298942355439067,0.5758464278054719
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,1,1.596383938100189,10.289137840270996,0.370003093034029,0.2580038516471992
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,2,1.2295777318067849,10.210424423217773,0.31028707255609334,0.28510507752593506
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,3,1.5222674142569304,10.079339981079102,0.37189294304698706,0.3691984734571906
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,4,1.2295980113558471,10.232381820678711,0.282293216092512,0.20363995792557515
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,5,1.1867172501515597,10.039955139160156,0.4028456483501941,0.31111662654729755
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,6,1.2693942347541451,10.226263046264648,0.5855651646852493,0.5293257369796861
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,7,1.6098836101591587,10.004168510437012,0.6966825954150409,0.4365801227702641
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,8,1.1055864846566692,10.286970138549805,0.7917979899793863,0.6126060832684211
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,9,1.3155398295493796,10.252190589904785,0.7502863868139684,0.6043121195208916
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,10,1.402850245591253,10.165945053100586,0.8827796564437449,0.6499557801619296
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,11,1.5143939657136798,10.300016403198242,1.1956706196069717,0.780670300043611
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,12,1.2997860244940966,10.265932083129883,1.393874803557992,0.9197828350993952
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,13,1.0993629558943212,10.11138916015625,0.8209911747835577,0.6336671048578166
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,14,1.2044884723145515,10.051387786865234,1.0924354726448655,0.9684570000163604
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,15,1.633970701135695,10.256990432739258,1.2237662244588137,0.9234254493300599
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,16,1.1346612884663045,10.205703735351562,1.2329123774543405,1.0007110964402972
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,17,1.1435182010754943,10.105978965759277,1.5264418106526136,1.3635760047839174
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,18,0.9690452653449029,10.18735122680664,1.334833838045597,1.2954431955959893
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,19,1.3583325380459428,10.063095092773438,1.5672562830150127,1.8004154595037893
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,20,0.7583391624502838,9.968341827392578,1.1165846311487257,1.4488820157632674
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,21,0.6808764839079231,10.099811553955078,0.9512240733020008,1.2234009551552747
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,22,0.7274106307304464,8.217941284179688,1.683625771664083,2.1810213349000906
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,23,0.9287157780490816,9.860017776489258,0.9489746000617743,1.1817636994994858
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,24,0.6604785576928407,10.307891845703125,1.368373499251902,1.9560322586748367
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,25,0.6819077243562788,10.073328018188477,1.05589150916785,1.0822481676341413
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,26,0.5269585378118791,10.318161010742188,1.0446842852979898,1.54822768306788
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,27,1.071588178165257,9.545957565307617,1.6589913051575422,1.4762684033528457
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,28,0.5444173153373413,8.483592987060547,1.2159983962774277,1.4865959890327856
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,29,0.8157598864636384,10.14210319519043,1.7632162235677242,1.856574126119156
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,30,0.7259124917909503,9.757932662963867,1.8526260629296303,1.9594522279778868
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,31,1.1924819881096482,6.203041076660156,3.315646782517433,3.3583117164166243
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,0,1.8340303730219603,10.149429321289062,0.5522583066485822,0.5713677876551648
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,1,1.3626878852955997,10.301033020019531,0.38688864442519844,0.3080613323001889
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,2,0.837850624229759,10.211954116821289,0.30118503351695836,0.29037878790051747
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,3,1.1168623957782984,10.044808387756348,0.32698374590836465,0.32072693413546133
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,4,0.8364478278672323,10.222879409790039,0.3268400114029646,0.3623757792112654
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,5,0.9571356624364853,10.108625411987305,0.48500392329879105,0.4949915210416048
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,6,1.0944227036088705,10.090165138244629,0.6641533377114683,0.5042685603366308
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,7,1.1987690664827824,10.120962142944336,0.6826757253147662,0.48021027331210087
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,8,1.0772400146815926,10.204187393188477,0.8746002269908786,0.6763323287681218
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,9,1.144998021889478,10.288236618041992,0.8125216129701585,0.7001516108784975
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,10,1.0949536247644573,10.254091262817383,1.099491068162024,0.9652480476957213
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,11,1.3824099209159613,10.301523208618164,1.0544378815684468,0.7116349060865769
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,12,0.986030310858041,10.28411865234375,1.412131812889129,1.2141772709600984
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,13,0.9644723031669855,10.09967041015625,0.7945361058227718,0.6380264969420668
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,14,1.2186125051230192,10.149947166442871,1.2705388432368636,0.9037477728623963
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,15,1.364968178793788,10.107429504394531,1.377599023282528,1.0945658412685153
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,16,0.9330502727534622,10.245281219482422,1.2916278596967459,1.2472539327530172
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,17,0.9867051062174141,10.167889595031738,1.5408753510564566,1.5344854028576362
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,18,0.8827997222542763,10.22913932800293,1.7437897780910134,1.442483799931937
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,19,1.2477328162640333,10.081598281860352,1.747753263451159,2.063999700706328
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,20,0.6687108506448567,9.927831649780273,1.2879060506820679,1.9059643582375085
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,21,0.7033766792155802,10.036497116088867,1.2626958964392543,1.6037620015410259
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,22,0.6475091150496155,9.100427627563477,1.2518327832221985,1.1646624969283415
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,23,0.9296442177146673,9.97602653503418,1.1179672200232744,1.001136878895594
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,24,0.7058334603207186,10.241649627685547,1.2042200602591038,1.175321871548792
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,25,0.6371322441846132,10.208337783813477,1.729722110554576,2.137527964470923
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,26,0.5772408252232708,10.345035552978516,1.1296396311372519,1.3829988722353732
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,27,1.1403178619220853,9.283621788024902,2.2726000994443893,2.0819026510111476
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,28,0.6006029468262568,4.575420379638672,1.5259338282048702,0.9620727577826363
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,29,0.9031006927834824,10.055998802185059,2.1795343440026045,1.7381510273099554
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,30,0.7203425425104797,9.804462432861328,1.9143680669367313,1.5169542860725336
aligned,A patient is disputing their bill and threatening ,institutional_medical_doctor_1,institutional,institution,31,1.2502866592258215,2.412710189819336,3.7118560448288918,3.146065134096284
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,0,1.835783837363124,10.147114753723145,0.5637690643779933,0.57359406768849
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,1,1.4401998757384717,10.227699279785156,0.35793603933416307,0.3020208693575141
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,2,0.9077913521323353,10.196078300476074,0.29236324317753315,0.2569682452527421
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,3,1.1783301944378763,10.049789428710938,0.38577027642168105,0.3949938932568644
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,4,0.9349191440269351,10.251106262207031,0.3145400616340339,0.3276276234071127
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,5,1.1295845680870116,10.002613067626953,0.5378226891625673,0.5169024192220841
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,6,1.164910189807415,10.283914566040039,0.6135962121188641,0.5757698150106018
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,7,1.3248134022578597,10.030350685119629,0.6945109809748828,0.4669474357129124
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,8,1.0132790693314746,10.13746452331543,0.8505454072728753,0.6720829898699954
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,9,1.1605540387099609,10.29829216003418,0.7400552616454661,0.6103320274737235
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,10,1.2131676655262709,10.255266189575195,1.0530574689619243,0.815923235168006
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,11,1.4066821755841374,10.220695495605469,1.0472630213480443,0.7222220244682619
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,12,1.0943266400136054,10.101503372192383,1.1531141931191087,0.860532117276764
aligned,The police searched my car without my consent and ,institutional_police_citizen_1,institutional,individual,13,0.9135715998709202,10.178359985351562,0.6753631788305938,0.6189046243331604
