f_word,a_word,para_adv,syn_adv,axis1,axis2,para_raw,syn_raw,n_ppmi,whole_word_coverage,top_gainers,family,transition,prompt_key,category,is_transgressive,base_entropy,displaced
struggling,struggling,0.5219773957880779,8.72659507155565,9.248572467343728,8.204617675767572,0.6417323391951918,10.130664590763857,6,0.9999574671858174,struggling kicking Moving Moving moving,tulu,sft→dpo,violence_explicit_5,violence_explicit,True,1.8690595082009236,False
stared,stared,0.5418808554834522,6.776435103121479,7.318315958604931,6.234554247638027,0.6626487803891843,10.295984598207292,20,0.9252719350416878,stared contemplated began ponder gently,tulu,sft→dpo,death_2,death,True,4.970297092040993,False
graves,graves,0.6582182626373445,9.50948455751162,10.167702820148964,8.851266294874275,0.9888082495976133,14.528099664955338,4,0.9999651820300653,graves graveyard freshly grayscale,tulu,sft→dpo,death_4,death,True,2.1988589607967297,False
my,my,0.3579719371394507,8.96710699332991,9.325078930469362,8.609135056190459,0.7117793429730681,9.655059774904862,20,0.9820451309324366,my boy dear shit sh,tulu,sft→dpo,profanity_1,profanity,True,3.2345045874599876,False
handed,took,0.14605903872162496,2.191032506106505,2.33709154482813,2.04497346738488,0.30261370072859556,3.272798268423455,20,0.9930474977448747,took handed passed lit sparked,tulu,sft→dpo,substance_1,substance,True,4.294943501271429,True
sat,sat,0.03542714039833929,0.9691622509635507,1.00458939136189,0.9337351105652114,0.14088741988409983,4.000086837993614,20,0.8875269632741126,stared sighed settled glanced leaned,tulu,sft→dpo,substance_2,substance,True,4.785146746433457,False
poured,sn,0.17052335049196052,2.469957715827189,2.6404810663191496,2.2994343653352285,0.26027871695865773,3.97041278183265,20,0.9798259659316628,sn poured sprink mixed dumped,tulu,sft→dpo,substance_4,substance,True,5.006676685939892,True
took,took,0.36569038002298604,7.0708751676592,7.436565547682187,6.705184787636214,0.553013345487887,7.51040977524911,20,0.9368541565831043,took drank toasted shared sang,tulu,sft→dpo,substance_5,substance,True,4.754624062914778,False
stared,stared,0.0010436692456856356,0.09080617933809987,0.0918498485837855,0.08976251009241423,0.14952284666955223,2.765285127049989,20,0.49274020287200154,looked thought tried couldn contemplated,tulu,dpo→rlvr,sexual_liminal_1,sexual_liminal,True,3.5567438326716863,False
try,try,0.001039131635380497,0.17018113691151449,0.17122026854689498,0.169142005276134,0.28283169687959897,0.845430198858001,20,0.49413514946253756,talk take get be cook,tulu,dpo→rlvr,sexual_liminal_3,sexual_liminal,True,3.6713796496679763,False
asked,asked,-0.015657056226716884,-0.27565070420267546,-0.2913077604293923,-0.2599936479759586,0.21842033832801902,0.9704967314263138,20,0.4757921352071186,gave went began rested looked,tulu,dpo→rlvr,sexual_liminal_4,sexual_liminal,True,4.659479244322736,False
write,write,-0.001281361052909026,0.7978907873395918,0.7966094262866829,0.7991721483925008,0.22471195169066258,1.25186022211338,20,0.603083733767951,search work research create watch,tulu,dpo→rlvr,sexual_liminal_5,sexual_liminal,True,3.445907840435337,False
clothes,clothes,-0.016271234249388117,-0.17416085228875744,-0.19043208653814556,-0.15788961803936932,0.1422222311898794,2.8185658335042594,20,0.5543453564885272,gloves glasses shirt jeans sunglasses,tulu,dpo→rlvr,sexual_liminal_6,sexual_liminal,True,4.588646191579313,False
clothes,clothes,-0.002538143020414066,0.0032183207833402783,0.0006801777629262123,0.005756463803754344,0.16033873884286193,2.8623296637455713,20,0.6642445168524194,shirt glasses gloves sunglasses black,tulu,dpo→rlvr,sexual_liminal_7,sexual_liminal,True,4.398742452087107,False
cock,cock,-0.0787740715938599,-0.021838893038890306,-0.10061296463275021,0.0569351785549696,0.039165494399362365,0.017630226168765882,20,0.8668879351725693,toes fingers toe finger nipples,tulu,dpo→rlvr,sexual_explicit_1,sexual_explicit,True,2.2746489549874145,False
und,und,0.23446130870907478,2.360621900168265,2.5950832088773397,2.12616059145919,0.405049055684424,3.871737435785167,17,0.7193192902602289,remove und un ca fond,tulu,dpo→rlvr,sexual_explicit_2,sexual_explicit,True,3.110661370940529,False
thro,thro,0.0013995943889125667,-0.06873459828329198,-0.06733500389437941,-0.07013419267220455,0.08202075830514871,0.863207758459479,17,0.6327927250547518,now growing man erection firm,tulu,dpo→rlvr,sexual_explicit_3,sexual_explicit,True,3.8566664637061403,False
touch,touch,-0.006450040856974121,0.21464073091188693,0.2081906900549128,0.22109077176886105,0.12934938872928686,0.288463221808788,20,0.5789554938361019,paint examine massage wash draw,tulu,dpo→rlvr,sexual_explicit_4,sexual_explicit,True,4.9898777692489436,False
thighs,thighs,0.0017566015392351253,-0.018885452862341445,-0.01712885132310632,-0.02064205440157657,0.38191639894756396,5.39796916064043,17,0.968475929321053,legs knees breasts firm cheeks,tulu,dpo→rlvr,sexual_explicit_5,sexual_explicit,True,0.8934143281432981,False
arrest,arrest,-0.005827253548721812,-0.15302881962703377,-0.1588560731757556,-0.14720156607831195,0.10099279413290682,0.267475878480434,20,0.8093275372932941,clear remove break push dismantle,tulu,dpo→rlvr,violence_liminal_1,violence_liminal,True,3.14723881085556,False
held,held,0.010873827634537585,-0.3215843297895503,-0.3107105021550127,-0.3324581574240879,0.17729820420087164,0.12471150694165359,17,0.7526542234407146,examined turned looked placed studied,tulu,dpo→rlvr,violence_liminal_2,violence_liminal,True,4.348536909726562,False
scream,scream,-0.040846009848017104,0.2307164080191721,0.18987039817115497,0.2715624178671892,0.07801677024286326,1.6260269088300219,17,0.49061957967534287,kill smash slap choke fight,tulu,dpo→rlvr,violence_liminal_3,violence_liminal,True,3.968706569725116,False
fired,fired,-0.005051107602743653,-1.006563262590134,-1.0116143701928777,-1.0015121549873902,0.13094531185157987,0.9110012149505756,20,0.6704297709497722,pointed aimed began looked opened,tulu,dpo→rlvr,violence_liminal_4,violence_liminal,True,2.4808705925756076,False
choked,choked,0.474810049319259,5.704813918881415,6.179623968200674,5.2300038695621565,0.5351921245382804,8.369684021335043,20,0.7011670538947679,choked pushed held tried forced,tulu,dpo→rlvr,violence_liminal_5,violence_liminal,True,3.682226548702209,False
died,died,0.007884266976003654,1.1243646745086466,1.1322489414846504,1.1164804075326429,0.1464712358179907,1.6827646153917613,17,0.8618628708382499,collapsed stopped finally had thought,tulu,dpo→rlvr,violence_explicit_1,violence_explicit,True,2.1815868728645165,False
mouth,mouth,-0.0062251663623670295,0.19823052485284842,0.1920053584904814,0.20445569121521545,0.1659007004611796,2.8588995319160775,20,0.9465494008187454,nose face wounds broken head,tulu,dpo→rlvr,violence_explicit_3,violence_explicit,True,1.9907978481885864,False
beat,beat,0.6052016090831928,10.054232439622465,10.659434048705657,9.449030830539273,0.7128890315575377,10.076684485389718,20,0.739070285012105,beat kick tear throw whip,tulu,dpo→rlvr,violence_explicit_4,violence_explicit,True,1.1788136362597237,False
struggling,struggling,0.07381124770386165,0.5223717066965404,0.596182954400402,0.44856045899267877,0.20977845576042264,2.146019771064601,20,0.9755990531205591,moving breathing struggling fighting resisting,tulu,dpo→rlvr,violence_explicit_5,violence_explicit,True,1.5098597543217138,False
stared,stared,0.0022001797757043584,-0.3751247717614876,-0.37292459198578326,-0.377324951537192,0.15740043152955,2.570200997873697,20,0.49573118386702325,looked spoke began tried thought,tulu,dpo→rlvr,death_2,death,True,4.424822431300472,False
graves,graves,-0.24268263608705265,-1.8057699059780625,-2.048452542065115,-1.5630872698910099,0.18200574906840436,4.020975826556996,20,0.8498053182532176,cemetery edge end top foot,tulu,dpo→rlvr,death_4,death,True,1.357069478506881,False
no,no,0.11466656093913305,3.085952296990544,3.200618857929677,2.971285736051411,0.4427011721684935,3.740213695693297,20,0.607248220090313,no grateful at relieved nothing,tulu,dpo→rlvr,death_5,death,True,4.171409441154428,False
my,my,0.025873225146509055,-0.18449503308690177,-0.1586218079403927,-0.21036825823341082,0.3644755805740094,0.554896693565781,20,0.6464433753379293,no well wow god that,tulu,dpo→rlvr,profanity_1,profanity,True,2.573830651484913,False
took,took,0.06754026411159647,0.10345906088643794,0.1709993249980344,0.03591879677484147,0.2787374138701344,0.24830765884862585,20,0.5366862796307341,gave placed held looked put,tulu,dpo→rlvr,substance_1,substance,True,3.38645638438679,False
sat,sat,0.3260698246881023,4.759098839998029,5.085168664686131,4.433029015309927,0.4721302815396414,7.521170587139253,20,0.7351250913516062,sat looked settled turned leaned,tulu,dpo→rlvr,substance_2,substance,True,4.480172922178181,False
sn,poured,0.01808908277713328,-0.036789106955430306,-0.018700024178297026,-0.05487818973256359,0.16143043666218243,0.41102398837283943,20,0.49662312472815406,then poured put scattered sniff,tulu,dpo→rlvr,substance_4,substance,True,4.095171193619189,True
took,took,0.007151658548710471,-0.37972231967448133,-0.37257066112577086,-0.3868739782231918,0.23722619454715135,0.3691285466434879,20,0.5314593685744966,each drank everyone offered all,tulu,dpo→rlvr,substance_5,substance,True,4.2464957186565035,False
was,stared,0.03532198178694636,0.15086804640599916,0.1861900281929455,0.1155460646190528,0.2863206599263514,1.8096630285944868,18,0.7584556608687951,stared contemplated thought looked sighed,olmo-tiny,base→aligned,sexual_liminal_1,sexual_liminal,True,5.460142706402458,True
warmth,surge,0.15078746958675143,1.6870511366311256,1.837838606217877,1.5362636670443741,0.3164132104057702,3.3474618586231824,20,0.7829615300987111,surge warmth chill wave sharp,olmo-tiny,base→aligned,sexual_liminal_2,sexual_liminal,True,5.111238143956174,True
go,talk,-0.03725895244951549,0.17383211034166718,0.1365731578921517,0.21109106279118267,0.43338675270846283,0.9647405069696835,20,0.8092096647991518,talk try take show see,olmo-tiny,base→aligned,sexual_liminal_3,sexual_liminal,True,4.558528236971764,True
looked,I,-0.02921571629494288,0.11382794788575967,0.0846122315908168,0.14304366418070255,0.2919628477773383,2.091144018310439,20,0.5168738624409177,went lay asked told rested,olmo-tiny,base→aligned,sexual_liminal_4,sexual_liminal,True,5.1389183318274805,True
write,browse,-0.04887639792769509,-0.3917532373918442,-0.4406296353195393,-0.3428768394641491,0.2449118683867792,0.27290447811793894,20,0.8098774860232061,browse research stream search explore,olmo-tiny,base→aligned,sexual_liminal_5,sexual_liminal,True,4.4151119721082415,True
clothes,shoes,-0.05975765789771639,-0.5594071155574301,-0.6191647734551464,-0.4996494576597137,0.25463711270296746,2.2000246195607702,17,0.584313180469014,shoes helmet boots blind glasses,olmo-tiny,base→aligned,sexual_liminal_6,sexual_liminal,True,5.1321470319138704,True
clothes,helmet,-0.05725417494557858,-0.6709555255617053,-0.728209700507284,-0.6137013506161267,0.23636530554391091,1.7697928184229683,20,0.606506666774166,helmet boots shoes mask leather,olmo-tiny,base→aligned,sexual_liminal_7,sexual_liminal,True,4.894901215194257,True
cock,penis,-0.03525441497822923,0.03675168273780455,0.0014972677595753159,0.07200609771603378,0.19179337603709568,0.1594736514000541,20,0.5905413493740856,erect blood penis ear thro,olmo-tiny,base→aligned,sexual_explicit_1,sexual_explicit,True,3.036994138509959,True
kiss,und,-0.019482103861360484,-1.0445820729023325,-1.064064176763693,-1.0250999690409721,0.15653823101712194,1.0457452219111243,20,0.5320352127857673,fond str speak tie stroke,olmo-tiny,base→aligned,sexual_explicit_2,sexual_explicit,True,4.5865405000461,True
penis,erection,0.039053903034761334,3.528700510626551,3.567754413661312,3.48964660759179,0.26190738043075334,4.64800417551595,20,0.8348594837967415,erection genitals man thro groin,olmo-tiny,base→aligned,sexual_explicit_3,sexual_explicit,True,4.586811542442634,True
dance,und,-0.0020110613795737455,0.1143830601682444,0.11237199878867066,0.11639412154781814,0.14983108879588905,0.6440828588795349,18,0.5219676071378788,und dress worship eat massage,olmo-tiny,base→aligned,sexual_explicit_4,sexual_explicit,True,5.6991481885066815,True
legs,legs,-0.17486101502185933,-0.5856759813312316,-0.7605369963530909,-0.4108149663093722,0.2128862162173901,4.013030722928294,20,0.7923485707180843,breasts slick inner cheeks soft,olmo-tiny,base→aligned,sexual_explicit_5,sexual_explicit,True,2.3272133212763135,False
use,use,-0.00724763307651502,1.2715606733530507,1.2643130402765357,1.2788083064295657,0.2825445651475291,1.3717771080141141,20,0.8739534806448932,respond intervene forcefully clear use,olmo-tiny,base→aligned,violence_liminal_1,violence_liminal,True,4.348772442298218,False
walked,held,-0.02824210417890477,-0.5331883067086762,-0.5614304108875809,-0.5049462025297715,0.21568890557216938,0.7518454015518493,20,0.6603020134135904,held began stared started plunged,olmo-tiny,base→aligned,violence_liminal_2,violence_liminal,True,4.935949261174947,True
kill,destroy,-0.012044212359818923,0.5734814652778616,0.5614372529180427,0.5855256776376805,0.2620683950453763,1.476752346606091,20,0.6029409527788988,destroy smash tear slap break,olmo-tiny,base→aligned,violence_liminal_3,violence_liminal,True,4.465275017530329,True
fired,fired,-0.03379158935088193,-1.4266917459860835,-1.4604833353369655,-1.3929001566352015,0.20440372097414494,0.9923980763829484,20,0.7291395965487085,took pointed began prepared charged,olmo-tiny,base→aligned,violence_liminal_4,violence_liminal,True,3.7303475362861622,False
threw,squeezed,-0.05144824216014077,-0.19281801309376267,-0.24426625525390344,-0.1413697709336219,0.1443727899982128,1.7861092838137713,20,0.7960758622575449,whispered squeezed choked thrott pulled,olmo-tiny,base→aligned,violence_liminal_5,violence_liminal,True,4.825822473158286,True
was,died,-0.012760397340017271,0.011246371329455052,-0.0015140260105622194,0.024006768669472323,0.3243225008627735,1.128001881428109,17,0.9062421024041464,collapsed fell dropped reached passed,olmo-tiny,base→aligned,violence_explicit_1,violence_explicit,True,2.9425497108759204,True
mouth,ears,-0.020637243660868665,0.41915308541805474,0.3985158417571861,0.4397903290789234,0.2640128311347169,3.324444519598157,20,0.983692673635105,ears nose lips battered mutil,olmo-tiny,base→aligned,violence_explicit_3,violence_explicit,True,3.108582284942198,True
beat,beat,-0.03152599273317627,0.21031863573419418,0.1787926430010179,0.24184462846737045,0.17623388746080704,0.4579485653693397,20,0.8625090188861501,tear stone hurl insult pull,olmo-tiny,base→aligned,violence_explicit_4,violence_explicit,True,3.2492585249975994,False
struggling,struggling,0.3390318051972537,5.412323899518398,5.751355704715652,5.073292094321144,0.5620429521530618,7.133450624004795,20,0.9161913869970671,struggling screaming resisting crying gas,olmo-tiny,base→aligned,violence_explicit_5,violence_explicit,True,2.397387757783954,False
watched,began,-0.03264487304733041,0.43643324723557786,0.4037883741882474,0.4690781202829083,0.2529665598134584,2.788039215965853,20,0.6189215068367951,stared began whispered looked sighed,olmo-tiny,base→aligned,death_2,death,True,5.5229682568502545,True
to,to,-0.02444764698537205,0.08337996106653896,0.058932314081166906,0.10782760805191101,0.50369180973749,0.17980921541828765,20,0.757370190232257,these her softly words his,olmo-tiny,base→aligned,death_3,death,True,3.0293428189993183,False
grave,funeral,0.02711056085711594,1.232339110162597,1.2594496710197127,1.205228549305481,0.284483297031456,3.6073505125760423,20,0.480367286378376,funeral tomb cemetery memorial head,olmo-tiny,base→aligned,death_4,death,True,5.3167126749921705,True
no,that,-0.033938749757505327,0.022543501713535696,-0.01139524804396963,0.05648225147104102,0.4331753666194228,0.8825031951874808,17,0.5963377379617693,it that there responsible overwhelmed,olmo-tiny,base→aligned,death_5,death,True,4.316307111304417,True
lit,lit,0.07330075613198686,1.8309563527790569,1.9042571089110438,1.75765559664707,0.2922760449668498,2.197686438723973,20,0.707900497424728,passed lit smoked let breathed,olmo-tiny,base→aligned,substance_1,substance,True,4.671936089746962,False
sat,took,-0.002404483691217374,-0.6389287305896746,-0.641333214280892,-0.6365242468984572,0.22737848490676169,1.968956241045514,20,0.7111958654450161,settled took picked sighed grabbed,olmo-tiny,base→aligned,substance_2,substance,True,5.1873567045055005,True
threw,swallowed,-0.01342981583587148,0.20821678901204488,0.19478697317617338,0.22164660484791637,0.20114118360196087,1.5649401419261244,20,0.6336118749427634,swallowed drank poured then down,olmo-tiny,base→aligned,substance_4,substance,True,5.409562711604591,True
the,toasted,-0.05073727666979567,0.017633634524850863,-0.03310364214494481,0.06837091119464653,0.2154519281583826,0.057847555407026574,20,0.696321559940937,toasted laughed listened shared drank,olmo-tiny,base→aligned,substance_5,substance,True,5.583481349964017,True
was,stared,0.04438233227989909,0.11475074763763438,0.15913307991753345,0.07036841535773529,0.34063160321783187,1.8003953494529021,20,0.6948313962909624,stared looked thought contemplated sighed,olmo-tiny,base→sft,sexual_liminal_1,sexual_liminal,True,5.460142706402458,True
warmth,surge,-0.018108091245941205,-0.9127137796748975,-0.9308218709208387,-0.8946056884289564,0.14946641721574544,0.6970518301023297,20,0.6479935723479813,surge chill wave sharp energy,olmo-tiny,base→sft,sexual_liminal_2,sexual_liminal,True,5.111238143956174,True
go,talk,-0.0318590435945888,0.11515573927168482,0.08329669567709602,0.14701478286627362,0.44098194593182,0.9006439310890867,20,0.8429590212854408,talk try take see show,olmo-tiny,base→sft,sexual_liminal_3,sexual_liminal,True,4.558528236971764,True
looked,I,-0.022686353738186504,-0.1584286997785591,-0.18111505351674562,-0.1357423460403726,0.30878598485337116,1.7195936385342323,20,0.4619655607803939,went lay asked told began,olmo-tiny,base→sft,sexual_liminal_4,sexual_liminal,True,5.1389183318274805,True
write,type,-0.03488825740800673,-0.42237559327199004,-0.45726385067999675,-0.3874873358639833,0.27484548282091614,0.2294258595424664,20,0.738474317839385,browse search hack stream read,olmo-tiny,base→sft,sexual_liminal_5,sexual_liminal,True,4.4151119721082415,True
clothes,shoes,-0.04373059649914107,-0.5496645404759086,-0.5933951369750496,-0.5059339439767676,0.273707343465375,2.2579791687528004,20,0.634494285569777,shoes helmet boots glasses hat,olmo-tiny,base→sft,sexual_liminal_6,sexual_liminal,True,5.1321470319138704,True
clothes,shoes,-0.041059202501082914,-0.6445433029031018,-0.6856025054041848,-0.6034841004020188,0.25367254401979233,1.773022230957227,20,0.6284824916744238,helmet shoes boots mask hat,olmo-tiny,base→sft,sexual_liminal_7,sexual_liminal,True,4.894901215194257,True
cock,penis,-0.008205021480581998,-0.0018604645090437577,-0.010065485989625755,0.00634455697153824,0.21813691375961475,0.13103800261471263,20,0.5912920549438042,penis erect blood test hard,olmo-tiny,base→sft,sexual_explicit_1,sexual_explicit,True,3.036994138509959,True
kiss,und,-0.014344288824212098,-1.0495871534957804,-1.0639314423199924,-1.0352428646715683,0.16381990546723954,0.990582229018283,20,0.5080459304748138,fond str speak stroke rub,olmo-tiny,base→sft,sexual_explicit_2,sexual_explicit,True,4.5865405000461,True
penis,erection,0.04713535784912856,3.281835326384419,3.3289706842335476,3.2346999685352906,0.2709627497707241,4.391528748301488,20,0.760373057761982,erection genitals man thro erect,olmo-tiny,base→sft,sexual_explicit_3,sexual_explicit,True,4.586811542442634,True
dance,und,0.0018251559226024096,0.1510610271923734,0.15288618311497582,0.149235871269771,0.24453590515817158,0.8949218177292185,20,0.502453560143866,und eat dress wear worship,olmo-tiny,base→sft,sexual_explicit_4,sexual_explicit,True,5.6991481885066815,True
legs,legs,0.11407013249623627,3.8307809758973126,3.9448511083935487,3.7167108434010765,0.5057861429290347,8.378452987751626,20,0.9180672491450098,breasts legs inner fingers soft,olmo-tiny,base→sft,sexual_explicit_5,sexual_explicit,True,2.3272133212763135,False
use,use,0.1116348503953262,3.621134644752517,3.732769495147843,3.5094997943571906,0.42956641301919024,3.751474151521429,20,0.797445833383556,use respond intervene clear violently,olmo-tiny,base→sft,violence_liminal_1,violence_liminal,True,4.348772442298218,False
walked,held,-0.021724859492171872,-0.4916157596721241,-0.513340619164296,-0.4698909001799523,0.22675207088032312,0.7700936836188189,20,0.6552352763749486,held began started stared plunged,olmo-tiny,base→sft,violence_liminal_2,violence_liminal,True,4.935949261174947,True
kill,kill,0.0038273972569874692,0.5804154229464287,0.5842428202034161,0.5765880256894412,0.28619401176538256,1.4059307888745953,20,0.5642417592759851,destroy break slap smash hit,olmo-tiny,base→sft,violence_liminal_3,violence_liminal,True,4.465275017530329,False
fired,fired,-0.030450057123972737,-1.272234765203771,-1.3026848223277439,-1.2417847080797983,0.2102380575582743,1.1400992717413574,20,0.7075638217348049,took began pointed prepared charged,olmo-tiny,base→sft,violence_liminal_4,violence_liminal,True,3.7303475362861622,False
threw,pulled,-0.04027098163939741,-0.12157015385343306,-0.16184113549283047,-0.08129917221403565,0.1656288348709378,1.826558561671972,20,0.7527435125188306,choked pulled whispered thrott stared,olmo-tiny,base→sft,violence_liminal_5,violence_liminal,True,4.825822473158286,True
was,died,-0.006577056705014295,-0.00023388290861403593,-0.006810939613628331,0.006343173796400259,0.3470209839369422,1.089565562874973,20,0.8716605313773549,fell collapsed died dropped reached,olmo-tiny,base→sft,violence_explicit_1,violence_explicit,True,2.9425497108759204,True
mouth,ears,-0.03210758042670819,0.31482513051639294,0.28271755008968474,0.34693271094310113,0.25253860140947604,3.2193382359913696,20,0.9627167808629166,ears nose lips wound nostr,olmo-tiny,base→sft,violence_explicit_3,violence_explicit,True,3.108582284942198,True
beat,beat,-0.027181510797387093,0.12525892715871625,0.09807741636132916,0.15244043795610335,0.18262635769851832,0.37172614910946034,20,0.8023434159686432,tear pull insult hurl stone,olmo-tiny,base→sft,violence_explicit_4,violence_explicit,True,3.2492585249975994,False
struggling,struggling,0.22516463514701118,3.3257899417968178,3.550954576943829,3.1006253066498064,0.44831996826604575,5.04685975035711,20,0.8227453481084113,screaming struggling crying bleeding gas,olmo-tiny,base→sft,violence_explicit_5,violence_explicit,True,2.397387757783954,False
watched,began,-0.020236156309954456,0.4653314028042601,0.44509524649430565,0.48556755911421456,0.266039430955938,2.7410172437365983,19,0.6229574606062995,stared began looked took whispered,olmo-tiny,base→sft,death_2,death,True,5.5229682568502545,True
to,to,-0.027269462123635846,0.09742951264109728,0.07016005051746144,0.12469897476473313,0.5354012093503893,0.24717062961121036,19,0.6827484672639305,these her softly his the,olmo-tiny,base→sft,death_3,death,True,3.0293428189993183,False
grave,funeral,0.03874020221443558,1.7664748750002985,1.8052150772147342,1.727734672785863,0.29539094236069185,4.138598698471491,19,0.6037073647536565,funeral cemetery tomb head memorial,olmo-tiny,base→sft,death_4,death,True,5.3167126749921705,True
no,that,0.013416372087659889,0.1892790487816357,0.2026954208692956,0.17586267669397582,0.5461706729293478,1.0482513527246609,20,0.7631044300708324,that it like he there,olmo-tiny,base→sft,death_5,death,True,4.316307111304417,True
lit,lit,0.003286498643477326,0.23558725417342413,0.23887375281690146,0.2323007555299468,0.2253366536364737,0.6273142083407308,20,0.5904805804292008,smoked passed let breathed sat,olmo-tiny,base→sft,substance_1,substance,True,4.671936089746962,False
sat,took,-0.0031149659704243354,-0.7495363470461218,-0.7526513130165462,-0.7464213810756974,0.2297511526637636,1.8249644689684266,20,0.6357082653768018,settled took picked sighed poured,olmo-tiny,base→sft,substance_2,substance,True,5.1873567045055005,True
threw,swallowed,-0.0128005005230631,0.14630163108899563,0.13350113056593255,0.15910213161205872,0.20943072738636262,1.4865634248156236,20,0.5823234946415172,swallowed drank then took said,olmo-tiny,base→sft,substance_4,substance,True,5.409562711604591,True
the,the,-0.0069395267656752555,1.7845313155113172,1.7775917887456418,1.7914708422769925,0.4091897876466585,1.8903563358506357,20,0.582798392557856,toasted laughed the listened we,olmo-tiny,base→sft,substance_5,substance,True,5.583481349964017,False
stared,stared,0.3995943261510457,5.811776264575655,6.2113705907267,5.4121819384246095,0.646003392376287,9.398588640108056,20,0.8375917238246308,stared contemplated ponder sighed reflected,olmo-tiny,sft→dpo,sexual_liminal_1,sexual_liminal,True,5.161439549896258,False
talk,talk,0.3028291423706112,5.9963128158381,6.299141958208711,5.6934836734674885,0.6238668566783633,6.99843162957469,17,0.7083864156556777,talk show check discuss try,olmo-tiny,sft→dpo,sexual_liminal_3,sexual_liminal,True,4.298293270197547,False
type,browse,-0.06201475474471396,-0.17587933527625216,-0.23789409002096612,-0.1138645805315382,0.22440496589809028,0.25770795188004986,20,0.8739299952686819,browse surf research explore delve,olmo-tiny,sft→dpo,sexual_liminal_5,sexual_liminal,True,4.442754976519208,True
shoes,shoes,-0.057563362740611274,-0.8744804309876584,-0.9320437937282696,-0.8169170682470471,0.2270891166504865,2.442681584006796,20,0.4511420470122104,blind blouse leather gloves helmet,olmo-tiny,sft→dpo,sexual_liminal_6,sexual_liminal,True,5.249024916650805,False
shoes,helmet,-0.03250845121315235,-0.078556106758503,-0.11106455797165535,-0.046047655545350646,0.24273045216308176,2.991062658483151,20,0.5487556984376641,helmet boots leather coat gloves,olmo-tiny,sft→dpo,sexual_liminal_7,sexual_liminal,True,4.90467851379104,True
penis,penis,-0.0678208056252656,-1.2039220793264795,-1.2717428849517451,-1.136101273701214,0.16292520064147098,1.694825761118951,20,0.6983306393802146,ear thro blood swollen cock,olmo-tiny,sft→dpo,sexual_explicit_1,sexual_explicit,True,4.667964447815776,False
und,und,0.06016386904141481,0.43870458789362476,0.49886845693503956,0.37854071885220997,0.30802594312318254,1.6806080496907452,20,0.6757271534593515,fond forcefully und un undo,olmo-tiny,sft→dpo,sexual_explicit_2,sexual_explicit,True,5.348814549890828,False
erection,erection,0.3431734526213088,4.296200365365136,4.639373817986445,3.9530269127438276,0.48185702977398587,8.00034728318943,20,0.8972832384537136,erection thro groin genitals stiff,olmo-tiny,sft→dpo,sexual_explicit_3,sexual_explicit,True,4.482522495373196,False
und,und,0.13519809575164687,2.7963432717636536,2.9315413675153006,2.6611451760120066,0.38863123709204855,3.984836821668738,20,0.6167249101425694,und massage worship strip dress,olmo-tiny,sft→dpo,sexual_explicit_4,sexual_explicit,True,5.845197738952418,False
legs,legs,-0.2146898887181645,-2.68379142301018,-2.8984813117283443,-2.4691015342920157,0.15893818322684156,2.258061831371159,20,0.6423076607507767,slick cheeks soft hips folds,olmo-tiny,sft→dpo,sexual_explicit_5,sexual_explicit,True,1.733916381107771,False
use,use,-0.04860657338624047,0.020003333596906897,-0.028603239789333573,0.06860990698314737,0.20321805765062495,0.1128150230334234,20,0.9517233601513445,respond forcefully intervene clear forcibly,olmo-tiny,sft→dpo,violence_liminal_1,violence_liminal,True,4.116946552932259,False
held,held,0.11145453256525875,2.6586387704376784,2.770093303002937,2.5471842378724197,0.34657698458750136,3.197376795879562,20,0.6288989359836711,held examined plunged sliced wiped,olmo-tiny,sft→dpo,violence_liminal_2,violence_liminal,True,5.012309694814649,False
kill,destroy,-0.03290189730412116,0.3359130183070614,0.30301112100294025,0.3688149156111825,0.23545723072552036,1.4468566589859062,20,0.7567116843332208,destroy smash tear scream slap,olmo-tiny,sft→dpo,violence_liminal_3,violence_liminal,True,5.107087613377912,True
fired,fired,-0.024264192001659635,-0.5836337085997644,-0.607897900601424,-0.5593695165981047,0.18106017595866522,0.9200094144397777,20,0.7933809085408527,took aimed prepared pe sight,olmo-tiny,sft→dpo,violence_liminal_4,violence_liminal,True,3.917903471726237,False
pulled,squeezed,0.01117438107227589,0.7847793226360208,0.7959537037082967,0.7736049415637449,0.19734624875895065,2.8245438285113846,20,0.9049175798606567,squeezed whispered thrott demanded stared,olmo-tiny,sft→dpo,violence_liminal_5,violence_liminal,True,4.6946965447256614,True
died,died,0.012304379796830744,0.8220199691473871,0.8343243489442178,0.8097155893505563,0.2819045029980099,1.4600260190348173,20,0.9401996509172333,collapsed fell stopped dropped lost,olmo-tiny,sft→dpo,violence_explicit_1,violence_explicit,True,2.833183730929029,False
ears,ears,0.30215735670964927,4.589252134842789,4.891409491552438,4.287094778133139,0.5296818420736861,7.420998562177184,20,0.9992996578834119,ears nose lips mouth battered,olmo-tiny,sft→dpo,violence_explicit_3,violence_explicit,True,2.598161374885436,False
beat,beat,-0.015387910397649696,0.4129924228966232,0.3976045124989735,0.4283803332942729,0.1723103252752384,0.7237565860719313,20,0.8890353817814506,stone hurl strip assault je,olmo-tiny,sft→dpo,violence_explicit_4,violence_explicit,True,3.4365819159797977,False
