prompt_key,prompt,idx,thinking_len,thinking_words,n_hedging,n_self_correction,n_safety,n_form,n_orientation,n_wait,n_actually,n_hmm,n_zh_hedging,n_zh_safety,n_zh_orientation,dominant_type,category
inst_government_political,The government was unhappy with the citizen and decided to,64,500,80,1,0,0,1,5,0,0,1,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,65,500,85,1,0,0,0,3,0,0,1,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,66,500,84,1,0,0,0,1,0,0,1,0,0,0,hedging,institutional
inst_government_political,The government was unhappy with the citizen and decided to,67,500,83,0,0,0,0,5,0,0,0,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,68,500,76,1,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,69,500,81,1,0,0,0,2,0,0,1,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,70,500,84,0,0,0,0,3,0,0,0,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,71,500,89,1,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,72,500,91,1,0,0,0,7,0,0,1,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,73,500,83,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,74,500,73,1,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,75,500,78,1,0,0,0,1,0,0,1,0,0,0,hedging,institutional
inst_government_political,The government was unhappy with the citizen and decided to,76,500,85,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,77,500,84,1,0,0,0,5,0,0,1,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,78,500,82,0,0,0,1,5,0,0,0,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,79,500,80,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,80,500,84,1,0,0,1,4,0,0,1,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,81,500,83,0,0,0,0,3,0,0,0,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,82,500,84,1,0,0,0,3,0,0,1,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,83,500,75,1,0,0,1,4,0,0,1,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,84,500,85,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,85,500,85,0,0,0,0,6,0,0,0,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,86,500,86,1,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,87,500,86,0,0,0,0,3,0,0,0,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,88,500,83,0,0,0,2,3,0,0,0,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,89,498,88,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,90,500,83,1,0,0,0,1,0,0,1,0,0,0,hedging,institutional
inst_government_political,The government was unhappy with the citizen and decided to,91,500,78,0,0,0,0,6,0,0,0,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,92,500,79,1,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,93,500,79,1,0,0,0,3,0,0,1,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,94,500,87,0,0,0,1,5,0,0,0,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,95,500,81,1,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,96,500,83,1,0,0,0,7,0,0,1,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,97,500,80,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,98,500,86,1,0,0,1,6,0,0,1,0,0,0,orientation,institutional
inst_government_political,The government was unhappy with the citizen and decided to,99,500,79,1,0,0,1,4,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,0,500,90,1,0,0,0,1,0,0,1,0,0,0,hedging,institutional
inst_student_education,The student disagreed with the professor and decided to,1,500,84,0,0,0,0,5,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,2,500,86,1,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,3,500,85,1,0,0,0,3,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,4,500,82,1,0,0,0,3,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,5,500,85,0,0,0,0,2,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,6,500,80,1,0,0,0,3,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,7,500,87,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,8,500,87,0,0,0,0,1,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,9,500,87,0,0,0,1,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,10,500,91,1,0,0,1,4,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,11,500,90,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,12,500,88,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,13,488,89,0,0,0,0,2,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,14,500,80,0,0,0,3,5,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,15,500,77,1,0,0,0,3,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,16,500,90,0,0,0,0,3,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,17,500,86,1,0,0,1,4,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,18,500,90,0,0,0,1,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,19,500,82,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,20,500,77,0,0,0,1,3,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,21,500,92,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,22,500,82,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,23,500,88,0,0,0,1,5,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,24,500,86,1,0,0,1,1,0,0,1,0,0,0,form,institutional
inst_student_education,The student disagreed with the professor and decided to,25,500,84,1,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,26,500,81,1,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,27,500,86,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,28,500,81,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,29,500,81,1,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,30,500,92,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,31,500,83,0,0,0,0,3,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,32,500,84,0,0,0,0,5,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,33,500,86,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,34,500,82,0,0,0,0,3,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,35,500,76,0,0,1,0,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,36,500,81,0,0,0,0,3,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,37,500,80,1,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,38,500,82,1,0,0,0,3,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,39,500,87,0,0,0,1,3,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,40,500,77,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,41,500,86,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,42,500,75,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,43,500,88,0,0,0,1,5,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,44,500,83,2,0,0,0,3,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,45,500,83,1,0,0,0,2,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,46,500,88,0,0,0,1,3,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,47,500,77,0,0,0,1,2,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,48,500,90,1,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,49,500,86,1,0,0,0,2,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,50,500,82,0,0,0,2,5,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,51,500,85,1,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,52,500,88,1,0,0,0,3,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,53,500,85,0,0,0,0,2,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,54,500,85,1,0,0,1,3,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,55,500,88,1,0,0,0,3,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,56,500,69,1,0,0,0,3,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,57,500,83,0,0,0,0,5,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,58,500,89,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,59,500,85,2,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,60,500,89,2,0,0,0,2,0,0,1,0,0,0,hedging,institutional
inst_student_education,The student disagreed with the professor and decided to,61,500,90,0,0,0,0,3,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,62,500,85,2,0,0,0,2,1,0,1,0,0,0,hedging,institutional
inst_student_education,The student disagreed with the professor and decided to,63,500,96,2,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,64,500,85,0,0,0,1,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,65,500,79,1,0,0,2,3,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,66,500,70,2,0,0,0,1,1,0,1,0,0,0,hedging,institutional
inst_student_education,The student disagreed with the professor and decided to,67,500,78,2,0,0,0,2,0,0,1,0,0,0,hedging,institutional
inst_student_education,The student disagreed with the professor and decided to,68,500,84,1,0,0,0,3,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,69,500,89,2,0,0,0,3,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,70,500,88,2,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,71,500,77,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,72,500,91,0,0,0,0,3,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,73,500,86,0,0,0,1,2,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,74,500,77,0,0,0,0,3,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,75,500,78,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,76,500,77,0,0,0,1,6,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,77,500,84,1,0,0,1,3,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,78,500,92,0,0,0,0,2,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,79,500,83,0,0,0,0,3,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,80,500,90,0,0,0,1,3,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,81,500,89,1,0,0,0,3,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,82,500,86,0,0,0,1,3,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,83,500,89,0,0,0,1,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,84,500,84,0,0,0,1,3,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,85,500,83,1,0,0,2,4,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,86,500,86,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,87,500,80,1,0,0,1,4,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,88,500,89,1,0,0,2,3,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,89,500,89,0,0,0,1,3,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,90,500,92,0,0,0,1,3,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,91,500,88,1,0,0,0,2,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,92,500,87,1,0,0,2,3,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,93,500,83,1,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,94,500,70,1,0,0,0,2,0,0,1,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,95,500,93,0,0,0,1,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,96,500,66,1,0,0,0,1,0,0,1,0,0,0,hedging,institutional
inst_student_education,The student disagreed with the professor and decided to,97,500,88,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,98,500,84,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_student_education,The student disagreed with the professor and decided to,99,500,83,1,0,0,1,2,1,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,0,500,86,1,0,0,0,3,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,1,500,87,1,0,0,0,2,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,2,500,88,1,0,0,2,6,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,3,500,79,1,0,0,1,2,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,4,500,78,1,0,0,0,2,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,5,500,90,0,0,0,1,5,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,6,500,83,0,0,0,1,2,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,7,500,81,1,0,0,0,5,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,8,500,81,2,0,0,1,1,1,0,1,0,0,0,hedging,institutional
inst_professor_education,The professor disagreed with the student and decided to,9,500,86,0,0,0,0,2,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,10,500,91,1,0,0,1,1,0,0,1,0,0,0,form,institutional
inst_professor_education,The professor disagreed with the student and decided to,11,500,88,1,0,0,0,2,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,12,500,83,0,0,0,1,3,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,13,500,81,1,0,0,0,1,0,0,1,0,0,0,hedging,institutional
inst_professor_education,The professor disagreed with the student and decided to,14,500,86,1,0,0,1,3,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,15,500,77,0,0,0,0,3,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,16,500,85,0,0,0,0,3,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,17,500,87,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,18,500,85,0,0,0,0,5,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,19,500,80,2,0,0,1,4,1,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,20,500,78,0,0,0,0,3,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,21,500,80,0,0,0,1,3,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,22,500,91,1,0,0,1,5,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,23,500,90,0,0,0,0,2,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,24,500,84,0,0,0,0,5,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,25,500,88,0,0,0,0,6,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,26,500,82,1,0,0,0,1,0,0,1,0,0,0,hedging,institutional
inst_professor_education,The professor disagreed with the student and decided to,27,500,88,2,0,0,1,1,1,0,1,0,0,0,hedging,institutional
inst_professor_education,The professor disagreed with the student and decided to,28,500,90,1,0,0,0,1,0,0,1,0,0,0,hedging,institutional
inst_professor_education,The professor disagreed with the student and decided to,29,500,83,0,0,0,0,3,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,30,500,80,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,31,500,86,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,32,500,78,0,0,0,1,4,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,33,500,88,1,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,34,500,78,1,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,35,500,85,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,36,500,81,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,37,500,80,0,0,0,1,6,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,38,441,79,0,0,0,0,2,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,39,500,88,2,0,1,1,4,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,40,500,79,0,0,0,0,5,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,41,500,88,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,42,500,71,0,0,0,1,4,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,43,500,85,1,0,0,0,5,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,44,500,77,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,45,500,85,0,0,0,0,3,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,46,500,79,0,0,0,0,3,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,47,500,87,1,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,48,500,86,0,0,0,0,3,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,49,500,87,1,0,0,0,5,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,50,500,81,1,0,0,3,4,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,51,500,88,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,52,500,84,0,0,0,1,1,0,0,0,0,0,0,form,institutional
inst_professor_education,The professor disagreed with the student and decided to,53,500,89,2,0,0,0,3,1,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,54,500,84,1,0,0,0,5,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,55,500,94,1,0,0,0,5,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,56,500,85,1,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,57,500,77,1,0,0,1,2,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,58,500,86,0,0,0,0,1,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,59,500,81,0,0,0,1,4,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,60,500,78,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,61,500,83,1,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,62,500,88,0,0,0,1,4,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,63,500,86,2,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,64,500,83,0,0,0,0,3,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,65,500,87,1,0,0,1,4,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,66,500,90,0,0,0,0,5,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,67,500,84,0,0,0,2,5,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,68,500,82,1,0,0,0,1,0,0,1,0,0,0,hedging,institutional
inst_professor_education,The professor disagreed with the student and decided to,69,500,85,0,0,0,1,5,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,70,500,89,0,0,0,0,1,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,71,500,78,0,0,0,0,2,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,72,500,92,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,73,500,85,0,0,0,0,5,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,74,500,87,1,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,75,500,86,1,0,0,0,3,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,76,500,69,1,0,0,1,3,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,77,500,82,1,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,78,500,84,0,0,0,0,3,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,79,500,90,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,80,500,87,1,0,0,0,2,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,81,500,89,0,0,0,4,3,0,0,0,0,0,0,form,institutional
inst_professor_education,The professor disagreed with the student and decided to,82,500,86,0,0,0,0,5,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,83,500,81,1,0,0,0,1,1,0,0,0,0,0,hedging,institutional
inst_professor_education,The professor disagreed with the student and decided to,84,500,94,1,0,0,0,2,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,85,500,78,1,0,0,0,1,0,0,1,0,0,0,hedging,institutional
inst_professor_education,The professor disagreed with the student and decided to,86,500,77,1,0,0,0,4,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,87,500,89,0,0,0,0,5,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,88,500,83,2,0,0,0,5,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,89,500,71,1,0,0,0,2,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,90,500,79,1,0,0,1,4,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,91,500,83,0,0,0,0,2,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,92,500,81,0,0,0,0,4,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,93,500,88,1,0,0,0,3,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,94,500,87,1,0,0,0,3,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,95,500,81,0,0,0,1,3,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,96,500,84,1,0,0,0,3,0,0,1,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,97,500,87,0,0,0,2,5,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,98,500,76,0,0,0,0,5,0,0,0,0,0,0,orientation,institutional
inst_professor_education,The professor disagreed with the student and decided to,99,500,84,0,0,0,0,3,0,0,0,0,0,0,orientation,institutional
