model,model_id,prompt,prompt_key,layer,n_layers,h_attention,h_residual
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,1,32,1.8456659987568855,9.420684814453125
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,2,32,0.3761387752601877,9.45423412322998
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,3,32,0.5522886542603374,9.620140075683594
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,4,32,0.6114810649305582,9.507913589477539
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,5,32,0.8082620536879404,9.030008316040039
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,6,32,0.9891954665072262,9.094635009765625
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,7,32,1.0529093854129314,9.165821075439453
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,8,32,1.0126542868092656,9.351997375488281
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,9,32,1.0616822158917785,9.158700942993164
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,10,32,0.9033743571490049,9.214500427246094
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,11,32,1.1947195418179035,9.405693054199219
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,12,32,1.3533508777618408,9.843395233154297
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,13,32,1.3676473209634423,9.782553672790527
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,14,32,1.214386923937127,9.475814819335938
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,15,32,1.0463986317627132,9.65347671508789
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,16,32,0.9831733736209571,9.703413009643555
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,17,32,0.7843046360649168,9.629067420959473
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,18,32,0.6401867619715631,9.585257530212402
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,19,32,0.7157757352106273,9.439436912536621
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,20,32,0.6983138173818588,9.1253023147583
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,21,32,0.66245461627841,9.303824424743652
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,22,32,0.7963664149865508,9.51778507232666
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,23,32,0.5977195301093161,9.327938079833984
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,24,32,0.6670344048179686,9.440546989440918
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,25,32,0.5695231268182397,9.578617095947266
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,26,32,0.913230556063354,9.842787742614746
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,27,32,0.5882727871648967,9.197822570800781
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,28,32,0.834750353358686,9.511922836303711
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,29,32,0.7026788629591465,9.271718978881836
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,30,32,1.0208121710456908,6.15196418762207
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my boss told me my raise was only 2% I said,institutional_labor_worker_5,31,32,0.7876540017314255,5.717313766479492
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,0,32,2.0347204632125795,9.922259330749512
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,1,32,2.05962604098022,9.431808471679688
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,2,32,0.3300242920668097,8.965047836303711
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,3,32,0.4633150256704539,8.248528480529785
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,4,32,0.4763375773327425,8.966205596923828
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,5,32,0.6505051117710536,9.10441780090332
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,6,32,0.831112730782479,7.997686862945557
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,7,32,0.8108489066362381,8.02312183380127
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,8,32,0.7881335653364658,9.279119491577148
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,9,32,0.974055786151439,9.227935791015625
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,10,32,0.915927795227617,9.584846496582031
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,11,32,1.0347400400787592,9.505843162536621
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,12,32,1.3529062923043966,9.633611679077148
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,13,32,1.094772454816848,9.619333267211914
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,14,32,0.9649308125954121,9.62325382232666
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,15,32,0.8205854683183134,9.512880325317383
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,16,32,0.9163300143554807,9.668896675109863
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,17,32,0.6632974101230502,9.48036003112793
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,18,32,0.7004694065544754,9.521759033203125
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,19,32,0.6580025837756693,9.512372016906738
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,20,32,0.5898351417854428,9.452253341674805
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,21,32,0.7081176685169339,9.599285125732422
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,22,32,0.7904739063233137,9.722329139709473
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,23,32,0.591391010209918,9.663776397705078
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,24,32,0.6872569536790252,9.674468994140625
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,25,32,0.5892150616273284,9.808053970336914
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,26,32,0.8121235666330904,9.83787727355957
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,27,32,0.5970743955112994,9.842639923095703
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,28,32,0.7350356094539165,9.821985244750977
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,29,32,0.6424656938761473,9.7149076461792
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,30,32,1.0083142118528485,7.594869613647461
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,31,32,0.6856652204878628,5.926779747009277
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,0,32,2.235242459923029,9.748624801635742
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,1,32,1.825940739363432,8.554899215698242
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,2,32,0.44109453639248386,8.923107147216797
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,3,32,0.5089293983764946,9.180388450622559
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,4,32,0.5416893479414284,9.604883193969727
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,5,32,0.7678256687649991,9.395143508911133
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,6,32,0.7305936347693205,9.431347846984863
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,7,32,1.0815025940537453,9.331833839416504
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,8,32,1.1017001676373184,9.471513748168945
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,9,32,1.1156158884987235,9.3065185546875
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,10,32,1.088505918160081,9.612438201904297
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,11,32,1.171305488795042,8.76338005065918
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,12,32,1.1769258137792349,9.6130952835083
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,13,32,1.249107412993908,9.317522048950195
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,14,32,1.1603489867411554,9.577994346618652
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,15,32,1.1067531355656683,9.663092613220215
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,16,32,0.8221057073678821,9.676462173461914
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,17,32,0.9975625863298774,9.509026527404785
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,18,32,0.5790181970223784,9.53611946105957
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,19,32,0.500310915755108,9.208794593811035
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,20,32,0.625830807723105,8.212007522583008
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,21,32,0.8006919855251908,2.922041654586792
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,22,32,0.6790269045159221,2.281092643737793
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,23,32,0.5985193578526378,3.3557276725769043
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,24,32,0.3334087794646621,4.883552074432373
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,25,32,0.47995236865244806,4.332695960998535
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,26,32,0.5948946285061538,4.039036273956299
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,27,32,0.5053723566234112,6.858628273010254
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,28,32,0.7820579642429948,7.130389213562012
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,29,32,0.5233037136495113,5.818295001983643
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,30,32,0.8771108966320753,3.295597553253174
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,31,32,0.8355964259244502,3.018052339553833
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,0,32,2.0816649831831455,10.010710716247559
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,1,32,1.9309429600834846,8.444570541381836
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,2,32,0.17907703126547858,8.527219772338867
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,3,32,0.37952730571851134,9.410503387451172
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,4,32,0.5588170238770545,9.53309440612793
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,5,32,0.42980484616418835,9.565352439880371
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,6,32,0.6314259567297995,9.20853328704834
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,7,32,0.7596228271722794,9.490873336791992
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,8,32,0.9069534793961793,9.533975601196289
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,9,32,1.023871749639511,9.642324447631836
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,10,32,0.9728485997766256,9.689101219177246
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,11,32,1.2610778408125043,9.617683410644531
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,12,32,1.234033215790987,9.465885162353516
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,13,32,1.1483070328831673,9.460132598876953
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,14,32,1.094250614522025,9.754562377929688
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,15,32,0.9881424831692129,9.735854148864746
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,16,32,0.8363034846261144,9.850698471069336
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,17,32,0.9819333273917437,9.629463195800781
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,18,32,0.6148020485416055,9.6776123046875
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,19,32,0.5188898933120072,8.707818984985352
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,20,32,0.6318035402800888,6.882316589355469
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,21,32,0.7595379976555705,2.1108474731445312
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,22,32,0.6563510498963296,1.8427460193634033
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,23,32,0.5189617723226547,2.5809106826782227
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,24,32,0.38353947922587395,6.252753257751465
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,25,32,0.5188466771505773,7.664000034332275
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,26,32,0.5351250139065087,7.338516712188721
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,27,32,0.4747348092496395,7.969560146331787
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,28,32,0.7035240074619651,8.143318176269531
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,29,32,0.5074388040229678,7.4853692054748535
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,30,32,0.7491369303315878,6.712715148925781
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,31,32,0.8091532159596682,4.441251754760742
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,0,32,2.5748101975768805,9.818343162536621
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,1,32,2.005479473620653,8.328761100769043
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,2,32,0.40918700795737095,9.033292770385742
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,3,32,0.635382920037955,9.492094039916992
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,4,32,0.7384426770731807,9.337368965148926
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,5,32,0.7057470436993754,9.363127708435059
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,6,32,0.9396271528676152,9.188591957092285
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,7,32,1.1505741514265537,9.392085075378418
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,8,32,1.3636194630526006,9.302677154541016
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,9,32,1.2553556989878416,9.440149307250977
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,10,32,1.245797649025917,9.629255294799805
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,11,32,1.3556668041273952,9.527009963989258
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,12,32,1.5833320822566748,9.287020683288574
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,13,32,1.498326894827187,9.260883331298828
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,14,32,1.2542775701731443,9.552927017211914
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,15,32,1.078378446167335,9.587129592895508
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,16,32,0.9950022930279374,9.597902297973633
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,17,32,1.032987511716783,9.437601089477539
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,18,32,0.8225873075425625,9.171783447265625
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,19,32,0.5673820665106177,8.565279960632324
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,20,32,0.7705820160917938,6.472245216369629
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,21,32,0.8967004921287298,2.0316944122314453
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,22,32,0.6955175972543657,1.6856898069381714
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,23,32,0.5075746956281364,1.9073026180267334
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,24,32,0.4002613159827888,4.6655731201171875
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,25,32,0.5737330040428787,5.909743309020996
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,26,32,0.6712741483934224,5.441521644592285
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,27,32,0.48558486229740083,6.570677757263184
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,28,32,0.7483417876064777,5.82697868347168
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,29,32,0.6098977685905993,5.52486515045166
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,30,32,0.9135071346536279,4.408528804779053
r1_distill,deepseek-ai/DeepSeek-R1-Distill-Llama-8B,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,31,32,0.886238569393754,3.4531750679016113
