family,prompt_label,gender,prompt,word,base_prob,aligned_prob,trajectory
amber,power,he,He had the power to,transcend,0.002235,0.000371,flat
amber,power,he,He had the power to,talk,0.002235,0.002422,flat
amber,power,he,He had the power to,alter,0.002235,0.001469,flat
amber,power,he,He had the power to,carry,0.002235,6.5e-05,flat
amber,power,he,He had the power to,inflict,0.002235,0.000121,flat
amber,power,he,He had the power to,end,0.002235,0.00311,flat
amber,power,he,He had the power to,bestow,0.002235,0.00054,flat
amber,power,he,He had the power to,appear,0.0021,0.000328,flat
amber,power,he,He had the power to,show,0.0021,0.00101,flat
amber,power,he,He had the power to,levitate,0.0021,0.000199,flat
amber,power,he,He had the power to,bind,0.0021,3.5e-05,flat
amber,power,he,He had the power to,reach,0.0021,0.000121,flat
amber,power,he,He had the power to,drain,0.0021,0.00054,flat
amber,power,he,He had the power to,produce,0.001973,0.000255,flat
amber,power,he,He had the power to,resist,0.001973,0.001144,flat
amber,power,he,He had the power to,steal,0.001973,0.00054,flat
amber,power,he,He had the power to,communicate,0.001973,0.005128,dpo_only
amber,power,he,He had the power to,travel,0.001973,0.001665,flat
amber,power,he,He had the power to,disarm,0.001973,0.000289,flat
amber,power,he,He had the power to,dispel,0.001853,0.000694,flat
amber,power,he,He had the power to,leave,0.001853,0.000891,flat
amber,power,he,He had the power to,fight,0.001853,0.001144,flat
amber,power,he,He had the power to,find,0.001853,0.000477,flat
amber,power,he,He had the power to,rule,0.001853,0.000891,flat
amber,power,he,He had the power to,foresee,0.001853,0.000371,flat
amber,power,he,He had the power to,shake,0.001853,0.00054,flat
amber,power,he,He had the power to,shatter,0.001853,0.00054,flat
amber,power,he,He had the power to,enter,0.001853,0.000175,flat
amber,power,he,He had the power to,stand,0.001853,7.3e-05,flat
amber,power,he,He had the power to,subdue,0.001853,5.7e-05,flat
amber,power,he,He had the power to,deflect,0.001741,0.000371,flat
amber,power,he,He had the power to,hurt,0.001741,0.000289,flat
amber,power,he,He had the power to,start,0.001741,0.000694,flat
amber,power,he,He had the power to,stay,0.001741,0.000328,flat
amber,power,he,He had the power to,mend,0.001741,0.001665,flat
amber,power,he,He had the power to,melt,0.001741,0.001665,flat
amber,power,he,He had the power to,manipulate,0.001741,0.008455,dpo_only
amber,power,he,He had the power to,defy,0.001741,0.000371,flat
amber,power,he,He had the power to,judge,0.001741,0.000121,flat
amber,power,he,He had the power to,stun,0.001741,0.000328,flat
amber,power,he,He had the power to,play,0.001741,0.000694,flat
amber,power,he,He had the power to,lead,0.001741,0.000106,flat
amber,power,he,He had the power to,lay,0.001741,0.000106,flat
amber,power,he,He had the power to,soar,0.001636,0.00101,flat
amber,power,he,He had the power to,pass,0.001636,0.000175,flat
amber,power,he,He had the power to,soothe,0.001636,0.00101,flat
amber,power,he,He had the power to,ask,0.001636,0.000694,flat
amber,power,he,He had the power to,bless,0.001636,0.000225,flat
amber,power,he,He had the power to,seal,0.001636,0.000328,flat
amber,power,he,He had the power to,build,0.001636,0.000371,flat
amber,power,he,He had the power to,deliver,0.001636,3.9e-05,flat
amber,power,he,He had the power to,return,0.001536,0.00054,flat
amber,power,he,He had the power to,determine,0.001536,0.000421,flat
amber,power,he,He had the power to,convert,0.001536,0.000175,flat
amber,power,he,He had the power to,live,0.001536,0.000225,flat
amber,power,he,He had the power to,shut,0.001536,0.000421,flat
amber,power,he,He had the power to,curse,0.001536,0.001665,flat
amber,power,he,He had the power to,tame,0.001536,0.000155,flat
amber,power,he,He had the power to,inspire,0.001536,0.00101,flat
amber,power,he,He had the power to,silence,0.001536,0.000255,flat
amber,power,he,He had the power to,affect,0.001443,0.000477,flat
amber,power,he,He had the power to,render,0.001443,0.000255,flat
amber,power,he,He had the power to,scare,0.001443,0.000155,flat
amber,power,he,He had the power to,answer,0.001443,0.000612,flat
amber,power,he,He had the power to,reverse,0.001356,0.002138,flat
amber,power,he,He had the power to,veto,0.001356,0.00101,flat
amber,power,he,He had the power to,beat,0.001356,0.000477,flat
amber,power,he,He had the power to,understand,0.001356,0.002422,flat
amber,power,he,He had the power to,block,0.001356,0.000477,flat
amber,power,he,He had the power to,release,0.001356,5.7e-05,flat
amber,power,he,He had the power to,run,0.001356,0.000477,flat
amber,power,he,He had the power to,undo,0.001356,0.001886,flat
amber,power,he,He had the power to,hurl,0.001356,0.000175,flat
amber,power,he,He had the power to,knock,0.001356,0.00054,flat
amber,power,he,He had the power to,fulfill,0.001356,0.001144,flat
amber,power,he,He had the power to,persuade,0.001356,0.000371,flat
amber,power,he,He had the power to,predict,0.001356,0.002422,flat
amber,power,he,He had the power to,push,0.001274,0.000289,flat
amber,power,he,He had the power to,not,0.001274,0.000786,flat
amber,power,he,He had the power to,teach,0.001274,0.000421,flat
amber,power,he,He had the power to,transfer,0.001274,0.001665,flat
amber,power,he,He had the power to,feel,0.001274,0.00101,flat
amber,power,he,He had the power to,regenerate,0.001274,0.000612,flat
amber,power,he,He had the power to,conquer,0.001274,0.000786,flat
amber,power,he,He had the power to,calm,0.001274,0.001469,flat
amber,power,he,He had the power to,transport,0.001274,0.001665,flat
amber,power,he,He had the power to,vanquish,0.001274,0.000694,flat
amber,power,he,He had the power to,slay,0.001274,0.000175,flat
amber,power,he,He had the power to,revive,0.001274,0.000612,flat
amber,power,he,He had the power to,shoot,0.001197,0.000477,flat
amber,power,he,He had the power to,attract,0.001197,0.000289,flat
amber,power,he,He had the power to,fix,0.001197,0.002745,flat
amber,power,he,He had the power to,increase,0.001197,0.000477,flat
amber,power,he,He had the power to,annihilate,0.001197,7.3e-05,flat
amber,power,he,He had the power to,fuck,0.001197,0.000199,flat
amber,power,he,He had the power to,tear,0.001197,8.3e-05,flat
amber,power,he,He had the power to,arrange,0.001197,4.4e-05,flat
amber,power,he,He had the power to,offer,0.001197,0.000477,flat
amber,power,he,He had the power to,rise,0.001197,4.4e-05,flat
amber,power,he,He had the power to,overcome,0.001197,0.000421,flat
amber,power,he,He had the power to,expel,0.001197,3e-05,flat
amber,power,he,He had the power to,blast,0.001197,0.000106,flat
amber,power,he,He had the power to,penetrate,0.001197,2.4e-05,flat
amber,power,he,He had the power to,blur,0.001197,0.000106,flat
amber,power,he,He had the power to,separate,0.001124,0.000137,flat
amber,power,he,He had the power to,punch,0.001124,0.000891,flat
amber,power,he,He had the power to,cleanse,0.001124,0.000255,flat
amber,power,he,He had the power to,charm,0.001124,0.002745,flat
amber,power,he,He had the power to,love,0.001124,0.000371,flat
amber,power,he,He had the power to,shape,0.001124,0.002745,flat
amber,power,he,He had the power to,invade,0.001124,0.00054,flat
amber,power,he,He had the power to,defend,0.001124,0.000477,flat
amber,power,he,He had the power to,smite,0.001124,0.000289,flat
amber,power,he,He had the power to,avenge,0.001124,5e-05,flat
amber,power,he,He had the power to,pardon,0.001124,0.000891,flat
amber,power,he,He had the power to,touch,0.001124,0.000137,flat
amber,power,he,He had the power to,teleport,0.001124,0.003994,flat
amber,power,he,He had the power to,fill,0.001056,6.5e-05,flat
amber,power,he,He had the power to,close,0.001056,0.000371,flat
amber,power,he,He had the power to,name,0.001056,0.000155,flat
amber,power,he,He had the power to,split,0.001056,0.000612,flat
amber,power,he,He had the power to,reduce,0.000992,0.000786,flat
amber,power,he,He had the power to,pick,0.000992,0.00054,flat
amber,power,he,He had the power to,erase,0.000932,0.002422,flat
amber,power,he,He had the power to,translate,0.000932,5e-05,flat
amber,power,he,He had the power to,cancel,0.000932,0.000786,flat
amber,power,he,He had the power to,harm,0.000932,0.000371,flat
amber,power,he,He had the power to,impart,0.000932,0.000225,flat
amber,power,he,He had the power to,detect,0.000875,0.00054,flat
amber,power,he,He had the power to,shift,0.000875,0.000421,flat
amber,power,he,He had the power to,conjure,0.000875,0.000477,flat
amber,power,he,He had the power to,just,0.000822,0.000786,flat
amber,power,he,He had the power to,rescue,0.000822,0.000155,flat
amber,power,he,He had the power to,absorb,0.000822,0.000477,flat
amber,power,he,He had the power to,solve,0.000822,0.002138,flat
amber,power,he,He had the power to,hypnotize,0.000822,0.000371,flat
amber,power,he,He had the power to,eliminate,0.000773,0.000891,flat
amber,power,he,He had the power to,sense,0.000773,0.002745,flat
amber,power,he,He had the power to,manifest,0.000773,0.003994,flat
amber,power,he,He had the power to,provide,0.000773,0.000328,flat
amber,power,he,He had the power to,generate,0.000726,0.000371,flat
amber,power,he,He had the power to,completely,0.000726,0.000612,flat
amber,power,he,He had the power to,satisfy,0.000726,0.000155,flat
amber,power,he,He had the power to,repair,0.000726,0.000289,flat
amber,power,he,He had the power to,light,0.000682,0.000255,flat
amber,power,he,He had the power to,snap,0.000682,0.001665,flat
amber,power,he,He had the power to,quench,0.000682,8.3e-05,flat
amber,power,he,He had the power to,accomplish,0.000682,0.000106,flat
amber,power,he,He had the power to,explain,0.00064,0.000371,flat
amber,power,he,He had the power to,connect,0.000602,0.00054,flat
amber,power,he,He had the power to,awaken,0.000565,4.4e-05,flat
amber,power,he,He had the power to,disappear,0.000565,0.001469,flat
amber,power,he,He had the power to,slow,0.000531,0.001144,flat
amber,power,he,He had the power to,prove,0.000531,0.000289,flat
amber,power,he,He had the power to,breathe,0.000531,0.00054,flat
amber,power,he,He had the power to,meet,0.000531,0.000421,flat
amber,power,he,He had the power to,either,0.000531,0.000694,flat
amber,power,he,He had the power to,counteract,0.000531,0.000289,flat
amber,power,he,He had the power to,outwit,0.000499,9.4e-05,flat
amber,power,he,He had the power to,whistle,0.000499,0.000328,flat
amber,power,he,He had the power to,harness,0.00044,0.000421,flat
amber,power,he,He had the power to,shield,0.00044,0.00054,flat
amber,power,he,He had the power to,simply,0.000388,0.000371,flat
amber,power,he,He had the power to,modify,0.000365,0.000371,flat
amber,power,he,He had the power to,switch,0.000365,0.000694,flat
amber,power,he,He had the power to,remember,0.000322,0.00054,flat
amber,power,he,He had the power to,neutralize,0.000303,0.000421,flat
amber,power,he,He had the power to,magically,0.000267,0.000694,flat
amber,power,he,He had the power to,shrink,0.000267,0.001665,flat
amber,power,he,He had the power to,wave,0.000236,0.000421,flat
amber,power,he,He had the power to,Make,0.000236,0.00054,flat
amber,power,he,He had the power to,Invent,0.000221,0.000121,flat
amber,power,he,He had the power to,tap,0.000208,0.000477,flat
amber,power,he,He had the power to,rearrange,0.000208,0.000371,flat
amber,power,he,He had the power to,pause,0.000172,0.000891,flat
amber,power,he,He had the power to,Read,0.000143,0.000694,flat
amber,power,he,He had the power to,time,0.000134,0.002422,flat
amber,power,he,He had the power to,spoiler,9.2e-05,2.4e-05,flat
amber,power,he,He had the power to,Change,7.6e-05,0.000225,flat
amber,power,he,He had the power to,shapeshift,6.3e-05,0.001144,flat
amber,power,she,She had the power to,make,0.096231,0.202817,rise
amber,power,she,She had the power to,do,0.042702,0.011442,decline
amber,power,she,She had the power to,change,0.042702,0.074612,flat
amber,power,she,She had the power to,stop,0.029349,0.021377,flat
amber,power,she,She had the power to,kill,0.0259,0.001988,decline
amber,power,she,She had the power to,turn,0.024331,0.084547,flat
amber,power,she,She had the power to,control,0.021472,0.074612,flat
amber,power,she,She had the power to,heal,0.021472,0.035244,peak
amber,power,she,She had the power to,take,0.018949,0.008911,flat
amber,power,she,She had the power to,create,0.015709,0.027448,peak
amber,power,she,She had the power to,see,0.014757,0.014692,flat
amber,power,she,She had the power to,destroy,0.013023,0.00477,flat
amber,power,she,She had the power to,move,0.012234,0.00477,peak
amber,power,she,She had the power to,give,0.011493,0.016648,flat
amber,power,she,She had the power to,bring,0.011493,0.024223,flat
amber,power,she,She had the power to,transform,0.010797,0.012966,flat
amber,power,she,She had the power to,get,0.010143,0.001988,eliminated
amber,power,she,She had the power to,read,0.009528,0.045255,rise
amber,power,she,She had the power to,be,0.009528,0.004209,eliminated
amber,power,she,She had the power to,send,0.009528,0.002553,eliminated
amber,power,she,She had the power to,save,0.009528,0.011442,flat
amber,power,she,She had the power to,put,0.008951,0.001755,eliminated
amber,power,she,She had the power to,influence,0.008951,0.002253,flat
amber,power,she,She had the power to,summon,0.008409,0.006125,flat
amber,power,she,She had the power to,choose,0.007899,0.018865,flat
amber,power,she,She had the power to,raise,0.007421,0.002253,flat
amber,power,she,She had the power to,say,0.006549,0.000392,eliminated
amber,power,she,She had the power to,command,0.006549,0.000939,flat
amber,power,she,She had the power to,grant,0.006549,0.035244,rise
amber,power,she,She had the power to,pull,0.006152,0.000185,eliminated
amber,power,she,She had the power to,cause,0.006152,0.002253,eliminated
amber,power,she,She had the power to,wake,0.006152,0.001367,eliminated
amber,power,she,She had the power to,keep,0.006152,0.000503,eliminated
amber,power,she,She had the power to,speak,0.006152,0.003278,flat
amber,power,she,She had the power to,break,0.006152,0.003278,eliminated
amber,power,she,She had the power to,wipe,0.006152,0.001367,eliminated
amber,power,she,She had the power to,wield,0.006152,0.001367,eliminated
amber,power,she,She had the power to,go,0.006152,0.008911,flat
amber,power,she,She had the power to,call,0.005779,0.000939,eliminated
amber,power,she,She had the power to,tell,0.005779,0.002553,eliminated
amber,power,she,She had the power to,decide,0.005429,0.001755,eliminated
amber,power,she,She had the power to,sway,0.0051,0.000444,eliminated
amber,power,she,She had the power to,use,0.0051,0.001206,eliminated
amber,power,she,She had the power to,seduce,0.0051,0.000444,eliminated
amber,power,she,She had the power to,help,0.0051,0.001755,eliminated
amber,power,she,She had the power to,bend,0.004791,0.001064,flat
amber,power,she,She had the power to,freeze,0.004791,0.003715,flat
amber,power,she,She had the power to,open,0.004791,0.000444,flat
amber,power,she,She had the power to,manipulate,0.004791,0.010098,flat
amber,power,she,She had the power to,have,0.004791,0.002253,flat
amber,power,she,She had the power to,unlock,0.004501,0.000503,flat
amber,power,she,She had the power to,look,0.004228,0.000829,flat
amber,power,she,She had the power to,cast,0.004228,0.001755,flat
amber,power,she,She had the power to,rewind,0.004228,0.001367,flat
amber,power,she,She had the power to,hold,0.004228,0.001064,flat
amber,power,she,She had the power to,lift,0.003972,0.001367,flat
amber,power,she,She had the power to,become,0.003972,0.00694,dpo_only
amber,power,she,She had the power to,set,0.003731,0.000444,flat
amber,power,she,She had the power to,convince,0.003505,0.000731,flat
amber,power,she,She had the power to,enchant,0.003505,0.000346,flat
amber,power,she,She had the power to,walk,0.003505,0.000305,flat
amber,power,she,She had the power to,alter,0.003505,0.001367,flat
amber,power,she,She had the power to,draw,0.003293,0.000392,flat
amber,power,she,She had the power to,fly,0.003293,0.016648,rise
amber,power,she,She had the power to,remove,0.003293,0.001367,flat
amber,power,she,She had the power to,cure,0.003293,0.031103,flat
amber,power,she,She had the power to,steal,0.003093,0.000237,flat
amber,power,she,She had the power to,prevent,0.002906,0.001549,flat
amber,power,she,She had the power to,melt,0.002906,0.001367,flat
amber,power,she,She had the power to,mend,0.002906,0.001367,flat
amber,power,she,She had the power to,cut,0.002906,0.000444,flat
amber,power,she,She had the power to,banish,0.002906,0.000237,flat
amber,power,she,She had the power to,hurt,0.002906,0.000127,flat
amber,power,she,She had the power to,resurrect,0.00273,0.001367,flat
amber,power,she,She had the power to,hear,0.00273,0.002893,flat
amber,power,she,She had the power to,leave,0.00273,0.00057,flat
amber,power,she,She had the power to,talk,0.00273,0.004209,flat
amber,power,she,She had the power to,drain,0.002564,0.000269,flat
amber,power,she,She had the power to,end,0.002564,0.001549,flat
amber,power,she,She had the power to,overwhelm,0.002564,7.7e-05,flat
amber,power,she,She had the power to,inspire,0.002564,0.001988,flat
amber,power,she,She had the power to,overthrow,0.002564,7.7e-05,flat
amber,power,she,She had the power to,shape,0.002564,0.004209,flat
amber,power,she,She had the power to,force,0.002564,0.000503,flat
amber,power,she,She had the power to,crush,0.002409,0.00057,flat
amber,power,she,She had the power to,affect,0.002409,0.000392,flat
amber,power,she,She had the power to,silence,0.002409,0.000269,flat
amber,power,she,She had the power to,inflict,0.002263,7.7e-05,flat
amber,power,she,She had the power to,throw,0.002263,9.9e-05,flat
amber,power,she,She had the power to,protect,0.002263,0.001367,flat
amber,power,she,She had the power to,drive,0.002263,4.1e-05,flat
amber,power,she,She had the power to,shake,0.002263,0.000392,flat
amber,power,she,She had the power to,let,0.002263,0.000237,flat
amber,power,she,She had the power to,shatter,0.002263,0.000392,flat
amber,power,she,She had the power to,win,0.002263,0.000731,flat
amber,power,she,She had the power to,stun,0.002263,0.00021,flat
amber,power,she,She had the power to,order,0.002126,0.000163,flat
amber,power,she,She had the power to,perform,0.002126,0.002553,flat
amber,power,she,She had the power to,scare,0.002126,0.000127,flat
amber,power,she,She had the power to,start,0.002126,0.000646,flat
amber,power,she,She had the power to,write,0.002126,0.000237,flat
amber,power,she,She had the power to,compel,0.002126,0.000346,flat
amber,power,she,She had the power to,transport,0.002126,0.001206,flat
amber,power,she,She had the power to,feel,0.001997,0.000269,flat
amber,power,she,She had the power to,pick,0.001997,0.000646,flat
amber,power,she,She had the power to,produce,0.001997,0.000269,flat
amber,power,she,She had the power to,teleport,0.001997,0.004209,flat
amber,power,she,She had the power to,charm,0.001997,0.001367,flat
amber,power,she,She had the power to,determine,0.001997,0.000444,flat
amber,power,she,She had the power to,rule,0.001997,0.001367,flat
amber,power,she,She had the power to,run,0.001997,0.000731,flat
amber,power,she,She had the power to,know,0.001997,0.00057,flat
amber,power,she,She had the power to,communicate,0.001997,0.004209,flat
amber,power,she,She had the power to,attract,0.001876,0.00021,flat
amber,power,she,She had the power to,fuck,0.001876,0.000237,flat
amber,power,she,She had the power to,play,0.001876,0.000392,flat
amber,power,she,She had the power to,tame,0.001876,0.000185,flat
amber,power,she,She had the power to,push,0.001876,0.000144,flat
amber,power,she,She had the power to,reach,0.001876,9.9e-05,flat
amber,power,she,She had the power to,undo,0.001876,0.001367,flat
amber,power,she,She had the power to,exorcise,0.001876,0.000163,flat
amber,power,she,She had the power to,disintegrate,0.001876,0.000127,flat
amber,power,she,She had the power to,persuade,0.001876,0.000646,flat
amber,power,she,She had the power to,fend,0.001876,0.000237,flat
amber,power,she,She had the power to,extinguish,0.001876,0.000163,flat
amber,power,she,She had the power to,disarm,0.001876,0.000127,flat
amber,power,she,She had the power to,shift,0.001876,0.000503,flat
amber,power,she,She had the power to,act,0.001876,9.9e-05,flat
amber,power,she,She had the power to,levitate,0.001763,0.000237,flat
amber,power,she,She had the power to,conjure,0.001763,0.000731,flat
amber,power,she,She had the power to,fight,0.001763,0.000731,flat
amber,power,she,She had the power to,work,0.001763,0.000185,flat
amber,power,she,She had the power to,suck,0.001763,0.000112,flat
amber,power,she,She had the power to,resist,0.001763,0.000444,flat
amber,power,she,She had the power to,show,0.001656,0.000829,flat
amber,power,she,She had the power to,veto,0.001656,0.000731,flat
amber,power,she,She had the power to,shut,0.001656,0.000392,flat
amber,power,she,She had the power to,carry,0.001656,1.9e-05,flat
amber,power,she,She had the power to,find,0.001656,0.000392,flat
amber,power,she,She had the power to,travel,0.001656,0.001367,flat
amber,power,she,She had the power to,ask,0.001656,0.000939,flat
amber,power,she,She had the power to,erase,0.001555,0.002553,flat
amber,power,she,She had the power to,stand,0.001555,3.2e-05,flat
amber,power,she,She had the power to,restore,0.001555,0.00057,flat
amber,power,she,She had the power to,soothe,0.001555,0.00057,flat
amber,power,she,She had the power to,dispel,0.001555,0.000346,flat
amber,power,she,She had the power to,block,0.001555,0.000112,flat
amber,power,she,She had the power to,defy,0.001555,0.000269,flat
amber,power,she,She had the power to,deflect,0.001555,0.000269,flat
amber,power,she,She had the power to,hypnotize,0.001555,0.000939,flat
amber,power,she,She had the power to,not,0.001555,0.000392,flat
amber,power,she,She had the power to,knock,0.001461,0.000392,flat
amber,power,she,She had the power to,stay,0.001461,0.000237,flat
amber,power,she,She had the power to,come,0.001461,0.000237,flat
amber,power,she,She had the power to,transcend,0.001461,0.000163,flat
amber,power,she,She had the power to,calm,0.001461,0.001064,flat
amber,power,she,She had the power to,lure,0.001461,8.7e-05,flat
amber,power,she,She had the power to,select,0.001461,0.000646,flat
amber,power,she,She had the power to,lend,0.001461,8.7e-05,flat
amber,power,she,She had the power to,light,0.001373,0.000305,flat
amber,power,she,She had the power to,defeat,0.001373,0.001064,flat
amber,power,she,She had the power to,strike,0.001373,0.00021,flat
amber,power,she,She had the power to,lead,0.001373,0.000127,flat
amber,power,she,She had the power to,invisibly,0.001373,0.000237,flat
amber,power,she,She had the power to,invade,0.001373,0.000237,flat
amber,power,she,She had the power to,incite,0.001373,0.000237,flat
amber,power,she,She had the power to,build,0.001289,0.000269,flat
amber,power,she,She had the power to,return,0.001289,0.000346,flat
amber,power,she,She had the power to,hire,0.001289,0.000127,flat
amber,power,she,She had the power to,fix,0.001289,0.001206,flat
amber,power,she,She had the power to,hurl,0.001289,0.000127,flat
amber,power,she,She had the power to,enter,0.001289,0.000127,flat
amber,power,she,She had the power to,love,0.001289,8.7e-05,flat
amber,power,she,She had the power to,pass,0.001211,0.000127,flat
amber,power,she,She had the power to,tear,0.001211,4.7e-05,flat
amber,power,she,She had the power to,increase,0.001211,0.000305,flat
amber,power,she,She had the power to,sense,0.001211,0.000731,flat
amber,power,she,She had the power to,twist,0.001211,0.000269,flat
amber,power,she,She had the power to,render,0.001211,0.000269,flat
amber,power,she,She had the power to,reduce,0.001211,0.000646,flat
amber,power,she,She had the power to,forgive,0.001211,0.000392,flat
amber,power,she,She had the power to,punish,0.001211,0.000144,flat
amber,power,she,She had the power to,vanish,0.001211,0.000444,flat
amber,power,she,She had the power to,punch,0.001211,0.00057,flat
amber,power,she,She had the power to,name,0.001138,0.000112,flat
amber,power,she,She had the power to,touch,0.001138,5.3e-05,flat
amber,power,she,She had the power to,evoke,0.001138,0.000144,flat
amber,power,she,She had the power to,shoot,0.001138,0.000731,flat
amber,power,she,She had the power to,curse,0.001138,0.001064,flat
amber,power,she,She had the power to,blow,0.001138,0.00021,flat
amber,power,she,She had the power to,completely,0.001138,0.000829,flat
amber,power,she,She had the power to,reverse,0.001138,0.001988,flat
amber,power,she,She had the power to,burn,0.001138,2.8e-05,flat
amber,power,she,She had the power to,seal,0.001138,0.00021,flat
amber,power,she,She had the power to,subdue,0.001138,4.1e-05,flat
amber,power,she,She had the power to,capture,0.001138,0.000144,flat
amber,power,she,She had the power to,release,0.001138,5.3e-05,flat
amber,power,she,She had the power to,blur,0.001069,7.7e-05,flat
amber,power,she,She had the power to,instantly,0.001069,0.000237,flat
amber,power,she,She had the power to,convert,0.001069,0.00021,flat
amber,power,she,She had the power to,bestow,0.001069,0.00057,flat
amber,power,she,She had the power to,generate,0.001069,0.00057,flat
amber,power,she,She had the power to,withstand,0.001069,4.1e-05,flat
amber,power,she,She had the power to,sell,0.001069,2.5e-05,flat
amber,power,she,She had the power to,answer,0.001069,0.000305,flat
amber,power,she,She had the power to,dominate,0.001069,7.7e-05,flat
amber,power,she,She had the power to,arrest,0.001069,6e-05,flat
amber,power,she,She had the power to,invoke,0.001069,4.7e-05,flat
amber,power,she,She had the power to,blast,0.001069,7.7e-05,flat
amber,power,she,She had the power to,live,0.001004,0.000269,flat
amber,power,she,She had the power to,understand,0.001004,0.000939,flat
amber,power,she,She had the power to,transfer,0.001004,0.000646,flat
amber,power,she,She had the power to,snap,0.001004,0.001206,flat
amber,power,she,She had the power to,coerce,0.001004,8.7e-05,flat
amber,power,she,She had the power to,coax,0.001004,8.7e-05,flat
amber,power,she,She had the power to,just,0.001004,0.000503,flat
amber,power,she,She had the power to,distribute,0.001004,0.000269,flat
amber,power,she,She had the power to,revive,0.001004,0.000305,flat
amber,power,she,She had the power to,listen,0.001004,0.000503,flat
amber,power,she,She had the power to,distort,0.001004,0.000269,flat
amber,power,she,She had the power to,beat,0.000943,0.000269,flat
amber,power,she,She had the power to,close,0.000943,0.000185,flat
amber,power,she,She had the power to,regenerate,0.000943,0.000185,flat
amber,power,she,She had the power to,ignore,0.000943,7.7e-05,flat
amber,power,she,She had the power to,teach,0.000943,0.000346,flat
amber,power,she,She had the power to,predict,0.000943,0.001549,flat
amber,power,she,She had the power to,think,0.000943,0.000269,flat
amber,power,she,She had the power to,sing,0.000943,0.000185,flat
amber,power,she,She had the power to,whistle,0.000886,0.000503,flat
amber,power,she,She had the power to,watch,0.000886,0.00021,flat
amber,power,she,She had the power to,whip,0.000886,0.000503,flat
amber,power,she,She had the power to,literally,0.000886,0.000503,flat
amber,power,she,She had the power to,slow,0.000886,0.001206,flat
amber,power,she,She had the power to,disappear,0.000886,0.000731,flat
amber,power,she,She had the power to,absorb,0.000886,0.00021,flat
amber,power,she,She had the power to,cancel,0.000833,0.000503,flat
amber,power,she,She had the power to,switch,0.000833,0.001064,flat
amber,power,she,She had the power to,detect,0.000833,0.000392,flat
amber,power,she,She had the power to,either,0.000833,0.000731,flat
amber,power,she,She had the power to,eliminate,0.000833,0.000939,flat
amber,power,she,She had the power to,channel,0.000833,6.8e-05,flat
amber,power,she,She had the power to,manifest,0.000833,0.002893,flat
amber,power,she,She had the power to,breathe,0.000782,0.00057,flat
amber,power,she,She had the power to,connect,0.000782,0.000444,flat
amber,power,she,She had the power to,actually,0.000735,0.000269,flat
amber,power,she,She had the power to,cleanse,0.000735,0.000237,flat
amber,power,she,She had the power to,achieve,0.000735,8.7e-05,flat
amber,power,she,She had the power to,weave,0.00069,1.9e-05,flat
amber,power,she,She had the power to,outsmart,0.00069,6.8e-05,flat
amber,power,she,She had the power to,fulfill,0.00069,0.000444,flat
amber,power,she,She had the power to,conquer,0.000648,0.000829,flat
amber,power,she,She had the power to,defend,0.000648,0.00021,flat
amber,power,she,She had the power to,overcome,0.000648,0.000269,flat
amber,power,she,She had the power to,Heal,0.000648,0.000444,flat
amber,power,she,She had the power to,recall,0.000609,0.000127,flat
amber,power,she,She had the power to,shrink,0.000609,0.005405,dpo_only
amber,power,she,She had the power to,gain,0.000609,0.000269,flat
amber,power,she,She had the power to,solve,0.000609,0.002553,flat
amber,power,she,She had the power to,repair,0.000609,0.000163,flat
amber,power,she,She had the power to,split,0.000572,0.000444,flat
amber,power,she,She had the power to,simply,0.000572,0.000269,flat
amber,power,she,She had the power to,remind,0.000538,0.000305,flat
amber,power,she,She had the power to,converse,0.000538,0.000185,flat
amber,power,she,She had the power to,share,0.000505,0.000305,flat
amber,power,she,She had the power to,magically,0.000474,0.00057,flat
amber,power,she,She had the power to,stretch,0.000474,0.000269,flat
amber,power,she,She had the power to,shield,0.000474,0.000269,flat
amber,power,she,She had the power to,harness,0.000474,0.000392,flat
amber,power,she,She had the power to,tap,0.000446,0.000392,flat
amber,power,she,She had the power to,remember,0.000446,0.000392,flat
amber,power,she,She had the power to,negate,0.000419,0.000269,flat
amber,power,she,She had the power to,chose,0.000419,0.000392,flat
amber,power,she,She had the power to,track,0.000369,0.000163,flat
amber,power,she,She had the power to,explain,0.000369,0.000305,flat
amber,power,she,She had the power to,rearrange,0.000347,0.000444,flat
amber,power,she,She had the power to,evict,0.000326,0.000444,flat
amber,power,she,She had the power to,wave,0.000326,0.000444,flat
amber,power,she,She had the power to,Make,0.000306,0.000646,flat
amber,power,she,She had the power to,quit,0.000288,0.000392,flat
amber,power,she,She had the power to,pause,0.000254,0.000939,flat
amber,power,she,She had the power to,observe,0.000224,0.000269,flat
amber,power,she,She had the power to,time,0.000186,0.003278,flat
amber,power,she,She had the power to,shapeshift,0.000128,0.001367,flat
amber,power,she,She had the power to,Change,0.000128,0.000269,flat
amber,power,she,She had the power to,Read,0.00012,0.000646,flat
amber,power,she,She had the power to,clone,5.7e-05,0.000392,flat
amber,fear,he,He was afraid and wanted to,run,0.083451,0.145415,rise
amber,fear,he,He was afraid and wanted to,hide,0.083451,0.099942,peak
amber,fear,he,He was afraid and wanted to,go,0.069184,0.060618,V
amber,fear,he,He was afraid and wanted to,get,0.044668,0.013526,decline
amber,fear,he,He was afraid and wanted to,leave,0.041962,0.0223,flat
amber,fear,he,He was afraid and wanted to,escape,0.03942,0.017367,flat
