family,layer,model_id,prompt_type,idx,genre,language,code_lang,surprisal_mean,surprisal_std,n_tokens
zephyr,base,mistralai/Mistral-7B-v0.1,bos,56,prose,en,,2.7625,2.4226,89
zephyr,base,mistralai/Mistral-7B-v0.1,bos,57,prose,en,,2.9587,2.9428,97
zephyr,base,mistralai/Mistral-7B-v0.1,bos,58,prose,en,,3.5721,3.279,80
zephyr,base,mistralai/Mistral-7B-v0.1,bos,59,prose,en,,1.1013,2.1183,101
zephyr,base,mistralai/Mistral-7B-v0.1,bos,60,prose,en,,2.5164,2.3832,90
zephyr,base,mistralai/Mistral-7B-v0.1,bos,61,prose,en,,2.2482,2.2238,96
zephyr,base,mistralai/Mistral-7B-v0.1,bos,62,prose,en,,2.7079,2.3782,84
zephyr,base,mistralai/Mistral-7B-v0.1,bos,63,prose,en,,2.4805,2.0427,95
zephyr,base,mistralai/Mistral-7B-v0.1,bos,64,prose,en,,3.5307,2.7864,92
zephyr,base,mistralai/Mistral-7B-v0.1,bos,65,prose,en,,3.3947,3.3693,105
zephyr,base,mistralai/Mistral-7B-v0.1,bos,66,prose,en,,2.2007,2.0018,83
zephyr,base,mistralai/Mistral-7B-v0.1,bos,67,prose,en,,3.2876,3.2292,86
zephyr,base,mistralai/Mistral-7B-v0.1,bos,68,prose,en,,2.6755,2.2552,94
zephyr,base,mistralai/Mistral-7B-v0.1,bos,69,prose,en,,2.5338,2.9959,92
zephyr,base,mistralai/Mistral-7B-v0.1,bos,70,prose,en,,2.7531,2.7044,82
zephyr,base,mistralai/Mistral-7B-v0.1,bos,71,prose,en,,2.7083,2.1367,94
zephyr,base,mistralai/Mistral-7B-v0.1,bos,72,prose,en,,2.7869,3.0218,85
zephyr,base,mistralai/Mistral-7B-v0.1,bos,73,prose,en,,3.4003,2.842,73
zephyr,base,mistralai/Mistral-7B-v0.1,bos,74,prose,en,,2.8504,2.8302,89
zephyr,base,mistralai/Mistral-7B-v0.1,bos,75,prose,en,,2.5799,2.3219,93
zephyr,base,mistralai/Mistral-7B-v0.1,bos,76,prose,en,,3.4515,2.9287,81
zephyr,base,mistralai/Mistral-7B-v0.1,bos,77,prose,en,,2.8336,2.6777,94
zephyr,base,mistralai/Mistral-7B-v0.1,bos,78,prose,en,,3.2376,2.2031,94
zephyr,base,mistralai/Mistral-7B-v0.1,bos,79,prose,en,,2.78,2.3382,91
zephyr,base,mistralai/Mistral-7B-v0.1,bos,80,code,en,python,1.3626,2.0732,94
zephyr,base,mistralai/Mistral-7B-v0.1,bos,81,prose,other_euro,,3.023,3.5032,36
zephyr,base,mistralai/Mistral-7B-v0.1,bos,82,prose,en,,1.9315,2.5281,72
zephyr,base,mistralai/Mistral-7B-v0.1,bos,83,prose,en,,2.6332,2.763,89
zephyr,base,mistralai/Mistral-7B-v0.1,bos,84,prose,en,,1.474,2.6945,60
zephyr,base,mistralai/Mistral-7B-v0.1,bos,85,prose,en,,2.9048,2.3699,96
zephyr,base,mistralai/Mistral-7B-v0.1,bos,86,code,en,javascript,0.985,1.9506,100
zephyr,base,mistralai/Mistral-7B-v0.1,bos,87,code,en,c/c++,1.4631,1.8722,91
zephyr,base,mistralai/Mistral-7B-v0.1,bos,88,prose,en,,2.0863,2.5244,87
zephyr,base,mistralai/Mistral-7B-v0.1,bos,89,prose,en,,2.5167,2.1758,97
zephyr,base,mistralai/Mistral-7B-v0.1,bos,90,prose,en,,2.3255,2.3742,89
zephyr,base,mistralai/Mistral-7B-v0.1,bos,91,prose,en,,2.3927,2.2284,93
zephyr,base,mistralai/Mistral-7B-v0.1,bos,92,prose,en,,3.2945,2.8087,90
zephyr,base,mistralai/Mistral-7B-v0.1,bos,93,prose,en,,2.4425,1.877,97
zephyr,base,mistralai/Mistral-7B-v0.1,bos,94,prose,en,,2.2722,1.8741,95
zephyr,base,mistralai/Mistral-7B-v0.1,bos,95,prose,en,,2.8899,2.5629,91
zephyr,base,mistralai/Mistral-7B-v0.1,bos,96,prose,en,,2.3652,1.995,89
zephyr,base,mistralai/Mistral-7B-v0.1,bos,97,prose,en,,2.2862,2.4246,89
zephyr,base,mistralai/Mistral-7B-v0.1,bos,98,prose,en,,2.8866,2.5468,97
zephyr,base,mistralai/Mistral-7B-v0.1,bos,99,prose,en,,1.0037,1.7276,95
zephyr,base,mistralai/Mistral-7B-v0.1,the,0,prose,en,,3.0673,2.6996,90
zephyr,base,mistralai/Mistral-7B-v0.1,the,1,prose,en,,1.9754,1.8799,91
zephyr,base,mistralai/Mistral-7B-v0.1,the,2,prose,en,,2.5813,2.4196,95
zephyr,base,mistralai/Mistral-7B-v0.1,the,3,prose,en,,2.5501,2.3757,79
zephyr,base,mistralai/Mistral-7B-v0.1,the,4,prose,en,,3.6541,3.065,88
zephyr,base,mistralai/Mistral-7B-v0.1,the,5,prose,en,,2.313,2.1348,90
zephyr,base,mistralai/Mistral-7B-v0.1,the,6,prose,en,,2.5017,2.4157,89
zephyr,base,mistralai/Mistral-7B-v0.1,the,7,prose,en,,2.4947,2.3013,79
zephyr,base,mistralai/Mistral-7B-v0.1,the,8,prose,en,,2.387,2.2373,90
zephyr,base,mistralai/Mistral-7B-v0.1,the,9,prose,en,,2.8412,2.7119,78
zephyr,base,mistralai/Mistral-7B-v0.1,the,10,prose,en,,3.1534,2.6023,94
zephyr,base,mistralai/Mistral-7B-v0.1,the,11,prose,en,,1.9891,2.229,95
zephyr,base,mistralai/Mistral-7B-v0.1,the,12,prose,en,,2.7734,2.4146,90
zephyr,base,mistralai/Mistral-7B-v0.1,the,13,prose,en,,2.5654,2.7157,89
zephyr,base,mistralai/Mistral-7B-v0.1,the,14,prose,en,,2.4004,2.4832,92
zephyr,base,mistralai/Mistral-7B-v0.1,the,15,prose,en,,2.3256,2.1786,91
zephyr,base,mistralai/Mistral-7B-v0.1,the,16,prose,en,,2.1285,1.8596,83
zephyr,base,mistralai/Mistral-7B-v0.1,the,17,prose,en,,2.7694,2.3417,88
zephyr,base,mistralai/Mistral-7B-v0.1,the,18,prose,en,,3.116,2.4584,95
zephyr,base,mistralai/Mistral-7B-v0.1,the,19,prose,en,,2.7612,2.4244,89
zephyr,base,mistralai/Mistral-7B-v0.1,the,20,prose,en,,2.6145,2.1327,83
zephyr,base,mistralai/Mistral-7B-v0.1,the,21,prose,en,,3.2678,2.9454,87
zephyr,base,mistralai/Mistral-7B-v0.1,the,22,prose,en,,2.8627,2.7375,92
zephyr,base,mistralai/Mistral-7B-v0.1,the,23,prose,en,,2.2564,2.0906,82
zephyr,base,mistralai/Mistral-7B-v0.1,the,24,prose,en,,3.2295,2.6587,80
zephyr,base,mistralai/Mistral-7B-v0.1,the,25,prose,en,,2.9988,2.3262,96
zephyr,base,mistralai/Mistral-7B-v0.1,the,26,prose,en,,2.4526,2.3719,83
zephyr,base,mistralai/Mistral-7B-v0.1,the,27,prose,en,,2.4431,2.2293,94
zephyr,base,mistralai/Mistral-7B-v0.1,the,28,prose,en,,2.6501,2.1849,75
zephyr,base,mistralai/Mistral-7B-v0.1,the,29,prose,en,,2.5143,2.3369,91
zephyr,base,mistralai/Mistral-7B-v0.1,the,30,prose,en,,2.7326,2.3441,95
zephyr,base,mistralai/Mistral-7B-v0.1,the,31,prose,en,,2.1058,2.2922,90
zephyr,base,mistralai/Mistral-7B-v0.1,the,32,prose,en,,2.4587,2.9615,80
zephyr,base,mistralai/Mistral-7B-v0.1,the,33,prose,en,,2.5501,2.3794,95
zephyr,base,mistralai/Mistral-7B-v0.1,the,34,prose,en,,2.1499,2.2245,93
zephyr,base,mistralai/Mistral-7B-v0.1,the,35,prose,en,,2.6957,2.3378,86
zephyr,base,mistralai/Mistral-7B-v0.1,the,36,prose,en,,2.9008,2.568,93
zephyr,base,mistralai/Mistral-7B-v0.1,the,37,prose,en,,2.5946,2.2542,97
zephyr,base,mistralai/Mistral-7B-v0.1,the,38,prose,en,,2.3578,2.3711,90
zephyr,base,mistralai/Mistral-7B-v0.1,the,39,prose,en,,2.1044,2.3174,85
zephyr,base,mistralai/Mistral-7B-v0.1,the,40,prose,en,,2.9078,2.1661,93
zephyr,base,mistralai/Mistral-7B-v0.1,the,41,prose,en,,3.0576,2.235,97
zephyr,base,mistralai/Mistral-7B-v0.1,the,42,prose,en,,2.7885,2.7875,96
zephyr,base,mistralai/Mistral-7B-v0.1,the,43,prose,en,,3.1569,2.5085,92
zephyr,base,mistralai/Mistral-7B-v0.1,the,44,prose,en,,2.7699,2.5288,88
zephyr,base,mistralai/Mistral-7B-v0.1,the,45,prose,en,,2.6549,2.2374,89
zephyr,base,mistralai/Mistral-7B-v0.1,the,46,prose,en,,2.4688,2.5244,85
zephyr,base,mistralai/Mistral-7B-v0.1,the,47,prose,en,,2.6467,3.017,90
zephyr,base,mistralai/Mistral-7B-v0.1,the,48,prose,en,,2.8169,2.4697,89
zephyr,base,mistralai/Mistral-7B-v0.1,the,49,prose,en,,2.3931,2.3483,94
zephyr,base,mistralai/Mistral-7B-v0.1,the,50,prose,en,,2.9616,2.2359,93
zephyr,base,mistralai/Mistral-7B-v0.1,the,51,prose,en,,2.2777,2.3076,89
zephyr,base,mistralai/Mistral-7B-v0.1,the,52,prose,en,,2.8558,2.4024,94
zephyr,base,mistralai/Mistral-7B-v0.1,the,53,prose,en,,3.1728,2.5434,83
zephyr,base,mistralai/Mistral-7B-v0.1,the,54,prose,en,,2.7228,2.3185,91
zephyr,base,mistralai/Mistral-7B-v0.1,the,55,prose,en,,3.2362,2.6412,92
zephyr,base,mistralai/Mistral-7B-v0.1,the,56,prose,en,,2.9213,2.2223,93
zephyr,base,mistralai/Mistral-7B-v0.1,the,57,prose,en,,2.652,2.2694,88
zephyr,base,mistralai/Mistral-7B-v0.1,the,58,prose,en,,2.5497,2.3712,94
zephyr,base,mistralai/Mistral-7B-v0.1,the,59,prose,en,,3.0169,2.211,98
zephyr,base,mistralai/Mistral-7B-v0.1,the,60,prose,en,,3.3608,2.8833,73
zephyr,base,mistralai/Mistral-7B-v0.1,the,61,prose,en,,2.9325,2.4303,93
zephyr,base,mistralai/Mistral-7B-v0.1,the,62,prose,en,,3.0379,2.5628,85
zephyr,base,mistralai/Mistral-7B-v0.1,the,63,prose,en,,2.2491,1.8213,97
zephyr,base,mistralai/Mistral-7B-v0.1,the,64,prose,en,,2.7212,2.2981,85
zephyr,base,mistralai/Mistral-7B-v0.1,the,65,prose,en,,2.6685,2.3484,89
zephyr,base,mistralai/Mistral-7B-v0.1,the,66,prose,en,,2.6365,2.7213,86
zephyr,base,mistralai/Mistral-7B-v0.1,the,67,prose,en,,2.3319,2.6123,95
zephyr,base,mistralai/Mistral-7B-v0.1,the,68,prose,en,,2.776,2.2845,94
zephyr,base,mistralai/Mistral-7B-v0.1,the,69,prose,en,,3.1443,2.8464,95
zephyr,base,mistralai/Mistral-7B-v0.1,the,70,prose,en,,2.7055,2.3628,94
zephyr,base,mistralai/Mistral-7B-v0.1,the,71,prose,en,,2.8558,2.4112,96
zephyr,base,mistralai/Mistral-7B-v0.1,the,72,prose,en,,2.4478,2.4083,88
zephyr,base,mistralai/Mistral-7B-v0.1,the,73,prose,en,,2.8264,2.7493,94
zephyr,base,mistralai/Mistral-7B-v0.1,the,74,prose,en,,2.7765,2.5898,87
zephyr,base,mistralai/Mistral-7B-v0.1,the,75,prose,en,,2.2189,2.349,84
zephyr,base,mistralai/Mistral-7B-v0.1,the,76,prose,en,,2.965,2.8507,90
zephyr,base,mistralai/Mistral-7B-v0.1,the,77,prose,en,,3.1429,2.6557,75
zephyr,base,mistralai/Mistral-7B-v0.1,the,78,prose,en,,2.6023,2.5843,77
zephyr,base,mistralai/Mistral-7B-v0.1,the,79,prose,en,,2.4007,2.3429,86
zephyr,base,mistralai/Mistral-7B-v0.1,the,80,prose,en,,3.101,2.43,97
zephyr,base,mistralai/Mistral-7B-v0.1,the,81,prose,en,,2.5603,2.0412,99
zephyr,base,mistralai/Mistral-7B-v0.1,the,82,prose,en,,3.1991,2.4662,93
zephyr,base,mistralai/Mistral-7B-v0.1,the,83,prose,en,,2.2879,2.1556,89
zephyr,base,mistralai/Mistral-7B-v0.1,the,84,prose,en,,2.8822,2.5446,86
zephyr,base,mistralai/Mistral-7B-v0.1,the,85,prose,en,,2.5809,2.4192,71
zephyr,base,mistralai/Mistral-7B-v0.1,the,86,prose,en,,2.3571,2.3838,90
zephyr,base,mistralai/Mistral-7B-v0.1,the,87,prose,en,,3.089,2.739,89
zephyr,base,mistralai/Mistral-7B-v0.1,the,88,prose,en,,3.229,2.4442,91
zephyr,base,mistralai/Mistral-7B-v0.1,the,89,prose,en,,2.9577,2.6041,89
zephyr,base,mistralai/Mistral-7B-v0.1,the,90,prose,en,,2.5512,2.7336,86
zephyr,base,mistralai/Mistral-7B-v0.1,the,91,prose,en,,2.2823,2.3409,87
zephyr,base,mistralai/Mistral-7B-v0.1,the,92,prose,en,,2.8639,2.8183,90
zephyr,base,mistralai/Mistral-7B-v0.1,the,93,prose,en,,2.9034,2.462,94
zephyr,base,mistralai/Mistral-7B-v0.1,the,94,prose,en,,3.1162,2.4767,84
zephyr,base,mistralai/Mistral-7B-v0.1,the,95,prose,en,,2.5127,2.1907,99
zephyr,base,mistralai/Mistral-7B-v0.1,the,96,prose,en,,2.6366,2.2187,94
zephyr,base,mistralai/Mistral-7B-v0.1,the,97,prose,en,,1.8945,1.9344,90
zephyr,base,mistralai/Mistral-7B-v0.1,the,98,prose,en,,3.0226,2.4538,90
zephyr,base,mistralai/Mistral-7B-v0.1,the,99,prose,en,,2.8725,2.7192,86
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,0,template,en,,5.6012,3.6409,4
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,1,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,2,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,3,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,4,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,5,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,6,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,7,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,8,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,9,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,10,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,11,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,12,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,13,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,14,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,15,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,16,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,17,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,18,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,19,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,20,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,21,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,22,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,23,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,24,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,25,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,26,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,27,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,28,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,29,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,30,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,31,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,32,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,33,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,34,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,35,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,36,prose,en,,2.0176,2.089,93
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,37,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,38,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,39,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,40,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,41,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,42,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,43,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,44,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,45,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,46,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,47,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,48,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,49,prose,en,,2.8964,2.1621,97
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,50,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,51,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,52,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,53,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,54,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,55,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,56,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,57,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,58,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,59,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,60,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,61,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,62,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,63,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,64,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,65,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,66,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,67,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,68,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,69,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,70,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,71,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,72,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,73,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,74,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,75,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,76,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,77,prose,en,,3.3292,2.5554,94
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,78,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,79,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,80,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,81,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,82,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,83,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,84,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,85,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,86,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,87,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,88,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,89,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,90,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,91,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,92,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,93,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,94,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,95,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,96,prose,en,,2.7246,2.5567,95
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,97,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,98,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,bos,99,template,en,,5.60122,3.256477004002946,5
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,0,prose,en,,1.8746,1.9296,83
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,1,prose,en,,2.6096,2.3531,90
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,2,prose,en,,2.5765,2.4555,86
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,3,prose,en,,2.9553,2.5859,91
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,4,prose,en,,2.6127,2.1321,89
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,5,prose,en,,2.2689,2.1985,78
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,6,prose,en,,2.3104,2.4236,87
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,7,prose,en,,2.8063,2.3776,92
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,8,prose,en,,2.808,2.1924,98
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,9,prose,en,,2.7452,2.3138,96
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,10,prose,en,,2.1201,2.1185,89
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,11,prose,en,,2.103,2.0037,98
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,12,prose,en,,2.7047,2.2535,94
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,13,prose,en,,2.7209,2.1912,91
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,14,prose,en,,2.0055,1.7695,94
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,15,prose,en,,2.5823,2.4944,87
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,16,prose,en,,2.2421,2.2189,95
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,17,prose,en,,2.5405,2.7696,93
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,18,prose,en,,2.3624,2.1802,88
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,19,prose,en,,3.2396,2.6642,94
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,20,prose,en,,2.523,2.1272,87
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,21,prose,en,,3.0646,2.2365,97
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,22,prose,en,,2.5973,2.4085,88
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,23,prose,en,,2.3509,2.0542,91
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,24,prose,en,,2.404,2.2137,97
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,25,prose,en,,2.1326,2.668,91
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,26,prose,en,,2.1349,1.9146,97
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,27,prose,en,,2.3257,2.3085,88
zephyr,ego,HuggingFaceH4/mistral-7b-sft-beta,the,28,prose,en,,2.5046,2.3656,97
