step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words,family,layer,mode,model_id,prompt_key,gen_idx
9,that,0.1642322987318039,1.1933537721633911,3,snippet,0.6295667886734009,snippet|that|fragment|to|:,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
10,starts,0.944378137588501,0.2745859622955322,1,starts,0.944378137588501,starts|ends|says|needs|'s,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
11,with,0.99931800365448,0.0059477281756699085,1,with,0.99931800365448,"with|:|like|as|""",qwen3,superego,think,Qwen/Qwen3-8B,worker,7
12,"""",0.9986516833305359,0.01100421603769064,1,"""",0.9986516833305359,"""|:|,|a|the",qwen3,superego,think,Qwen/Qwen3-8B,worker,7
13,The,1.0,3.305088398519729e-07,1,The,1.0,The|the|The|Continue|continue,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
14,worker,1.0,1.0382843029788091e-08,1,worker,1.0,worker|.worker|workers|worker|(worker,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
15,felt,1.0,4.556424215707011e-08,1,felt,1.0,felt|felt|feels|feel|feeling,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
16,the,1.0,3.274328364000212e-08,1,the,1.0,"the|...""|...|the|that",qwen3,superego,think,Qwen/Qwen3-8B,worker,7
17,company,1.0,5.28854542380941e-08,1,company,1.0,company|公司|company|.company|Company,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
18,was,0.9999998807907104,2.042035248450702e-06,1,was,0.9999998807907104,"was|wasn|...""|был|was",qwen3,superego,think,Qwen/Qwen3-8B,worker,7
19,unfair,1.0,2.1598263799660344e-07,1,unfair,1.0,unfair|不公平|fair|unfairly|unjust,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
20,and,0.9999986886978149,1.8822755009750836e-05,1,and,0.9999986886978149,"and|...""|...|và|""",qwen3,superego,think,Qwen/Qwen3-8B,worker,7
21,decided,1.0,7.412194857892018e-09,1,decided,1.0,"decided|decides|...""|decide|决定",qwen3,superego,think,Qwen/Qwen3-8B,worker,7
22,to,1.0,1.4923514646270064e-09,1,to,1.0,"to|...""|.""|to|...",qwen3,superego,think,Qwen/Qwen3-8B,worker,7
23,"...""",0.9979832172393799,0.015838496387004852,1,"...""",0.9979832172393799,"...""|""|...|"".|…""",qwen3,superego,think,Qwen/Qwen3-8B,worker,7
24,and,0.9984909296035767,0.011374448426067829,1,and,0.9984909296035767,and|They|I|My|The,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
25,wants,0.928104043006897,0.2809384763240814,1,wants,0.928104043006897,wants|they|asked|I|asks,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
26,me,0.9935197234153748,0.03998551890254021,1,me,0.9935197234153748,me|it|the|to|a,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
27,to,1.0,5.281570736315189e-09,1,to,1.0,to|continue|continuing|Continue|Continue,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
28,continue,1.0,3.891512960763066e-07,1,continue,1.0,continue|Continue|continue|继续|continuation,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
29,it,0.9999326467514038,0.000743693090043962,1,it,0.9999326467514038,it|.|the|from|this,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
30,.,0.9998621940612793,0.001364967436529696,1,.,0.9998621940612793,".|.|,|as|in",qwen3,superego,think,Qwen/Qwen3-8B,worker,7
31,Let,0.9697820544242859,0.1695287674665451,1,Let,0.9697820544242859,Let|My|First|I|They,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
32,me,0.9997507929801941,0.002317262114956975,1,me,0.9997507929801941,me|'s|me|-me|меня,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
33,think,0.9991445541381836,0.007740272209048271,1,think,0.9991445541381836,think|figure|first|start|brainstorm,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
34,about,0.9999977350234985,3.391508653294295e-05,1,about,0.9999977350234985,about|.|.|how|about,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
35,how,0.9708388447761536,0.13860857486724854,1,how,0.9708388447761536,how|possible|the|what|where,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
36,to,0.9999860525131226,0.0001712316006887704,1,to,0.9999860525131226,to|best|the|this|a,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
37,approach,0.9690771698951721,0.1447470486164093,1,approach,0.9690771698951721,approach|proceed|best|respond|expand,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
38,this,1.0,1.1758407936213189e-07,1,this,1.0,this|that|the|this|This,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
39,.,0.958536684513092,0.1725810021162033,1,.,0.958536684513092,.|.|.|effectively|continuation,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
40,First,1.0,2.2527748910761147e-07,1,First,1.0,First|首先|Hmm|So|The,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
41,",",1.0,1.443079185037277e-07,1,",",1.0,",|ly|I|.|off",qwen3,superego,think,Qwen/Qwen3-8B,worker,7
42,I,0.9987545013427734,0.00958064291626215,1,I,0.9987545013427734,I|the|they|understanding|maybe,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
43,need,0.9998905658721924,0.0011110958876088262,1,need,0.9998905658721924,need|should|'ll|Need|need,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
44,to,1.0,2.4648821295158996e-07,1,to,1.0,to|a|understanding|the|context,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
45,understand,0.2976151406764984,1.3390815258026123,3,figure,0.3942760229110718,figure|understand|consider|maintain|make,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
46,the,0.9999963045120239,5.195396443014033e-05,1,the,0.9999963045120239,the|what|where|context|why,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
47,context,0.9999624490737915,0.00048664360656403005,1,context,0.9999624490737915,context|original|intent|tone|possible,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
48,.,0.9996316432952881,0.0034748674370348454,1,.,0.9996316432952881,.|and|here|of|or,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
49,The,0.9991666078567505,0.006881157401949167,1,The,0.9991666078567505,The|It|A|This|There,qwen3,superego,think,Qwen/Qwen3-8B,worker,7
0,<think>,0.9999990463256836,1.8534299670136534e-05,1,<think>,0.9999990463256836,<think>|ió|ionale|IoT|回,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
1,,0.9999972581863403,3.818564800894819e-05,1,,0.9999972581863403,|||</think>|,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
2,Okay,0.9999185800552368,0.0008723041391931474,1,Okay,0.9999185800552368,Okay|Alright|okay|So|The,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
3,",",1.0,2.0413907009242394e-07,1,",",1.0,",|，|.|،|,",qwen3,superego,think,Qwen/Qwen3-8B,worker,8
4,the,0.9662326574325562,0.18023504316806793,1,the,0.9662326574325562,the|let|I|so|user,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
5,user,0.9999997615814209,5.481471362145385e-06,1,user,0.9999997615814209,user|sentence|用户|users|prompt,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
6,wants,0.9431724548339844,0.23249375820159912,1,wants,0.9431724548339844,wants|provided|has|started|gave,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
7,me,0.9999649524688721,0.00039786475826986134,1,me,0.9999649524688721,me|to|the|a|this,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
8,to,1.0,2.489629657986825e-08,1,to,1.0,to|continue|continuing|Continue|Continue,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
9,continue,1.0,1.337587605121371e-07,1,continue,1.0,continue|Continue|continue|继续|finish,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
10,the,0.9994418025016785,0.004771475214511156,1,the,0.9994418025016785,the|this|a|their|that,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
11,sentence,0.327543705701828,0.635803759098053,1,text,0.6720761060714722,text|sentence|given|story|provided,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
12,:,0.9844249486923218,0.08121715486049652,1,:,0.9844249486923218,":|""|starting|that|started",qwen3,superego,think,Qwen/Qwen3-8B,worker,8
13,"""",1.0,1.4477366505616374e-07,1,"""",1.0,"""|“|The|'|""...",qwen3,superego,think,Qwen/Qwen3-8B,worker,8
14,The,1.0,1.2446147445999145e-09,1,The,1.0,The|The|the|nThe|He,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
15,worker,1.0,4.829350253032771e-10,1,worker,1.0,worker|workers|.worker|worker|(worker,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
16,felt,1.0,1.103837803384522e-07,1,felt,1.0,felt|felt|feels|feel|feeling,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
17,the,1.0,4.1081221757721664e-11,1,the,1.0,the|the|that|he|...,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
18,company,1.0,1.3134882692611427e-07,1,company,1.0,company|公司|company|Company|.company,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
19,was,0.9999997615814209,4.378350695333211e-06,1,was,0.9999997615814209,was|wasn|was|был|était,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
20,unfair,1.0,2.5773536549422715e-07,1,unfair,1.0,unfair|不公平|fair|unfairly|unjust,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
21,and,1.0,1.0279957995962263e-09,1,and,1.0,"and|...""|и|và|和",qwen3,superego,think,Qwen/Qwen3-8B,worker,8
22,decided,1.0,7.311025562728446e-09,1,decided,1.0,decided|decides|decide|决定|deciding,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
23,to,1.0,8.240493357125622e-12,1,to,1.0,"to|...""|.""|to|.to",qwen3,superego,think,Qwen/Qwen3-8B,worker,8
24,"...""",0.9988222718238831,0.009178023785352707,1,"...""",0.9988222718238831,"...""|...|"".|…""|...""",qwen3,superego,think,Qwen/Qwen3-8B,worker,8
25,Let,0.9870100021362305,0.08279163390398026,1,Let,0.9870100021362305,Let||Hmm|I|First,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
26,me,0.9998601675033569,0.0013809121446684003,1,me,0.9998601675033569,me|'s|me|меня|ME,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
27,think,0.9930649399757385,0.04162341728806496,1,think,0.9930649399757385,think|start|first|brainstorm|figure,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
28,about,0.9996901750564575,0.0028556841425597668,1,about,0.9996901750564575,about|.|.|...|how,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
29,possible,0.8874879479408264,0.36811208724975586,1,possible,0.8874879479408264,possible|how|the|where|what,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
30,directions,0.9999628067016602,0.00043563920189626515,1,directions,0.9999628067016602,directions|ways|continu|endings|scenarios,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
31,.,0.576565682888031,0.6930012702941895,1,.,0.576565682888031,.|.|this|here|for,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
32,The,0.8979146480560303,0.3682858943939209,1,The,0.8979146480560303,The|First||Maybe|They,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
33,worker,0.949962854385376,0.2332219034433365,1,worker,0.949962854385376,worker|original|user|key|sentence,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
34,could,0.6674524545669556,0.7883006930351257,2,could,0.6674524545669556,could|might|'s|is|has,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
35,take,0.9978294968605042,0.016463985666632652,1,take,0.9978294968605042,take|decide|either|have|confront,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
36,various,0.7812482714653015,0.7172609567642212,2,various,0.7812482714653015,various|different|several|action|legal,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
37,actions,1.0,2.803947154461639e-07,1,actions,1.0,actions|actions|steps|action|.actions,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
38,.,0.9832561016082764,0.10281092673540115,1,.,0.9832561016082764,".|—|based|,|like",qwen3,superego,think,Qwen/Qwen3-8B,worker,8
39,Maybe,0.971564769744873,0.13786563277244568,1,Maybe,0.971564769744873,Maybe|Common|They|First|Let,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
40,they,0.9604020714759827,0.21579104661941528,1,they,0.9604020714759827,they|file|he|resign|legal,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
41,file,0.04919032007455826,1.137032389640808,3,decide,0.7457922101020813,decide|would|file|'re|might,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
42,a,1.0,8.445311436844349e-07,1,a,1.0,a|an|for|complaints|a,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
43,complaint,0.999380350112915,0.005707278847694397,1,complaint,0.999380350112915,complaint|lawsuit|formal|griev|complain,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
44,",",0.9893463253974915,0.058998607099056244,1,",",0.9893463253974915,",|?|internally|or|with",qwen3,superego,think,Qwen/Qwen3-8B,worker,8
45,quit,0.4428023099899292,1.8836181163787842,6,quit,0.4428023099899292,quit|union|talk|leave|protest,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
46,",",0.9999074935913086,0.0010131996823474765,1,",",0.9999074935913086,",|their|the|abruptly|job",qwen3,superego,think,Qwen/Qwen3-8B,worker,8
47,or,0.9679850935935974,0.1949271857738495,1,or,0.9679850935935974,or|union|protest|go|start,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
48,maybe,0.010918710380792618,1.712920904159546,5,take,0.5020014047622681,take|start|protest|union|organize,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
49,something,0.5295273661613464,1.1194629669189453,3,something,0.5295273661613464,something|they|take|go|even,qwen3,superego,think,Qwen/Qwen3-8B,worker,8
0,<think>,0.9999990463256836,1.8534299670136534e-05,1,<think>,0.9999990463256836,<think>|ió|ionale|IoT|回,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
1,,0.9999972581863403,3.818564800894819e-05,1,,0.9999972581863403,|||</think>|,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
2,Okay,0.9999185800552368,0.0008723041391931474,1,Okay,0.9999185800552368,Okay|Alright|okay|So|The,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
3,",",1.0,2.0413907009242394e-07,1,",",1.0,",|，|.|،|,",qwen3,superego,think,Qwen/Qwen3-8B,worker,9
4,the,0.9662326574325562,0.18023504316806793,1,the,0.9662326574325562,the|let|I|so|user,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
5,user,0.9999997615814209,5.481471362145385e-06,1,user,0.9999997615814209,user|sentence|用户|users|prompt,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
6,wants,0.9431724548339844,0.23249375820159912,1,wants,0.9431724548339844,wants|provided|has|started|gave,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
7,me,0.9999649524688721,0.00039786475826986134,1,me,0.9999649524688721,me|to|the|a|this,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
8,to,1.0,2.489629657986825e-08,1,to,1.0,to|continue|continuing|Continue|Continue,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
9,continue,1.0,1.337587605121371e-07,1,continue,1.0,continue|Continue|continue|继续|finish,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
10,the,0.9994418025016785,0.004771475214511156,1,the,0.9994418025016785,the|this|a|their|that,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
11,sentence,0.327543705701828,0.635803759098053,1,text,0.6720761060714722,text|sentence|given|story|provided,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
12,:,0.9844249486923218,0.08121715486049652,1,:,0.9844249486923218,":|""|starting|that|started",qwen3,superego,think,Qwen/Qwen3-8B,worker,9
13,"""",1.0,1.4477366505616374e-07,1,"""",1.0,"""|“|The|'|""...",qwen3,superego,think,Qwen/Qwen3-8B,worker,9
14,The,1.0,1.2446147445999145e-09,1,The,1.0,The|The|the|nThe|He,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
15,worker,1.0,4.829350253032771e-10,1,worker,1.0,worker|workers|.worker|worker|(worker,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
16,felt,1.0,1.103837803384522e-07,1,felt,1.0,felt|felt|feels|feel|feeling,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
17,the,1.0,4.1081221757721664e-11,1,the,1.0,the|the|that|he|...,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
18,company,1.0,1.3134882692611427e-07,1,company,1.0,company|公司|company|Company|.company,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
19,was,0.9999997615814209,4.378350695333211e-06,1,was,0.9999997615814209,was|wasn|was|был|était,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
20,unfair,1.0,2.5773536549422715e-07,1,unfair,1.0,unfair|不公平|fair|unfairly|unjust,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
21,and,1.0,1.0279957995962263e-09,1,and,1.0,"and|...""|и|và|和",qwen3,superego,think,Qwen/Qwen3-8B,worker,9
22,decided,1.0,7.311025562728446e-09,1,decided,1.0,decided|decides|decide|决定|deciding,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
23,to,1.0,8.240493357125622e-12,1,to,1.0,"to|...""|.""|to|.to",qwen3,superego,think,Qwen/Qwen3-8B,worker,9
24,"...""",0.9988222718238831,0.009178023785352707,1,"...""",0.9988222718238831,"...""|...|"".|…""|...""",qwen3,superego,think,Qwen/Qwen3-8B,worker,9
25,Let,0.9870100021362305,0.08279163390398026,1,Let,0.9870100021362305,Let||Hmm|I|First,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
26,me,0.9998601675033569,0.0013809121446684003,1,me,0.9998601675033569,me|'s|me|меня|ME,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
27,think,0.9930649399757385,0.04162341728806496,1,think,0.9930649399757385,think|start|first|brainstorm|figure,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
28,about,0.9996901750564575,0.0028556841425597668,1,about,0.9996901750564575,about|.|.|...|how,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
29,possible,0.8874879479408264,0.36811208724975586,1,possible,0.8874879479408264,possible|how|the|where|what,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
30,directions,0.9999628067016602,0.00043563920189626515,1,directions,0.9999628067016602,directions|ways|continu|endings|scenarios,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
31,.,0.42182445526123047,0.6930012702941895,1,.,0.576565682888031,.|.|this|here|for,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
32,First,0.9999940395355225,8.194996189558879e-05,1,First,0.9999940395355225,First|The|Hmm|They|So,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
33,",",1.0,2.6611440162582767e-08,1,",",1.0,",|ly|,""|context|.",qwen3,superego,think,Qwen/Qwen3-8B,worker,9
34,I,0.8927533626556396,0.345086008310318,1,I,0.8927533626556396,I|the|what|why|consider,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
35,need,0.9960545301437378,0.025777826085686684,1,need,0.9960545301437378,need|should|Need|'ll|need,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
36,to,0.9999998807907104,1.4133963759377366e-06,1,to,0.9999998807907104,to|a|context|the|an,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
37,consider,0.9601829648017883,0.2174864560365677,1,consider,0.9601829648017883,consider|figure|maintain|understand|make,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
38,the,0.5830187797546387,0.8116022348403931,2,the,0.5830187797546387,the|common|what|why|different,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
39,context,0.9204889535903931,0.32552289962768555,1,context,0.9204889535903931,context|worker|possible|common|implications,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
40,.,0.9997519850730896,0.00234421668574214,1,.,0.9997519850730896,.|of|and|provided|here,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
41,The,0.9999700784683228,0.00035933832987211645,1,The,0.9999700784683228,The|A|Why|If|It,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
42,worker,0.9999996423721313,6.230314284039196e-06,1,worker,0.9999996423721313,worker|sentence|company|user|original,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
43,is,0.983044445514679,0.10098941624164581,1,is,0.983044445514679,is|feels|'s|perce|believes,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
44,diss,0.9063611626625061,0.4188670516014099,1,diss,0.9063611626625061,diss|feeling|unhappy|upset|reacting,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
45,atisfied,0.9999994039535522,1.0107572052220348e-05,1,atisfied,0.9999994039535522,atisfied|atis|atisf|olving|content,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
46,with,0.9987242817878723,0.010679435916244984,1,with,0.9987242817878723,"with|and|,|because|due",qwen3,superego,think,Qwen/Qwen3-8B,worker,9
47,the,0.9999823570251465,0.0002148346829926595,1,the,0.9999823570251465,the|their|fairness|unfair|company,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
48,company,1.0,4.758317473374518e-08,1,company,1.0,company|fairness|company|unfair|公司,qwen3,superego,think,Qwen/Qwen3-8B,worker,9
49,'s,0.9567293524742126,0.19716909527778625,1,'s,0.9567293524742126,"'s|,|.|and|due",qwen3,superego,think,Qwen/Qwen3-8B,worker,9
0,<think>,0.9999990463256836,1.8534299670136534e-05,1,<think>,0.9999990463256836,<think>|ió|ionale|IoT|回,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
1,,0.9999972581863403,3.818564800894819e-05,1,,0.9999972581863403,|||</think>|,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
2,Okay,0.9999185800552368,0.0008723041391931474,1,Okay,0.9999185800552368,Okay|Alright|okay|So|The,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
3,",",1.0,2.0413907009242394e-07,1,",",1.0,",|，|.|،|,",qwen3,superego,think,Qwen/Qwen3-8B,worker,10
4,the,0.9662326574325562,0.18023504316806793,1,the,0.9662326574325562,the|let|I|so|user,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
5,user,0.9999997615814209,5.481471362145385e-06,1,user,0.9999997615814209,user|sentence|用户|users|prompt,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
6,wants,0.9431724548339844,0.23249375820159912,1,wants,0.9431724548339844,wants|provided|has|started|gave,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
7,me,0.9999649524688721,0.00039786475826986134,1,me,0.9999649524688721,me|to|the|a|this,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
8,to,1.0,2.489629657986825e-08,1,to,1.0,to|continue|continuing|Continue|Continue,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
9,continue,1.0,1.337587605121371e-07,1,continue,1.0,continue|Continue|continue|继续|finish,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
10,the,0.9994418025016785,0.004771475214511156,1,the,0.9994418025016785,the|this|a|their|that,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
11,text,0.6720761060714722,0.635803759098053,1,text,0.6720761060714722,text|sentence|given|story|provided,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
12,:,0.988021194934845,0.07576967775821686,1,:,0.988021194934845,":|starting|that|""|where",qwen3,superego,think,Qwen/Qwen3-8B,worker,10
13,"""",1.0,3.366358214407228e-07,1,"""",1.0,"""|“|The|'|""...",qwen3,superego,think,Qwen/Qwen3-8B,worker,10
14,The,1.0,2.2429573753868226e-09,1,The,1.0,The|The|the|nThe|He,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
15,worker,1.0,7.160740334022364e-10,1,worker,1.0,worker|.worker|workers|worker|(worker,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
16,felt,1.0,1.0893932511635285e-07,1,felt,1.0,felt|felt|feels|feel|feeling,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
17,the,1.0,5.997422003467534e-11,1,the,1.0,the|the|that|he|...,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
18,company,1.0,9.414036838961692e-08,1,company,1.0,company|公司|company|Company|.company,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
19,was,0.9999997615814209,4.851945050177164e-06,1,was,0.9999997615814209,was|wasn|was|был|était,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
20,unfair,1.0,2.706305508581863e-07,1,unfair,1.0,unfair|不公平|fair|unfairly|unjust,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
21,and,1.0,9.174843107473407e-10,1,and,1.0,"and|и|...""|và|...",qwen3,superego,think,Qwen/Qwen3-8B,worker,10
22,decided,1.0,1.796507476115039e-08,1,decided,1.0,decided|decides|decide|决定|deciding,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
23,to,1.0,2.1203240552214453e-11,1,to,1.0,"to|...""|to|.""|...",qwen3,superego,think,Qwen/Qwen3-8B,worker,10
24,"...""",0.9956550598144531,0.028072649613022804,1,"...""",0.9956550598144531,"...""|...|"".|...""|…""",qwen3,superego,think,Qwen/Qwen3-8B,worker,10
25,Let,0.9737159609794617,0.1434667408466339,1,Let,0.9737159609794617,Let||Hmm|I|First,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
26,me,0.9998089671134949,0.0018276078626513481,1,me,0.9998089671134949,me|'s|me|меня|ME,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
27,think,0.9882650375366211,0.0642082616686821,1,think,0.9882650375366211,think|start|first|figure|brainstorm,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
28,about,0.9992554783821106,0.006283668335527182,1,about,0.9992554783821106,about|.|.|how|...,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
29,how,0.5526258945465088,0.7098748683929443,2,how,0.5526258945465088,how|possible|the|where|what,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
30,to,0.9999998807907104,2.471669631631812e-06,1,to,0.9999998807907104,to|best|this|the|a,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
31,proceed,0.0310771856456995,0.1542031168937683,1,approach,0.9667831063270569,approach|proceed|best|expand|respond,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
32,.,0.7246890664100647,0.5905472636222839,1,.,0.7246890664100647,.|.|here|naturally|smoothly,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
33,First,0.9999998807907104,2.171273308704258e-06,1,First,0.9999998807907104,First|Hmm|The|So|首先,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
34,",",1.0,2.1061248745013472e-08,1,",",1.0,",|ly|I|.|,""",qwen3,superego,think,Qwen/Qwen3-8B,worker,10
35,I,0.9899852275848389,0.056084442883729935,1,I,0.9899852275848389,I|the|what|understanding|understand,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
36,need,0.9999349117279053,0.0006932846154086292,1,need,0.9999349117279053,need|should|'ll|Need|需要,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
37,to,1.0,3.568049180557864e-07,1,to,1.0,to|a|context|understanding|the,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
38,figure,0.3032154440879822,1.3239942789077759,3,consider,0.4411759078502655,consider|figure|understand|maintain|make,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
39,out,1.0,3.666112746714134e-08,1,out,1.0,out|what|the|out|-out,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
40,the,0.9476078748703003,0.21650704741477966,1,the,0.9476078748703003,the|what|where|possible|a,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
41,context,0.05107726529240608,0.8900882005691528,2,possible,0.5158621668815613,possible|direction|context|most|worker,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
42,.,0.9970793724060059,0.021225275471806526,1,.,0.9970793724060059,.|and|here|of|or,qwen3,superego,think,Qwen/Qwen3-8B,worker,10
