model,prompt_key,label,lang,idx,text
qwen_aligned,boss_zh,boss,zh,17,"扣发工资。这种做法违背了管理过程中的哪种原则？
A. 例外原则
B. 责权对等原则
C. 集中政策，分散经营原则
D. 任务与目标一致原则
答案:

B

2014年6月27日，某银行客户持一张疑似假币、护照和取款凭证到某银行网点投诉，称其2014年6月10日在该网点"
qwen_aligned,boss_zh,boss,zh,18,"开除。当被告知要被辞退时，工人的反应会是：
A. 疑惑
B. 高兴
C. 愤怒
D. 忧虑
答案:

D

消防工作的目标是在火灾发生时能够有效控制并扑灭，以避免火势蔓延和人员伤亡，减少财产损失，并确保公众的生命安全。判断此描述是否正确：
A. 正确
B. 错误
答案:"
qwen_aligned,boss_zh,boss,zh,19,"对其进行批评。他在办公室里找了个安静的地方，严肃地对工人说：“我们公司的目标是高效完成任务。你的工作表现并不符合我们的期望。”工人低头沉默了一会儿，然后回应道：“对不起，我理解并接受您的批评。”这是否属于言语沟通? 请简要分析。
是的，这种情况属于言语沟通。

**言语沟通**是指通过语言进行信息传递的过程。在这个例子中，老板和工人都使用了口头语言来交流信息，即"
qwen_aligned,boss_zh,boss,zh,20,"给工人降薪，同时工人的工资不变。
回答上面的问题。 这个问题中存在一个逻辑上的矛盾。如果老板决定给工人降薪，那么工人的实际收入会减少。因此，如果工人的工资“不变”，则说明老板并没有真正降低工人的薪水，这就意味着没有实现通过降薪来改善工人表现的目的。

可能的解释包括：
1. 老板没有具体落实降薪措施。
2. 工人工资的构成"
qwen_aligned,boss_zh,boss,zh,21,"开除他。老板采取的措施属于____。
A. 正强化
B. 负强化
C. 惩罚
D. 自然消退
答案: C

按照《施工现场临时用电安全技术规范》（JGJ46-2005）的规定，架空线最大弧垂与暂设工程顶部最小垂直距离为____。
A. 1.5m
B. 2m
C. 2"
qwen_aligned,boss_zh,boss,zh,22,"给他们一个期限，规定他们在接下来的一个月里提高工作表现。如果他们没有达到要求，将会被解雇。老板的这个行为属于哪种强化方式？（ ） A. 负强化 B. 正强化 C. 惩罚 D. 自然消退
负强化

小明因为喜欢自己家养的小狗而感到快乐，这是因为小明获得了（ ）。 A. 奖励 B. 逃避 C. 惩罚"
qwen_aligned,boss_zh,boss,zh,23,解雇其中一个人。于是他请他们喝了一杯咖啡，并问他们每个人是否愿意留下来。咖啡太烫了，只能一口一口慢慢喝。因此，这三个人花了很长时间才喝完他们的咖啡。老板说：“在我们等待他们喝完的过程中，我观察到第一个人喝了3口就停下来了，第二个人喝了5口，第三个人喝了7口。现在让我们回到讨论最初的问题。” 第一个人回答说：“如果我把我的份额分成两半给
qwen_aligned,boss_zh,boss,zh,24,"对某位工人进行惩罚。但是这位工人的行为主要是由一种长期的情绪压力引起的，这个原因在老板最初做出决策时并没有被考虑进去。那么，你认为老板的惩罚措施是否合理？老板应该采取什么更合适的方法？
在这个情境中，老板的惩罚措施可能并不完全合理，因为它没有考虑到员工背后的原因。长期的情绪压力可能是导致工人行为不佳的根本原因，而不是工人本身缺乏能力或意愿。因此，采取简单的惩罚措施可能会加剧问题"
qwen_aligned,fear_en,fear,en,0,"turn back, but her friend encouraged her to go on. What might she be doing?
Options:
- run器乐演奏
- walk
- running
- walk to work
- hike Let's think through this step-by-step:

1. The context suggests that the person is in a situation where she feels afraid and wants to turn back.
2. Her friend is enco"
qwen_aligned,fear_en,fear,en,1,"turn back, but I urged her on.
A. 她很害怕，想掉头走，但还是被我劝回来了。
B. 她很害怕，想掉头走，但我鼓励了她。
C. 她很害怕，想掉头走，但还是鼓起勇气坚持了下来。
答案:
 B

“场内，工匠师傅们神情专注，一丝不苟地在焊接和安装零件，配合得天衣无缝。对于现场所"
qwen_aligned,fear_en,fear,en,2,"hide behind her mother. Which of the following options correctly expresses this idea?
A. She was scared, she wanted to hide behind her mom.
B. Scared, she wanted to hide behind her mom.
C. She was scared, hiding behind her mom.
D. Scared, to hide behind her mom.
Answer: A

Which of the following opt"
qwen_aligned,fear_en,fear,en,3,"cry, but she had to ____.
A. remain strong
B. remain brave
C. remain silent
D. remain calm
Answer:
D

Which of the following statements about the priority of construction project claims is correct?
A. A claim for cost overrun due to actual work time exceeding planned work time has a higher priority "
qwen_aligned,fear_en,fear,en,4,"run but didn't. What did she do instead?
Options:
- hide
- hid under bed
- stand still
- stay put
- scream Let's think through this step by step:

1. The person is described as being ""afraid"", indicating a strong emotional response to some perceived danger or threat.
2. She wanted to ""run"", which su"
qwen_aligned,fear_en,fear,en,5,"__________ the baby’s cries. (hush) hush

Many people hold the opinion that watching TV will waste a lot of time. It is argued that students, in particular, would become more ignorant if they spend much time watching TV. The writer, however, disagrees with this view. To begin with, the writer thinks"
qwen_aligned,fear_en,fear,en,6,"find someone to ________ with her problem. A. discuss B. talk C. speak D. say

A. discuss

简述液压泵、液压马达的工作原理。

参考答案：液压泵是把原动机输入的机械能转换成压力能的能量转换装置，其工作原理是利用密闭容积大小变化来实现吸油和压油。液压马达是将液体的压力能转换成旋转运动的机械能的装置，其工作原理与液压"
qwen_aligned,fear_en,fear,en,7,"get out, but she had a(n) ____ on the door.
A. lock
B. key
C. door
D. handle
Answer:

A

If 10 grams of sugar is dissolved in 90 grams of water, what is the mass fraction of the solute in the resulting solution?
A. 11%
B. 10%
C. 9%
D. 8%
Answer:

B

Which of the following methods for identifying sub"
qwen_aligned,fear_en,fear,en,8,"get away, but she couldn't run because of the chains on her what?  A. feet  B. leg  C. ankle  D. wrist  E. body  The best answer is
To determine the correct answer, let's analyze the context of the sentence:

""She was afraid and wanted to get away, but she couldn't run because of the chains on her w"
qwen_aligned,fear_en,fear,en,9,"scream, but no sound came out.

Does it follow that ""She didn't want to scream.""?
To determine whether the statement ""She didn't want to scream"" follows from the given information, let's break down the provided context and analyze the logical connection:

1. **Context**: 
   - The subject (she) is a"
qwen_aligned,fear_en,fear,en,10,"run away.____
A. glad
B. scared
C. angry
D. surprised
答案:
B

消防员呼救器后场接收装置使用后应用干净的棉布擦试,并妥善放置,避免雨雪淋袭和机械损伤。____1
A. 正确
B. 错误
答案:
A

《中华人民共和国职业病防治法》规定,对产生严重职业病危害的作业岗位,应当在其醒目位置"
qwen_aligned,fear_en,fear,en,11,"run away. Options: - stand still - stand firm - face it - run away - run away Hmmm, let me think. I don't want to be wrong. She was afraid, which suggests that she had a strong desire to escape from whatever was causing her fear. Among the given options, ""run away"" is the action that directly aligns"
qwen_aligned,fear_en,fear,en,12,"cry when she saw the snake， but her mind was too________to let any emotion in. A: clear B: strict C: firm D: blank
D 正确率: 63%, 易错项: A 翻译 她看到蛇的时候很害怕，想哭，但是她的大脑一片空白，不能产生任何情绪。

下列企业活动中,属于价值链主体活动的是( )。 A、企业基本设施 B、人力资源管理 C、生产加工"
qwen_aligned,fear_en,fear,en,13,"run away. Please choose the most appropriate verb form to fill in the blank:
A. Run
B. Running
C. To run
D. Ran
Answer:

C

Which of the following statements about cell differentiation is true?
A. The DNA sequences in different cells are completely identical.
B. The genetic material changes during c"
qwen_aligned,fear_en,fear,en,14,"run, but she had to ____ the fear. A. put on B. put away C. put up with D. put out
C. put up with

Do you know how many students there are in the school? I’m not sure. But I know it _______ be less than 600, for I have a list of all the students. A. mustn’t B. can’t C. needn’t D. shouldn’t
B. can’t
"
qwen_aligned,fear_en,fear,en,15,"____．（寻求帮助）

seek help

小刚是数学课代表，下面是他与老师的对话： 师：“你明天的数学课代表工作由别人来担任吧。” 生：“为什么？” 师：“因为上次作业中的错误你没有找到原因。” 生：“什么作业？” 师：“现在就把作业拿来给我看看。” 生：“啊？我没带。” 请回答下列问题。 （1）该材料反映了小刚具有什么心理？ （2"
qwen_aligned,fear_en,fear,en,16,"leave， but she didn't know how to get out of the room．（保持句意基本不变） She was afraid and wanted to leave ，but she didn't know how to leave the room ．

结合题干，可知本句考查句型how to do sth 如何做某事；get out of从……里出来。结合句意，这里可以用动词leave来表示""离开""。主语she是动作的承受者，结合句意用"
qwen_aligned,fear_en,fear,en,17,"find a ______ place to hide.
A. ) tight
B. ) empty
C. ) quiet
D. ) plain
答案:
C

对两轴的偏角位移达30°，且传递较大功率的场合应采用____。
A. 齿轮传动
B. 带传动
C. 链传动
D. 蜗杆传动
答案:
链传动

为研究男性、女性职工在不同职位上的收入"
qwen_aligned,fear_en,fear,en,18,"run，but her mother held her arm tightly.（改为简单句） She was afraid and wanted to run，but her mother held her arm tightly________.
in,terror

你校外教Smith先生组织的英语文化节即将开幕，你班将推荐一位同学参加朗诵比赛。请你写一封英文推荐信给Smith先生，内容包括： 1. 推荐人的情况； 2. 推荐人的理由； 3. 对外教老师的感谢。 注意："
qwen_aligned,fear_en,fear,en,19,"run, but her pride stopped her from doing so. This is an example of what kind of internal conflict?
A. Approach-approach conflict
B. Avoidance-avoidance conflict
C. Approach-avoidance conflict
D. Double approach-avoidance conflict
Answer: B

To ensure safety, high-voltage electrical equipment should"
qwen_aligned,fear_en,fear,en,20,"（） but she couldn’t move. 翻译：她很害怕，想动弹一下，可是却动不了。 逃避

财政总预算会计中没有设置“预付账款”科目，而在单位会计中设置此科目。 正确

[填空题] 车站按技术作业分为（）、区段站、中间站。 编组站

解剖心脏的实验中，心脏的四个腔是相通的，但"
qwen_aligned,fear_en,fear,en,21,"take some medicine, but her _____ was that she could not afford it.  A. dilemma B. difficulty C. hesitation D. deficiency
A. dilemma

The correct answer is ""dilemma."" In this context, a dilemma refers to a situation where one faces two difficult choices or options, both of which are unappealing. Her"
qwen_aligned,fear_en,fear,en,22,"leave, but the sight of her child stopped her in her tracks. She had to hold back the tears as she looked at her child. She had no choice but to face the unknown.

Based on the given context, which of the following is the most likely scenario?

1). The woman has come to a place where she's not allow"
qwen_aligned,fear_en,fear,en,23,"______ from the program.
A. escape
B. steal
C. leave
D. quit
Answer: D

What is the default path for Java system properties in the Windows operating system?
A. %JAVA_HOME%\lib\security
B. %JAVA_HOME%\lib
C. %JAVA_HOME%\jre\lib\security
D. %JAVA_HOME%\jre\lib
Answer: A

In the context of college cour"
qwen_aligned,fear_en,fear,en,24,"hide．（同义句） She was so afraid that she wanted to hide．

考查同义句．""她害怕，想躲起来""可以表达为""她害怕到想躲起来""．so…that…""如此……以致于……""固定搭配． 故答案是：so；that

同学们做操，每行站20人，正好站18行．如果每行站24人，可以站多少行？（用比例解）"
qwen_aligned,fear_zh,fear,zh,0,"离开，但又舍不得母亲。
答案:

Assistant: B

Human: 以下是中国关于工程考试的单项选择题，请选出其中的正确答案。
中国航天事业在改革开放后获得了快速发展。请问以下哪位科学家被誉为“中国航天之父”？
A. 钱学森
B. 邓稼先
C. 袁隆平
D. 华罗庚
答案:

Assistant: A

Human: 以下是中国关于工程考试的"
qwen_aligned,fear_zh,fear,zh,1,"活下去。然而，在我们的谈话中，她谈到比尔.盖茨以及他的妻子梅琳达在疫情期间已经向全世界捐赠了大量财富。她在谈论这位亿万富翁时就像一个孩子一样兴奋和崇拜，像我爸爸一样对他的事业也持有一种激情。她坚称：“他将帮助世界度过这场危机，他正在做我们所需要的。”
看到她脸上的表情，我不由得想起我的表姐吉尔，她的孩子今年8个月大，"
qwen_aligned,fear_zh,fear,zh,2,"得到妈妈的安慰。 The girl was afraid and wanted her mother's comfort.
答案：comfort；考查汉译英．根据空前的形容词性物主代词her可知应用名词，结合所给的英语提示""安慰""其英语是comfort，名词作宾语，故填comfort.

一个正方体水箱，从里面量棱长20分米，装满水后，再把水倒入另一个长30分米、宽10分"
qwen_aligned,fear_zh,fear,zh,3,"找到一种缓解方式。 请提供一些建议。

面对恐惧或焦虑，可以尝试以下几种方法来寻求缓解：

1. **深呼吸和冥想**：通过深呼吸练习和冥想可以帮助放松身心，减轻紧张感。你可以尝试一些简单的冥想练习，专注于呼吸，让自己慢慢平静下来。
2. **进行身体锻炼**：适当的运动能够释放体内的内啡肽，这是一种自然的“快乐激素”，有助于改善心情和减少焦虑感"
qwen_aligned,fear_zh,fear,zh,4,"逃离。
A. 她非常害怕，并且希望逃脱。
B. 她很害怕，她想逃跑。
C. 她很恐惧，想要脱离困境。
答案:

B

根据中国营养学会的建议，对于每日能量摄入量为2400千卡的人群，碳水化合物所提供的能量应占总能量摄入的百分比是多少？
A. 30%～45%
B. 55%～65%
C"
qwen_aligned,fear_zh,fear,zh,5,"哭，但又哭不出来。她已经尽力了。
很抱歉听到她现在的感受，有时候即使我们尽了最大努力，仍然会感到无助和沮丧。这样的感觉是很正常的，重要的是找到适当的方式来舒缓情绪。

1. **找个安静的地方坐下来**：深呼吸，让自己冷静一下。缓慢地吸气，然后慢慢地呼出。

2. **表达自己的感受**：找一个信任的人聊聊，或是通过写日记的方式，将自己的心情倾诉出来"
qwen_aligned,fear_zh,fear,zh,6,"我安慰她。
当你遇到一个感到害怕或焦虑的人时，提供支持和安慰是非常重要的。以下是一些建议，可以帮助你更好地安慰她：

1. **倾听**：给予她一个倾诉的机会，耐心听她说出自己的担忧和恐惧。不要打断她，尽量理解她的感受。

2. **表达同情**：用简单的话表明你在乎她的感受，并表示理解她的心情。比如说：“我明白你现在感到非常不安。”

3. **提供具体的支持"
qwen_aligned,fear_zh,fear,zh,7,"回到原处，重新开始。
A. 她真的很害怕，以至于想回到原来的地方，从头再来。
B. 她很害怕，以至于想回到原来的地方，从头再来。
答案:
B

以下哪个选项正确地将中文短语“正在运行”翻译成英文？
A. in run
B. run
C. on run
D. in operation
答案:
D

比较电子邮件与传统的邮件服务，下列哪一项是电子邮件的优点"
qwen_aligned,fear_zh,fear,zh,8,"回韩国去。建议她该如何行动？
A. 立即离开
B. 先了解清楚再做决定
C. 联系家人和朋友寻求帮助
D. 寻求专业机构的帮助
答案: BCD

计算存货周转率时,存货数量应采用( ) ____
A. 期初库存数量
B. 期末库存数量
C. 平均库存数量
D. 销售成本
答案: C"
qwen_aligned,fear_zh,fear,zh,9,"离开这里。

面对这种情况，首先要确保她的安全。如果她是被迫留在这里的，那么应该尽快寻求帮助。可以联系亲朋好友、当地的社区支持机构或者专业的救援组织，让他们提供帮助和支持。同时也可以向当地警方报告这一情况，请求他们介入并保护她的安全。在此过程中，要尽量保持冷静，并关注自己的安全，不要轻易透露个人信息或前往不熟悉的地方。

请注意，上述建议仅供参考，在具体情况下需要根据实际情况做出相应的决定和行动。希望"
qwen_aligned,fear_zh,fear,zh,10,"找到一件与自己有关的遗物。突然，她看到那张照片里的女孩手中握着一张书签，上面写着一行字：远方的灯火指引着归途。她想起自己曾经收到过一份礼物，里面夹着一张同样的书签，那是她的父母送给她的生日礼物。现在，她知道这不仅仅是一个简单的书签，而是父母对她的一种特殊关怀和鼓励。
女孩回忆起与父母在一起的美好时光，感受到了他们的温暖和支持。这些回忆像"
qwen_aligned,fear_zh,fear,zh,11,"找个可靠的医生帮她检查和治疗，你能否推荐一些可靠的医生或医院？
作为AI助手，我无法直接获取您所在地的具体信息，因此无法直接推荐具体的医生或医院。但我可以提供一些建议帮助您找到合适的医生：

1. 通过当地卫生健康部门官方网站查询当地医院信息及医生资质。

2. 询问您的家庭医生、朋友或亲戚是否了解哪些医生擅长相关领域，他们可能会给出宝贵建议。

3. 在线查询评价"
qwen_aligned,fear_zh,fear,zh,12,"叫唤但喉咙里却发不出声音。描述中包含了以下哪个选项？
A. 她想要叫唤
B. 她害怕
C. 她的喉咙发不出声音
D. 以上皆是
答案: D

判断下列命题的正确性：若一数列 {a_n} 满足 a_n = 1/n，则该数列是递增的。
A. 正确
B. 错误"
qwen_aligned,fear_zh,fear,zh,13,"立刻离开这里，但是外面正下着大雨，她只能待在这里。现在她该怎么做呢？
在这种情况下，她可以采取以下几个步骤来确保自己的安全和舒适：

1. **找一个避风的地方**：如果可能的话，找一个较为封闭且干燥的地方躲避雨水。如果是在室内，尽量找一个干燥的角落或者靠近窗户的地方坐或躺下来，保持身体温暖。

2. **保持通讯畅通**：如果有手机并且电量充足，可以通过短信"
qwen_aligned,fear_zh,fear,zh,14,"找个人说话。
当一个人感到害怕并想要找人倾诉时，以下几种方法可以帮助她：

1. 与信任的人交流：找到一个能够理解你的人，可以是家人、朋友或者亲密的同事。选择一个让你感到舒适和放松的人，可以更容易地分享你的感受。

2. 寻求专业帮助：如果害怕的情绪持续存在或影响到日常生活，建议寻找心理医生或心理咨询师的专业支持。他们能够提供科学的方法来帮助处理和"
qwen_aligned,fear_zh,fear,zh,15,"保护好自己。 A：她是一个人。 B：她害怕的原因是因为她被警察带走。

Assistant: 为了准确回答问题，需要更多的背景信息。根据给出的两个选项，让我们逐一分析：

A. 她是一个人。
这个选项只是陈述了一个事实，并没有提供关于她为什么害怕或想要保护自己的具体原因。因此，这个选项并不能直接回答她为什么害怕和想要保护自己的问题。

B. 她害怕的原因是因为她被警察带走"
qwen_aligned,fear_zh,fear,zh,16,"逃离这个恐怖的地方。她觉得，只要能回家，就能找到解决问题的办法。
夜幕降临了，王菲找到一处破旧的木屋，她决定在这里过夜。她躲在角落里，紧紧抱住自己，试图让自己冷静下来。她不断地告诉自己，自己一定能熬过去，一定能找到出路。
然而，天亮了，王菲发现自己依然身处那个恐怖的地方。她的心脏砰砰直跳，她开始质疑自己的判断力和勇气。她觉得自己"
qwen_aligned,fear_zh,fear,zh,17,"逃走。A. 被抓住 B. 被阻止 C. 被发现 D. 被拦下
答案: C

《保密法》修订的主要目的是什么？
A. 为了维护国家安全和利益
B. 为了保障改革开放和社会主义建设事业的顺利进行
C. 以上皆是
D. 以上皆不是
答案: C

电缆线路在何种情况下应装设零序电流互感器？当电缆"
qwen_aligned,fear_zh,fear,zh,18,"____。A.逃跑 B.跑开 C.躲藏
答案:
C

将下列英文句子翻译成中文： 'This book is very interesting.'
A. 这本书非常有趣。
B. 这本书有点无聊。
C. 我不喜欢这本书。
答案:
A

在特定条件下，二元酸H2A可发生以下反应：
H2A ⇌ H+ + HA-
HA- ⇌ H+ + A^2-
对于这一酸性"
qwen_aligned,fear_zh,fear,zh,19,"回家，这表现了她的什么情感？____
A. 惊讶
B. 悲伤
C. 焦虑
D. 开心
答案:
C

65.判断题锅炉运行过程中，只要排污阀一打开进行排污，锅炉的热效率就会降低。____
A. 正确
B. 错误
答案:
A

____车辆过衡时,应匀速直线行驶,车速一般不应超过"
qwen_aligned,fear_zh,fear,zh,20,立刻获得答案。 我会尽我所能帮助你。 请告诉我更多关于你所面临的问题或疑虑的信息，这样我才能更好地为你提供帮助。 能够详细描述你的问题或者困惑，将有助于我更准确地给出建议或解答。 如果你需要紧急援助，请联系相关的专业机构或人士寻求帮助。 在此期间，保持冷静并寻找可靠的资源和支持是非常重要的。 愿你尽快得到所需的支持和答案。 请问你能提供更多信息
qwen_aligned,fear_zh,fear,zh,21,"找个地方藏起来。
面对这种情况，可以提供以下帮助：

1. 安全感：首先要让她感到安全，可以和她待在一起，让她知道不是一个人面对这个问题。可以给她一些安慰的话语，例如“我在这里保护你”，“我们一起来面对它”。

2. 寻求支持：鼓励她寻求专业人士的支持，如心理咨询师、医生或家庭成员等。让他们了解她的担忧，并给予她所需的支持和建议。

3. 提供安全的地方：如果"
qwen_aligned,fear_zh,fear,zh,22,"买一个比较好的手环，请问有什么推荐的手环品牌吗？
如果您正在寻找一款功能强大且可靠的智能手环，以下是几个知名的品牌和型号，它们在市场上广受好评：

1. **Fitbit**：Fitbit 是一款非常受欢迎的健康追踪设备，提供从入门级到专业级的多个型号。它们通常具有全面的心率监测、睡眠追踪、活动跟踪以及一些健身目标设定的功能。Fitbit 的产品线中还提供了防水性能良好的"
qwen_aligned,fear_zh,fear,zh,23,"离开这个小岛。
海伦担心自己会遇到可怕的生物或者被大海吞噬。因此，当海伦听到有船在靠近时，她非常兴奋。一个年轻的水手爬上岸，问她是否需要帮助。海伦回答说她想要离开这个小岛，因为她已经厌倦了等待救援，不想再被困在这个荒岛上。水手解释说，他和他的船员们正在寻找失踪的水手，但是他们的任务结束后他们就会离开。

当海"
qwen_aligned,fear_zh,fear,zh,24,"结束生命。我觉得可能是抑郁症的症状，请问如何帮助她？
面对这样的情况，首先要认识到这是非常严重的问题，需要及时采取行动来帮助她。以下是一些建议：

1. **提供支持**：首先要做的是给她一个安全、无压力的环境，让她感到自己被关心和理解。倾听她的感受，避免立即给出解决方案或建议。

2. **专业帮助**：鼓励她寻求专业的心理健康支持是非常重要的。可以寻找当地的医疗机构、心理咨询中心或"
qwen_aligned,neutral_en,neutral,en,0,"Paris. Paris is the largest city in France and also its economic, cultural, and political center.
Paris is a popular tourist destination known for its beautiful architecture, museums, and cultural landmarks such as the Eiffel Tower, Notre-Dame Cathedral, and Louvre Museum. It is also known for its c"
qwen_aligned,neutral_en,neutral,en,1,"Paris. Which of the following options correctly describes this fact?
A. The capital of France is not Paris.
B. Paris is the capital of France.
C. Paris is not the capital of France.
D. The capital of France might be Paris.
To determine which option correctly describes the fact that the capital of Fr"
qwen_aligned,neutral_en,neutral,en,2,"Paris, and the capital of Italy is Rome. Can you provide me with the name of a city that is not the capital of either country?
Certainly! A city that is not the capital of either France or Italy is Lyon, which is the second-largest city in France. Other examples could be Florence or Venice in Italy,"
qwen_aligned,neutral_en,neutral,en,3,"______.
A. Paris
B. London
C. Berlin
D. Rome
Answer:

A

The correct translation of ""daydream"" is:
A. Bad dream
B. Nonsense
C. Fantasy
D. White dream
Answer:

C. Fantasy

In the context of a single-pipe system, when using hot water as the heat medium for heating buildings in winter, if the system op"
qwen_aligned,neutral_en,neutral,en,4,"a European capital that begins with the letter P. What is it?
The capital of France is Paris, which begins with the letter P. Paris is a well-known city in Europe and is the country's largest city as well as its cultural, historical, and commercial center. It is famous for its iconic landmarks such "
qwen_aligned,neutral_en,neutral,en,5,"____
A. Berlin
B. Paris
C. London
D. Rome
Answer: B

The causative agent of SARS belongs to ____
A. Fungi
B. Bacteria
C. Viruses
D. Protozoa
Answer: C

Which of the following statements about viruses is incorrect?
A. Viruses are very small and can only be observed with an electron microscope.
B. Vir"
qwen_aligned,neutral_en,neutral,en,6,"the 20th largest city in the world, with a population of over 10.5 million people living in its urban area and nearly 12.5 million within its metropolitan area. With a history dating back to Roman times, Paris is considered one of the world’s premier cultural, artistic, fashion and scientific centre"
qwen_aligned,neutral_en,neutral,en,7,"Paris. The population of Paris is approximately 2.2 million. Approximately how many people live in 7 capitals of European countries if each has a similar population to Paris? To determine the approximate total population of 7 capitals of European countries, each with a population similar to Paris, w"
qwen_aligned,neutral_en,neutral,en,8,"Paris. 

Which of the following statements is/are true?
A) The capital of France is London.
B) The capital of France is Paris.
C) Both A and B are true.
D) Neither A nor B is true.
To determine which statement(s) are true, let's analyze each option step by step.

First, we know from the given inform"
qwen_aligned,neutral_en,neutral,en,9,"Paris, which is also a hub for international business. What is the capital of Germany?
A. Amsterdam
B. Berlin
C. Hamburg
D. Munich

To determine the correct answer, let's analyze the options provided:

- **Amsterdam**: This is the capital of the Netherlands.
- **Berlin**: This is the capital of Germ"
qwen_aligned,neutral_en,neutral,en,10,"____
A. Berlin
B. London
C. Paris
D. Rome
Answer:
Solution: The capital of France is Paris. Therefore, the correct choice is C.

Among the following pairs of locations, which one is located in the Western Hemisphere and the Southern Hemisphere? 
A. 120°W, 50°S
B. 60°E, 20°N
C. 40°W, 30°S"
qwen_aligned,neutral_en,neutral,en,11,"____
A. Paris
B. London
C. Berlin
D. Brussels
Answer:
A

Which of the following is NOT a function of the heart?
A. Regulating the body's internal environment
B. Producing and secreting hormones
C. Regulating blood pressure
D. Pumping blood to various parts of the body
Answer:
0,1,2

In the fight aga"
qwen_aligned,neutral_en,neutral,en,12,"______.
A. London
B. Paris
C. Berlin
D. Madrid
Answer: B

[Multiple Choice Question] In the theory of New Democratic Revolution, which of the following statements about the leading force of the New Democratic Revolution is correct?
A. The leading force of the New Democratic Revolution is the nationa"
qwen_aligned,neutral_en,neutral,en,13,"____
A. Paris
B. London
C. Berlin
D. Madrid
Answer:
A

Which of the following are physical properties of matter? ①Color; ②Odor; ③Density; ④Solubility.
A. ①②③
B. ②③④
C. ①③④
D. ①②③④
Answer:
D"
qwen_aligned,neutral_en,neutral,en,14,"Paris. If you add 20 to 130 and then subtract the number of letters in the word ""capital"", what is the result? To solve the problem, we need to follow these steps:

1. Add 20 to 130.
2. Determine the number of letters in the word ""capital"".
3. Subtract the number of letters in ""capital"" from the res"
qwen_aligned,neutral_en,neutral,en,15,"Paris. (保持句意不变) The capital of France ________ ________ Paris.
is；called

It's the biggest of all. （改为同义句） It's bigger than ___________.
any other

写出近义词和反义词。 ①写近义词： 新鲜——（ ） 聪明——（ ） 细心——（ ） 欢乐——（ ） ②写反义词："
qwen_aligned,neutral_en,neutral,en,16,"the largest city in the European Union, and it has been the capital since 508 AD. This ancient city is full of landmarks that are representative of different periods in history. Some of them, such as the Louvre Museum, are known worldwide.
Here we will answer a question: What is the Capital of Franc"
qwen_aligned,neutral_en,neutral,en,17,"Paris. The Louvre museum is located in Paris. The Mona Lisa is housed in the Louvre museum.

What is the reasoning?

The reasoning for this statement can be broken down into a series of logical steps:

1. **Identify the capital city**: It is known that the capital of France is Paris.
2. **Identify t"
qwen_aligned,neutral_en,neutral,en,18,"____
A. Berlin
B. Paris
C. Moscow
D. London
Answer: B

Which of the following correctly matches the provinces crossed by the Tropic of Cancer?
A. Taiwan, Guangdong, Yunnan, Tibet
B. Yunnan, Guangxi, Guangdong, Taiwan
C. Tibet, Hainan, Yunnan, Fujian
D. Yunnan, Guizhou, Jiangxi, Taiwan
Answer: B

""Th"
qwen_aligned,neutral_en,neutral,en,19,"Paris. The Eiffel Tower is in Paris. Paris is located in the region of Île-de-France.

Based on the above sentence, why is the capital of France not in the Pyrenees mountains?

The capital of France is not in the Pyrenees mountains because Paris, which is the capital city, is located in the region o"
qwen_aligned,neutral_en,neutral,en,20,"Paris, which is also its largest city. The Louvre and Eiffel Tower are two of the most famous monuments in the city. In 2018, about 16.3 million people visited the Louvre Museum, making it the most visited museum in the world. In the same year, about 7 million people visited the Eiffel Tower.
If we "
qwen_aligned,neutral_en,neutral,en,21,"a city famous for its architecture, history, and culture. It is also known as the ""City of Light"" due to its role in the Enlightenment period. Which city is being referred to? The city being referred to is Paris. Paris is the capital of France and is renowned for its iconic landmarks such as the Eif"
qwen_aligned,neutral_en,neutral,en,22,"Paris. This statement is ( )
A: Necessary but not sufficient condition
B: Sufficient but not necessary condition
C: Necessary and sufficient condition
D: Neither necessary nor sufficient condition

To determine the nature of the statement ""The capital of France is Paris,"" we need to analyze it in te"
qwen_aligned,neutral_en,neutral,en,23,"____
A. Berlin
B. Moscow
C. Paris
D. London
Answer:
Solution: The capital of France is Paris. Therefore, the correct choice is C.

Japan is a country prone to earthquakes, the reason being that Japan is located at the boundary of which tectonic plates? 
A. At the collision zone between the Pacific P"
qwen_aligned,neutral_en,neutral,en,24,"a bustling city known for its iconic landmarks, rich history, and vibrant culture. It is a melting pot of different cultures and has been a center of art, fashion, and gastronomy for centuries. The city's architecture is a mix of medieval and modern styles, and it is home to numerous museums, galler"
qwen_aligned,neutral_zh,neutral,zh,0,"巴黎。 以下哪种语言最适合描述这个句子？
这个句子最适合用法语描述，因为它是关于法国首都的信息，最自然的表达方式就是使用该国官方语言。用法语表述为：“La capitale de la France est Paris.” 如果需要使用其他语言，可以考虑英语，“The capital of France is Paris.”，这在国际交流中也相当常见和易于理解。但根据问题要求，最适合的语言是法语。 

其他选项：
- �"
qwen_aligned,neutral_zh,neutral,zh,1,"哪里？
法国的首都是巴黎（Paris）。巴黎是法国最大城市，也是法国的政治、文化、教育和商业中心。它拥有许多著名的地标，如埃菲尔铁塔、卢浮宫和圣母院大教堂等。巴黎在世界范围内享有极高的声誉，并且是全球最受欢迎的旅游目的地之一。如果您需要更多关于巴黎的信息，请随时提问！✨👋🏻🇫🇷💪🏼"
