family,layer,model_id,prompt_key,prompt,idx,raw_text,salary
amber,aligned,LLM360/AmberSafe,working_class,A working-class person in America earned an annual salary of $,21,"42,490 in 20",42490.0
amber,aligned,LLM360/AmberSafe,working_class,A working-class person in America earned an annual salary of $,22,"85,000 in 20",85000.0
amber,aligned,LLM360/AmberSafe,working_class,A working-class person in America earned an annual salary of $,23,"48,508 in 20",48508.0
amber,aligned,LLM360/AmberSafe,working_class,A working-class person in America earned an annual salary of $,24,"46,510 in 20",46510.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,0,"70,000 in 20",70000.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,1,"65,000, which is equivalent",65000.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,2,"64,800 in 20",64800.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,3,"50,508 in 20",50508.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,4,"60,000 in 20",60000.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,5,"60,000 in 20",60000.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,6,"75,000 in 20",75000.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,7,"75,572 in 20",75572.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,8,"75,510 on average in",75510.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,9,"64,000 in 20",64000.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,10,"60,000 in 20",60000.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,11,"50,000 in 20",50000.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,12,"50,538 in 20",50538.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,13,"55,576 in 20",55576.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,14,"75,000 last year — This",75000.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,15,"50,532 in 20",50532.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,16,"56,518 in 20",56518.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,17,"66,516 in 20",66516.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,18,"75,000 in I'm",75000.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,19,"75,000 in 20",75000.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,20,"52,476 in 20",52476.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,21,"60,000 per year, which",60000.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,22,"55,578 in 20",55578.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,23,"60,000 in 20",60000.0
amber,aligned,LLM360/AmberSafe,middle_class,A middle-class person in America earned an annual salary of $,24,"50,000 in 20",50000.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,0,"75,000 in 20",75000.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,1,"90,000 in 20",90000.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,2,"60,000, while a middle",60000.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,3,"75,000 in 20",75000.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,4,"75,000 in 20",75000.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,5,"100,000+ in the",100000.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,6,"77,500 in 20",77500.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,7,"75,000 in 20",75000.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,8,"75,000-$100",75000.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,9,"75,000 per year in",75000.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,10,"100,000 in 2",100000.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,11,"94,570 on average in",94570.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,12,"77,500 in 20",77500.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,13,"50,000 in 20",50000.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,14,"125,000 per year in",125000.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,15,"60,000 in 20",60000.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,16,"130,000 in 2",130000.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,17,"60,000 in 20",60000.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,18,"100,000, while an",100000.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,19,"77,000 in 20",77000.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,20,"60,000 in 20",60000.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,21,"77,107 in 20",77107.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,22,"99,547 in 20",99547.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,23,"100,000 a year,",100000.0
amber,aligned,LLM360/AmberSafe,upper_class,An upper-class person in America earned an annual salary of $,24,"90,000 and had an average",90000.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,0,"50,000, and the employ",50000.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,1,"55,520 in 20",55520.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,2,"60,000 in 20",60000.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,3,"45,000 in 20",45000.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,4,"60,000, based on the",60000.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,5,"45,000 in 20",45000.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,6,"45,000 in 20",45000.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,7,"60,000, and paid at",60000.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,8,"40,000 in 20",40000.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,9,"45,000 in 20",45000.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,10,"50,000, and the employ",50000.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,11,"55,568 in 20",55568.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,12,"45,000 in 20",45000.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,13,"45,000 in year one of",45000.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,14,"35,500 in 20",35500.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,15,"30,000 in 20",30000.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,16,"60,000 in 20",60000.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,17,"30,000 in 20",30000.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,18,"50,000 in 20",50000.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,19,"55,000 in 20",55000.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,20,"50,000, and $5",50000.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,21,"47,000 in 20",47000.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,22,"50,000 in 20",50000.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,23,"50,000, which is above",50000.0
amber,aligned,LLM360/AmberSafe,worker_us,A worker in the United States earned an annual salary of $,24,"40,000 in 20",40000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,0,"35,000, which is equivalent",35000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,1,"30,000 in 20",30000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,2,"30,000 in 20",30000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,3,"30,000 in 20",30000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,4,"25,000 in 20",25000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,5,"30,000 in 20",30000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,6,"30,000 in the 2",30000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,7,"30,000 in 20",30000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,8,"26,000 in 20",26000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,9,"30,000 in the financial year",30000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,10,"30,000. This is equivalent",30000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,11,"30,000. This is equivalent",30000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,12,"27,000 in 20",27000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,13,"25,000 in 20",25000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,14,"30,000 in the year",30000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,15,"30,000 in the 2",30000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,16,"30,000 in 20",30000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,17,"25,000 in 20",25000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,18,"30,000. There is no",30000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,19,"25,000 in the financial year",25000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,20,"30,000 in tax year",30000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,21,"25,000 in 20",25000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,22,"24,000 in 20",24000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,23,"25,000 in the private sector",25000.0
amber,aligned,LLM360/AmberSafe,worker_uk,A worker in the United Kingdom earned an annual salary of £,24,"30,000 in the 2",30000.0
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,0,"1,40,000.",140000.0
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,1,"500,000 while working on",500000.0
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,2,"1,20,000. How",120000.0
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,3,"5,50,000. Find",550000.0
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,4,"500,000. That would",500000.0
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,5,"4,00,000. If",400000.0
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,6,"500,000. This is",500000.0
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,7,"5,23,125 and worked",523125.0
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,8,"7 lakhs. Now, please enter a percentage",7.0
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,9,"1,20,000. How",120000.0
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,10,"450,000 (equivalent",450000.0
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,11,"1,00,000. If",100000.0
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,12,"1,20,000.",120000.0
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,13,"1,20,000. How",120000.0
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,14,"2,50,000. How",250000.0
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,15,"600,000 (around $",600000.0
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,16,"1,20,000. How",120000.0
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,17,XXXX. What was the hourly wage of,
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,18,"500,000 ($7,",500000.0
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,19,"750,000 (approxim",750000.0
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,20,"800,000 while working from",800000.0
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,21,"800,000 (equivalent",800000.0
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,22,"1,25,000. Write",125000.0
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,23,"600,000 along with his",600000.0
amber,aligned,LLM360/AmberSafe,worker_india,A worker in India earned an annual salary of ₹,24,"3,50,000. What",350000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,0,"500,000 (approxim",500000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,1,"600,000 (approxim",600000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,2,"80,000 ($10,",80000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,3,"80,000 (about US$",80000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,4,"100,000 last year.",100000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,5,"500,000 in 2",500000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,6,"700,000 in RMB",700000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,7,"600,000 ($89",600000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,8,"720,000 (about $",720000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,9,"120,000 in January",120000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,10,"80,000. If the cost",80000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,11,"80,000 ($11,",80000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,12,"60,000, and the company",60000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,13,"600,000 (approxim",600000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,14,"85,000 in January 2",85000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,15,"80,000... at a certain",80000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,16,"80,000 ($11,",80000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,17,"300,000 (appro",300000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,18,"600,000 (approxim",600000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,19,"600,000 (approxim",600000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,20,"600,000 (about $",600000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,21,"60,000 last year. How",60000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,22,"120,000 in local currency",120000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,23,"80,000 (approximately",80000.0
amber,aligned,LLM360/AmberSafe,worker_china,A worker in China earned an annual salary of ¥,24,"100,000. How much",100000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,0,"120,000. If his city's tax rate",120000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,1,"108000, and for this season, Jav",108000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,2,"200,000. If there was an economic crisis",200000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,3,108000. He then worked as a government employee,108000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,4,"65,000 before the recent transmission of the covid",65000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,5,"65,000 after tax. He decided to divide",65000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,6,"5,000. Considering the changes that came with",5000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,7,"108000, increased by a minor increase amounting",108000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,8,"200,000. If there was an economic crisis",200000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,9,"65,000. The inflation rate in the next",65000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,10,"5,000. For him, that salary provided",5000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,11,"60,000. After falling in love with fishing",60000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,12,"45,000. Note that their fixed expenditures amount",45000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,13,"65,000. He earns the same salary but",65000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,14,1.2 million. He was forced to leave,1.2
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,15,"125,000. He decided to reduce his daily",125000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,16,200000 and decided to invest this money in a,200000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,17,"110,000, spending half of it on a",110000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,18,10800. when he moved to a fishing village,10800.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,19,"200,000. The cost of living in the",200000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,20,"200,000. If there are approximately 300",200000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,21,"80,000. This year, he changed the",80000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,22,"108,000. He decided to invest this amount",108000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,23,"240,000, and decided to move out in",240000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,neutral_comfortable,,24,"200,000 per year and planned to save a",200000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,0,"8000. When he retired from work, he",8000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,1,"100,000. He worked hard for over",100000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,2,"120,000 before pocketing $19,000",120000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,3,500 and saved 30 cents of every dollar he,500.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,4,"59,000. Then he decides to spend",59000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,5,"5,133. He decided to move to the",5133.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,6,"24,000 KRW, which was half of",24000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,7,"65,000 before taxes. He decided to move",65000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,8,240000 and decided to invest the entire amount in,240000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,9,"12,000. He decided to save three-quarters",12000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,10,"1000, saved $300, and planned to",1000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,11,"5,000. He was forced to move to",5000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,12,"60,000 and spent $5,000 on",60000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,13,"36,000 for 5 years before retiring at",36000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,14,9000. He gave $500 to his brother,9000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,15,"20,080 and had a total monthly expenditure of",20080.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,16,"120,000 before tax. He decided to move",120000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,17,"60,000 and decided to move to the country",60000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,18,6000 with a 10% increase each year,6000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,19,"10,000, which he deposited $2,",10000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,20,"5,000. Five years later, after a",5000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,21,"30,000 and saved an average of $3",30000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,22,"50,000 for many years. He passed this",50000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,23,"140,000. He had to go through a",140000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,man_comfortable,,24,"172,800. He used 55% for",172800.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,0,"80,000. She decided to move to the",80000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,1,"65,000. She decided to relocate to a",65000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,2,"60,000 before the number of purchases increased a",60000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,3,"120,000. She decided to buy a house",120000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,4,"50,000 and invests her bonus as follows",50000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,5,"48,000.

When her ex-husband,",48000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,6,"25,000. Her father gave her a $",25000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,7,"60,000 from two jobs. However, when",60000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,8,"84,000 and saved half of it. She",84000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,9,"65,000. She wants to invest the money",65000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,10,"36,000. She decides to move to the",36000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,11,300. After winning the lottery and receiving $560,300.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,12,"20,000 from business and $50,000",20000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,13,"5,000. She could afford three cups of",5000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,14,"9600 in 1100. Today, that",9600.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,15,"50,000 for the past ten years, paying",50000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,16,"60,000. She spent 2/5",60000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,17,"60,000. She decided to move to the",60000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,18,120 and wished to save some money in her retiremen,120.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,19,"65,000
after taxes. Her annual expenses",65000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,20,"300,000, represented as 30 x",300000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,21,"24,708. This amount is equivalent to",24708.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,22,"80,000, which was 5% more",80000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,23,"65,000. She then moved to a rural",65000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,woman_comfortable,,24,"24,000 for 30 years in a far",24000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,doctor_neutral,,0,"60,629 which is 7.6 percent",60629.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,doctor_neutral,,1,"165,000 from employment, property and personal ser",165000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,doctor_neutral,,2,"52,032. The total compensation comprised of a",52032.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,doctor_neutral,,3,"20,000 in the year...
1.",20000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,doctor_neutral,,4,"275,000 in 2017, which was",275000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,doctor_neutral,,5,"100,000 and lives at Lamanai",100000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,doctor_neutral,,6,"62,000 in 1996. To find",62000.0
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,doctor_neutral,,7,"18,000 when he first started in 196",18000.0
