frame,corpus,next_word,count
he wanted to,tulu_sft,go,12
want to,tulu_sft,merge,15
want to,tulu_sft,compute,6
want to,tulu_sft,rent,3
wanted to,tulu_sft,share,51
wanted to,tulu_sft,use,16
wants to,tulu_sft,prove,3
wants to,tulu_sft,find,14
decided to,tulu_sft,use,60
decided to,tulu_sft,leave,30
want to,tulu_sft,focus,52
wants to,tulu_sft,make,28
decided to,tulu_sft,build,9
want to,tulu_sft,load,5
want to,tulu_sft,name,4
want to,tulu_sft,back,10
want to,tulu_sft,simplify,7
began to,tulu_sft,invade,3
wanted to,tulu_sft,visit,12
want to,tulu_sft,list,8
want to,tulu_sft,speak,17
wanted to,tulu_sft,mention,3
want to,tulu_sft,assure,49
want to,tulu_sft,test,34
decided to,tulu_sft,adopt,10
want to,tulu_sft,drop,18
began to,tulu_sft,miss,3
decided to,tulu_sft,return,12
want to,tulu_sft,repay,3
began to,tulu_sft,glow,18
decided to,tulu_sft,investigate,22
decided to,tulu_sft,help,12
she wanted to,tulu_sft,make,6
he wanted to,tulu_sft,make,16
want to,tulu_sft,risk,15
prepared to,tulu_sft,negotiate,4
want to,tulu_sft,record,8
wanted to,tulu_sft,become,12
wants to,tulu_sft,buy,26
want to,tulu_sft,set,85
began to,tulu_sft,appear,24
wants to,tulu_sft,serve,3
decided to,tulu_sft,turn,9
want to,tulu_sft,retrieve,23
wants to,tulu_sft,save,9
chose to,tulu_sft,serve,4
want to,tulu_sft,begin,4
want to,tulu_sft,hear,84
want to,tulu_sft,cast,5
wanted to,tulu_sft,see,125
decided to,tulu_sft,do,19
wants to,tulu_sft,help,13
wants to,tulu_sft,fall,4
want to,tulu_sft,react,3
wants to,tulu_sft,know,25
decided to,tulu_sft,choose,5
want to,tulu_sft,drink,4
wanted to,tulu_sft,play,27
he wanted to,tulu_sft,play,6
wanted to,tulu_sft,talk,30
decided to,tulu_sft,get,19
began to,tulu_sft,look,10
decided to,tulu_sft,keep,27
want to,tulu_sft,order,7
decided to,tulu_sft,give,51
wanted to,tulu_sft,appear,3
decided to,tulu_sft,buy,11
decided to,tulu_sft,make,68
wants to,tulu_sft,get,18
want to,tulu_sft,break,12
decided to,tulu_sft,flip,4
wants to,tulu_sft,go,28
decided to,tulu_sft,report,3
began to,tulu_sft,enjoy,8
wanted to,tulu_sft,avoid,14
wants to,tulu_sft,live,9
want to,tulu_sft,listen,13
want to,tulu_sft,afford,3
want to,tulu_sft,stay,30
moved to,tulu_sft,a,40
wanted to,tulu_sft,grow,6
decided to,tulu_sft,ask,8
decided to,tulu_sft,call,17
wanted to,tulu_sft,do,56
wanted to,tulu_sft,eat,11
want to,tulu_sft,appear,8
decided to,tulu_sft,stop,19
wants to,tulu_sft,play,19
want to,tulu_sft,launch,3
decided to,tulu_sft,allow,5
wants to,tulu_sft,avoid,7
want to,tulu_sft,fold,3
wanted to,tulu_sft,put,10
wants to,tulu_sft,give,9
want to,tulu_sft,live,34
wanted to,tulu_sft,learn,12
he wanted to,tulu_sft,do,22
decided to,tulu_sft,put,24
want to,tulu_sft,watch,31
decided to,tulu_sft,switch,11
decided to,tulu_sft,go,96
wanted to,tulu_sft,try,34
want to,tulu_sft,book,3
want to,tulu_sft,interact,17
decided to,tulu_sft,be,13
want to,tulu_sft,come,30
want to,tulu_sft,split,10
began to,tulu_sft,move,65
she wanted to,tulu_sft,do,6
want to,tulu_sft,pay,6
want to,tulu_sft,sleep,17
want to,tulu_sft,cross,7
decided to,tulu_sft,eat,4
prepared to,tulu_sft,take,46
wants to,tulu_sft,have,8
wanted to,tulu_sft,have,15
he wanted to,tulu_sft,put,4
decided to,tulu_sft,hire,3
wants to,tulu_sft,return,4
wanted to,tulu_sft,wear,3
wants to,tulu_sft,cut,3
moved to,tulu_sft,the,164
wanted to,tulu_sft,name,3
began to,tulu_sft,play,45
want to,tulu_sft,fight,24
wants to,tulu_sft,see,31
decided to,tulu_sft,share,18
want to,tulu_sft,avoid,72
want to,tulu_sft,feel,43
chose to,tulu_sft,continue,4
decided to,tulu_sft,sell,8
wants to,tulu_sft,ride,3
he wanted to,tulu_sft,remain,3
began to,tulu_sft,feel,107
want to,tulu_sft,collect,9
want to,tulu_sft,recreate,4
chose to,tulu_sft,wear,8
wanted to,tulu_sft,point,3
wants to,tulu_sft,use,18
began to,tulu_sft,cry,9
began to,tulu_sft,reveal,18
want to,tulu_sft,swim,5
wants to,tulu_sft,marry,9
wants to,tulu_sft,read,5
wants to,tulu_sft,ensure,9
decided to,tulu_sft,grow,4
wanted to,tulu_sft,buy,7
moved to,tulu_sft,wards,80
wants to,tulu_sft,do,14
wants to,tulu_sft,show,4
wants to,tulu_sft,pick,3
decided to,tulu_sft,see,8
started to,tulu_sft,come,8
wants to,tulu_sft,study,4
decided to,tulu_sft,spend,12
chose to,tulu_sft,go,7
wants to,tulu_sft,die,4
wants to,tulu_sft,run,3
decided to,tulu_sft,write,4
wants to,tulu_sft,stop,7
want to,tulu_sft,join,42
want to,tulu_sft,complete,3
want to,tulu_sft,celebrate,6
wanted to,tulu_sft,run,14
want to,tulu_sft,score,4
wants to,tulu_sft,hear,7
want to,tulu_sft,hurt,17
wants to,tulu_sft,say,10
wants to,tulu_sft,leave,10
decided to,tulu_sft,watch,9
he wanted to,tulu_sft,take,9
prepared to,tulu_sft,use,7
wants to,tulu_sft,eat,8
began to,tulu_sft,form,91
wants to,tulu_sft,set,6
want to,tulu_sft,deal,9
wants to,tulu_sft,pay,7
want to,tulu_sft,lose,42
want to,tulu_sft,win,13
wants to,tulu_sft,understand,7
want to,tulu_sft,happen,6
wanted to,tulu_sft,show,37
wants to,tulu_sft,keep,7
want to,tulu_sft,donate,4
want to,tulu_sft,examine,7
want to,tulu_sft,sell,10
want to,tulu_sft,fly,8
decided to,tulu_sft,seek,19
want to,tulu_sft,forget,6
wanted to,tulu_sft,press,3
decided to,tulu_sft,have,21
began to,tulu_sft,fade,71
prepared to,tulu_sft,fight,17
wants to,tulu_sft,tell,4
want to,tulu_sft,marry,5
want to,tulu_sft,stand,16
wanted to,tulu_sft,give,36
wants to,tulu_sft,look,3
wants to,tulu_sft,divide,3
decided to,tulu_sft,try,43
wanted to,tulu_sft,impress,3
want to,tulu_sft,spend,34
he wanted to,tulu_sft,have,3
began to,tulu_sft,cheer,5
she wanted to,tulu_sft,get,3
started to,tulu_sft,be,7
decided to,tulu_sft,forge,3
decided to,tulu_sft,continue,10
want to,tulu_sft,maximize,15
decided to,tulu_sft,break,8
wanted to,tulu_sft,pop,3
want to,tulu_sft,return,35
wants to,tulu_sft,enter,3
wanted to,tulu_sft,hear,14
wants to,tulu_sft,put,4
wants to,tulu_sft,rule,6
began to,tulu_sft,paint,13
want to,tulu_sft,impress,5
wanted to,tulu_sft,stop,5
decided to,tulu_sft,close,5
decided to,tulu_sft,visit,18
wants to,tulu_sft,come,9
decided to,tulu_sft,create,12
prepared to,tulu_sft,give,11
decided to,tulu_sft,order,3
wanted to,tulu_sft,drop,9
want to,tulu_sft,point,5
want to,tulu_sft,purchase,6
want to,tulu_sft,plant,3
decided to,tulu_sft,come,18
began to,tulu_sft,climb,5
decided to,tulu_sft,form,11
decided to,tulu_sft,head,11
started to,tulu_sft,cry,9
began to,tulu_sft,disappear,4
began to,tulu_sft,gain,18
began to,tulu_sft,fly,8
chose to,tulu_sft,leave,10
wanted to,tulu_sft,express,20
want to,tulu_sft,commend,4
decided to,tulu_sft,scale,3
began to,tulu_sft,understand,44
wanted to,tulu_sft,check,18
want to,tulu_sft,meet,15
want to,tulu_sft,attract,7
started to,tulu_sft,glow,3
started to,tulu_sft,fade,11
want to,tulu_sft,let,31
decided to,tulu_sft,follow,16
wanted to,tulu_sft,experience,16
decided to,tulu_sft,kill,3
began to,tulu_sft,circle,7
want to,tulu_sft,apologize,8
wanted to,tulu_sft,break,4
wanted to,tulu_sft,drive,3
began to,tulu_sft,clean,9
want to,tulu_sft,prepare,4
wanted to,tulu_sft,ask,22
want to,tulu_sft,browse,3
want to,tulu_sft,replace,33
want to,tulu_sft,thank,30
started to,tulu_sft,tremble,5
began to,tulu_sft,shake,6
want to,tulu_sft,enjoy,18
began to,tulu_sft,swim,7
want to,tulu_sft,incorporate,29
started to,tulu_sft,leave,5
want to,tulu_sft,stick,7
started to,tulu_sft,form,15
moved to,tulu_sft,california,3
want to,tulu_sft,keep,142
want to,tulu_sft,introduce,14
began to,tulu_sft,bear,9
want to,tulu_sft,share,92
decided to,tulu_sft,open,8
wanted to,tulu_sft,send,9
decided to,tulu_sft,climb,3
want to,tulu_sft,grow,12
chose to,tulu_sft,be,17
want to,tulu_sft,allocate,6
decided to,tulu_sft,cut,8
she wanted to,tulu_sft,see,3
she wanted to,tulu_sft,know,3
he wanted to,tulu_sft,see,14
began to,tulu_sft,frantically,4
wanted to,tulu_sft,leave,14
wants to,tulu_sft,work,5
want to,tulu_sft,think,21
prepared to,tulu_sft,hear,3
wanted to,tulu_sft,ensure,13
began to,tulu_sft,come,13
he wanted to,tulu_sft,ensure,3
want to,tulu_sft,walk,5
decided to,tulu_sft,tell,4
wanted to,tulu_sft,study,4
started to,tulu_sft,ask,3
decided to,tulu_sft,send,10
want to,tulu_sft,congratulate,4
wanted to,tulu_sft,keep,26
wanted to,tulu_sft,finish,3
began to,tulu_sft,hurt,3
began to,tulu_sft,weave,40
decided to,tulu_sft,become,16
he wanted to,tulu_sft,become,5
want to,tulu_sft,date,3
decided to,tulu_sft,show,16
prepared to,tulu_sft,answer,6
want to,tulu_sft,throw,11
began to,tulu_sft,think,7
started to,tulu_sft,say,3
want to,tulu_sft,worry,4
decided to,tulu_sft,live,9
began to,tulu_sft,speak,42
want to,tulu_sft,change,142
wants to,tulu_sft,watch,6
decided to,tulu_sft,throw,16
began to,tulu_sft,pick,4
began to,tulu_sft,laugh,12
decided to,tulu_sft,run,9
want to,tulu_sft,refresh,3
wanted to,tulu_sft,fly,4
began to,tulu_sft,sing,16
decided to,tulu_sft,dedicate,5
began to,tulu_sft,leave,12
began to,tulu_sft,expand,11
wanted to,tulu_sft,sell,4
want to,tulu_sft,double,7
want to,tulu_sft,reduce,12
want to,tulu_sft,disappoint,18
decided to,tulu_sft,drive,4
began to,tulu_sft,flow,12
began to,tulu_sft,read,19
started to,tulu_sft,climb,4
chose to,tulu_sft,take,8
started to,tulu_sft,read,4
wanted to,tulu_sft,tell,21
began to,tulu_sft,get,13
want to,tulu_sft,call,24
began to,tulu_sft,weep,5
want to,tulu_sft,remember,8
started to,tulu_sft,raise,3
wants to,tulu_sft,date,3
chose to,tulu_sft,do,5
wanted to,tulu_sft,meet,18
want to,tulu_sft,hide,19
wanted to,tulu_sft,stay,9
started to,tulu_sft,wonder,6
wanted to,tulu_sft,escape,5
want to,tulu_sft,follow,36
wanted to,tulu_sft,please,4
want to,tulu_sft,experience,36
want to,tulu_sft,taste,5
want to,tulu_sft,paint,7
started to,tulu_sft,get,17
began to,tulu_sft,walk,17
started to,tulu_sft,play,9
want to,tulu_sft,embrace,6
want to,tulu_sft,escape,5
decided to,tulu_sft,approach,16
began to,tulu_sft,wonder,18
began to,tulu_sft,eat,7
want to,tulu_sft,bet,3
began to,tulu_sft,travel,3
began to,tulu_sft,twist,12
began to,tulu_sft,have,6
began to,tulu_sft,stroll,4
decided to,tulu_sft,change,21
decided to,tulu_sft,wait,6
want to,tulu_sft,exercise,3
decided to,tulu_sft,clean,4
decided to,tulu_sft,play,37
started to,tulu_sft,laugh,5
want to,tulu_sft,engage,19
want to,tulu_sft,reminisce,3
want to,tulu_sft,hang,5
began to,tulu_sft,creak,5
started to,tulu_sft,notice,15
began to,tulu_sft,transition,3
chose to,tulu_sft,join,3
started to,tulu_sft,call,3
want to,tulu_sft,chat,15
began to,tulu_sft,search,10
started to,tulu_sft,think,5
started to,tulu_sft,use,4
started to,tulu_sft,look,7
wanted to,tulu_sft,protect,10
he wanted to,tulu_sft,protect,3
began to,tulu_sft,break,10
started to,tulu_sft,talk,3
want to,tulu_sft,preserve,6
want to,tulu_sft,raise,8
decided to,tulu_sft,introduce,8
decided to,tulu_sft,wander,3
wants to,tulu_sft,check,3
want to,tulu_sft,remind,11
want to,tulu_sft,improve,28
want to,tulu_sft,organize,4
began to,tulu_sft,blush,5
prepared to,tulu_sft,go,7
wants to,tulu_sft,win,4
want to,tulu_sft,jump,8
began to,tulu_sft,calm,3
began to,tulu_sft,set,172
decided to,tulu_sft,travel,3
want to,tulu_sft,support,35
began to,tulu_sft,tremble,15
he wanted to,tulu_sft,share,5
began to,tulu_sft,dress,5
began to,tulu_sft,follow,6
began to,tulu_sft,fill,42
want to,tulu_sft,act,6
want to,tulu_sft,quit,5
decided to,tulu_sft,accept,14
decided to,tulu_sft,resign,4
decided to,tulu_sft,pursue,6
began to,tulu_sft,make,25
wanted to,tulu_sft,steal,6
started to,tulu_sft,sing,6
wanted to,tulu_sft,invite,5
want to,tulu_sft,cut,9
want to,tulu_sft,destroy,7
want to,tulu_sft,determine,13
want to,tulu_sft,climb,4
chose to,tulu_sft,study,3
want to,tulu_sft,mix,6
decided to,tulu_sft,team,3
started to,tulu_sft,melt,3
decided to,tulu_sft,implement,3
want to,tulu_sft,assume,3
began to,tulu_sft,sink,25
want to,tulu_sft,exchange,5
want to,tulu_sft,connect,21
want to,tulu_sft,re,8
want to,tulu_sft,hold,18
began to,tulu_sft,shine,17
want to,tulu_sft,pull,7
decided to,tulu_sft,replace,3
want to,tulu_sft,waste,8
moved to,tulu_sft,my,3
wanted to,tulu_sft,call,5
wanted to,tulu_sft,turn,17
wanted to,tulu_sft,save,5
want to,tulu_sft,clarify,33
want to,tulu_sft,fit,4
want to,tulu_sft,accomplish,7
began to,tulu_sft,close,17
he wanted to,tulu_sft,try,7
wants to,tulu_sft,step,3
began to,tulu_sft,run,6
began to,tulu_sft,offer,4
began to,tulu_sft,tickle,14
began to,tulu_sft,whip,3
started to,tulu_sft,go,5
decided to,tulu_sft,name,7
began to,tulu_sft,slowly,19
began to,tulu_sft,panic,10
began to,tulu_sft,race,19
began to,tulu_sft,smell,3
wanted to,tulu_sft,kill,5
prepared to,tulu_sft,meet,25
wanted to,tulu_sft,explore,15
began to,tulu_sft,grow,60
she wanted to,tulu_sft,explore,4
he wanted to,tulu_sft,explore,7
started to,tulu_sft,change,8
want to,tulu_sft,upgrade,6
wants to,tulu_sft,start,8
want to,tulu_sft,ride,5
want to,tulu_sft,propose,3
wanted to,tulu_sft,hide,7
began to,tulu_sft,dwindle,6
want to,tulu_sft,design,4
wanted to,tulu_sft,reach,14
want to,tulu_sft,enter,9
began to,tulu_sft,wind,9
wanted to,tulu_sft,spend,5
began to,tulu_sft,imagine,4
want to,tulu_sft,dilute,3
decided to,tulu_sft,let,28
decided to,tulu_sft,just,8
moved to,tulu_sft,new,3
prepared to,tulu_sft,be,21
started to,tulu_sft,grow,15
started to,tulu_sft,wear,4
decided to,tulu_sft,check,10
wanted to,tulu_sft,attend,6
prepared to,tulu_sft,handle,32
want to,tulu_sft,accidentally,7
wanted to,tulu_sft,include,8
prepared to,tulu_sft,see,3
want to,tulu_sft,treat,8
wanted to,tulu_sft,win,11
he wanted to,tulu_sft,win,3
want to,tulu_sft,stress,3
started to,tulu_sft,creep,4
began to,tulu_sft,envision,3
decided to,tulu_sft,bake,5
want to,tulu_sft,understand,44
began to,tulu_sft,unfold,35
began to,tulu_sft,dawn,14
decided to,tulu_sft,venture,20
decided to,tulu_sft,invite,3
wanted to,tulu_sft,feel,14
wanted to,tulu_sft,look,6
he wanted to,tulu_sft,look,3
prepared to,tulu_sft,accept,10
chose to,tulu_sft,remain,16
want to,tulu_sft,a,4
began to,tulu_sft,wail,7
want to,tulu_sft,freeze,4
want to,tulu_sft,indulge,3
began to,tulu_sft,work,19
began to,tulu_sft,twitch,5
want to,tulu_sft,end,17
he wanted to,tulu_sft,use,4
prepared to,tulu_sft,pay,7
want to,tulu_sft,participate,5
want to,tulu_sft,bake,4
began to,tulu_sft,face,4
decided to,tulu_sft,explore,19
want to,tulu_sft,discuss,35
want to,tulu_sft,stream,6
want to,tulu_sft,explain,8
want to,tulu_sft,force,3
started to,tulu_sft,disappear,3
want to,tulu_sft,dance,10
want to,tulu_sft,approach,12
began to,tulu_sft,help,4
started to,tulu_sft,develop,9
started to,tulu_sft,turn,6
began to,tulu_sft,observe,4
started to,tulu_sft,pull,7
started to,tulu_sft,relax,10
he wanted to,tulu_sft,prove,4
started to,tulu_sft,believe,7
started to,tulu_sft,make,7
want to,tulu_sft,survive,7
want to,tulu_sft,research,8
began to,tulu_sft,step,3
began to,tulu_sft,believe,6
decided to,tulu_sft,forgo,5
chose to,tulu_sft,live,3
wanted to,tulu_sft,build,6
want to,tulu_sft,completely,4
wanted to,tulu_sft,touch,10
want to,tulu_sft,proceed,18
started to,tulu_sft,show,12
want to,tulu_sft,carry,6
want to,tulu_sft,admit,8
want to,tulu_sft,frighten,3
began to,tulu_sft,pound,4
want to,tulu_sft,reconsider,8
began to,tulu_sft,worry,5
want to,tulu_sft,shoot,3
wanted to,tulu_sft,start,11
began to,tulu_sft,sob,4
wanted to,tulu_sft,celebrate,5
want to,tulu_sft,target,15
decided to,tulu_sft,release,6
started to,tulu_sft,happen,3
began to,tulu_sft,tear,4
want to,tulu_sft,teach,7
want to,tulu_sft,lean,3
decided to,tulu_sft,pull,6
want to,tulu_sft,maintain,57
wanted to,tulu_sft,achieve,5
began to,tulu_sft,drop,5
prepared to,tulu_sft,strike,10
decided to,tulu_sft,find,8
started to,tulu_sft,recover,8
prepared to,tulu_sft,help,4
started to,tulu_sft,doubt,3
wanted to,tulu_sft,personally,3
wanted to,tulu_sft,incorporate,4
started to,tulu_sft,ward,3
want to,tulu_sft,cook,6
want to,tulu_sft,minimize,14
want to,tulu_sft,hit,6
want to,tulu_sft,attend,4
prepared to,tulu_sft,put,11
moved to,tulu_sft,his,12
decided to,tulu_sft,teach,3
wanted to,tulu_sft,bring,10
began to,tulu_sft,decrease,3
started to,tulu_sft,move,11
want to,tulu_sft,schedule,7
decided to,tulu_sft,stay,20
began to,tulu_sft,force,3
wanted to,tulu_sft,extend,8
want to,tulu_sft,state,3
want to,tulu_sft,seek,13
began to,tulu_sft,burn,9
began to,tulu_sft,say,3
wants to,tulu_sft,end,3
moved to,tulu_sft,ward,30
began to,tulu_sft,tingle,10
want to,tulu_sft,wear,12
began to,tulu_sft,float,69
began to,tulu_sft,absorb,4
want to,tulu_sft,scale,8
want to,tulu_sft,plot,5
want to,tulu_sft,combine,17
began to,tulu_sft,waver,22
decided to,tulu_sft,partake,23
began to,tulu_sft,peel,43
want to,tulu_sft,step,8
wanted to,tulu_sft,scare,38
he wanted to,tulu_sft,scare,3
want to,tulu_sft,spoil,6
prepared to,tulu_sft,face,139
began to,tulu_sft,dim,14
began to,tulu_sft,lift,10
chose to,tulu_sft,walk,8
wanted to,tulu_sft,offer,5
began to,tulu_sft,talk,7
want to,tulu_sft,customize,12
wants to,tulu_sft,access,5
want to,tulu_sft,experiment,19
want to,tulu_sft,specify,20
want to,tulu_sft,quickly,3
began to,tulu_sft,strategize,10
prepared to,tulu_sft,embark,22
want to,tulu_sft,import,9
want to,tulu_sft,automate,6
prepared to,tulu_sft,leave,49
want to,tulu_sft,push,9
want to,tulu_sft,showcase,10
began to,tulu_sft,weigh,6
began to,tulu_sft,wiggle,4
want to,tulu_sft,the,3
wants to,tulu_sft,engage,3
want to,tulu_sft,select,28
want to,tulu_sft,refactor,4
began to,tulu_sft,solidify,5
want to,tulu_sft,adjust,80
want to,tulu_sft,project,5
want to,tulu_sft,detect,13
want to,tulu_sft,draw,32
want to,tulu_sft,define,16
want to,tulu_sft,store,34
began to,tulu_sft,stir,63
began to,tulu_sft,ring,8
began to,tulu_sft,resonate,7
want to,tulu_sft,generate,35
want to,tulu_sft,send,38
chose to,tulu_sft,use,5
began to,tulu_sft,experience,17
decided to,tulu_sft,abandon,9
began to,tulu_sft,explain,20
want to,tulu_sft,group,5
began to,tulu_sft,stretch,7
want to,tulu_sft,highlight,17
began to,tulu_sft,disrobe,25
decided to,tulu_sft,delve,7
decided to,tulu_sft,liberate,6
decided to,tulu_sft,embrace,51
began to,tulu_sft,blossom,12
want to,tulu_sft,perform,49
decided to,tulu_sft,invest,9
wanted to,tulu_sft,introduce,4
began to,tulu_sft,pour,11
began to,tulu_sft,subside,23
began to,tulu_sft,unravel,41
decided to,tulu_sft,grace,13
began to,tulu_sft,giggle,7
began to,tulu_sft,emerge,76
began to,tulu_sft,tap,6
decided to,tulu_sft,slip,4
began to,tulu_sft,ying,4
prepared to,tulu_sft,contribute,7
prepared to,tulu_sft,manage,7
wants to,tulu_sft,change,11
prepared to,tulu_sft,assist,12
want to,tulu_sft,delve,14
want to,tulu_sft,handle,87
started to,tulu_sft,rain,3
began to,tulu_sft,bubble,20
prepared to,tulu_sft,venture,6
began to,tulu_sft,mature,3
decided to,tulu_sft,press,3
want to,tulu_sft,only,5
want to,tulu_sft,restrict,12
began to,tulu_sft,morph,9
began to,tulu_sft,succumb,8
began to,tulu_sft,pool,3
want to,tulu_sft,emphasize,40
began to,tulu_sft,untie,3
started to,tulu_sft,blur,9
decided to,tulu_sft,up,14
want to,tulu_sft,flip,4
want to,tulu_sft,revert,10
decided to,tulu_sft,indulge,34
want to,tulu_sft,animate,10
want to,tulu_sft,ignore,17
began to,tulu_sft,gently,15
started to,tulu_sft,gather,3
want to,tulu_sft,tear,4
moved to,tulu_sft,their,5
began to,tulu_sft,lather,11
wants to,tulu_sft,break,3
want to,tulu_sft,predict,10
began to,tulu_sft,gnaw,11
prepared to,tulu_sft,fulfill,9
began to,tulu_sft,cloud,3
want to,tulu_sft,resist,4
began to,tulu_sft,speed,4
prepared to,tulu_sft,play,8
prepared to,tulu_sft,engage,34
want to,tulu_sft,translate,44
wants to,tulu_sft,turn,5
decided to,tulu_sft,remain,3
decided to,tulu_sft,wear,7
began to,tulu_sft,soften,6
began to,tulu_sft,tug,3
want to,tulu_sft,format,10
chose to,tulu_sft,have,5
decided to,tulu_sft,host,10
began to,tulu_sft,test,4
began to,tulu_sft,engage,7
want to,tulu_sft,crop,3
want to,tulu_sft,rotate,4
began to,tulu_sft,undress,31
began to,tulu_sft,unscrew,3
began to,tulu_sft,pile,3
wanted to,tulu_sft,update,5
decided to,tulu_sft,reintroduce,3
want to,tulu_sft,view,17
want to,tulu_sft,optimize,22
wanted to,tulu_sft,watch,5
began to,tulu_sft,lick,5
started to,tulu_sft,focus,4
prepared to,tulu_sft,lead,7
began to,tulu_sft,surface,36
prepared to,tulu_sft,let,4
began to,tulu_sft,emanate,4
began to,tulu_sft,dream,6
began to,tulu_sft,loosen,9
began to,tulu_sft,show,43
want to,tulu_sft,execute,25
chose to,tulu_sft,ignore,6
prepared to,tulu_sft,unleash,37
prepared to,tulu_sft,proceed,23
prepared to,tulu_sft,work,7
began to,tulu_sft,buckle,8
want to,tulu_sft,imply,4
prepared to,tulu_sft,begin,7
began to,tulu_sft,blur,45
began to,tulu_sft,flood,8
began to,tulu_sft,dance,16
wanted to,tulu_sft,witness,3
began to,tulu_sft,darken,10
want to,tulu_sft,train,15
want to,tulu_sft,recognize,7
want to,tulu_sft,install,37
prepared to,tulu_sft,end,3
decided to,tulu_sft,forego,6
want to,tulu_sft,copy,19
want to,tulu_sft,control,21
began to,tulu_sft,lower,11
began to,tulu_sft,shrink,14
began to,tulu_sft,slip,12
prepared to,tulu_sft,enact,3
began to,tulu_sft,wear,12
began to,tulu_sft,return,12
began to,tulu_sft,find,19
wanted to,tulu_sft,test,10
began to,tulu_sft,surge,5
decided to,tulu_sft,sit,3
wanted to,tulu_sft,return,4
he wanted to,tulu_sft,show,12
decided to,tulu_sft,drop,6
began to,tulu_sft,dip,93
prepared to,tulu_sft,release,5
began to,tulu_sft,write,10
decided to,tulu_sft,weave,3
began to,tulu_sft,awaken,6
decided to,tulu_sft,seize,6
began to,tulu_sft,disperse,18
began to,tulu_sft,amass,3
want to,tulu_sft,mimic,3
began to,tulu_sft,change,46
want to,tulu_sft,harness,3
began to,tulu_sft,trickle,8
decided to,tulu_sft,face,4
moved to,tulu_sft,gether,22
began to,tulu_sft,evolve,6
want to,tulu_sft,challenge,3
want to,tulu_sft,bore,7
want to,tulu_sft,feed,5
she wanted to,tulu_sft,show,3
want to,tulu_sft,pass,26
began to,tulu_sft,seep,20
want to,tulu_sft,investigate,9
prepared to,tulu_sft,defend,23
want to,tulu_sft,enhance,17
want to,tulu_sft,employ,3
decided to,tulu_sft,focus,22
want to,tulu_sft,expand,16
began to,tulu_sft,dissipate,20
prepared to,tulu_sft,make,58
prepared to,tulu_sft,deliver,11
decided to,tulu_sft,test,23
want to,tulu_sft,present,13
wants to,tulu_sft,create,8
want to,tulu_sft,fully,7
began to,tulu_sft,describe,3
began to,tulu_sft,wash,39
want to,tulu_sft,leverage,6
want to,tulu_sft,hug,3
want to,tulu_sft,implement,55
decided to,tulu_sft,observe,4
want to,tulu_sft,manage,19
prepared to,tulu_sft,comply,20
prepared to,tulu_sft,follow,24
want to,tulu_sft,visualize,15
began to,tulu_sft,pulse,5
prepared to,tulu_sft,move,19
want to,tulu_sft,answer,6
prepared to,tulu_sft,receive,6
wanted to,tulu_sft,provide,13
began to,tulu_sft,stabilize,5
prepared to,tulu_sft,embrace,15
decided to,tulu_sft,surrender,3
began to,tulu_sft,occur,4
wants to,tulu_sft,become,6
decided to,tulu_sft,stand,5
want to,tulu_sft,respect,3
prepared to,tulu_sft,honor,3
want to,tulu_sft,place,18
want to,tulu_sft,monitor,27
want to,tulu_sft,distribute,9
want to,tulu_sft,commit,6
wants to,tulu_sft,try,5
want to,tulu_sft,structure,4
want to,tulu_sft,contact,7
want to,tulu_sft,refine,11
decided to,tulu_sft,prioritize,3
wanted to,tulu_sft,improve,3
want to,tulu_sft,separate,11
began to,tulu_sft,breach,4
want to,tulu_sft,manipulate,7
want to,tulu_sft,reset,12
want to,tulu_sft,disable,21
began to,tulu_sft,scramble,4
began to,tulu_sft,cast,5
want to,tulu_sft,edit,15
want to,tulu_sft,bind,4
want to,tulu_sft,compile,8
want to,tulu_sft,attempt,4
began to,tulu_sft,accept,13
prepared to,tulu_sft,communicate,3
prepared to,tulu_sft,share,7
decided to,tulu_sft,maintain,3
began to,tulu_sft,smile,3
started to,tulu_sft,regain,4
decided to,tulu_sft,sign,4
moved to,tulu_sft,and,4
began to,tulu_sft,swell,11
began to,tulu_sft,prepare,16
began to,tulu_sft,cleanse,12
began to,tulu_sft,creep,25
want to,tulu_sft,deploy,6
began to,tulu_sft,notice,40
decided to,tulu_sft,commit,3
began to,tulu_sft,relax,15
decided to,tulu_sft,embark,48
began to,tulu_sft,suck,7
started to,tulu_sft,create,4
began to,tulu_sft,settle,41
began to,tulu_sft,strip,12
decided to,tulu_sft,strip,4
decided to,tulu_sft,kick,5
began to,tulu_sft,churn,9
began to,tulu_sft,lose,18
began to,tulu_sft,ebb,10
began to,tulu_sft,vibrate,5
began to,tulu_sft,multiply,3
want to,tulu_sft,first,6
he wanted to,tulu_sft,help,4
began to,tulu_sft,beat,5
decided to,tulu_sft,remove,6
started to,tulu_sft,stir,4
want to,tulu_sft,prevent,13
wanted to,tulu_sft,add,10
began to,tulu_sft,wrap,7
began to,tulu_sft,voice,3
want to,tulu_sft,repeat,4
began to,tulu_sft,entertain,5
want to,tulu_sft,match,32
want to,tulu_sft,prove,20
decided to,tulu_sft,prove,3
began to,tulu_sft,germinate,3
began to,tulu_sft,heal,15
want to,tulu_sft,render,9
want to,tulu_sft,synchronize,6
want to,tulu_sft,simply,5
want to,tulu_sft,promote,4
prepared to,tulu_sft,create,3
prepared to,tulu_sft,address,12
want to,tulu_sft,attach,8
