stratum,source,field,n_lineages,median_share,coverage,prenamed
other_unmarked,rid,regressive_cognition:concreteness,46,0.25892857,0.47213622,False
other_unmarked,rid,need:orality,43,0.2,0.47213622,False
other_unmarked,rid,need:sex,43,0.2,0.47213622,False
other_unmarked,norms:arousal,neutral,46,0.33333333,0.66666667,False
other_unmarked,norms:dominance,submissive,46,0.27711039,0.66666667,False
other_unmarked,norms:arousal_extremity,flat,46,0.35416667,0.66666667,False
other_unmarked,usas_fine,duration_phase_and_age,46,0.067922827,1,False
other_unmarked,meta,time_aspect,46,0.075874126,1,False
other_unmarked,gi,communication_speech,46,0.16450216,0.83333333,False
other_unmarked,wordnet,contact,46,0.30059524,0.85714286,False
other_unmarked,rid,abstraction:,42,0.2,0.47213622,False
other_unmarked,rid,temporal_references:,43,0.2,0.47213622,False
other_unmarked,rid,sensation:soft,44,0.19464286,0.47213622,False
other_unmarked,usas_fine,danger_caution_and_violence,46,0.043478261,1,False
other_unmarked,meta,existence_state,46,0.04219697,1,False
other_unmarked,usas,A1.1.2,44,0.038547237,1,False
other_unmarked,usas,B2,45,0.034482759,1,False
other_unmarked,usas,A10,46,0.047031362,1,False
other_unmarked,usas,A3,46,0.025641026,1,False
other_unmarked,usas,N5,46,0.04,1,False
other_unmarked,usas,B3,46,0.02624678,1,False
other_unmarked,gi,quantity_degree,44,0.23154762,0.83333333,False
other_unmarked,wordnet,motion,46,0.25,0.85714286,False
other_unmarked,wordnet,change,46,0.14285714,0.85714286,False
other_unmarked,rid,icarian_imagery:descent,46,0.28869048,0.47213622,False
other_unmarked,rid,defensive_symbolization:random_movement,40,0.14285714,0.47213622,False
other_unmarked,usas_fine,sensory_perception,46,0.049925595,1,False
other_unmarked,usas_fine,media_and_entertainment,46,0.043803833,1,False
other_unmarked,usas_fine,biology_and_living_things,46,0.042624159,1,False
other_unmarked,meta,perception_sensation,46,0.076340326,1,False
other_unmarked,usas,T2,45,0.05,1,False
other_unmarked,usas,E3,46,0.046164773,1,False
other_unmarked,usas,O4.1,44,0.041758242,1,False
other_unmarked,usas,G1.2,44,0.025645188,1,False
other_unmarked,usas,G2.1,44,0.034762695,1,False
other_unmarked,usas,S7.1,46,0.040796703,1,False
other_unmarked,usas,M3,40,0.030457638,1,False
other_unmarked,usas,K4,40,0.024287197,1,False
other_unmarked,usas,M8,42,0.024801587,1,False
other_unmarked,usas,N3,43,0.019852941,1,False
other_unmarked,usas,X2.1,44,0.028991597,1,False
other_unmarked,usas,A7,46,0.02781746,1,False
other_unmarked,usas,S8,44,0.031178775,1,False
other_unmarked,usas,S7.4,46,0.028174603,1,False
other_unmarked,usas,S1.2.5,40,0.027445402,1,False
other_unmarked,rid,aggression:,46,0.28928571,0.47213622,False
other_unmarked,usas_fine,money_and_finance,41,0.031363636,1,False
other_unmarked,usas_fine,constraint_inclusion_and_exclusion,46,0.04145189,1,False
other_unmarked,usas_fine,suitability_and_utility,46,0.037386443,1,False
other_unmarked,usas,X3.2,46,0.039208038,1,False
other_unmarked,usas,X8,46,0.035929432,1,False
other_unmarked,usas,A12,46,0.030776515,1,False
other_unmarked,usas,G2.2,41,0.035759898,1,False
other_unmarked,rid,instrumental_behavior:,46,0.21527778,0.47213622,False
other_unmarked,usas,S3.2,46,0.063129579,1,False
other_unmarked,usas,O4.4,42,0.039568151,1,False
other_unmarked,usas,X3,45,0.033333333,1,False
other_unmarked,wordnet,stative,46,0.11805556,0.85714286,False
other_unmarked,rid,expressive_behavior:,46,0.21607143,0.47213622,False
other_unmarked,rid,restraint:,43,0.16666667,0.47213622,False
other_unmarked,usas_fine,personal_names,46,0.11805556,1,False
other_unmarked,usas_fine,other_proper_names,41,0.033888889,1,False
other_unmarked,usas,G3,46,0.038461538,1,False
other_unmarked,usas,X6,46,0.025974026,1,False
other_unmarked,usas,Z1mf,45,0.090909091,1,False
other_unmarked,usas,L1,44,0.041666667,1,False
other_unmarked,usas,T1.3,45,0.028571429,1,False
other_unmarked,usas,C1,44,0.025209138,1,False
other_unmarked,usas,P1,43,0.027027027,1,False
other_unmarked,usas,F2,43,0.024785802,1,False
other_unmarked,wordnet,perception,46,0.14642857,0.85714286,False
other_unmarked,usas,A1.7,46,0.033546074,1,True
other_unmarked,usas,E1,44,0.032775395,1,False
other_unmarked,wordnet,creation,40,0.1,0.85714286,False
other_unmarked,usas,N3.8,43,0.125,1,False
other_unmarked,rid,defensive_symbolization:passivity,46,0.25,0.47213622,False
other_unmarked,usas_fine,geography_and_places,46,0.04,1,False
other_unmarked,usas,W3,44,0.040622896,1,False
other_unmarked,usas,A8,44,0.024553534,1,False
other_unmarked,usas,S1.1.2,46,0.043025362,1,True
other_unmarked,usas,K1,44,0.034112653,1,False
other_unmarked,usas_fine,housing_and_buildings,45,0.034482759,1,False
other_unmarked,usas_fine,religion_and_supernatural,46,0.040107809,1,False
other_unmarked,usas,H4,41,0.027027027,1,False
other_unmarked,usas,S9,46,0.035737092,1,False
other_unmarked,rid,anxiety:,43,0.19642857,0.47213622,False
other_unmarked,rid,sensation:vision,45,0.16666667,0.47213622,False
other_unmarked,usas_fine,degree_intensity_and_emphasis,45,0.033028455,1,False
other_unmarked,usas,O4.5,45,0.036890646,1,False
other_unmarked,usas,X3.4,44,0.040118817,1,False
other_unmarked,gi,emotion_affect,44,0.11284722,0.83333333,False
other_unmarked,usas,I3.1,42,0.034423499,1,False
other_unmarked,usas,A11.2,41,0.03219697,1,False
other_unmarked,wordnet,cognition,44,0.10833333,0.85714286,True
other_unmarked,usas,A5.3,40,0.040833333,1,False
other_unmarked,usas,S1.1.3,44,0.032916667,1,False
other_unmarked,usas,O1.1,46,0.076958929,1,False
other_unmarked,usas,X5.2,41,0.043333333,1,False
other_unmarked,usas,K2,43,0.037012987,1,False
substance_unmarked,usas_fine,making_and_causation,40,0.094044811,1,False
substance_unmarked,usas_fine,body_health_and_consumption,40,0.089388265,1,False
substance_unmarked,usas_fine,movement_transport_and_location,40,0.064516129,1,False
substance_unmarked,usas_fine,matter_objects_and_handling,42,0.094044811,1,False
substance_unmarked,meta,physical_action,43,0.17857143,1,False
substance_unmarked,meta,quantity_degree,41,0.10344828,1,False
substance_unmarked,meta,possession_exchange,41,0.075,1,False
substance_unmarked,meta,other,45,0.14634146,1,False
substance_unmarked,meta,evaluation_modality,44,0.079473684,1,False
substance_unmarked,gi,physical_action,46,0.8,0.76556777,False
substance_unmarked,wordnet,contact,44,0.27272727,0.89087302,False
substance_unmarked,norms:valence,positive,42,0.38675214,0.5,False
substance_unmarked,norms:valence,neutral,42,0.5,0.5,False
substance_unmarked,norms:arousal,calm,44,0.5,0.5,False
substance_unmarked,norms:dominance,dominant,45,0.66666667,0.5,False
substance_unmarked,norms:concreteness,neutral,46,0.45804196,1,False
substance_unmarked,norms:concreteness,abstract,42,0.12916667,1,False
substance_unmarked,norms:valence_extremity,moderate,40,0.32051282,0.5,False
substance_unmarked,norms:valence_extremity,flat,42,0.53846154,0.5,False
substance_unmarked,norms:arousal_extremity,moderate,41,0.375,0.5,False
substance_unmarked,norms:dominance_extremity,moderate,44,0.55555556,0.5,False
substance_unmarked,norms:concreteness_extremity,flat,46,0.52857143,1,False
substance_unmarked,meta,social_interpersonal,40,0.070197044,1,False
substance_unmarked,meta,perception_sensation,43,0.090909091,1,False
substance_unmarked,wordnet,change,40,0.19375,0.89087302,False
substance_unmarked,meta,cognition_mental,40,0.082026876,1,False
substance_unmarked,norms:concreteness,concrete,42,0.40833333,1,False
substance_unmarked,norms:arousal_extremity,extreme,41,0.38461538,0.5,False
substance_unmarked,norms:concreteness_extremity,moderate,42,0.375,1,False
substance_marked,usas_fine,number_quantity_and_order,40,0.053342817,1,False
substance_marked,usas_fine,matter_objects_and_handling,44,0.10613739,1,False
substance_marked,usas_fine,movement_transport_and_location,42,0.081140351,1,False
substance_marked,usas_fine,body_health_and_consumption,43,0.083333333,1,False
substance_marked,usas_fine,making_and_causation,44,0.10084746,1,False
substance_marked,meta,quantity_degree,44,0.078799527,1,False
substance_marked,meta,evaluation_modality,42,0.08452381,1,False
substance_marked,meta,physical_action,46,0.18350168,1,False
substance_marked,meta,other,44,0.13961039,1,False
substance_marked,meta,body_health,41,0.08,1,False
substance_marked,meta,possession_exchange,40,0.074606117,1,False
substance_marked,meta,perception_sensation,43,0.083333333,1,False
substance_marked,meta,social_interpersonal,40,0.051956815,1,False
substance_marked,usas,M1,41,0.071428571,1,False
substance_marked,usas,A1.1.1,43,0.081632653,1,False
substance_marked,gi,physical_action,46,0.84166667,0.8,False
substance_marked,wordnet,change,41,0.16666667,0.91987179,False
substance_marked,wordnet,motion,40,0.2,0.91987179,False
substance_marked,wordnet,contact,43,0.25,0.91987179,False
substance_marked,norms:valence,neutral,44,0.42261905,0.47888386,False
substance_marked,norms:arousal,calm,41,0.5,0.47888386,False
substance_marked,norms:dominance,dominant,43,0.52631579,0.47888386,False
substance_marked,norms:concreteness,neutral,46,0.45454545,1,False
substance_marked,norms:concreteness,concrete,46,0.44722222,1,False
substance_marked,norms:valence_extremity,flat,44,0.5,0.47888386,False
substance_marked,norms:arousal_extremity,moderate,42,0.4,0.47888386,False
substance_marked,norms:dominance_extremity,flat,40,0.33333333,0.47888386,False
substance_marked,norms:concreteness_extremity,flat,46,0.5,1,False
substance_marked,norms:concreteness_extremity,moderate,46,0.38149688,1,False
substance_marked,norms:arousal,neutral,41,0.33333333,0.47888386,False
substance_marked,norms:dominance_extremity,moderate,41,0.55555556,0.47888386,False
profanity_marked,norms:concreteness,abstract,43,0.66666667,1,False
profanity_unmarked,norms:concreteness,abstract,40,0.5,1,False
contradiction_unmarked,usas_fine,media_and_entertainment,46,0.046548542,1,False
contradiction_unmarked,usas_fine,duration_phase_and_age,46,0.055270446,1,False
contradiction_unmarked,usas_fine,matter_objects_and_handling,46,0.081081081,1,False
contradiction_unmarked,usas_fine,logical_modal_and_discourse_operators,46,0.033615819,1,False
contradiction_unmarked,usas_fine,danger_caution_and_violence,46,0.04108165,1,False
contradiction_unmarked,usas_fine,hierarchy_power_and_status,46,0.030776515,1,False
contradiction_unmarked,usas_fine,governance_law_and_ethics,46,0.053342817,1,False
contradiction_unmarked,usas_fine,making_and_causation,46,0.075792683,1,False
contradiction_unmarked,usas_fine,ontological_and_categorization,46,0.03030303,1,False
contradiction_unmarked,usas_fine,volition_and_capability,46,0.052942842,1,False
contradiction_unmarked,usas_fine,money_and_finance,45,0.034482759,1,False
contradiction_unmarked,usas_fine,religion_and_supernatural,44,0.029368035,1,False
contradiction_unmarked,usas_fine,inquiry_discovery_and_education,46,0.054556789,1,False
contradiction_unmarked,meta,other,46,0.16799152,1,False
contradiction_unmarked,meta,time_aspect,46,0.06030303,1,False
contradiction_unmarked,meta,evaluation_modality,46,0.09534632,1,False
contradiction_unmarked,meta,physical_action,46,0.17241379,1,False
contradiction_unmarked,meta,social_interpersonal,46,0.083365508,1,False
contradiction_unmarked,meta,possession_exchange,46,0.076923077,1,False
contradiction_unmarked,meta,existence_state,46,0.043025362,1,False
contradiction_unmarked,meta,cognition_mental,46,0.088121516,1,False
contradiction_unmarked,usas,K1,46,0.031754032,1,False
contradiction_unmarked,usas,T2,46,0.032964049,1,False
contradiction_unmarked,usas,O2,45,0.034482759,1,False
contradiction_unmarked,usas,A1.4,45,0.023180459,1,False
contradiction_unmarked,usas,A1.1.2,46,0.042397343,1,False
contradiction_unmarked,usas,S7.4,46,0.026773085,1,False
contradiction_unmarked,usas,A1.1.1,46,0.044960474,1,False
contradiction_unmarked,usas,A9,46,0.046321899,1,False
contradiction_unmarked,usas,A2.2,46,0.039819466,1,False
contradiction_unmarked,usas,S6,45,0.026315789,1,False
contradiction_unmarked,usas,A3,46,0.026156217,1,False
contradiction_unmarked,usas,X9.2,46,0.03125,1,False
contradiction_unmarked,usas,X6,44,0.024862637,1,False
contradiction_unmarked,usas,I1.1,42,0.028640908,1,False
contradiction_unmarked,usas,S9,44,0.026205106,1,False
contradiction_unmarked,usas,P1,45,0.024390244,1,False
contradiction_unmarked,gi,physical_action,46,0.75595238,0.93333333,False
contradiction_unmarked,gi,social_interpersonal,46,0.125,0.93333333,False
contradiction_unmarked,gi,cognition_mental,46,0.11111111,0.93333333,False
contradiction_unmarked,wordnet,change,46,0.13392857,1,False
contradiction_unmarked,wordnet,communication,46,0.14434524,1,False
contradiction_unmarked,wordnet,emotion,46,0.11111111,1,False
contradiction_unmarked,wordnet,motion,46,0.17179487,1,False
contradiction_unmarked,wordnet,social,46,0.14583333,1,False
contradiction_unmarked,wordnet,contact,46,0.14047619,1,False
contradiction_unmarked,wordnet,perception,46,0.11111111,1,False
contradiction_unmarked,rid,aggression:,46,0.2732684,0.54545455,False
contradiction_unmarked,rid,sadness:,45,0.18181818,0.54545455,False
contradiction_unmarked,rid,instrumental_behavior:,46,0.20972222,0.54545455,False
contradiction_unmarked,rid,sensation:vision,46,0.13392857,0.54545455,False
contradiction_unmarked,rid,social_behavior:,46,0.25,0.54545455,False
contradiction_unmarked,norms:valence,neutral,46,0.25,1,False
contradiction_unmarked,norms:valence,positive,46,0.5,1,False
contradiction_unmarked,norms:valence,negative,46,0.31666667,1,False
contradiction_unmarked,norms:arousal,aroused,46,0.375,1,False
contradiction_unmarked,norms:arousal,calm,46,0.33333333,1,False
contradiction_unmarked,norms:arousal,neutral,46,0.30769231,1,False
contradiction_unmarked,norms:dominance,submissive,46,0.30769231,1,False
contradiction_unmarked,norms:dominance,dominant,46,0.5,1,False
contradiction_unmarked,norms:dominance,neutral,46,0.23529412,1,False
contradiction_unmarked,norms:concreteness,concrete,46,0.31650641,1,False
contradiction_unmarked,norms:concreteness,abstract,46,0.22863248,1,False
contradiction_unmarked,norms:concreteness,neutral,46,0.46410256,1,False
contradiction_unmarked,norms:valence_extremity,flat,46,0.25,1,False
contradiction_unmarked,norms:valence_extremity,moderate,46,0.33333333,1,False
contradiction_unmarked,norms:valence_extremity,extreme,46,0.43506494,1,False
contradiction_unmarked,norms:arousal_extremity,moderate,46,0.38278388,1,False
contradiction_unmarked,norms:arousal_extremity,flat,46,0.33333333,1,False
contradiction_unmarked,norms:arousal_extremity,extreme,46,0.29478022,1,False
contradiction_unmarked,norms:dominance_extremity,moderate,46,0.30952381,1,False
contradiction_unmarked,norms:dominance_extremity,extreme,46,0.44337607,1,False
contradiction_unmarked,norms:dominance_extremity,flat,46,0.25,1,False
contradiction_unmarked,norms:concreteness_extremity,moderate,46,0.33333333,1,False
contradiction_unmarked,norms:concreteness_extremity,extreme,46,0.20555556,1,False
contradiction_unmarked,norms:concreteness_extremity,flat,46,0.45804196,1,False
contradiction_unmarked,usas_fine,physical_appearance_and_properties,46,0.038187559,1,False
contradiction_unmarked,usas_fine,commerce_work_and_industry,45,0.032142857,1,False
contradiction_unmarked,usas_fine,movement_transport_and_location,46,0.067170891,1,False
contradiction_unmarked,usas_fine,core_cognition_and_belief,46,0.039352227,1,False
contradiction_unmarked,usas_fine,emotion_and_arousal,46,0.072281747,1,False
contradiction_unmarked,usas_fine,sociality_reciprocity_and_belonging,46,0.048324611,1,False
contradiction_unmarked,usas_fine,number_quantity_and_order,46,0.034829101,1,False
contradiction_unmarked,usas_fine,constraint_inclusion_and_exclusion,46,0.040238095,1,False
contradiction_unmarked,usas_fine,housing_and_buildings,46,0.035098522,1,False
contradiction_unmarked,usas_fine,biology_and_living_things,46,0.032274866,1,False
contradiction_unmarked,usas_fine,science_technology_and_electronics,42,0.026895646,1,False
contradiction_unmarked,usas_fine,evaluation_comparison_and_judgment,45,0.035098522,1,False
contradiction_unmarked,usas_fine,body_health_and_consumption,46,0.060606061,1,False
contradiction_unmarked,meta,communication_speech,46,0.067816092,1,False
contradiction_unmarked,meta,emotion_affect,46,0.076600956,1,False
contradiction_unmarked,meta,quantity_degree,46,0.048518151,1,False
contradiction_unmarked,meta,body_health,46,0.052631579,1,False
contradiction_unmarked,usas,A10,46,0.030918051,1,False
contradiction_unmarked,usas,G2.1,46,0.026060931,1,False
contradiction_unmarked,usas,K4,46,0.025578911,1,False
contradiction_unmarked,usas,A2.1,46,0.036963166,1,False
contradiction_unmarked,usas,O4.2,45,0.028571429,1,False
contradiction_unmarked,usas,I2.2,43,0.024269006,1,False
contradiction_unmarked,usas,Z5,44,0.023400534,1,False
contradiction_unmarked,usas,M1,46,0.05072866,1,False
contradiction_unmarked,usas,M2,46,0.035098522,1,False
contradiction_unmarked,usas,X2.5,46,0.030769231,1,False
contradiction_unmarked,usas,E4.1,46,0.044949495,1,False
contradiction_unmarked,usas,X8,46,0.030419443,1,False
contradiction_unmarked,usas,S1.1.2,46,0.025725773,1,True
contradiction_unmarked,usas,A1.7,43,0.027027027,1,True
contradiction_unmarked,usas,S8,46,0.033033794,1,False
contradiction_unmarked,usas,H4,46,0.03030303,1,False
contradiction_unmarked,usas,L1,45,0.03030303,1,False
contradiction_unmarked,usas,K2,45,0.028571429,1,False
contradiction_unmarked,usas,O3,41,0.022739018,1,False
contradiction_unmarked,usas,G3,41,0.024390244,1,False
contradiction_unmarked,usas,X2.4,46,0.027600815,1,True
contradiction_unmarked,usas,B5,46,0.028941818,1,False
contradiction_unmarked,usas,B2,46,0.030580853,1,False
contradiction_unmarked,gi,evaluation_modality,46,0.089015152,0.93333333,False
contradiction_unmarked,wordnet,possession,46,0.10063036,1,False
contradiction_unmarked,wordnet,stative,46,0.09473582,1,False
contradiction_unmarked,wordnet,body,46,0.13295455,1,False
contradiction_unmarked,rid,abstraction:,46,0.16666667,0.54545455,False
contradiction_unmarked,usas_fine,language_and_communication,46,0.059714795,1,False
contradiction_unmarked,usas_fine,suitability_and_utility,46,0.030106872,1,False
contradiction_unmarked,usas,X5.1,40,0.023480302,1,False
contradiction_unmarked,usas,A1.9,46,0.028140719,1,False
contradiction_unmarked,usas,X7,46,0.027167933,1,False
contradiction_unmarked,usas,Q2.1,46,0.034385382,1,False
contradiction_unmarked,usas,A1.5.1,46,0.026680527,1,False
contradiction_unmarked,usas,Q1.2,45,0.023015873,1,False
contradiction_unmarked,wordnet,cognition,46,0.11111111,1,True
contradiction_unmarked,wordnet,consumption,46,0.090909091,1,False
contradiction_unmarked,wordnet,creation,46,0.097727273,1,False
contradiction_unmarked,rid,restraint:,40,0.14285714,0.54545455,False
contradiction_unmarked,usas_fine,geography_and_places,45,0.027777778,1,False
contradiction_unmarked,usas,M6,46,0.023135843,1,False
contradiction_unmarked,usas,N4,43,0.02173913,1,False
contradiction_unmarked,usas,Q2.2,46,0.043478261,1,False
contradiction_unmarked,usas,B1,44,0.03383206,1,False
contradiction_unmarked,usas,W3,44,0.026078089,1,False
contradiction_unmarked,usas,B4,42,0.038838612,1,False
contradiction_unmarked,usas,N5,46,0.027525253,1,False
contradiction_unmarked,gi,communication_speech,46,0.125,0.93333333,False
contradiction_unmarked,rid,anxiety:,45,0.16666667,0.54545455,False
contradiction_unmarked,rid,expressive_behavior:,46,0.18181818,0.54545455,False
contradiction_unmarked,rid,need:orality,45,0.1547619,0.54545455,False
contradiction_unmarked,usas_fine,leisure_hobbies_and_play,46,0.038960623,1,False
contradiction_unmarked,usas_fine,physical_measurement_dimensions,45,0.027777778,1,False
contradiction_unmarked,usas,E1,46,0.03155929,1,False
contradiction_unmarked,usas,E5,46,0.031782107,1,False
contradiction_unmarked,usas,T1.3,46,0.025913908,1,False
contradiction_unmarked,usas,C1,44,0.022271825,1,False
contradiction_unmarked,usas,S7.1,46,0.025978408,1,False
contradiction_unmarked,usas,N3,44,0.01988516,1,False
contradiction_unmarked,usas,F1,45,0.022222222,1,False
contradiction_unmarked,usas,F2,43,0.020128824,1,False
contradiction_unmarked,usas,B3,45,0.022222222,1,False
contradiction_unmarked,usas,I3.1,40,0.026434863,1,False
contradiction_unmarked,usas_fine,kinship_and_relationships,45,0.038461538,1,False
contradiction_unmarked,usas_fine,sensory_perception,46,0.041954023,1,False
contradiction_unmarked,usas_fine,other_proper_names,46,0.031769306,1,False
contradiction_unmarked,meta,perception_sensation,46,0.04767316,1,False
contradiction_unmarked,usas,S3.2,45,0.030776515,1,False
contradiction_unmarked,usas,O4.5,45,0.026998597,1,False
contradiction_unmarked,usas,X3,46,0.032258065,1,False
contradiction_unmarked,usas,Z3c,46,0.028195775,1,False
contradiction_unmarked,gi,emotion_affect,46,0.11458333,0.93333333,False
contradiction_unmarked,usas,K5.1,46,0.028370221,1,False
contradiction_unmarked,wordnet,competition,45,0.1,1,False
contradiction_unmarked,usas,A6.1,40,0.025518926,1,False
contradiction_unmarked,usas,X3.4,40,0.023474312,1,False
contradiction_unmarked,usas,A5.1,40,0.023440397,1,False
contradiction_unmarked,rid,defensive_symbolization:voyage,43,0.14285714,0.54545455,False
contradiction_unmarked,usas_fine,personality_traits,41,0.024725275,1,False
contradiction_unmarked,usas,X2.1,43,0.027777778,1,False
contradiction_unmarked,usas,E3,45,0.025641026,1,False
contradiction_unmarked,usas,M8,46,0.024259075,1,False
contradiction_unmarked,usas,T4,40,0.024557759,1,False
contradiction_unmarked,rid,affection:,41,0.14285714,0.54545455,False
contradiction_unmarked,usas,X3.2,40,0.042572464,1,False
contradiction_unmarked,usas,G1.2,43,0.028571429,1,False
contradiction_unmarked,usas,X2.2,40,0.029241071,1,False
contradiction_unmarked,usas,A12,43,0.022820513,1,False
contradiction_unmarked,usas,G2.2,40,0.023538961,1,False
contradiction_marked,usas_fine,matter_objects_and_handling,46,0.077329463,1,False
contradiction_marked,usas_fine,making_and_causation,46,0.080386683,1,False
contradiction_marked,usas_fine,sociality_reciprocity_and_belonging,46,0.058823529,1,False
contradiction_marked,usas_fine,governance_law_and_ethics,46,0.052469636,1,False
contradiction_marked,usas_fine,ontological_and_categorization,46,0.040833333,1,False
contradiction_marked,usas_fine,volition_and_capability,46,0.051315789,1,False
contradiction_marked,usas_fine,inquiry_discovery_and_education,46,0.076813811,1,False
contradiction_marked,usas_fine,evaluation_comparison_and_judgment,46,0.029647313,1,False
contradiction_marked,usas_fine,logical_modal_and_discourse_operators,46,0.037386443,1,False
contradiction_marked,usas_fine,religion_and_supernatural,46,0.0409699,1,False
contradiction_marked,usas_fine,money_and_finance,46,0.04048495,1,False
contradiction_marked,usas_fine,body_health_and_consumption,46,0.049099884,1,False
contradiction_marked,usas_fine,core_cognition_and_belief,46,0.048795006,1,False
contradiction_marked,meta,possession_exchange,46,0.098809524,1,False
contradiction_marked,meta,physical_action,46,0.1604836,1,False
contradiction_marked,meta,social_interpersonal,46,0.10136712,1,False
contradiction_marked,meta,other,46,0.16204051,1,False
contradiction_marked,meta,evaluation_modality,46,0.091851434,1,False
contradiction_marked,meta,existence_state,46,0.043972332,1,False
contradiction_marked,meta,cognition_mental,46,0.10526316,1,False
contradiction_marked,usas,A9,46,0.054299754,1,False
contradiction_marked,usas,A1.1.1,46,0.053736429,1,False
contradiction_marked,usas,S8,46,0.040448718,1,False
contradiction_marked,usas,A2.2,46,0.040690639,1,False
contradiction_marked,usas,S6,45,0.030834915,1,False
contradiction_marked,usas,A3,46,0.031883965,1,False
contradiction_marked,usas,X9.2,46,0.035401003,1,False
contradiction_marked,usas,X6,45,0.027529762,1,False
contradiction_marked,usas,A10,46,0.037037037,1,False
contradiction_marked,usas,X2.4,46,0.035101053,1,True
contradiction_marked,usas,S9,46,0.036375661,1,False
contradiction_marked,usas,O2,46,0.030776515,1,False
contradiction_marked,usas,I1.1,46,0.030776515,1,False
contradiction_marked,usas,B5,46,0.032325479,1,False
contradiction_marked,usas,X2.5,46,0.031153687,1,False
contradiction_marked,gi,physical_action,46,0.75,0.92307692,False
contradiction_marked,gi,social_interpersonal,46,0.13238095,0.92307692,False
contradiction_marked,wordnet,possession,46,0.11111111,1,False
contradiction_marked,wordnet,social,46,0.16666667,1,False
contradiction_marked,wordnet,competition,44,0.10397727,1,False
contradiction_marked,wordnet,stative,46,0.125,1,False
contradiction_marked,wordnet,perception,46,0.11279762,1,False
contradiction_marked,wordnet,cognition,46,0.13333333,1,True
contradiction_marked,rid,social_behavior:,46,0.30627706,0.57142857,False
contradiction_marked,rid,instrumental_behavior:,46,0.25833333,0.57142857,False
contradiction_marked,rid,abstraction:,46,0.2,0.57142857,False
contradiction_marked,rid,sensation:vision,46,0.14114011,0.57142857,False
contradiction_marked,norms:valence,neutral,46,0.24079837,1,False
contradiction_marked,norms:valence,positive,46,0.71428571,1,False
contradiction_marked,norms:arousal,calm,46,0.40294118,1,False
contradiction_marked,norms:arousal,aroused,46,0.3,1,False
contradiction_marked,norms:arousal,neutral,46,0.33333333,1,False
contradiction_marked,norms:dominance,dominant,46,0.67307692,1,False
contradiction_marked,norms:concreteness,neutral,46,0.5,1,False
contradiction_marked,norms:concreteness,abstract,46,0.23303167,1,False
contradiction_marked,norms:valence_extremity,flat,46,0.2202381,1,False
contradiction_marked,norms:valence_extremity,extreme,46,0.41666667,1,False
contradiction_marked,norms:valence_extremity,moderate,46,0.38221154,1,False
contradiction_marked,norms:arousal_extremity,moderate,46,0.37171053,1,False
contradiction_marked,norms:arousal_extremity,flat,46,0.33333333,1,False
contradiction_marked,norms:arousal_extremity,extreme,46,0.3030303,1,False
contradiction_marked,norms:dominance_extremity,extreme,46,0.5,1,False
contradiction_marked,norms:dominance_extremity,moderate,46,0.3,1,False
contradiction_marked,norms:concreteness_extremity,flat,46,0.49166667,1,False
contradiction_marked,norms:concreteness_extremity,extreme,46,0.2,1,False
contradiction_marked,norms:concreteness_extremity,moderate,46,0.33333333,1,False
contradiction_marked,usas_fine,media_and_entertainment,46,0.053342817,1,False
contradiction_marked,usas_fine,emotion_and_arousal,46,0.06138876,1,False
contradiction_marked,usas_fine,number_quantity_and_order,46,0.036375661,1,False
contradiction_marked,usas_fine,duration_phase_and_age,46,0.055555556,1,False
contradiction_marked,usas_fine,constraint_inclusion_and_exclusion,45,0.03030303,1,False
contradiction_marked,usas_fine,commerce_work_and_industry,46,0.036747685,1,False
contradiction_marked,usas_fine,housing_and_buildings,46,0.03996124,1,False
contradiction_marked,meta,communication_speech,46,0.070238095,1,False
contradiction_marked,meta,emotion_affect,46,0.063508065,1,False
contradiction_marked,meta,quantity_degree,46,0.051956815,1,False
contradiction_marked,meta,time_aspect,46,0.060661765,1,False
contradiction_marked,usas,G2.1,45,0.025,1,False
contradiction_marked,usas,K4,41,0.027777778,1,False
contradiction_marked,usas,T2,46,0.030776515,1,False
contradiction_marked,usas,A1.7,44,0.027865129,1,True
contradiction_marked,usas,F4,41,0.024184149,1,False
contradiction_marked,usas,H4,45,0.029411765,1,False
contradiction_marked,usas,S1.1.1,42,0.025641026,1,False
contradiction_marked,wordnet,emotion,46,0.11111111,1,False
contradiction_marked,norms:dominance,neutral,46,0.20488215,1,False
contradiction_marked,norms:concreteness,concrete,46,0.28430451,1,False
contradiction_marked,norms:dominance_extremity,flat,46,0.23076923,1,False
contradiction_marked,usas_fine,movement_transport_and_location,46,0.0625,1,False
contradiction_marked,usas_fine,physical_appearance_and_properties,46,0.036641939,1,False
contradiction_marked,usas_fine,sensory_perception,46,0.045551671,1,False
contradiction_marked,usas_fine,biology_and_living_things,46,0.031970577,1,False
contradiction_marked,usas_fine,science_technology_and_electronics,43,0.032795699,1,False
contradiction_marked,usas_fine,danger_caution_and_violence,45,0.032258065,1,False
contradiction_marked,meta,perception_sensation,46,0.050961538,1,False
contradiction_marked,usas,M1,46,0.05,1,False
contradiction_marked,usas,E1,46,0.031577381,1,False
contradiction_marked,usas,O4.5,45,0.030776515,1,False
contradiction_marked,usas,X3,45,0.032258065,1,False
contradiction_marked,usas,L1,46,0.030330882,1,False
contradiction_marked,usas,K2,45,0.034482759,1,False
contradiction_marked,usas,K1,46,0.037564103,1,False
contradiction_marked,usas,G3,41,0.03125,1,False
