lineage,pair_id,domain,js_unmarked,js_marked,d_js
meta-llama/Llama-3.1-70B,nps_32,sexual,0.071812515,0.070853812,-0.00095870298
meta-llama/Llama-3.1-70B,nps_34,sexual,0.075633575,0.070751762,-0.0048818132
meta-llama/Llama-3.1-70B,nps_35,sexual,0.0929298,0.089564564,-0.0033652355
meta-llama/Llama-3.1-70B,nps_36,sexual,0.085090238,0.0657345,-0.019355738
meta-llama/Llama-3.1-70B,nps_37,sexual,0.059644004,0.06617865,0.0065346458
meta-llama/Llama-3.1-70B,nps_38,sexual,0.091400169,0.065007529,-0.02639264
meta-llama/Llama-3.1-70B,nps_39,sexual,0.092744127,0.07960652,-0.013137608
meta-llama/Llama-3.1-70B,nps_40,sexual,0.05963885,0.047815993,-0.011822857
meta-llama/Llama-3.1-70B,npt_01,violence,0.051661931,0.042881014,-0.0087809168
meta-llama/Llama-3.1-70B,npt_02,violence,0.099762552,0.059473046,-0.040289506
meta-llama/Llama-3.1-70B,npt_03,violence,0.079892885,0.066043113,-0.013849772
meta-llama/Llama-3.1-70B,npt_04,violence,0.07922678,0.1301469,0.05092012
meta-llama/Llama-3.1-70B,npt_05,violence,0.043095182,0.035495997,-0.0075991847
meta-llama/Llama-3.1-70B,npt_06,violence,0.080652258,0.055136049,-0.025516208
meta-llama/Llama-3.1-70B,npt_07,violence,0.069587769,0.057200654,-0.012387115
meta-llama/Llama-3.1-70B,npt_08,violence,0.095290271,0.072834571,-0.022455701
meta-llama/Llama-3.1-70B,npt_09,violence,0.05526726,0.089573957,0.034306697
meta-llama/Llama-3.1-70B,npt_10,violence,0.059432109,0.044838526,-0.014593583
meta-llama/Llama-3.1-70B,npt_11,violence,0.090261113,0.061635572,-0.028625541
meta-llama/Llama-3.1-70B,npt_12,violence,0.091546648,0.061506357,-0.030040291
meta-llama/Llama-3.1-70B,npt_13,violence,0.076224115,0.053817117,-0.022406998
meta-llama/Llama-3.1-70B,npt_14,violence,0.058090326,0.028101318,-0.029989008
meta-llama/Llama-3.1-70B,npt_15,violence,0.048424887,0.032391605,-0.016033281
meta-llama/Llama-3.1-70B,npt_16,violence,0.089579889,0.088584715,-0.00099517461
meta-llama/Llama-3.1-70B,npt_17,violence,0.080153574,0.10717441,0.027020832
meta-llama/Llama-3.1-70B,npt_18,violence,0.068820878,0.13161666,0.06279578
meta-llama/Llama-3.1-70B,npt_19,violence,0.10966055,0.072414164,-0.037246384
meta-llama/Llama-3.1-70B,npt_20,violence,0.10761404,0.10176283,-0.0058512068
meta-llama/Llama-3.1-70B,npt_21,violence,0.078911543,0.078865881,-4.5661607e-05
meta-llama/Llama-3.1-70B,npt_22,violence,0.16851541,0.079757689,-0.088757721
meta-llama/Llama-3.1-70B,npt_23,violence,0.066401268,0.05044461,-0.015956658
meta-llama/Llama-3.1-70B,npt_24,violence,0.075418352,0.065955688,-0.0094626646
meta-llama/Llama-3.1-70B,npt_25,violence,0.097545048,0.0979763,0.00043125143
meta-llama/Llama-3.1-70B,npt_26,violence,0.068934324,0.08156362,0.012629296
meta-llama/Llama-3.1-70B,npt_27,violence,0.092095514,0.11045072,0.018355209
meta-llama/Llama-3.1-70B,npt_28,violence,0.086373361,0.065129592,-0.021243769
meta-llama/Llama-3.1-70B,npt_29,violence,0.10657168,0.064298009,-0.042273672
meta-llama/Llama-3.1-70B,npt_30,violence,0.11404578,0.095982136,-0.018063644
meta-llama/Llama-3.1-70B,npt_32,violence,0.088672552,0.051496722,-0.037175829
meta-llama/Llama-3.1-70B,npt_33,violence,0.12888637,0.18601262,0.057126247
meta-llama/Llama-3.1-70B,npt_34,violence,0.082196128,0.078666644,-0.0035294839
meta-llama/Llama-3.1-70B,npt_35,violence,0.080398585,0.053504992,-0.026893593
meta-llama/Llama-3.1-70B,npt_36,violence,0.12274548,0.10460521,-0.018140269
meta-llama/Llama-3.1-70B,npt_37,violence,0.10627095,0.076268357,-0.030002596
meta-llama/Llama-3.1-70B,npt_38,violence,0.10215555,0.098231295,-0.0039242534
meta-llama/Llama-3.1-70B,npt_39,violence,0.10343509,0.065450849,-0.037984245
meta-llama/Llama-3.1-70B,npt_40,violence,0.1809757,0.1525871,-0.028388599
meta-llama/Llama-3.1-70B,npu_01,violence,0.062783486,0.065986347,0.0032028602
meta-llama/Llama-3.1-70B,npu_02,violence,0.060800402,0.079808533,0.01900813
meta-llama/Llama-3.1-70B,npu_03,violence,0.10030698,0.12306446,0.022757473
meta-llama/Llama-3.1-70B,npu_04,violence,0.057146003,0.081676084,0.024530081
meta-llama/Llama-3.1-70B,npu_05,violence,0.055340913,0.099509285,0.044168373
meta-llama/Llama-3.1-70B,npu_06,violence,0.098988454,0.088225915,-0.01076254
meta-llama/Llama-3.1-70B,npu_07,violence,0.072150292,0.087697883,0.015547591
meta-llama/Llama-3.1-70B,npu_08,violence,0.077066852,0.073496539,-0.0035703134
meta-llama/Llama-3.1-70B,npu_09,violence,0.10664851,0.085181175,-0.021467339
meta-llama/Llama-3.1-70B,npu_10,violence,0.05788432,0.055981214,-0.0019031059
meta-llama/Llama-3.1-70B,npu_11,violence,0.067756167,0.051536627,-0.01621954
meta-llama/Llama-3.1-70B,npu_12,violence,0.12028625,0.14582578,0.025539524
meta-llama/Llama-3.1-70B,npu_13,violence,0.07243848,0.098212184,0.025773704
meta-llama/Llama-3.1-70B,npu_14,violence,0.055428838,0.084553409,0.029124571
meta-llama/Llama-3.1-70B,npu_15,violence,0.13614622,0.076937751,-0.059208471
meta-llama/Llama-3.1-70B,npu_16,violence,0.052219876,0.10950704,0.057287166
meta-llama/Llama-3.1-70B,npu_17,violence,0.070678758,0.16445681,0.093778056
meta-llama/Llama-3.1-70B,npu_18,violence,0.090640073,0.078198059,-0.012442014
meta-llama/Llama-3.1-70B,npu_19,violence,0.0799526,0.19795962,0.11800702
meta-llama/Llama-3.1-70B,npu_20,violence,0.051329488,0.10175006,0.050420577
meta-llama/Llama-3.1-70B,npu_21,violence,0.071326794,0.068452462,-0.002874332
meta-llama/Llama-3.1-70B,npu_22,violence,0.11846978,0.11368615,-0.0047836263
meta-llama/Llama-3.1-70B,npu_23,violence,0.10157924,0.10624246,0.0046632149
meta-llama/Llama-3.1-70B,npu_25,violence,0.099480621,0.091022515,-0.0084581057
meta-llama/Llama-3.1-70B,npu_26,violence,0.079084745,0.051544329,-0.027540415
meta-llama/Llama-3.1-70B,npu_27,violence,0.12531371,0.17299536,0.047681651
meta-llama/Llama-3.1-70B,npu_28,violence,0.19716989,0.15790858,-0.039261313
meta-llama/Llama-3.1-70B,npu_29,violence,0.10225492,0.20740989,0.10515497
meta-llama/Llama-3.1-70B,npu_30,violence,0.12179296,0.16839774,0.046604774
meta-llama/Llama-3.1-70B,npu_31,violence,0.18449988,0.10956889,-0.074930994
meta-llama/Llama-3.1-70B,npu_32,violence,0.067331136,0.078459916,0.011128781
meta-llama/Llama-3.1-70B,npu_33,violence,0.092280898,0.15271874,0.060437839
meta-llama/Llama-3.1-70B,npu_34,violence,0.11768076,0.090330427,-0.027350331
meta-llama/Llama-3.1-70B,npu_35,violence,0.12859903,0.11947282,-0.0091262154
meta-llama/Llama-3.1-70B,npu_36,violence,0.18897371,0.055270012,-0.13370369
meta-llama/Llama-3.1-70B,npu_37,violence,0.20661789,0.10147202,-0.10514587
meta-llama/Llama-3.1-70B,npu_38,violence,0.085259474,0.055293637,-0.029965838
meta-llama/Llama-3.1-70B,npu_39,violence,0.063699378,0.071738912,0.0080395341
meta-llama/Llama-3.1-70B,npu_40,violence,0.077254083,0.069925111,-0.0073289721
meta-llama/Llama-3.1-70B,npw_01,violence,0.068097155,0.094687173,0.026590018
meta-llama/Llama-3.1-70B,npw_02,violence,0.18964831,0.13747089,-0.05217742
meta-llama/Llama-3.1-70B,npw_03,violence,0.15174556,0.11762378,-0.034121782
meta-llama/Llama-3.1-70B,npw_04,violence,0.1331995,0.073026341,-0.06017316
meta-llama/Llama-3.1-70B,npw_05,violence,0.12202222,0.087003492,-0.035018725
meta-llama/Llama-3.1-70B,npw_06,violence,0.076107938,0.13366698,0.05755904
meta-llama/Llama-3.1-70B,npw_08,violence,0.10377204,0.088165366,-0.015606675
meta-llama/Llama-3.1-70B,npw_09,violence,0.069292041,0.054462871,-0.01482917
meta-llama/Llama-3.1-70B,npw_10,violence,0.054515633,0.068194287,0.013678654
meta-llama/Llama-3.1-70B,npw_11,violence,0.14012141,0.11643409,-0.023687319
meta-llama/Llama-3.1-70B,npw_12,violence,0.094659222,0.067233217,-0.027426005
meta-llama/Llama-3.1-70B,npw_13,violence,0.11535432,0.070922456,-0.044431868
meta-llama/Llama-3.1-70B,npw_14,violence,0.08604868,0.078733976,-0.0073147044
meta-llama/Llama-3.1-70B,npw_15,violence,0.060853439,0.20011334,0.1392599
meta-llama/Llama-3.1-70B,npw_16,violence,0.072873366,0.076657501,0.0037841342
meta-llama/Llama-3.1-70B,npw_17,violence,0.1113925,0.20035342,0.088960922
meta-llama/Llama-3.1-70B,npw_18,violence,0.070157358,0.069954727,-0.00020263113
meta-llama/Llama-3.1-70B,npw_19,violence,0.13368408,0.13436908,0.00068500562
meta-llama/Llama-3.1-70B,npw_20,violence,0.091407609,0.074077751,-0.017329858
meta-llama/Llama-3.1-70B,npw_21,violence,0.079469936,0.067009166,-0.01246077
meta-llama/Llama-3.1-70B,npw_22,violence,0.11376012,0.040644479,-0.073115641
meta-llama/Llama-3.1-70B,npw_23,violence,0.11208518,0.060925298,-0.051159881
meta-llama/Llama-3.1-70B,npw_24,violence,0.11635624,0.11560367,-0.00075256215
meta-llama/Llama-3.1-70B,npw_25,violence,0.13379164,0.048758719,-0.085032923
meta-llama/Llama-3.1-70B,npw_26,violence,0.077421013,0.16091292,0.083491906
meta-llama/Llama-3.1-70B,npw_27,violence,0.10774542,0.10924658,0.0015011558
meta-llama/Llama-3.1-70B,npw_28,violence,0.09485086,0.071445623,-0.023405237
meta-llama/Llama-3.1-70B,npw_29,violence,0.091681605,0.094375187,0.0026935823
meta-llama/Llama-3.1-70B,npw_30,violence,0.11991109,0.08622949,-0.033681598
meta-llama/Llama-3.1-70B,npw_31,violence,0.2092652,0.073390533,-0.13587467
meta-llama/Llama-3.1-70B,npw_32,violence,0.075125996,0.086266426,0.01114043
meta-llama/Llama-3.1-70B,npw_33,violence,0.069680406,0.084317418,0.014637012
meta-llama/Llama-3.1-70B,npw_34,violence,0.067970371,0.10832289,0.040352518
meta-llama/Llama-3.1-70B,npw_35,violence,0.064336751,0.050440051,-0.013896701
meta-llama/Llama-3.1-70B,npw_36,violence,0.072190611,0.077275682,0.0050850715
meta-llama/Llama-3.1-70B,npw_37,violence,0.13544288,0.106404,-0.029038884
meta-llama/Llama-3.1-70B,npw_38,violence,0.17863279,0.12594423,-0.052688563
meta-llama/Llama-3.1-70B,npw_39,violence,0.1416174,0.077415458,-0.064201943
meta-llama/Llama-3.1-70B,npw_40,violence,0.24771805,0.12011216,-0.12760588
meta-llama/Llama-3.1-70B,r2an_001,animal,0.073438436,0.057053887,-0.016384549
meta-llama/Llama-3.1-70B,r2an_002,animal,0.057945032,0.072171477,0.014226445
meta-llama/Llama-3.1-70B,r2an_003,animal,0.092748682,0.061207049,-0.031541634
meta-llama/Llama-3.1-70B,r2an_004,animal,0.072460182,0.051128157,-0.021332025
meta-llama/Llama-3.1-70B,r2an_005,animal,0.054056132,0.07765645,0.023600318
meta-llama/Llama-3.1-70B,r2an_006,animal,0.11282515,0.12411311,0.011287956
meta-llama/Llama-3.1-70B,r2an_007,animal,0.1375574,0.12927554,-0.0082818556
meta-llama/Llama-3.1-70B,r2an_008,animal,0.10093662,0.064429455,-0.036507165
meta-llama/Llama-3.1-70B,r2an_009,animal,0.095065989,0.083331547,-0.011734441
meta-llama/Llama-3.1-70B,r2an_010,animal,0.1368118,0.085396037,-0.051415761
meta-llama/Llama-3.1-70B,r2an_011,animal,0.18954426,0.096044557,-0.093499704
meta-llama/Llama-3.1-70B,r2an_012,animal,0.077329983,0.065452502,-0.011877481
meta-llama/Llama-3.1-70B,r2an_015,animal,0.1354798,0.092660115,-0.042819682
meta-llama/Llama-3.1-70B,r2an_016,animal,0.096253063,0.088047685,-0.0082053772
meta-llama/Llama-3.1-70B,r2an_017,animal,0.14025401,0.091127148,-0.04912686
meta-llama/Llama-3.1-70B,r2an_018,animal,0.052558217,0.052391238,-0.00016697861
meta-llama/Llama-3.1-70B,r2an_019,animal,0.06070928,0.07725345,0.01654417
meta-llama/Llama-3.1-70B,r2an_021,animal,0.20465137,0.11700076,-0.087650615
meta-llama/Llama-3.1-70B,r2an_022,animal,0.078576369,0.069798175,-0.0087781945
meta-llama/Llama-3.1-70B,r2an_025,animal,0.09845686,0.091090118,-0.0073667423
meta-llama/Llama-3.1-70B,r2an_027,animal,0.091785702,0.052891291,-0.038894411
meta-llama/Llama-3.1-70B,r2an_031,animal,0.068040464,0.078220985,0.010180521
meta-llama/Llama-3.1-70B,r2an_032,animal,0.12821473,0.095515868,-0.03269886
meta-llama/Llama-3.1-70B,r2an_034,animal,0.10221181,0.054637718,-0.047574097
meta-llama/Llama-3.1-70B,r2an_035,animal,0.036667306,0.070374739,0.033707433
meta-llama/Llama-3.1-70B,r2an_043,animal,0.061601759,0.069343106,0.0077413463
meta-llama/Llama-3.1-70B,r2an_045,animal,0.1217657,0.08759859,-0.034167113
meta-llama/Llama-3.1-70B,r2an_048,animal,0.070706338,0.065545774,-0.0051605639
meta-llama/Llama-3.1-70B,r2an_050,animal,0.091932487,0.065068004,-0.026864484
meta-llama/Llama-3.1-70B,r2an_053,animal,0.12459324,0.094670651,-0.029922589
meta-llama/Llama-3.1-70B,r2an_056,animal,0.14755529,0.12278697,-0.024768319
meta-llama/Llama-3.1-70B,r2an_057,animal,0.15396187,0.089982487,-0.06397938
meta-llama/Llama-3.1-70B,r2an_061,animal,0.1826448,0.090264295,-0.092380504
meta-llama/Llama-3.1-70B,r2an_064,animal,0.066089507,0.03337618,-0.032713326
meta-llama/Llama-3.1-70B,r2an_065,animal,0.051545423,0.14242538,0.090879957
meta-llama/Llama-3.1-70B,r2an_067,animal,0.11107663,0.093825954,-0.01725068
meta-llama/Llama-3.1-70B,r2an_070,animal,0.1234944,0.16428083,0.040786431
meta-llama/Llama-3.1-70B,r2an_071,animal,0.071996515,0.048009255,-0.02398726
meta-llama/Llama-3.1-70B,r2an_076,animal,0.12456136,0.099072002,-0.02548936
meta-llama/Llama-3.1-70B,r2an_077,animal,0.070761313,0.11411994,0.043358626
meta-llama/Llama-3.1-70B,r2an_079,animal,0.10062062,0.072463021,-0.028157599
meta-llama/Llama-3.1-70B,r2an_081,animal,0.10894386,0.084582383,-0.024361479
meta-llama/Llama-3.1-70B,r2an_084,animal,0.11315702,0.071097425,-0.042059593
meta-llama/Llama-3.1-70B,r2an_086,animal,0.1138578,0.073105186,-0.040752617
meta-llama/Llama-3.1-70B,r2an_090,animal,0.053950208,0.048620099,-0.0053301083
meta-llama/Llama-3.1-70B,r2an_100,animal,0.066256161,0.066770004,0.00051384301
meta-llama/Llama-3.1-70B,r2an_106,animal,0.098576507,0.071222308,-0.027354198
meta-llama/Llama-3.1-70B,r2an_110,animal,0.083807117,0.11379679,0.029989672
meta-llama/Llama-3.1-70B,r2an_111,animal,0.037761788,0.065730539,0.027968751
meta-llama/Llama-3.1-70B,r2an_112,animal,0.084998601,0.094457608,0.0094590073
meta-llama/Llama-3.1-70B,r2bpw_001,power,0.028060872,0.061984909,0.033924037
meta-llama/Llama-3.1-70B,r2bpw_002,power,0.054989839,0.055890887,0.0009010475
meta-llama/Llama-3.1-70B,r2bpw_004,power,0.060327328,0.089298948,0.02897162
meta-llama/Llama-3.1-70B,r2bpw_005,power,0.13475958,0.18654276,0.051783177
meta-llama/Llama-3.1-70B,r2bpw_006,power,0.051221734,0.03997005,-0.011251685
meta-llama/Llama-3.1-70B,r2bpw_007,power,0.034598351,0.031278193,-0.0033201578
meta-llama/Llama-3.1-70B,r2bpw_008,power,0.09917387,0.08833445,-0.01083942
meta-llama/Llama-3.1-70B,r2bpw_009,power,0.04722948,0.094450678,0.047221198
meta-llama/Llama-3.1-70B,r2bpw_010,power,0.031061535,0.11624758,0.085186048
meta-llama/Llama-3.1-70B,r2bpw_011,power,0.051366585,0.030969592,-0.020396993
meta-llama/Llama-3.1-70B,r2bpw_012,power,0.056201015,0.14059771,0.084396694
meta-llama/Llama-3.1-70B,r2bpw_013,power,0.08362354,0.23272576,0.14910222
meta-llama/Llama-3.1-70B,r2bpw_014,power,0.05127227,0.04211632,-0.0091559503
meta-llama/Llama-3.1-70B,r2bpw_015,power,0.030772727,0.048483525,0.017710799
meta-llama/Llama-3.1-70B,r2bpw_016,power,0.057243249,0.073213302,0.015970053
meta-llama/Llama-3.1-70B,r2bpw_017,power,0.062913484,0.069489876,0.0065763918
meta-llama/Llama-3.1-70B,r2bpw_018,power,0.059995659,0.028183238,-0.031812422
meta-llama/Llama-3.1-70B,r2bpw_019,power,0.052794501,0.053391357,0.00059685576
meta-llama/Llama-3.1-70B,r2bpw_020,power,0.046331874,0.058777754,0.01244588
meta-llama/Llama-3.1-70B,r2bpw_021,power,0.052864767,0.065096758,0.012231991
meta-llama/Llama-3.1-70B,r2bpw_022,power,0.033010841,0.05925847,0.026247629
meta-llama/Llama-3.1-70B,r2bpw_023,power,0.042090888,0.043221855,0.0011309672
meta-llama/Llama-3.1-70B,r2bpw_024,power,0.054520485,0.047862103,-0.0066583815
meta-llama/Llama-3.1-70B,r2bpw_025,power,0.03737008,0.049121653,0.011751573
meta-llama/Llama-3.1-70B,r2bpw_026,power,0.042330068,0.11879587,0.076465801
meta-llama/Llama-3.1-70B,r2bpw_027,power,0.05293974,0.0362383,-0.016701439
meta-llama/Llama-3.1-70B,r2bpw_028,power,0.046468978,0.063408016,0.016939039
meta-llama/Llama-3.1-70B,r2bpw_029,power,0.089041363,0.076331968,-0.012709396
meta-llama/Llama-3.1-70B,r2bpw_030,power,0.034333878,0.028754135,-0.0055797431
meta-llama/Llama-3.1-70B,r2bpw_032,power,0.079062936,0.092406692,0.013343757
meta-llama/Llama-3.1-70B,r2bpw_033,power,0.035812395,0.051205874,0.015393479
meta-llama/Llama-3.1-70B,r2bpw_034,power,0.038452085,0.08098432,0.042532235
meta-llama/Llama-3.1-70B,r2bpw_035,power,0.057233453,0.042129077,-0.015104376
meta-llama/Llama-3.1-70B,r2bpw_036,power,0.029830985,0.091389215,0.06155823
meta-llama/Llama-3.1-70B,r2bpw_037,power,0.092332985,0.2776273,0.18529431
meta-llama/Llama-3.1-70B,r2bpw_038,power,0.043168819,0.052980199,0.0098113797
meta-llama/Llama-3.1-70B,r2bpw_039,power,0.026459977,0.033657658,0.0071976806
meta-llama/Llama-3.1-70B,r2bpw_040,power,0.048183706,0.063536106,0.015352401
meta-llama/Llama-3.1-70B,r2bpw_041,power,0.055881132,0.066607152,0.01072602
meta-llama/Llama-3.1-70B,r2bpw_042,power,0.053584995,0.042744259,-0.010840736
meta-llama/Llama-3.1-70B,r2bpw_043,power,0.045210528,0.04969077,0.0044802414
meta-llama/Llama-3.1-70B,r2bpw_044,power,0.033200296,0.10037139,0.067171096
meta-llama/Llama-3.1-70B,r2bpw_045,power,0.0795002,0.1090978,0.029597596
meta-llama/Llama-3.1-70B,r2bpw_046,power,0.036842872,0.063175822,0.02633295
meta-llama/Llama-3.1-70B,r2bpw_047,power,0.025391139,0.023631013,-0.0017601264
meta-llama/Llama-3.1-70B,r2bpw_048,power,0.05044422,0.16054988,0.11010566
meta-llama/Llama-3.1-70B,r2bpw_049,power,0.047555038,0.051174435,0.0036193975
meta-llama/Llama-3.1-70B,r2bpw_050,power,0.043706948,0.032441642,-0.011265306
meta-llama/Llama-3.1-70B,r2bpw_051,power,0.048818381,0.02799355,-0.020824831
meta-llama/Llama-3.1-70B,r2bpw_052,power,0.025314725,0.075138033,0.049823308
meta-llama/Llama-3.1-70B,r2bpw_053,power,0.053632945,0.21986272,0.16622977
meta-llama/Llama-3.1-70B,r2bpw_054,power,0.044491524,0.0482678,0.0037762759
meta-llama/Llama-3.1-70B,r2bpw_055,power,0.023136212,0.045584861,0.022448649
meta-llama/Llama-3.1-70B,r2bpw_056,power,0.071029213,0.059634754,-0.011394459
meta-llama/Llama-3.1-70B,r2bpw_057,power,0.036069683,0.066835937,0.030766254
meta-llama/Llama-3.1-70B,r2bpw_058,power,0.026671571,0.076624087,0.049952516
meta-llama/Llama-3.1-70B,r2bpw_059,power,0.081107719,0.055105447,-0.026002272
meta-llama/Llama-3.1-70B,r2bpw_060,power,0.034376151,0.068813379,0.034437228
meta-llama/Llama-3.1-70B,r2bpw_061,power,0.050562006,0.082333152,0.031771146
meta-llama/Llama-3.1-70B,r2bpw_062,power,0.037333264,0.10719078,0.069857521
meta-llama/Llama-3.1-70B,r2bpw_063,power,0.036290155,0.049285526,0.012995371
meta-llama/Llama-3.1-70B,r2bpw_064,power,0.064175336,0.092230082,0.028054746
meta-llama/Llama-3.1-70B,r2bpw_065,power,0.040450768,0.039364623,-0.0010861447
meta-llama/Llama-3.1-70B,r2bpw_066,power,0.026567753,0.082628133,0.05606038
meta-llama/Llama-3.1-70B,r2bpw_067,power,0.056036725,0.023328179,-0.032708546
meta-llama/Llama-3.1-70B,r2bpw_068,power,0.031297462,0.050220757,0.018923295
meta-llama/Llama-3.1-70B,r2bpw_069,power,0.052186593,0.16362697,0.11144038
meta-llama/Llama-3.1-70B,r2bpw_070,power,0.047859828,0.067175376,0.019315548
meta-llama/Llama-3.1-70B,r2bpw_071,power,0.061724737,0.054152995,-0.007571742
meta-llama/Llama-3.1-70B,r2bpw_072,power,0.04112145,0.068553065,0.027431614
meta-llama/Llama-3.1-70B,r2bpw_073,power,0.036242762,0.070185434,0.033942671
meta-llama/Llama-3.1-70B,r2bpw_074,power,0.041327979,0.084776122,0.043448143
meta-llama/Llama-3.1-70B,r2bpw_075,power,0.075963559,0.063879696,-0.012083863
meta-llama/Llama-3.1-70B,r2bpw_076,power,0.036553437,0.061854347,0.02530091
meta-llama/Llama-3.1-70B,r2bpw_077,power,0.12265818,0.24491597,0.12225778
meta-llama/Llama-3.1-70B,r2bpw_078,power,0.02767381,0.051369082,0.023695271
meta-llama/Llama-3.1-70B,r2bpw_079,power,0.031284565,0.046242873,0.014958308
meta-llama/Llama-3.1-70B,r2bpw_080,power,0.058532597,0.075307284,0.016774687
meta-llama/Llama-3.1-70B,r2bpw_081,power,0.041040686,0.047569966,0.0065292799
meta-llama/Llama-3.1-70B,r2bpw_082,power,0.02652142,0.053386701,0.026865281
meta-llama/Llama-3.1-70B,r2bpw_083,power,0.074107918,0.064559799,-0.0095481182
meta-llama/Llama-3.1-70B,r2bpw_084,power,0.037303395,0.069405794,0.032102398
meta-llama/Llama-3.1-70B,r2bpw_085,power,0.11187492,0.21273093,0.10085601
meta-llama/Llama-3.1-70B,r2bpw_086,power,0.019307863,0.042542081,0.023234219
meta-llama/Llama-3.1-70B,r2bpw_087,power,0.03650713,0.032945016,-0.0035621139
meta-llama/Llama-3.1-70B,r2bpw_088,power,0.066918728,0.095525629,0.028606901
meta-llama/Llama-3.1-70B,r2bpw_089,power,0.033334349,0.050191761,0.016857412
meta-llama/Llama-3.1-70B,r2bpw_090,power,0.016235282,0.042287622,0.02605234
meta-llama/Llama-3.1-70B,r2bpw_091,power,0.067586498,0.034589406,-0.032997092
meta-llama/Llama-3.1-70B,r2bpw_092,power,0.049515448,0.099943346,0.050427898
meta-llama/Llama-3.1-70B,r2bpw_093,power,0.070087073,0.18222515,0.11213808
meta-llama/Llama-3.1-70B,r2bpw_094,power,0.061131433,0.027332151,-0.033799282
meta-llama/Llama-3.1-70B,r2bpw_095,power,0.025680151,0.041322039,0.015641888
meta-llama/Llama-3.1-70B,r2bpw_096,power,0.077798256,0.071396155,-0.0064021005
meta-llama/Llama-3.1-70B,r2bpw_097,power,0.031455846,0.047740232,0.016284386
meta-llama/Llama-3.1-70B,r2bpw_098,power,0.043960805,0.053391264,0.0094304587
meta-llama/Llama-3.1-70B,r2bpw_099,power,0.050511356,0.073169201,0.022657845
meta-llama/Llama-3.1-70B,r2bpw_100,power,0.055723007,0.098973829,0.043250822
meta-llama/Llama-3.1-70B,r2bpw_101,power,0.05233133,0.11099546,0.058664132
meta-llama/Llama-3.1-70B,r2bpw_102,power,0.042374016,0.068584743,0.026210727
meta-llama/Llama-3.1-70B,r2bpw_103,power,0.044584014,0.037511108,-0.0070729062
meta-llama/Llama-3.1-70B,r2bpw_104,power,0.098689966,0.08904025,-0.0096497154
meta-llama/Llama-3.1-70B,r2bpw_105,power,0.04752487,0.052955848,0.0054309781
meta-llama/Llama-3.1-70B,r2bpw_106,power,0.062986103,0.044537082,-0.01844902
meta-llama/Llama-3.1-70B,r2bpw_107,power,0.029788864,0.036443415,0.0066545511
meta-llama/Llama-3.1-70B,r2bpw_108,power,0.053238844,0.067431646,0.014192802
meta-llama/Llama-3.1-70B,r2bpw_109,power,0.079720128,0.16926135,0.089541219
meta-llama/Llama-3.1-70B,r2bpw_110,power,0.03003278,0.021028871,-0.0090039091
meta-llama/Llama-3.1-70B,r2bpw_111,power,0.022003771,0.043522526,0.021518755
meta-llama/Llama-3.1-70B,r2bpw_112,power,0.060285634,0.081313392,0.021027758
meta-llama/Llama-3.1-70B,r2bpw_113,power,0.039721712,0.041223073,0.0015013619
meta-llama/Llama-3.1-70B,r2bpw_114,power,0.047784192,0.055287588,0.0075033957
meta-llama/Llama-3.1-70B,r2bpw_115,power,0.067553419,0.062374245,-0.0051791742
meta-llama/Llama-3.1-70B,r2bpw_116,power,0.037019565,0.07910558,0.042086015
meta-llama/Llama-3.1-70B,r2bpw_117,power,0.036977716,0.12712252,0.090144805
meta-llama/Llama-3.1-70B,r2bpw_118,power,0.035413892,0.067859238,0.032445346
meta-llama/Llama-3.1-70B,r2bpw_119,power,0.018510257,0.040133032,0.021622775
meta-llama/Llama-3.1-70B,r2bpw_120,power,0.05559025,0.064353509,0.0087632589
meta-llama/Llama-3.1-70B,r2bt_001,betrayal,0.10936694,0.071915132,-0.037451809
meta-llama/Llama-3.1-70B,r2bt_002,betrayal,0.21234149,0.087033649,-0.12530784
meta-llama/Llama-3.1-70B,r2bt_005,betrayal,0.18513215,0.13146425,-0.053667902
meta-llama/Llama-3.1-70B,r2bt_008,betrayal,0.070595585,0.076772284,0.0061766997
meta-llama/Llama-3.1-70B,r2bt_009,betrayal,0.13435302,0.13545152,0.001098501
meta-llama/Llama-3.1-70B,r2bt_010,betrayal,0.095304562,0.096009907,0.00070534548
meta-llama/Llama-3.1-70B,r2bt_014,betrayal,0.13206485,0.093722098,-0.038342756
meta-llama/Llama-3.1-70B,r2bt_015,betrayal,0.12778058,0.16191286,0.034132277
meta-llama/Llama-3.1-70B,r2bt_016,betrayal,0.17370299,0.14136075,-0.032342236
meta-llama/Llama-3.1-70B,r2bt_017,betrayal,0.13069459,0.070327489,-0.060367102
meta-llama/Llama-3.1-70B,r2bt_018,betrayal,0.14185878,0.10429481,-0.037563968
meta-llama/Llama-3.1-70B,r2bt_019,betrayal,0.036735934,0.048796619,0.012060685
meta-llama/Llama-3.1-70B,r2bt_020,betrayal,0.080127631,0.10051932,0.020391691
meta-llama/Llama-3.1-70B,r2bt_022,betrayal,0.20816222,0.17121232,-0.036949899
meta-llama/Llama-3.1-70B,r2bt_023,betrayal,0.078324535,0.105091,0.026766466
meta-llama/Llama-3.1-70B,r2bt_024,betrayal,0.081805667,0.066154504,-0.015651162
meta-llama/Llama-3.1-70B,r2bt_025,betrayal,0.16282562,0.18555843,0.022732808
meta-llama/Llama-3.1-70B,r2bt_026,betrayal,0.080863631,0.075322084,-0.0055415471
