model,step,kind,group_x,group_y,layer,sep
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_species,14,1.023684
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_species,15,1.018919
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_species,16,1.028536
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_species,17,1.060125
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_species,18,1.109853
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_species,19,1.135457
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_species,20,1.148168
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_species,21,1.162949
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_species,22,1.175748
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_species,23,1.187478
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_species,24,1.188188
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_species,25,1.187922
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_species,26,1.166137
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_species,27,1.160170
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_species,28,1.151399
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_species,29,1.114533
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_species,30,0.955792
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_species,31,0.760674
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_species,32,0.810437
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,0,0.000000
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,1,0.185838
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,2,0.457192
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,3,0.855678
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,4,0.896498
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,5,0.946671
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,6,0.924050
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,7,0.925148
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,8,0.904013
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,9,0.901474
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,10,0.906511
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,11,0.890408
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,12,0.879772
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,13,0.874790
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,14,0.882454
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,15,0.887368
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,16,0.900449
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,17,0.904258
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,18,0.939045
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,19,0.949711
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,20,0.946443
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,21,0.949351
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,22,0.948004
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,23,0.953926
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,24,0.948707
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,25,0.957039
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,26,0.942909
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,27,0.934268
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,28,0.919456
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,29,0.888074
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,30,0.740961
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,31,0.575263
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty,f11_trust,32,0.629526
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,0,0.000000
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,1,0.190444
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,2,0.505802
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,3,0.896735
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,4,0.966189
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,5,1.036943
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,6,1.031179
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,7,1.024397
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,8,1.020221
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,9,1.032213
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,10,1.049725
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,11,1.029696
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,12,1.027796
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,13,1.013533
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,14,1.005930
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,15,0.996702
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,16,1.001690
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,17,1.008912
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,18,1.022054
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,19,1.023017
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,20,1.017577
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,21,1.020075
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,22,1.002950
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,23,0.995611
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,24,0.985451
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,25,0.985904
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,26,0.971073
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,27,0.963827
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,28,0.937309
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,29,0.906107
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,30,0.744755
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,31,0.570771
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive,32,0.614996
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,0,0.000000
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,1,0.230825
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,2,0.541457
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,3,0.943018
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,4,1.027606
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,5,1.072686
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,6,1.043357
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,7,1.040623
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,8,1.027431
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,9,1.053764
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,10,1.055553
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,11,1.043746
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,12,1.054252
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,13,1.061675
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,14,1.053779
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,15,1.062930
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,16,1.063826
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,17,1.077067
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,18,1.103174
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,19,1.131096
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,20,1.148482
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,21,1.160094
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,22,1.158314
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,23,1.165661
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,24,1.166494
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,25,1.167184
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,26,1.150441
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,27,1.148391
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,28,1.126725
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,29,1.103266
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,30,0.936275
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,31,0.720676
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_captive_b,32,0.739418
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,0,0.000000
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,1,0.146182
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,2,0.391169
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,3,0.741348
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,4,0.780737
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,5,0.889312
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,6,0.880893
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,7,0.869010
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,8,0.869165
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,9,0.859150
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,10,0.860633
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,11,0.863130
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,12,0.865048
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,13,0.845601
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,14,0.853473
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,15,0.879112
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,16,0.904086
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,17,0.927156
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,18,0.979556
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,19,0.998462
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,20,1.005902
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,21,1.025101
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,22,1.026401
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,23,1.025613
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,24,1.036638
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,25,1.036505
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,26,1.038598
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,27,1.032066
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,28,1.019214
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,29,0.991431
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,30,0.836603
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,31,0.657405
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_class,32,0.696024
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,0,0.000000
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,1,0.185494
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,2,0.487852
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,3,0.828564
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,4,0.881406
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,5,0.943254
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,6,0.935752
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,7,0.932133
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,8,0.944878
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,9,0.955122
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,10,0.960503
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,11,0.978043
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,12,0.970022
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,13,0.954750
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,14,0.962712
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,15,0.974652
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,16,0.976632
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,17,0.993644
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,18,1.016094
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,19,1.017481
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,20,1.020494
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,21,1.019262
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,22,1.023359
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,23,1.027990
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,24,1.026915
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,25,1.031430
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,26,1.022777
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,27,1.021104
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,28,1.003464
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,29,0.969581
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,30,0.816026
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,31,0.644599
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_create,32,0.686805
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,0,0.000000
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,1,0.231555
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,2,0.519747
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,3,1.030930
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,4,1.041295
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,5,1.071433
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,6,1.034518
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,7,1.004726
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,8,0.987829
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,9,0.974004
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,10,0.958259
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,11,0.920232
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,12,0.907741
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,13,0.908917
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,14,0.929173
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,15,0.910696
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,16,0.925010
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,17,0.955429
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,18,0.989862
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,19,0.999564
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,20,1.014479
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,21,1.024967
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,22,1.025698
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,23,1.030060
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,24,1.029922
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,25,1.034162
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,26,1.023425
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,27,1.014982
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,28,0.999725
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,29,0.964720
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,30,0.819776
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,31,0.647176
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_desire,32,0.693113
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,0,0.000000
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,1,0.224210
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,2,0.520495
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,3,0.968593
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,4,0.983766
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,5,1.054494
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,6,1.023322
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,7,0.995914
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,8,0.978140
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,9,0.959474
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,10,0.944175
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,11,0.917821
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,12,0.908836
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,13,0.912061
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,14,0.935225
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,15,0.929470
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,16,0.948037
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,17,0.997701
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,18,1.032321
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,19,1.040279
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,20,1.048401
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,21,1.044278
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,22,1.056032
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,23,1.055227
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,24,1.047479
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,25,1.045807
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,26,1.020295
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,27,1.004106
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,28,0.979216
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,29,0.936142
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,30,0.767299
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,31,0.584128
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_faithful,32,0.631599
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_gender,0,0.000000
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_gender,1,0.143925
allenai/Olmo-3-1025-7B@stage2-step1000,-1,NULL,f11_beauty_ugly,f11_gender,2,0.239140
