rung,labeling,category,delta,fam_pos,n_fam,p,bonferroni
sft>pref,usas,A2.2,0.0005347600459847664,10,15,0.3353390952475231,False
sft>pref,usas,A3,-0.006341997200367668,7,15,0.48072924087760505,False
sft>pref,usas,A4.1,0.00011253236922409187,9,15,0.15753760683930296,False
sft>pref,usas,A4.2,0.00015864306244072778,9,15,0.017892989120184798,False
sft>pref,usas,A5.1,0.0004691651436394168,11,15,0.1337406983926891,False
sft>pref,usas,A5.2,0.001461103064764235,13,15,0.001121784651290255,False
sft>pref,usas,A5.3,0.0009712758039957651,12,15,0.0101148082606158,False
sft>pref,usas,A5.4,0.0007585764410051088,10,15,0.26404625121157566,False
sft>pref,usas,A6,5.953651624450292e-05,6,15,0.27108553568196253,False
sft>pref,usas,A6.1,-0.00022534954169808254,8,15,0.8873835235850978,False
sft>pref,usas,A6.2,0.00044366637221749365,11,15,0.020182882701549977,False
sft>pref,usas,A6.3,2.8987745607212157e-05,6,15,0.6447838561885153,False
sft>pref,usas,A7,0.0009766641023209667,11,15,0.7161206307016899,False
sft>pref,usas,A8,0.0035986938114100503,12,15,0.06237395666150522,False
sft>pref,usas,A9,-0.0021490220366043996,6,15,0.8698075667996934,False
sft>pref,usas,B1,0.007649438676767856,12,15,0.0029388913460717515,False
sft>pref,usas,B2,0.0012124442091128553,11,15,0.010962094355331862,False
sft>pref,usas,B3,0.0006199273018096539,13,15,0.0003191025098966811,False
sft>pref,usas,B3c,-3.325708050454137e-07,2,15,0.9872729569833529,False
sft>pref,usas,B4,0.0009024398351692238,12,15,0.03060416993632048,False
sft>pref,usas,B5,-0.008237348559004357,12,15,0.4005180129752976,False
sft>pref,usas,C1,0.0009524997454826244,11,15,0.0012007134677918384,False
sft>pref,usas,E1,0.00022599029199836965,10,15,0.31305804742697685,False
sft>pref,usas,E2,-0.002645134047960885,9,15,0.37247588551129257,False
sft>pref,usas,E3,-0.005952303482971719,9,15,0.5306705870032644,False
sft>pref,usas,E4.1,0.005170023830480656,12,15,0.010001391041827366,False
sft>pref,usas,E4.2,0.00016341939658928505,9,15,0.034061753200570824,False
sft>pref,usas,E5,0.000872394295357097,12,15,0.015293957113226843,False
sft>pref,usas,E6,0.0008185638037963604,12,15,0.03280187632443141,False
sft>pref,usas,F1,-0.0012752719153524782,7,15,0.413105819146588,False
sft>pref,usas,F2,4.2328914182561674e-05,11,15,0.8519019068666165,False
sft>pref,usas,F3,0.00023123251258876549,9,15,0.38018228698678525,False
sft>pref,usas,F4,0.0005658562286419439,12,15,0.004523988336832112,False
sft>pref,usas,G1.1,7.313976280969255e-05,8,15,0.012589230451048344,False
sft>pref,usas,G1.1c,0.00010941577727065552,11,15,0.007360471738014621,False
sft>pref,usas,G1.2,4.7746388836912775e-05,10,15,0.7005699197366447,False
sft>pref,usas,G2.1,-0.0015292276816622644,8,15,0.6127348579562006,False
sft>pref,usas,G2.2,0.0007279934318320594,12,15,0.0058326554890047195,False
sft>pref,usas,G3,-0.010167491634352687,6,15,0.2748403797542939,False
sft>pref,usas,H1,-0.0011856978620616262,9,15,0.29981679189397437,False
sft>pref,usas,H2,-0.009695583597151454,8,15,0.32236257261345874,False
sft>pref,usas,H3,-3.407831862920587e-05,4,15,0.45145497420894876,False
sft>pref,usas,H4,-0.0001008102377717959,11,15,0.8314810093793555,False
sft>pref,usas,H5,-0.00025347845236273686,11,15,0.5759431363089422,False
sft>pref,usas,I1,4.788522009065879e-06,7,15,0.9603784233020579,False
sft>pref,usas,I1.1,0.0003129351123562397,11,15,0.485110184790458,False
sft>pref,usas,I1.2,-0.0009656563360399634,3,15,0.08250088526897943,False
sft>pref,usas,I1.3,-0.00015136678068757597,6,15,0.5132183891988672,False
sft>pref,usas,I2.1,2.676011006508664e-05,8,15,0.7254228132042497,False
sft>pref,usas,I2.2,-0.0010233496483307918,8,15,0.3103300255469725,False
sft>pref,usas,I3.1,-0.01110213666813692,7,15,0.25744284222739017,False
sft>pref,usas,I3.2,7.593890159960204e-05,8,15,0.009596064784903779,False
sft>pref,usas,I4,1.4750826065543014e-05,7,15,0.7161875489025386,False
sft>pref,usas,K1,-3.0492187935410417e-05,7,15,0.8963867265948589,False
sft>pref,usas,K2,0.000587469397055223,12,15,0.2203586666050725,False
sft>pref,usas,K3,7.28431198875783e-05,9,15,0.24810030309252354,False
sft>pref,usas,K4,0.00013786043358475847,8,15,0.11030139233557043,False
sft>pref,usas,K5,-4.530648714228775e-05,2,15,0.11242820337331469,False
sft>pref,usas,K5.1,0.00019037081047195285,10,15,0.13004660882142044,False
sft>pref,usas,K5.2,2.8499139369569236e-05,7,15,0.08279367397572711,False
sft>pref,usas,K6,7.81631692684712e-06,2,15,0.16572255885559176,False
sft>pref,usas,L1,-0.03740388305365051,6,15,0.3177953701902664,False
sft>pref,usas,L2,0.00012109258015093128,9,15,0.03313381931428589,False
sft>pref,usas,L2f,4.2159404709205505e-06,1,15,0.3342819433946576,False
sft>pref,usas,L2fn,4.675937745010777e-06,2,15,0.16450073765380088,False
sft>pref,usas,L2mf,2.4043462680219997e-06,1,15,0.3342819433946577,False
sft>pref,usas,L2mfn,0.00010626272250419213,11,15,0.023015068878427265,False
sft>pref,usas,L2mfnc,-0.0004963562022162429,5,15,0.2903180695153918,False
sft>pref,usas,L3,0.00016748536052740902,11,15,0.05392684351918263,False
sft>pref,usas,M1,0.0005320412442736414,5,15,0.9448138963013998,False
sft>pref,usas,M2,0.004480529628985303,7,15,0.6702985373614009,False
sft>pref,usas,M3,-4.527167041026139e-05,9,15,0.9361642898429139,False
sft>pref,usas,M3fn,1.3182516640485747e-06,5,15,0.9817779267767706,False
sft>pref,usas,M4,0.0002325459917331557,11,15,0.09915760817210313,False
sft>pref,usas,M5,-0.00037329665345670786,5,15,0.27135057704739857,False
sft>pref,usas,M6,-0.0013467425292090981,10,15,0.7660814487952337,False
sft>pref,usas,M7,-0.00019856192090821734,9,15,0.6450025932816358,False
sft>pref,usas,M8,0.0015868288191343588,10,15,0.1913281956683608,False
sft>pref,usas,N1,-0.0006613604472284734,8,15,0.2043062402953953,False
sft>pref,usas,N2,-0.0001981616156060936,11,15,0.5521945693330942,False
sft>pref,usas,N3.1,2.3837171884783485e-05,6,15,0.652516493955947,False
sft>pref,usas,N3.1c,7.248700857742284e-06,2,15,0.17862868639231894,False
sft>pref,usas,N3.2,0.0012432053386604444,12,15,0.009756568077731264,False
sft>pref,usas,N3.3,4.7724542072311625e-05,7,15,0.31880187489783546,False
sft>pref,usas,N3.4,0.0001014396474822132,8,15,0.02934055540009223,False
sft>pref,usas,N3.5,7.064885152744295e-05,6,15,0.17430694872615188,False
sft>pref,usas,N3.6,4.5948952656913914e-05,7,15,0.624940332887341,False
sft>pref,usas,N3.7,0.00019618921140746997,12,15,0.00627928301744095,False
sft>pref,usas,N3.8,0.005239683137890267,11,15,0.01911733322910247,False
sft>pref,usas,N4,0.005850200014571851,7,15,0.47288085870339447,False
sft>pref,usas,N5,-0.0048792180464607956,4,15,0.11433734563299523,False
sft>pref,usas,N5.1,-0.0007631100062369395,6,15,0.25644675592678634,False
sft>pref,usas,N5.2,-0.00025027468951543806,5,15,0.08219087037625891,False
sft>pref,usas,N6,0.0003284377936156781,9,15,0.4866953457888389,False
sft>pref,usas,O1,2.464677319091771e-05,6,15,0.359178717321714,False
sft>pref,usas,O1.1,-0.009314608887532641,8,15,0.3419443240764661,False
sft>pref,usas,O1.2,0.00015686038685224545,10,15,0.0662161111642629,False
sft>pref,usas,O1.3,7.526083840391824e-06,1,15,0.3342819433946576,False
sft>pref,usas,O2,0.0005908195149452397,13,15,0.00033947298955556017,False
sft>pref,usas,O3,9.395185222160933e-05,11,15,0.06794018048186366,False
sft>pref,usas,O4.1,0.002974655912758443,12,15,0.0010702327715568253,False
sft>pref,usas,O4.2,0.00021478946983938076,13,15,0.8435255274106245,False
sft>pref,usas,O4.3,0.0017413014134624084,14,15,9.902273624356872e-05,True
sft>pref,usas,O4.4,0.00196899894020187,11,15,0.03489437728618522,False
sft>pref,usas,O4.5,0.0005125547934780839,11,15,0.025639285430569533,False
sft>pref,usas,O4.6,0.0008570428222710743,12,15,0.4445758285265886,False
sft>pref,usas,P1,0.000773201678880549,13,15,0.0781204495371935,False
sft>pref,usas,Q1.1,0.0005138059994545885,10,15,0.3514877730360311,False
sft>pref,usas,Q1.2,0.0037425850537101384,11,15,0.3126477255660122,False
sft>pref,usas,Q1.2c,-9.05516646060576e-06,0,15,0.17326637890006136,False
sft>pref,usas,Q1.3,-1.985977797450336e-06,12,15,0.9949580614003186,False
sft>pref,usas,Q2.1,0.010580696681430295,10,15,0.10102301051210107,False
sft>pref,usas,Q2.2,0.02007343263366623,12,15,0.004913324761263681,False
sft>pref,usas,Q3,-0.0004034674868455493,7,15,0.5624016245308754,False
sft>pref,usas,Q4,5.263048769515451e-05,8,15,0.5421114337483106,False
sft>pref,usas,Q4.1,-0.0003358304391472986,8,15,0.34478756797093374,False
sft>pref,usas,Q4.2,-4.132358924037968e-05,3,15,0.3386998824654916,False
sft>pref,usas,Q4.3,6.392250875916967e-05,8,15,0.03496210012665563,False
sft>pref,usas,Q4c,-4.882335524751791e-06,0,15,0.2440620998108526,False
sft>pref,usas,S.1.2.3,5.6771409917965315e-06,1,15,0.33428194339465755,False
sft>pref,usas,S1.1.1,0.00046786302935493456,13,15,0.0036129284092763845,False
sft>pref,usas,S1.1.2,0.0025252265974889682,13,15,0.0006791004069148281,False
sft>pref,usas,S1.1.3,0.0007857451419880614,13,15,0.07872956849729328,False
sft>pref,usas,S1.1.3+c,4.2159404709205505e-06,1,15,0.3342819433946576,False
sft>pref,usas,S1.2,7.913803044370401e-05,7,15,0.031488676772731504,False
sft>pref,usas,S1.2.1,0.00037118608064561044,9,15,0.04409639965469045,False
sft>pref,usas,S1.2.2,1.6883493125584492e-05,4,15,0.13534515748915607,False
sft>pref,usas,S1.2.3,1.3864524977647452e-05,3,15,0.28020405308106644,False
sft>pref,usas,S1.2.4,-0.00024723686393594244,10,15,0.5957760849663397,False
sft>pref,usas,S1.2.5,0.00016647774886650792,10,15,0.007214916689950702,False
sft>pref,usas,S1.2.6,0.00011830749719591136,10,15,0.034499952607389646,False
sft>pref,usas,S2,0.00012952536343467276,7,15,0.05769859877347376,False
sft>pref,usas,S2.1f,0.0003467293355055984,11,15,0.020898367255248542,False
sft>pref,usas,S2.2,-4.375798923895434e-06,4,15,0.7722066204221798,False
sft>pref,usas,S2.2m,0.0002050423448942655,10,15,0.47248862344468234,False
sft>pref,usas,S2mf,0.0001641696629440309,12,15,0.20041479782989793,False
sft>pref,usas,S2mfc,-8.31034274153636e-06,2,15,0.4942716946812182,False
sft>pref,usas,S3.1,0.00016767262973540516,9,15,0.5731474285897916,False
sft>pref,usas,S3.2,0.0008718852464843858,8,15,0.3398501296478676,False
sft>pref,usas,S4,-8.088566206157095e-05,9,15,0.869896209998946,False
sft>pref,usas,S4c,-1.6403836800184618e-05,5,15,0.5762964222197264,False
sft>pref,usas,S4f,-0.0001590110270401228,7,15,0.3956291499227996,False
sft>pref,usas,S4m,-7.551784223696831e-05,7,15,0.5118674528785188,False
sft>pref,usas,S4mf,6.33977076166293e-05,8,15,0.004937760806979799,False
sft>pref,usas,S5,-0.00035027030384431,10,15,0.5562863425919335,False
sft>pref,usas,S5+c,-9.040292658634138e-07,4,15,0.9738101398698131,False
sft>pref,usas,S6,0.002721701171557541,13,15,0.009150710908784202,False
sft>pref,usas,S7.1,0.0015675764988901148,10,15,0.26201005668334143,False
sft>pref,usas,S7.1+c,9.649689486053541e-06,2,15,0.16791486350868645,False
sft>pref,usas,S7.2,0.0009244228068468937,13,15,0.008045638152625226,False
sft>pref,usas,S7.3,0.0001265526609243417,10,15,0.11922939892562746,False
sft>pref,usas,S7.4,-0.0016380798556801413,6,15,0.40851967478690343,False
sft>pref,usas,S8,0.0015052991299595584,9,15,0.32995492896064305,False
sft>pref,usas,S9,-0.0008197082554623001,8,15,0.3475683412528969,False
sft>pref,usas,S9f,4.2159404709205505e-06,1,15,0.3342819433946576,False
sft>pref,usas,S9mfn,-9.057971014492754e-07,0,15,0.33428194339465755,False
sft>pref,usas,S9mn,4.2159404709205505e-06,1,15,0.3342819433946576,False
sft>pref,usas,T1,8.29270752438568e-05,11,15,0.8626201666113271,False
sft>pref,usas,T1.1,4.532241301046772e-05,8,15,0.19083347551436383,False
sft>pref,usas,T1.1.1,0.00015120399619845693,11,15,0.1583015377300628,False
sft>pref,usas,T1.1.2,0.00010882162685350132,7,15,0.39545407825066425,False
sft>pref,usas,T1.1.3,0.0003170663852365251,12,15,0.0380531352946264,False
sft>pref,usas,T1.2,7.917502392435979e-06,8,15,0.8957387952546942,False
sft>pref,usas,T1.3,-0.0006015172437529224,8,15,0.4920874385700784,False
sft>pref,usas,T2,0.009650960394238252,12,15,0.02423659380835196,False
sft>pref,usas,T3,0.0003856415876712902,11,15,0.020070239653765472,False
sft>pref,usas,T4,0.0009309102891341118,12,15,0.019738660204939158,False
sft>pref,usas,W1,-0.000538122492241777,2,15,0.25098844996017217,False
sft>pref,usas,W2,-8.598519203049807e-05,12,15,0.8096471247419277,False
sft>pref,usas,W3,-0.0004294311808089347,7,15,0.3550958214328282,False
sft>pref,usas,W4,0.00018845085683713835,11,15,0.011395630536681472,False
sft>pref,usas,W5,1.014137751113609e-05,3,15,0.4895058068019102,False
sft>pref,usas,X1,9.72984814646725e-06,3,15,0.10148272620711708,False
sft>pref,usas,X2,0.00011298099896306276,9,15,0.013097587097192043,False
sft>pref,usas,X2.1,0.010237422616250278,13,15,0.013136947242277182,False
sft>pref,usas,X2.2,0.0037537238446608895,12,15,0.012891474781553369,False
sft>pref,usas,X2.3,0.0004208572346400238,10,15,0.09260789068192059,False
sft>pref,usas,X2.4,0.004763138487334465,12,15,0.013623320865110894,False
sft>pref,usas,X2.5,0.0024126189260156765,12,15,0.006085783303044139,False
sft>pref,usas,X2.6,0.00030020548993529763,10,15,0.33076069351249726,False
sft>pref,usas,X3,-0.00013037440671810288,2,15,0.03513762115280181,False
sft>pref,usas,X3.1,6.242321404459506e-05,9,15,0.49483276080538063,False
sft>pref,usas,X3.2,0.0035119474510135833,13,15,0.028142634040133747,False
sft>pref,usas,X3.3,-0.008656084411928253,13,15,0.37760652670536454,False
sft>pref,usas,X3.4,0.009703988546552023,11,15,0.014847877802296072,False
sft>pref,usas,X3.5,7.616810495994893e-06,2,15,0.7115237852973442,False
sft>pref,usas,X4.1,0.0009590679711137793,12,15,0.003801057998126989,False
sft>pref,usas,X4.2,-0.0007240009975509834,3,15,0.1168152218227895,False
sft>pref,usas,X5.1,0.0003166399616589085,10,15,0.6223928537760474,False
sft>pref,usas,X5.2,0.00031554230668115544,12,15,0.009310921680358956,False
sft>pref,usas,X6,0.0018220639053255182,13,15,0.02436446778718517,False
sft>pref,usas,X7,-0.0002302555541295438,10,15,0.8898920749267174,False
sft>pref,usas,X8,0.000991056330901273,9,15,0.4853607259403425,False
sft>pref,usas,X9.1,4.01780498841192e-05,6,15,0.3170307991556567,False
sft>pref,usas,X9.2,-8.157574853621151e-05,9,15,0.8991747700151043,False
sft>pref,usas,Y1,0.0001966446886415923,12,15,0.00889684399293224,False
sft>pref,usas,Y2,0.00032884493020084095,8,15,0.9336037249399478,False
sft>pref,usas,Z1,7.418442985011181e-05,4,15,0.17822859766601412,False
sft>pref,usas,Z1f,0.0007174652446324012,13,15,0.09071997511811118,False
sft>pref,usas,Z1m,0.00011631836608625485,12,15,0.8799333621811348,False
sft>pref,usas,Z1mf,-2.7117450707371464e-05,11,15,0.9724588870296912,False
sft>pref,usas,Z2,-0.0012149825631791165,10,15,0.281926724835125,False
sft>pref,usas,Z2c,5.375043672229837e-06,1,15,0.3342819433946576,False
sft>pref,usas,Z3,-0.0007233798971743992,7,15,0.18835555699325568,False
sft>pref,usas,Z3c,-0.00022413053409137278,8,15,0.8248022011616535,False
sft>pref,usas,Z3fn,-1.651408203050974e-05,2,15,0.6106203710550507,False
sft>pref,usas,Z3m,2.7055179037647285e-06,1,15,0.3342819433946576,False
sft>pref,usas,Z3mf,4.2159404709205505e-06,1,15,0.3342819433946576,False
sft>pref,usas,Z3mfn,1.1052184664026368e-05,2,15,0.16448737562704496,False
sft>pref,usas,Z4,-0.011039400273469434,8,15,0.26360111120340396,False
sft>pref,usas,Z5,-0.01039438266118287,8,15,0.6289637981736174,False
sft>pref,usas,Z6,0.003059235897217861,7,15,0.4108438941345842,False
sft>pref,usas,Z7,-0.0017118661568783944,3,15,0.04160300873129653,False
sft>pref,usas,Z8,-0.0022834283524638794,6,15,0.3593614784322648,False
sft>pref,usas,Z8f,0.002168699892032397,7,15,0.6462031877611949,False
sft>pref,usas,Z8m,-0.01391436707059208,6,15,0.1780093653315137,False
sft>pref,usas,Z8mf,-0.01578830052651602,5,15,0.09121607472524508,False
sft>pref,usas,Z8mfc,2.825773076743319e-05,10,15,0.8910844942703771,False
sft>pref,usas,Z8mfn,-0.0018124144865741085,5,15,0.5200042314486139,False
sft>pref,verbnet,accompany,0.0011142765962672703,10,15,0.1842214684172349,False
sft>pref,verbnet,admire,0.003743162563235934,11,15,0.01271709362792992,False
sft>pref,verbnet,admit,0.00041523073312911427,9,15,0.6808101433205824,False
sft>pref,verbnet,adopt,0.0004900937167219116,12,15,0.001324043559473713,False
sft>pref,verbnet,advise,0.006417222452913112,14,15,0.004461936059090158,False
sft>pref,verbnet,amalgamate,0.0006555780801731122,12,15,0.5137076085346272,False
sft>pref,verbnet,amuse,-0.017010760252344843,3,15,0.2661321934042105,False
sft>pref,verbnet,animal_sounds,0.0035576141136317574,9,15,0.21578002446652947,False
sft>pref,verbnet,appeal,-0.0007346716468758843,6,15,0.4696057424616125,False
sft>pref,verbnet,appear,-0.0034213986259059074,7,15,0.26275267160727833,False
sft>pref,verbnet,appoint,0.0011646146717973543,11,15,0.11422125964472736,False
sft>pref,verbnet,approve,0.0016782845423409644,12,15,0.006979263088274898,False
sft>pref,verbnet,assessment,0.0008213972569960016,11,15,0.48290032043839354,False
sft>pref,verbnet,assuming_position,0.006670971600287093,11,15,0.031212866546214572,False
sft>pref,verbnet,avoid,0.0005551551531338043,13,15,0.007089388667837209,False
sft>pref,verbnet,banish,-0.0004437120135771245,10,15,0.690076710799724,False
sft>pref,verbnet,battle,0.00385425133171663,13,15,0.0007139047346180105,False
sft>pref,verbnet,begin,0.011931947163637978,11,15,0.07291160235699298,False
sft>pref,verbnet,being_dressed,5.383893624377233e-05,6,15,0.1313782996941846,False
sft>pref,verbnet,bend,0.0007696165727193382,12,15,0.00030623605214858345,False
sft>pref,verbnet,berry,0.00013136472158677647,8,15,0.2463244537035517,False
sft>pref,verbnet,bill,-0.00037012758697535487,8,15,0.5690860636610972,False
sft>pref,verbnet,body_internal_motion,0.0012159069453672104,10,15,0.18332621781389333,False
sft>pref,verbnet,body_internal_states,0.0010632936980436414,13,15,0.0017343314860830208,False
sft>pref,verbnet,braid,-0.0029854875057658673,7,15,0.5683092105011125,False
sft>pref,verbnet,break,0.0034381876048541807,11,15,0.017662005939294945,False
sft>pref,verbnet,breathe,0.0029846101477520514,13,15,0.03202609117004387,False
sft>pref,verbnet,bring,-0.006312173050322142,5,15,0.4149015490980641,False
sft>pref,verbnet,build,-0.004044243245088641,5,15,0.4566023513372865,False
sft>pref,verbnet,bulge,1.7769285020617387e-05,2,15,0.2852356140353998,False
sft>pref,verbnet,bump,-0.016956982192056175,5,15,0.301930508013337,False
sft>pref,verbnet,butter,-0.0017281876156600479,10,15,0.5220450624497804,False
sft>pref,verbnet,calibratable_cos,0.0009184304470675139,7,15,0.48940864494410374,False
sft>pref,verbnet,calve,4.9592661574029584e-05,7,15,0.005919455858784928,False
sft>pref,verbnet,captain,-0.0005186073177597967,9,15,0.5669115680164127,False
sft>pref,verbnet,care,0.0009896678214114684,12,15,0.02009592305344987,False
sft>pref,verbnet,carry,0.005039127913281783,12,15,0.09625431938776516,False
sft>pref,verbnet,carve,0.0012061355485205117,11,15,0.07999571070345254,False
sft>pref,verbnet,change_bodily_state,1.2144518205004099e-05,4,15,0.7803684417491815,False
sft>pref,verbnet,characterize,0.001616331581770706,9,15,0.46493125941818203,False
sft>pref,verbnet,chase,0.0023876628469453507,11,15,0.03208718208970658,False
sft>pref,verbnet,cheat,0.0006428874153986218,12,15,0.05983386807570189,False
sft>pref,verbnet,chew,-0.00046546347858156885,7,15,0.5031489764246492,False
sft>pref,verbnet,chit_chat,4.532364865641027e-05,7,15,0.24878031234139691,False
sft>pref,verbnet,clear,0.0012523485096614152,14,15,0.00014024221626011344,True
sft>pref,verbnet,cling,3.029533369750121e-05,5,15,0.43508642188492985,False
sft>pref,verbnet,coil,0.000270118567560761,7,15,0.3179596608739856,False
sft>pref,verbnet,coloring,8.682684409259247e-05,5,15,0.16273740857129063,False
sft>pref,verbnet,complain,-0.000669793406696598,6,15,0.16986105630248202,False
sft>pref,verbnet,complete,0.00016007144353619713,11,15,0.6138449059335973,False
sft>pref,verbnet,concealment,-0.0019481884333431695,11,15,0.5434140771416646,False
sft>pref,verbnet,confess,0.0008547258579543505,12,15,0.0016727501693165156,False
sft>pref,verbnet,confine,-0.0018816045141259044,6,15,0.23566136683637387,False
sft>pref,verbnet,conjecture,0.012812094568419486,11,15,0.019960678202696307,False
sft>pref,verbnet,consider,0.0021589866594674614,9,15,0.3016736813688733,False
sft>pref,verbnet,conspire,0.00021176273537443859,9,15,0.010971073070565164,False
sft>pref,verbnet,consume,-0.006188515187536724,5,15,0.08945490683910597,False
sft>pref,verbnet,contiguous_location,0.0033406964700681734,9,15,0.3257395535242362,False
sft>pref,verbnet,continue,0.0016046535733407333,12,15,0.12892172671355795,False
sft>pref,verbnet,contribute,-0.002932591444202153,10,15,0.32614856084573823,False
sft>pref,verbnet,convert,-0.015281973970681312,4,15,0.0423027842036677,False
sft>pref,verbnet,cooking,-3.209165578963542e-06,6,15,0.9815424039067013,False
sft>pref,verbnet,cooperate,-0.0011135205660647732,8,15,0.10663027294734688,False
sft>pref,verbnet,cope,0.00025678065957282097,9,15,0.34571183418040274,False
sft>pref,verbnet,correspond,0.00041153778323817523,11,15,0.44019695142654125,False
sft>pref,verbnet,cost,-6.3998120339973e-05,4,15,0.3855639732562795,False
sft>pref,verbnet,crane,0.0026355005717187,10,15,0.1889269697951159,False
sft>pref,verbnet,create,0.0003696483078528751,11,15,0.8591622611277642,False
sft>pref,verbnet,curtsey,0.00012440458996955777,8,15,0.11058599777779661,False
sft>pref,verbnet,cut,0.0025202105280836946,11,15,0.06746595683433826,False
sft>pref,verbnet,debone,9.3870271285084e-06,1,15,0.3342819433946577,False
sft>pref,verbnet,declare,0.004682985824604638,10,15,0.1355673033015152,False
sft>pref,verbnet,dedicate,0.00012591953880219532,8,15,0.10101518090092156,False
sft>pref,verbnet,defend,0.0008586601012995161,12,15,0.005725144712273365,False
sft>pref,verbnet,destroy,0.001966915820947037,11,15,0.022221296414957927,False
sft>pref,verbnet,devour,8.474994059377954e-05,7,15,0.14451064267972166,False
sft>pref,verbnet,differ,8.15968034789121e-05,9,15,0.0009451302665032263,False
sft>pref,verbnet,dine,3.524088624010799e-05,5,15,0.5809725859252146,False
sft>pref,verbnet,disappearance,0.0019637945750464823,11,15,0.2093891567587079,False
sft>pref,verbnet,disassemble,0.0004007998238846235,10,15,0.04586895786780894,False
sft>pref,verbnet,discover,-0.00012368216891499607,6,15,0.9338188354411757,False
sft>pref,verbnet,dress,-0.016844044982351317,7,15,0.323727416133371,False
sft>pref,verbnet,drive,-0.0012197894882395944,8,15,0.2948764155667923,False
sft>pref,verbnet,dub,7.103212387617602e-05,10,15,0.49966498776693274,False
sft>pref,verbnet,eat,-0.0022119935762373085,5,15,0.06590701097458308,False
sft>pref,verbnet,enforce,9.665132211353382e-05,7,15,0.01711894982263191,False
sft>pref,verbnet,engender,0.0019213485532137903,12,15,0.008028400401646903,False
sft>pref,verbnet,entity_specific_cos,-7.710786437417718e-05,7,15,0.8388183310815994,False
sft>pref,verbnet,entity_specific_modes_being,0.0002622039730092955,11,15,0.2378262791594336,False
sft>pref,verbnet,equip,-0.0007340291786010968,8,15,0.44489690948508026,False
sft>pref,verbnet,escape,-0.024634590579821317,5,15,0.06437393164949813,False
sft>pref,verbnet,exceed,1.728976814293793e-05,5,15,0.6249251502067097,False
sft>pref,verbnet,exchange,0.0016627257463331395,9,15,0.10315455864803794,False
sft>pref,verbnet,exhale,0.00019241070954607956,8,15,0.1302550439952513,False
sft>pref,verbnet,exist,-0.0017671633950111696,8,15,0.5689903784084793,False
sft>pref,verbnet,feeding,-0.00020702077542129375,9,15,0.6550192594271881,False
sft>pref,verbnet,ferret,0.0018674533235431769,14,15,0.0036704331934749573,False
sft>pref,verbnet,fill,0.0009664076910117528,9,15,0.34101551263831975,False
sft>pref,verbnet,fit,-0.0004248543912792552,8,15,0.6351541590320163,False
sft>pref,verbnet,flinch,0.000489586708827497,10,15,0.16436049709740522,False
sft>pref,verbnet,focus,0.0005556306281808465,11,15,0.31909297898146904,False
sft>pref,verbnet,forbid,0.0003078705735742548,7,15,0.861765277260866,False
sft>pref,verbnet,force,0.0057576903740216715,12,15,0.013233909198100642,False
sft>pref,verbnet,free,-9.735728108133225e-05,8,15,0.8215312918465361,False
sft>pref,verbnet,fulfilling,0.0036380326146284014,13,15,6.76552744496241e-05,True
sft>pref,verbnet,funnel,0.005162656622297108,13,15,0.00032948423420530506,False
sft>pref,verbnet,future_having,-0.009522212137470914,5,15,0.12829803493350436,False
sft>pref,verbnet,get,-0.014413492356896283,5,15,0.1223644990177675,False
sft>pref,verbnet,give,-0.00593982226084593,6,15,0.18535369113576725,False
sft>pref,verbnet,gobble,0.00031116727192041386,8,15,0.08843757744817747,False
sft>pref,verbnet,groom,4.586796307440183e-05,6,15,0.14929559590424163,False
sft>pref,verbnet,help,0.00047113596444055153,7,15,0.3560952058777797,False
sft>pref,verbnet,herd,-0.00010160583663659467,8,15,0.841973427897333,False
sft>pref,verbnet,hiccup,-3.358928124719346e-05,7,15,0.7851982194149931,False
sft>pref,verbnet,hit,0.0007684412572253486,11,15,0.24906782286352597,False
sft>pref,verbnet,hold,0.0007451702404779197,11,15,0.04889267538561868,False
sft>pref,verbnet,hunt,-3.0417351213903023e-05,5,15,0.6201198963557791,False
sft>pref,verbnet,hurt,9.815429880901007e-05,9,15,0.673250777921775,False
sft>pref,verbnet,illustrate,0.002796552757290569,14,15,0.001930998618853873,False
sft>pref,verbnet,image_impression,-0.0011427060332229908,6,15,0.1879527577823911,False
sft>pref,verbnet,indicate,0.0019530816520469624,8,15,0.8471211971056594,False
sft>pref,verbnet,inquire,-0.006446243073085211,5,15,0.18718041035888966,False
sft>pref,verbnet,instr_communication,0.0003759623743740899,11,15,0.00949456130088004,False
sft>pref,verbnet,investigate,0.006396719981777612,14,15,0.0005963165187524892,False
sft>pref,verbnet,judgement,0.0017153536364229133,11,15,0.21695465320024399,False
sft>pref,verbnet,keep,-0.0019451114536789384,4,15,0.05596337023227787,False
sft>pref,verbnet,knead,0.0005602990683917402,12,15,0.02467026173226293,False
sft>pref,verbnet,learn,-0.00040585212587812656,4,15,0.38346919126382484,False
sft>pref,verbnet,leave,8.331477647365418e-05,8,15,0.23200560708190388,False
sft>pref,verbnet,lecture,0.004409629861039454,12,15,0.002203826020043483,False
sft>pref,verbnet,light_emission,0.0013686474851464761,13,15,0.0012387149982766423,False
sft>pref,verbnet,limit,-0.0014676418898764297,5,15,0.1617691321149346,False
sft>pref,verbnet,linger,0.002069245371068291,13,15,0.0019222419467382727,False
sft>pref,verbnet,lodge,0.0007009933417224219,11,15,0.017607061914863397,False
