stratum,labeling,frm,to,fwd,rev,e_fwd,e_rev,reciprocal,p,bonferroni,E,p_edge
m01_unmarked,TOKEN,to,left,174,47,35,17,True,2.455832325133297e-18,True,52,0.017533235299084904
m01_unmarked,TOKEN,to,made,231,63,33,16,True,1.0688615036840856e-23,True,49,0.021294114141387155
m01_unmarked,TOKEN,to,now,221,19,32,13,True,8.19759635381963e-45,True,45,0.006608822842281368
m01_unmarked,TOKEN,took,is,120,92,30,26,True,0.063431875282229,False,56,0.6888797607233395
m01_unmarked,TOKEN,took,made,487,252,32,31,True,3.9065338522644635e-18,True,63,1.0
m01_unmarked,TOKEN,took,now,235,102,34,23,True,3.191292223692615e-13,True,57,0.18485048241641844
m01_unmarked,TOKEN,got,tossed,229,44,28,17,True,2.432603963373849e-31,True,45,0.1351564508456704
m01_unmarked,TOKEN,it,tossed,229,66,27,19,True,3.1156733809060765e-22,True,46,0.3019956131896606
m01_unmarked,TOKEN,left,tossed,222,92,26,17,True,1.5012184036694726e-13,True,43,0.2220528201560228
m01_unmarked,TOKEN,made,tossed,166,140,18,24,True,0.152843316719418,False,42,0.44079906734259566
m01_unmarked,TOKEN,tossed,set,128,116,27,22,True,0.48138284954551,False,49,0.5681724128491652
m01_unmarked,TOKEN,got,used,177,102,30,27,True,8.367353895237333e-06,True,57,0.7913664277791806
m01_unmarked,TOKEN,it,used,208,151,32,26,True,0.003067214897915,False,58,0.5118423084381691
m01_unmarked,TOKEN,used,left,225,202,31,32,True,0.2870199679954339,False,63,1.0
m01_unmarked,TOKEN,used,set,175,119,26,30,True,0.0012989204399996,False,56,0.6888797607233395
m01_unmarked,TOKEN,got,was,193,168,26,27,True,0.2064703084750197,False,53,1.0
m01_unmarked,TOKEN,was,left,595,281,34,33,True,1.106243757274838e-26,True,67,1.0
m01_unmarked,TOKEN,we,got,232,41,34,15,True,1.53936324694959e-33,True,49,0.009399241523873059
m01_unmarked,TOKEN,we,left,320,52,37,19,True,3.395993392360955e-48,True,56,0.022241389472860106
m01_unmarked,TOKEN,we,now,285,18,34,12,True,5.662904861268618e-63,True,46,0.0016414913408482334
m01_unmarked,TOKEN,i,went,303,277,32,31,True,0.2992329302897565,False,63,1.0
m01_unmarked,TOKEN,went,now,263,76,34,21,True,2.8890661776530764e-25,True,55,0.10478948242660333
m01_unmarked,TOKEN,when,i,277,114,31,28,True,9.099543526119464e-17,True,59,0.794843653982861
m01_unmarked,TOKEN,when,got,305,53,35,17,True,3.796575602752446e-44,True,52,0.017533235299084904
m01_unmarked,TOKEN,when,it,671,68,35,14,True,1.5066389236477835e-125,True,49,0.003801654409748778
m01_unmarked,TOKEN,when,left,407,67,34,22,True,1.896004792509408e-60,True,56,0.1408954235984807
m01_unmarked,TOKEN,when,now,483,20,34,11,True,2.4002327642946983e-116,True,45,0.0008240823595997425
m01_unmarked,TOKEN,i,prayed,144,73,20,19,True,1.6442417103020324e-06,True,39,1.0
m01_unmarked,TOKEN,listened,began,150,93,30,19,True,0.0003093326269685,False,49,0.15240777196147803
m01_unmarked,TOKEN,prayed,began,322,61,35,16,True,5.925384722643425e-44,True,51,0.010973562899720513
m01_unmarked,TOKEN,prayed,felt,202,21,33,9,True,2.525848795176e-38,True,42,0.0002715392342906853
m01_unmarked,TOKEN,took,felt,347,102,30,23,True,2.676274601001254e-32,True,53,0.4101027163746913
m01_unmarked,TOKEN,tried,felt,272,82,31,21,True,6.349363552440828e-25,True,52,0.21160856876151612
m01_unmarked,TOKEN,had,prayed,175,32,23,14,True,4.64775371171027e-25,True,37,0.18774155899882317
m01_unmarked,TOKEN,had,tried,169,106,22,20,True,0.0001742290713929,False,42,0.8776143287523154
m01_unmarked,TOKEN,he,listened,287,41,30,11,True,1.32602766692914e-46,True,41,0.00432400493446039
m01_unmarked,TOKEN,he,prayed,364,74,28,12,True,4.522996028421614e-47,True,40,0.01658900337497471
m01_unmarked,TOKEN,her,took,162,158,31,29,True,0.8668488319267229,False,60,0.8974218269914307
m01_unmarked,TOKEN,her,tried,147,106,23,25,True,0.0117613014594886,False,48,0.8854334972865135
m01_unmarked,TOKEN,kept,took,196,147,30,23,True,0.0094486172261584,False,53,0.4101027163746913
m01_unmarked,TOKEN,kept,tried,110,96,22,21,True,0.3651027859203712,False,43,1.0
m01_unmarked,TOKEN,tried,made,429,130,34,20,True,2.80744217317958e-38,True,54,0.0759047294891014
m01_unmarked,TOKEN,said,listened,211,92,29,21,True,6.524076503656819e-12,True,50,0.3222363203575469
m01_unmarked,TOKEN,prayed,said,227,110,28,18,True,1.7419692821889635e-10,True,46,0.18392482137699062
m01_unmarked,TOKEN,saw,closed,207,87,29,22,True,1.936275601542821e-12,True,51,0.4010619910279374
m01_unmarked,TOKEN,saw,stared,248,95,26,19,True,6.827793079785064e-17,True,45,0.3712980344710104
m01_unmarked,TOKEN,the,listened,238,116,27,25,True,8.307901745973495e-11,True,52,0.8898839652765371
m01_unmarked,TOKEN,the,prayed,269,220,22,24,True,0.0298547475265799,False,46,0.8829959121223965
m01_unmarked,TOKEN,then,listened,195,169,25,24,True,0.1900029074258073,False,49,1.0
m01_unmarked,TOKEN,was,listened,250,56,29,22,True,2.0510892400584973e-30,True,51,0.4010619910279374
m01_unmarked,TOKEN,was,prayed,283,92,26,28,True,1.0018466738348293e-23,True,54,0.8919231511047488
m01_unmarked,TOKEN,when,stared,206,34,19,8,True,3.3282400359566975e-31,True,27,0.052238985896110535
m01_unmarked,TOKEN,wondered,took,176,61,28,14,True,4.0750850139949044e-14,True,42,0.04355852192384191
m01_unmarked,TOKEN,i,continued,274,55,29,13,True,4.188997991192509e-36,True,42,0.019520472782460274
m01_unmarked,TOKEN,brought,let,229,94,29,26,True,3.7864438922845136e-14,True,55,0.7877061896700431
m01_unmarked,TOKEN,brought,sat,237,120,32,24,True,5.862919200894437e-10,True,56,0.34968195298368476
m01_unmarked,TOKEN,brought,stepped,204,34,32,18,True,9.819881996798296e-31,True,50,0.06490864707227217
m01_unmarked,TOKEN,brought,watched,297,48,32,21,True,5.661993828073012e-45,True,53,0.16897782228771874
m01_unmarked,TOKEN,came,began,278,73,31,26,True,2.6634853591990236e-29,True,57,0.5966417603730826
m01_unmarked,TOKEN,came,let,169,57,33,21,True,4.5638898948845827e-14,True,54,0.13367423536410522
m01_unmarked,TOKEN,came,placed,167,62,30,22,True,2.6006244807287383e-12,True,52,0.3317497633694906
m01_unmarked,TOKEN,came,sat,131,92,27,28,True,0.0107745452807064,False,55,1.0
m01_unmarked,TOKEN,carried,began,196,80,30,21,True,2.110332031011243e-12,True,51,0.2624375357110438
m01_unmarked,TOKEN,carried,made,155,73,29,17,True,5.91103763497712e-08,True,46,0.10380535550410741
m01_unmarked,TOKEN,gave,prayed,186,79,21,25,True,4.066409848927443e-11,True,46,0.6587380770236564
m01_unmarked,TOKEN,held,gazed,168,43,29,10,True,1.1886851873100445e-18,True,39,0.0033778479119064286
m01_unmarked,TOKEN,held,offered,185,86,29,18,True,1.7516029091450207e-09,True,47,0.14386508844054896
m01_unmarked,TOKEN,held,placed,238,195,27,29,True,0.0434260925104232,False,56,0.8938530948350216
m01_unmarked,TOKEN,in,added,291,74,32,21,True,1.5383202508662435e-31,True,53,0.16897782228771874
m01_unmarked,TOKEN,in,began,603,66,34,15,True,1.8368788045975585e-109,True,49,0.009399241523873059
m01_unmarked,TOKEN,in,continued,181,27,30,9,True,3.471906938336878e-29,True,39,0.0010650196345523
m01_unmarked,TOKEN,in,prayed,200,44,24,11,True,6.064537685485747e-25,True,35,0.040959591511636986
m01_unmarked,TOKEN,in,sat,300,72,30,18,True,3.403803713243393e-34,True,48,0.11140289106101878
m01_unmarked,TOKEN,in,stepped,271,18,30,5,True,3.873307098423253e-59,True,35,2.2361520677804947e-05
m01_unmarked,TOKEN,in,watched,457,57,33,15,True,1.3979356354535997e-78,True,48,0.01328328156224501
m01_unmarked,TOKEN,left,added,250,121,30,22,True,1.9092107291501492e-11,True,52,0.3317497633694906
m01_unmarked,TOKEN,left,bowed,235,71,25,12,True,1.1544612115665412e-21,True,37,0.04703102743951604
m01_unmarked,TOKEN,left,closed,379,139,33,26,True,1.0007675712181373e-26,True,59,0.43499280512215344
m01_unmarked,TOKEN,left,gazed,229,38,25,9,True,1.957594654409903e-34,True,34,0.00904118549078703
m01_unmarked,TOKEN,left,knelt,151,59,23,16,True,1.7414889022878855e-10,True,39,0.3367836351899315
m01_unmarked,TOKEN,left,offered,375,132,31,28,True,5.4039662810519e-28,True,59,0.794843653982861
m01_unmarked,TOKEN,left,placed,514,215,33,33,True,4.1006304084865417e-29,True,66,1.0
m01_unmarked,TOKEN,left,prayed,142,128,26,25,True,0.4289077147061604,False,51,1.0
m01_unmarked,TOKEN,left,settled,191,46,25,12,True,3.478827462028877e-22,True,37,0.04703102743951604
m01_unmarked,TOKEN,left,whispered,632,44,36,10,True,2.0314693872631388e-134,True,46,0.00015641720852954677
m01_unmarked,TOKEN,prayed,looked,193,81,31,21,True,1.0373174080550275e-11,True,52,0.21160856876151612
m01_unmarked,TOKEN,sat,looked,442,187,32,27,True,9.358956816114914e-25,True,59,0.6029232012571504
m01_unmarked,TOKEN,opened,leaned,307,45,29,17,True,4.435138558667686e-49,True,46,0.10380535550410741
m01_unmarked,TOKEN,opened,placed,305,89,32,24,True,8.773398474528984e-29,True,56,0.34968195298368476
m01_unmarked,TOKEN,opened,whispered,362,10,34,6,True,2.6463408445441427e-93,True,40,8.364584573428147e-06
m01_unmarked,TOKEN,put,added,335,75,32,19,True,2.6084251068747935e-40,True,51,0.09191454981585423
m01_unmarked,TOKEN,put,bowed,295,22,31,13,True,3.602332561024535e-62,True,44,0.009559878856634896
m01_unmarked,TOKEN,put,placed,475,73,27,17,True,3.2223314253657864e-73,True,44,0.17417114727072658
m01_unmarked,TOKEN,put,prayed,278,71,25,22,True,4.5148288428685565e-30,True,47,0.7708669945730263
m01_unmarked,TOKEN,put,whispered,1402,26,36,7,True,0.0,True,43,8.963039363152348e-06
m01_unmarked,TOKEN,returned,offered,274,38,31,13,True,3.040751135831151e-45,True,44,0.009559878856634896
m01_unmarked,TOKEN,returned,prayed,122,80,24,19,True,0.0038086226009039,False,43,0.542384011856484
m01_unmarked,TOKEN,returned,whispered,287,11,30,3,True,1.3965289643232314e-70,True,33,1.4011748135089874e-06
m01_unmarked,TOKEN,prayed,set,140,79,30,26,True,4.524675311269912e-05,False,56,0.6888797607233395
m01_unmarked,TOKEN,set,whispered,295,23,28,10,True,2.4993864066099394e-61,True,38,0.0050976432976312935
m01_unmarked,TOKEN,she,continued,290,56,33,21,True,3.371558628324114e-39,True,54,0.13367423536410522
m01_unmarked,TOKEN,she,leaned,348,42,33,15,True,4.336200777018251e-61,True,48,0.01328328156224501
m01_unmarked,TOKEN,she,sat,218,142,29,27,True,7.295311763820279e-05,False,56,0.8938530948350216
m01_unmarked,TOKEN,she,stepped,269,24,31,17,True,1.3524084307323599e-53,True,48,0.05946337525377034
m01_unmarked,TOKEN,the,entered,120,85,27,24,True,0.0173510904631473,False,51,0.7797679305530743
m01_unmarked,TOKEN,entered,then,121,106,22,22,True,0.3528040987453721,False,44,1.0
m01_unmarked,TOKEN,threw,added,184,23,34,7,True,2.2321751380586103e-32,True,41,2.532080361561384e-05
m01_unmarked,TOKEN,threw,offered,267,42,30,10,True,3.3014431017179543e-41,True,40,0.0022214337732293643
m01_unmarked,TOKEN,threw,placed,528,55,36,17,True,5.1736058140943846e-98,True,53,0.012660335802414213
m01_unmarked,TOKEN,threw,whispered,426,28,35,6,True,1.610963811181501e-92,True,41,4.873598300036974e-06
m01_unmarked,TOKEN,turned,continued,277,174,27,24,True,1.414508676301242e-06,True,51,0.7797679305530743
m01_unmarked,TOKEN,turned,leaned,229,75,29,21,True,2.7771343102995093e-19,True,50,0.3222363203575469
m01_unmarked,TOKEN,prayed,turned,136,118,22,22,True,0.2860976625024313,False,44,1.0
m01_unmarked,TOKEN,sat,turned,288,195,34,30,True,2.6899927777929628e-05,False,64,0.7079807541347641
m01_unmarked,TOKEN,was,began,1539,235,37,31,True,1.1864949129510756e-234,True,68,0.5446122234192592
m01_unmarked,TOKEN,was,settled,234,33,26,13,True,1.704377225971882e-38,True,39,0.05325191409792752
m01_unmarked,TOKEN,was,whispered,1521,40,36,11,True,0.0,True,47,0.00034600114031491097
m01_unmarked,TOKEN,a,declared,191,16,23,8,True,3.1767425940939665e-39,True,31,0.010673840530216694
m01_unmarked,TOKEN,a,handed,445,122,34,25,True,3.8966995103187507e-44,True,59,0.2975952082844287
m01_unmarked,TOKEN,a,held,466,106,32,23,True,8.62839594516175e-55,True,55,0.2806097176983541
m01_unmarked,TOKEN,a,prayed,205,53,22,13,True,2.8377588113838227e-22,True,35,0.175465248990804
m01_unmarked,TOKEN,asked,handed,364,167,27,29,True,7.569472548125421e-18,True,56,0.8938530948350216
m01_unmarked,TOKEN,asked,now,331,89,33,25,True,7.70142915549633e-34,True,58,0.358143301806138
m01_unmarked,TOKEN,asked,prayed,141,105,19,28,True,0.025447144091406,False,47,0.24296021728332556
m01_unmarked,TOKEN,handed,began,351,325,35,30,True,0.3362861082113553,False,65,0.6201447650813029
m01_unmarked,TOKEN,brought,carefully,309,9,30,7,True,3.1529296942043586e-79,True,37,0.00019107642583549023
m01_unmarked,TOKEN,brought,felt,252,35,31,14,True,1.1030093746895379e-41,True,45,0.016094360031274842
m01_unmarked,TOKEN,brought,handed,241,52,28,23,True,3.0346106512815132e-30,True,51,0.5758493477318467
m01_unmarked,TOKEN,brought,held,224,60,31,21,True,2.006974578737619e-23,True,52,0.21160856876151612
m01_unmarked,TOKEN,brought,it,232,150,30,24,True,3.193818766900625e-05,False,54,0.49661743531793345
m01_unmarked,TOKEN,called,handed,190,63,30,24,True,5.530815654052135e-16,True,54,0.49661743531793345
m01_unmarked,TOKEN,dropped,carefully,319,24,33,9,True,5.999280257103167e-67,True,42,0.0002715392342906853
m01_unmarked,TOKEN,dropped,handed,296,37,31,16,True,2.541407304337318e-51,True,47,0.03998605682605215
m01_unmarked,TOKEN,dropped,held,281,54,31,15,True,3.7517240376005766e-38,True,46,0.02589608179323477
m01_unmarked,TOKEN,gave,held,347,262,31,32,True,0.0006524535771439,False,63,1.0
m01_unmarked,TOKEN,it,gave,813,538,36,35,True,7.429581083613223e-14,True,71,1.0
m01_unmarked,TOKEN,he,declared,280,14,30,7,True,1.9963727588132303e-65,True,37,0.00019107642583549023
m01_unmarked,TOKEN,he,handed,781,139,36,23,True,4.448863339688859e-109,True,59,0.11747735024505848
m01_unmarked,TOKEN,he,replaced,313,18,33,9,True,1.0760394876854358e-70,True,42,0.0002715392342906853
m01_unmarked,TOKEN,he,signed,173,64,32,23,True,9.047073754601145e-13,True,55,0.2806097176983541
m01_unmarked,TOKEN,he,suddenly,189,16,26,9,True,1.0824343479807775e-38,True,35,0.005988120567053557
m01_unmarked,TOKEN,his,closed,286,41,28,17,True,2.3218763962449847e-46,True,45,0.1351564508456704
m01_unmarked,TOKEN,his,handed,273,90,32,20,True,1.498605523549642e-22,True,52,0.12634707581392135
m01_unmarked,TOKEN,his,held,304,117,29,23,True,2.912352222965003e-20,True,52,0.48845566937989204
m01_unmarked,TOKEN,his,muttered,238,19,21,4,True,2.3965644143756998e-49,True,25,0.0009105205535888672
m01_unmarked,TOKEN,his,placed,366,91,30,24,True,3.958142341402243e-40,True,54,0.49661743531793345
m01_unmarked,TOKEN,his,prayed,142,69,21,17,True,5.589457312391938e-07,True,38,0.6271025701571489
m01_unmarked,TOKEN,kissed,held,194,50,31,14,True,3.301110891390568e-21,True,45,0.016094360031274842
m01_unmarked,TOKEN,laid,carefully,258,10,26,5,True,1.9489687077905413e-63,True,31,0.00019219517707824707
m01_unmarked,TOKEN,laid,handed,199,25,28,13,True,7.751321525949782e-35,True,41,0.027533155829587486
m01_unmarked,TOKEN,laid,watched,187,58,26,23,True,5.20830078771894e-17,True,49,0.7754496546815659
m01_unmarked,TOKEN,left,carefully,452,60,31,17,True,2.0325851239287813e-75,True,48,0.05946337525377034
m01_unmarked,TOKEN,left,handed,412,220,32,32,True,1.9127906010762983e-14,True,64,1.0
m01_unmarked,TOKEN,left,held,420,233,32,28,True,2.327445184344598e-13,True,60,0.6988834276200058
m01_unmarked,TOKEN,it,left,441,400,35,33,True,0.1677611058777998,False,68,0.9035973456835127
m01_unmarked,TOKEN,left,muttered,215,22,25,7,True,5.758132321624172e-41,True,32,0.0021024015732109547
m01_unmarked,TOKEN,left,now,255,100,28,21,True,9.633455610425108e-17,True,49,0.3916029105474905
m01_unmarked,TOKEN,left,replaced,184,53,28,18,True,3.955029701130016e-18,True,46,0.18392482137699062
m01_unmarked,TOKEN,looked,handed,370,229,32,31,True,9.137880593065304e-09,True,63,1.0
m01_unmarked,TOKEN,looked,replaced,122,80,28,22,True,0.0038086226009039,False,50,0.47988766169832786
m01_unmarked,TOKEN,opened,carefully,255,12,31,8,True,1.8864706196775912e-60,True,39,0.0002940768754342571
m01_unmarked,TOKEN,opened,handed,261,79,31,23,True,7.26992205522497e-24,True,54,0.3408909412200971
m01_unmarked,TOKEN,opened,held,260,50,30,16,True,2.2026576802642765e-35,True,46,0.054076031858869555
m01_unmarked,TOKEN,opened,it,158,157,33,26,True,1.0,False,59,0.43499280512215344
m01_unmarked,TOKEN,ran,continued,263,78,31,17,True,1.4090525158727362e-24,True,48,0.05946337525377034
m01_unmarked,TOKEN,ran,handed,350,104,33,16,True,3.4807447394137684e-32,True,49,0.021294114141387155
m01_unmarked,TOKEN,read,handed,119,83,26,25,True,0.0135950394172122,False,51,1.0
m01_unmarked,TOKEN,read,held,121,83,28,19,True,0.0094143092329173,False,47,0.24296021728332556
m01_unmarked,TOKEN,it,read,198,121,35,28,True,1.9148074468913817e-05,False,63,0.44996253629022254
m01_unmarked,TOKEN,said,held,604,406,30,28,True,5.029575346178941e-10,True,58,0.8956832138895906
m01_unmarked,TOKEN,said,placed,640,398,33,34,True,5.736940032974042e-14,True,67,1.0
m01_unmarked,TOKEN,said,replaced,244,61,30,23,True,4.462387493230675e-27,True,53,0.4101027163746913
m01_unmarked,TOKEN,held,spoke,121,79,27,22,True,0.0036349479525299,False,49,0.5681724128491652
m01_unmarked,TOKEN,it,spoke,309,100,30,23,True,6.407659145015042e-26,True,53,0.4101027163746913
m01_unmarked,TOKEN,started,continued,133,113,25,24,True,0.2256709262764053,False,49,1.0
m01_unmarked,TOKEN,started,handed,386,239,29,33,True,4.45625744524697e-09,True,62,0.7035366713552733
m01_unmarked,TOKEN,then,held,637,498,34,32,True,4.114201160593599e-05,False,66,0.9021585000966994
m01_unmarked,TOKEN,threw,carefully,403,36,30,7,True,1.27849067659587e-79,True,37,0.00019107642583549023
m01_unmarked,TOKEN,threw,handed,459,67,34,12,True,7.307684894100621e-73,True,46,0.0016414913408482334
m01_unmarked,TOKEN,threw,held,492,51,33,11,True,1.3190663672083572e-91,True,44,0.0012600338162656044
m01_unmarked,TOKEN,took,carefully,356,39,31,14,True,3.625653152104557e-65,True,45,0.016094360031274842
m01_unmarked,TOKEN,took,closed,181,175,24,29,True,0.7910544941220591,False,53,0.5831321542611763
m01_unmarked,TOKEN,took,replaced,168,50,28,21,True,4.1419694734928774e-16,True,49,0.3916029105474905
m01_unmarked,TOKEN,took,watched,461,307,32,34,True,3.0449775262053964e-08,True,66,0.9021585000966994
m01_unmarked,TOKEN,took,whispered,611,43,34,10,True,1.3633694202696665e-129,True,44,0.00038813090293388086
m01_unmarked,TOKEN,walked,handed,372,200,33,29,True,5.85400629981404e-13,True,62,0.7035366713552733
m01_unmarked,TOKEN,walked,muttered,191,12,22,7,True,1.2175133841218984e-42,True,29,0.008130058646202087
m01_unmarked,TOKEN,walked,now,119,82,31,18,True,0.0109264285939893,False,49,0.08543313315739454
m01_unmarked,TOKEN,prayed,walked,123,105,27,22,True,0.2601822302523959,False,49,0.5681724128491652
m01_unmarked,TOKEN,was,carefully,695,32,34,13,True,2.0935645045491013e-163,True,47,0.0030876764615186394
m01_unmarked,TOKEN,was,declared,235,14,27,9,True,6.54194848498493e-53,True,36,0.00393317302223295
m01_unmarked,TOKEN,was,handed,797,170,35,31,True,1.2737740802919392e-97,True,66,0.7122308826373509
m01_unmarked,TOKEN,went,handed,682,123,35,22,True,1.3061378810671984e-94,True,57,0.11116111910399346
m01_unmarked,TOKEN,went,muttered,326,3,32,2,True,1.0854704369731247e-92,True,34,6.938353180885315e-08
m01_unmarked,TOKEN,went,prayed,220,48,27,23,True,1.7395157962100723e-27,True,50,0.6718110337653656
m01_unmarked,TOKEN,with,it,144,96,27,24,True,0.0023454452285535,False,51,0.7797679305530743
m01_unmarked,TOKEN,wrote,handed,233,63,28,17,True,4.3030743605610026e-24,True,45,0.1351564508456704
m01_unmarked,TOKEN,a,did,263,84,30,24,True,1.2987059758647526e-22,True,54,0.49661743531793345
m01_unmarked,TOKEN,a,didn't,493,59,23,18,True,2.6517934044118954e-86,True,41,0.5327092552361137
m01_unmarked,TOKEN,a,discovered,236,34,30,15,True,2.2069607720450363e-38,True,45,0.035697803555194696
m01_unmarked,TOKEN,a,found,591,112,35,23,True,1.863805072551011e-79,True,58,0.14800580076020603
m01_unmarked,TOKEN,left,also,158,134,24,29,True,0.1782109196715393,False,53,0.5831321542611763
m01_unmarked,TOKEN,also,now,178,55,30,16,True,2.548212647019564e-16,True,46,0.054076031858869555
m01_unmarked,TOKEN,put,also,171,79,25,22,True,5.879884582604942e-09,True,47,0.7708669945730263
m01_unmarked,TOKEN,i,brought,139,115,29,26,True,0.1488345552239971,False,55,0.7877061896700431
m01_unmarked,TOKEN,brought,found,256,66,31,23,True,1.4720966502208407e-27,True,54,0.3408909412200971
m01_unmarked,TOKEN,brought,left,257,112,29,26,True,3.0696002897212274e-14,True,55,0.7877061896700431
m01_unmarked,TOKEN,put,brought,197,132,29,22,True,0.0004019364515943,False,51,0.4010619910279374
m01_unmarked,TOKEN,did,gave,257,139,33,22,True,3.173268661198233e-09,True,55,0.1770013647703581
m01_unmarked,TOKEN,gave,didn't,169,92,20,20,True,2.1686652344107627e-06,True,40,1.0
m01_unmarked,TOKEN,gave,discovered,244,38,30,14,True,5.497436224524929e-38,True,44,0.022628841205914796
m01_unmarked,TOKEN,gave,found,597,250,35,31,True,1.64361825939797e-33,True,66,0.7122308826373509
m01_unmarked,TOKEN,left,gave,602,348,34,30,True,1.4879897305561641e-16,True,64,0.7079807541347641
m01_unmarked,TOKEN,gave,noticed,385,62,34,17,True,5.1251697441718225e-58,True,51,0.024092907698449295
m01_unmarked,TOKEN,i,got,298,142,35,24,True,8.146248780092131e-14,True,59,0.19252645776146274
m01_unmarked,TOKEN,got,carefully,342,15,26,8,True,7.883224363940629e-82,True,34,0.0029350556433200836
m01_unmarked,TOKEN,got,did,144,131,23,21,True,0.4693594801613712,False,44,0.880395821280672
m01_unmarked,TOKEN,got,didn't,181,71,20,18,True,2.9735194460437956e-12,True,38,0.8714146793645341
m01_unmarked,TOKEN,got,discovered,258,27,28,11,True,1.7645036940357205e-48,True,39,0.009475304279476404
m01_unmarked,TOKEN,got,found,609,134,35,28,True,4.019137038922082e-73,True,63,0.44996253629022254
m01_unmarked,TOKEN,got,it,355,193,31,30,True,4.2809874506663554e-12,True,61,1.0
m01_unmarked,TOKEN,got,left,391,247,34,32,True,1.3095538867764253e-08,True,66,0.9021585000966994
m01_unmarked,TOKEN,got,noticed,413,37,31,16,True,1.7673399755259263e-81,True,47,0.03998605682605215
m01_unmarked,TOKEN,got,now,152,59,31,20,True,1.2039751647019224e-10,True,51,0.16077960181198847
m01_unmarked,TOKEN,got,placed,380,106,34,24,True,3.0735473821225445e-37,True,58,0.23704711476271959
m01_unmarked,TOKEN,put,got,272,196,31,32,True,0.000513253999604,False,63,1.0
m01_unmarked,TOKEN,got,realized,227,31,31,13,True,5.345825285520884e-38,True,44,0.009559878856634896
m01_unmarked,TOKEN,had,carefully,280,25,22,8,True,1.0114036340919748e-55,True,30,0.016124801710247997
m01_unmarked,TOKEN,did,had,147,142,27,24,True,0.8140304632432138,False,51,0.7797679305530743
m01_unmarked,TOKEN,had,didn't,177,53,19,17,True,8.516029364754473e-17,True,36,0.8679394004284404
m01_unmarked,TOKEN,had,discovered,245,30,31,13,True,4.143118289468496e-43,True,44,0.009559878856634896
m01_unmarked,TOKEN,had,found,588,87,33,25,True,3.0459126648845617e-92,True,58,0.358143301806138
m01_unmarked,TOKEN,had,noticed,372,26,30,12,True,1.416605550181344e-79,True,42,0.007915897334896727
m01_unmarked,TOKEN,did,her,131,73,31,22,True,5.923304727721254e-05,False,53,0.27167916606550335
m01_unmarked,TOKEN,her,didn't,174,108,22,28,True,0.0001014900454297,False,50,0.47988766169832786
m01_unmarked,TOKEN,her,left,156,112,33,28,True,0.0085007747959446,False,61,0.6089207154048286
m01_unmarked,TOKEN,her,noticed,183,32,33,18,True,6.682762445316665e-27,True,51,0.04887389231827033
m01_unmarked,TOKEN,her,now,234,56,30,23,True,4.9287864296701155e-27,True,53,0.4101027163746913
m01_unmarked,TOKEN,put,her,160,88,34,23,True,5.660522581986162e-06,True,57,0.18485048241641844
m01_unmarked,TOKEN,in,i,255,93,34,22,True,1.4233818854041933e-18,True,56,0.1408954235984807
m01_unmarked,TOKEN,in,did,179,61,26,20,True,1.2227249047263308e-14,True,46,0.4613911821367651
m01_unmarked,TOKEN,in,didn't,241,35,22,15,True,5.295225780623204e-39,True,37,0.3240086000878364
m01_unmarked,TOKEN,in,found,382,34,33,11,True,1.2295484016052595e-75,True,44,0.0012600338162656044
m01_unmarked,TOKEN,in,it,628,71,35,19,True,2.3043098537821956e-112,True,54,0.04022356409571669
m01_unmarked,TOKEN,in,left,395,40,33,16,True,1.6732659584509222e-74,True,49,0.021294114141387155
m01_unmarked,TOKEN,in,noticed,212,11,30,7,True,2.068288129880074e-49,True,37,0.00019107642583549023
m01_unmarked,TOKEN,in,now,387,15,34,6,True,1.3680863402083968e-94,True,40,8.364584573428147e-06
m01_unmarked,TOKEN,in,she,658,113,35,25,True,2.6624705875727823e-94,True,60,0.2450608330229457
m01_unmarked,TOKEN,on,i,166,105,30,31,True,0.000253441423136,False,61,1.0
m01_unmarked,TOKEN,on,didn't,182,21,23,12,True,3.375708402303639e-33,True,35,0.08953107893466952
m01_unmarked,TOKEN,on,felt,262,16,32,9,True,1.7174267235576696e-58,True,41,0.000430857042374555
m01_unmarked,TOKEN,on,found,213,20,34,6,True,6.308681291992339e-42,True,40,8.364584573428147e-06
m01_unmarked,TOKEN,on,it,368,66,36,19,True,6.520394528896492e-52,True,55,0.030028945411892487
m01_unmarked,TOKEN,on,left,237,33,35,17,True,3.148595368823945e-39,True,52,0.017533235299084904
m01_unmarked,TOKEN,on,made,298,36,36,13,True,1.7658991457800273e-52,True,49,0.001402688503695515
m01_unmarked,TOKEN,on,now,219,14,33,10,True,1.6558836956688778e-48,True,43,0.0006061066312668117
m01_unmarked,TOKEN,on,she,334,100,39,28,True,1.598112287604707e-30,True,67,0.22154872964481104
m01_unmarked,TOKEN,set,carefully,226,34,26,14,True,5.781635199713946e-36,True,40,0.0806904677519924
m01_unmarked,TOKEN,did,set,139,87,26,25,True,0.0006595565228227,False,51,1.0
m01_unmarked,TOKEN,left,set,362,206,33,33,True,5.983030897844126e-11,True,66,1.0
m01_unmarked,TOKEN,set,noticed,192,31,32,16,True,1.511038734677614e-29,True,48,0.029304946720529308
m01_unmarked,TOKEN,set,now,160,68,30,21,True,1.0006956893090115e-09,True,51,0.2624375357110438
m01_unmarked,TOKEN,put,set,460,118,30,23,True,1.2342474835596674e-48,True,53,0.4101027163746913
