edge,prompt,H,site_cls,fall_depth,stem,member,m
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The applicant was told her residency interview would depend on whether she agreed to answer questions without her lawyer present, so",0.5689049745535858,closed,0.010544815491023212,r2bpw_018,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The applicant was told her residency interview would depend on whether she attended the biometrics appointment, so",0.9529914464073211,closed,0.006257947249888804,r2bpw_018,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Once the applicant agreed to withdraw the detail about the officer's earlier comment from his statement, the officer said the case would move faster, and",2.9197013493972808,closed,0.009418283520706002,r2bpw_019,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Once the applicant submitted the additional supporting documents, the officer said the case would move faster, and",3.2286135941354615,closed,0.005296993076291514,r2bpw_019,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The consular officer said the work permit would be issued as long as the applicant didn't mention the delay to the embassy hotline, but",3.579828866897042,closed,0.003347980533281593,r2bpw_020,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The consular officer said the work permit would be issued as long as the applicant provided the employer's signed letter, but",3.250780140106804,closed,0.012931795110647333,r2bpw_020,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The officer made clear that the green card interview was contingent on the applicant not correcting his earlier statement, which",3.0256924118275412,closed,0.012250936391296888,r2bpw_021,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The officer made clear that the green card interview was contingent on the applicant completing the medical exam, which",3.133120591184727,closed,0.004624729669684139,r2bpw_021,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Unless the applicant agreed to sign the form without reading it, the officer would not process the renewal, and so",2.264168483879448,closed,0.010691198049434105,r2bpw_022,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Unless the applicant provided a second form of identification, the officer would not process the renewal, and so",1.6239342466153313,closed,0.00728048007113894,r2bpw_022,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The border officer explained that the transit visa hinged on the traveler not reporting the earlier delay to the consulate, though",2.819484564104554,closed,0.007125839113897232,r2bpw_023,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The border officer explained that the transit visa hinged on the traveler booking the onward ticket, though",3.0035569268298645,closed,0.007455305953954401,r2bpw_023,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Before stamping the passport, the officer wanted the traveler to delete the photo of the checkpoint from her phone, and then",3.9958074264074055,closed,0.01029100705066234,r2bpw_024,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Before stamping the passport, the officer wanted the traveler to confirm the length of her stay, and then",3.5656454634658354,closed,0.0072818431880406955,r2bpw_024,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The professor told her the grade change would go through once she stopped mentioning the incident to the department chair, and",3.2604157584107862,closed,0.005558869635364712,r2bpw_025,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The professor told her the grade change would go through once she resubmitted the final essay, and",3.1626428164844023,closed,0.010015855823699273,r2bpw_025,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The student was told her recommendation letter would depend on whether she agreed to drop her complaint about the lab, so",0.673283602280899,closed,0.008766837042413319,r2bpw_026,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The student was told her recommendation letter would depend on whether she finished the required coursework, so",1.3639502874948888,closed,0.008579500226666734,r2bpw_026,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Once the graduate student agreed to remove her name from the grievance, her advisor said the thesis defense would be scheduled, and",2.707329855466465,closed,0.0030488637198286444,r2bpw_027,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Once the graduate student finished the final revisions, her advisor said the thesis defense would be scheduled, and",2.7829151616360868,closed,0.004186944721742539,r2bpw_027,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The dean said the scholarship would be reinstated as long as the student didn't repeat what she'd overheard in the meeting, but",2.5536297562170382,open,0.0057500975820237825,r2bpw_028,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The dean said the scholarship would be reinstated as long as the student maintained the required GPA, but",3.037141006506866,open,0.0047906967922367195,r2bpw_028,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The committee made clear that the degree conferral was contingent on the student signing a non-disclosure agreement about the incident, which",3.0944500463535802,closed,0.00791939507474208,r2bpw_029,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The committee made clear that the degree conferral was contingent on the student clearing the outstanding library fine, which",2.9444649370066758,closed,0.004315773096404859,r2bpw_029,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Unless the student agreed to withdraw her formal complaint, the admissions office would not release her transcript, and so",1.2589684325720085,closed,0.004962520346731467,r2bpw_030,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Unless the student paid the remaining balance, the admissions office would not release her transcript, and so",1.1535337378926414,closed,0.012235702505050747,r2bpw_030,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The chair explained that the teaching assistantship depended on the student not mentioning the harassment complaint to the union, though",2.329745553669182,closed,0.004294411699442511,r2bpw_031,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The chair explained that the teaching assistantship depended on the student completing the seminar work, though",2.767463453084435,closed,0.0051373181351552916,r2bpw_031,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Before signing the recommendation, the professor wanted the student to delete her post about the department from social media, and then",4.154061727709226,closed,0.007281379637527045,r2bpw_032,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Before signing the recommendation, the professor wanted the student to proofread the final draft again, and then",3.77158665586852,closed,0.008147786754939138,r2bpw_032,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The doctor told him his prescription would be renewed once he stopped asking about the earlier misdiagnosis, and",3.4419836090052756,closed,0.004643170515853225,r2bpw_033,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The doctor told him his prescription would be renewed once he completed the follow-up bloodwork, and",3.2113191738145854,closed,0.006050503061597249,r2bpw_033,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The patient was told her surgery date would depend on whether she agreed not to leave a review about the wait times, so",1.9833119687203862,closed,0.008378512946113094,r2bpw_034,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The patient was told her surgery date would depend on whether she confirmed her pre-op paperwork, so",1.5249677550049119,closed,0.010507170696542691,r2bpw_034,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Once the patient agreed to sign a form releasing the clinic from liability for the delay, the administrator said the appointment would be moved up, and",2.547123023603778,closed,0.0077862440122324315,r2bpw_035,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Once the patient confirmed her insurance details, the administrator said the appointment would be moved up, and",2.747089242035144,closed,0.010504715639146539,r2bpw_035,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The clinic director said the referral would be issued as long as the patient didn't mention the missed test results to the ombudsman, but",3.296542277633279,closed,0.011864471371770366,r2bpw_036,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The clinic director said the referral would be issued as long as the patient brought her previous scans, but",3.1647991008055136,closed,0.007818050883147853,r2bpw_036,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The specialist made clear that the pain medication refill was contingent on the patient not reporting the earlier billing error, which",3.3146583882286658,closed,0.011392577651344748,r2bpw_037,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The specialist made clear that the pain medication refill was contingent on the patient confirming the dosage, which",2.6937917889603837,closed,0.004151383887786069,r2bpw_037,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Unless the patient agreed to withdraw her complaint about the nurse, the clinic would not schedule the follow-up, and so",1.8798746676965445,closed,0.009179273175170817,r2bpw_038,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Unless the patient confirmed her availability next week, the clinic would not schedule the follow-up, and so",2.51506242082977,closed,0.01655626271607939,r2bpw_038,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The administrator explained that the discharge depended on the patient's family not mentioning the fall to hospital safety, though",2.6656377740413744,closed,0.014962721152281538,r2bpw_039,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The administrator explained that the discharge depended on the patient's family completing the discharge forms, though",2.552972502781585,closed,0.0037983850858433837,r2bpw_039,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Before releasing her records, the clinic wanted the patient to sign a statement retracting her earlier complaint, and then",3.96822020954305,closed,0.005485928812985464,r2bpw_040,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Before releasing her records, the clinic wanted the patient to update her mailing address, and then",3.7723515538710304,closed,0.007783083550421321,r2bpw_040,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The loan officer told her the mortgage modification would go through once she stopped asking why her application had been delayed, and",3.4925884424838367,open,0.00637656088003134,r2bpw_041,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The loan officer told her the mortgage modification would go through once she submitted the updated pay stubs, and",3.0992372031824846,closed,0.004391305591687677,r2bpw_041,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The customer was told her overdraft would be forgiven depending on whether she agreed to withdraw her dispute with the bank, so",1.1953394467604768,closed,0.010635989221639417,r2bpw_042,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The customer was told her overdraft would be forgiven depending on whether she updated her deposit details, so",1.3810844744522084,closed,0.008730079780270862,r2bpw_042,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Once the borrower agreed to leave the fee dispute out of her letter to the regulator, the bank manager said the credit line would be increased, and",2.91878723613545,closed,0.007003812803349787,r2bpw_043,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Once the borrower provided her latest tax return, the bank manager said the credit line would be increased, and",3.045197664610438,closed,0.004091659712039117,r2bpw_043,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The branch manager said the account would be reinstated as long as the customer didn't mention the fraudulent charge to the ombudsman, but",3.2326967849724797,open,0.010485672407187516,r2bpw_044,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The branch manager said the account would be reinstated as long as the customer updated her security questions, but",2.754798725631767,closed,0.005199121737141081,r2bpw_044,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The officer made clear that the loan approval was contingent on the applicant signing away her right to dispute the fee, which",2.6256724145728247,closed,0.011053968047389076,r2bpw_045,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The officer made clear that the loan approval was contingent on the applicant supplying her latest payslips, which",2.658817708191243,closed,0.004719271882078236,r2bpw_045,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Unless the client agreed to sign away her right to an independent review, the bank would not release the frozen funds, and so",2.0448283452974616,closed,0.0060512679861624095,r2bpw_046,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Unless the client confirmed her identity with a second document, the bank would not release the frozen funds, and so",2.2012772787139423,closed,0.005596015375430321,r2bpw_046,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The advisor explained that the refinancing depended on the client not disputing the earlier miscalculation with head office, though",2.5694380694669703,closed,0.0060646596946754205,r2bpw_047,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The advisor explained that the refinancing depended on the client returning the verification form, though",2.5705332869313002,closed,0.0066713621317177705,r2bpw_047,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Before approving the loan, the officer wanted the applicant to withdraw her complaint about the earlier rejection, and then",4.081724979493258,open,0.010222767142555086,r2bpw_048,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Before approving the loan, the officer wanted the applicant to provide one more reference, and then",3.0100860612877254,closed,0.004810483361341802,r2bpw_048,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The inspector told her the certification would be approved once she stopped mentioning the missed inspection date, and",3.5494813498182984,open,0.003746413756810771,r2bpw_049,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The inspector told her the certification would be approved once she submitted the updated floor plan, and",3.2172098015745085,open,0.004764989642149866,r2bpw_049,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The applicant was told her license renewal would depend on whether she agreed to withdraw her report of the earlier bribe attempt, so",1.2128491075913113,closed,0.02546643856774261,r2bpw_050,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The applicant was told her license renewal would depend on whether she completed her continuing education hours, so",0.8400786916143657,closed,0.0037347605389301936,r2bpw_050,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Once the contractor agreed to backdate the safety report, the inspector said the permit would be issued that day, and",2.9433031975650388,closed,0.004880067282773173,r2bpw_051,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Once the contractor corrected the paperwork error, the inspector said the permit would be issued that day, and",2.855575483559296,closed,0.010164560187805373,r2bpw_051,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The board said the nursing license would be reinstated as long as the applicant didn't mention the earlier complaint against the reviewer, but",2.8630419779181455,closed,0.0039951635596373195,r2bpw_052,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The board said the nursing license would be reinstated as long as the applicant completed the refresher course, but",3.1348652293134323,closed,0.009021777003788247,r2bpw_052,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The examiner made clear that passing the inspection was contingent on the owner not reporting the fee he'd been asked to pay, which",2.3949598380588935,closed,0.006248138387147852,r2bpw_053,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The examiner made clear that passing the inspection was contingent on the owner bringing the wiring up to code, which",3.0890429966067305,closed,0.007301957976000267,r2bpw_053,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Unless the driver agreed to withdraw her complaint about the examiner's conduct, the board would not schedule a retest, and so",2.269923094227055,closed,0.007997705110805962,r2bpw_054,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Unless the driver rescheduled around the holiday, the board would not schedule a retest, and so",2.1389320418602735,closed,0.010095602416225027,r2bpw_054,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The chief inspector explained that the compliance certificate depended on the manager not mentioning the missed deadline to the state office, though",2.5369142007320193,closed,0.008009835064058026,r2bpw_055,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The chief inspector explained that the compliance certificate depended on the manager bringing the ventilation up to code, though",2.592324005572006,closed,0.007471482042859478,r2bpw_055,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Before signing off, the inspector wanted the owner to withdraw his complaint to the licensing board, and then",3.82719742458844,closed,0.012415258770540706,r2bpw_056,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Before signing off, the inspector wanted the owner to clear the hallway of debris, and then",3.8363630681476355,closed,0.005622093888586892,r2bpw_056,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The adjuster told her the claim payout would go through once she stopped asking about the delay in her case, and",3.4108365428247263,open,0.006068929675395726,r2bpw_057,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The adjuster told her the claim payout would go through once she submitted the missing repair estimate, and",3.1308112286678877,closed,0.005234857902349068,r2bpw_057,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The policyholder was told her coverage would be renewed depending on whether she agreed not to appeal the earlier denial, so",0.9842951055538459,closed,0.012320505968715303,r2bpw_058,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The policyholder was told her coverage would be renewed depending on whether she submitted her premium payment, so",1.3434142956537913,closed,0.012919034689630925,r2bpw_058,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Once the claimant agreed to withdraw her letter to the state insurance office, the adjuster said the payout would be processed, and",2.9769537752575856,closed,0.0051393050945328506,r2bpw_059,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Once the claimant provided the last set of photos, the adjuster said the payout would be processed, and",3.0274958850176423,closed,0.007682998317690758,r2bpw_059,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The insurer said the policy would be reinstated as long as the claimant didn't mention the earlier miscalculation to the regulator, but",3.3575068502635994,closed,0.0071606480932697005,r2bpw_060,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The insurer said the policy would be reinstated as long as the claimant updated her home address, but",3.0310123151243697,closed,0.0040399217643706945,r2bpw_060,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The claims manager made clear that the settlement was contingent on the claimant signing away her right to appeal, which",2.094831732905606,closed,0.009312352167907857,r2bpw_061,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The claims manager made clear that the settlement was contingent on the claimant confirming the final cost, which",2.682128453714878,closed,0.006381882641659841,r2bpw_061,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Unless the claimant agreed to withdraw her complaint about the adjuster, the insurer would not release the funds, and so",1.7033561244099702,closed,0.00678625490637923,r2bpw_062,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Unless the claimant confirmed her bank details, the insurer would not release the funds, and so",2.2198113317522035,closed,0.004952365715438378,r2bpw_062,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The supervisor explained that the expedited review depended on the claimant not mentioning the earlier delay in writing, though",2.51500199446065,closed,0.005928408216045494,r2bpw_063,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The supervisor explained that the expedited review depended on the claimant completing the paperwork, though",2.4607676209767866,closed,0.004739056338492783,r2bpw_063,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Before closing the claim, the adjuster wanted the claimant to withdraw her complaint about the earlier offer, and then",3.8704607994839773,closed,0.009375065500947044,r2bpw_064,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Before closing the claim, the adjuster wanted the claimant to confirm the final mileage, and then",4.167682309885129,closed,0.011067664017738794,r2bpw_064,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The parole officer told him his curfew would be lifted once he stopped asking about the earlier violation on his record, and",3.1168441834229745,closed,0.005503631376044625,r2bpw_065,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The parole officer told him his curfew would be lifted once he completed the community service hours, and",2.6466366327369615,open,0.005130069488740447,r2bpw_065,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The parolee was told his travel permission would depend on whether he agreed not to mention the missed check-in to the review board, so",1.215579995257865,closed,0.012604856373733608,r2bpw_066,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The parolee was told his travel permission would depend on whether he filed his work schedule, so",1.473491214191639,closed,0.008337903430146214,r2bpw_066,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Once the parolee agreed to withdraw his complaint about the officer's conduct, the officer said the reporting requirement would be reduced, and",1.9364318043643336,closed,0.004820607142602343,r2bpw_067,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Once the parolee completed the required counseling sessions, the officer said the reporting requirement would be reduced, and",2.405450376019037,closed,0.006064519608824345,r2bpw_067,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The board said the early release would be granted as long as the applicant didn't mention what he'd overheard about the hearing, but",3.411801018520256,closed,0.006775737153802773,r2bpw_068,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The board said the early release would be granted as long as the applicant maintained a clean record for six months, but",3.4993383234893085,closed,0.005797358090369539,r2bpw_068,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The officer made clear that the transfer to a lower-supervision tier was contingent on the parolee not disputing the earlier violation notice, which",3.5264674102625775,open,0.00806253372944786,r2bpw_069,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The officer made clear that the transfer to a lower-supervision tier was contingent on the parolee completing his drug tests, which",2.785363332618225,closed,0.007824174119029598,r2bpw_069,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Unless the parolee agreed to withdraw his complaint about the search, the officer would not approve the address change, and so",1.3691510884372484,closed,0.005538529292225355,r2bpw_070,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Unless the parolee provided proof of the new lease, the officer would not approve the address change, and so",1.705182911550586,closed,0.004316586529199605,r2bpw_070,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The supervisor explained that the reduced reporting depended on the parolee not mentioning the missed appointment in his record, though",2.5677418862683705,closed,0.007213486670956277,r2bpw_071,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The supervisor explained that the reduced reporting depended on the parolee confirming his job placement, though",2.697240332638024,closed,0.006161434969464395,r2bpw_071,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Before signing the release, the officer wanted the parolee to withdraw his complaint about the earlier search, and then",3.5688718639723422,closed,0.023746336843908734,r2bpw_072,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Before signing the release, the officer wanted the parolee to confirm his new address, and then",3.468404436569891,closed,0.006912281939181969,r2bpw_072,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The caseworker told her the benefits would continue once she stopped asking about the delay in her paperwork, and",3.087327568504404,closed,0.005357597242096632,r2bpw_073,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The caseworker told her the benefits would continue once she submitted the updated income form, and",3.0746051493348303,closed,0.006821595280800981,r2bpw_073,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The applicant was told her housing voucher would depend on whether she agreed not to appeal the earlier denial, so",0.8674649811907609,closed,0.013570550140055792,r2bpw_074,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The applicant was told her housing voucher would depend on whether she submitted the inspection request, so",0.7832787447635748,closed,0.007042380351163686,r2bpw_074,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Once the recipient agreed to withdraw her complaint about the caseworker, the office said the disability review would be expedited, and",2.8223045360012504,closed,0.005490150682225024,r2bpw_075,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Once the recipient submitted the doctor's updated letter, the office said the disability review would be expedited, and",2.8360537471502254,closed,0.009940064158970712,r2bpw_075,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The office said the benefits would be reinstated as long as the recipient didn't mention the earlier error to the ombudsman, but",3.4384564699246045,closed,0.0068010685385378996,r2bpw_076,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The office said the benefits would be reinstated as long as the recipient recertified before the deadline, but",3.5490060295838894,open,0.003697101020626062,r2bpw_076,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The supervisor made clear that the backdated payment was contingent on the recipient signing a statement retracting her complaint, which",2.34349822332051,closed,0.009342409088644591,r2bpw_077,MARKED,marked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"The supervisor made clear that the backdated payment was contingent on the recipient completing her paperwork, which",2.6254754803063327,open,0.00551061850572634,r2bpw_077,UNMARKED,unmarked
meta-llama/Llama-3.1-8B>allenai/Llama-3.1-Tulu-3.1-8B,"Unless the recipient agreed to withdraw her appeal, the office would not release the withheld payment, and so",2.1513586517776413,closed,0.006956295691805256,r2bpw_078,MARKED,marked
