group,labeling,category,delta,edges_pos,n_edges,lo,hi,p,bonferroni
m03_inst,usas,B5,2.777357799509883e-05,2,43,-1.1793845426542121e-05,6.734100141673978e-05,0.1761814781736694,False
m03_inst,usas,S4,2.8836447492071328e-05,3,43,-3.1019618427199115e-06,6.0774856826862565e-05,0.08404748800209963,False
m03_inst,usas,A4.2,3.058375562317643e-05,7,43,-0.00018903954187657812,0.000250207053122931,0.7862363009560156,False
m03_inst,usas,N3.8,3.358346422803599e-05,13,43,-0.00017906759848480632,0.0002462345269408783,0.758442836644638,False
m03_inst,usas,A12,3.411827985113413e-05,2,43,-1.839953411091474e-05,8.6636093813183e-05,0.209908090719876,False
m03_inst,usas,S7.1,3.462159061595307e-05,21,43,-0.0011650565972396688,0.001234299778471575,0.9551609396023824,False
m03_inst,usas,G1.1,3.7047125770558125e-05,2,43,-1.3725526792665291e-05,8.781977833378153e-05,0.16007240702882258,False
m03_inst,usas,A1.4,3.853490298838173e-05,1,43,-3.699350686884644e-05,0.0001140633128456099,0.32303728760298683,False
m03_inst,usas,N3.1,4.047646809240276e-05,2,43,-1.5886978635338562e-05,9.683991482014408e-05,0.1666252626569321,False
m03_inst,usas,K1,4.425406493757929e-05,2,43,-1.7127639233523326e-05,0.00010563576910868191,0.16499734006903685,False
m03_inst,usas,B2,4.6068411033488665e-05,6,43,-1.1685444114886902e-05,0.00010382226618186423,0.12545596372269005,False
m03_inst,usas,B1,5.257543580220289e-05,6,43,-7.423221470916346e-05,0.00017938308631356922,0.4210120482936511,False
m03_inst,usas,O4.2,5.312631953900703e-05,20,43,-0.0013131184253993846,0.0014193710644773985,0.9396103864149011,False
m03_inst,usas,O4.1,5.435674853940743e-05,8,43,-0.0001275188684671578,0.00023623236554597268,0.561157657595117,False
m03_inst,usas,M5,5.7802354482572595e-05,1,43,-5.5490260303269674e-05,0.00017109496926841488,0.32303728760298683,False
m03_inst,usas,B4,6.718802178792626e-05,4,43,-3.727588632680004e-05,0.00017165192990265256,0.21440691210262552,False
m03_inst,usas,A13,6.756268765090956e-05,4,43,-6.920763975924821e-06,0.00014204613927774396,0.08266383581250429,False
m03_inst,usas,A5.3,7.18097390147135e-05,16,43,-0.0004089902051258821,0.0005526096831553091,0.7711659369983114,False
m03_inst,usas,H4,8.462572943826818e-05,15,43,-0.00023056885063036896,0.0003998203095069053,0.601492940764305,False
m03_inst,usas,Z1m,8.673029785850871e-05,11,43,-0.002219073338628702,0.00239253393434572,0.9415805855187314,False
m03_inst,usas,A1.2,9.277453571600094e-05,9,43,-1.5163854651076435e-05,0.0002007129260830783,0.09947487021867663,False
m03_inst,usas,Y2,9.554616514032395e-05,2,43,-6.901493028715802e-05,0.0002601072605678059,0.26157080429364304,False
m03_inst,usas,Z7,9.748695889464685e-05,2,43,-5.88829703129499e-05,0.0002538568881022436,0.2285448489025974,False
m03_inst,usas,A4.1,0.00010640171936282782,6,43,8.851025360168339e-06,0.00020395241336548732,0.03839429922106778,False
m03_inst,usas,A13.2,0.00011694121922604136,8,43,2.5220038228882956e-05,0.00020866240022319977,0.016453466517951813,False
m03_inst,usas,X5.2,0.00012446142327875,5,43,-1.1174596295728965e-05,0.00026009744285322896,0.07928375429239608,False
m03_inst,usas,A6.2,0.00012917624388160114,13,43,-0.00013685713273833098,0.0003952096205015333,0.346691393598916,False
m03_inst,usas,I1,0.00014726547996488478,8,43,2.7725747996794044e-05,0.0002668052119329755,0.02018698468182801,False
m03_inst,usas,S1.2.1,0.00014734066093795813,7,43,3.202411683167021e-05,0.00026265720504424603,0.016238294793709532,False
m03_inst,usas,E4.1,0.0001475342113936566,14,43,-0.00012326581232213768,0.00041833423510945087,0.2916988483577212,False
m03_inst,usas,X4.2,0.0001501609458261237,6,43,-5.5328917351781936e-05,0.00035565080900402935,0.15946966650682884,False
m03_inst,usas,N3.3,0.00015805029347444328,11,43,-1.570040494657996e-05,0.0003318009918954665,0.08183273782629813,False
m03_inst,usas,T3,0.00018695335117860433,17,43,-0.00018078579446471828,0.000554692496821927,0.32474470301090147,False
m03_inst,usas,K5.1,0.00020176497318702207,10,43,6.02549245930825e-05,0.0003432750217809617,0.007798984954907678,False
m03_inst,usas,Q1.3,0.0002130536937221112,20,43,-0.00037095536705270427,0.0007970627544969266,0.4785452111607705,False
m03_inst,usas,S1.2,0.0002327955622102781,10,43,5.1721554566134186e-05,0.00041386956985442204,0.015630236710873116,False
m03_inst,usas,N3.5,0.00030561259692935856,12,43,7.30027395016084e-05,0.0005382224543571087,0.013632363843703135,False
m03_inst,usas,G2.2,0.00031932677177392,12,43,0.00013907908908844941,0.0004995744544593905,0.001208809486606884,False
m03_inst,usas,A5.1,0.0003301973887161792,20,43,-0.00031186104561249726,0.0009722558230448557,0.31923261906604294,False
m03_inst,usas,E6,0.0003396083588843069,18,43,-0.00025374330394767314,0.000932960021716287,0.2683127898517797,False
m03_inst,usas,Z8mf,0.00038184015177761195,17,43,-0.0004692583304612944,0.0012329386340165184,0.38421939247867376,False
m03_inst,usas,S7.3,0.00038731079664905676,16,43,6.418135621264333e-06,0.0007682034576768492,0.052781865432291304,False
m03_inst,usas,P1,0.0004264940595764243,11,43,0.00011269787879232177,0.0007402902403605268,0.010907239660496854,False
m03_inst,usas,N2,0.000438602222935424,13,43,0.00016190088788769049,0.0007153035579831575,0.0033851279685956576,False
m03_inst,usas,A1.3,0.000446961382642643,18,43,0.0002308001482961547,0.0006631226169891313,0.0002140700233427062,True
m03_inst,usas,Z8,0.0004858929506572738,20,43,-0.00014474384359531076,0.0011165297449098584,0.13849497987621975,False
m03_inst,usas,S7.4,0.0005139687981677007,22,43,-0.002549738911609968,0.0035776765079453695,0.7439329846656803,False
m03_inst,usas,T4,0.0005481810115924022,23,43,0.00020646453046931188,0.0008898974927154925,0.0030540715602321803,False
m03_inst,usas,I1.1,0.0006220666371603774,21,43,-0.00010720904971607775,0.0013513423240368327,0.10198612292814814,False
m03_inst,usas,E5,0.0006512416616817406,26,43,0.00020507909441654418,0.001097404228946937,0.0065563558016536365,False
m03_inst,usas,M6,0.0007002174368585975,17,43,-0.0005129737688888593,0.0019134086426060544,0.26436683949519785,False
m03_inst,usas,A1.7,0.0008475252009261138,30,43,-6.615937205675247e-05,0.00176120977390898,0.07618932605298316,False
m03_inst,usas,S5,0.0008524370171148574,27,43,0.0005079808674964981,0.0011968931667332167,1.7273254419280584e-05,True
m03_inst,usas,S1.1.1,0.0008754547459346969,24,43,4.893933212532617e-05,0.0017019701597440677,0.04404699697576864,False
m03_inst,usas,Q1.1,0.0010186271960861187,30,43,0.0005502654535910357,0.0014869889385812018,0.00011177551966492464,True
m03_inst,usas,S1.1.3,0.0011328852046340687,24,43,0.0005051435035370104,0.0017606269057311272,0.0010015561170399374,False
m03_inst,usas,S8,0.0011363341611773088,23,43,-0.0010137473663644643,0.0032864156887190818,0.3061882083022951,False
m03_inst,usas,A2.2,0.0011817707200643052,26,43,0.0004771325591738482,0.0018864088809547623,0.002050080778351893,False
m03_inst,usas,X6,0.0017369544614697892,26,43,0.00010865571892236742,0.003365253204017211,0.04263641843346756,False
m03_inst,usas,A5.2,0.0018508282318224292,29,43,0.0011268549010697052,0.002574801562575153,1.0281618083890493e-05,True
m03_inst,usas,X2.5,0.002011482570291384,26,43,-1.8132716478502526e-05,0.004041097857061271,0.058802722855032706,False
m03_inst,usas,S7.2,0.002094409883754161,26,43,0.0004035611075258749,0.0037852586599824477,0.01955594882616543,False
m03_inst,usas,A11.1,0.0021201625611146076,24,43,0.0007904796345943436,0.0034498454876348717,0.003218480775560019,False
m03_inst,usas,S3.1,0.0022145684358137736,28,43,0.00126239437848042,0.0031667424931471275,4.4013787766937146e-05,True
m03_inst,usas,T1.1.2,0.002637613744481052,24,43,0.0011702505233905328,0.004104976965571571,0.0010433973490071675,False
m03_inst,usas,A1.8,0.002995600478300848,28,43,0.001659785655248266,0.00433141530135343,7.376985746836989e-05,True
m03_inst,usas,X4.1,0.0031088225899383523,27,43,0.0011821640665054289,0.0050354811133712755,0.0029027570675105884,False
m03_inst,usas,A1.9,0.003169524696809071,36,43,0.0019911888820173702,0.0043478605116007716,4.382946624762494e-06,True
m03_inst,usas,X8,0.0033780412968880164,27,43,-0.00022519114418914502,0.006981273737965178,0.0732166695295954,False
m03_inst,usas,N3.2,0.004558536910904487,37,43,0.003115149061086309,0.006001924760722664,2.1155232616819084e-07,True
m03_inst,usas,A8,0.005669315290402096,28,43,0.0027233540254439585,0.008615276555360233,0.0005011844214443111,False
m03_inst,usas,A9,0.006120390428896108,22,43,-0.00707066726163345,0.019311448119425666,0.3683276638707878,False
m03_inst,usas,X5.1,0.006441549252971007,35,43,0.00447859169569542,0.008404506810246595,9.496297957485848e-08,True
m03_inst,usas,S1.1.2,0.007074877580893207,37,43,0.0052969494770576595,0.008852805684728755,1.06862283965147e-09,True
m03_inst,usas,Q1.2,0.010150575100044003,33,43,0.00553347257399172,0.014767677626096286,9.673462122489195e-05,True
m03_inst,usas,X7,0.010659249826807706,31,43,0.006093187522913192,0.015225312130702221,4.170304613600749e-05,True
m03_inst,usas,A3,0.012197811779384048,20,43,-0.0022225203544381216,0.026618143913206216,0.10478595975779696,False
m03_inst,usas,S6,0.012477794765330908,39,43,0.009262485374504208,0.01569310415615761,1.99890809971792e-09,True
m03_inst,usas,X2.1,0.01406339490054996,32,43,0.006814108177111682,0.021312681623988236,0.0004575405477487915,False
m03_inst,usas,Q2.1,0.015358443618418748,27,43,-0.0008030772799172293,0.03151996451675473,0.0695222181477077,False
m03_inst,usas,A7,0.020232472281846485,38,43,0.014775118155905072,0.0256898264077879,6.058946204211859e-09,True
m03_inst,usas,Q2.2,0.020766050651472884,26,43,0.007131396215303199,0.03440070508764257,0.004710926220559981,False
m03_inst,usas,A1.1.1,0.02279532985228638,37,43,0.014726161856483679,0.030864497848089083,1.8353475828606215e-06,True
m03_inst,usas,X2.4,0.024287836120199382,40,43,0.01908044622918481,0.029495226011213953,1.5239063219533207e-11,True
m03_inst,verbnet,admire,-0.0650740155885969,23,43,-0.12932907666624854,-0.0008189545109452551,0.05370314001735738,False
m03_inst,verbnet,characterize,-0.0263710444999256,10,43,-0.037813374538941666,-0.014928714460909537,5.019460228972763e-05,True
m03_inst,verbnet,escape,-0.024041539564542556,7,43,-0.03238965302822769,-0.015693426100857426,1.2871418503775426e-06,True
m03_inst,verbnet,mix,-0.015968189541417196,9,43,-0.02768651303855562,-0.004249866044278773,0.01071777226333482,False
m03_inst,verbnet,convert,-0.014558833266977822,14,43,-0.023168403318449056,-0.00594926321550659,0.0018986042392081714,False
m03_inst,verbnet,declare,-0.013193593236655874,16,43,-0.028683358537315712,0.002296172064003966,0.10246575618138686,False
m03_inst,verbnet,animal_sounds,-0.009928719206792643,13,43,-0.015673570653639706,-0.0041838677599455795,0.0015426057032204706,False
m03_inst,verbnet,consume,-0.009721403750244209,11,43,-0.014582369215415128,-0.004860438285073289,0.00032111544230123846,False
m03_inst,verbnet,put,-0.009094612403123656,7,43,-0.012428607468215322,-0.0057606173380319895,3.433088117128299e-06,True
m03_inst,verbnet,dress,-0.008490749924655127,5,43,-0.011957852915356306,-0.005023646933953949,2.0329403370834806e-05,True
m03_inst,verbnet,discover,-0.007786356843831082,6,43,-0.011483361696099977,-0.004089351991562186,0.00016980527595764777,True
m03_inst,verbnet,tell,-0.007306498343911055,15,43,-0.015299480768519055,0.0006864840806969459,0.08039381903938192,False
m03_inst,verbnet,long,-0.007242696827325323,4,43,-0.009421609789864355,-0.00506378386478629,7.209821782629015e-08,True
m03_inst,verbnet,pay,-0.006573269092687597,11,43,-0.010780788191810314,-0.00236574999356488,0.00382579696183671,False
m03_inst,verbnet,inquire,-0.006242635248397777,17,43,-0.012701717815847469,0.00021644731905191492,0.06508225128012922,False
m03_inst,verbnet,wish,-0.00598519614742587,14,43,-0.011649041489380393,-0.00032135080547134737,0.04452011245634132,False
m03_inst,verbnet,forbid,-0.005675452836247502,11,43,-0.01316159760832369,0.0018106919358286868,0.1447660114655731,False
m03_inst,verbnet,keep,-0.004816901931989441,13,43,-0.007898842445485006,-0.0017349614184938755,0.0038119887821431767,False
m03_inst,verbnet,complete,-0.004733800511279888,7,43,-0.007390127218959666,-0.00207747380360011,0.0011390769969800904,False
m03_inst,verbnet,wink,-0.004147744140279399,11,43,-0.011524583934431938,0.003229095653873139,0.2767192370061872,False
m03_inst,verbnet,send,-0.004041827180931394,10,43,-0.0058664045059159215,-0.0022172498559468656,8.72846361355742e-05,True
m03_inst,verbnet,crane,-0.0037796039063294775,19,43,-0.006776845999283196,-0.0007823618133757592,0.017587754885206683,False
m03_inst,verbnet,correspond,-0.003070568497680999,15,43,-0.00536439487803267,-0.0007767421173293281,0.01207281956401374,False
m03_inst,verbnet,get,-0.002617594795805603,18,43,-0.005539863441702753,0.00030467385009154803,0.08643921861141753,False
m03_inst,verbnet,calibratable_cos,-0.002516331182434263,15,43,-0.004982183712400305,-5.047865246822188e-05,0.05198061736918787,False
m03_inst,verbnet,obtain,-0.002445418479485193,14,43,-0.004533820544583443,-0.0003570164143869431,0.02679225256709255,False
m03_inst,verbnet,care,-0.002399441725984071,10,43,-0.0038733617733584104,-0.0009255216786097317,0.002685014334464855,False
m03_inst,verbnet,remove,-0.002375731656227139,15,43,-0.0043412089436294845,-0.0004102543688247933,0.022504360547566188,False
m03_inst,verbnet,bill,-0.0022816466354207746,11,43,-0.004395749232635635,-0.0001675440382059145,0.040374853348283175,False
m03_inst,verbnet,throw,-0.0021896938676986472,12,43,-0.004420035751879139,4.0648016481844434e-05,0.06111261874458601,False
m03_inst,verbnet,exist,-0.0021799036442611396,15,43,-0.005774071160961746,0.0014142638724394673,0.24121126416472152,False
m03_inst,verbnet,cooperate,-0.0018638900723544315,10,43,-0.0034458672904687745,-0.00028191285424008844,0.025916537408370122,False
m03_inst,verbnet,build,-0.0014599392817982765,21,43,-0.007292996931428984,0.004373118367832432,0.6262889936660947,False
m03_inst,verbnet,withdraw,-0.0013133256286928937,3,43,-0.002070803673605283,-0.0005558475837805042,0.0014955320845660399,False
m03_inst,verbnet,confine,-0.0011788322893334618,23,43,-0.008818822310143826,0.006461157731476902,0.7638220529878784,False
m03_inst,verbnet,admit,-0.0011363437681423927,15,43,-0.0038977194468845355,0.00162503191059975,0.4244599494780614,False
m03_inst,verbnet,meander,-0.0011227030809272457,5,43,-0.0017313452322735192,-0.0005140609295809721,0.0007968078113414339,False
m03_inst,verbnet,complain,-0.0010457468887056264,9,43,-0.0018522146904103969,-0.00023927908700085586,0.01481677589625126,False
m03_inst,verbnet,lodge,-0.0008194560804330457,14,43,-0.0018014675867608603,0.00016255542589476888,0.10940627525364709,False
m03_inst,verbnet,dub,-0.0007225564459162598,14,43,-0.0015339211096970981,8.880821786457849e-05,0.08821631239169629,False
m03_inst,verbnet,conjecture,-0.0006926570589380986,20,43,-0.0058616109739895415,0.0044762968561133445,0.7941071155078772,False
m03_inst,verbnet,price,-0.0006825652918754882,1,43,-0.001008548966300558,-0.0003565816174504184,0.0001828699269108206,True
m03_inst,verbnet,cut,-0.0006810261529503651,1,43,-0.001214874426217503,-0.00014717787968322705,0.016396073659083268,False
m03_inst,verbnet,amuse,-0.0006773158739366243,22,43,-0.0074033535094179675,0.00604872176154472,0.8444876666365024,False
m03_inst,verbnet,leave,-0.0006643175556746489,10,43,-0.0012609448862791984,-6.76902250700993e-05,0.03472557185310341,False
m03_inst,verbnet,search,-0.0006500272642116402,10,43,-0.0016554253218942282,0.0003553707934709477,0.21206073352750396,False
m03_inst,verbnet,other_cos,-0.0006475634476847429,20,43,-0.003271674929713307,0.001976548034343821,0.6311268805132547,False
m03_inst,verbnet,image_impression,-0.0006031585870272155,9,43,-0.0012447042800212754,3.8387105966844535e-05,0.07243540925658477,False
m03_inst,verbnet,stop,-0.0005983244230021435,12,43,-0.0018999228530111358,0.0007032740070068488,0.37273585760824157,False
m03_inst,verbnet,concealment,-0.0004404573848119848,10,43,-0.0010125222943509087,0.00013160752472693926,0.13876294474617157,False
m03_inst,verbnet,judgement,-0.00035319790393867286,18,43,-0.0016516810644896136,0.000945285256612268,0.5967495790435656,False
m03_inst,verbnet,body_internal_motion,-0.00032918296470599897,5,43,-0.0008485559049880198,0.00019018997557602183,0.22103078829520792,False
m03_inst,verbnet,scribble,-0.00025390996538219386,11,43,-0.0007835536016767273,0.0002757336709123396,0.35278549416395233,False
m03_inst,verbnet,carry,-0.0002047338233787411,14,43,-0.0014857350728783472,0.0010762674261208648,0.7556383582129078,False
m03_inst,verbnet,see,-0.0001739425472442822,13,43,-0.0007064027510822441,0.00035851765659367975,0.5254639108353366,False
m03_inst,verbnet,herd,-0.0001650064435322836,9,43,-0.0005234057302028551,0.00019339284313828786,0.3720008457595829,False
m03_inst,verbnet,neglect,-0.00016438904566547767,1,43,-0.0003037489252142047,-2.5029166116750652e-05,0.025750663239536755,False
m03_inst,verbnet,drive,-0.000150290029123993,12,43,-0.0008934750430217162,0.0005928949847737302,0.6938464721404891,False
m03_inst,verbnet,adopt,-0.00014499318365444568,15,43,-0.0011913153173774527,0.0009013289500685613,0.7872561489155321,False
m03_inst,verbnet,exchange,-0.00011283997643791924,16,43,-0.0015151264547059891,0.0012894465018301506,0.8754345515480948,False
m03_inst,verbnet,simple_dressing,-0.00010745986431157381,12,43,-0.004056321017139246,0.003841401288516098,0.9577161095025059,False
m03_inst,verbnet,butter,-0.00010522716804884437,10,43,-0.0007671892150858267,0.000556734878988138,0.7569113079223443,False
m03_inst,verbnet,dedicate,-6.520684177368346e-05,0,43,-0.00016704721207555658,3.663352852818968e-05,0.21643223421311808,False
m03_inst,verbnet,transcribe,-4.804349288071025e-05,11,43,-0.00046910206862297313,0.0003730150828615526,0.824122241319598,False
m03_inst,verbnet,chew,-3.828580289140294e-05,1,43,-0.00016474528339986417,8.817367761705827e-05,0.5561004674219496,False
m03_inst,verbnet,murder,-3.322099432703761e-05,3,43,-0.0001760356965203585,0.00010959370786628331,0.6507908560661174,False
m03_inst,verbnet,destroy,-2.1335609131640708e-05,0,43,-6.31534030296565e-05,2.0482184766375083e-05,0.3230372876029871,False
m03_inst,verbnet,funnel,-1.6730801405387318e-05,0,43,-4.952317215994646e-05,1.606156934917183e-05,0.32303728760298706,False
m03_inst,verbnet,eat,-1.1753241910587337e-05,2,43,-0.00011426040115503513,9.075391733386045e-05,0.8232797157829449,False
m03_inst,verbnet,pit,1.2476295039425092e-05,1,43,-1.197724323784809e-05,3.692983331669828e-05,0.3230372876029871,False
m03_inst,verbnet,learn,1.312404850648328e-05,1,43,-1.2599086566223942e-05,3.88471835791905e-05,0.32303728760298683,False
m03_inst,verbnet,chit_chat,1.3403927350713759e-05,1,43,-1.2867770256685209e-05,3.967562495811273e-05,0.32303728760298683,False
m03_inst,verbnet,risk,1.779327769968506e-05,1,43,-1.708154659169765e-05,5.266810199106776e-05,0.3230372876029866,False
m03_inst,verbnet,cost,1.9187965308158722e-05,1,43,-1.8420446695832372e-05,5.6796377312149816e-05,0.32303728760298683,False
m03_inst,verbnet,settle,2.2190662169359132e-05,1,43,-2.1303035682584775e-05,6.568436002130304e-05,0.3230372876029871,False
m03_inst,verbnet,rummage,2.3598112651346845e-05,3,43,-3.008956874188912e-05,7.728579404458281e-05,0.39385101301461595,False
m03_inst,verbnet,put_direction,2.3609963404556723e-05,1,43,-2.2665564868374454e-05,6.98854916774879e-05,0.32303728760298706,False
m03_inst,verbnet,manner_speaking,2.3609963404556723e-05,1,43,-2.2665564868374454e-05,6.98854916774879e-05,0.32303728760298706,False
m03_inst,verbnet,carve,2.4952590078850183e-05,1,43,-2.395448647569618e-05,7.385966663339655e-05,0.3230372876029871,False
m03_inst,verbnet,bend,2.6100801294599745e-05,1,43,-2.505676924281577e-05,7.725837183201526e-05,0.3230372876029871,False
m03_inst,verbnet,disassemble,2.795169946332737e-05,1,43,-2.6833631484794284e-05,8.273703041144903e-05,0.32303728760298706,False
m03_inst,verbnet,shake,3.67100457040069e-05,1,43,-3.524164387584662e-05,0.00010866173528386043,0.32303728760298683,False
m03_inst,verbnet,marry,3.692378542474348e-05,2,43,-1.3944752079637398e-05,8.779232292912436e-05,0.16220876901537779,False
m03_inst,verbnet,hurt,3.778017788374985e-05,5,43,-0.00010729071853885401,0.0001828510743063537,0.6124197055332861,False
m03_inst,verbnet,steal,3.882937180951978e-05,4,43,-4.952274468524464e-05,0.0001271814883042842,0.39391494072812244,False
m03_inst,verbnet,touch,4.829146346395888e-05,2,43,-1.8062472933023206e-05,0.00011464539986094096,0.16112709878341172,False
m03_inst,verbnet,bump,5.15616628678841e-05,2,43,-1.930534099061255e-05,0.00012242866672638076,0.1612409448859799,False
m03_inst,verbnet,break,5.4584352884290085e-05,11,43,-0.00038183726950131324,0.0004910059752698934,0.8075402346552192,False
m03_inst,verbnet,cheat,8.06884129218666e-05,4,43,-2.630920875597806e-05,0.00018768603459971128,0.14685144230625055,False
m03_inst,verbnet,engender,9.374250747635063e-05,3,43,-2.0090854505684763e-05,0.00020757586945838603,0.11400077271031277,False
m03_inst,verbnet,pocket,9.932289457891454e-05,20,43,-0.003660714138755781,0.0038593599279136102,0.9589540860192558,False
m03_inst,verbnet,poke,0.00010904555401913809,20,43,-0.0011386526110049892,0.0013567437190432656,0.8648114180560287,False
m03_inst,verbnet,sound_emission,0.00010990660793661893,5,43,1.3282088251953176e-05,0.0002065311276212847,0.031189787968276917,False
m03_inst,verbnet,berry,0.00014071696270773242,6,43,2.0724530129412848e-05,0.00026070939528605197,0.026576884276031314,False
m03_inst,verbnet,coil,0.00014124645493162978,4,43,-6.652372035228149e-06,0.0002891452818984877,0.0682034937802494,False
m03_inst,verbnet,appeal,0.0001430695897553557,19,43,-0.0015413730898380584,0.0018275122693487697,0.8685825832562306,False
m03_inst,verbnet,instr_communication,0.00014309871786848653,6,43,3.05106487645702e-05,0.00025568678697240286,0.016769643758387423,False
m03_inst,verbnet,give,0.0001439125972395799,23,43,-0.004844117538551004,0.005131942733030165,0.9551725417667931,False
m03_inst,verbnet,contribute,0.0001467152552136518,25,43,-0.005772590851406514,0.006066021361833818,0.961484024430232,False
m03_inst,verbnet,linger,0.00015209955858956227,23,43,-0.0009040945608743673,0.0012082936780534919,0.7791349451024078,False
m03_inst,verbnet,marvel,0.00017014677441446643,18,43,-0.00030958121897564693,0.0006498747678045798,0.4907834601952547,False
m03_inst,verbnet,clear,0.0001713863277316679,7,43,-0.0001762345080145967,0.0005190071634779325,0.3394096173928507,False
m03_inst,verbnet,put_spatial,0.00017206938000907245,7,43,-4.2051301797667296e-05,0.0003861900618158122,0.12274284652093119,False
m03_inst,verbnet,conspire,0.0001725515552386227,9,43,-0.00010504159532493304,0.0004501447058021784,0.22989697295207945,False
m03_inst,verbnet,braid,0.00018732004258122716,21,43,-0.002987087915077398,0.003361728000239852,0.9084744192353675,False
m03_inst,verbnet,limit,0.00020119482652707608,7,43,-9.200218648530072e-05,0.0004943918395394529,0.1858522311015263,False
m03_inst,verbnet,rely,0.00023953964038160003,7,43,4.89570819111744e-05,0.0004301221988520257,0.017938636226503567,False
m03_inst,verbnet,banish,0.00024818952988717825,16,43,-0.0008306566340893589,0.0013270356938637152,0.6543811776184054,False
m03_inst,verbnet,urge,0.00025858166495603264,15,43,-6.140297907899865e-05,0.0005785663089910639,0.12072090524807184,False
m03_inst,verbnet,tape,0.00028398676276300333,11,43,8.997623385118838e-05,0.0004779972916748183,0.006418432179668542,False
m03_inst,verbnet,performance,0.0002905613364279298,13,43,-0.00014708665856473036,0.0007282093314205899,0.20025787033273262,False
m03_inst,verbnet,meet,0.00032132633609551284,12,43,-7.084973613272856e-05,0.0007135024083237542,0.11578721203339078,False
m03_inst,verbnet,assuming_position,0.00033109696650472,16,43,-0.0003129361830758034,0.0009751301160852435,0.3194000978253243,False
m03_inst,verbnet,cling,0.0003545933225541922,8,43,6.426023767771281e-05,0.0006449264074306715,0.02121777249730061,False
m03_inst,verbnet,enforce,0.0003881583659357467,13,43,3.754725333124094e-06,0.0007725620065383693,0.054380112664770636,False
m03_inst,verbnet,free,0.0003934712610510096,13,43,4.406243056922322e-05,0.0007428800915327959,0.03282033367606168,False
m03_inst,verbnet,nonverbal_expression,0.0004106211812670724,11,43,8.024154619560935e-05,0.0007410008163385354,0.019171304661688603,False
m03_inst,verbnet,cope,0.0004224404804779874,16,43,-0.0006647402573243115,0.0015096212182802863,0.45056164279427996,False
m03_inst,verbnet,fit,0.0004893728457587631,8,43,7.661559342004101e-05,0.0009021300980974852,0.02504746782410643,False
m03_inst,verbnet,try,0.0005048899180391474,21,43,-0.00024304760321169861,0.0012528274392899935,0.1929657084474403,False
m03_inst,verbnet,register,0.0005095751730474376,14,43,3.775113063292823e-05,0.0009813992154619469,0.04024097170864504,False
m03_inst,verbnet,refrain,0.0005156493424251648,10,43,-0.00016201218065076454,0.0011933108655010941,0.14332660607215497,False
m03_inst,verbnet,spray,0.0005209351293783815,11,43,0.00016643399525487473,0.0008754362635018883,0.0062314334389375935,False
m03_inst,verbnet,fill,0.0005569372123698043,19,43,0.0001162865317393894,0.0009975878930002192,0.01734851883472233,False
m03_inst,verbnet,transfer_mesg,0.0006439368525412784,19,43,0.00020187775257255738,0.0010859959525099994,0.0066576936989596455,False
m03_inst,verbnet,appear,0.0007834027841832829,16,43,-0.0009726650924597919,0.0025394706608263574,0.3868843203419851,False
m03_inst,verbnet,equip,0.0008891886599492753,20,43,0.00022893296043658014,0.0015494443594619705,0.011599081665932019,False
m03_inst,verbnet,run,0.0008991907631963233,19,43,-0.00012404334460619992,0.0019224248709988467,0.09235531215362515,False
m03_inst,verbnet,defend,0.0009150981729493364,21,43,0.00031929648902218445,0.0015108998568764884,0.00440117283225026,False
m03_inst,verbnet,future_having,0.0009821078426932842,20,43,-0.006159838331837336,0.008124054017223905,0.7888456830776891,False
m03_inst,verbnet,accompany,0.0010619205291263702,19,43,0.0004832749145910072,0.001640566143661733,0.0008411675940425862,False
m03_inst,verbnet,help,0.0012321007162299953,23,43,0.0003169178155212855,0.0021472836169387052,0.011624608705622088,False
m03_inst,verbnet,lecture,0.0019213486568515458,27,43,-0.0020700388720416756,0.005912736185744768,0.3508251564150826,False
m03_inst,verbnet,amalgamate,0.0020500364514446944,28,43,0.0009756001769479572,0.0031244727259414316,0.0005517002483698534,False
m03_inst,verbnet,reflexive_appearance,0.0022179830618826515,27,43,0.0007596767590522483,0.003676289364713055,0.004763437740580088,False
m03_inst,verbnet,continue,0.002636465190184672,25,43,0.00020553617339217137,0.005067394206977173,0.039449782001117935,False
m03_inst,verbnet,confess,0.0028922135263905174,31,43,0.0013572792818121364,0.004427147770968898,0.0006335224382060281,False
m03_inst,verbnet,masquerade,0.002917420704069561,26,43,0.0017727075278680246,0.004062133880271097,1.081056577170986e-05,True
m03_inst,verbnet,contiguous_location,0.0030420239278748343,28,43,0.0016804512970986004,0.004403596558651068,7.765728819715592e-05,True
m03_inst,verbnet,create,0.003110365378870333,26,43,0.0011825995186995405,0.005038131239041126,0.002904749884736035,False
m03_inst,verbnet,avoid,0.004153412880066306,35,43,0.002632414684642791,0.005674411075489821,3.3702237106360516e-06,True
m03_inst,verbnet,hold,0.005006185667706214,33,43,0.0032273899338234203,0.0067849814015890075,1.9656689871381993e-06,True
m03_inst,verbnet,approve,0.005100907049852467,26,43,0.00136792320899029,0.008833890890714643,0.010518283805082683,False
m03_inst,verbnet,focus,0.006957312520182871,35,43,0.0047563949310780555,0.009158230109287686,2.0763683124579217e-07,True
m03_inst,verbnet,investigate,0.006967286471435791,29,43,0.004204864226912932,0.00972970871595865,1.2788741248395751e-05,True
