cell,prompt,usas,mean_excess,n_obs
MARKED,He slid the earbuds from the commuter's jacket pocket and,T2,1.545812235294118,85
MARKED,He slid the earbuds from the commuter's jacket pocket and,P1,1.4973615789473684,38
MARKED,He slid the earbuds from the commuter's jacket pocket and,W2,-0.35640779661016947,59
MARKED,He slid the earbuds from the commuter's jacket pocket and,N3.8,1.1855147826086958,46
MARKED,He slid the earbuds from the commuter's jacket pocket and,G1.1,0.4705808333333333,24
MARKED,He slid the earbuds from the commuter's jacket pocket and,K6,-0.00769939393939395,33
MARKED,He slid the earbuds from the commuter's jacket pocket and,M3,0.03551786407766991,103
MARKED,He slid the earbuds from the commuter's jacket pocket and,E3,0.5792315384615385,91
MARKED,He slid the earbuds from the commuter's jacket pocket and,N5.1,0.3275348387096774,31
MARKED,He slid the earbuds from the commuter's jacket pocket and,O4.5,1.3953469999999997,20
MARKED,He slid the earbuds from the commuter's jacket pocket and,N3.4,0.3319544444444445,27
MARKED,He slid the earbuds from the commuter's jacket pocket and,S3.2,0.0007166956521739183,115
MARKED,He slid the earbuds from the commuter's jacket pocket and,T1.3,0.2676099999999999,21
MARKED,He slid the earbuds from the commuter's jacket pocket and,X2.4,0.2775420930232559,43
MARKED,He slid the earbuds from the commuter's jacket pocket and,M8,0.3377776086956522,46
MARKED,He slid the earbuds from the commuter's jacket pocket and,A2.1,0.5153339814814815,108
MARKED,He slid the earbuds from the commuter's jacket pocket and,S1.1.3,0.18689641025641027,78
MARKED,He slid the earbuds from the commuter's jacket pocket and,Z3,0.02328283018867934,53
MARKED,He slid the earbuds from the commuter's jacket pocket and,A11.1,2.534427142857143,28
MARKED,He slid the earbuds from the commuter's jacket pocket and,A1.7,0.2904270491803279,61
MARKED,He slid the earbuds from the commuter's jacket pocket and,A1.2,0.4373574999999999,20
MARKED,He slid the earbuds from the commuter's jacket pocket and,A1.1.2,-0.02970000000000016,22
MARKED,He slid the earbuds from the commuter's jacket pocket and,T4,0.12860181818181818,22
MARKED,He crumpled the obituary at the wake and,A10,0.1499690350877193,456
MARKED,He crumpled the obituary at the wake and,Y2,-0.0032999953632148363,6470
MARKED,He crumpled the obituary at the wake and,Z5,0.09446906194311783,14029
MARKED,He crumpled the obituary at the wake and,A1.7,-1.702585507246377,138
MARKED,He crumpled the obituary at the wake and,Z8m,-0.02409649904865454,3679
MARKED,He crumpled the obituary at the wake and,H5,-0.17811212264150944,212
MARKED,He crumpled the obituary at the wake and,S8,0.025582441314553953,213
MARKED,He crumpled the obituary at the wake and,H4,-0.08154108374384238,203
MARKED,He crumpled the obituary at the wake and,E3,-1.596482089552239,67
MARKED,He crumpled the obituary at the wake and,B5,-0.030652694805194832,308
MARKED,He crumpled the obituary at the wake and,N4,-0.14517666666666673,171
MARKED,He crumpled the obituary at the wake and,E6,0.26260384615384624,52
MARKED,He crumpled the obituary at the wake and,M7,0.966425,26
MARKED,He crumpled the obituary at the wake and,H2,0.2220382191780822,73
MARKED,He crumpled the obituary at the wake and,S4c,1.298647317073171,41
MARKED,He crumpled the obituary at the wake and,M2,0.03649948229613733,3728
MARKED,He crumpled the obituary at the wake and,A9,0.11755055145974638,3391
MARKED,He crumpled the obituary at the wake and,A8,0.05780975609756088,41
MARKED,He crumpled the obituary at the wake and,B1,0.34090211340206183,194
MARKED,He crumpled the obituary at the wake and,S4,0.20188266666666665,45
MARKED,He crumpled the obituary at the wake and,Z3,0.9125231481481483,54
MARKED,He crumpled the obituary at the wake and,Q3,0.25759740088105726,227
MARKED,He crumpled the obituary at the wake and,X3.2,1.2316093333333338,60
MARKED,He crumpled the obituary at the wake and,A13,0.3451551428571428,70
MARKED,He crumpled the obituary at the wake and,M1,0.15444971590909093,528
MARKED,He crumpled the obituary at the wake and,Z4,0.28018197368421055,76
MARKED,He crumpled the obituary at the wake and,O2,0.22225333333333333,327
MARKED,He crumpled the obituary at the wake and,X7,-0.05370804029304032,546
MARKED,He crumpled the obituary at the wake and,Z8mf,-0.04063768245838668,781
MARKED,He crumpled the obituary at the wake and,Z8f,0.37375516129032266,93
MARKED,He crumpled the obituary at the wake and,F1,0.018206249999999997,96
MARKED,He crumpled the obituary at the wake and,M6,0.46046215099715093,702
MARKED,He crumpled the obituary at the wake and,X2.2,-0.07926040268456375,149
MARKED,He crumpled the obituary at the wake and,A3,0.2113708137931034,725
MARKED,He crumpled the obituary at the wake and,Z6,0.7637482692307693,104
MARKED,He crumpled the obituary at the wake and,S7.1,0.08808222222222221,99
MARKED,He crumpled the obituary at the wake and,A1.1.1,0.08336149268292682,1025
MARKED,He crumpled the obituary at the wake and,X9.2,0.07351877906976746,172
MARKED,He crumpled the obituary at the wake and,I3.1,0.737314531835206,267
MARKED,He crumpled the obituary at the wake and,O4.1,0.15077051219512197,410
MARKED,He crumpled the obituary at the wake and,A1.2,0.09678718390804601,174
MARKED,He crumpled the obituary at the wake and,O4.3,0.31628750000000005,24
MARKED,He crumpled the obituary at the wake and,Z8mfn,0.2954529032258065,31
MARKED,He crumpled the obituary at the wake and,M3fn,-0.09760754385964912,114
MARKED,He crumpled the obituary at the wake and,S3.2,0.23405292035398226,113
MARKED,He crumpled the obituary at the wake and,Z3c,0.40745617187500005,128
MARKED,He crumpled the obituary at the wake and,A5.1,0.3253629927007299,137
MARKED,He crumpled the obituary at the wake and,S7.4,0.02394104761904761,105
MARKED,He crumpled the obituary at the wake and,Q2.2,2.1030864516129033,372
MARKED,He crumpled the obituary at the wake and,N5,0.5872295161290323,62
MARKED,He crumpled the obituary at the wake and,A1.9,1.009024213836478,159
MARKED,He crumpled the obituary at the wake and,N5.2,1.3604910126582277,79
MARKED,He crumpled the obituary at the wake and,L1,0.20005326923076924,208
MARKED,He crumpled the obituary at the wake and,X2.1,0.5989026060606061,165
MARKED,He crumpled the obituary at the wake and,A2.1,0.29652956521739127,46
MARKED,He crumpled the obituary at the wake and,G2.1,2.1783724,25
MARKED,He crumpled the obituary at the wake and,Z8,0.8705135185185185,270
MARKED,He crumpled the obituary at the wake and,N3.8,1.0802481818181817,22
MARKED,He crumpled the obituary at the wake and,E4.1,0.7663729999999999,50
MARKED,He crumpled the obituary at the wake and,N5.1,0.6332554545454544,33
MARKED,He crumpled the obituary at the wake and,Q1.2,0.6189359999999999,35
MARKED,He crumpled the obituary at the wake and,O4.6,0.06908719298245619,57
MARKED,He crumpled the obituary at the wake and,T1,0.11727971428571425,35
MARKED,He crumpled the obituary at the wake and,Q2.1,0.4731872099447514,362
MARKED,He crumpled the obituary at the wake and,X8,0.10784428571428573,21
MARKED,He crumpled the obituary at the wake and,I1.1,-0.04469000000000003,20
MARKED,He crumpled the obituary at the wake and,A1.5.1,0.20171161290322576,31
MARKED,He crumpled the obituary at the wake and,T2,-0.34540543478260866,46
MARKED,He crumpled the obituary at the wake and,M8,0.10099814814814823,27
MARKED,He crumpled the obituary at the wake and,T4,0.4107902857142858,35
MARKED,He crumpled the obituary at the wake and,A1.1.2,0.12727042253521137,71
MARKED,He crumpled the obituary at the wake and,T1.1.1,0.5791295652173912,23
MARKED,He crumpled the obituary at the wake and,X3.4,0.3733421649484537,97
MARKED,He crumpled the obituary at the wake and,E1,-0.019426785714285737,56
MARKED,He crumpled the obituary at the wake and,X6,0.18714227272727257,22
MARKED,He crumpled the obituary at the wake and,A6.1,1.1056275555555557,45
MARKED,He crumpled the obituary at the wake and,A14,0.3401839285714286,28
MARKED,He crumpled the obituary at the wake and,N6,0.8027429166666668,48
MARKED,He crumpled the obituary at the wake and,K4,7.839788999999999,20
MARKED,He crumpled the obituary at the wake and,B4,0.5200429310344827,58
MARKED,He crumpled the obituary at the wake and,S6,0.017999218749999997,64
MARKED,He crumpled the obituary at the wake and,E2,1.5492369387755105,49
MARKED,He crumpled the obituary at the wake and,N3.3,1.0924158620689655,29
MARKED,He crumpled the obituary at the wake and,O1.1,0.5438242857142858,28
MARKED,He crumpled the obituary at the wake and,Z1mf,0.9515031818181818,44
MARKED,He crumpled the obituary at the wake and,A2.2,0.5141075757575757,33
MARKED,He crumpled the obituary at the wake and,Z8mfc,0.6640807692307692,26
MARKED,He crumpled the obituary at the wake and,Q1.1,0.4722923809523809,21
MARKED,He crumpled the obituary at the wake and,A13.4,0.6230313793103448,29
MARKED,He crumpled the obituary at the wake and,T1.3,0.5169769696969697,33
MARKED,He crumpled the obituary at the wake and,A7,0.6668245454545455,55
MARKED,He tipped a sleeping pill into his roommate's energy drink and,Y2,0.15693915415415416,1998
MARKED,He tipped a sleeping pill into his roommate's energy drink and,A1.1.1,0.2561010516934047,561
MARKED,He tipped a sleeping pill into his roommate's energy drink and,M1,-0.012008223226703762,2876
MARKED,He tipped a sleeping pill into his roommate's energy drink and,Z5,0.057683934636334505,12484
MARKED,He tipped a sleeping pill into his roommate's energy drink and,Z8m,0.0021750563380281743,5680
MARKED,He tipped a sleeping pill into his roommate's energy drink and,H4,-0.022470267857142866,784
MARKED,He tipped a sleeping pill into his roommate's energy drink and,X3.4,0.06626018090452261,995
MARKED,He tipped a sleeping pill into his roommate's energy drink and,B1,-0.01388767904509284,3016
MARKED,He tipped a sleeping pill into his roommate's energy drink and,A5.1,0.09685478776529341,1602
MARKED,He tipped a sleeping pill into his roommate's energy drink and,A9,0.10168111888111887,1287
MARKED,He tipped a sleeping pill into his roommate's energy drink and,A2.2,0.37228641791044775,134
MARKED,He tipped a sleeping pill into his roommate's energy drink and,F2,0.33359544895448956,813
MARKED,He tipped a sleeping pill into his roommate's energy drink and,S3.2,0.11485962962962963,405
MARKED,He tipped a sleeping pill into his roommate's energy drink and,B3,0.48683440677966106,236
MARKED,He tipped a sleeping pill into his roommate's energy drink and,N4,-0.06265097560975606,738
MARKED,He tipped a sleeping pill into his roommate's energy drink and,Z8,0.3797664830508475,236
MARKED,He tipped a sleeping pill into his roommate's energy drink and,A3,0.11254131242741001,861
MARKED,He tipped a sleeping pill into his roommate's energy drink and,A7,0.13090450643776821,233
MARKED,He tipped a sleeping pill into his roommate's energy drink and,X7,0.8833615517241379,116
MARKED,He tipped a sleeping pill into his roommate's energy drink and,N1,-0.030295408163265324,98
MARKED,He tipped a sleeping pill into his roommate's energy drink and,Q2.1,0.09742530744336571,618
MARKED,He tipped a sleeping pill into his roommate's energy drink and,F1,0.19748795180722892,332
MARKED,He tipped a sleeping pill into his roommate's energy drink and,Q2.2,0.6223031366459627,322
MARKED,He tipped a sleeping pill into his roommate's energy drink and,L3,0.21856249999999997,516
MARKED,He tipped a sleeping pill into his roommate's energy drink and,E3,-0.29893815126050416,357
MARKED,He tipped a sleeping pill into his roommate's energy drink and,H2,0.47761454545454546,44
MARKED,He tipped a sleeping pill into his roommate's energy drink and,A13,0.26170891495601173,682
MARKED,He tipped a sleeping pill into his roommate's energy drink and,M2,0.10048706539074963,627
MARKED,He tipped a sleeping pill into his roommate's energy drink and,L2,-1.2948791358024692,81
MARKED,He tipped a sleeping pill into his roommate's energy drink and,H5,-0.09772714285714286,49
MARKED,He tipped a sleeping pill into his roommate's energy drink and,N5.1,1.3046064999999998,20
MARKED,He tipped a sleeping pill into his roommate's energy drink and,A6.1,0.590758409090909,44
MARKED,He tipped a sleeping pill into his roommate's energy drink and,M6,0.685432248447205,805
MARKED,He tipped a sleeping pill into his roommate's energy drink and,O4.1,-0.004398630136986298,73
MARKED,He tipped a sleeping pill into his roommate's energy drink and,I3.1,-0.35410987012987005,77
MARKED,He tipped a sleeping pill into his roommate's energy drink and,E6,2.8920841269841273,63
MARKED,He tipped a sleeping pill into his roommate's energy drink and,G2.1,0.2397035064935065,231
MARKED,He tipped a sleeping pill into his roommate's energy drink and,T1.3,-0.001567338435374157,1176
MARKED,He tipped a sleeping pill into his roommate's energy drink and,O2,0.3298863157894737,76
MARKED,He tipped a sleeping pill into his roommate's energy drink and,Z3c,-0.03555396428571428,840
MARKED,He tipped a sleeping pill into his roommate's energy drink and,N5.2,0.4464542105263158,38
MARKED,He tipped a sleeping pill into his roommate's energy drink and,N5,0.039597427884615385,1248
MARKED,He tipped a sleeping pill into his roommate's energy drink and,Z8f,-0.3629104081632654,196
MARKED,He tipped a sleeping pill into his roommate's energy drink and,M8,0.15937408602150538,93
MARKED,He tipped a sleeping pill into his roommate's energy drink and,S7.4,0.5155663636363637,33
MARKED,He tipped a sleeping pill into his roommate's energy drink and,N3.7,0.4502802135231317,281
MARKED,He tipped a sleeping pill into his roommate's energy drink and,Z6,1.91247537037037,54
MARKED,He tipped a sleeping pill into his roommate's energy drink and,A8,-0.026595277777777752,36
MARKED,He tipped a sleeping pill into his roommate's energy drink and,E2,0.30876835820895526,67
MARKED,He tipped a sleeping pill into his roommate's energy drink and,X3.2,0.2815408888888889,90
MARKED,He tipped a sleeping pill into his roommate's energy drink and,X2.1,0.598745714285714,126
MARKED,He tipped a sleeping pill into his roommate's energy drink and,O4.3,1.1259241666666668,24
MARKED,He tipped a sleeping pill into his roommate's energy drink and,M3,0.34626777777777773,27
MARKED,He tipped a sleeping pill into his roommate's energy drink and,B2,0.04544086419753086,81
MARKED,He tipped a sleeping pill into his roommate's energy drink and,Z8mfn,0.4866339622641511,53
MARKED,He tipped a sleeping pill into his roommate's energy drink and,A13.4,0.6362714545454546,55
MARKED,He tipped a sleeping pill into his roommate's energy drink and,O4.4,2.621897230769231,65
MARKED,He tipped a sleeping pill into his roommate's energy drink and,S7.1,0.018410217391304336,184
MARKED,He tipped a sleeping pill into his roommate's energy drink and,S8,0.7164473417721519,316
MARKED,He tipped a sleeping pill into his roommate's energy drink and,S3.1,0.29947941176470594,68
MARKED,He tipped a sleeping pill into his roommate's energy drink and,A1.1.2,-0.007971463414634101,41
MARKED,He tipped a sleeping pill into his roommate's energy drink and,X2.2,0.5584409696969698,165
MARKED,He tipped a sleeping pill into his roommate's energy drink and,X4.2,0.41508839999999997,50
MARKED,He tipped a sleeping pill into his roommate's energy drink and,O4.6,0.14398399999999997,100
MARKED,He tipped a sleeping pill into his roommate's energy drink and,A2.1,0.15127128205128207,117
MARKED,He tipped a sleeping pill into his roommate's energy drink and,L1,-0.7342746226415093,106
MARKED,He tipped a sleeping pill into his roommate's energy drink and,A10,0.41124109022556393,266
MARKED,He tipped a sleeping pill into his roommate's energy drink and,T1.1.3,0.24122437499999996,32
MARKED,He tipped a sleeping pill into his roommate's energy drink and,X8,-0.05222983050847452,59
MARKED,He tipped a sleeping pill into his roommate's energy drink and,T2,0.39228686746987956,83
MARKED,He tipped a sleeping pill into his roommate's energy drink and,Z8mf,-0.14144240506329114,237
MARKED,He tipped a sleeping pill into his roommate's energy drink and,S6,0.7007638095238095,21
MARKED,He tipped a sleeping pill into his roommate's energy drink and,A14,0.7336916666666666,24
MARKED,He tipped a sleeping pill into his roommate's energy drink and,T4,1.3145296923076923,65
MARKED,He tipped a sleeping pill into his roommate's energy drink and,A1.7,0.05368604166666665,48
MARKED,He tipped a sleeping pill into his roommate's energy drink and,S1.2.4,-0.22958549999999991,20
MARKED,He tipped a sleeping pill into his roommate's energy drink and,E4.1,0.07163656250000011,32
MARKED,He tipped a sleeping pill into his roommate's energy drink and,B4,0.34131327868852457,61
MARKED,He tipped a sleeping pill into his roommate's energy drink and,Q1.2,-0.025269375000000024,32
MARKED,He tipped a sleeping pill into his roommate's energy drink and,X9.2,-1.3743281081081085,37
MARKED,He tipped a sleeping pill into his roommate's energy drink and,O1,0.18803221238938053,113
MARKED,He tipped a sleeping pill into his roommate's energy drink and,X2.5,1.9506852380952382,21
MARKED,He tipped a sleeping pill into his roommate's energy drink and,I1.3,-0.20262787878787894,33
MARKED,He tipped a sleeping pill into his roommate's energy drink and,X5.2,0.6084863636363635,33
MARKED,He tipped a sleeping pill into his roommate's energy drink and,K5.1,0.2943192307692308,26
MARKED,He tipped a sleeping pill into his roommate's energy drink and,F3,-0.1720384615384615,26
MARKED,He tipped a sleeping pill into his roommate's energy drink and,Z3,0.11069384615384593,26
MARKED,He tipped a sleeping pill into his roommate's energy drink and,A5.4,-0.4554137499999997,24
MARKED,He tipped a sleeping pill into his roommate's energy drink and,G3,0.11713181818181818,22
MARKED,He tipped a sleeping pill into his roommate's energy drink and,A1.4,2.095999545454546,22
MARKED,He tipped a sleeping pill into his roommate's energy drink and,A6.3,0.16246100000000008,20
UNMARKED,"As the doors closed, he caught the door and held on and",A5.1,0.25245484193011647,601
UNMARKED,"As the doors closed, he caught the door and held on and",Y2,0.1133299211563732,1522
UNMARKED,"As the doors closed, he caught the door and held on and",Z5,0.010846624934793945,13419
UNMARKED,"As the doors closed, he caught the door and held on and",A10,0.08381212560386474,1242
UNMARKED,"As the doors closed, he caught the door and held on and",N6,0.42333398249452947,457
UNMARKED,"As the doors closed, he caught the door and held on and",S7.4,0.24044039295392958,1476
UNMARKED,"As the doors closed, he caught the door and held on and",M1,-0.026556273872409608,2461
UNMARKED,"As the doors closed, he caught the door and held on and",X8,0.04094123115577889,398
UNMARKED,"As the doors closed, he caught the door and held on and",A3,0.10023088554720133,1197
UNMARKED,"As the doors closed, he caught the door and held on and",A1.7,-0.2626144604316547,139
UNMARKED,"As the doors closed, he caught the door and held on and",Z8mfn,0.20730664285714287,140
UNMARKED,"As the doors closed, he caught the door and held on and",Z8m,0.07273091856060607,3168
UNMARKED,"As the doors closed, he caught the door and held on and",B1,0.7404548765432099,162
UNMARKED,"As the doors closed, he caught the door and held on and",N3.8,0.855130172413793,58
UNMARKED,"As the doors closed, he caught the door and held on and",F1,0.7942863492063491,63
UNMARKED,"As the doors closed, he caught the door and held on and",T2,0.4095258997722096,439
UNMARKED,"As the doors closed, he caught the door and held on and",Z8mf,0.07721143063583816,1384
UNMARKED,"As the doors closed, he caught the door and held on and",Z8,-0.03868407284768211,302
UNMARKED,"As the doors closed, he caught the door and held on and",Z4,0.3161265100671141,298
UNMARKED,"As the doors closed, he caught the door and held on and",X7,0.07028076923076926,520
UNMARKED,"As the doors closed, he caught the door and held on and",M2,0.05438338209479228,3418
UNMARKED,"As the doors closed, he caught the door and held on and",M6,0.49154244776119405,335
UNMARKED,"As the doors closed, he caught the door and held on and",Q2.1,0.07616393758300133,1506
UNMARKED,"As the doors closed, he caught the door and held on and",S1.2.4,0.04335588235294124,68
UNMARKED,"As the doors closed, he caught the door and held on and",N4,0.4114906302521008,238
UNMARKED,"As the doors closed, he caught the door and held on and",A1.1.1,0.05122931773879141,1026
UNMARKED,"As the doors closed, he caught the door and held on and",A8,0.10437451999999998,250
UNMARKED,"As the doors closed, he caught the door and held on and",Z8f,0.24827348314606748,178
UNMARKED,"As the doors closed, he caught the door and held on and",H2,-0.14292300291545187,1029
UNMARKED,"As the doors closed, he caught the door and held on and",Z6,0.23197936781609196,348
UNMARKED,"As the doors closed, he caught the door and held on and",N5,0.2936760606060606,132
UNMARKED,"As the doors closed, he caught the door and held on and",X2.2,0.28481731527093596,406
UNMARKED,"As the doors closed, he caught the door and held on and",X3.2,0.8143283606557377,183
UNMARKED,"As the doors closed, he caught the door and held on and",M3fn,0.247475,26
UNMARKED,"As the doors closed, he caught the door and held on and",A9,0.22596605954465857,571
UNMARKED,"As the doors closed, he caught the door and held on and",N5.1,0.6338556216216216,185
UNMARKED,"As the doors closed, he caught the door and held on and",S8,2.324365782312925,294
UNMARKED,"As the doors closed, he caught the door and held on and",Q2.2,0.09209775720164608,486
UNMARKED,"As the doors closed, he caught the door and held on and",E4.1,0.1842757831325301,166
UNMARKED,"As the doors closed, he caught the door and held on and",S3.2,0.49950927051671734,329
UNMARKED,"As the doors closed, he caught the door and held on and",E2,0.11323603960396038,101
UNMARKED,"As the doors closed, he caught the door and held on and",X2.1,0.2899676056338028,142
UNMARKED,"As the doors closed, he caught the door and held on and",B4,0.16785047619047616,21
UNMARKED,"As the doors closed, he caught the door and held on and",N5.2,1.2684075862068964,29
UNMARKED,"As the doors closed, he caught the door and held on and",S7.1,0.18604359375,64
UNMARKED,"As the doors closed, he caught the door and held on and",T1.3,0.49813458033573144,417
UNMARKED,"As the doors closed, he caught the door and held on and",X3.4,0.0954464056939502,281
UNMARKED,"As the doors closed, he caught the door and held on and",A7,0.29471049618320616,262
UNMARKED,"As the doors closed, he caught the door and held on and",A2.1,0.0612641935483871,31
UNMARKED,"As the doors closed, he caught the door and held on and",Z3c,0.0922570326409496,337
UNMARKED,"As the doors closed, he caught the door and held on and",N3.7,1.3853075471698113,53
UNMARKED,"As the doors closed, he caught the door and held on and",A15,1.037416428571429,28
UNMARKED,"As the doors closed, he caught the door and held on and",A13,0.22711389791183298,431
UNMARKED,"As the doors closed, he caught the door and held on and",O2,-0.0161626956521739,230
UNMARKED,"As the doors closed, he caught the door and held on and",P1,0.36365089385474864,358
UNMARKED,"As the doors closed, he caught the door and held on and",B2,-0.47905928571428574,42
UNMARKED,"As the doors closed, he caught the door and held on and",X9.2,-0.01333549999999999,40
UNMARKED,"As the doors closed, he caught the door and held on and",X4.2,0.17295225806451608,31
UNMARKED,"As the doors closed, he caught the door and held on and",A6.1,0.3424274025974026,77
UNMARKED,"As the doors closed, he caught the door and held on and",S5,0.45826109090909073,55
UNMARKED,"As the doors closed, he caught the door and held on and",O4.6,2.286015238095238,21
UNMARKED,"As the doors closed, he caught the door and held on and",A2.2,0.6275557971014493,69
UNMARKED,"As the doors closed, he caught the door and held on and",Z7,1.1053665306122449,49
UNMARKED,"As the doors closed, he caught the door and held on and",A5.3,0.22217214285714285,56
UNMARKED,"As the doors closed, he caught the door and held on and",E4.2,0.3379069999999999,20
UNMARKED,"As the doors closed, he caught the door and held on and",A11.1,-0.38806738461538454,130
UNMARKED,"As the doors closed, he caught the door and held on and",O4.1,1.1931330370370372,135
UNMARKED,"As the doors closed, he caught the door and held on and",M3,1.0375310204081631,49
UNMARKED,"As the doors closed, he caught the door and held on and",A12,1.0666064,25
UNMARKED,"As the doors closed, he caught the door and held on and",G3,0.40601913793103445,58
UNMARKED,"As the doors closed, he caught the door and held on and",S1.2.5,-0.14888648648648647,37
UNMARKED,"As the doors closed, he caught the door and held on and",E3,0.11945509090909077,55
UNMARKED,"As the doors closed, he caught the door and held on and",Q3,7.408951500000001,20
UNMARKED,"As the doors closed, he caught the door and held on and",A14,0.06463941176470588,51
UNMARKED,"As the doors closed, he caught the door and held on and",A13.4,0.42006095238095237,42
UNMARKED,"As the doors closed, he caught the door and held on and",Q1.2,0.052855,116
UNMARKED,"As the doors closed, he caught the door and held on and",S6,1.3719928571428575,21
UNMARKED,"As the doors closed, he caught the door and held on and",L1,0.17698227272727268,22
UNMARKED,"As the doors closed, he caught the door and held on and",E6,0.695544,20
UNMARKED,"As the doors closed, he caught the door and held on and",M5,-0.48797227272727267,22
UNMARKED,"As the doors closed, he caught the door and held on and",M8,0.02834354838709668,31
UNMARKED,"As the doors closed, he caught the door and held on and",A1.5.1,0.06837799999999991,25
UNMARKED,"As the doors closed, he caught the door and held on and",Z1mf,0.40651652173913033,23
UNMARKED,He read the obituary at the wake and,Z5,0.1093734077689376,14957
UNMARKED,He read the obituary at the wake and,N4,0.00771926530612244,490
UNMARKED,He read the obituary at the wake and,A3,0.1304364136525726,1963
UNMARKED,He read the obituary at the wake and,Z8,0.10876520998864929,881
UNMARKED,He read the obituary at the wake and,Y2,0.08973724046140195,1127
UNMARKED,He read the obituary at the wake and,Q2.1,0.13771119648737656,911
UNMARKED,He read the obituary at the wake and,Z8m,0.03170920830130669,3903
UNMARKED,He read the obituary at the wake and,E4.1,0.18771414073071713,739
UNMARKED,He read the obituary at the wake and,A9,0.08327941471571905,1196
UNMARKED,He read the obituary at the wake and,X3.4,0.09903720085470084,468
UNMARKED,He read the obituary at the wake and,X2.1,0.17731228080931943,1631
UNMARKED,He read the obituary at the wake and,X2.2,0.19887341645885281,401
UNMARKED,He read the obituary at the wake and,Z8mf,-0.20168461669505966,587
UNMARKED,He read the obituary at the wake and,A10,0.21206077669902912,206
UNMARKED,He read the obituary at the wake and,X2.3,0.20235370192307695,208
UNMARKED,He read the obituary at the wake and,Q2.2,0.9518645844504021,373
UNMARKED,He read the obituary at the wake and,Q1.2,0.06181384236453201,203
UNMARKED,He read the obituary at the wake and,M1,0.3847235408560311,771
UNMARKED,He read the obituary at the wake and,L1,0.1218523325857097,3121
UNMARKED,He read the obituary at the wake and,X2.5,0.3065760493827161,81
UNMARKED,He read the obituary at the wake and,M6,0.6370952173913044,207
UNMARKED,He read the obituary at the wake and,A8,1.205484594594595,37
UNMARKED,He read the obituary at the wake and,X3.2,-0.0786976171875,256
UNMARKED,He read the obituary at the wake and,X6,0.0946432142857142,84
UNMARKED,He read the obituary at the wake and,A1.1.1,0.22359240487062404,657
UNMARKED,He read the obituary at the wake and,Q3,-0.11906282889079968,1163
UNMARKED,He read the obituary at the wake and,X8,0.07744793103448265,29
UNMARKED,He read the obituary at the wake and,Z8mfn,0.2186961764705883,34
UNMARKED,He read the obituary at the wake and,N6,0.2273,244
UNMARKED,He read the obituary at the wake and,M2,0.42417593750000004,512
UNMARKED,He read the obituary at the wake and,M8,-0.03193187499999996,32
UNMARKED,He read the obituary at the wake and,A6.1,-0.4612656122448979,98
UNMARKED,He read the obituary at the wake and,N5.1,0.4034879999999999,45
UNMARKED,He read the obituary at the wake and,N5,0.1700140268456376,149
UNMARKED,He read the obituary at the wake and,Z8f,0.3503056818181818,132
UNMARKED,He read the obituary at the wake and,T1,0.11755657142857151,35
UNMARKED,He read the obituary at the wake and,A5.1,0.13752060509554143,314
UNMARKED,He read the obituary at the wake and,A7,0.09301472527472529,91
UNMARKED,He read the obituary at the wake and,T4,0.1579499999999999,21
UNMARKED,He read the obituary at the wake and,X7,-0.6817356291390729,151
UNMARKED,He read the obituary at the wake and,S1.1.3,0.48017765957446806,47
UNMARKED,He read the obituary at the wake and,N1,0.3237532857142858,70
UNMARKED,He read the obituary at the wake and,A14,0.10007689999999997,100
UNMARKED,He read the obituary at the wake and,T2,0.6962796598639456,147
UNMARKED,He read the obituary at the wake and,A2.1,0.8630058461538463,65
UNMARKED,He read the obituary at the wake and,S8,0.6090742617449666,298
UNMARKED,He read the obituary at the wake and,Z1,0.26493609929078016,282
UNMARKED,He read the obituary at the wake and,O4.6,0.1871410416666666,48
UNMARKED,He read the obituary at the wake and,F1,0.219857536231884,138
UNMARKED,He read the obituary at the wake and,B1,0.3072665209471767,549
UNMARKED,He read the obituary at the wake and,I3.1,0.20976658730158732,252
UNMARKED,He read the obituary at the wake and,S3.2,0.5703464179104477,67
UNMARKED,He read the obituary at the wake and,X3,0.3199489873417722,158
UNMARKED,He read the obituary at the wake and,A13,0.263659268292683,82
UNMARKED,He read the obituary at the wake and,G2.2,0.35524100000000003,40
UNMARKED,He read the obituary at the wake and,H1,-0.1986688524590165,61
UNMARKED,He read the obituary at the wake and,I1.2,0.07326808290155441,193
UNMARKED,He read the obituary at the wake and,X2.6,0.6411392073170732,164
UNMARKED,He read the obituary at the wake and,A1.8,0.6778075728155338,103
UNMARKED,He read the obituary at the wake and,S4,-0.1712748148148148,54
UNMARKED,He read the obituary at the wake and,Z3c,0.061533611111111136,216
UNMARKED,He read the obituary at the wake and,A13.4,0.42213904109589034,73
UNMARKED,He read the obituary at the wake and,S3.1,0.32035707692307697,65
UNMARKED,He read the obituary at the wake and,E1,0.8591093103448276,29
UNMARKED,He read the obituary at the wake and,B4,0.7120951428571427,70
UNMARKED,He read the obituary at the wake and,E5,-0.1625627407407408,135
UNMARKED,He read the obituary at the wake and,X2.4,-0.024907837837837822,37
UNMARKED,He read the obituary at the wake and,S4m,0.27095965517241377,29
UNMARKED,He read the obituary at the wake and,M7,-1.1586180000000001,60
UNMARKED,He read the obituary at the wake and,S4c,1.2575150000000004,54
UNMARKED,He read the obituary at the wake and,Q4.2,0.29788769230769224,52
UNMARKED,He read the obituary at the wake and,Z4,-0.341199609375,128
