word	proj	n_cells
bristled	-0.784839	2
snoring	-0.785517	13
smirked	-0.785871	340
collide	-0.787888	7
flinched	-0.788626	2
intoned	-0.790110	37
huff	-0.790219	1
uncovered	-0.792678	86
paused	-0.793043	1166
refinanced	-0.794958	4
zoomed	-0.795288	56
perched	-0.796271	26
munched	-0.796285	8
whisk	-0.797104	4
brainstorm	-0.797306	1
girded	-0.799157	1
spoken	-0.799346	3
sniffed	-0.799753	192
respond	-0.800476	961
sipping	-0.801283	8
crossed	-0.803300	756
concur	-0.803617	20
affirm	-0.803875	26
sprawled	-0.804154	10
glancing	-0.805281	116
decompress	-0.805400	1
motivate	-0.805937	2
jingled	-0.806100	10
skim	-0.807142	14
trotted	-0.807289	60
chirped	-0.808233	1
reviewed	-0.808789	165
disqualify	-0.809802	1
embrace	-0.810623	278
maintain	-0.812165	26
defy	-0.812444	78
declare	-0.813543	114
conducted	-0.814668	102
comply	-0.814891	53
unfasten	-0.815411	15
defer	-0.815972	61
deflect	-0.818122	4
ravish	-0.818708	18
searching	-0.818839	1
require	-0.820591	27
processed	-0.821008	2
necessitates	-0.821795	1
yearned	-0.822408	1
notices	-0.822919	5
whittle	-0.822961	8
reload	-0.824328	13
enlist	-0.826254	34
develop	-0.826346	105
accomplish	-0.827612	1
preparing	-0.828215	20
acknowledged	-0.831164	75
levelled	-0.831428	15
muttering	-0.832956	4
reprint	-0.832975	3
overpowered	-0.835453	1
excused	-0.836393	7
understood	-0.838016	129
emerged	-0.838931	262
endure	-0.839548	64
sweated	-0.840688	1
triggered	-0.842021	8
incensed	-0.842598	5
fingered	-0.843015	32
intervene	-0.843235	109
crafted	-0.843994	3
reassure	-0.846259	2
mispronounced	-0.846808	2
conduct	-0.847307	248
longed	-0.847537	20
unfolded	-0.847791	169
conquer	-0.847866	6
concentrated	-0.849671	14
bawled	-0.851361	1
voiced	-0.854147	1
explored	-0.854661	28
permitted	-0.855504	7
heralded	-0.857122	1
approached	-0.857455	1120
erupted	-0.858764	40
expensed	-0.858795	3
stimulate	-0.859586	14
noticing	-0.860769	202
crunching	-0.862823	9
honking	-0.863402	3
indicating	-0.864611	4
dwindled	-0.865048	2
stoke	-0.865874	3
appreciate	-0.866881	154
examine	-0.867159	175
softened	-0.867505	2
realizing	-0.867559	337
roused	-0.867918	4
determine	-0.871316	83
revel	-0.872196	14
rebut	-0.873489	8
diverted	-0.874256	18
represent	-0.875297	9
composed	-0.875672	4
considered	-0.876761	168
disarmed	-0.876823	27
winced	-0.878493	299
compromised	-0.878559	2
provides	-0.881289	3
affect	-0.882175	2
alerted	-0.883771	11
leered	-0.883803	3
immobilized	-0.883883	4
pausing	-0.884494	122
enjoyed	-0.888737	265
groaning	-0.888971	5
reprocess	-0.889033	2
proceeding	-0.889117	96
unravel	-0.889615	45
cherish	-0.891521	26
embellished	-0.891723	1
stirring	-0.892431	26
sifted	-0.894147	54
dented	-0.894765	31
confirming	-0.895081	1
verified	-0.895466	200
overcome	-0.896330	2
reconstructed	-0.896630	16
commenting	-0.897915	7
sneezed	-0.897917	5
recognized	-0.898090	119
extinguish	-0.899754	4
blurted	-0.900343	14
encountered	-0.901563	32
endorse	-0.903451	4
disrupted	-0.903931	19
crossing	-0.905106	40
maintained	-0.905905	50
resuming	-0.907543	17
clanking	-0.907893	1
hollered	-0.910400	23
extending	-0.910687	16
authorize	-0.912237	11
deem	-0.913405	1
examined	-0.913723	1911
whimpering	-0.914568	6
signaling	-0.917161	1
identifying	-0.918906	3
dispersed	-0.919023	3
wielded	-0.919840	9
lunged	-0.921450	312
foresee	-0.924285	1
acknowledge	-0.924459	165
dominated	-0.924900	1
commemorated	-0.925077	4
identify	-0.928301	24
clarify	-0.929891	1239
inspired	-0.929899	12
taunted	-0.929976	97
sneered	-0.930538	140
pulsing	-0.931025	4
reheated	-0.937573	1
needed	-0.938207	177
situated	-0.938609	22
savored	-0.939638	27
hunched	-0.942844	1
monitored	-0.946013	74
mastered	-0.946739	1
experienced	-0.946747	11
shimmied	-0.947398	11
dwelt	-0.947774	1
panted	-0.947909	6
addressing	-0.948937	78
notifying	-0.949290	1
limped	-0.951051	3
alienated	-0.951898	1
overheard	-0.952611	36
prostrated	-0.954670	209
ensured	-0.958123	239
veering	-0.958671	1
hesitated	-0.960657	207
constituted	-0.960907	45
unzip	-0.961742	44
unfold	-0.962069	5
documented	-0.962094	34
rejoiced	-0.962801	5
necessitated	-0.963362	22
narrowed	-0.966846	17
echoed	-0.967258	8
notify	-0.967503	355
buzzed	-0.967875	6
oversaw	-0.970997	13
hummed	-0.971633	63
entertain	-0.974886	2
inspected	-0.974999	424
copulate	-0.975871	1
lounged	-0.975907	6
unlock	-0.977032	3
intercept	-0.977506	22
blended	-0.977880	29
skimmed	-0.978015	193
honed	-0.978748	2
associated	-0.979885	3
approaching	-0.981317	107
interrupt	-0.983945	14
mused	-0.985261	12
elicited	-0.987831	12
misused	-0.988444	1
certify	-0.988463	19
converse	-0.991552	5
frowned	-0.991999	978
elucidate	-0.994954	1
dominate	-0.995158	18
winked	-0.995932	213
address	-0.997140	1514
savor	-0.997885	17
lingered	-1.001717	14
embody	-1.004461	1
grunted	-1.004790	103
snore	-1.009182	1
belong	-1.009612	7
trapped	-1.011725	46
stabilized	-1.011910	3
neared	-1.012001	37
wield	-1.017808	10
grimaced	-1.018982	124
compensate	-1.020271	16
incorporated	-1.020955	10
excusing	-1.024121	14
unwind	-1.026116	7
scrutinized	-1.027473	10
reconsider	-1.030157	709
smoothed	-1.033228	252
need	-1.033499	2115
growled	-1.033546	448
negotiate	-1.037098	256
justify	-1.038673	5
taunt	-1.041257	16
chortled	-1.042353	1
sharpened	-1.044972	12
complimenting	-1.047567	1
veered	-1.050721	8
equipped	-1.051565	2
mortified	-1.057685	1
devised	-1.058751	2
aligned	-1.060269	21
interrupted	-1.062177	21
sustain	-1.064655	7
explore	-1.065814	669
eavesdropped	-1.067161	3
compiled	-1.068395	1
achieve	-1.069261	11
recertified	-1.069342	1
sniffled	-1.071490	2
reactivate	-1.072238	1
sported	-1.073474	1
reconsidered	-1.073504	3
loomed	-1.076328	5
merged	-1.078846	1
crumpling	-1.080244	1
reflect	-1.081440	84
honked	-1.083310	38
redecorated	-1.085203	3
reconciled	-1.086073	4
reminisced	-1.087124	11
squinted	-1.088333	238
snored	-1.088696	4
misrepresented	-1.089779	6
revise	-1.090559	161
glassed	-1.094405	1
deepened	-1.097507	30
discuss	-1.101610	1525
pondering	-1.104124	1
define	-1.107034	1
involve	-1.107949	71
refinished	-1.109990	2
evaluated	-1.111408	3
frustrated	-1.111895	1
surveyed	-1.112810	448
snorted	-1.114943	145
communicate	-1.115197	121
ensure	-1.118364	343
screened	-1.119949	2
fumbled	-1.122068	160
unfurled	-1.123884	34
initiated	-1.124525	29
sharpen	-1.124629	36
contemplating	-1.126701	2
empathize	-1.129827	1
connect	-1.132464	68
possessed	-1.137080	15
enveloped	-1.138268	6
justified	-1.140242	6
hesitating	-1.141615	10
gesticulated	-1.142149	1
coordinate	-1.143625	1
renegotiate	-1.149137	39
regulate	-1.149813	1
fulfilled	-1.150312	9
interact	-1.155271	1
reconcile	-1.156536	5
exist	-1.160045	1
exercised	-1.160478	2
screeching	-1.168976	1
activated	-1.169476	100
flexed	-1.170675	31
possess	-1.171879	96
grumbled	-1.172812	39
ventured	-1.173145	11
supervised	-1.174102	12
mingled	-1.175070	3
vocalize	-1.181527	2
savour	-1.192678	2
expressed	-1.196409	292
establish	-1.197743	45
whirring	-1.199235	19
validate	-1.201131	4
snarled	-1.204133	289
verify	-1.205266	246
unleash	-1.212728	68
interacted	-1.218138	2
expressing	-1.220734	7
analyze	-1.221464	19
undertake	-1.227422	1
intercepted	-1.228340	6
interfering	-1.237721	1
translate	-1.244883	1
accommodate	-1.252522	6
absorbed	-1.261747	1
devise	-1.267248	2
stoking	-1.267402	2
pursue	-1.272318	672
discoursing	-1.273957	1
mumbled	-1.274734	178
disengaged	-1.276509	1
replenished	-1.282242	2
meditate	-1.284302	35
comforted	-1.286214	37
disturbed	-1.298310	21
translated	-1.304002	31
reflected	-1.307902	142
enact	-1.314304	8
ponder	-1.316607	30
incurred	-1.323467	5
interpret	-1.332103	4
siphoned	-1.334443	2
engaging	-1.344310	10
emitted	-1.347325	1
exert	-1.373104	2
decipher	-1.373297	1
reassess	-1.380124	30
assessed	-1.384330	38
whispered	-1.397297	7256
itemize	-1.400638	2
huffed	-1.408648	13
intercede	-1.411694	3
affirmed	-1.417386	2
implement	-1.426564	194
consider	-1.428103	3971
satisfy	-1.428233	1
express	-1.431649	459
pondered	-1.437402	204
meditated	-1.443939	136
appreciated	-1.447324	1
honoured	-1.454258	1
mumble	-1.454713	2
contemplate	-1.462149	8
whimpered	-1.464125	9
melded	-1.477902	1
murmured	-1.494092	809
initiate	-1.494205	32
recreated	-1.510376	2
reevaluate	-1.516457	18
analyzed	-1.527128	7
hesitate	-1.543744	11
formalize	-1.546199	4
assess	-1.549231	29
manifest	-1.554919	1
focusing	-1.559452	3
characterized	-1.560416	2
refinance	-1.565216	7
tensed	-1.587545	1
evaluate	-1.603200	32
engage	-1.610684	159
re-evaluate	-1.643303	6
whispers	-1.658985	2
whispering	-1.716060	15
contemplated	-1.719940	158
disagreed	-1.726566	1
expounded	-1.726854	1
qualify	-1.821817	32
interpreted	-1.863455	4
fulfill	-2.104369	12
