word	tag	auc	auc_flipnull	n_models	base_share	aligned_share
thinking	verb	0.4182	0.5336	89	0.000044	0.000047
throwing	noun	0.4182	0.5180	31	0.000012	0.000008
unbuttoned	adjective	0.4182	0.5647	45	0.000018	0.000015
rubbed	verb	0.4180	0.4809	88	0.000514	0.000466
Journal	noun	0.4180	0.4870	54	0.000018	0.000016
clerk	noun	0.4180	0.5180	24	0.000009	0.000006
figure	noun	0.4178	0.5558	77	0.000036	0.000033
branches	noun	0.4178	0.5402	81	0.000052	0.000049
round	noun	0.4175	0.4738	42	0.000014	0.000012
around	adverb	0.4173	0.4679	92	0.000177	0.000162
perfect	adjective	0.4173	0.5028	91	0.000041	0.000040
stumble	adjective	0.4173	0.5250	72	0.000023	0.000023
appoint	verb	0.4173	0.4754	41	0.000016	0.000012
throttle	noun	0.4171	0.4896	38	0.000014	0.000011
tingling	noun	0.4168	0.5506	67	0.000050	0.000041
swell	verb	0.4168	0.4509	49	0.000021	0.000016
posted	verb	0.4168	0.4811	92	0.000385	0.000349
stole	adjective	0.4164	0.5709	35	0.000013	0.000009
pages	noun	0.4164	0.5061	45	0.000018	0.000015
downloaded	verb	0.4164	0.4664	91	0.000149	0.000141
hired	verb	0.4164	0.4617	84	0.000059	0.000054
perhaps	adverb	0.4164	0.5369	83	0.000131	0.000116
cream	noun	0.4164	0.5028	37	0.000017	0.000011
evacuate	verb	0.4161	0.5253	82	0.000027	0.000029
wet	noun	0.4159	0.5496	77	0.000044	0.000041
hear	verb	0.4159	0.4126	92	0.000336	0.000314
days	noun	0.4159	0.5799	91	0.000062	0.000060
spe	adjective	0.4159	0.4939	25	0.000010	0.000006
jump	verb	0.4154	0.5841	92	0.000198	0.000185
shooting	verb	0.4154	0.5203	23	0.000013	0.000008
buttoned	verb	0.4154	0.5491	47	0.000018	0.000016
type	verb	0.4154	0.5978	92	0.000034	0.000037
run	verb	0.4154	0.4698	92	0.001252	0.001195
World	noun	0.4154	0.5577	53	0.000026	0.000019
branch	noun	0.4152	0.5336	74	0.000026	0.000024
write	verb	0.4149	0.5246	92	0.002407	0.002159
straight	adverb	0.4149	0.6002	92	0.000091	0.000090
apart	adverb	0.4149	0.4589	69	0.000022	0.000021
life	noun	0.4149	0.5409	88	0.000075	0.000069
American	noun	0.4149	0.5865	53	0.000023	0.000017
tightly	adverb	0.4147	0.5749	88	0.000044	0.000042
burned	verb	0.4145	0.5766	91	0.000590	0.000529
slap	verb	0.4145	0.4891	87	0.000212	0.000182
tree	noun	0.4145	0.5624	91	0.000069	0.000067
opening	verb	0.4145	0.5456	88	0.000140	0.000122
bruised	verb	0.4145	0.5633	57	0.000019	0.000019
send	verb	0.4140	0.5170	92	0.002246	0.002120
stay	verb	0.4135	0.5666	92	0.001405	0.001360
whimper	verb	0.4135	0.4905	71	0.000089	0.000077
sunglasses	noun	0.4135	0.4565	75	0.000039	0.000038
satire	noun	0.4135	0.4664	25	0.000011	0.000006
intend	verb	0.4133	0.5676	70	0.000062	0.000059
matter	noun	0.4133	0.5087	82	0.000039	0.000036
prefer	verb	0.4133	0.5553	56	0.000034	0.000026
certainly	adverb	0.4130	0.5440	45	0.000035	0.000025
gorgeous	adjective	0.4130	0.5548	25	0.000010	0.000006
paper	noun	0.4130	0.5605	92	0.000063	0.000058
hedges	noun	0.4130	0.5539	73	0.000025	0.000024
stood	verb	0.4130	0.5260	92	0.004084	0.003720
increase	noun	0.4128	0.4764	66	0.000027	0.000026
sing	verb	0.4126	0.4896	92	0.000513	0.000468
Hell	noun	0.4126	0.5052	43	0.000014	0.000012
pound	verb	0.4126	0.5430	73	0.000052	0.000050
phone	noun	0.4126	0.5912	91	0.000127	0.000123
huge	adjective	0.4126	0.5014	54	0.000030	0.000024
pull	verb	0.4126	0.5619	92	0.000443	0.000439
piece	noun	0.4121	0.4882	45	0.000018	0.000013
originally	adverb	0.4121	0.5255	55	0.000020	0.000019
blew	verb	0.4121	0.5241	90	0.000307	0.000284
publish	verb	0.4121	0.5638	72	0.000067	0.000052
on	adverb	0.4121	0.4986	41	0.000027	0.000020
boat	noun	0.4116	0.5794	81	0.000037	0.000033
shore	noun	0.4116	0.5066	83	0.000042	0.000038
saw	verb	0.4116	0.4551	92	0.005148	0.004780
thanks	noun	0.4116	0.5600	59	0.000023	0.000019
Trump	noun	0.4116	0.6437	87	0.000033	0.000032
close	verb	0.4116	0.5052	92	0.000296	0.000256
bench	verb	0.4116	0.5699	63	0.000026	0.000022
carrots	noun	0.4116	0.5633	76	0.000033	0.000029
boom	noun	0.4114	0.6207	40	0.000016	0.000011
once	adverb	0.4112	0.4721	92	0.000712	0.000644
feeding	verb	0.4112	0.5147	45	0.000016	0.000014
wondered	verb	0.4112	0.4920	92	0.000526	0.000492
wounded	verb	0.4112	0.6375	51	0.000024	0.000021
erection	noun	0.4107	0.5317	79	0.000054	0.000047
arrivals	noun	0.4107	0.5269	63	0.000022	0.000020
mud	noun	0.4107	0.5974	70	0.000043	0.000037
cornered	verb	0.4107	0.5473	64	0.000032	0.000027
ship	noun	0.4107	0.4830	31	0.000016	0.000008
blouse	noun	0.4107	0.5052	55	0.000019	0.000017
burnt	verb	0.4104	0.5503	76	0.000083	0.000066
thigh	noun	0.4104	0.5057	90	0.000132	0.000126
shillings	noun	0.4102	0.4915	25	0.000010	0.000006
trunk	noun	0.4102	0.5673	68	0.000027	0.000022
need	noun	0.4100	0.5059	26	0.000017	0.000009
dial	verb	0.4097	0.5733	91	0.000030	0.000030
Torah	noun	0.4097	0.5659	46	0.000023	0.000016
senior	adjective	0.4097	0.4457	42	0.000016	0.000013
April	noun	0.4097	0.5671	43	0.000016	0.000011
U	noun	0.4097	0.5579	52	0.000028	0.000019
thumb	verb	0.4097	0.5080	24	0.000010	0.000005
potatoes	noun	0.4095	0.5768	70	0.000027	0.000023
Ms	noun	0.4093	0.5064	82	0.000226	0.000205
distance	noun	0.4093	0.5142	29	0.000013	0.000008
angrily	adverb	0.4093	0.4400	91	0.000123	0.000113
ordered	verb	0.4093	0.4721	92	0.000920	0.000846
backdoor	noun	0.4093	0.5111	74	0.000025	0.000024
drank	verb	0.4093	0.5610	91	0.000312	0.000293
cats	noun	0.4093	0.5184	41	0.000016	0.000012
chairs	noun	0.4090	0.4960	60	0.000021	0.000018
cops	noun	0.4088	0.5180	27	0.000019	0.000009
Singapore	noun	0.4088	0.5737	56	0.000018	0.000017
aloud	adverb	0.4086	0.5090	80	0.000037	0.000034
sheep	noun	0.4086	0.4896	38	0.000016	0.000012
girl	noun	0.4086	0.4868	76	0.000028	0.000029
don't	adverb	0.4086	0.5170	84	0.001455	0.001197
plenty	noun	0.4086	0.5399	66	0.000024	0.000022
ingredients	noun	0.4086	0.5267	70	0.000022	0.000022
rigid	adjective	0.4083	0.5388	86	0.000034	0.000032
buy	verb	0.4083	0.5194	92	0.000376	0.000329
bay	noun	0.4083	0.5846	91	0.000031	0.000032
ice	noun	0.4081	0.4745	58	0.000027	0.000023
clues	noun	0.4078	0.5123	59	0.000020	0.000018
flash	noun	0.4078	0.5194	92	0.000060	0.000054
miners	noun	0.4078	0.5373	60	0.000021	0.000019
serve	verb	0.4078	0.4995	92	0.000474	0.000440
texted	verb	0.4074	0.4764	75	0.000120	0.000095
dried	verb	0.4074	0.5345	57	0.000038	0.000027
TV	noun	0.4074	0.5577	41	0.000015	0.000011
mines	noun	0.4074	0.5123	53	0.000020	0.000017
bra	noun	0.4074	0.5165	56	0.000030	0.000022
orders	noun	0.4074	0.4740	23	0.000009	0.000005
lobby	noun	0.4069	0.4390	30	0.000013	0.000008
uproariously	adverb	0.4069	0.5005	51	0.000018	0.000015
image	noun	0.4069	0.4752	62	0.000023	0.000021
realised	verb	0.4069	0.5775	30	0.000025	0.000025
cleaning	noun	0.4069	0.5128	54	0.000022	0.000019
started	verb	0.4069	0.4972	92	0.010652	0.009795
own	adjective	0.4069	0.5362	90	0.000067	0.000065
called	verb	0.4069	0.4584	92	0.003715	0.003644
flew	verb	0.4069	0.5482	85	0.000118	0.000099
hearing	verb	0.4067	0.4506	88	0.000077	0.000069
noncoms	noun	0.4067	0.4799	56	0.000020	0.000017
crush	noun	0.4067	0.5579	38	0.000013	0.000011
lay	verb	0.4064	0.5458	92	0.000845	0.000779
Facebook	noun	0.4064	0.4934	25	0.000014	0.000007
mesh	noun	0.4060	0.5227	51	0.000018	0.000017
writing	verb	0.4060	0.5071	92	0.000090	0.000087
wonder	verb	0.4060	0.5213	92	0.000673	0.000589
swing	noun	0.4055	0.5591	77	0.000027	0.000026
loose	adverb	0.4052	0.4773	74	0.000023	0.000025
Democrats	noun	0.4052	0.5477	66	0.000023	0.000021
tossed	verb	0.4050	0.5113	92	0.002242	0.002052
hard	adjective	0.4050	0.4773	91	0.000171	0.000157
deafening	verb	0.4050	0.5366	74	0.000025	0.000024
ejaculated	verb	0.4050	0.4948	53	0.000019	0.000017
free	verb	0.4048	0.5898	84	0.000083	0.000073
term	noun	0.4048	0.5371	84	0.000034	0.000032
hung	noun	0.4045	0.4740	91	0.000833	0.000736
skirt	noun	0.4043	0.5470	38	0.000015	0.000010
pummel	verb	0.4043	0.4499	66	0.000035	0.000032
tug	noun	0.4041	0.5050	78	0.000046	0.000039
disperse	verb	0.4041	0.6035	92	0.000030	0.000031
leave	verb	0.4041	0.4844	92	0.002757	0.002693
room	noun	0.4041	0.5175	91	0.000098	0.000094
rock	noun	0.4036	0.5054	66	0.000088	0.000069
ball	noun	0.4036	0.5671	59	0.000025	0.000021
suit	noun	0.4031	0.5052	63	0.000023	0.000021
sure	adjective	0.4031	0.4929	92	0.000053	0.000055
affair	noun	0.4029	0.5357	40	0.000015	0.000012
shrub	noun	0.4026	0.5328	46	0.000016	0.000012
oldest	adjective	0.4026	0.5378	47	0.000017	0.000014
change	noun	0.4026	0.6278	90	0.000057	0.000058
desire	noun	0.4024	0.5293	56	0.000030	0.000021
butt	noun	0.4024	0.4764	42	0.000021	0.000014
gap	noun	0.4022	0.5028	41	0.000015	0.000011
Campo	noun	0.4022	0.5151	39	0.000015	0.000010
Lord	noun	0.4022	0.5052	51	0.000020	0.000017
squirming	verb	0.4017	0.4948	39	0.000014	0.000011
hotly	adverb	0.4017	0.4523	40	0.000015	0.000011
monitored	verb	0.4017	0.4716	75	0.000044	0.000041
stairs	noun	0.4017	0.6044	91	0.000065	0.000059
triumph	noun	0.4017	0.5988	87	0.000028	0.000028
burst	noun	0.4015	0.5373	88	0.000106	0.000104
punching	verb	0.4015	0.4818	44	0.000023	0.000017
more	adjective	0.4012	0.4672	90	0.000076	0.000075
swung	verb	0.4012	0.4201	76	0.000052	0.000046
describing	verb	0.4012	0.5154	42	0.000015	0.000011
shatter	noun	0.4008	0.4882	79	0.000054	0.000049
worshipped	verb	0.4008	0.5515	80	0.000118	0.000100
Tribune	noun	0.4008	0.5317	42	0.000015	0.000011
tumble	verb	0.4008	0.4646	47	0.000017	0.000013
streets	noun	0.4008	0.5435	91	0.000045	0.000041
jerked	verb	0.4005	0.4955	52	0.000064	0.000057
knocked	verb	0.4003	0.5477	91	0.001226	0.001121
drank	noun	0.4003	0.5213	90	0.000229	0.000196
organise	verb	0.4000	0.5423	32	0.000021	0.000014
palm	noun	0.4000	0.5673	58	0.000020	0.000018
loving	verb	0.3998	0.4579	79	0.000030	0.000030
scotch	noun	0.3998	0.4598	55	0.000019	0.000016
ear	noun	0.3998	0.5964	91	0.000125	0.000111
nipple	noun	0.3998	0.5071	55	0.000031	0.000022
again	adverb	0.3998	0.5033	92	0.000298	0.000252
kissing	verb	0.3998	0.4641	39	0.000022	0.000013
duck	noun	0.3996	0.4837	36	0.000020	0.000012
ditch	noun	0.3993	0.5969	92	0.000030	0.000030
hid	adjective	0.3993	0.5586	60	0.000050	0.000034
approve	verb	0.3993	0.5598	90	0.000159	0.000149
Japanese	noun	0.3989	0.5208	35	0.000014	0.000009
knock	verb	0.3989	0.5543	92	0.000130	0.000122
sunset	noun	0.3989	0.4442	67	0.000022	0.000022
evict	verb	0.3989	0.5331	92	0.000199	0.000168
tossed	adjective	0.3986	0.4582	22	0.000013	0.000005
quicken	verb	0.3984	0.5449	79	0.000026	0.000024
Land	noun	0.3984	0.5028	67	0.000023	0.000022
delight	noun	0.3984	0.5482	91	0.000032	0.000031
jumping	verb	0.3982	0.5265	76	0.000063	0.000054
pellets	noun	0.3982	0.5220	50	0.000020	0.000016
rebuilt	verb	0.3982	0.5232	56	0.000042	0.000031
stagger	adjective	0.3979	0.5274	75	0.000069	0.000057
work	verb	0.3979	0.5406	92	0.000764	0.000708
reclined	verb	0.3977	0.5317	60	0.000026	0.000024
encyclopedia	noun	0.3977	0.4853	26	0.000011	0.000006
urge	noun	0.3974	0.5657	89	0.000087	0.000079
bust	noun	0.3974	0.5095	20	0.000009	0.000004
cheek	noun	0.3970	0.5614	92	0.000153	0.000137
tongue	noun	0.3970	0.4433	83	0.000062	0.000056
daily	adjective	0.3967	0.5515	38	0.000015	0.000010
anyone	noun	0.3967	0.4232	92	0.000481	0.000437
parted	verb	0.3967	0.5250	48	0.000018	0.000015
spine	noun	0.3965	0.5080	92	0.000070	0.000066
licked	verb	0.3965	0.5744	64	0.000071	0.000065
hacked	verb	0.3965	0.5378	77	0.000054	0.000047
I'd	verb	0.3965	0.4891	69	0.000047	0.000045
preaching	verb	0.3960	0.5307	45	0.000017	0.000012
day	noun	0.3960	0.5761	63	0.000034	0.000027
tidings	noun	0.3960	0.5307	21	0.000009	0.000004
fault	noun	0.3956	0.4201	47	0.000016	0.000014
food	noun	0.3956	0.5562	92	0.000088	0.000084
pavement	noun	0.3956	0.4447	61	0.000033	0.000028
overalls	noun	0.3953	0.4549	42	0.000016	0.000012
work	noun	0.3951	0.4707	85	0.000059	0.000053
incessantly	adverb	0.3951	0.4754	35	0.000013	0.000010
tingle	noun	0.3951	0.4778	39	0.000024	0.000015
enlisted	verb	0.3951	0.5737	89	0.000030	0.000030
curve	noun	0.3948	0.5019	60	0.000021	0.000017
betrayal	noun	0.3946	0.5397	42	0.000015	0.000011
hands	noun	0.3941	0.6366	92	0.000210	0.000193
thin	adjective	0.3941	0.4740	59	0.000032	0.000024
West	noun	0.3941	0.5019	57	0.000020	0.000017
brown	adjective	0.3937	0.4142	56	0.000020	0.000016
material	noun	0.3934	0.4913	62	0.000027	0.000023
plants	noun	0.3932	0.5414	80	0.000054	0.000045
few	adjective	0.3932	0.5766	92	0.000030	0.000033
Herald	noun	0.3930	0.5175	56	0.000019	0.000016
placed	verb	0.3927	0.6030	92	0.007529	0.006661
newspaper	noun	0.3925	0.5078	86	0.000040	0.000037
grow	verb	0.3925	0.6245	82	0.000110	0.000089
leaving	verb	0.3922	0.5600	92	0.000607	0.000561
lifted	verb	0.3922	0.4636	92	0.000939	0.000817
limp	adjective	0.3918	0.4853	92	0.000070	0.000061
political	adjective	0.3918	0.4750	50	0.000019	0.000014
sticks	noun	0.3913	0.6186	87	0.000056	0.000053
weary	adjective	0.3913	0.4707	81	0.000027	0.000028
rooms	noun	0.3913	0.4988	44	0.000020	0.000016
straw	noun	0.3913	0.4972	57	0.000020	0.000017
overdue	adjective	0.3913	0.5414	70	0.000023	0.000021
windows	noun	0.3913	0.5737	89	0.000099	0.000091
poured	verb	0.3913	0.5662	92	0.001172	0.001012
sucked	verb	0.3908	0.5766	51	0.000035	0.000023
rip	verb	0.3908	0.4530	90	0.000315	0.000266
Duomo	noun	0.3908	0.5581	21	0.000009	0.000004
realise	verb	0.3908	0.5125	34	0.000019	0.000015
hanging	verb	0.3906	0.5543	38	0.000022	0.000012
heartbeat	noun	0.3904	0.4631	61	0.000020	0.000018
why	adverb	0.3904	0.4584	91	0.000469	0.000370
sued	verb	0.3904	0.5539	85	0.000078	0.000068
piazza	noun	0.3904	0.5775	81	0.000028	0.000026
picked	verb	0.3904	0.4513	91	0.001521	0.001334
washed	verb	0.3904	0.4414	91	0.000259	0.000238
pigeon	noun	0.3901	0.5657	84	0.000028	0.000028
pressure	noun	0.3901	0.4688	42	0.000023	0.000014
Q	noun	0.3899	0.4962	27	0.000016	0.000009
wounds	noun	0.3899	0.5510	91	0.000066	0.000063
compose	verb	0.3899	0.4445	56	0.000019	0.000017
hall	noun	0.3899	0.5286	64	0.000030	0.000025
lit	verb	0.3894	0.4551	91	0.001420	0.001253
blood	noun	0.3894	0.5733	90	0.000127	0.000111
documentary	noun	0.3892	0.5121	80	0.000027	0.000026
horizon	noun	0.3892	0.5385	82	0.000029	0.000027
rape	verb	0.3889	0.5574	54	0.000039	0.000028
bar	noun	0.3889	0.5491	62	0.000037	0.000027
sharply	adverb	0.3889	0.5028	57	0.000020	0.000017
trees	noun	0.3889	0.5733	92	0.000130	0.000122
shoulders	noun	0.3885	0.5860	92	0.000121	0.000107
attention	noun	0.3885	0.5546	90	0.000031	0.000031
numb	adjective	0.3880	0.5350	85	0.000034	0.000030
government	noun	0.3878	0.5236	78	0.000030	0.000027
tint	noun	0.3878	0.5508	52	0.000018	0.000014
takes	verb	0.3878	0.5380	66	0.000026	0.000024
tracked	verb	0.3875	0.5572	74	0.000048	0.000044
download	verb	0.3875	0.5317	37	0.000015	0.000008
screaming	verb	0.3871	0.4910	87	0.000037	0.000035
injury	noun	0.3868	0.5165	52	0.000018	0.000014
father	noun	0.3866	0.5884	86	0.000078	0.000066
recovered	verb	0.3866	0.5860	77	0.000044	0.000039
stranded	verb	0.3866	0.4972	76	0.000025	0.000024
turkeys	noun	0.3866	0.5718	39	0.000018	0.000011
leg	noun	0.3866	0.4934	91	0.000201	0.000178
floppy	adjective	0.3866	0.4929	25	0.000011	0.000005
surface	noun	0.3866	0.5168	76	0.000038	0.000035
ish	noun	0.3861	0.5723	84	0.000030	0.000029
engine	noun	0.3861	0.4282	79	0.000031	0.000029
west	noun	0.3861	0.5151	55	0.000029	0.000019
lecture	verb	0.3861	0.5588	86	0.000029	0.000027
butter	noun	0.3859	0.5730	64	0.000028	0.000022
trousers	noun	0.3859	0.5924	74	0.000034	0.000028
director	noun	0.3856	0.5071	57	0.000020	0.000016
stamp	verb	0.3856	0.5709	91	0.000111	0.000100
big	adjective	0.3856	0.5340	85	0.000100	0.000084
glasses	noun	0.3856	0.5893	91	0.000067	0.000065
travelers	noun	0.3856	0.5737	59	0.000033	0.000026
eat	verb	0.3852	0.5128	92	0.000282	0.000247
chairman	noun	0.3852	0.4901	45	0.000016	0.000012
road	noun	0.3852	0.5331	72	0.000044	0.000034
feed	verb	0.3849	0.5295	72	0.000032	0.000029
euros	noun	0.3847	0.5463	64	0.000021	0.000019
itch	noun	0.3847	0.5250	61	0.000021	0.000018
asking	verb	0.3847	0.4518	92	0.000282	0.000240
treating	verb	0.3842	0.4298	76	0.000032	0.000030
flour	noun	0.3842	0.5548	92	0.000047	0.000043
writhe	verb	0.3842	0.4825	84	0.000176	0.000140
most	adjective	0.3842	0.5118	73	0.000123	0.000108
walking	verb	0.3837	0.5250	92	0.000486	0.000438
import	noun	0.3835	0.5180	32	0.000013	0.000007
dollars	noun	0.3833	0.5827	92	0.000030	0.000031
Paris	noun	0.3833	0.5827	92	0.000030	0.000031
existed	verb	0.3833	0.5827	92	0.000030	0.000031
pounds	noun	0.3833	0.5827	92	0.000030	0.000031
fondle	verb	0.3833	0.5354	85	0.000078	0.000065
site	noun	0.3833	0.5189	87	0.000032	0.000032
glow	noun	0.3833	0.5827	92	0.000030	0.000031
feed	noun	0.3833	0.5517	70	0.000037	0.000031
waters	noun	0.3833	0.5827	92	0.000030	0.000031
sailed	verb	0.3833	0.6333	67	0.000031	0.000025
happens	verb	0.3833	0.5900	40	0.000015	0.000010
post	noun	0.3830	0.5033	72	0.000028	0.000026
good	adjective	0.3828	0.5912	92	0.000131	0.000116
arrest	verb	0.3828	0.5959	91	0.000094	0.000078
tip	noun	0.3828	0.5995	72	0.000032	0.000028
right	adverb	0.3828	0.5326	73	0.000055	0.000045
prompted	verb	0.3826	0.5383	48	0.000035	0.000033
responsibility	noun	0.3826	0.5815	90	0.000030	0.000029
source	noun	0.3823	0.5104	67	0.000029	0.000024
skip	noun	0.3823	0.5836	92	0.000030	0.000029
throwing	verb	0.3823	0.4887	85	0.000086	0.000068
been	verb	0.3823	0.5836	92	0.000152	0.000150
garlic	noun	0.3819	0.5255	59	0.000022	0.000017
edges	noun	0.3819	0.5444	89	0.000029	0.000028
driver	noun	0.3814	0.5917	56	0.000025	0.000018
champagne	noun	0.3814	0.5865	91	0.000031	0.000029
ravine	noun	0.3814	0.5922	75	0.000026	0.000023
chin	noun	0.3811	0.4757	88	0.000120	0.000106
signed	verb	0.3809	0.5043	92	0.001050	0.000932
bark	verb	0.3809	0.4976	68	0.000054	0.000042
writhe	adjective	0.3809	0.4943	71	0.000064	0.000049
graveside	noun	0.3809	0.5912	87	0.000030	0.000028
earth	noun	0.3809	0.5137	90	0.000065	0.000054
spices	noun	0.3804	0.5652	89	0.000030	0.000028
headed	verb	0.3804	0.5095	92	0.002563	0.002180
collapse	verb	0.3804	0.4872	91	0.000174	0.000168
stone	verb	0.3800	0.5997	83	0.000028	0.000027
owners	noun	0.3800	0.4976	42	0.000016	0.000013
entire	adjective	0.3800	0.5066	73	0.000026	0.000024
tales	noun	0.3800	0.4716	41	0.000016	0.000011
bread	noun	0.3795	0.4905	87	0.000044	0.000040
ones	noun	0.3795	0.5491	53	0.000020	0.000015
boyfriend	noun	0.3795	0.5789	43	0.000021	0.000014
whip	verb	0.3795	0.5201	64	0.000026	0.000027
amounted	verb	0.3795	0.4641	87	0.000159	0.000133
dabbed	verb	0.3793	0.5198	62	0.000037	0.000028
close	adverb	0.3790	0.5373	71	0.000038	0.000031
ask	verb	0.3790	0.5043	92	0.003739	0.003164
son	noun	0.3790	0.5926	92	0.000132	0.000111
sackcloth	noun	0.3790	0.5175	22	0.000010	0.000004
green	noun	0.3785	0.4842	64	0.000025	0.000021
quote	verb	0.3785	0.4972	25	0.000018	0.000008
mail	noun	0.3785	0.5818	55	0.000020	0.000018
Via	noun	0.3785	0.5884	91	0.000030	0.000030
touching	verb	0.3783	0.5310	86	0.000031	0.000031
rebuild	verb	0.3781	0.5345	51	0.000046	0.000028
tinge	noun	0.3781	0.5099	66	0.000023	0.000019
brandy	noun	0.3778	0.4546	32	0.000013	0.000007
sister	noun	0.3776	0.5794	92	0.000131	0.000116
Piazza	noun	0.3776	0.5912	90	0.000030	0.000029
dug	verb	0.3776	0.4740	85	0.000204	0.000189
exit	noun	0.3771	0.5491	91	0.000061	0.000058
rounded	verb	0.3767	0.5820	60	0.000021	0.000018
wire	noun	0.3767	0.5810	90	0.000030	0.000031
pray	verb	0.3767	0.6026	92	0.000348	0.000299
slide	noun	0.3767	0.5066	63	0.000046	0.000031
jubilation	noun	0.3762	0.5321	43	0.000016	0.000011
following	verb	0.3762	0.5085	85	0.000081	0.000065
where	adverb	0.3762	0.5449	92	0.000391	0.000343
drivers	noun	0.3762	0.5345	26	0.000011	0.000005
cloud	noun	0.3762	0.5959	92	0.000032	0.000033
bleed	verb	0.3762	0.5307	92	0.000173	0.000154
mist	noun	0.3759	0.5558	90	0.000030	0.000030
note	verb	0.3757	0.5388	92	0.001027	0.000915
length	noun	0.3757	0.5345	80	0.000047	0.000038
well	adverb	0.3757	0.5340	64	0.000040	0.000029
galloped	verb	0.3755	0.4669	60	0.000033	0.000024
pounding	verb	0.3752	0.5180	55	0.000020	0.000015
woman	noun	0.3752	0.5777	80	0.000034	0.000030
remains	noun	0.3748	0.5250	78	0.000040	0.000033
rubbing	verb	0.3748	0.6033	72	0.000030	0.000025
loss	noun	0.3748	0.5742	92	0.000037	0.000033
OK	noun	0.3743	0.4667	40	0.000023	0.000012
Thursday	noun	0.3743	0.5936	75	0.000027	0.000022
line	noun	0.3743	0.5236	88	0.000049	0.000047
seat	noun	0.3743	0.5624	50	0.000023	0.000017
chill	noun	0.3743	0.4863	91	0.000094	0.000090
hip	noun	0.3738	0.5572	90	0.000081	0.000068
sitting	verb	0.3738	0.5969	92	0.000126	0.000104
vote	verb	0.3733	0.5914	84	0.000067	0.000051
Ms	verb	0.3733	0.5066	83	0.000315	0.000252
eye	noun	0.3733	0.5430	89	0.000092	0.000079
collarbones	noun	0.3733	0.5364	61	0.000022	0.000018
caressed	verb	0.3733	0.5723	84	0.000143	0.000119
little	adjective	0.3733	0.4783	92	0.000170	0.000147
arms	noun	0.3729	0.5893	87	0.000068	0.000061
captioned	verb	0.3729	0.5071	65	0.000097	0.000071
relief	noun	0.3729	0.5699	92	0.000094	0.000083
race	verb	0.3729	0.5038	74	0.000026	0.000025
mask	noun	0.3729	0.4806	87	0.000051	0.000050
new	adjective	0.3729	0.5052	91	0.000112	0.000093
plugged	verb	0.3729	0.4943	91	0.000377	0.000318
dealing	verb	0.3726	0.5243	32	0.000013	0.000007
Telegram	noun	0.3724	0.5298	69	0.000025	0.000022
shake	verb	0.3724	0.4617	91	0.000442	0.000366
knowing	verb	0.3724	0.5047	55	0.000020	0.000016
warning	noun	0.3717	0.4936	32	0.000014	0.000007
chickens	noun	0.3715	0.5600	75	0.000034	0.000028
crack	noun	0.3715	0.5860	91	0.000032	0.000029
Monday	noun	0.3710	0.5874	87	0.000035	0.000032
seeing	verb	0.3705	0.5239	90	0.000088	0.000075
receive	verb	0.3705	0.5104	92	0.001452	0.001266
waited	verb	0.3705	0.4650	92	0.003123	0.002891
livres	noun	0.3705	0.4669	33	0.000013	0.000007
victory	noun	0.3703	0.5704	84	0.000027	0.000026
fly	noun	0.3700	0.5180	67	0.000030	0.000023
gotten	verb	0.3700	0.5000	35	0.000015	0.000009
cemetery	noun	0.3700	0.5697	90	0.000030	0.000029
seasoning	noun	0.3700	0.5577	89	0.000030	0.000028
stone	noun	0.3700	0.5756	87	0.000067	0.000056
letters	noun	0.3700	0.5553	87	0.000056	0.000047
mouth	noun	0.3700	0.5525	92	0.000182	0.000152
anyway	adverb	0.3696	0.5818	61	0.000027	0.000019
rubles	noun	0.3696	0.5416	23	0.000011	0.000004
occurred	verb	0.3691	0.5489	88	0.000125	0.000095
sign	verb	0.3691	0.5331	92	0.000756	0.000671
warrant	noun	0.3686	0.5033	59	0.000022	0.000018
cracking	verb	0.3684	0.4750	74	0.000027	0.000022
place	noun	0.3681	0.5534	91	0.000088	0.000091
disobey	verb	0.3681	0.4612	82	0.000072	0.000062
sadness	noun	0.3679	0.5253	84	0.000030	0.000026
clapped	verb	0.3677	0.6007	91	0.000031	0.000030
signs	noun	0.3677	0.5978	92	0.000033	0.000032
guilt	noun	0.3677	0.6016	90	0.000030	0.000028
getting	verb	0.3677	0.5085	92	0.000436	0.000383
January	noun	0.3677	0.5104	64	0.000023	0.000019
lamb	noun	0.3674	0.4991	32	0.000013	0.000007
rocks	noun	0.3672	0.4750	84	0.000050	0.000044
NCOs	noun	0.3670	0.5619	88	0.000030	0.000029
ago	adverb	0.3667	0.5633	91	0.000031	0.000032
sea	noun	0.3667	0.5506	92	0.000076	0.000067
low	adverb	0.3665	0.5213	78	0.000026	0.000023
doctors	noun	0.3665	0.4310	48	0.000026	0.000016
breathing	verb	0.3663	0.5388	89	0.000031	0.000029
Post	noun	0.3660	0.5201	40	0.000016	0.000009
surf	noun	0.3658	0.6399	65	0.000023	0.000020
natives	noun	0.3658	0.4986	24	0.000011	0.000004
cheeks	noun	0.3653	0.5763	80	0.000042	0.000035
wall	noun	0.3653	0.5803	81	0.000083	0.000066
animals	noun	0.3653	0.4778	56	0.000039	0.000025
chocolate	noun	0.3653	0.5232	43	0.000018	0.000011
buckle	verb	0.3651	0.4672	60	0.000022	0.000018
deer	noun	0.3648	0.5215	70	0.000025	0.000020
leap	noun	0.3648	0.6035	91	0.000031	0.000030
