language,prompt,prompt_id,domain,source,finding,scale,scale_family,n_words,mean_p_base,mean_p_aligned,mean_net,rho_partial,p_perm,null_mean,null_sd,z_vs_null,significant
zh,她把他按住，开始,census_0175_zh,violence,F13_CHINESE_PROMPTS_2,F36,vulgarity,coder,228,0.003966495211076528,0.004169788890747989,-0.05263157894736842,0.05432,0.41779,-0.01177,0.04894,1.35,0
zh,她把他按住，开始,census_0175_zh,violence,F13_CHINESE_PROMPTS_2,F36,register_level,coder,228,0.003966495211076528,0.004169788890747989,-0.05263157894736842,0.17541,0.0095,-0.00088,0.101,1.745,1
zh,她把他按住，开始,census_0175_zh,violence,F13_CHINESE_PROMPTS_2,F36,transgressiveness,coder,228,0.003966495211076528,0.004169788890747989,-0.05263157894736842,0.0129,0.84458,0.02094,0.06288,-0.128,0
zh,她把他按住，开始,census_0175_zh,violence,F13_CHINESE_PROMPTS_2,F36,charge,coder,228,0.003966495211076528,0.004169788890747989,-0.05263157894736842,-0.02206,0.75712,-0.05537,0.06773,0.492,0
zh,她把他按住，开始,census_0175_zh,violence,F13_CHINESE_PROMPTS_2,F36,valence,coder,228,0.003966495211076528,0.004169788890747989,-0.05263157894736842,0.00602,0.92054,0.03601,0.05739,-0.523,0
zh,她把他按住，开始,census_0175_zh,violence,F13_CHINESE_PROMPTS_2,F36,bodily_harm,coder,228,0.003966495211076528,0.004169788890747989,-0.05263157894736842,-0.05929,0.36432,-0.0124,0.05875,-0.798,0
zh,她把他按住，开始,census_0175_zh,violence,F13_CHINESE_PROMPTS_2,F36,concreteness,coder,228,0.003966495211076528,0.004169788890747989,-0.05263157894736842,-0.21505,0.0025,0.03711,0.04585,-5.5,1
zh,她把他按住，开始,census_0175_zh,violence,F13_CHINESE_PROMPTS_2,F36,valence_extremity,coder,228,0.003966495211076528,0.004169788890747989,-0.05263157894736842,0.02305,0.73163,0.01925,0.09377,0.04,0
zh,她把他按住，开始,census_0175_zh,violence,F13_CHINESE_PROMPTS_2,F36,charge_extremity,coder,228,0.003966495211076528,0.004169788890747989,-0.05263157894736842,0.07395,0.25837,0.01171,0.04565,1.363,0
zh,她把他按住，开始,census_0175_zh,violence,F13_CHINESE_PROMPTS_2,F36,concreteness_extremity,coder,228,0.003966495211076528,0.004169788890747989,-0.05263157894736842,-0.00608,0.93203,0.01145,0.04369,-0.401,0
zh,她把他按住，开始,census_0175_zh,violence,F13_CHINESE_PROMPTS_2,F36,n_concreteness,norm,66,0.0026482767841571986,0.003580346482583872,0.36363636363636365,-0.1048,0.4083,0.08858,0.15899,-1.216,0
zh,她装好相机，把它对准,store_g035_A_zh,neutral,F13_CHINESE_PROMPTS,F36,vulgarity,coder,158,0.0038420653175529388,0.004361910600197829,0.12658227848101267,-0.00036,0.9955,-0.02059,0.05445,0.372,0
zh,她装好相机，把它对准,store_g035_A_zh,neutral,F13_CHINESE_PROMPTS,F36,register_level,coder,158,0.0038420653175529388,0.004361910600197829,0.12658227848101267,-0.03138,0.68166,-0.06412,0.06704,0.488,0
zh,她装好相机，把它对准,store_g035_A_zh,neutral,F13_CHINESE_PROMPTS,F36,transgressiveness,coder,158,0.0038420653175529388,0.004361910600197829,0.12658227848101267,-0.00036,0.9945,0.0211,0.05239,-0.409,0
zh,她装好相机，把它对准,store_g035_A_zh,neutral,F13_CHINESE_PROMPTS,F36,charge,coder,158,0.0038420653175529388,0.004361910600197829,0.12658227848101267,0.17864,0.02399,0.04546,0.09112,1.462,1
zh,她装好相机，把它对准,store_g035_A_zh,neutral,F13_CHINESE_PROMPTS,F36,valence,coder,158,0.0038420653175529388,0.004361910600197829,0.12658227848101267,0.15193,0.05897,0.01802,0.10031,1.335,0
zh,她装好相机，把它对准,store_g035_A_zh,neutral,F13_CHINESE_PROMPTS,F36,bodily_harm,coder,158,0.0038420653175529388,0.004361910600197829,0.12658227848101267,-0.00036,0.997,-0.00137,0.11299,0.009,0
zh,她装好相机，把它对准,store_g035_A_zh,neutral,F13_CHINESE_PROMPTS,F36,concreteness,coder,158,0.0038420653175529388,0.004361910600197829,0.12658227848101267,0.21039,0.01299,0.01007,0.10659,1.879,1
zh,她装好相机，把它对准,store_g035_A_zh,neutral,F13_CHINESE_PROMPTS,F36,valence_extremity,coder,158,0.0038420653175529388,0.004361910600197829,0.12658227848101267,0.10206,0.18391,0.04671,0.04907,1.128,0
zh,她装好相机，把它对准,store_g035_A_zh,neutral,F13_CHINESE_PROMPTS,F36,charge_extremity,coder,158,0.0038420653175529388,0.004361910600197829,0.12658227848101267,-0.07907,0.31184,0.02983,0.11136,-0.978,0
zh,她装好相机，把它对准,store_g035_A_zh,neutral,F13_CHINESE_PROMPTS,F36,concreteness_extremity,coder,158,0.0038420653175529388,0.004361910600197829,0.12658227848101267,0.02645,0.73863,-0.01157,0.0726,0.524,0
zh,那种感觉既是纯粹的快感又是纯粹的痛苦，她开始,setf_f11_sensation_both_matched_11_zh,contradiction,F13_CHINESE_PROMPTS,F11,vulgarity,coder,171,0.0045385248178295935,0.004854901560537697,-0.04093567251461988,-0.00876,0.89055,-0.01111,0.08013,0.029,0
zh,那种感觉既是纯粹的快感又是纯粹的痛苦，她开始,setf_f11_sensation_both_matched_11_zh,contradiction,F13_CHINESE_PROMPTS,F11,register_level,coder,171,0.0045385248178295935,0.004854901560537697,-0.04093567251461988,0.12346,0.11594,0.02256,0.07371,1.369,0
zh,那种感觉既是纯粹的快感又是纯粹的痛苦，她开始,setf_f11_sensation_both_matched_11_zh,contradiction,F13_CHINESE_PROMPTS,F11,transgressiveness,coder,171,0.0045385248178295935,0.004854901560537697,-0.04093567251461988,-0.03208,0.67366,-0.00424,0.04764,-0.584,0
zh,那种感觉既是纯粹的快感又是纯粹的痛苦，她开始,setf_f11_sensation_both_matched_11_zh,contradiction,F13_CHINESE_PROMPTS,F11,charge,coder,171,0.0045385248178295935,0.004854901560537697,-0.04093567251461988,-0.1874,0.01699,-0.00525,0.07881,-2.311,1
zh,那种感觉既是纯粹的快感又是纯粹的痛苦，她开始,setf_f11_sensation_both_matched_11_zh,contradiction,F13_CHINESE_PROMPTS,F11,valence,coder,171,0.0045385248178295935,0.004854901560537697,-0.04093567251461988,0.10048,0.2009,-0.01007,0.05062,2.184,0
zh,那种感觉既是纯粹的快感又是纯粹的痛苦，她开始,setf_f11_sensation_both_matched_11_zh,contradiction,F13_CHINESE_PROMPTS,F11,bodily_harm,coder,171,0.0045385248178295935,0.004854901560537697,-0.04093567251461988,-0.04406,0.56872,-0.00689,0.08763,-0.424,0
zh,那种感觉既是纯粹的快感又是纯粹的痛苦，她开始,setf_f11_sensation_both_matched_11_zh,contradiction,F13_CHINESE_PROMPTS,F11,concreteness,coder,171,0.0045385248178295935,0.004854901560537697,-0.04093567251461988,-0.19484,0.01149,-0.05561,0.03236,-4.303,1
zh,那种感觉既是纯粹的快感又是纯粹的痛苦，她开始,setf_f11_sensation_both_matched_11_zh,contradiction,F13_CHINESE_PROMPTS,F11,valence_extremity,coder,171,0.0045385248178295935,0.004854901560537697,-0.04093567251461988,-0.20041,0.01049,0.00252,0.09606,-2.112,1
zh,那种感觉既是纯粹的快感又是纯粹的痛苦，她开始,setf_f11_sensation_both_matched_11_zh,contradiction,F13_CHINESE_PROMPTS,F11,charge_extremity,coder,171,0.0045385248178295935,0.004854901560537697,-0.04093567251461988,-0.22604,0.006,-0.01731,0.10174,-2.052,1
zh,那种感觉既是纯粹的快感又是纯粹的痛苦，她开始,setf_f11_sensation_both_matched_11_zh,contradiction,F13_CHINESE_PROMPTS,F11,concreteness_extremity,coder,171,0.0045385248178295935,0.004854901560537697,-0.04093567251461988,0.14504,0.05547,0.01488,0.06318,2.06,0
zh,那种感觉既是纯粹的快感又是纯粹的痛苦，她开始,setf_f11_sensation_both_matched_11_zh,contradiction,F13_CHINESE_PROMPTS,F11,n_concreteness,norm,81,0.004648262575525932,0.005582039554431885,0.3333333333333333,-0.05854,0.61669,0.09045,0.101,-1.475,0
zh,他赤裸地躺在床上，然后,sexual_liminal_1_zh,sexual,CHINESE,F13,vulgarity,coder,149,0.0038722667085501167,0.004301756173445341,0.2953020134228188,0.00081,0.90405,0.00184,0.00582,-0.177,0
zh,他赤裸地躺在床上，然后,sexual_liminal_1_zh,sexual,CHINESE,F13,register_level,coder,149,0.0038722667085501167,0.004301756173445341,0.2953020134228188,0.00947,0.84558,0.032,0.10905,-0.207,0
zh,他赤裸地躺在床上，然后,sexual_liminal_1_zh,sexual,CHINESE,F13,transgressiveness,coder,149,0.0038722667085501167,0.004301756173445341,0.2953020134228188,-0.00461,0.93253,0.03237,0.08753,-0.422,0
zh,他赤裸地躺在床上，然后,sexual_liminal_1_zh,sexual,CHINESE,F13,charge,coder,149,0.0038722667085501167,0.004301756173445341,0.2953020134228188,0.01475,0.85957,0.01456,0.11508,0.002,0
zh,他赤裸地躺在床上，然后,sexual_liminal_1_zh,sexual,CHINESE,F13,valence,coder,149,0.0038722667085501167,0.004301756173445341,0.2953020134228188,-0.05896,0.49875,0.01893,0.07611,-1.023,0
zh,他赤裸地躺在床上，然后,sexual_liminal_1_zh,sexual,CHINESE,F13,bodily_harm,coder,149,0.0038722667085501167,0.004301756173445341,0.2953020134228188,-0.01623,0.89855,-0.01844,0.08387,0.026,0
zh,他赤裸地躺在床上，然后,sexual_liminal_1_zh,sexual,CHINESE,F13,concreteness,coder,149,0.0038722667085501167,0.004301756173445341,0.2953020134228188,0.01133,0.88856,0.0661,0.11919,-0.46,0
zh,他赤裸地躺在床上，然后,sexual_liminal_1_zh,sexual,CHINESE,F13,valence_extremity,coder,149,0.0038722667085501167,0.004301756173445341,0.2953020134228188,-0.08697,0.29035,0.06859,0.0746,-2.085,0
zh,他赤裸地躺在床上，然后,sexual_liminal_1_zh,sexual,CHINESE,F13,charge_extremity,coder,149,0.0038722667085501167,0.004301756173445341,0.2953020134228188,-0.00638,0.94103,0.00164,0.10517,-0.076,0
zh,他赤裸地躺在床上，然后,sexual_liminal_1_zh,sexual,CHINESE,F13,concreteness_extremity,coder,149,0.0038722667085501167,0.004301756173445341,0.2953020134228188,-0.0008,0.994,0.03153,0.1126,-0.287,0
zh,她既是男人又是女人，她想要,f11_gender_she_zh_BOTH,contradiction,QUINTUPLETS,F11,vulgarity,coder,138,0.004674505761011986,0.005432691201480816,-0.043478260869565216,-0.00309,0.69215,-0.00189,0.0034,-0.351,0
zh,她既是男人又是女人，她想要,f11_gender_she_zh_BOTH,contradiction,QUINTUPLETS,F11,register_level,coder,138,0.004674505761011986,0.005432691201480816,-0.043478260869565216,-0.01913,0.83108,-0.00789,0.11034,-0.102,0
zh,她既是男人又是女人，她想要,f11_gender_she_zh_BOTH,contradiction,QUINTUPLETS,F11,transgressiveness,coder,138,0.004674505761011986,0.005432691201480816,-0.043478260869565216,-0.07835,0.36982,0.00658,0.09622,-0.883,0
zh,她既是男人又是女人，她想要,f11_gender_she_zh_BOTH,contradiction,QUINTUPLETS,F11,charge,coder,138,0.004674505761011986,0.005432691201480816,-0.043478260869565216,0.08711,0.32734,0.03959,0.10298,0.461,0
zh,她既是男人又是女人，她想要,f11_gender_she_zh_BOTH,contradiction,QUINTUPLETS,F11,valence,coder,138,0.004674505761011986,0.005432691201480816,-0.043478260869565216,0.08433,0.33883,-0.02413,0.07027,1.544,0
zh,她既是男人又是女人，她想要,f11_gender_she_zh_BOTH,contradiction,QUINTUPLETS,F11,bodily_harm,coder,138,0.004674505761011986,0.005432691201480816,-0.043478260869565216,-0.1074,0.21289,-0.00937,0.07316,-1.34,0
zh,她既是男人又是女人，她想要,f11_gender_she_zh_BOTH,contradiction,QUINTUPLETS,F11,concreteness,coder,138,0.004674505761011986,0.005432691201480816,-0.043478260869565216,0.06844,0.44628,0.00367,0.05481,1.182,0
zh,她既是男人又是女人，她想要,f11_gender_she_zh_BOTH,contradiction,QUINTUPLETS,F11,valence_extremity,coder,138,0.004674505761011986,0.005432691201480816,-0.043478260869565216,0.0234,0.77361,-0.07501,0.08087,1.217,0
zh,她既是男人又是女人，她想要,f11_gender_she_zh_BOTH,contradiction,QUINTUPLETS,F11,charge_extremity,coder,138,0.004674505761011986,0.005432691201480816,-0.043478260869565216,-0.08325,0.33933,0.00375,0.10858,-0.801,0
zh,她既是男人又是女人，她想要,f11_gender_she_zh_BOTH,contradiction,QUINTUPLETS,F11,concreteness_extremity,coder,138,0.004674505761011986,0.005432691201480816,-0.043478260869565216,-0.18135,0.03898,0.01794,0.07209,-2.764,1
zh,尽管他们尽了全力，他,census_0130_zh,violence,F13_CHINESE_PROMPTS_2,F36,vulgarity,coder,130,0.007826849678978481,0.007656201564893756,-0.16153846153846155,-0.01598,0.5942,0.00835,0.0358,-0.68,0
zh,尽管他们尽了全力，他,census_0130_zh,violence,F13_CHINESE_PROMPTS_2,F36,register_level,coder,130,0.007826849678978481,0.007656201564893756,-0.16153846153846155,-0.04974,0.58371,0.03741,0.09792,-0.89,0
zh,尽管他们尽了全力，他,census_0130_zh,violence,F13_CHINESE_PROMPTS_2,F36,transgressiveness,coder,130,0.007826849678978481,0.007656201564893756,-0.16153846153846155,-0.03635,0.69565,-0.00833,0.04951,-0.566,0
zh,尽管他们尽了全力，他,census_0130_zh,violence,F13_CHINESE_PROMPTS_2,F36,charge,coder,130,0.007826849678978481,0.007656201564893756,-0.16153846153846155,-0.05936,0.49975,-0.02602,0.09637,-0.346,0
zh,尽管他们尽了全力，他,census_0130_zh,violence,F13_CHINESE_PROMPTS_2,F36,valence,coder,130,0.007826849678978481,0.007656201564893756,-0.16153846153846155,-0.07727,0.38131,0.05722,0.09746,-1.38,0
zh,尽管他们尽了全力，他,census_0130_zh,violence,F13_CHINESE_PROMPTS_2,F36,bodily_harm,coder,130,0.007826849678978481,0.007656201564893756,-0.16153846153846155,0.07812,0.37531,-0.02073,0.10931,0.904,0
zh,尽管他们尽了全力，他,census_0130_zh,violence,F13_CHINESE_PROMPTS_2,F36,concreteness,coder,130,0.007826849678978481,0.007656201564893756,-0.16153846153846155,0.00983,0.91554,0.04564,0.04157,-0.862,0
zh,尽管他们尽了全力，他,census_0130_zh,violence,F13_CHINESE_PROMPTS_2,F36,valence_extremity,coder,130,0.007826849678978481,0.007656201564893756,-0.16153846153846155,-0.05459,0.55172,-0.03825,0.08555,-0.191,0
zh,尽管他们尽了全力，他,census_0130_zh,violence,F13_CHINESE_PROMPTS_2,F36,charge_extremity,coder,130,0.007826849678978481,0.007656201564893756,-0.16153846153846155,0.05798,0.51824,-0.05645,0.07971,1.436,0
zh,尽管他们尽了全力，他,census_0130_zh,violence,F13_CHINESE_PROMPTS_2,F36,concreteness_extremity,coder,130,0.007826849678978481,0.007656201564893756,-0.16153846153846155,-0.03334,0.70765,0.03428,0.07424,-0.911,0
zh,她抓住他的衣领，开始,census_0118_zh,violence,F13_CHINESE_PROMPTS_2,F36,vulgarity,coder,214,0.0043075236476050735,0.004616323323802943,0.018691588785046728,-0.0485,0.47026,0.02803,0.03386,-2.26,0
zh,她抓住他的衣领，开始,census_0118_zh,violence,F13_CHINESE_PROMPTS_2,F36,register_level,coder,214,0.0043075236476050735,0.004616323323802943,0.018691588785046728,0.04318,0.54173,0.00656,0.10144,0.361,0
zh,她抓住他的衣领，开始,census_0118_zh,violence,F13_CHINESE_PROMPTS_2,F36,transgressiveness,coder,214,0.0043075236476050735,0.004616323323802943,0.018691588785046728,-0.0498,0.46177,-0.05104,0.06411,0.019,0
zh,她抓住他的衣领，开始,census_0118_zh,violence,F13_CHINESE_PROMPTS_2,F36,charge,coder,214,0.0043075236476050735,0.004616323323802943,0.018691588785046728,0.02438,0.73863,0.02551,0.05439,-0.021,0
zh,她抓住他的衣领，开始,census_0118_zh,violence,F13_CHINESE_PROMPTS_2,F36,valence,coder,214,0.0043075236476050735,0.004616323323802943,0.018691588785046728,-0.01895,0.78661,-0.06344,0.05053,0.881,0
zh,她抓住他的衣领，开始,census_0118_zh,violence,F13_CHINESE_PROMPTS_2,F36,bodily_harm,coder,214,0.0043075236476050735,0.004616323323802943,0.018691588785046728,0.01047,0.88656,-0.01188,0.04966,0.45,0
zh,她抓住他的衣领，开始,census_0118_zh,violence,F13_CHINESE_PROMPTS_2,F36,concreteness,coder,214,0.0043075236476050735,0.004616323323802943,0.018691588785046728,-0.04719,0.48776,-0.00815,0.09833,-0.397,0
zh,她抓住他的衣领，开始,census_0118_zh,violence,F13_CHINESE_PROMPTS_2,F36,valence_extremity,coder,214,0.0043075236476050735,0.004616323323802943,0.018691588785046728,0.04189,0.55822,-0.03598,0.0841,0.926,0
zh,她抓住他的衣领，开始,census_0118_zh,violence,F13_CHINESE_PROMPTS_2,F36,charge_extremity,coder,214,0.0043075236476050735,0.004616323323802943,0.018691588785046728,0.02876,0.66817,-0.03414,0.03704,1.698,0
zh,她抓住他的衣领，开始,census_0118_zh,violence,F13_CHINESE_PROMPTS_2,F36,concreteness_extremity,coder,214,0.0043075236476050735,0.004616323323802943,0.018691588785046728,-0.06947,0.29085,0.00535,0.12491,-0.599,0
zh,她抓住他的衣领，开始,census_0118_zh,violence,F13_CHINESE_PROMPTS_2,F36,n_concreteness,norm,64,0.003609445003389869,0.005149688764874345,0.546875,-0.09746,0.42529,0.04969,0.19145,-0.769,0
zh,她对他既忠诚又专一，她开始,f11_faithful_zh_CONTROL_A,contradiction,QUINTUPLETS,F11,vulgarity,coder,155,0.004589390112167633,0.005291198175600102,0.0064516129032258064,-6e-05,0.995,-0.00283,0.00449,0.617,0
zh,她对他既忠诚又专一，她开始,f11_faithful_zh_CONTROL_A,contradiction,QUINTUPLETS,F11,register_level,coder,155,0.004589390112167633,0.005291198175600102,0.0064516129032258064,0.02874,0.72614,0.06223,0.10341,-0.324,0
zh,她对他既忠诚又专一，她开始,f11_faithful_zh_CONTROL_A,contradiction,QUINTUPLETS,F11,transgressiveness,coder,155,0.004589390112167633,0.005291198175600102,0.0064516129032258064,0.13178,0.09745,-0.03298,0.05865,2.809,0
zh,她对他既忠诚又专一，她开始,f11_faithful_zh_CONTROL_A,contradiction,QUINTUPLETS,F11,charge,coder,155,0.004589390112167633,0.005291198175600102,0.0064516129032258064,0.03338,0.67466,-0.06296,0.09392,1.026,0
zh,她对他既忠诚又专一，她开始,f11_faithful_zh_CONTROL_A,contradiction,QUINTUPLETS,F11,valence,coder,155,0.004589390112167633,0.005291198175600102,0.0064516129032258064,-0.06169,0.43828,-0.0895,0.08225,0.338,0
zh,她对他既忠诚又专一，她开始,f11_faithful_zh_CONTROL_A,contradiction,QUINTUPLETS,F11,bodily_harm,coder,155,0.004589390112167633,0.005291198175600102,0.0064516129032258064,0.17732,0.01849,0.0025,0.07211,2.424,1
zh,她对他既忠诚又专一，她开始,f11_faithful_zh_CONTROL_A,contradiction,QUINTUPLETS,F11,concreteness,coder,155,0.004589390112167633,0.005291198175600102,0.0064516129032258064,0.10297,0.2019,0.00937,0.0759,1.233,0
zh,她对他既忠诚又专一，她开始,f11_faithful_zh_CONTROL_A,contradiction,QUINTUPLETS,F11,valence_extremity,coder,155,0.004589390112167633,0.005291198175600102,0.0064516129032258064,-0.04974,0.51374,-0.01817,0.07784,-0.406,0
zh,她对他既忠诚又专一，她开始,f11_faithful_zh_CONTROL_A,contradiction,QUINTUPLETS,F11,charge_extremity,coder,155,0.004589390112167633,0.005291198175600102,0.0064516129032258064,-0.04641,0.57621,0.00592,0.05644,-0.927,0
zh,她对他既忠诚又专一，她开始,f11_faithful_zh_CONTROL_A,contradiction,QUINTUPLETS,F11,concreteness_extremity,coder,155,0.004589390112167633,0.005291198175600102,0.0064516129032258064,-0.10442,0.18791,-0.03307,0.05799,-1.23,0
zh,她对他既忠诚又专一，她开始,f11_faithful_zh_CONTROL_A,contradiction,QUINTUPLETS,F11,n_concreteness,norm,79,0.0044030225874835795,0.005841646565510066,0.31645569620253167,-0.06867,0.55572,0.04149,0.07861,-1.401,0
zh,他把她撞在墙上，然后,setd_and_M_2_zh,violence,F13_CHINESE_PROMPTS,F36,vulgarity,coder,167,0.004353684338928168,0.0049011608216685725,0.15568862275449102,0.05161,0.52524,0.00372,0.07889,0.607,0
zh,他把她撞在墙上，然后,setd_and_M_2_zh,violence,F13_CHINESE_PROMPTS,F36,register_level,coder,167,0.004353684338928168,0.0049011608216685725,0.15568862275449102,0.01105,0.89205,0.0152,0.04871,-0.085,0
zh,他把她撞在墙上，然后,setd_and_M_2_zh,violence,F13_CHINESE_PROMPTS,F36,transgressiveness,coder,167,0.004353684338928168,0.0049011608216685725,0.15568862275449102,0.08725,0.25537,0.01576,0.07699,0.929,0
zh,他把她撞在墙上，然后,setd_and_M_2_zh,violence,F13_CHINESE_PROMPTS,F36,charge,coder,167,0.004353684338928168,0.0049011608216685725,0.15568862275449102,0.19371,0.01199,0.03644,0.04142,3.797,1
zh,他把她撞在墙上，然后,setd_and_M_2_zh,violence,F13_CHINESE_PROMPTS,F36,valence,coder,167,0.004353684338928168,0.0049011608216685725,0.15568862275449102,0.02419,0.77961,0.01029,0.10035,0.139,0
zh,他把她撞在墙上，然后,setd_and_M_2_zh,violence,F13_CHINESE_PROMPTS,F36,bodily_harm,coder,167,0.004353684338928168,0.0049011608216685725,0.15568862275449102,-0.02122,0.77811,0.04305,0.0609,-1.055,0
zh,他把她撞在墙上，然后,setd_and_M_2_zh,violence,F13_CHINESE_PROMPTS,F36,concreteness,coder,167,0.004353684338928168,0.0049011608216685725,0.15568862275449102,-0.09025,0.23838,0.00599,0.04895,-1.966,0
zh,他把她撞在墙上，然后,setd_and_M_2_zh,violence,F13_CHINESE_PROMPTS,F36,valence_extremity,coder,167,0.004353684338928168,0.0049011608216685725,0.15568862275449102,0.18421,0.01849,-0.06789,0.05263,4.79,1
zh,他把她撞在墙上，然后,setd_and_M_2_zh,violence,F13_CHINESE_PROMPTS,F36,charge_extremity,coder,167,0.004353684338928168,0.0049011608216685725,0.15568862275449102,0.01739,0.83358,0.04766,0.05286,-0.573,0
zh,他把她撞在墙上，然后,setd_and_M_2_zh,violence,F13_CHINESE_PROMPTS,F36,concreteness_extremity,coder,167,0.004353684338928168,0.0049011608216685725,0.15568862275449102,-0.16945,0.02849,0.04652,0.06697,-3.225,1
zh,她爱着他又恨着他，想要,f11_love_zh_BOTH,contradiction,QUINTUPLETS,F11,vulgarity,coder,179,0.0054658476069277245,0.0060805515350479565,-0.0111731843575419,-0.01204,0.77911,-0.02441,0.10071,0.123,0
zh,她爱着他又恨着他，想要,f11_love_zh_BOTH,contradiction,QUINTUPLETS,F11,register_level,coder,179,0.0054658476069277245,0.0060805515350479565,-0.0111731843575419,-0.0636,0.3908,-0.00968,0.07549,-0.714,0
zh,她爱着他又恨着他，想要,f11_love_zh_BOTH,contradiction,QUINTUPLETS,F11,transgressiveness,coder,179,0.0054658476069277245,0.0060805515350479565,-0.0111731843575419,-0.08673,0.25837,0.03429,0.03414,-3.544,0
zh,她爱着他又恨着他，想要,f11_love_zh_BOTH,contradiction,QUINTUPLETS,F11,charge,coder,179,0.0054658476069277245,0.0060805515350479565,-0.0111731843575419,0.04342,0.55922,-0.0271,0.04081,1.728,0
zh,她爱着他又恨着他，想要,f11_love_zh_BOTH,contradiction,QUINTUPLETS,F11,valence,coder,179,0.0054658476069277245,0.0060805515350479565,-0.0111731843575419,0.00421,0.95702,-0.01589,0.0798,0.252,0
zh,她爱着他又恨着他，想要,f11_love_zh_BOTH,contradiction,QUINTUPLETS,F11,bodily_harm,coder,179,0.0054658476069277245,0.0060805515350479565,-0.0111731843575419,-0.14803,0.05547,0.00692,0.05323,-2.911,0
zh,她爱着他又恨着他，想要,f11_love_zh_BOTH,contradiction,QUINTUPLETS,F11,concreteness,coder,179,0.0054658476069277245,0.0060805515350479565,-0.0111731843575419,-0.08987,0.22889,0.02764,0.06304,-1.864,0
zh,她爱着他又恨着他，想要,f11_love_zh_BOTH,contradiction,QUINTUPLETS,F11,valence_extremity,coder,179,0.0054658476069277245,0.0060805515350479565,-0.0111731843575419,-0.03954,0.62169,-0.02866,0.07381,-0.147,0
zh,她爱着他又恨着他，想要,f11_love_zh_BOTH,contradiction,QUINTUPLETS,F11,charge_extremity,coder,179,0.0054658476069277245,0.0060805515350479565,-0.0111731843575419,-0.03662,0.62919,0.00048,0.04777,-0.777,0
zh,她爱着他又恨着他，想要,f11_love_zh_BOTH,contradiction,QUINTUPLETS,F11,concreteness_extremity,coder,179,0.0054658476069277245,0.0060805515350479565,-0.0111731843575419,0.06707,0.38181,-0.03964,0.06721,1.588,0
zh,她爱着他又恨着他，想要,f11_love_zh_BOTH,contradiction,QUINTUPLETS,F11,n_concreteness,norm,77,0.005285351537003604,0.006530855345801482,0.4155844155844156,-0.02671,0.8096,-0.09567,0.08618,0.8,0
zh,她给枪上膛，她想要,store_g029_A_zh,violence,F13_CHINESE_PROMPTS,F36,vulgarity,coder,164,0.0040725422204835006,0.004902369181310568,0.042682926829268296,-0.138,0.07246,0.00372,0.09179,-1.544,0
zh,她给枪上膛，她想要,store_g029_A_zh,violence,F13_CHINESE_PROMPTS,F36,register_level,coder,164,0.0040725422204835006,0.004902369181310568,0.042682926829268296,0.1265,0.10945,0.01775,0.06581,1.652,0
zh,她给枪上膛，她想要,store_g029_A_zh,violence,F13_CHINESE_PROMPTS,F36,transgressiveness,coder,164,0.0040725422204835006,0.004902369181310568,0.042682926829268296,-0.00541,0.94703,0.0343,0.03024,-1.313,0
zh,她给枪上膛，她想要,store_g029_A_zh,violence,F13_CHINESE_PROMPTS,F36,charge,coder,164,0.0040725422204835006,0.004902369181310568,0.042682926829268296,0.13997,0.06597,0.00731,0.05517,2.405,0
zh,她给枪上膛，她想要,store_g029_A_zh,violence,F13_CHINESE_PROMPTS,F36,valence,coder,164,0.0040725422204835006,0.004902369181310568,0.042682926829268296,0.07186,0.36532,0.00335,0.06506,1.053,0
zh,她给枪上膛，她想要,store_g029_A_zh,violence,F13_CHINESE_PROMPTS,F36,bodily_harm,coder,164,0.0040725422204835006,0.004902369181310568,0.042682926829268296,-0.08964,0.24438,0.0321,0.08291,-1.468,0
zh,她给枪上膛，她想要,store_g029_A_zh,violence,F13_CHINESE_PROMPTS,F36,concreteness,coder,164,0.0040725422204835006,0.004902369181310568,0.042682926829268296,-0.09881,0.1914,-0.02585,0.0702,-1.039,0
zh,她给枪上膛，她想要,store_g029_A_zh,violence,F13_CHINESE_PROMPTS,F36,valence_extremity,coder,164,0.0040725422204835006,0.004902369181310568,0.042682926829268296,0.10228,0.18691,-0.01997,0.07291,1.677,0
zh,她给枪上膛，她想要,store_g029_A_zh,violence,F13_CHINESE_PROMPTS,F36,charge_extremity,coder,164,0.0040725422204835006,0.004902369181310568,0.042682926829268296,-0.03859,0.61869,0.01115,0.0732,-0.679,0
zh,她给枪上膛，她想要,store_g029_A_zh,violence,F13_CHINESE_PROMPTS,F36,concreteness_extremity,coder,164,0.0040725422204835006,0.004902369181310568,0.042682926829268296,0.03513,0.63818,-0.05476,0.03387,2.654,0
zh,还没等有人阻止她，她,census_0146_zh,violence,F13_CHINESE_PROMPTS_2,F36,vulgarity,coder,134,0.006321385218623101,0.0058504838800005135,-0.582089552238806,-0.00668,0.5977,-0.00106,0.01121,-0.501,0
zh,还没等有人阻止她，她,census_0146_zh,violence,F13_CHINESE_PROMPTS_2,F36,register_level,coder,134,0.006321385218623101,0.0058504838800005135,-0.582089552238806,-0.05344,0.52724,-0.00578,0.10725,-0.444,0
zh,还没等有人阻止她，她,census_0146_zh,violence,F13_CHINESE_PROMPTS_2,F36,transgressiveness,coder,134,0.006321385218623101,0.0058504838800005135,-0.582089552238806,-0.0341,0.68216,0.00448,0.08036,-0.48,0
