word	proj	n_cells
漂亮的	0.318788	1
矫正	0.318779	2
哪一条	0.318512	1
愿意	0.318396	10
宣读	0.318165	1
重点	0.318097	1
好好学习	0.317680	1
陵园	0.317657	2
这样	0.317654	105
回来的	0.317344	1
吸着	0.317322	1
针刺	0.317261	2
2023年	0.317251	1
我在	0.317010	3
向我	0.316868	12
一发	0.316815	2
当众	0.316671	2
尊重	0.316574	10
为国	0.316476	2
脚腕	0.316371	1
了解关	0.316142	1
熄	0.316082	1
手肘	0.316080	1
扣除	0.316076	5
雇佣	0.315743	8
任何	0.315484	5
的	0.315421	389
插进	0.315361	4
这些	0.315274	24
26	0.315111	15
救援	0.314609	10
仰	0.314547	1
一起	0.314366	70
美	0.314120	6
一个男人	0.314007	12
河岸	0.313990	1
注射器	0.313846	3
钱包．	0.313805	2
两三口	0.313804	2
解决了	0.313696	2
弦	0.313260	1
同事	0.313198	2
他们	0.313038	285
腕	0.312747	2
保存	0.312580	1
校服	0.312523	4
打砸	0.312411	2
燃	0.312366	6
成全	0.312309	6
为自己的	0.312238	14
12	0.312032	74
躺下	0.311867	12
淋浴	0.311820	1
跳加	0.311616	4
按摩	0.311569	18
女性	0.311261	2
书本	0.311248	3
木头	0.310977	12
殉情	0.310865	2
攥	0.310428	3
便把	0.310338	1
推到	0.310129	1
教	0.309803	13
桌子	0.309488	22
门缝	0.309449	2
拍拍	0.308822	6
杀了他	0.308794	11
吻上了	0.308681	16
嗯	0.308469	38
唱歌跳舞	0.308259	2
离职	0.308078	13
承担	0.307764	34
最终还是	0.307755	3
格	0.307523	6
纸上	0.307444	1
了一	0.307033	255
杀了她	0.307031	2
饭菜	0.307026	4
挂在	0.306985	6
摇了	0.306834	3
封长	0.306480	4
撒谎	0.306454	3
哽住	0.306293	2
非常僵	0.305993	1
拨打	0.305975	3
后方	0.305734	3
殴打	0.305595	35
他躺	0.305583	1
于	0.305581	11
听见	0.305225	20
水	0.305139	32
伤	0.304861	12
始终	0.304827	4
到河	0.304821	1
记起	0.304649	5
持枪	0.304581	1
你的	0.304275	66
等他	0.303924	12
别人	0.303913	11
的一切	0.303566	58
没有了	0.303338	6
用什么	0.303334	17
发烧	0.303303	2
他那	0.303241	2
跟随她	0.303100	1
交给	0.302795	14
腿上	0.302778	5
人们的	0.302756	1
了解的	0.302689	1
97	0.302658	2
非常	0.301877	64
猴子	0.301636	1
背后	0.301496	43
锁上	0.301433	1
砰砰	0.301348	10
怎么回	0.301249	23
钻	0.301206	1
耳	0.301143	4
喊道	0.301132	3
头发	0.300999	59
镜子	0.300942	6
庄严	0.300598	1
关门	0.300555	1
脱掉	0.300542	40
手机	0.300510	15
iPhone	0.300393	1
喝咖啡	0.300235	2
未婚妻	0.300130	1
草	0.299977	2
为了	0.299963	56
昏	0.299945	7
25000	0.299902	16
加热	0.299544	4
讲	0.299411	16
双肩	0.299303	3
山顶	0.299095	6
烟	0.298813	32
质问	0.298740	17
宣传	0.298624	1
会在	0.298024	4
索	0.298006	1
不能	0.297966	30
一眼	0.297710	1
靴子	0.297578	11
跟你	0.297561	18
顺势	0.297407	14
头晃	0.297181	2
门框	0.297091	9
点	0.297058	45
放到	0.297043	16
把门锁	0.296982	1
告知	0.296872	4
变成了	0.296757	6
倒下	0.296687	76
桌面	0.296603	8
睪	0.296103	1
整杯	0.295561	1
很大	0.295549	4
无错	0.295524	1
西兰花	0.295462	1
从	0.295425	874
花坛	0.295327	3
宝宝的	0.295033	1
好大	0.294982	1
昏睡	0.294899	1
已燃	0.294848	1
高速公路	0.294167	2
安葬	0.294053	5
小河	0.294016	5
头上	0.293844	48
考虑削减	0.293745	1
眉毛	0.293594	5
转车	0.293512	4
支持	0.293162	59
一阵	0.293036	74
执法	0.293031	3
苹果	0.292923	4
骨	0.292821	7
指缝间	0.292805	4
快乐	0.292742	15
肩膀渗	0.292603	1
键盘	0.292259	4
的是	0.292121	325
有一种	0.292115	1
去世了	0.292112	5
吞下	0.292110	4
锅	0.291789	3
果然	0.291729	3
昏过去	0.291678	2
阴毛	0.291594	1
一個	0.291333	1
输掉	0.291111	1
调动	0.290774	1
加水	0.290543	1
不对劲	0.290511	5
真正	0.290392	10
笔杆	0.290338	1
看到了	0.290287	30
驱赶	0.289797	3
救治	0.289668	3
搭讪	0.289520	2
生孩子	0.289209	12
让孩子们	0.289044	1
右眼	0.289003	2
不要抛弃	0.288540	1
凉白开	0.288419	1
出来	0.288360	26
按	0.288337	111
荣耀	0.288222	2
提出	0.288121	70
机会	0.288058	12
手臂	0.287688	98
划	0.287325	12
拳打脚踢	0.287153	11
折腾	0.287142	1
盆	0.287126	2
折	0.286960	4
20$	0.286923	3
追杀	0.286878	4
拉	0.286773	95
昏迷不醒	0.286732	14
悔恨	0.286469	5
头昏眼花	0.286337	2
弄清楚	0.286248	6
这个男人	0.286196	3
臀	0.286142	15
哪种	0.286121	17
疲惫	0.286013	1
撕扯	0.285792	37
嘴唇	0.285592	66
护坡	0.285502	4
一声“	0.285358	39
反对	0.285259	28
浴缸	0.285215	1
脚上	0.284870	7
外衣	0.284666	22
走遍	0.284183	1
粗鲁	0.283934	4
辞职	0.283760	86
哪儿	0.283579	1
不同意	0.283559	1
8	0.283330	77
火势蔓	0.283258	2
每人	0.283111	20
房间	0.282887	46
哪一个	0.282412	11
栽倒	0.282269	1
大口	0.282185	12
鱼肉	0.282162	2
操场	0.282095	3
乳头	0.282001	28
不需要	0.281883	1
城市	0.281836	10
小儿子	0.281791	3
室外	0.281264	1
体内	0.281133	8
耳中	0.280996	1
的东西	0.280966	177
所有的	0.280910	6
一道	0.280906	19
流泪	0.280874	5
城	0.280869	1
了我的	0.280832	8
老婆	0.280727	3
不舒服	0.280560	12
了鹿	0.280193	2
审	0.279967	1
卢瓦尔河	0.279960	1
用鞭	0.279471	1
那是	0.279371	2
袋	0.279287	4
将靶	0.279281	3
子弹	0.279235	19
心中	0.279046	10
气	0.278783	19
救	0.278585	90
同时也	0.278353	1
口中	0.278019	29
漂走	0.277701	1
脖子上	0.277662	10
馅料	0.277513	1
喊叫	0.277155	7
赢	0.277119	10
另一个	0.277038	25
幸	0.276918	1
颈颈	0.276800	1
盘子	0.276790	6
演讲	0.276360	1
冲入	0.276087	1
辱骂	0.275979	10
来看	0.275838	2
这人	0.275474	1
整座	0.275206	1
借钱	0.275200	1
撕开	0.274700	1
赞美	0.274585	4
解聘	0.274501	3
骚扰	0.274379	2
跳上	0.274365	2
昏死过去	0.274291	4
泥坑	0.274233	1
不断	0.272982	14
反复	0.272845	3
“哎呀	0.272751	1
感到很	0.272727	1
粗话	0.272463	6
鼻尖	0.272219	12
血流	0.271518	10
人似	0.271443	1
诵读	0.271413	3
外套．	0.270814	1
全体	0.270521	8
为之一	0.270384	2
之作	0.270362	2
盛放	0.270212	2
口罩	0.270209	1
了对	0.270149	23
军营	0.269911	15
好几杯	0.269903	2
口交	0.269630	5
习惯	0.269515	17
望	0.269507	4
想起了	0.269353	7
自杀	0.269336	208
咳	0.269231	1
管子	0.269175	2
一些	0.269141	80
出血	0.269122	7
囚笼	0.269109	1
时光	0.269079	8
鸡肉	0.268464	6
点儿	0.268075	2
写信	0.268072	5
骨头	0.267752	7
一大	0.267635	2
敌	0.267535	11
账单	0.267510	9
颈动脉	0.267384	3
牙缝	0.267044	6
顶	0.266577	3
出去玩	0.266412	13
看来	0.266298	1
所有人	0.266217	6
炸弹	0.266155	4
扫地	0.265898	1
喜	0.265782	1
无尽	0.265620	10
审查	0.265595	1
日落	0.265572	1
站得	0.265483	1
大海	0.265043	24
行刑	0.264936	2
2000	0.264862	23
打算	0.264808	2
醒来	0.264699	32
水中	0.264448	17
从中	0.264427	3
闭上	0.264420	1
水渠	0.264389	2
往回	0.264220	1
衣裙	0.264149	2
驱逐	0.264148	8
裂缝	0.264106	5
被囚	0.263533	22
拉出	0.263453	3
琴弦	0.262961	4
一辆	0.262864	15
使用手	0.262350	1
张开	0.262295	12
赶	0.262130	11
自	0.262039	15
茎	0.261737	3
下方的	0.261672	3
马上开	0.261510	1
所有	0.261251	31
猛力	0.261182	7
要找	0.261165	1
纸张	0.261003	4
带给	0.260929	1
假装	0.260882	8
兴奋	0.260831	25
舞蹈	0.260478	1
<|EOD|>	0.260387	9
肉片	0.260337	1
在网上	0.260230	4
反	0.260075	11
隐约	0.260050	1
两口	0.259593	9
西服	0.259514	5
投降	0.259452	11
800	0.259446	7
草地上	0.259178	14
保守	0.259029	3
懊悔	0.258970	1
坐到	0.258767	15
自己的	0.258727	298
花圈	0.258688	1
了回去	0.258377	1
堂课	0.258366	1
背着	0.258000	1
播放	0.257972	1
口香糖	0.257861	1
告诉谎	0.257786	1
继续	0.257583	508
咖啡杯	0.257542	1
冲过去	0.257434	16
醒了	0.257318	14
迷茫	0.257142	1
倒在	0.256844	46
墙上	0.256824	5
蹂躏	0.256643	1
脑海	0.256627	2
分不清	0.256211	2
传来	0.255957	10
搬离	0.255917	1
裆	0.255830	1
夺过	0.255753	1
踢打	0.255223	1
软	0.254791	10
无尽的	0.254719	1
满脸	0.254396	14
请求	0.254239	13
头晕目眩	0.254134	19
杀人	0.254001	100
格栅	0.253874	1
画	0.253537	23
2022年	0.253472	1
那辆	0.253391	3
残骸	0.253272	2
四起	0.253216	4
对岸	0.253074	4
主张	0.252964	2
尿	0.252902	8
打下	0.252623	1
吞了下去	0.251962	1
弹唱	0.251865	3
了几句	0.251733	1
木材	0.251623	2
回	0.251591	100
效忠	0.251583	14
耶	0.251251	2
祭坛	0.251146	4
粗口	0.250887	1
当他	0.250592	1
沉醉	0.250472	1
暴徒	0.249916	1
联络	0.249739	1
13	0.249567	33
抱住	0.249391	54
手提箱	0.249374	1
一按	0.249315	2
奴隶制	0.249206	1
摸了	0.249114	1
频繁	0.248762	28
烟囱	0.248670	2
窗子	0.248551	1
玩具	0.248515	4
层层	0.248470	2
悔改	0.248177	1
要害	0.248132	1
岩	0.247945	1
表扬	0.247899	3
端着	0.247642	3
承诺	0.247615	2
房檐	0.247548	1
拉拉	0.247481	1
后腰	0.247374	13
人在	0.247306	6
背部	0.247278	46
t	0.247205	1
失去知觉	0.246986	10
24000	0.246940	1
觉得她	0.246737	1
做好	0.246736	14
了自己	0.246669	16
位	0.246507	1
拿下	0.246438	1
向囚	0.246063	1
这样的	0.246032	62
成了	0.246011	12
砰	0.245899	18
眼前	0.245858	12
出自	0.245666	2
遗	0.245470	3
去世	0.245415	28
喷泉	0.245206	3
喝下去	0.245130	15
在自己的	0.245072	2
阴蒂	0.244643	2
是一个	0.244637	2
垂死	0.244110	4
软得	0.244073	1
过得	0.243909	4
冰河	0.243855	1
这种	0.243731	43
对手	0.243294	15
大家	0.243157	43
威尼斯	0.242955	1
哪	0.242919	34
大眼	0.242853	1
才能	0.242786	1
debris	0.242696	1
一段	0.242678	15
打开门	0.242669	3
桥上	0.242350	2
开口	0.242157	30
虚	0.242076	1
发热	0.242024	2
做个	0.241694	4
房间里	0.241663	2
从那	0.241654	1
头脑	0.241646	3
蔑视	0.241459	1
越陷越深	0.241339	1
关心	0.241325	7
吐出	0.241123	5
我”	0.240814	1
扣她	0.240661	1
颈	0.240448	23
一种	0.240427	86
还敢	0.240304	2
米酒	0.240244	1
來	0.240240	1
工	0.239777	2
蛋蛋	0.239587	9
自己在	0.239517	1
连续	0.238723	9
开个	0.238558	1
性器	0.238522	10
海	0.238454	4
万分	0.238034	8
透露	0.237908	2
举手	0.237836	1
下手	0.237747	3
门板	0.237348	2
一个月	0.237246	4
去做	0.237178	22
暗中	0.237105	1
偷偷地	0.236986	3
点点头	0.236915	2
编辑	0.236851	7
灭火	0.236619	5
责备	0.236617	7
全身	0.236142	56
丢下	0.236101	1
眼眶里	0.235580	2
破	0.235502	12
敢过来	0.235410	1
压力	0.235408	1
百分之二	0.235224	8
悬崖	0.235027	28
祭坪	0.233961	1
在一起	0.233695	5
无力回天	0.233677	2
从事	0.233554	4
斥责	0.233489	4
脸色	0.233398	6
归宿	0.233389	1
焦虑	0.233357	5
必须	0.233338	14
发自内	0.233322	1
无限的	0.232778	1
七窍流血	0.232754	1
不顾一切	0.232701	10
脑后	0.232375	2
山体	0.232357	1
沉睡	0.232211	1
问她	0.232172	17
各自	0.232160	15
死亡	0.232134	181
大脑	0.232075	6
身中数	0.231653	1
内	0.231640	4
活下去	0.231588	46
对付	0.231582	36
争论	0.231416	1
面色	0.231269	1
颈背	0.231231	2
撞到	0.231205	2
周三	0.230999	4
生病	0.230967	6
非常软	0.230722	1
父母	0.230676	7
沉迷	0.230667	3
这么做	0.230561	26
助手	0.230454	5
抢劫	0.230268	2
墙边	0.230258	3
逃到	0.230173	2
左眼	0.230142	3
吓	0.229932	3
被踩	0.229815	1
坚硬	0.229730	10
答案	0.229677	1
了这个	0.229563	1
运转	0.229445	3
沉沉	0.229240	1
上天	0.229049	1
的原因	0.228875	1
摸了摸	0.228730	15
随着	0.228473	29
铁条	0.228454	8
调味品	0.228451	3
留住	0.228408	34
抽出	0.228312	15
别	0.228045	16
一块	0.227666	24
山坡	0.227553	14
争吵	0.227366	1
打开了	0.227355	7
路障	0.227339	1
写	0.227310	147
基于	0.227298	2
血管	0.227124	1
几个月	0.226940	1
舞厅	0.226904	1
灾难	0.226845	4
面子	0.226827	1
很痒	0.226730	1
服役	0.226728	3
身心	0.226490	1
人体	0.226435	1
神志不清	0.226394	2
著	0.226355	2
提交	0.226335	9
下届	0.226230	2
看着	0.226208	255
把钥匙	0.226004	1
口角	0.225760	1
字	0.225698	2
说她	0.225696	5
眼眶	0.225672	2
处理	0.225578	16
洋葱	0.225465	2
人便	0.225160	1
下体	0.224909	15
调味料	0.224895	7
开怀畅饮	0.224857	1
面前的	0.224846	1
睾丸	0.224143	13
做出了	0.224033	1
小睡	0.223912	1
一直	0.223861	63
报复．	0.223741	1
软绵	0.223720	3
唱起	0.223623	8
扶住	0.223546	8
收回	0.223350	21
的那	0.223213	2
大火蔓	0.222996	1
生殖器	0.222971	17
同情	0.222770	2
沟	0.222685	6
选项	0.222628	1
看到她	0.222406	2
缩短	0.222370	1
看不到	0.222272	1
忙碌	0.222266	1
精力	0.222138	1
铁栅	0.222097	7
永远的	0.221885	4
罢免	0.221604	2
围成	0.221590	8
舌头	0.221419	24
男友	0.221286	2
刺痛	0.221228	20
黎明	0.221135	1
雪	0.221124	3
这是	0.220660	24
遗产	0.220467	1
会被	0.220328	5
背诵	0.220212	4
服兵役	0.220203	3
暴雪	0.220112	1
才开始	0.220109	1
220	0.220036	4
对囚	0.220016	1
联合	0.219910	31
打字	0.219799	5
自责	0.219690	13
旧	0.219278	4
厚厚的	0.219223	1
打我	0.218975	25
被告	0.218527	3
斬	0.218316	2
铁栏杆	0.218302	10
人群中	0.217966	2
向后	0.217936	40
不交	0.217882	2
退	0.217853	9
河中	0.217805	11
齐声高	0.217660	1
看着尸	0.217329	1
泥泞	0.217282	8
整容	0.217161	1
一团	0.217131	1
孤独	0.217041	38
安理会	0.216881	1
喊破	0.216332	2
场	0.216262	5
精	0.215671	16
灰白	0.215582	1
海边	0.215462	8
弛	0.215446	1
预防	0.215236	2
讲话	0.215193	4
围坐在	0.214961	1
码字	0.214924	3
爱抚	0.214699	10
灿烂	0.214650	4
离别	0.214604	1
讲故事	0.214477	1
签	0.214422	2
脱下	0.214415	43
换上	0.213804	4
夺门	0.213665	2
放弃了	0.213506	3
跟随	0.213455	47
忠于	0.213275	17
腹泻	0.213223	1
看了	0.212493	26
变本加厉	0.212217	1
移情别恋	0.211333	1
滑到	0.210747	7
窗	0.210719	17
命根	0.210306	3
信包	0.210178	1
忽略	0.209912	4
把她放	0.209832	1
动手动脚	0.209788	9
蒜	0.209761	1
洪水	0.209661	3
人	0.209628	34
眩晕	0.209450	3
毁灭	0.209403	129
对她	0.209369	99
了他的	0.209224	25
温暖	0.209166	9
衣	0.209029	2
照	0.208726	7
女友	0.208537	2
亲	0.208494	112
车流	0.208382	1
同学	0.208267	7
的声音	0.207978	11
回忆	0.207526	36
不再	0.207291	166
在这	0.207145	5
眼睛里	0.206974	3
腹痛	0.206814	4
心灰意冷	0.206645	2
一份	0.206472	56
服刑	0.205899	1
进了	0.205687	8
窗外	0.205593	22
忠义	0.205589	1
零钱	0.205555	3
那根	0.205482	14
不省人事	0.204977	11
找我	0.204892	1
粉色	0.204822	1
大喊	0.204464	28
球棒	0.204169	6
向他	0.204149	103
欣慰	0.203808	4
跌跌撞撞	0.203801	3
水管	0.203681	1
经济	0.203635	1
发抖	0.203120	21
回头	0.203107	24
拦截	0.202787	2
岩壁	0.202520	5
追上	0.201531	1
别的	0.201369	3
反对党	0.200918	1
更新	0.200590	1
就用	0.200562	3
大叫	0.200558	47
首	0.200537	5
发誓	0.200533	1
切掉	0.200459	1
勾	0.200146	1
200	0.200001	73
62000	0.199992	1
伯尼	0.199894	2
吐	0.199836	25
人行道	0.199708	7
离开了	0.199439	66
更多”	0.199217	2
确实	0.199027	9
20	0.198837	89
一名	0.198814	15
念道	0.198769	1
疑神疑鬼	0.198677	1
再想	0.198188	1
翻阅	0.198121	5
二手烟	0.197876	1
因	0.197743	27
累得	0.197728	6
一股	0.197660	54
来了	0.197525	21
头像	0.197484	1
叛军	0.197265	1
出逃	0.197180	2
水坑	0.196906	4
今年	0.196225	6
枸杞	0.196010	1
口吐白沫	0.195830	6
回来了	0.195744	18
搀扶	0.195741	7
遵守	0.195102	5
口水	0.195071	30
球队	0.195027	1
躺在床上	0.194967	3
袋子	0.194784	2
吸吮	0.194685	17
宝宝	0.194384	5
非常害	0.194307	1
拿起	0.194212	141
保守派	0.193800	2
跳下	0.193642	2
瘙痒	0.193526	1
改乘	0.193129	1
排队	0.192539	1
痛不欲生	0.192243	1
应	0.192046	1
mouth	0.191827	1
应声	0.191768	22
一座	0.191518	9
嘴里噴	0.191278	1
怒气冲冲	0.191251	2
赔偿	0.191096	13
宽衣解带	0.190955	1
208	0.190913	2
玉米	0.190884	1
第一时间	0.190653	1
扯	0.190645	15
宗教	0.190506	1
人和	0.190215	2
睡得很	0.190189	1
会很	0.190128	1
体力	0.189670	1
一阵阵	0.189391	20
仰面	0.189382	1
劳工	0.189281	1
抽打	0.188996	9
眉心	0.188886	3
跳越	0.188755	1
询问	0.188717	22
拍了拍	0.188409	17
心悸	0.188128	2
清理伤	0.188092	1
讲起	0.188059	5
石板	0.187964	1
鼻烟壶	0.187904	1
墓园	0.187774	9
朝他	0.187740	1
船	0.187715	4
被困	0.187174	1
他说	0.187152	12
冤枉	0.187120	1
烤	0.187119	7
士官	0.187118	1
狂舞	0.186961	1
内疚	0.186939	1
失	0.186851	6
抗议	0.186744	32
给了他	0.186210	5
第二杯	0.185665	1
着她	0.185576	1
上膛	0.185245	4
雪山	0.184783	1
拷打	0.184774	2
吻上	0.184743	17
抽起来	0.184715	2
利用她	0.184432	2
特别的	0.184042	2
另	0.183948	17
直升机	0.183879	2
青紫	0.183796	3
扑上去	0.183631	7
声震	0.183530	1
几小	0.183512	1
真相	0.183381	1
依旧	0.183107	3
低下头去	0.182996	4
推荐	0.182542	1
变得	0.182444	224
洗去	0.182305	1
我了	0.182065	1
头骨	0.181881	3
投靠	0.181540	1
进	0.181499	13
露出了	0.181171	3
希望	0.181083	34
帮你	0.181002	1
失去了	0.180797	15
在她	0.180665	97
发明	0.180425	2
性的	0.180385	2
失去	0.180368	71
一遍	0.180353	3
脱去	0.180104	6
花生	0.179875	1
办理	0.179722	3
屏幕	0.179612	6
燃放	0.179561	6
面皮	0.179531	1
文学	0.179274	6
道“	0.179118	27
边沟	0.179088	1
过的	0.178551	1
什么样	0.178488	12
人工智能	0.178212	5
昏倒	0.178007	7
把这些	0.177810	15
空	0.177791	6
听音乐	0.177549	1
攻	0.177234	16
的不	0.177205	17
捍卫	0.177172	2
玩	0.177080	41
迫使她	0.176763	1
施暴	0.176756	6
咒骂	0.176604	7
铁链	0.176588	3
进来	0.176573	19
服从	0.176251	42
秘书长	0.176233	1
遇见	0.176187	1
好奇	0.176100	3
现代	0.175935	3
冲出	0.175833	8
水流	0.175710	1
毫不犹豫地	0.175617	3
白	0.175374	5
院子里	0.175329	2
一个孩子”	0.175288	2
粗大	0.175286	2
惨白	0.175232	1
生殖器官	0.175173	1
白糖	0.175114	4
时刻	0.174655	8
坐了	0.174627	1
向着	0.174506	8
烤肉	0.174371	3
一阵强	0.174179	1
信封	0.174168	2
进门	0.173956	1
数落	0.173885	5
捡拾	0.173559	2
这片	0.173432	7
刺伤	0.173273	1
在地上	0.173261	2
他哭	0.173216	1
灯光	0.173047	3
了很多	0.172671	2
消灭	0.172502	14
背脊	0.172209	3
了解	0.172202	223
几次	0.171914	1
爱	0.171730	257
仇恨	0.171665	1
痒	0.171576	3
谴责	0.171526	1
中间	0.171308	4
的一个	0.171178	1
衣袋	0.171107	1
罗勒	0.171068	1
命运	0.171064	3
口袋里	0.170886	2
点了点头	0.170834	2
信用卡	0.170561	12
注射	0.170541	12
什么．	0.170537	2
舞台	0.170448	7
了咳嗽	0.170237	1
爱情的	0.170231	2
的机会	0.170179	10
拍	0.170071	46
一旁	0.170066	13
他在	0.169966	18
奴隶	0.169827	1
自己想	0.169821	1
痊愈	0.169744	6
接	0.169686	35
帽子	0.169004	24
杀戮	0.168990	2
自由党	0.168984	3
肱	0.168878	1
自己的身体	0.168827	6
河流	0.168636	3
一年	0.168506	7
资助	0.168471	10
菜	0.168282	11
“Oh	0.168060	3
丧命	0.167936	1
忠心	0.167919	1
让她	0.167903	98
琴键	0.167832	1
狗	0.167809	15
有人来	0.167749	1
把碾	0.167705	2
出卖	0.167630	1
凉鞋	0.167424	1
交往	0.167257	1
强吻	0.167065	1
再次	0.167002	178
详细	0.166938	1
桑德斯	0.166655	2
把所有	0.166424	3
玻璃	0.165997	7
星空	0.165674	6
脸颊	0.165621	57
丰胸	0.165534	2
身边的	0.165532	2
击杀	0.165515	3
打哈欠	0.165279	1
凉了	0.165212	1
应声而倒	0.165159	6
毛发	0.165128	1
毒品	0.164937	2
另行通知	0.164839	6
杀掉她	0.164723	1
臂	0.164688	2
苍白无	0.164670	1
降	0.164514	3
前男友	0.164316	1
深蓝	0.163883	1
晕	0.163864	14
把这个	0.163642	7
戳	0.163176	12
杀伤	0.163071	1
幻想	0.162879	30
发	0.162734	51
烟筒	0.162395	1
记恨	0.162368	1
化	0.161748	1
额	0.161652	13
围墙	0.161631	3
歌唱	0.161504	6
自言自语	0.161504	2
一阵发	0.161444	2
咚咚	0.161093	1
铁杆	0.160951	2
黑板	0.160949	3
湖底	0.160681	7
麵	0.160677	1
清晰	0.160460	1
长袖	0.160362	1
帽	0.160228	1
典型的	0.160133	1
朋友	0.160114	18
关上门	0.160070	2
做的	0.159940	43
五口	0.159390	1
电梯	0.159291	12
继续保持	0.159199	2
干杯	0.159191	1
放进	0.158442	25
骂人	0.158439	8
惧怕	0.158305	1
一命呜呼	0.158278	2
两全	0.157925	1
很难	0.157919	11
树荫	0.157786	4
主动	0.157763	60
讲完	0.157703	5
从心	0.157613	1
退场	0.157535	1
强壮	0.157264	2
自己的命	0.156947	5
就将	0.156749	1
射到	0.156726	1
了我们	0.156204	1
在	0.156188	1219
就一直	0.156041	1
鄙视	0.155289	1
海中	0.155191	2
捐	0.155120	4
过来	0.155034	23
尾巴	0.154943	4
向她	0.154809	12
径直	0.154706	12
一张	0.154647	32
看到	0.154443	225
筋疲力尽	0.154329	11
轮番	0.154271	2
乱打	0.154240	1
随机	0.153832	3
复习	0.153773	1
深谷．	0.153750	1
累	0.153598	4
惋惜	0.153417	1
奴役	0.153263	1
得肺	0.153200	1
转动	0.153190	5
过去	0.152968	20
废墟	0.152938	19
夜幕	0.152859	1
轰	0.152713	6
杯	0.152455	24
大喊大叫	0.152419	13
参军入伍	0.152190	1
无垠	0.152170	2
下意识的	0.151951	1
替	0.151902	25
进站	0.151797	2
海底	0.151471	9
放心	0.151230	6
海洋生	0.151145	1
189	0.150414	1
断裂	0.150383	16
人声	0.150358	1
火光	0.150315	5
一个孩子	0.150297	25
空地	0.150205	2
沟渠	0.150126	6
晕倒	0.149933	13
上的	0.149920	9
与他	0.149468	100
4000	0.149206	7
爬上	0.148854	1
房门	0.148304	12
把所有的	0.148095	1
半空中	0.148072	1
帮忙	0.148056	31
远	0.148053	18
雨天	0.147853	6
长城	0.147763	1
减少	0.147546	23
装饰	0.147476	1
欺骗	0.147384	17
黑烟	0.147339	2
上吐下泻	0.146990	1
下车	0.146957	10
将他们	0.146871	5
接下	0.146818	1
想	0.146781	181
来自	0.146653	10
的作品	0.146617	1
发自	0.146104	8
坐在	0.145976	153
灭	0.145884	1
后边	0.145838	1
喊出	0.145828	1
谈起	0.145741	2
脱下来	0.145135	2
T恤	0.145115	4
性器官	0.144915	3
粗糙	0.144844	1
增加	0.144694	14
雨雪	0.144229	1
人．	0.143847	1
铁门	0.143716	2
鼓励	0.143703	15
椅子上	0.143200	1
安	0.142986	2
抽动	0.142768	17
膨胀	0.142761	1
手写	0.142462	1
束	0.142314	1
买一栋	0.142298	1
一款	0.141875	1
极其	0.141800	3
咖啡	0.141775	6
从长	0.141637	2
冷落	0.141579	4
扣	0.141512	47
不敢	0.141391	1
仍在	0.141287	3
杀她	0.141219	1
3000	0.141123	14
她想	0.141105	1
扔掉	0.140848	11
软弱无力	0.140784	6
已在	0.140635	1
200米	0.140538	1
狼狈	0.140395	2
找不到	0.140352	3
他的手	0.140236	2
由	0.140145	48
伤口	0.139971	31
列车	0.139875	3
自由自在	0.139685	1
两难	0.139633	1
最后	0.139011	36
丧失	0.138502	1
出国	0.138476	1
哭泣	0.138464	135
吠叫	0.138273	2
JB	0.138184	1
脚背	0.138180	1
那不勒斯	0.137984	1
作业	0.137691	1
望着	0.137329	2
走开	0.137251	9
长大	0.136973	2
比赛	0.136702	1
结婚	0.136565	57
熟悉的	0.136189	2
肩上	0.136049	30
捉	0.135839	2
一碗	0.135776	1
屋顶	0.135638	22
心理	0.135319	5
不服	0.134947	3
跌	0.134868	8
抬头	0.134770	49
肘部	0.134750	3
桥栏	0.134689	1
玉米地	0.134659	2
田里	0.134633	6
努力	0.134573	54
先下手为强	0.134266	5
足够	0.133944	2
草药	0.133668	2
广州	0.133534	1
我不能	0.133296	3
身败名裂	0.133207	1
开枪	0.133154	125
也绽	0.133051	1
趁	0.132984	15
窗户	0.132901	53
脑	0.132836	13
昏迷	0.132545	21
吼	0.132126	12
自己的孩子	0.131696	10
回忆起	0.131332	34
很开心	0.131309	1
抚摸	0.131048	103
血流如注	0.131004	2
你要	0.130890	1
做点	0.130670	27
再也不能	0.130560	1
122	0.130456	3
谈论	0.130421	12
再见	0.130316	4
痛哭	0.130301	1
来到了	0.130269	1
请他	0.130254	2
门上	0.130012	1
把她扔	0.129968	9
飞上	0.129705	1
一下	0.129524	16
射杀	0.129497	54
丢掉	0.129343	2
举杯	0.129249	9
点着	0.128899	4
平等	0.128899	1
一篮	0.128733	1
耳根	0.128421	4
调节	0.128087	1
分裂	0.128046	1
向下	0.127640	14
哭了	0.127590	12
穿越	0.126977	1
水库	0.126784	4
抖动	0.126734	1
名片	0.126229	8
羊	0.126129	2
在滴	0.126059	1
缝隙	0.125977	3
本能	0.125926	1
的不是	0.125897	7
委员会	0.125837	7
发狂	0.125823	2
老人	0.125759	1
劈	0.125637	25
什麼	0.125619	8
饶	0.125440	8
42000	0.124653	10
少许	0.124602	2
在柜	0.123981	1
正在流	0.123918	1
用手	0.123914	276
书页	0.123861	8
筋疲力	0.123860	2
牙齿	0.123663	24
化疗	0.123659	2
闭上了	0.123294	4
再次吻	0.122610	1
汽车	0.122308	8
公共	0.122143	2
车站	0.121921	3
保家卫国	0.121760	2
随手	0.121660	3
症状	0.121174	1
