pair,role,member,domain,n_beams,beams_cloze_run3
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,aligned,MARKED,property,1500,0
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,aligned,MARKED,sexual,1500,0
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,aligned,MARKED,taboo,1500,0
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,aligned,MARKED,violence,1500,0
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,aligned,UNMARKED,animal,1500,0
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,aligned,UNMARKED,betrayal,1500,0
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,aligned,UNMARKED,power,1500,0
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,aligned,UNMARKED,property,1500,0
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,aligned,UNMARKED,sexual,1500,0
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,aligned,UNMARKED,taboo,1500,0
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,aligned,UNMARKED,violence,1500,0
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,base,MARKED,animal,1500,0
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,base,MARKED,betrayal,1500,0
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,base,MARKED,power,1500,0
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,base,MARKED,property,1500,0
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,base,MARKED,sexual,1500,0
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,base,MARKED,taboo,1500,0
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,base,MARKED,violence,1500,0
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,base,UNMARKED,animal,1500,0
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,base,UNMARKED,betrayal,1500,0
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,base,UNMARKED,power,1500,0
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,base,UNMARKED,property,1500,0
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,base,UNMARKED,sexual,1500,0
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,base,UNMARKED,taboo,1500,0
stabilityai/stablelm-2-1_6b>stabilityai/stablelm-2-zephyr-1_6b,base,UNMARKED,violence,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,aligned,MARKED,animal,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,aligned,MARKED,betrayal,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,aligned,MARKED,power,1500,9
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,aligned,MARKED,property,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,aligned,MARKED,sexual,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,aligned,MARKED,taboo,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,aligned,MARKED,violence,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,aligned,UNMARKED,animal,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,aligned,UNMARKED,betrayal,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,aligned,UNMARKED,power,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,aligned,UNMARKED,property,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,aligned,UNMARKED,sexual,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,aligned,UNMARKED,taboo,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,aligned,UNMARKED,violence,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,base,MARKED,animal,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,base,MARKED,betrayal,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,base,MARKED,power,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,base,MARKED,property,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,base,MARKED,sexual,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,base,MARKED,taboo,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,base,MARKED,violence,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,base,UNMARKED,animal,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,base,UNMARKED,betrayal,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,base,UNMARKED,power,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,base,UNMARKED,property,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,base,UNMARKED,sexual,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,base,UNMARKED,taboo,1500,0
tiiuae/Falcon3-10B-Base>tiiuae/Falcon3-10B-Instruct,base,UNMARKED,violence,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,aligned,MARKED,animal,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,aligned,MARKED,betrayal,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,aligned,MARKED,power,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,aligned,MARKED,property,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,aligned,MARKED,sexual,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,aligned,MARKED,taboo,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,aligned,MARKED,violence,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,aligned,UNMARKED,animal,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,aligned,UNMARKED,betrayal,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,aligned,UNMARKED,power,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,aligned,UNMARKED,property,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,aligned,UNMARKED,sexual,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,aligned,UNMARKED,taboo,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,aligned,UNMARKED,violence,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,MARKED,animal,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,MARKED,betrayal,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,MARKED,power,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,MARKED,property,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,MARKED,sexual,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,MARKED,taboo,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,MARKED,violence,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,UNMARKED,animal,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,UNMARKED,betrayal,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,UNMARKED,power,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,UNMARKED,property,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,UNMARKED,sexual,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,UNMARKED,taboo,1500,0
tiiuae/Falcon3-1B-Base>tiiuae/Falcon3-1B-Instruct,base,UNMARKED,violence,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,MARKED,animal,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,MARKED,betrayal,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,MARKED,power,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,MARKED,property,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,MARKED,sexual,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,MARKED,taboo,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,MARKED,violence,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,UNMARKED,animal,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,UNMARKED,betrayal,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,UNMARKED,power,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,UNMARKED,property,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,UNMARKED,sexual,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,UNMARKED,taboo,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,aligned,UNMARKED,violence,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,MARKED,animal,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,MARKED,betrayal,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,MARKED,power,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,MARKED,property,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,MARKED,sexual,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,MARKED,taboo,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,MARKED,violence,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,UNMARKED,animal,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,UNMARKED,betrayal,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,UNMARKED,power,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,UNMARKED,property,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,UNMARKED,sexual,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,UNMARKED,taboo,1500,0
tiiuae/Falcon3-3B-Base>tiiuae/Falcon3-3B-Instruct,base,UNMARKED,violence,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,MARKED,animal,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,MARKED,betrayal,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,MARKED,power,1500,3
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,MARKED,property,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,MARKED,sexual,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,MARKED,taboo,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,MARKED,violence,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,UNMARKED,animal,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,UNMARKED,betrayal,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,UNMARKED,power,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,UNMARKED,property,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,UNMARKED,sexual,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,UNMARKED,taboo,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,aligned,UNMARKED,violence,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,MARKED,animal,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,MARKED,betrayal,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,MARKED,power,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,MARKED,property,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,MARKED,sexual,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,MARKED,taboo,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,MARKED,violence,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,UNMARKED,animal,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,UNMARKED,betrayal,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,UNMARKED,power,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,UNMARKED,property,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,UNMARKED,sexual,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,UNMARKED,taboo,1500,0
tiiuae/Falcon3-7B-Base>tiiuae/Falcon3-7B-Instruct,base,UNMARKED,violence,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,MARKED,animal,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,MARKED,betrayal,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,MARKED,power,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,MARKED,property,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,MARKED,sexual,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,MARKED,taboo,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,MARKED,violence,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,UNMARKED,animal,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,UNMARKED,betrayal,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,UNMARKED,power,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,UNMARKED,property,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,UNMARKED,sexual,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,UNMARKED,taboo,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,aligned,UNMARKED,violence,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,MARKED,animal,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,MARKED,betrayal,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,MARKED,power,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,MARKED,property,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,MARKED,sexual,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,MARKED,taboo,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,MARKED,violence,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,UNMARKED,animal,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,UNMARKED,betrayal,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,UNMARKED,power,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,UNMARKED,property,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,UNMARKED,sexual,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,UNMARKED,taboo,1500,0
togethercomputer/RedPajama-INCITE-Base-7B-v0.1>togethercomputer/RedPajama-INCITE-7B-Chat,base,UNMARKED,violence,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,MARKED,animal,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,MARKED,betrayal,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,MARKED,power,1500,16
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,MARKED,property,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,MARKED,sexual,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,MARKED,taboo,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,MARKED,violence,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,UNMARKED,animal,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,UNMARKED,betrayal,1500,1
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,UNMARKED,power,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,UNMARKED,property,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,UNMARKED,sexual,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,UNMARKED,taboo,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,aligned,UNMARKED,violence,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,MARKED,animal,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,MARKED,betrayal,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,MARKED,power,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,MARKED,property,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,MARKED,sexual,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,MARKED,taboo,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,MARKED,violence,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,UNMARKED,animal,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,UNMARKED,betrayal,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,UNMARKED,power,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,UNMARKED,property,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,UNMARKED,sexual,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,UNMARKED,taboo,1500,0
zai-org/glm-4-9b-hf>zai-org/glm-4-9b-chat-hf,base,UNMARKED,violence,1500,0
