lineage,arm,group,js_arith,js_geo
deepseek-ai/deepseek-llm-7b-base,base,f11_beauty,0.05618243157451469,0.1401752762715621
deepseek-ai/deepseek-llm-7b-base,base,f11_beauty_ugly,0.04724071322287453,0.06957201541800379
deepseek-ai/deepseek-llm-7b-base,base,f11_captive,0.0906693912592111,0.07495870635705001
deepseek-ai/deepseek-llm-7b-base,base,f11_captive_b,0.05210277649735151,0.04785253140301602
deepseek-ai/deepseek-llm-7b-base,base,f11_class,0.06830495927449287,0.06437777590555302
deepseek-ai/deepseek-llm-7b-base,base,f11_create,0.0923788770264132,0.14419794691057464
deepseek-ai/deepseek-llm-7b-base,base,f11_desire,0.09404831520170544,0.10608965360125239
deepseek-ai/deepseek-llm-7b-base,base,f11_faithful,0.07124299267913334,0.07364564630149088
deepseek-ai/deepseek-llm-7b-base,base,f11_gender,0.033030225571166805,0.031160731640836253
deepseek-ai/deepseek-llm-7b-base,base,f11_gender_he,0.0273664043304171,0.03096158436446017
deepseek-ai/deepseek-llm-7b-base,base,f11_gender_she,0.02451628136854936,0.026984894744018027
deepseek-ai/deepseek-llm-7b-base,base,f11_guilt,0.09536826171833865,0.10518315391380574
deepseek-ai/deepseek-llm-7b-base,base,f11_holy,0.22243212856545874,0.22295222850764002
deepseek-ai/deepseek-llm-7b-base,base,f11_holy_b,0.1931871507833118,0.19322508562368446
deepseek-ai/deepseek-llm-7b-base,base,f11_love,0.12995664940696253,0.2885410979334516
deepseek-ai/deepseek-llm-7b-base,base,f11_love_he,0.14246807802003503,0.2690637904734736
deepseek-ai/deepseek-llm-7b-base,base,f11_loyal,0.0481882110688453,0.07304000331052662
deepseek-ai/deepseek-llm-7b-base,base,f11_parent,0.019464987672483842,0.020573874828755234
deepseek-ai/deepseek-llm-7b-base,base,f11_reason,0.08713543691933606,0.08283659209077737
deepseek-ai/deepseek-llm-7b-base,base,f11_sensation,0.07840496995339669,0.09179401703439949
deepseek-ai/deepseek-llm-7b-base,base,f11_species,0.04169574457774989,0.05436624066368825
deepseek-ai/deepseek-llm-7b-base,base,f11_trust,0.04622164079364918,0.05923462340886147
deepseek-ai/deepseek-llm-7b-base,aligned,f11_beauty,0.07750919605548859,0.14555378304402866
deepseek-ai/deepseek-llm-7b-base,aligned,f11_beauty_ugly,0.05991988498128912,0.0862331153154639
deepseek-ai/deepseek-llm-7b-base,aligned,f11_captive,0.10008949548716947,0.08043394397163822
deepseek-ai/deepseek-llm-7b-base,aligned,f11_captive_b,0.06708883695652275,0.06279113392003671
deepseek-ai/deepseek-llm-7b-base,aligned,f11_class,0.0799625980376794,0.08004883182502137
deepseek-ai/deepseek-llm-7b-base,aligned,f11_create,0.09653237471304574,0.15698754640195772
deepseek-ai/deepseek-llm-7b-base,aligned,f11_desire,0.11433769767607878,0.12241614414440076
deepseek-ai/deepseek-llm-7b-base,aligned,f11_faithful,0.08580749946177013,0.07638696238906097
deepseek-ai/deepseek-llm-7b-base,aligned,f11_gender,0.03524683608144982,0.03493096868829521
deepseek-ai/deepseek-llm-7b-base,aligned,f11_gender_he,0.032409039463700356,0.03637051212892331
deepseek-ai/deepseek-llm-7b-base,aligned,f11_gender_she,0.034287271993434315,0.033234458680331355
deepseek-ai/deepseek-llm-7b-base,aligned,f11_guilt,0.10924680487348586,0.1254910560510175
deepseek-ai/deepseek-llm-7b-base,aligned,f11_holy,0.356079546095052,0.31890715495642974
deepseek-ai/deepseek-llm-7b-base,aligned,f11_holy_b,0.3782157516211827,0.3412321864250317
deepseek-ai/deepseek-llm-7b-base,aligned,f11_love,0.16855651850086317,0.2991519633123235
deepseek-ai/deepseek-llm-7b-base,aligned,f11_love_he,0.18827277829054614,0.29207908539002103
deepseek-ai/deepseek-llm-7b-base,aligned,f11_loyal,0.047726879768170305,0.09866843598011832
deepseek-ai/deepseek-llm-7b-base,aligned,f11_parent,0.028894434154687378,0.02859420485166779
deepseek-ai/deepseek-llm-7b-base,aligned,f11_reason,0.07855814523411742,0.07719044328351449
deepseek-ai/deepseek-llm-7b-base,aligned,f11_sensation,0.08712301942939954,0.08567576300716981
deepseek-ai/deepseek-llm-7b-base,aligned,f11_species,0.04949226868550352,0.0607638887228278
deepseek-ai/deepseek-llm-7b-base,aligned,f11_trust,0.0547363272161244,0.06431957307005318
google/gemma-2-9b,base,f11_beauty,0.15651877805448175,0.15620443718017119
google/gemma-2-9b,base,f11_beauty_ugly,0.06884529849615342,0.09370337786772334
google/gemma-2-9b,base,f11_captive,0.09584288572945725,0.07434089925532196
google/gemma-2-9b,base,f11_captive_b,0.040414673548602606,0.04373781534360931
google/gemma-2-9b,base,f11_class,0.050695801279444355,0.04989971534586936
google/gemma-2-9b,base,f11_create,0.09885964610761755,0.12359220214106534
google/gemma-2-9b,base,f11_desire,0.12310544629197595,0.09629548807862678
google/gemma-2-9b,base,f11_faithful,0.05996619076001678,0.07927511545940366
google/gemma-2-9b,base,f11_gender,0.058211413964548375,0.0565038923884735
google/gemma-2-9b,base,f11_gender_he,0.024533150632395168,0.02224243431226434
google/gemma-2-9b,base,f11_gender_she,0.0493341606260822,0.03465812375435312
google/gemma-2-9b,base,f11_guilt,0.07608574613141837,0.08430129925348244
google/gemma-2-9b,base,f11_holy,0.12359462881973259,0.12850128114275028
google/gemma-2-9b,base,f11_holy_b,0.0826960581430279,0.09039189395734513
google/gemma-2-9b,base,f11_love,0.12727670494323284,0.2958594060648481
google/gemma-2-9b,base,f11_love_he,0.12835056561331104,0.26459184482644016
google/gemma-2-9b,base,f11_loyal,0.025793740208199113,0.04998248137787771
google/gemma-2-9b,base,f11_parent,0.02282191188358052,0.021843806414121293
google/gemma-2-9b,base,f11_reason,0.04466701621811368,0.04073124626055662
google/gemma-2-9b,base,f11_sensation,0.09687007340164872,0.09657582621451956
google/gemma-2-9b,base,f11_species,0.05510666971630653,0.07485997623365813
google/gemma-2-9b,base,f11_trust,0.04742314046680535,0.07695504968994848
google/gemma-2-9b,aligned,f11_beauty,0.21474022141511917,0.27587501059603586
google/gemma-2-9b,aligned,f11_beauty_ugly,0.1308114207373235,0.1653268831904654
google/gemma-2-9b,aligned,f11_captive,0.1738711743557203,0.11114991028825044
google/gemma-2-9b,aligned,f11_captive_b,0.06952054867814825,0.07320353245796096
google/gemma-2-9b,aligned,f11_class,0.14116262578499494,0.11824217939615375
google/gemma-2-9b,aligned,f11_create,0.12497479399733788,0.1764548323000663
google/gemma-2-9b,aligned,f11_desire,0.23037165965381134,0.18869368280859478
google/gemma-2-9b,aligned,f11_faithful,0.10557515061727529,0.10022744692423805
google/gemma-2-9b,aligned,f11_gender,0.09585803468429113,0.0920717867965774
google/gemma-2-9b,aligned,f11_gender_he,0.07102077531537958,0.05655961396589785
google/gemma-2-9b,aligned,f11_gender_she,0.08564313528506501,0.039933213615957724
google/gemma-2-9b,aligned,f11_guilt,0.14716911295855573,0.15723560130532288
google/gemma-2-9b,aligned,f11_holy,0.15494381259202428,0.1879720104461911
google/gemma-2-9b,aligned,f11_holy_b,0.12902146623690444,0.1466050284701979
google/gemma-2-9b,aligned,f11_love,0.3679958358446422,0.48570548357400933
google/gemma-2-9b,aligned,f11_love_he,0.396868493965256,0.47322592854491086
google/gemma-2-9b,aligned,f11_loyal,0.09721012922073374,0.16742984634896046
google/gemma-2-9b,aligned,f11_parent,0.03349658619239383,0.03176387239798721
google/gemma-2-9b,aligned,f11_reason,0.1347055170961649,0.12394429857255498
google/gemma-2-9b,aligned,f11_sensation,0.17466728881070331,0.1106129656441874
google/gemma-2-9b,aligned,f11_species,0.08049790188674377,0.09609833229879142
google/gemma-2-9b,aligned,f11_trust,0.1523871639336422,0.19798492080550767
google/recurrentgemma-9b,base,f11_beauty,0.13180702956403562,0.15846111973512025
google/recurrentgemma-9b,base,f11_beauty_ugly,0.10735494457248866,0.14880013944893244
google/recurrentgemma-9b,base,f11_captive,0.1157168949347607,0.10082334821259514
google/recurrentgemma-9b,base,f11_captive_b,0.04920994414359066,0.06038840934904579
google/recurrentgemma-9b,base,f11_class,0.055437464062074615,0.06012272778272897
google/recurrentgemma-9b,base,f11_create,0.08662736271298867,0.1377562089056714
google/recurrentgemma-9b,base,f11_desire,0.07396007938218996,0.10289965040295794
google/recurrentgemma-9b,base,f11_faithful,0.06132189862679778,0.08837451364132282
google/recurrentgemma-9b,base,f11_gender,0.10846433829038035,0.10805172688811929
google/recurrentgemma-9b,base,f11_gender_he,0.027026369998612243,0.031965314955637314
google/recurrentgemma-9b,base,f11_gender_she,0.03690544815952837,0.0371706616487341
google/recurrentgemma-9b,base,f11_guilt,0.08233908060909306,0.10445804426309316
google/recurrentgemma-9b,base,f11_holy,0.18453826115448216,0.2060715544503477
google/recurrentgemma-9b,base,f11_holy_b,0.12141059527342024,0.13989168577176564
google/recurrentgemma-9b,base,f11_love,0.12931980264863846,0.2678062308932241
google/recurrentgemma-9b,base,f11_love_he,0.13408216144388108,0.28248730355387575
google/recurrentgemma-9b,base,f11_loyal,0.04028474260110089,0.06546374842860149
google/recurrentgemma-9b,base,f11_parent,0.03022296513469066,0.028845268538365165
google/recurrentgemma-9b,base,f11_reason,0.06832443385165288,0.06591533542280929
google/recurrentgemma-9b,base,f11_sensation,0.07207857891399613,0.11519049775151527
google/recurrentgemma-9b,base,f11_species,0.07013938406858874,0.06795648797658202
google/recurrentgemma-9b,base,f11_trust,0.050147787791982895,0.06184012683930371
google/recurrentgemma-9b,aligned,f11_beauty,0.21215114223613374,0.2904448632211667
google/recurrentgemma-9b,aligned,f11_beauty_ugly,0.2015681205976627,0.2798480619566502
google/recurrentgemma-9b,aligned,f11_captive,0.16067340075105846,0.11443227759946253
google/recurrentgemma-9b,aligned,f11_captive_b,0.09662558415469484,0.1055545803147851
google/recurrentgemma-9b,aligned,f11_class,0.11751837920859212,0.12363660856108347
google/recurrentgemma-9b,aligned,f11_create,0.17175509995848381,0.2165505521454539
google/recurrentgemma-9b,aligned,f11_desire,0.12388001391957301,0.1380771708383479
google/recurrentgemma-9b,aligned,f11_faithful,0.13889496340436047,0.14587991422164387
google/recurrentgemma-9b,aligned,f11_gender,0.17178476269885604,0.17082008846816965
google/recurrentgemma-9b,aligned,f11_gender_he,0.0574546385577599,0.060650607792413894
google/recurrentgemma-9b,aligned,f11_gender_she,0.06887102534369026,0.05754473717654453
google/recurrentgemma-9b,aligned,f11_guilt,0.19797671195767014,0.2642688504632918
google/recurrentgemma-9b,aligned,f11_holy,0.280926229338315,0.29684842719334276
google/recurrentgemma-9b,aligned,f11_holy_b,0.21035400832990647,0.21754286156665098
google/recurrentgemma-9b,aligned,f11_love,0.27979018458617333,0.29851952288265304
google/recurrentgemma-9b,aligned,f11_love_he,0.3543084694830394,0.41989572251920126
google/recurrentgemma-9b,aligned,f11_loyal,0.08351915221617146,0.15376743801707576
google/recurrentgemma-9b,aligned,f11_parent,0.0340880712068824,0.02933541395407943
google/recurrentgemma-9b,aligned,f11_reason,0.12699489949419945,0.1274731555505007
google/recurrentgemma-9b,aligned,f11_sensation,0.14037006776844593,0.22427369780597384
google/recurrentgemma-9b,aligned,f11_species,0.0744798027237128,0.06751083848866728
google/recurrentgemma-9b,aligned,f11_trust,0.11510133217579877,0.1327442023354643
huggyllama/llama-7b,base,f11_beauty,0.0691683453368984,0.10123867330664946
huggyllama/llama-7b,base,f11_beauty_ugly,0.05203880107640584,0.074840669848438
huggyllama/llama-7b,base,f11_captive,0.05605928426424924,0.0539620752404005
huggyllama/llama-7b,base,f11_captive_b,0.053679053714754954,0.06322277035773145
huggyllama/llama-7b,base,f11_class,0.07522456600618319,0.08194535033725767
huggyllama/llama-7b,base,f11_create,0.10827168436980429,0.13480815646092298
huggyllama/llama-7b,base,f11_desire,0.1126415721419483,0.12691937237508105
huggyllama/llama-7b,base,f11_faithful,0.056422416280487185,0.07748287132263965
huggyllama/llama-7b,base,f11_gender,0.032671581679787384,0.03279090594573604
huggyllama/llama-7b,base,f11_gender_he,0.03892863839691191,0.040845645103078025
huggyllama/llama-7b,base,f11_gender_she,0.06505701597654513,0.06290077880489872
huggyllama/llama-7b,base,f11_guilt,0.11446074393205877,0.1380442554822321
huggyllama/llama-7b,base,f11_holy,0.14604830005806552,0.16808662449615674
huggyllama/llama-7b,base,f11_holy_b,0.12242742311348817,0.15500680987708695
huggyllama/llama-7b,base,f11_love,0.13840709767135675,0.2559558443878258
huggyllama/llama-7b,base,f11_love_he,0.14582444687073842,0.290659896057126
huggyllama/llama-7b,base,f11_loyal,0.05112443976729529,0.05508470444275075
huggyllama/llama-7b,base,f11_parent,0.029308613993431955,0.027943674136660226
huggyllama/llama-7b,base,f11_reason,0.1111810457104051,0.09738582864230025
huggyllama/llama-7b,base,f11_sensation,0.08491339208072868,0.10383628466669857
huggyllama/llama-7b,base,f11_species,0.027992386873306956,0.05746685073771954
huggyllama/llama-7b,base,f11_trust,0.06078298586261434,0.06679103873501865
huggyllama/llama-7b,aligned,f11_beauty,0.1322868369944344,0.31331515937370513
huggyllama/llama-7b,aligned,f11_beauty_ugly,0.1497680523933322,0.27116157462753704
huggyllama/llama-7b,aligned,f11_captive,0.07844958637429614,0.08300743605453964
huggyllama/llama-7b,aligned,f11_captive_b,0.09132442347049005,0.07928612330587378
huggyllama/llama-7b,aligned,f11_class,0.14495676965015725,0.15800859517427693
huggyllama/llama-7b,aligned,f11_create,0.2784372819968336,0.26674073416568334
huggyllama/llama-7b,aligned,f11_desire,0.213644137892389,0.1958394536877833
huggyllama/llama-7b,aligned,f11_faithful,0.09845841932619415,0.11554209583726745
huggyllama/llama-7b,aligned,f11_gender,0.08672014887796034,0.08450813212860361
huggyllama/llama-7b,aligned,f11_gender_he,0.06635555254152435,0.0709883894440122
huggyllama/llama-7b,aligned,f11_gender_she,0.08902700843486798,0.09488859268900524
huggyllama/llama-7b,aligned,f11_guilt,0.21730001066442406,0.25939232514752225
huggyllama/llama-7b,aligned,f11_holy,0.24159730613120545,0.251261275505403
huggyllama/llama-7b,aligned,f11_holy_b,0.17841191507194576,0.2067105458347349
huggyllama/llama-7b,aligned,f11_love,0.33011386715495883,0.415656336681569
huggyllama/llama-7b,aligned,f11_love_he,0.3580574559457918,0.4480533984311811
huggyllama/llama-7b,aligned,f11_loyal,0.16582073057505872,0.21319486392891462
huggyllama/llama-7b,aligned,f11_parent,0.038199568993844954,0.04289379595981351
huggyllama/llama-7b,aligned,f11_reason,0.10939410261946228,0.09017870881124376
huggyllama/llama-7b,aligned,f11_sensation,0.19826968672467177,0.13167559832330228
huggyllama/llama-7b,aligned,f11_species,0.06893998028345956,0.12650803315750334
huggyllama/llama-7b,aligned,f11_trust,0.10819386560222471,0.09745601046963763
ibm-granite/granite-3.0-8b-base,base,f11_beauty,0.11237610244412104,0.19851946351868419
ibm-granite/granite-3.0-8b-base,base,f11_beauty_ugly,0.06544676488137946,0.08755680145592361
ibm-granite/granite-3.0-8b-base,base,f11_captive,0.1129927524247532,0.09661571719782011
ibm-granite/granite-3.0-8b-base,base,f11_captive_b,0.032029969161856235,0.03446166767781891
ibm-granite/granite-3.0-8b-base,base,f11_class,0.1743236140532835,0.2037725619586265
ibm-granite/granite-3.0-8b-base,base,f11_create,0.31437742622043185,0.28591980150719354
ibm-granite/granite-3.0-8b-base,base,f11_desire,0.09600093834450427,0.12888720729259937
ibm-granite/granite-3.0-8b-base,base,f11_faithful,0.06508288612463367,0.07824762912613112
ibm-granite/granite-3.0-8b-base,base,f11_gender,0.06010992419780244,0.056306311065327935
ibm-granite/granite-3.0-8b-base,base,f11_gender_he,0.028173259092994438,0.02967833808089045
ibm-granite/granite-3.0-8b-base,base,f11_gender_she,0.025891342817937153,0.029864043817875115
ibm-granite/granite-3.0-8b-base,base,f11_guilt,0.1087876195744289,0.12036087278261542
ibm-granite/granite-3.0-8b-base,base,f11_holy,0.13128241145568817,0.17144356940839095
ibm-granite/granite-3.0-8b-base,base,f11_holy_b,0.09917126822144985,0.12180450466287672
ibm-granite/granite-3.0-8b-base,base,f11_love,0.13529207282845587,0.2732686181932505
ibm-granite/granite-3.0-8b-base,base,f11_love_he,0.14841835738077053,0.2667912495659178
ibm-granite/granite-3.0-8b-base,base,f11_loyal,0.03320875483286152,0.04506733467014499
ibm-granite/granite-3.0-8b-base,base,f11_parent,0.027917036803873693,0.0272619103689285
ibm-granite/granite-3.0-8b-base,base,f11_reason,0.08666680830277018,0.07759066789673777
ibm-granite/granite-3.0-8b-base,base,f11_sensation,0.07687907737576051,0.1103361463273743
ibm-granite/granite-3.0-8b-base,base,f11_species,0.05065323783152456,0.06024955304366375
ibm-granite/granite-3.0-8b-base,base,f11_trust,0.05763377696007817,0.05389526958334449
ibm-granite/granite-3.0-8b-base,aligned,f11_beauty,0.13700595741180693,0.22720116474485524
ibm-granite/granite-3.0-8b-base,aligned,f11_beauty_ugly,0.07169788174235733,0.08510876641774572
ibm-granite/granite-3.0-8b-base,aligned,f11_captive,0.14164661094692865,0.12117402976448662
ibm-granite/granite-3.0-8b-base,aligned,f11_captive_b,0.06651527306196636,0.07603113307314754
ibm-granite/granite-3.0-8b-base,aligned,f11_class,0.12183202114131758,0.1209437406992107
ibm-granite/granite-3.0-8b-base,aligned,f11_create,0.08386935132876636,0.19282600580046594
ibm-granite/granite-3.0-8b-base,aligned,f11_desire,0.12248455521561069,0.12263835345574159
ibm-granite/granite-3.0-8b-base,aligned,f11_faithful,0.07737021687384514,0.09911602422905835
ibm-granite/granite-3.0-8b-base,aligned,f11_gender,0.042844021079711886,0.04187701199204877
ibm-granite/granite-3.0-8b-base,aligned,f11_gender_he,0.023801212259752777,0.024000745171928885
ibm-granite/granite-3.0-8b-base,aligned,f11_gender_she,0.02469937223098043,0.030446847679923346
ibm-granite/granite-3.0-8b-base,aligned,f11_guilt,0.0879156206488225,0.11045527285685422
ibm-granite/granite-3.0-8b-base,aligned,f11_holy,0.10059338997095824,0.1351561573122066
ibm-granite/granite-3.0-8b-base,aligned,f11_holy_b,0.10864830527018049,0.128964892833717
ibm-granite/granite-3.0-8b-base,aligned,f11_love,0.1469227336870725,0.2851201217224655
ibm-granite/granite-3.0-8b-base,aligned,f11_love_he,0.16208705623084874,0.2891234875655584
ibm-granite/granite-3.0-8b-base,aligned,f11_loyal,0.04516620477459512,0.03900865910742725
ibm-granite/granite-3.0-8b-base,aligned,f11_parent,0.07395929006687613,0.0717292250781923
ibm-granite/granite-3.0-8b-base,aligned,f11_reason,0.13222807741414477,0.1208539944532645
ibm-granite/granite-3.0-8b-base,aligned,f11_sensation,0.090367075325232,0.1278742063204291
ibm-granite/granite-3.0-8b-base,aligned,f11_species,0.05378675360650194,0.06955533421302097
ibm-granite/granite-3.0-8b-base,aligned,f11_trust,0.08068664236072556,0.08037661916663985
inceptionai/jais-family-6p7b,base,f11_beauty,0.054921286057359554,0.11777766726152028
inceptionai/jais-family-6p7b,base,f11_beauty_ugly,0.03923040928024498,0.0563106684462641
inceptionai/jais-family-6p7b,base,f11_captive,0.16167685875622873,0.14241257314590858
inceptionai/jais-family-6p7b,base,f11_captive_b,0.08044417323512976,0.06909508733989345
inceptionai/jais-family-6p7b,base,f11_class,0.03534755032643844,0.03501872441692166
inceptionai/jais-family-6p7b,base,f11_create,0.11613105707720417,0.12587819636130415
inceptionai/jais-family-6p7b,base,f11_desire,0.13919398597925484,0.10366873116365113
inceptionai/jais-family-6p7b,base,f11_faithful,0.04179391213695133,0.05335305767033756
inceptionai/jais-family-6p7b,base,f11_gender,0.037134467264549886,0.040548128849209636
inceptionai/jais-family-6p7b,base,f11_gender_he,0.041815069993197736,0.04226210868639241
inceptionai/jais-family-6p7b,base,f11_gender_she,0.030595472689178747,0.03364908008514282
inceptionai/jais-family-6p7b,base,f11_guilt,0.06747683004525823,0.07087767614481325
inceptionai/jais-family-6p7b,base,f11_holy,0.12938957018014174,0.1850164992506533
inceptionai/jais-family-6p7b,base,f11_holy_b,0.09668068139362745,0.13040265236133813
inceptionai/jais-family-6p7b,base,f11_love,0.10793710792728552,0.21990304032015048
inceptionai/jais-family-6p7b,base,f11_love_he,0.10725964245269244,0.24539259656946155
inceptionai/jais-family-6p7b,base,f11_loyal,0.045582714579302165,0.04388425863851548
inceptionai/jais-family-6p7b,base,f11_parent,0.01771318633479751,0.015395681685273284
inceptionai/jais-family-6p7b,base,f11_reason,0.11091893549174864,0.0985659091359638
inceptionai/jais-family-6p7b,base,f11_sensation,0.07170474928517444,0.07915128443133394
inceptionai/jais-family-6p7b,base,f11_species,0.03494337828838877,0.056703458758620595
inceptionai/jais-family-6p7b,base,f11_trust,0.058796293717478215,0.05817077806751164
inceptionai/jais-family-6p7b,aligned,f11_beauty,0.10793983881942579,0.17426688348996316
inceptionai/jais-family-6p7b,aligned,f11_beauty_ugly,0.07817793509655188,0.10233489613558376
inceptionai/jais-family-6p7b,aligned,f11_captive,0.2471599473895426,0.21168238769234293
inceptionai/jais-family-6p7b,aligned,f11_captive_b,0.05139395996520752,0.06476304554771503
inceptionai/jais-family-6p7b,aligned,f11_class,0.14068058815807305,0.1418830826960794
inceptionai/jais-family-6p7b,aligned,f11_create,0.19489436442915997,0.16730009199007922
inceptionai/jais-family-6p7b,aligned,f11_desire,0.23995905557498176,0.20629431942828164
inceptionai/jais-family-6p7b,aligned,f11_faithful,0.09050296339943549,0.09574346763460054
inceptionai/jais-family-6p7b,aligned,f11_gender,0.0687991660773958,0.0754999635395894
inceptionai/jais-family-6p7b,aligned,f11_gender_he,0.10275797445685014,0.10409979168144431
inceptionai/jais-family-6p7b,aligned,f11_gender_she,0.054520425561276155,0.05507073562578724
inceptionai/jais-family-6p7b,aligned,f11_guilt,0.0945256754690053,0.11863749629445022
inceptionai/jais-family-6p7b,aligned,f11_holy,0.26327530256188114,0.3335110910564394
inceptionai/jais-family-6p7b,aligned,f11_holy_b,0.17771943162458337,0.21554933569294157
inceptionai/jais-family-6p7b,aligned,f11_love,0.30350596186515216,0.30059247385238874
inceptionai/jais-family-6p7b,aligned,f11_love_he,0.28520502590299346,0.33023246948003215
inceptionai/jais-family-6p7b,aligned,f11_loyal,0.09379914937342712,0.09730050510026444
inceptionai/jais-family-6p7b,aligned,f11_parent,0.05181772308264532,0.053488715438719414
inceptionai/jais-family-6p7b,aligned,f11_reason,0.14279174070482306,0.1343721411179425
inceptionai/jais-family-6p7b,aligned,f11_sensation,0.14968486413802493,0.13766319369425992
inceptionai/jais-family-6p7b,aligned,f11_species,0.17390705104329612,0.17234100114268253
inceptionai/jais-family-6p7b,aligned,f11_trust,0.10327307013600331,0.0948058937228771
internlm/internlm2-base-7b,base,f11_beauty,0.12430280332460926,0.1483314910494509
internlm/internlm2-base-7b,base,f11_beauty_ugly,0.0655966140425065,0.08261764734811125
internlm/internlm2-base-7b,base,f11_captive,0.18107652435290655,0.1574226860856979
internlm/internlm2-base-7b,base,f11_captive_b,0.16257033178702748,0.15238309755372523
internlm/internlm2-base-7b,base,f11_class,0.05286151567887444,0.05696846194653267
internlm/internlm2-base-7b,base,f11_create,0.15270788429223242,0.14395431976635997
internlm/internlm2-base-7b,base,f11_desire,0.11752379902959915,0.09657527818441064
internlm/internlm2-base-7b,base,f11_faithful,0.08900854095685001,0.09061195608615072
internlm/internlm2-base-7b,base,f11_gender,0.07114695223198872,0.06564128407302117
internlm/internlm2-base-7b,base,f11_gender_he,0.04026899311994417,0.03467340808535469
internlm/internlm2-base-7b,base,f11_gender_she,0.06750680120942146,0.057534514539248426
internlm/internlm2-base-7b,base,f11_guilt,0.08820543076912805,0.09276172916780696
internlm/internlm2-base-7b,base,f11_holy,0.13068351987708915,0.16025788299694288
internlm/internlm2-base-7b,base,f11_holy_b,0.11217036996352078,0.1230166355231683
internlm/internlm2-base-7b,base,f11_love,0.15456331317472008,0.3191107577034996
internlm/internlm2-base-7b,base,f11_love_he,0.14377258483061683,0.3199692264226794
internlm/internlm2-base-7b,base,f11_loyal,0.051072348928228456,0.07589819071437837
internlm/internlm2-base-7b,base,f11_parent,0.02471391251536563,0.02303295073921055
internlm/internlm2-base-7b,base,f11_sensation,0.09792424799286086,0.11444576024675628
internlm/internlm2-base-7b,base,f11_species,0.08678619044501958,0.09537106959941948
internlm/internlm2-base-7b,base,f11_trust,0.051147796452615565,0.07894289563124623
internlm/internlm2-base-7b,aligned,f11_beauty,0.10369674415369473,0.15493404674175187
internlm/internlm2-base-7b,aligned,f11_beauty_ugly,0.0680342139117798,0.0860007345314443
internlm/internlm2-base-7b,aligned,f11_captive,0.1300610769988335,0.11563142100807638
internlm/internlm2-base-7b,aligned,f11_captive_b,0.12466513179550093,0.14647868898318922
internlm/internlm2-base-7b,aligned,f11_class,0.07129979073734677,0.07585634537595864
internlm/internlm2-base-7b,aligned,f11_create,0.14125957779040116,0.13846274944560977
internlm/internlm2-base-7b,aligned,f11_desire,0.1160611128425373,0.09955001266255768
internlm/internlm2-base-7b,aligned,f11_faithful,0.07361601310836755,0.07204349094375137
internlm/internlm2-base-7b,aligned,f11_gender,0.05871957179108041,0.05518010545306382
internlm/internlm2-base-7b,aligned,f11_gender_he,0.04130906007983101,0.03703622312775096
internlm/internlm2-base-7b,aligned,f11_gender_she,0.08740229073502946,0.07485000862987583
internlm/internlm2-base-7b,aligned,f11_guilt,0.07911065066006229,0.07482743136162519
internlm/internlm2-base-7b,aligned,f11_holy,0.12613858607714873,0.1502150520433829
internlm/internlm2-base-7b,aligned,f11_holy_b,0.08438599503172012,0.11587687904422216
internlm/internlm2-base-7b,aligned,f11_love,0.18066590794722026,0.30806457644788904
internlm/internlm2-base-7b,aligned,f11_love_he,0.199367533899444,0.31076567756147855
internlm/internlm2-base-7b,aligned,f11_loyal,0.05075269427833766,0.07708050988387338
internlm/internlm2-base-7b,aligned,f11_parent,0.03572007337284534,0.03526973188955228
internlm/internlm2-base-7b,aligned,f11_sensation,0.08873097294889323,0.08889855061539449
internlm/internlm2-base-7b,aligned,f11_species,0.06865142547688088,0.08543213443641505
internlm/internlm2-base-7b,aligned,f11_trust,0.05877006395453271,0.07382276037045064
kakaocorp/kanana-1.5-8b-base,base,f11_beauty,0.1004821230900245,0.21972007915685615
kakaocorp/kanana-1.5-8b-base,base,f11_beauty_ugly,0.0711614457153797,0.09181989957690315
kakaocorp/kanana-1.5-8b-base,base,f11_captive,0.14324580831187522,0.13072337518374397
kakaocorp/kanana-1.5-8b-base,base,f11_captive_b,0.04202620603104683,0.042584509718254435
kakaocorp/kanana-1.5-8b-base,base,f11_class,0.10277261594349303,0.10602094762328201
kakaocorp/kanana-1.5-8b-base,base,f11_create,0.08832532100595533,0.1443786393737509
kakaocorp/kanana-1.5-8b-base,base,f11_desire,0.11047407563123386,0.1320744149861401
kakaocorp/kanana-1.5-8b-base,base,f11_faithful,0.0508209664411638,0.06538575456115285
kakaocorp/kanana-1.5-8b-base,base,f11_gender,0.030910105830564846,0.033686249374427296
kakaocorp/kanana-1.5-8b-base,base,f11_gender_he,0.02862487555675953,0.0330361939610651
kakaocorp/kanana-1.5-8b-base,base,f11_gender_she,0.03010933432509434,0.030095949216032286
kakaocorp/kanana-1.5-8b-base,base,f11_guilt,0.10135070311336097,0.11154678974330966
kakaocorp/kanana-1.5-8b-base,base,f11_holy,0.13941850268589237,0.1754063511106917
kakaocorp/kanana-1.5-8b-base,base,f11_holy_b,0.13130488254834874,0.15819822654592824
kakaocorp/kanana-1.5-8b-base,base,f11_love,0.1498124414108422,0.2835148452444036
kakaocorp/kanana-1.5-8b-base,base,f11_love_he,0.15294117370578486,0.25636431031082946
kakaocorp/kanana-1.5-8b-base,base,f11_loyal,0.042728886062829104,0.05940128383636438
kakaocorp/kanana-1.5-8b-base,base,f11_parent,0.017673675357487983,0.018989059889645988
